context: OP response:	ED
context: when a hole in the ground suddenly opened!\Tatsumaki opened a hole in the ground?\What's this?\Please come to Biscotti.\Attention: This is a summon for a hero.\Once you are summoned, there is no turning back.\If you wish to refuse, do not touch this crest.\Like hell I'd understand that! response:	That's none of my business! Don't complain to me!
context: Tatsumaki opened a hole in the ground?\What's this?\Please come to Biscotti.\Attention: This is a summon for a hero.\Once you are summoned, there is no turning back.\If you wish to refuse, do not touch this crest.\Like hell I'd understand that!\That's none of my business! Don't complain to me! response:	Well, the research team is searching for a way to help you return home.
context: What's this?\Please come to Biscotti.\Attention: This is a summon for a hero.\Once you are summoned, there is no turning back.\If you wish to refuse, do not touch this crest.\Like hell I'd understand that!\That's none of my business! Don't complain to me!\Well, the research team is searching for a way to help you return home. response:	They should come up with a solution soon.
context: Please come to Biscotti.\Attention: This is a summon for a hero.\Once you are summoned, there is no turning back.\If you wish to refuse, do not touch this crest.\Like hell I'd understand that!\That's none of my business! Don't complain to me!\Well, the research team is searching for a way to help you return home.\They should come up with a solution soon. response:	It'd be great if they did.
context: Attention: This is a summon for a hero.\Once you are summoned, there is no turning back.\If you wish to refuse, do not touch this crest.\Like hell I'd understand that!\That's none of my business! Don't complain to me!\Well, the research team is searching for a way to help you return home.\They should come up with a solution soon.\It'd be great if they did. response:	Anyway. Well, um...
context: Once you are summoned, there is no turning back.\If you wish to refuse, do not touch this crest.\Like hell I'd understand that!\That's none of my business! Don't complain to me!\Well, the research team is searching for a way to help you return home.\They should come up with a solution soon.\It'd be great if they did.\Anyway. Well, um... response:	although you're a fool, you'll be receiving VIP treatment.
context: If you wish to refuse, do not touch this crest.\Like hell I'd understand that!\That's none of my business! Don't complain to me!\Well, the research team is searching for a way to help you return home.\They should come up with a solution soon.\It'd be great if they did.\Anyway. Well, um...\although you're a fool, you'll be receiving VIP treatment. response:	We won't let you suffer during your stay here.
context: Like hell I'd understand that!\That's none of my business! Don't complain to me!\Well, the research team is searching for a way to help you return home.\They should come up with a solution soon.\It'd be great if they did.\Anyway. Well, um...\although you're a fool, you'll be receiving VIP treatment.\We won't let you suffer during your stay here. response:	Just accept this for now.
context: That's none of my business! Don't complain to me!\Well, the research team is searching for a way to help you return home.\They should come up with a solution soon.\It'd be great if they did.\Anyway. Well, um...\although you're a fool, you'll be receiving VIP treatment.\We won't let you suffer during your stay here.\Just accept this for now. response:	Is this money?
context: Well, the research team is searching for a way to help you return home.\They should come up with a solution soon.\It'd be great if they did.\Anyway. Well, um...\although you're a fool, you'll be receiving VIP treatment.\We won't let you suffer during your stay here.\Just accept this for now.\Is this money? response:	Uh, wait, I don't think money...
context: They should come up with a solution soon.\It'd be great if they did.\Anyway. Well, um...\although you're a fool, you'll be receiving VIP treatment.\We won't let you suffer during your stay here.\Just accept this for now.\Is this money?\Uh, wait, I don't think money... response:	This is your reward for actively participating on the battlefield.
context: It'd be great if they did.\Anyway. Well, um...\although you're a fool, you'll be receiving VIP treatment.\We won't let you suffer during your stay here.\Just accept this for now.\Is this money?\Uh, wait, I don't think money...\This is your reward for actively participating on the battlefield. response:	If you refuse to accept it, it'll be difficult for the agent.
context: Anyway. Well, um...\although you're a fool, you'll be receiving VIP treatment.\We won't let you suffer during your stay here.\Just accept this for now.\Is this money?\Uh, wait, I don't think money...\This is your reward for actively participating on the battlefield.\If you refuse to accept it, it'll be difficult for the agent. response:	Although many of the soldiers took part in the war for fun,
context: although you're a fool, you'll be receiving VIP treatment.\We won't let you suffer during your stay here.\Just accept this for now.\Is this money?\Uh, wait, I don't think money...\This is your reward for actively participating on the battlefield.\If you refuse to accept it, it'll be difficult for the agent.\Although many of the soldiers took part in the war for fun, response:	the compensation paid
context: We won't let you suffer during your stay here.\Just accept this for now.\Is this money?\Uh, wait, I don't think money...\This is your reward for actively participating on the battlefield.\If you refuse to accept it, it'll be difficult for the agent.\Although many of the soldiers took part in the war for fun,\the compensation paid response:	is heavily based on how much one contributes to the war.
context: Just accept this for now.\Is this money?\Uh, wait, I don't think money...\This is your reward for actively participating on the battlefield.\If you refuse to accept it, it'll be difficult for the agent.\Although many of the soldiers took part in the war for fun,\the compensation paid\is heavily based on how much one contributes to the war. response:	They would like to at least get their participation fees back.
context: Is this money?\Uh, wait, I don't think money...\This is your reward for actively participating on the battlefield.\If you refuse to accept it, it'll be difficult for the agent.\Although many of the soldiers took part in the war for fun,\the compensation paid\is heavily based on how much one contributes to the war.\They would like to at least get their participation fees back. response:	Participation fees?!
context: Uh, wait, I don't think money...\This is your reward for actively participating on the battlefield.\If you refuse to accept it, it'll be difficult for the agent.\Although many of the soldiers took part in the war for fun,\the compensation paid\is heavily based on how much one contributes to the war.\They would like to at least get their participation fees back.\Participation fees?! response:	Oh boy, I guess I need to start with the basics for you.
context: This is your reward for actively participating on the battlefield.\If you refuse to accept it, it'll be difficult for the agent.\Although many of the soldiers took part in the war for fun,\the compensation paid\is heavily based on how much one contributes to the war.\They would like to at least get their participation fees back.\Participation fees?!\Oh boy, I guess I need to start with the basics for you. response:	Though war is a way for countries to negotiate,
context: If you refuse to accept it, it'll be difficult for the agent.\Although many of the soldiers took part in the war for fun,\the compensation paid\is heavily based on how much one contributes to the war.\They would like to at least get their participation fees back.\Participation fees?!\Oh boy, I guess I need to start with the basics for you.\Though war is a way for countries to negotiate, response:	at the same time it also allows countries and organizations to hold activities.
context: Although many of the soldiers took part in the war for fun,\the compensation paid\is heavily based on how much one contributes to the war.\They would like to at least get their participation fees back.\Participation fees?!\Oh boy, I guess I need to start with the basics for you.\Though war is a way for countries to negotiate,\at the same time it also allows countries and organizations to hold activities. response:	Although we fought against Galette this time,
context: the compensation paid\is heavily based on how much one contributes to the war.\They would like to at least get their participation fees back.\Participation fees?!\Oh boy, I guess I need to start with the basics for you.\Though war is a way for countries to negotiate,\at the same time it also allows countries and organizations to hold activities.\Although we fought against Galette this time, response:	there are smaller scale battles, like civil wars, between villages and associations.
context: is heavily based on how much one contributes to the war.\They would like to at least get their participation fees back.\Participation fees?!\Oh boy, I guess I need to start with the basics for you.\Though war is a way for countries to negotiate,\at the same time it also allows countries and organizations to hold activities.\Although we fought against Galette this time,\there are smaller scale battles, like civil wars, between villages and associations. response:	Are fighting matches in villages similar to festivals?
context: They would like to at least get their participation fees back.\Participation fees?!\Oh boy, I guess I need to start with the basics for you.\Though war is a way for countries to negotiate,\at the same time it also allows countries and organizations to hold activities.\Although we fought against Galette this time,\there are smaller scale battles, like civil wars, between villages and associations.\Are fighting matches in villages similar to festivals? response:	Well, I guess you could say that.
context: Participation fees?!\Oh boy, I guess I need to start with the basics for you.\Though war is a way for countries to negotiate,\at the same time it also allows countries and organizations to hold activities.\Although we fought against Galette this time,\there are smaller scale battles, like civil wars, between villages and associations.\Are fighting matches in villages similar to festivals?\Well, I guess you could say that. response:	When the time comes to decide on war,
context: Oh boy, I guess I need to start with the basics for you.\Though war is a way for countries to negotiate,\at the same time it also allows countries and organizations to hold activities.\Although we fought against Galette this time,\there are smaller scale battles, like civil wars, between villages and associations.\Are fighting matches in villages similar to festivals?\Well, I guess you could say that.\When the time comes to decide on war, response:	the person in charge collects participation fees from those who are taking part,
context: Though war is a way for countries to negotiate,\at the same time it also allows countries and organizations to hold activities.\Although we fought against Galette this time,\there are smaller scale battles, like civil wars, between villages and associations.\Are fighting matches in villages similar to festivals?\Well, I guess you could say that.\When the time comes to decide on war,\the person in charge collects participation fees from those who are taking part, response:	taking into account the wealth of both countries.
context: at the same time it also allows countries and organizations to hold activities.\Although we fought against Galette this time,\there are smaller scale battles, like civil wars, between villages and associations.\Are fighting matches in villages similar to festivals?\Well, I guess you could say that.\When the time comes to decide on war,\the person in charge collects participation fees from those who are taking part,\taking into account the wealth of both countries. response:	Then the war takes place.
context: Although we fought against Galette this time,\there are smaller scale battles, like civil wars, between villages and associations.\Are fighting matches in villages similar to festivals?\Well, I guess you could say that.\When the time comes to decide on war,\the person in charge collects participation fees from those who are taking part,\taking into account the wealth of both countries.\Then the war takes place. response:	The winning country takes 60 percent.
context: there are smaller scale battles, like civil wars, between villages and associations.\Are fighting matches in villages similar to festivals?\Well, I guess you could say that.\When the time comes to decide on war,\the person in charge collects participation fees from those who are taking part,\taking into account the wealth of both countries.\Then the war takes place.\The winning country takes 60 percent. response:	The losing country takes the remaining 40 percent.
context: Are fighting matches in villages similar to festivals?\Well, I guess you could say that.\When the time comes to decide on war,\the person in charge collects participation fees from those who are taking part,\taking into account the wealth of both countries.\Then the war takes place.\The winning country takes 60 percent.\The losing country takes the remaining 40 percent. response:	This is the ratio according to the continental agreement.
context: Well, I guess you could say that.\When the time comes to decide on war,\the person in charge collects participation fees from those who are taking part,\taking into account the wealth of both countries.\Then the war takes place.\The winning country takes 60 percent.\The losing country takes the remaining 40 percent.\This is the ratio according to the continental agreement. response:	At least half of the cash collected is given to the participating soldiers as their reward.
context: When the time comes to decide on war,\the person in charge collects participation fees from those who are taking part,\taking into account the wealth of both countries.\Then the war takes place.\The winning country takes 60 percent.\The losing country takes the remaining 40 percent.\This is the ratio according to the continental agreement.\At least half of the cash collected is given to the participating soldiers as their reward. response:	This ratio is also part of the continental agreement.
context: the person in charge collects participation fees from those who are taking part,\taking into account the wealth of both countries.\Then the war takes place.\The winning country takes 60 percent.\The losing country takes the remaining 40 percent.\This is the ratio according to the continental agreement.\At least half of the cash collected is given to the participating soldiers as their reward.\This ratio is also part of the continental agreement. response:	Then the remaining half will be used to sponsor national engineering that will help the war,
context: taking into account the wealth of both countries.\Then the war takes place.\The winning country takes 60 percent.\The losing country takes the remaining 40 percent.\This is the ratio according to the continental agreement.\At least half of the cash collected is given to the participating soldiers as their reward.\This ratio is also part of the continental agreement.\Then the remaining half will be used to sponsor national engineering that will help the war, response:	such as building hospitals
context: Then the war takes place.\The winning country takes 60 percent.\The losing country takes the remaining 40 percent.\This is the ratio according to the continental agreement.\At least half of the cash collected is given to the participating soldiers as their reward.\This ratio is also part of the continental agreement.\Then the remaining half will be used to sponsor national engineering that will help the war,\such as building hospitals response:	building a fortress,
context: The winning country takes 60 percent.\The losing country takes the remaining 40 percent.\This is the ratio according to the continental agreement.\At least half of the cash collected is given to the participating soldiers as their reward.\This ratio is also part of the continental agreement.\Then the remaining half will be used to sponsor national engineering that will help the war,\such as building hospitals\building a fortress, response:	financially supporting government servants,
context: The losing country takes the remaining 40 percent.\This is the ratio according to the continental agreement.\At least half of the cash collected is given to the participating soldiers as their reward.\This ratio is also part of the continental agreement.\Then the remaining half will be used to sponsor national engineering that will help the war,\such as building hospitals\building a fortress,\financially supporting government servants, response:	or used to protect the country.
context: This is the ratio according to the continental agreement.\At least half of the cash collected is given to the participating soldiers as their reward.\This ratio is also part of the continental agreement.\Then the remaining half will be used to sponsor national engineering that will help the war,\such as building hospitals\building a fortress,\financially supporting government servants,\or used to protect the country. response:	Oh, um, how should I say this. Real wars,
context: At least half of the cash collected is given to the participating soldiers as their reward.\This ratio is also part of the continental agreement.\Then the remaining half will be used to sponsor national engineering that will help the war,\such as building hospitals\building a fortress,\financially supporting government servants,\or used to protect the country.\Oh, um, how should I say this. Real wars, response:	when some go against the continental agreement, or those wars where people actually die...
context: This ratio is also part of the continental agreement.\Then the remaining half will be used to sponsor national engineering that will help the war,\such as building hospitals\building a fortress,\financially supporting government servants,\or used to protect the country.\Oh, um, how should I say this. Real wars,\when some go against the continental agreement, or those wars where people actually die... response:	We used to have that kind of war in the past.
context: Then the remaining half will be used to sponsor national engineering that will help the war,\such as building hospitals\building a fortress,\financially supporting government servants,\or used to protect the country.\Oh, um, how should I say this. Real wars,\when some go against the continental agreement, or those wars where people actually die...\We used to have that kind of war in the past. response:	Especially in our battles with monsters.
context: such as building hospitals\building a fortress,\financially supporting government servants,\or used to protect the country.\Oh, um, how should I say this. Real wars,\when some go against the continental agreement, or those wars where people actually die...\We used to have that kind of war in the past.\Especially in our battles with monsters. response:	The reason why we can end our wars without any injuries
context: building a fortress,\financially supporting government servants,\or used to protect the country.\Oh, um, how should I say this. Real wars,\when some go against the continental agreement, or those wars where people actually die...\We used to have that kind of war in the past.\Especially in our battles with monsters.\The reason why we can end our wars without any injuries response:	is all thanks to the power of Flonyard that is hidden underneath the battlefield grounds.
