context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: of the Eye of the Midnight Sun, Licht.\But it was then that the strongest three in the Eye of the Midnight Sun,\the Third Eye, showed up.\Well, this definitely doesn't look good.\How dare you insects do that to my comrades?\I hate those who have hurt Licht.\Raia the Disloyal, Vetto the Despair, and Fana the Hateful.\I have nothing to worry about, now that you're here. response:	Faced with the trio's far superior strength, the situation looked dire.
context: But it was then that the strongest three in the Eye of the Midnight Sun,\the Third Eye, showed up.\Well, this definitely doesn't look good.\How dare you insects do that to my comrades?\I hate those who have hurt Licht.\Raia the Disloyal, Vetto the Despair, and Fana the Hateful.\I have nothing to worry about, now that you're here.\Faced with the trio's far superior strength, the situation looked dire. response:	I think it's about time we end this.
context: the Third Eye, showed up.\Well, this definitely doesn't look good.\How dare you insects do that to my comrades?\I hate those who have hurt Licht.\Raia the Disloyal, Vetto the Despair, and Fana the Hateful.\I have nothing to worry about, now that you're here.\Faced with the trio's far superior strength, the situation looked dire.\I think it's about time we end this. response:	Spirit Magic: Salamander's Breath.
context: Well, this definitely doesn't look good.\How dare you insects do that to my comrades?\I hate those who have hurt Licht.\Raia the Disloyal, Vetto the Despair, and Fana the Hateful.\I have nothing to worry about, now that you're here.\Faced with the trio's far superior strength, the situation looked dire.\I think it's about time we end this.\Spirit Magic: Salamander's Breath. response:	But then, the captain of the Green Praying Mantises, Jack the Ripper;
context: How dare you insects do that to my comrades?\I hate those who have hurt Licht.\Raia the Disloyal, Vetto the Despair, and Fana the Hateful.\I have nothing to worry about, now that you're here.\Faced with the trio's far superior strength, the situation looked dire.\I think it's about time we end this.\Spirit Magic: Salamander's Breath.\But then, the captain of the Green Praying Mantises, Jack the Ripper; response:	the captain of the Blue Rose Knights, Charlotte Roselei;
context: I hate those who have hurt Licht.\Raia the Disloyal, Vetto the Despair, and Fana the Hateful.\I have nothing to worry about, now that you're here.\Faced with the trio's far superior strength, the situation looked dire.\I think it's about time we end this.\Spirit Magic: Salamander's Breath.\But then, the captain of the Green Praying Mantises, Jack the Ripper;\the captain of the Blue Rose Knights, Charlotte Roselei; response:	and the captain of the Silver Eagles, Nozel Silva, arrived.
context: Raia the Disloyal, Vetto the Despair, and Fana the Hateful.\I have nothing to worry about, now that you're here.\Faced with the trio's far superior strength, the situation looked dire.\I think it's about time we end this.\Spirit Magic: Salamander's Breath.\But then, the captain of the Green Praying Mantises, Jack the Ripper;\the captain of the Blue Rose Knights, Charlotte Roselei;\and the captain of the Silver Eagles, Nozel Silva, arrived. response:	Looks like you're having fun, Yami.
context: I have nothing to worry about, now that you're here.\Faced with the trio's far superior strength, the situation looked dire.\I think it's about time we end this.\Spirit Magic: Salamander's Breath.\But then, the captain of the Green Praying Mantises, Jack the Ripper;\the captain of the Blue Rose Knights, Charlotte Roselei;\and the captain of the Silver Eagles, Nozel Silva, arrived.\Looks like you're having fun, Yami. response:	The One With No Magic
context: Faced with the trio's far superior strength, the situation looked dire.\I think it's about time we end this.\Spirit Magic: Salamander's Breath.\But then, the captain of the Green Praying Mantises, Jack the Ripper;\the captain of the Blue Rose Knights, Charlotte Roselei;\and the captain of the Silver Eagles, Nozel Silva, arrived.\Looks like you're having fun, Yami.\The One With No Magic response:	I'm so glad you're safe.
context: I think it's about time we end this.\Spirit Magic: Salamander's Breath.\But then, the captain of the Green Praying Mantises, Jack the Ripper;\the captain of the Blue Rose Knights, Charlotte Roselei;\and the captain of the Silver Eagles, Nozel Silva, arrived.\Looks like you're having fun, Yami.\The One With No Magic\I'm so glad you're safe. response:	And then Baro turned into mud.
context: Spirit Magic: Salamander's Breath.\But then, the captain of the Green Praying Mantises, Jack the Ripper;\the captain of the Blue Rose Knights, Charlotte Roselei;\and the captain of the Silver Eagles, Nozel Silva, arrived.\Looks like you're having fun, Yami.\The One With No Magic\I'm so glad you're safe.\And then Baro turned into mud. response:	So in the end, you two were being used by the Eye of the Midnight Sun, too?
context: But then, the captain of the Green Praying Mantises, Jack the Ripper;\the captain of the Blue Rose Knights, Charlotte Roselei;\and the captain of the Silver Eagles, Nozel Silva, arrived.\Looks like you're having fun, Yami.\The One With No Magic\I'm so glad you're safe.\And then Baro turned into mud.\So in the end, you two were being used by the Eye of the Midnight Sun, too? response:	But it's true that my brother and I kidnapped the children and stole their magic.
context: the captain of the Blue Rose Knights, Charlotte Roselei;\and the captain of the Silver Eagles, Nozel Silva, arrived.\Looks like you're having fun, Yami.\The One With No Magic\I'm so glad you're safe.\And then Baro turned into mud.\So in the end, you two were being used by the Eye of the Midnight Sun, too?\But it's true that my brother and I kidnapped the children and stole their magic. response:	So I plan to atone for both my sins and my brother's.
context: and the captain of the Silver Eagles, Nozel Silva, arrived.\Looks like you're having fun, Yami.\The One With No Magic\I'm so glad you're safe.\And then Baro turned into mud.\So in the end, you two were being used by the Eye of the Midnight Sun, too?\But it's true that my brother and I kidnapped the children and stole their magic.\So I plan to atone for both my sins and my brother's. response:	I'll turn myself in to the Magic Knights.
context: Looks like you're having fun, Yami.\The One With No Magic\I'm so glad you're safe.\And then Baro turned into mud.\So in the end, you two were being used by the Eye of the Midnight Sun, too?\But it's true that my brother and I kidnapped the children and stole their magic.\So I plan to atone for both my sins and my brother's.\I'll turn myself in to the Magic Knights. response:	Then Asta...
context: The One With No Magic\I'm so glad you're safe.\And then Baro turned into mud.\So in the end, you two were being used by the Eye of the Midnight Sun, too?\But it's true that my brother and I kidnapped the children and stole their magic.\So I plan to atone for both my sins and my brother's.\I'll turn myself in to the Magic Knights.\Then Asta... response:	He told me...
context: I'm so glad you're safe.\And then Baro turned into mud.\So in the end, you two were being used by the Eye of the Midnight Sun, too?\But it's true that my brother and I kidnapped the children and stole their magic.\So I plan to atone for both my sins and my brother's.\I'll turn myself in to the Magic Knights.\Then Asta...\He told me... response:	Yeah. And when you're done with that, let's be buddies.
context: And then Baro turned into mud.\So in the end, you two were being used by the Eye of the Midnight Sun, too?\But it's true that my brother and I kidnapped the children and stole their magic.\So I plan to atone for both my sins and my brother's.\I'll turn myself in to the Magic Knights.\Then Asta...\He told me...\Yeah. And when you're done with that, let's be buddies. response:	You can use really cool magic, so you'd be really popular!
context: So in the end, you two were being used by the Eye of the Midnight Sun, too?\But it's true that my brother and I kidnapped the children and stole their magic.\So I plan to atone for both my sins and my brother's.\I'll turn myself in to the Magic Knights.\Then Asta...\He told me...\Yeah. And when you're done with that, let's be buddies.\You can use really cool magic, so you'd be really popular! response:	Just like that.
context: But it's true that my brother and I kidnapped the children and stole their magic.\So I plan to atone for both my sins and my brother's.\I'll turn myself in to the Magic Knights.\Then Asta...\He told me...\Yeah. And when you're done with that, let's be buddies.\You can use really cool magic, so you'd be really popular!\Just like that. response:	I'm very sorry.
context: So I plan to atone for both my sins and my brother's.\I'll turn myself in to the Magic Knights.\Then Asta...\He told me...\Yeah. And when you're done with that, let's be buddies.\You can use really cool magic, so you'd be really popular!\Just like that.\I'm very sorry. response:	There's no point in apologizing to me.
context: I'll turn myself in to the Magic Knights.\Then Asta...\He told me...\Yeah. And when you're done with that, let's be buddies.\You can use really cool magic, so you'd be really popular!\Just like that.\I'm very sorry.\There's no point in apologizing to me. response:	You're going to be his friend
context: Then Asta...\He told me...\Yeah. And when you're done with that, let's be buddies.\You can use really cool magic, so you'd be really popular!\Just like that.\I'm very sorry.\There's no point in apologizing to me.\You're going to be his friend response:	as soon as you atone for your crimes, right?
context: He told me...\Yeah. And when you're done with that, let's be buddies.\You can use really cool magic, so you'd be really popular!\Just like that.\I'm very sorry.\There's no point in apologizing to me.\You're going to be his friend\as soon as you atone for your crimes, right? response:	Then you also need to pray for Asta's safe return.
context: Yeah. And when you're done with that, let's be buddies.\You can use really cool magic, so you'd be really popular!\Just like that.\I'm very sorry.\There's no point in apologizing to me.\You're going to be his friend\as soon as you atone for your crimes, right?\Then you also need to pray for Asta's safe return. response:	Right.
context: You can use really cool magic, so you'd be really popular!\Just like that.\I'm very sorry.\There's no point in apologizing to me.\You're going to be his friend\as soon as you atone for your crimes, right?\Then you also need to pray for Asta's safe return.\Right. response:	Asta, what are you doing?
context: Just like that.\I'm very sorry.\There's no point in apologizing to me.\You're going to be his friend\as soon as you atone for your crimes, right?\Then you also need to pray for Asta's safe return.\Right.\Asta, what are you doing? response:	Hurry up and come back.
context: I'm very sorry.\There's no point in apologizing to me.\You're going to be his friend\as soon as you atone for your crimes, right?\Then you also need to pray for Asta's safe return.\Right.\Asta, what are you doing?\Hurry up and come back. response:	Asta, please be safe.
context: There's no point in apologizing to me.\You're going to be his friend\as soon as you atone for your crimes, right?\Then you also need to pray for Asta's safe return.\Right.\Asta, what are you doing?\Hurry up and come back.\Asta, please be safe. response:	I-It's not like I care what happens to Stupidsta.
context: You're going to be his friend\as soon as you atone for your crimes, right?\Then you also need to pray for Asta's safe return.\Right.\Asta, what are you doing?\Hurry up and come back.\Asta, please be safe.\I-It's not like I care what happens to Stupidsta. response:	I don't care at all!
context: as soon as you atone for your crimes, right?\Then you also need to pray for Asta's safe return.\Right.\Asta, what are you doing?\Hurry up and come back.\Asta, please be safe.\I-It's not like I care what happens to Stupidsta.\I don't care at all! response:	Why does this keep happening lately?!
context: Then you also need to pray for Asta's safe return.\Right.\Asta, what are you doing?\Hurry up and come back.\Asta, please be safe.\I-It's not like I care what happens to Stupidsta.\I don't care at all!\Why does this keep happening lately?! response:	Also, who am I making excuses to?!
context: Right.\Asta, what are you doing?\Hurry up and come back.\Asta, please be safe.\I-It's not like I care what happens to Stupidsta.\I don't care at all!\Why does this keep happening lately?!\Also, who am I making excuses to?! response:	I see. So she also...
context: Asta, what are you doing?\Hurry up and come back.\Asta, please be safe.\I-It's not like I care what happens to Stupidsta.\I don't care at all!\Why does this keep happening lately?!\Also, who am I making excuses to?!\I see. So she also... response:	I wonder if she's the one Asta gave his heart to.
context: Hurry up and come back.\Asta, please be safe.\I-It's not like I care what happens to Stupidsta.\I don't care at all!\Why does this keep happening lately?!\Also, who am I making excuses to?!\I see. So she also...\I wonder if she's the one Asta gave his heart to. response:	There's no way he'd give me the time of day with someone like her around.
context: Asta, please be safe.\I-It's not like I care what happens to Stupidsta.\I don't care at all!\Why does this keep happening lately?!\Also, who am I making excuses to?!\I see. So she also...\I wonder if she's the one Asta gave his heart to.\There's no way he'd give me the time of day with someone like her around. response:	No, I shouldn't be thinking about that right now.
context: I-It's not like I care what happens to Stupidsta.\I don't care at all!\Why does this keep happening lately?!\Also, who am I making excuses to?!\I see. So she also...\I wonder if she's the one Asta gave his heart to.\There's no way he'd give me the time of day with someone like her around.\No, I shouldn't be thinking about that right now. response:	I have to do everything I can for when Asta and the others come back.
context: I don't care at all!\Why does this keep happening lately?!\Also, who am I making excuses to?!\I see. So she also...\I wonder if she's the one Asta gave his heart to.\There's no way he'd give me the time of day with someone like her around.\No, I shouldn't be thinking about that right now.\I have to do everything I can for when Asta and the others come back. response:	Okay!
context: Why does this keep happening lately?!\Also, who am I making excuses to?!\I see. So she also...\I wonder if she's the one Asta gave his heart to.\There's no way he'd give me the time of day with someone like her around.\No, I shouldn't be thinking about that right now.\I have to do everything I can for when Asta and the others come back.\Okay! response:	Reinforcements, eh?
context: Also, who am I making excuses to?!\I see. So she also...\I wonder if she's the one Asta gave his heart to.\There's no way he'd give me the time of day with someone like her around.\No, I shouldn't be thinking about that right now.\I have to do everything I can for when Asta and the others come back.\Okay!\Reinforcements, eh? response:	Hey, no fair, Yami. You were hogging these fun-looking enemies all to yourself.
context: I see. So she also...\I wonder if she's the one Asta gave his heart to.\There's no way he'd give me the time of day with someone like her around.\No, I shouldn't be thinking about that right now.\I have to do everything I can for when Asta and the others come back.\Okay!\Reinforcements, eh?\Hey, no fair, Yami. You were hogging these fun-looking enemies all to yourself. response:	Well? Are they worth slicing up?
context: I wonder if she's the one Asta gave his heart to.\There's no way he'd give me the time of day with someone like her around.\No, I shouldn't be thinking about that right now.\I have to do everything I can for when Asta and the others come back.\Okay!\Reinforcements, eh?\Hey, no fair, Yami. You were hogging these fun-looking enemies all to yourself.\Well? Are they worth slicing up? response:	Nope, not at all.
context: There's no way he'd give me the time of day with someone like her around.\No, I shouldn't be thinking about that right now.\I have to do everything I can for when Asta and the others come back.\Okay!\Reinforcements, eh?\Hey, no fair, Yami. You were hogging these fun-looking enemies all to yourself.\Well? Are they worth slicing up?\Nope, not at all. response:	They're pretty much like paper.
context: No, I shouldn't be thinking about that right now.\I have to do everything I can for when Asta and the others come back.\Okay!\Reinforcements, eh?\Hey, no fair, Yami. You were hogging these fun-looking enemies all to yourself.\Well? Are they worth slicing up?\Nope, not at all.\They're pretty much like paper. response:	I was just about to finish them off when you butted in, you jerk.
context: I have to do everything I can for when Asta and the others come back.\Okay!\Reinforcements, eh?\Hey, no fair, Yami. You were hogging these fun-looking enemies all to yourself.\Well? Are they worth slicing up?\Nope, not at all.\They're pretty much like paper.\I was just about to finish them off when you butted in, you jerk. response:	Yeah, right. Look how beat up you are.
context: Okay!\Reinforcements, eh?\Hey, no fair, Yami. You were hogging these fun-looking enemies all to yourself.\Well? Are they worth slicing up?\Nope, not at all.\They're pretty much like paper.\I was just about to finish them off when you butted in, you jerk.\Yeah, right. Look how beat up you are. response:	Beat up? Who are you talking about?
context: Reinforcements, eh?\Hey, no fair, Yami. You were hogging these fun-looking enemies all to yourself.\Well? Are they worth slicing up?\Nope, not at all.\They're pretty much like paper.\I was just about to finish them off when you butted in, you jerk.\Yeah, right. Look how beat up you are.\Beat up? Who are you talking about? response:	Actually, why don't I use this opportunity to slice you up, too?
context: Hey, no fair, Yami. You were hogging these fun-looking enemies all to yourself.\Well? Are they worth slicing up?\Nope, not at all.\They're pretty much like paper.\I was just about to finish them off when you butted in, you jerk.\Yeah, right. Look how beat up you are.\Beat up? Who are you talking about?\Actually, why don't I use this opportunity to slice you up, too? response:	Vent all of my past grudges.
context: Well? Are they worth slicing up?\Nope, not at all.\They're pretty much like paper.\I was just about to finish them off when you butted in, you jerk.\Yeah, right. Look how beat up you are.\Beat up? Who are you talking about?\Actually, why don't I use this opportunity to slice you up, too?\Vent all of my past grudges. response:	And there he goes. What an idiot.
context: Nope, not at all.\They're pretty much like paper.\I was just about to finish them off when you butted in, you jerk.\Yeah, right. Look how beat up you are.\Beat up? Who are you talking about?\Actually, why don't I use this opportunity to slice you up, too?\Vent all of my past grudges.\And there he goes. What an idiot. response:	I'm sorry. Please spare me.
context: They're pretty much like paper.\I was just about to finish them off when you butted in, you jerk.\Yeah, right. Look how beat up you are.\Beat up? Who are you talking about?\Actually, why don't I use this opportunity to slice you up, too?\Vent all of my past grudges.\And there he goes. What an idiot.\I'm sorry. Please spare me. response:	You moron. Like I actually would.
context: I was just about to finish them off when you butted in, you jerk.\Yeah, right. Look how beat up you are.\Beat up? Who are you talking about?\Actually, why don't I use this opportunity to slice you up, too?\Vent all of my past grudges.\And there he goes. What an idiot.\I'm sorry. Please spare me.\You moron. Like I actually would. response:	I'll only do it when you're in tip-top shape.
context: Yeah, right. Look how beat up you are.\Beat up? Who are you talking about?\Actually, why don't I use this opportunity to slice you up, too?\Vent all of my past grudges.\And there he goes. What an idiot.\I'm sorry. Please spare me.\You moron. Like I actually would.\I'll only do it when you're in tip-top shape. response:	Otherwise, there's no point.
context: Beat up? Who are you talking about?\Actually, why don't I use this opportunity to slice you up, too?\Vent all of my past grudges.\And there he goes. What an idiot.\I'm sorry. Please spare me.\You moron. Like I actually would.\I'll only do it when you're in tip-top shape.\Otherwise, there's no point. response:	How long are you just going to sit there?
context: Actually, why don't I use this opportunity to slice you up, too?\Vent all of my past grudges.\And there he goes. What an idiot.\I'm sorry. Please spare me.\You moron. Like I actually would.\I'll only do it when you're in tip-top shape.\Otherwise, there's no point.\How long are you just going to sit there? response:	You're so pathetic for a man.
context: Vent all of my past grudges.\And there he goes. What an idiot.\I'm sorry. Please spare me.\You moron. Like I actually would.\I'll only do it when you're in tip-top shape.\Otherwise, there's no point.\How long are you just going to sit there?\You're so pathetic for a man. response:	You idiot. The ground just loves me so much, it won't let my ass go.
context: And there he goes. What an idiot.\I'm sorry. Please spare me.\You moron. Like I actually would.\I'll only do it when you're in tip-top shape.\Otherwise, there's no point.\How long are you just going to sit there?\You're so pathetic for a man.\You idiot. The ground just loves me so much, it won't let my ass go. response:	You're the idiot.
context: I'm sorry. Please spare me.\You moron. Like I actually would.\I'll only do it when you're in tip-top shape.\Otherwise, there's no point.\How long are you just going to sit there?\You're so pathetic for a man.\You idiot. The ground just loves me so much, it won't let my ass go.\You're the idiot. response:	There's no way the ground would love an outlaw like you.
context: You moron. Like I actually would.\I'll only do it when you're in tip-top shape.\Otherwise, there's no point.\How long are you just going to sit there?\You're so pathetic for a man.\You idiot. The ground just loves me so much, it won't let my ass go.\You're the idiot.\There's no way the ground would love an outlaw like you. response:	Talk about harsh. You're never going to find a guy who'll marry you with that attitude.
context: I'll only do it when you're in tip-top shape.\Otherwise, there's no point.\How long are you just going to sit there?\You're so pathetic for a man.\You idiot. The ground just loves me so much, it won't let my ass go.\You're the idiot.\There's no way the ground would love an outlaw like you.\Talk about harsh. You're never going to find a guy who'll marry you with that attitude. response:	Yikes.
context: Otherwise, there's no point.\How long are you just going to sit there?\You're so pathetic for a man.\You idiot. The ground just loves me so much, it won't let my ass go.\You're the idiot.\There's no way the ground would love an outlaw like you.\Talk about harsh. You're never going to find a guy who'll marry you with that attitude.\Yikes. response:	I don't need to marry anyone!
context: How long are you just going to sit there?\You're so pathetic for a man.\You idiot. The ground just loves me so much, it won't let my ass go.\You're the idiot.\There's no way the ground would love an outlaw like you.\Talk about harsh. You're never going to find a guy who'll marry you with that attitude.\Yikes.\I don't need to marry anyone! response:	The battlefield is my partner!
context: You're so pathetic for a man.\You idiot. The ground just loves me so much, it won't let my ass go.\You're the idiot.\There's no way the ground would love an outlaw like you.\Talk about harsh. You're never going to find a guy who'll marry you with that attitude.\Yikes.\I don't need to marry anyone!\The battlefield is my partner! response:	The battlefield's your partner? That's sad.
context: You idiot. The ground just loves me so much, it won't let my ass go.\You're the idiot.\There's no way the ground would love an outlaw like you.\Talk about harsh. You're never going to find a guy who'll marry you with that attitude.\Yikes.\I don't need to marry anyone!\The battlefield is my partner!\The battlefield's your partner? That's sad. response:	Why did I insult him again?
context: You're the idiot.\There's no way the ground would love an outlaw like you.\Talk about harsh. You're never going to find a guy who'll marry you with that attitude.\Yikes.\I don't need to marry anyone!\The battlefield is my partner!\The battlefield's your partner? That's sad.\Why did I insult him again? response:	More importantly, how did I fall for someone like that?
context: There's no way the ground would love an outlaw like you.\Talk about harsh. You're never going to find a guy who'll marry you with that attitude.\Yikes.\I don't need to marry anyone!\The battlefield is my partner!\The battlefield's your partner? That's sad.\Why did I insult him again?\More importantly, how did I fall for someone like that? response:	Even so, I just can't get him out of my head.
context: Talk about harsh. You're never going to find a guy who'll marry you with that attitude.\Yikes.\I don't need to marry anyone!\The battlefield is my partner!\The battlefield's your partner? That's sad.\Why did I insult him again?\More importantly, how did I fall for someone like that?\Even so, I just can't get him out of my head. response:	I can't just come out and say that I l-like him now.
context: Yikes.\I don't need to marry anyone!\The battlefield is my partner!\The battlefield's your partner? That's sad.\Why did I insult him again?\More importantly, how did I fall for someone like that?\Even so, I just can't get him out of my head.\I can't just come out and say that I l-like him now. response:	Besides, what would my knights say about that?
context: I don't need to marry anyone!\The battlefield is my partner!\The battlefield's your partner? That's sad.\Why did I insult him again?\More importantly, how did I fall for someone like that?\Even so, I just can't get him out of my head.\I can't just come out and say that I l-like him now.\Besides, what would my knights say about that? response:	Are you serious, Sis?!
context: The battlefield is my partner!\The battlefield's your partner? That's sad.\Why did I insult him again?\More importantly, how did I fall for someone like that?\Even so, I just can't get him out of my head.\I can't just come out and say that I l-like him now.\Besides, what would my knights say about that?\Are you serious, Sis?! response:	He's a man! Seriously?!
context: The battlefield's your partner? That's sad.\Why did I insult him again?\More importantly, how did I fall for someone like that?\Even so, I just can't get him out of my head.\I can't just come out and say that I l-like him now.\Besides, what would my knights say about that?\Are you serious, Sis?!\He's a man! Seriously?! response:	What am I thinking? Now's not the time for this.
context: Why did I insult him again?\More importantly, how did I fall for someone like that?\Even so, I just can't get him out of my head.\I can't just come out and say that I l-like him now.\Besides, what would my knights say about that?\Are you serious, Sis?!\He's a man! Seriously?!\What am I thinking? Now's not the time for this. response:	The Eye of the Midnight Sun...
context: More importantly, how did I fall for someone like that?\Even so, I just can't get him out of my head.\I can't just come out and say that I l-like him now.\Besides, what would my knights say about that?\Are you serious, Sis?!\He's a man! Seriously?!\What am I thinking? Now's not the time for this.\The Eye of the Midnight Sun... response:	Its leader and top brass...
context: Even so, I just can't get him out of my head.\I can't just come out and say that I l-like him now.\Besides, what would my knights say about that?\Are you serious, Sis?!\He's a man! Seriously?!\What am I thinking? Now's not the time for this.\The Eye of the Midnight Sun...\Its leader and top brass... response:	The top brass of the traitors who attacked our country are all in a row.
context: I can't just come out and say that I l-like him now.\Besides, what would my knights say about that?\Are you serious, Sis?!\He's a man! Seriously?!\What am I thinking? Now's not the time for this.\The Eye of the Midnight Sun...\Its leader and top brass...\The top brass of the traitors who attacked our country are all in a row. response:	What a perfect opportunity.
context: Besides, what would my knights say about that?\Are you serious, Sis?!\He's a man! Seriously?!\What am I thinking? Now's not the time for this.\The Eye of the Midnight Sun...\Its leader and top brass...\The top brass of the traitors who attacked our country are all in a row.\What a perfect opportunity. response:	I'll bury them with my own hands.
context: Are you serious, Sis?!\He's a man! Seriously?!\What am I thinking? Now's not the time for this.\The Eye of the Midnight Sun...\Its leader and top brass...\The top brass of the traitors who attacked our country are all in a row.\What a perfect opportunity.\I'll bury them with my own hands. response:	Wow, you're so cool.
context: He's a man! Seriously?!\What am I thinking? Now's not the time for this.\The Eye of the Midnight Sun...\Its leader and top brass...\The top brass of the traitors who attacked our country are all in a row.\What a perfect opportunity.\I'll bury them with my own hands.\Wow, you're so cool. response:	Begone from my sight, foreigner.
context: What am I thinking? Now's not the time for this.\The Eye of the Midnight Sun...\Its leader and top brass...\The top brass of the traitors who attacked our country are all in a row.\What a perfect opportunity.\I'll bury them with my own hands.\Wow, you're so cool.\Begone from my sight, foreigner. response:	Thanks for your consideration, Mr. Ball o' Pride.
context: The Eye of the Midnight Sun...\Its leader and top brass...\The top brass of the traitors who attacked our country are all in a row.\What a perfect opportunity.\I'll bury them with my own hands.\Wow, you're so cool.\Begone from my sight, foreigner.\Thanks for your consideration, Mr. Ball o' Pride. response:	Hey, I wonder how he gets his hair like that.
context: Its leader and top brass...\The top brass of the traitors who attacked our country are all in a row.\What a perfect opportunity.\I'll bury them with my own hands.\Wow, you're so cool.\Begone from my sight, foreigner.\Thanks for your consideration, Mr. Ball o' Pride.\Hey, I wonder how he gets his hair like that. response:	Huh? Doesn't he just get one of his servants to do it, since he's royalty?
context: The top brass of the traitors who attacked our country are all in a row.\What a perfect opportunity.\I'll bury them with my own hands.\Wow, you're so cool.\Begone from my sight, foreigner.\Thanks for your consideration, Mr. Ball o' Pride.\Hey, I wonder how he gets his hair like that.\Huh? Doesn't he just get one of his servants to do it, since he's royalty? response:	I'm sure he's got his own hair stylist.
context: What a perfect opportunity.\I'll bury them with my own hands.\Wow, you're so cool.\Begone from my sight, foreigner.\Thanks for your consideration, Mr. Ball o' Pride.\Hey, I wonder how he gets his hair like that.\Huh? Doesn't he just get one of his servants to do it, since he's royalty?\I'm sure he's got his own hair stylist. response:	He actually has someone do it for him? But it's so lame!
context: I'll bury them with my own hands.\Wow, you're so cool.\Begone from my sight, foreigner.\Thanks for your consideration, Mr. Ball o' Pride.\Hey, I wonder how he gets his hair like that.\Huh? Doesn't he just get one of his servants to do it, since he's royalty?\I'm sure he's got his own hair stylist.\He actually has someone do it for him? But it's so lame! response:	Wait, so he does that braid himself?
context: Wow, you're so cool.\Begone from my sight, foreigner.\Thanks for your consideration, Mr. Ball o' Pride.\Hey, I wonder how he gets his hair like that.\Huh? Doesn't he just get one of his servants to do it, since he's royalty?\I'm sure he's got his own hair stylist.\He actually has someone do it for him? But it's so lame!\Wait, so he does that braid himself? response:	That's pretty gross, too.
context: Begone from my sight, foreigner.\Thanks for your consideration, Mr. Ball o' Pride.\Hey, I wonder how he gets his hair like that.\Huh? Doesn't he just get one of his servants to do it, since he's royalty?\I'm sure he's got his own hair stylist.\He actually has someone do it for him? But it's so lame!\Wait, so he does that braid himself?\That's pretty gross, too. response:	Shall I bury you lot first?
context: Thanks for your consideration, Mr. Ball o' Pride.\Hey, I wonder how he gets his hair like that.\Huh? Doesn't he just get one of his servants to do it, since he's royalty?\I'm sure he's got his own hair stylist.\He actually has someone do it for him? But it's so lame!\Wait, so he does that braid himself?\That's pretty gross, too.\Shall I bury you lot first? response:	Nah, don't waste your magic on a foreigner.
