context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Commencing fold countdown!\Okay!\Okay!\There sure are a lot of trucks coming in.\Maybe we'll be heading out someplace again.\They say that everyone thinks we're dead.\What, so now we're ghosts without a country to call home?\What's so bad about that? We're already used to living here. response:	I guess we're Macrossians, huh?
context: Okay!\Okay!\There sure are a lot of trucks coming in.\Maybe we'll be heading out someplace again.\They say that everyone thinks we're dead.\What, so now we're ghosts without a country to call home?\What's so bad about that? We're already used to living here.\I guess we're Macrossians, huh? response:	Zero-g love, zero-g love!
context: Okay!\There sure are a lot of trucks coming in.\Maybe we'll be heading out someplace again.\They say that everyone thinks we're dead.\What, so now we're ghosts without a country to call home?\What's so bad about that? We're already used to living here.\I guess we're Macrossians, huh?\Zero-g love, zero-g love! response:	Zero-g love, zero-g love!
context: There sure are a lot of trucks coming in.\Maybe we'll be heading out someplace again.\They say that everyone thinks we're dead.\What, so now we're ghosts without a country to call home?\What's so bad about that? We're already used to living here.\I guess we're Macrossians, huh?\Zero-g love, zero-g love!\Zero-g love, zero-g love! response:	Dear Kenichi and Yoshimi Kakizaki...
context: Maybe we'll be heading out someplace again.\They say that everyone thinks we're dead.\What, so now we're ghosts without a country to call home?\What's so bad about that? We're already used to living here.\I guess we're Macrossians, huh?\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Dear Kenichi and Yoshimi Kakizaki... response:	With him after school, on my way home
context: They say that everyone thinks we're dead.\What, so now we're ghosts without a country to call home?\What's so bad about that? We're already used to living here.\I guess we're Macrossians, huh?\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Dear Kenichi and Yoshimi Kakizaki...\With him after school, on my way home response:	While in action above the Ontario Autonomous Region,
context: What, so now we're ghosts without a country to call home?\What's so bad about that? We're already used to living here.\I guess we're Macrossians, huh?\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Dear Kenichi and Yoshimi Kakizaki...\With him after school, on my way home\While in action above the Ontario Autonomous Region, response:	your son, 2nd Lieutenant Hayao Kakizaki, was...
context: What's so bad about that? We're already used to living here.\I guess we're Macrossians, huh?\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Dear Kenichi and Yoshimi Kakizaki...\With him after school, on my way home\While in action above the Ontario Autonomous Region,\your son, 2nd Lieutenant Hayao Kakizaki, was... response:	At the corner of that same old intersection
context: I guess we're Macrossians, huh?\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Dear Kenichi and Yoshimi Kakizaki...\With him after school, on my way home\While in action above the Ontario Autonomous Region,\your son, 2nd Lieutenant Hayao Kakizaki, was...\At the corner of that same old intersection response:	He made sure no one else was...
context: Zero-g love, zero-g love!\Zero-g love, zero-g love!\Dear Kenichi and Yoshimi Kakizaki...\With him after school, on my way home\While in action above the Ontario Autonomous Region,\your son, 2nd Lieutenant Hayao Kakizaki, was...\At the corner of that same old intersection\He made sure no one else was... response:	Leader!
context: Zero-g love, zero-g love!\Dear Kenichi and Yoshimi Kakizaki...\With him after school, on my way home\While in action above the Ontario Autonomous Region,\your son, 2nd Lieutenant Hayao Kakizaki, was...\At the corner of that same old intersection\He made sure no one else was...\Leader! response:	Let's get out of here for a bit.
context: Dear Kenichi and Yoshimi Kakizaki...\With him after school, on my way home\While in action above the Ontario Autonomous Region,\your son, 2nd Lieutenant Hayao Kakizaki, was...\At the corner of that same old intersection\He made sure no one else was...\Leader!\Let's get out of here for a bit. response:	What were you doing, Leader?
context: With him after school, on my way home\While in action above the Ontario Autonomous Region,\your son, 2nd Lieutenant Hayao Kakizaki, was...\At the corner of that same old intersection\He made sure no one else was...\Leader!\Let's get out of here for a bit.\What were you doing, Leader? response:	Quit calling me Leader!
context: While in action above the Ontario Autonomous Region,\your son, 2nd Lieutenant Hayao Kakizaki, was...\At the corner of that same old intersection\He made sure no one else was...\Leader!\Let's get out of here for a bit.\What were you doing, Leader?\Quit calling me Leader! response:	I was writing a death notification letter to Kakizaki's parents.
context: your son, 2nd Lieutenant Hayao Kakizaki, was...\At the corner of that same old intersection\He made sure no one else was...\Leader!\Let's get out of here for a bit.\What were you doing, Leader?\Quit calling me Leader!\I was writing a death notification letter to Kakizaki's parents. response:	I just received a special promotion to 2nd Lt. less than a month ago.
context: At the corner of that same old intersection\He made sure no one else was...\Leader!\Let's get out of here for a bit.\What were you doing, Leader?\Quit calling me Leader!\I was writing a death notification letter to Kakizaki's parents.\I just received a special promotion to 2nd Lt. less than a month ago. response:	So why am I now being promoted to 1st Lt. and given my own team?
context: He made sure no one else was...\Leader!\Let's get out of here for a bit.\What were you doing, Leader?\Quit calling me Leader!\I was writing a death notification letter to Kakizaki's parents.\I just received a special promotion to 2nd Lt. less than a month ago.\So why am I now being promoted to 1st Lt. and given my own team? response:	Well, they made me a squadron commander, didn't they?
context: Leader!\Let's get out of here for a bit.\What were you doing, Leader?\Quit calling me Leader!\I was writing a death notification letter to Kakizaki's parents.\I just received a special promotion to 2nd Lt. less than a month ago.\So why am I now being promoted to 1st Lt. and given my own team?\Well, they made me a squadron commander, didn't they? response:	Pretty much all those replacement pilots the military sent us
context: Let's get out of here for a bit.\What were you doing, Leader?\Quit calling me Leader!\I was writing a death notification letter to Kakizaki's parents.\I just received a special promotion to 2nd Lt. less than a month ago.\So why am I now being promoted to 1st Lt. and given my own team?\Well, they made me a squadron commander, didn't they?\Pretty much all those replacement pilots the military sent us response:	are even greener than we are.
context: What were you doing, Leader?\Quit calling me Leader!\I was writing a death notification letter to Kakizaki's parents.\I just received a special promotion to 2nd Lt. less than a month ago.\So why am I now being promoted to 1st Lt. and given my own team?\Well, they made me a squadron commander, didn't they?\Pretty much all those replacement pilots the military sent us\are even greener than we are. response:	But I don't have any experience commanding a team.
context: Quit calling me Leader!\I was writing a death notification letter to Kakizaki's parents.\I just received a special promotion to 2nd Lt. less than a month ago.\So why am I now being promoted to 1st Lt. and given my own team?\Well, they made me a squadron commander, didn't they?\Pretty much all those replacement pilots the military sent us\are even greener than we are.\But I don't have any experience commanding a team. response:	You'll do fine, Max.
context: I was writing a death notification letter to Kakizaki's parents.\I just received a special promotion to 2nd Lt. less than a month ago.\So why am I now being promoted to 1st Lt. and given my own team?\Well, they made me a squadron commander, didn't they?\Pretty much all those replacement pilots the military sent us\are even greener than we are.\But I don't have any experience commanding a team.\You'll do fine, Max. response:	It looks like they've finished loading the supplies.
context: I just received a special promotion to 2nd Lt. less than a month ago.\So why am I now being promoted to 1st Lt. and given my own team?\Well, they made me a squadron commander, didn't they?\Pretty much all those replacement pilots the military sent us\are even greener than we are.\But I don't have any experience commanding a team.\You'll do fine, Max.\It looks like they've finished loading the supplies. response:	That's a UN Forces officer's transport, isn't it?
context: So why am I now being promoted to 1st Lt. and given my own team?\Well, they made me a squadron commander, didn't they?\Pretty much all those replacement pilots the military sent us\are even greener than we are.\But I don't have any experience commanding a team.\You'll do fine, Max.\It looks like they've finished loading the supplies.\That's a UN Forces officer's transport, isn't it? response:	What the heck is going on?
context: Well, they made me a squadron commander, didn't they?\Pretty much all those replacement pilots the military sent us\are even greener than we are.\But I don't have any experience commanding a team.\You'll do fine, Max.\It looks like they've finished loading the supplies.\That's a UN Forces officer's transport, isn't it?\What the heck is going on? response:	Looks like top brass, huh?
context: Pretty much all those replacement pilots the military sent us\are even greener than we are.\But I don't have any experience commanding a team.\You'll do fine, Max.\It looks like they've finished loading the supplies.\That's a UN Forces officer's transport, isn't it?\What the heck is going on?\Looks like top brass, huh? response:	Is what they've been saying true?
context: are even greener than we are.\But I don't have any experience commanding a team.\You'll do fine, Max.\It looks like they've finished loading the supplies.\That's a UN Forces officer's transport, isn't it?\What the heck is going on?\Looks like top brass, huh?\Is what they've been saying true? response:	What, that they might make us leave the Earth?
context: But I don't have any experience commanding a team.\You'll do fine, Max.\It looks like they've finished loading the supplies.\That's a UN Forces officer's transport, isn't it?\What the heck is going on?\Looks like top brass, huh?\Is what they've been saying true?\What, that they might make us leave the Earth? response:	And after all we went through to get back here.
context: You'll do fine, Max.\It looks like they've finished loading the supplies.\That's a UN Forces officer's transport, isn't it?\What the heck is going on?\Looks like top brass, huh?\Is what they've been saying true?\What, that they might make us leave the Earth?\And after all we went through to get back here. response:	This might be the last sunset we see.
context: It looks like they've finished loading the supplies.\That's a UN Forces officer's transport, isn't it?\What the heck is going on?\Looks like top brass, huh?\Is what they've been saying true?\What, that they might make us leave the Earth?\And after all we went through to get back here.\This might be the last sunset we see. response:	Hey, dinner's ready!
context: That's a UN Forces officer's transport, isn't it?\What the heck is going on?\Looks like top brass, huh?\Is what they've been saying true?\What, that they might make us leave the Earth?\And after all we went through to get back here.\This might be the last sunset we see.\Hey, dinner's ready! response:	What is it today?
context: What the heck is going on?\Looks like top brass, huh?\Is what they've been saying true?\What, that they might make us leave the Earth?\And after all we went through to get back here.\This might be the last sunset we see.\Hey, dinner's ready!\What is it today? response:	Beef stew.
context: Looks like top brass, huh?\Is what they've been saying true?\What, that they might make us leave the Earth?\And after all we went through to get back here.\This might be the last sunset we see.\Hey, dinner's ready!\What is it today?\Beef stew. response:	All right!
context: Is what they've been saying true?\What, that they might make us leave the Earth?\And after all we went through to get back here.\This might be the last sunset we see.\Hey, dinner's ready!\What is it today?\Beef stew.\All right! response:	On the cafe terrace, dyed crimson with the sunset,
context: What, that they might make us leave the Earth?\And after all we went through to get back here.\This might be the last sunset we see.\Hey, dinner's ready!\What is it today?\Beef stew.\All right!\On the cafe terrace, dyed crimson with the sunset, response:	Ah! A Lynn Minmay song!
context: And after all we went through to get back here.\This might be the last sunset we see.\Hey, dinner's ready!\What is it today?\Beef stew.\All right!\On the cafe terrace, dyed crimson with the sunset,\Ah! A Lynn Minmay song! response:	Those are always nice to hear.
context: This might be the last sunset we see.\Hey, dinner's ready!\What is it today?\Beef stew.\All right!\On the cafe terrace, dyed crimson with the sunset,\Ah! A Lynn Minmay song!\Those are always nice to hear. response:	The fragrance of Turkish coffee fills the air
context: Hey, dinner's ready!\What is it today?\Beef stew.\All right!\On the cafe terrace, dyed crimson with the sunset,\Ah! A Lynn Minmay song!\Those are always nice to hear.\The fragrance of Turkish coffee fills the air response:	Done... Ow!
context: What is it today?\Beef stew.\All right!\On the cafe terrace, dyed crimson with the sunset,\Ah! A Lynn Minmay song!\Those are always nice to hear.\The fragrance of Turkish coffee fills the air\Done... Ow! response:	Along with a listless tango rhythm.
context: Beef stew.\All right!\On the cafe terrace, dyed crimson with the sunset,\Ah! A Lynn Minmay song!\Those are always nice to hear.\The fragrance of Turkish coffee fills the air\Done... Ow!\Along with a listless tango rhythm. response:	And today's coffee is Blue Mountain Blend!
context: All right!\On the cafe terrace, dyed crimson with the sunset,\Ah! A Lynn Minmay song!\Those are always nice to hear.\The fragrance of Turkish coffee fills the air\Done... Ow!\Along with a listless tango rhythm.\And today's coffee is Blue Mountain Blend! response:	Yes!
context: On the cafe terrace, dyed crimson with the sunset,\Ah! A Lynn Minmay song!\Those are always nice to hear.\The fragrance of Turkish coffee fills the air\Done... Ow!\Along with a listless tango rhythm.\And today's coffee is Blue Mountain Blend!\Yes! response:	I'm alone and lonely, but if I dance
context: Ah! A Lynn Minmay song!\Those are always nice to hear.\The fragrance of Turkish coffee fills the air\Done... Ow!\Along with a listless tango rhythm.\And today's coffee is Blue Mountain Blend!\Yes!\I'm alone and lonely, but if I dance response:	Tonight's dinner sure has a lot of meat!
context: Those are always nice to hear.\The fragrance of Turkish coffee fills the air\Done... Ow!\Along with a listless tango rhythm.\And today's coffee is Blue Mountain Blend!\Yes!\I'm alone and lonely, but if I dance\Tonight's dinner sure has a lot of meat! response:	I tell you, my cooking's gotten pretty good!
context: The fragrance of Turkish coffee fills the air\Done... Ow!\Along with a listless tango rhythm.\And today's coffee is Blue Mountain Blend!\Yes!\I'm alone and lonely, but if I dance\Tonight's dinner sure has a lot of meat!\I tell you, my cooking's gotten pretty good! response:	A breeze will blow through my heart.
context: Done... Ow!\Along with a listless tango rhythm.\And today's coffee is Blue Mountain Blend!\Yes!\I'm alone and lonely, but if I dance\Tonight's dinner sure has a lot of meat!\I tell you, my cooking's gotten pretty good!\A breeze will blow through my heart. response:	It sure is nice to listen to Minmay while eating!
context: Along with a listless tango rhythm.\And today's coffee is Blue Mountain Blend!\Yes!\I'm alone and lonely, but if I dance\Tonight's dinner sure has a lot of meat!\I tell you, my cooking's gotten pretty good!\A breeze will blow through my heart.\It sure is nice to listen to Minmay while eating! response:	If you don't show up,
context: And today's coffee is Blue Mountain Blend!\Yes!\I'm alone and lonely, but if I dance\Tonight's dinner sure has a lot of meat!\I tell you, my cooking's gotten pretty good!\A breeze will blow through my heart.\It sure is nice to listen to Minmay while eating!\If you don't show up, response:	By the way...
context: Yes!\I'm alone and lonely, but if I dance\Tonight's dinner sure has a lot of meat!\I tell you, my cooking's gotten pretty good!\A breeze will blow through my heart.\It sure is nice to listen to Minmay while eating!\If you don't show up,\By the way... response:	I wonder who I'll be dancing with tonight?
context: I'm alone and lonely, but if I dance\Tonight's dinner sure has a lot of meat!\I tell you, my cooking's gotten pretty good!\A breeze will blow through my heart.\It sure is nice to listen to Minmay while eating!\If you don't show up,\By the way...\I wonder who I'll be dancing with tonight? response:	Silver Moon
context: Tonight's dinner sure has a lot of meat!\I tell you, my cooking's gotten pretty good!\A breeze will blow through my heart.\It sure is nice to listen to Minmay while eating!\If you don't show up,\By the way...\I wonder who I'll be dancing with tonight?\Silver Moon response:	Red Moon
context: I tell you, my cooking's gotten pretty good!\A breeze will blow through my heart.\It sure is nice to listen to Minmay while eating!\If you don't show up,\By the way...\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon response:	You're so cold, Shanghai dandy
context: A breeze will blow through my heart.\It sure is nice to listen to Minmay while eating!\If you don't show up,\By the way...\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy response:	By the way, do you think we can make it back in that beat-up Reguld?
