context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Meat Juice\Waft\It won't satisfy our hunger, so it'd just make things twice as hard...\Oh, that reminds me. Mayama-senpai?\I've been meaning to ask you... this room has been empty for a while...\Why isn't anyone moving in there?\Oh, that room is...\That room is...? response:	That room is...
context: Waft\It won't satisfy our hunger, so it'd just make things twice as hard...\Oh, that reminds me. Mayama-senpai?\I've been meaning to ask you... this room has been empty for a while...\Why isn't anyone moving in there?\Oh, that room is...\That room is...?\That room is... response:	That room is...?
context: It won't satisfy our hunger, so it'd just make things twice as hard...\Oh, that reminds me. Mayama-senpai?\I've been meaning to ask you... this room has been empty for a while...\Why isn't anyone moving in there?\Oh, that room is...\That room is...?\That room is...\That room is...? response:	Lohmeyer-senpai's room.
context: Oh, that reminds me. Mayama-senpai?\I've been meaning to ask you... this room has been empty for a while...\Why isn't anyone moving in there?\Oh, that room is...\That room is...?\That room is...\That room is...?\Lohmeyer-senpai's room. response:	L-Lohmeyer-senpai?
context: I've been meaning to ask you... this room has been empty for a while...\Why isn't anyone moving in there?\Oh, that room is...\That room is...?\That room is...\That room is...?\Lohmeyer-senpai's room.\L-Lohmeyer-senpai? response:	German? Foreign student?
context: Why isn't anyone moving in there?\Oh, that room is...\That room is...?\That room is...\That room is...?\Lohmeyer-senpai's room.\L-Lohmeyer-senpai?\German? Foreign student? response:	He's our senpai, and he's on leave from school at the moment.
context: Oh, that room is...\That room is...?\That room is...\That room is...?\Lohmeyer-senpai's room.\L-Lohmeyer-senpai?\German? Foreign student?\He's our senpai, and he's on leave from school at the moment. response:	His father fell ill, so he's helping out on his family's farm.
context: That room is...?\That room is...\That room is...?\Lohmeyer-senpai's room.\L-Lohmeyer-senpai?\German? Foreign student?\He's our senpai, and he's on leave from school at the moment.\His father fell ill, so he's helping out on his family's farm. response:	I've never seen Mayama-senpai look so sad before...
context: That room is...\That room is...?\Lohmeyer-senpai's room.\L-Lohmeyer-senpai?\German? Foreign student?\He's our senpai, and he's on leave from school at the moment.\His father fell ill, so he's helping out on his family's farm.\I've never seen Mayama-senpai look so sad before... response:	What kind of a person was he?
context: That room is...?\Lohmeyer-senpai's room.\L-Lohmeyer-senpai?\German? Foreign student?\He's our senpai, and he's on leave from school at the moment.\His father fell ill, so he's helping out on his family's farm.\I've never seen Mayama-senpai look so sad before...\What kind of a person was he? response:	He was a wonderful person.
context: Lohmeyer-senpai's room.\L-Lohmeyer-senpai?\German? Foreign student?\He's our senpai, and he's on leave from school at the moment.\His father fell ill, so he's helping out on his family's farm.\I've never seen Mayama-senpai look so sad before...\What kind of a person was he?\He was a wonderful person. response:	He was serene like the northern plains...
context: L-Lohmeyer-senpai?\German? Foreign student?\He's our senpai, and he's on leave from school at the moment.\His father fell ill, so he's helping out on his family's farm.\I've never seen Mayama-senpai look so sad before...\What kind of a person was he?\He was a wonderful person.\He was serene like the northern plains... response:	Powerful, lustrous...
context: German? Foreign student?\He's our senpai, and he's on leave from school at the moment.\His father fell ill, so he's helping out on his family's farm.\I've never seen Mayama-senpai look so sad before...\What kind of a person was he?\He was a wonderful person.\He was serene like the northern plains...\Powerful, lustrous... response:	Fragrant, firm, yet juicy...
context: He's our senpai, and he's on leave from school at the moment.\His father fell ill, so he's helping out on his family's farm.\I've never seen Mayama-senpai look so sad before...\What kind of a person was he?\He was a wonderful person.\He was serene like the northern plains...\Powerful, lustrous...\Fragrant, firm, yet juicy... response:	Juicy?
context: His father fell ill, so he's helping out on his family's farm.\I've never seen Mayama-senpai look so sad before...\What kind of a person was he?\He was a wonderful person.\He was serene like the northern plains...\Powerful, lustrous...\Fragrant, firm, yet juicy...\Juicy? response:	Poetic
context: I've never seen Mayama-senpai look so sad before...\What kind of a person was he?\He was a wonderful person.\He was serene like the northern plains...\Powerful, lustrous...\Fragrant, firm, yet juicy...\Juicy?\Poetic response:	Poet
context: What kind of a person was he?\He was a wonderful person.\He was serene like the northern plains...\Powerful, lustrous...\Fragrant, firm, yet juicy...\Juicy?\Poetic\Poet response:	Boxes: Tomato
context: He was a wonderful person.\He was serene like the northern plains...\Powerful, lustrous...\Fragrant, firm, yet juicy...\Juicy?\Poetic\Poet\Boxes: Tomato response:	Hey!
context: He was serene like the northern plains...\Powerful, lustrous...\Fragrant, firm, yet juicy...\Juicy?\Poetic\Poet\Boxes: Tomato\Hey! response:	I just got back!
context: Powerful, lustrous...\Fragrant, firm, yet juicy...\Juicy?\Poetic\Poet\Boxes: Tomato\Hey!\I just got back! response:	Have you all been doing okay?
context: Fragrant, firm, yet juicy...\Juicy?\Poetic\Poet\Boxes: Tomato\Hey!\I just got back!\Have you all been doing okay? response:	Lohmeyer-senpai!
context: Juicy?\Poetic\Poet\Boxes: Tomato\Hey!\I just got back!\Have you all been doing okay?\Lohmeyer-senpai! response:	Lohmeyer-senpai!
context: Poetic\Poet\Boxes: Tomato\Hey!\I just got back!\Have you all been doing okay?\Lohmeyer-senpai!\Lohmeyer-senpai! response:	Lohmeyer-senpai!
context: Poet\Boxes: Tomato\Hey!\I just got back!\Have you all been doing okay?\Lohmeyer-senpai!\Lohmeyer-senpai!\Lohmeyer-senpai! response:	You've finally returned!
context: Boxes: Tomato\Hey!\I just got back!\Have you all been doing okay?\Lohmeyer-senpai!\Lohmeyer-senpai!\Lohmeyer-senpai!\You've finally returned! response:	He's totally Japanese!
context: Hey!\I just got back!\Have you all been doing okay?\Lohmeyer-senpai!\Lohmeyer-senpai!\Lohmeyer-senpai!\You've finally returned!\He's totally Japanese! response:	Japanese?!
context: I just got back!\Have you all been doing okay?\Lohmeyer-senpai!\Lohmeyer-senpai!\Lohmeyer-senpai!\You've finally returned!\He's totally Japanese!\Japanese?! response:	On top of that, he's popular?!
context: Have you all been doing okay?\Lohmeyer-senpai!\Lohmeyer-senpai!\Lohmeyer-senpai!\You've finally returned!\He's totally Japanese!\Japanese?!\On top of that, he's popular?! response:	Popular
context: Lohmeyer-senpai!\Lohmeyer-senpai!\Lohmeyer-senpai!\You've finally returned!\He's totally Japanese!\Japanese?!\On top of that, he's popular?!\Popular response:	I actually came back yesterday.
context: Lohmeyer-senpai!\Lohmeyer-senpai!\You've finally returned!\He's totally Japanese!\Japanese?!\On top of that, he's popular?!\Popular\I actually came back yesterday. response:	Bus as I'd missed work for a while, I went to say hi and got caught up there.
context: Lohmeyer-senpai!\You've finally returned!\He's totally Japanese!\Japanese?!\On top of that, he's popular?!\Popular\I actually came back yesterday.\Bus as I'd missed work for a while, I went to say hi and got caught up there. response:	Y-You came back!
context: You've finally returned!\He's totally Japanese!\Japanese?!\On top of that, he's popular?!\Popular\I actually came back yesterday.\Bus as I'd missed work for a while, I went to say hi and got caught up there.\Y-You came back! response:	Store Owner
context: He's totally Japanese!\Japanese?!\On top of that, he's popular?!\Popular\I actually came back yesterday.\Bus as I'd missed work for a while, I went to say hi and got caught up there.\Y-You came back!\Store Owner response:	Roast Ham
context: Japanese?!\On top of that, he's popular?!\Popular\I actually came back yesterday.\Bus as I'd missed work for a while, I went to say hi and got caught up there.\Y-You came back!\Store Owner\Roast Ham response:	Boneless Ham
context: On top of that, he's popular?!\Popular\I actually came back yesterday.\Bus as I'd missed work for a while, I went to say hi and got caught up there.\Y-You came back!\Store Owner\Roast Ham\Boneless Ham response:	Have you been well? We were all worried about you!
context: Popular\I actually came back yesterday.\Bus as I'd missed work for a while, I went to say hi and got caught up there.\Y-You came back!\Store Owner\Roast Ham\Boneless Ham\Have you been well? We were all worried about you! response:	I'm so happy! Today, we celebrate!
context: I actually came back yesterday.\Bus as I'd missed work for a while, I went to say hi and got caught up there.\Y-You came back!\Store Owner\Roast Ham\Boneless Ham\Have you been well? We were all worried about you!\I'm so happy! Today, we celebrate! response:	Popular
context: Bus as I'd missed work for a while, I went to say hi and got caught up there.\Y-You came back!\Store Owner\Roast Ham\Boneless Ham\Have you been well? We were all worried about you!\I'm so happy! Today, we celebrate!\Popular response:	He's popular here as well!
context: Y-You came back!\Store Owner\Roast Ham\Boneless Ham\Have you been well? We were all worried about you!\I'm so happy! Today, we celebrate!\Popular\He's popular here as well! response:	And I brought you guys plenty.
context: Store Owner\Roast Ham\Boneless Ham\Have you been well? We were all worried about you!\I'm so happy! Today, we celebrate!\Popular\He's popular here as well!\And I brought you guys plenty. response:	Ham!
context: Roast Ham\Boneless Ham\Have you been well? We were all worried about you!\I'm so happy! Today, we celebrate!\Popular\He's popular here as well!\And I brought you guys plenty.\Ham! response:	Boneless Ham
context: Boneless Ham\Have you been well? We were all worried about you!\I'm so happy! Today, we celebrate!\Popular\He's popular here as well!\And I brought you guys plenty.\Ham!\Boneless Ham response:	Sausage!
context: Have you been well? We were all worried about you!\I'm so happy! Today, we celebrate!\Popular\He's popular here as well!\And I brought you guys plenty.\Ham!\Boneless Ham\Sausage! response:	Meat!
context: I'm so happy! Today, we celebrate!\Popular\He's popular here as well!\And I brought you guys plenty.\Ham!\Boneless Ham\Sausage!\Meat! response:	Here, eat'til you're full!
context: Popular\He's popular here as well!\And I brought you guys plenty.\Ham!\Boneless Ham\Sausage!\Meat!\Here, eat'til you're full! response:	Itadakimasu!
context: He's popular here as well!\And I brought you guys plenty.\Ham!\Boneless Ham\Sausage!\Meat!\Here, eat'til you're full!\Itadakimasu! response:	They're almost expired, so we gotta eat them all tonight.
context: And I brought you guys plenty.\Ham!\Boneless Ham\Sausage!\Meat!\Here, eat'til you're full!\Itadakimasu!\They're almost expired, so we gotta eat them all tonight. response:	Don't hold back!
context: Ham!\Boneless Ham\Sausage!\Meat!\Here, eat'til you're full!\Itadakimasu!\They're almost expired, so we gotta eat them all tonight.\Don't hold back! response:	D-Delicious!
context: Boneless Ham\Sausage!\Meat!\Here, eat'til you're full!\Itadakimasu!\They're almost expired, so we gotta eat them all tonight.\Don't hold back!\D-Delicious! response:	This flavor and aroma! Just what you expect from an expensive ham!
context: Sausage!\Meat!\Here, eat'til you're full!\Itadakimasu!\They're almost expired, so we gotta eat them all tonight.\Don't hold back!\D-Delicious!\This flavor and aroma! Just what you expect from an expensive ham! response:	Its juicy and full-bodied flavor!
context: Meat!\Here, eat'til you're full!\Itadakimasu!\They're almost expired, so we gotta eat them all tonight.\Don't hold back!\D-Delicious!\This flavor and aroma! Just what you expect from an expensive ham!\Its juicy and full-bodied flavor! response:	I've been waiting for this ham!
context: Here, eat'til you're full!\Itadakimasu!\They're almost expired, so we gotta eat them all tonight.\Don't hold back!\D-Delicious!\This flavor and aroma! Just what you expect from an expensive ham!\Its juicy and full-bodied flavor!\I've been waiting for this ham! response:	I'll start delivering ham again, so I'll bring plenty for you guys.
context: Itadakimasu!\They're almost expired, so we gotta eat them all tonight.\Don't hold back!\D-Delicious!\This flavor and aroma! Just what you expect from an expensive ham!\Its juicy and full-bodied flavor!\I've been waiting for this ham!\I'll start delivering ham again, so I'll bring plenty for you guys. response:	Here, it's a tomato we grew back home.
context: They're almost expired, so we gotta eat them all tonight.\Don't hold back!\D-Delicious!\This flavor and aroma! Just what you expect from an expensive ham!\Its juicy and full-bodied flavor!\I've been waiting for this ham!\I'll start delivering ham again, so I'll bring plenty for you guys.\Here, it's a tomato we grew back home. response:	It's tasty!
context: Don't hold back!\D-Delicious!\This flavor and aroma! Just what you expect from an expensive ham!\Its juicy and full-bodied flavor!\I've been waiting for this ham!\I'll start delivering ham again, so I'll bring plenty for you guys.\Here, it's a tomato we grew back home.\It's tasty! response:	It's so good!
context: D-Delicious!\This flavor and aroma! Just what you expect from an expensive ham!\Its juicy and full-bodied flavor!\I've been waiting for this ham!\I'll start delivering ham again, so I'll bring plenty for you guys.\Here, it's a tomato we grew back home.\It's tasty!\It's so good! response:	It goes so well with the sausage. It's amazing!
context: This flavor and aroma! Just what you expect from an expensive ham!\Its juicy and full-bodied flavor!\I've been waiting for this ham!\I'll start delivering ham again, so I'll bring plenty for you guys.\Here, it's a tomato we grew back home.\It's tasty!\It's so good!\It goes so well with the sausage. It's amazing! response:	I see. Oh, and you're a newcomer, aren't you?
context: Its juicy and full-bodied flavor!\I've been waiting for this ham!\I'll start delivering ham again, so I'll bring plenty for you guys.\Here, it's a tomato we grew back home.\It's tasty!\It's so good!\It goes so well with the sausage. It's amazing!\I see. Oh, and you're a newcomer, aren't you? response:	What's your name?
context: I've been waiting for this ham!\I'll start delivering ham again, so I'll bring plenty for you guys.\Here, it's a tomato we grew back home.\It's tasty!\It's so good!\It goes so well with the sausage. It's amazing!\I see. Oh, and you're a newcomer, aren't you?\What's your name? response:	I'm Takemoto, Senpai.
