context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: It's the most popular tourist spot in the Kingdom, located by the sea.\There's a giant amusement park and a five-star hotel next door.\There's a beach which will keep you coming back again and again.\And then there's the sea expanding out to the infinite horizon...\Using the tickets they received from Loke,\Natsu and the others are visiting and having some excellent time off.\Give me back my boxers!\Not on your life! response:	I said, Don't use Happy to cover yourself up!
context: There's a giant amusement park and a five-star hotel next door.\There's a beach which will keep you coming back again and again.\And then there's the sea expanding out to the infinite horizon...\Using the tickets they received from Loke,\Natsu and the others are visiting and having some excellent time off.\Give me back my boxers!\Not on your life!\I said, Don't use Happy to cover yourself up! response:	Gray-sama... So bold!
context: There's a beach which will keep you coming back again and again.\And then there's the sea expanding out to the infinite horizon...\Using the tickets they received from Loke,\Natsu and the others are visiting and having some excellent time off.\Give me back my boxers!\Not on your life!\I said, Don't use Happy to cover yourself up!\Gray-sama... So bold! response:	The Tower of Heaven!
context: And then there's the sea expanding out to the infinite horizon...\Using the tickets they received from Loke,\Natsu and the others are visiting and having some excellent time off.\Give me back my boxers!\Not on your life!\I said, Don't use Happy to cover yourself up!\Gray-sama... So bold!\The Tower of Heaven! response:	But today sure was fun...
context: Using the tickets they received from Loke,\Natsu and the others are visiting and having some excellent time off.\Give me back my boxers!\Not on your life!\I said, Don't use Happy to cover yourself up!\Gray-sama... So bold!\The Tower of Heaven!\But today sure was fun... response:	Really...
context: Natsu and the others are visiting and having some excellent time off.\Give me back my boxers!\Not on your life!\I said, Don't use Happy to cover yourself up!\Gray-sama... So bold!\The Tower of Heaven!\But today sure was fun...\Really... response:	Erza...
context: Give me back my boxers!\Not on your life!\I said, Don't use Happy to cover yourself up!\Gray-sama... So bold!\The Tower of Heaven!\But today sure was fun...\Really...\Erza... response:	There is no such thing as freedom in this world...
context: Not on your life!\I said, Don't use Happy to cover yourself up!\Gray-sama... So bold!\The Tower of Heaven!\But today sure was fun...\Really...\Erza...\There is no such thing as freedom in this world... response:	A dream?
context: I said, Don't use Happy to cover yourself up!\Gray-sama... So bold!\The Tower of Heaven!\But today sure was fun...\Really...\Erza...\There is no such thing as freedom in this world...\A dream? response:	When did I fall asleep?
context: Gray-sama... So bold!\The Tower of Heaven!\But today sure was fun...\Really...\Erza...\There is no such thing as freedom in this world...\A dream?\When did I fall asleep? response:	I really do feel more at ease while I'm in armor.
context: The Tower of Heaven!\But today sure was fun...\Really...\Erza...\There is no such thing as freedom in this world...\A dream?\When did I fall asleep?\I really do feel more at ease while I'm in armor. response:	There's no help for a woman like me...
context: But today sure was fun...\Really...\Erza...\There is no such thing as freedom in this world...\A dream?\When did I fall asleep?\I really do feel more at ease while I'm in armor.\There's no help for a woman like me... response:	Erza!
context: Really...\Erza...\There is no such thing as freedom in this world...\A dream?\When did I fall asleep?\I really do feel more at ease while I'm in armor.\There's no help for a woman like me...\Erza! response:	Want to go have some fun downstairs?
context: Erza...\There is no such thing as freedom in this world...\A dream?\When did I fall asleep?\I really do feel more at ease while I'm in armor.\There's no help for a woman like me...\Erza!\Want to go have some fun downstairs? response:	Natsu and Gray are already down there.
context: There is no such thing as freedom in this world...\A dream?\When did I fall asleep?\I really do feel more at ease while I'm in armor.\There's no help for a woman like me...\Erza!\Want to go have some fun downstairs?\Natsu and Gray are already down there. response:	They wanted to go win some games!
context: A dream?\When did I fall asleep?\I really do feel more at ease while I'm in armor.\There's no help for a woman like me...\Erza!\Want to go have some fun downstairs?\Natsu and Gray are already down there.\They wanted to go win some games! response:	Oh, yes! They have a place like that, don't they?
context: When did I fall asleep?\I really do feel more at ease while I'm in armor.\There's no help for a woman like me...\Erza!\Want to go have some fun downstairs?\Natsu and Gray are already down there.\They wanted to go win some games!\Oh, yes! They have a place like that, don't they? response:	In that case...
context: I really do feel more at ease while I'm in armor.\There's no help for a woman like me...\Erza!\Want to go have some fun downstairs?\Natsu and Gray are already down there.\They wanted to go win some games!\Oh, yes! They have a place like that, don't they?\In that case... response:	Do I look the part?
context: There's no help for a woman like me...\Erza!\Want to go have some fun downstairs?\Natsu and Gray are already down there.\They wanted to go win some games!\Oh, yes! They have a place like that, don't they?\In that case...\Do I look the part? response:	Um, maybe that's a little too flashy...
context: Erza!\Want to go have some fun downstairs?\Natsu and Gray are already down there.\They wanted to go win some games!\Oh, yes! They have a place like that, don't they?\In that case...\Do I look the part?\Um, maybe that's a little too flashy... response:	Whatever...
context: Want to go have some fun downstairs?\Natsu and Gray are already down there.\They wanted to go win some games!\Oh, yes! They have a place like that, don't they?\In that case...\Do I look the part?\Um, maybe that's a little too flashy...\Whatever... response:	Let's go, Erza!
context: Natsu and Gray are already down there.\They wanted to go win some games!\Oh, yes! They have a place like that, don't they?\In that case...\Do I look the part?\Um, maybe that's a little too flashy...\Whatever...\Let's go, Erza! response:	Sometimes taking a day to pamper myself... isn't such a bad thing.
context: They wanted to go win some games!\Oh, yes! They have a place like that, don't they?\In that case...\Do I look the part?\Um, maybe that's a little too flashy...\Whatever...\Let's go, Erza!\Sometimes taking a day to pamper myself... isn't such a bad thing. response:	17! Come on, 17!
context: Oh, yes! They have a place like that, don't they?\In that case...\Do I look the part?\Um, maybe that's a little too flashy...\Whatever...\Let's go, Erza!\Sometimes taking a day to pamper myself... isn't such a bad thing.\17! Come on, 17! response:	You can do it, 17!
context: In that case...\Do I look the part?\Um, maybe that's a little too flashy...\Whatever...\Let's go, Erza!\Sometimes taking a day to pamper myself... isn't such a bad thing.\17! Come on, 17!\You can do it, 17! response:	There's 17!
context: Do I look the part?\Um, maybe that's a little too flashy...\Whatever...\Let's go, Erza!\Sometimes taking a day to pamper myself... isn't such a bad thing.\17! Come on, 17!\You can do it, 17!\There's 17! response:	You've got to be kiddin' me!
context: Um, maybe that's a little too flashy...\Whatever...\Let's go, Erza!\Sometimes taking a day to pamper myself... isn't such a bad thing.\17! Come on, 17!\You can do it, 17!\There's 17!\You've got to be kiddin' me! response:	17!
context: Whatever...\Let's go, Erza!\Sometimes taking a day to pamper myself... isn't such a bad thing.\17! Come on, 17!\You can do it, 17!\There's 17!\You've got to be kiddin' me!\17! response:	Sir, please refrain from...
context: Let's go, Erza!\Sometimes taking a day to pamper myself... isn't such a bad thing.\17! Come on, 17!\You can do it, 17!\There's 17!\You've got to be kiddin' me!\17!\Sir, please refrain from... response:	But it stopped on 17 once!
context: Sometimes taking a day to pamper myself... isn't such a bad thing.\17! Come on, 17!\You can do it, 17!\There's 17!\You've got to be kiddin' me!\17!\Sir, please refrain from...\But it stopped on 17 once! response:	It's so cruel!
context: 17! Come on, 17!\You can do it, 17!\There's 17!\You've got to be kiddin' me!\17!\Sir, please refrain from...\But it stopped on 17 once!\It's so cruel! response:	17!
context: You can do it, 17!\There's 17!\You've got to be kiddin' me!\17!\Sir, please refrain from...\But it stopped on 17 once!\It's so cruel!\17! response:	Crying isn't going to...
context: There's 17!\You've got to be kiddin' me!\17!\Sir, please refrain from...\But it stopped on 17 once!\It's so cruel!\17!\Crying isn't going to... response:	Go back to 17!
context: You've got to be kiddin' me!\17!\Sir, please refrain from...\But it stopped on 17 once!\It's so cruel!\17!\Crying isn't going to...\Go back to 17! response:	Sheesh, they're so immature.
context: 17!\Sir, please refrain from...\But it stopped on 17 once!\It's so cruel!\17!\Crying isn't going to...\Go back to 17!\Sheesh, they're so immature. response:	Gray-sama...
context: Sir, please refrain from...\But it stopped on 17 once!\It's so cruel!\17!\Crying isn't going to...\Go back to 17!\Sheesh, they're so immature.\Gray-sama... response:	Juvia is here.
context: But it stopped on 17 once!\It's so cruel!\17!\Crying isn't going to...\Go back to 17!\Sheesh, they're so immature.\Gray-sama...\Juvia is here. response:	You're that Phantom woman!
context: It's so cruel!\17!\Crying isn't going to...\Go back to 17!\Sheesh, they're so immature.\Gray-sama...\Juvia is here.\You're that Phantom woman! response:	17! Come back now!
context: 17!\Crying isn't going to...\Go back to 17!\Sheesh, they're so immature.\Gray-sama...\Juvia is here.\You're that Phantom woman!\17! Come back now! response:	Sir, please stop.
context: Crying isn't going to...\Go back to 17!\Sheesh, they're so immature.\Gray-sama...\Juvia is here.\You're that Phantom woman!\17! Come back now!\Sir, please stop. response:	Hold it, boy.
context: Go back to 17!\Sheesh, they're so immature.\Gray-sama...\Juvia is here.\You're that Phantom woman!\17! Come back now!\Sir, please stop.\Hold it, boy. response:	Casinos are places for grownups... For dandies! Get it?
context: Sheesh, they're so immature.\Gray-sama...\Juvia is here.\You're that Phantom woman!\17! Come back now!\Sir, please stop.\Hold it, boy.\Casinos are places for grownups... For dandies! Get it? response:	Blocky!
context: Gray-sama...\Juvia is here.\You're that Phantom woman!\17! Come back now!\Sir, please stop.\Hold it, boy.\Casinos are places for grownups... For dandies! Get it?\Blocky! response:	Boy, let me tell you something.
context: Juvia is here.\You're that Phantom woman!\17! Come back now!\Sir, please stop.\Hold it, boy.\Casinos are places for grownups... For dandies! Get it?\Blocky!\Boy, let me tell you something. response:	There's only two paths that men can travel.
context: You're that Phantom woman!\17! Come back now!\Sir, please stop.\Hold it, boy.\Casinos are places for grownups... For dandies! Get it?\Blocky!\Boy, let me tell you something.\There's only two paths that men can travel. response:	Huh?
context: 17! Come back now!\Sir, please stop.\Hold it, boy.\Casinos are places for grownups... For dandies! Get it?\Blocky!\Boy, let me tell you something.\There's only two paths that men can travel.\Huh? response:	Who are you?
context: Sir, please stop.\Hold it, boy.\Casinos are places for grownups... For dandies! Get it?\Blocky!\Boy, let me tell you something.\There's only two paths that men can travel.\Huh?\Who are you? response:	Natsu!
context: Hold it, boy.\Casinos are places for grownups... For dandies! Get it?\Blocky!\Boy, let me tell you something.\There's only two paths that men can travel.\Huh?\Who are you?\Natsu! response:	Live on as a dandy...
context: Casinos are places for grownups... For dandies! Get it?\Blocky!\Boy, let me tell you something.\There's only two paths that men can travel.\Huh?\Who are you?\Natsu!\Live on as a dandy... response:	Or stop and meet your end. Get it?
context: Blocky!\Boy, let me tell you something.\There's only two paths that men can travel.\Huh?\Who are you?\Natsu!\Live on as a dandy...\Or stop and meet your end. Get it? response:	I heard that Phantom was disbanded.
context: Boy, let me tell you something.\There's only two paths that men can travel.\Huh?\Who are you?\Natsu!\Live on as a dandy...\Or stop and meet your end. Get it?\I heard that Phantom was disbanded. response:	Yes. Juvia is now a Free Wizard.
context: There's only two paths that men can travel.\Huh?\Who are you?\Natsu!\Live on as a dandy...\Or stop and meet your end. Get it?\I heard that Phantom was disbanded.\Yes. Juvia is now a Free Wizard. response:	So I take it you want to join Fairy Tail, then?
context: Huh?\Who are you?\Natsu!\Live on as a dandy...\Or stop and meet your end. Get it?\I heard that Phantom was disbanded.\Yes. Juvia is now a Free Wizard.\So I take it you want to join Fairy Tail, then? response:	Yes, Juvia does!
context: Who are you?\Natsu!\Live on as a dandy...\Or stop and meet your end. Get it?\I heard that Phantom was disbanded.\Yes. Juvia is now a Free Wizard.\So I take it you want to join Fairy Tail, then?\Yes, Juvia does! response:	But after all that...
context: Natsu!\Live on as a dandy...\Or stop and meet your end. Get it?\I heard that Phantom was disbanded.\Yes. Juvia is now a Free Wizard.\So I take it you want to join Fairy Tail, then?\Yes, Juvia does!\But after all that... response:	Well, I don't mind, but I'm not sure what the master would say.
context: Live on as a dandy...\Or stop and meet your end. Get it?\I heard that Phantom was disbanded.\Yes. Juvia is now a Free Wizard.\So I take it you want to join Fairy Tail, then?\Yes, Juvia does!\But after all that...\Well, I don't mind, but I'm not sure what the master would say. response:	Juvia will do anything!
context: Or stop and meet your end. Get it?\I heard that Phantom was disbanded.\Yes. Juvia is now a Free Wizard.\So I take it you want to join Fairy Tail, then?\Yes, Juvia does!\But after all that...\Well, I don't mind, but I'm not sure what the master would say.\Juvia will do anything! response:	I wouldn't say that so lightly if I were you.
context: I heard that Phantom was disbanded.\Yes. Juvia is now a Free Wizard.\So I take it you want to join Fairy Tail, then?\Yes, Juvia does!\But after all that...\Well, I don't mind, but I'm not sure what the master would say.\Juvia will do anything!\I wouldn't say that so lightly if I were you. response:	Gray Fullbuster?
context: Yes. Juvia is now a Free Wizard.\So I take it you want to join Fairy Tail, then?\Yes, Juvia does!\But after all that...\Well, I don't mind, but I'm not sure what the master would say.\Juvia will do anything!\I wouldn't say that so lightly if I were you.\Gray Fullbuster? response:	What's all the noise?
context: So I take it you want to join Fairy Tail, then?\Yes, Juvia does!\But after all that...\Well, I don't mind, but I'm not sure what the master would say.\Juvia will do anything!\I wouldn't say that so lightly if I were you.\Gray Fullbuster?\What's all the noise? response:	I guess the parade has started outside.
context: Yes, Juvia does!\But after all that...\Well, I don't mind, but I'm not sure what the master would say.\Juvia will do anything!\I wouldn't say that so lightly if I were you.\Gray Fullbuster?\What's all the noise?\I guess the parade has started outside. response:	Right.
context: But after all that...\Well, I don't mind, but I'm not sure what the master would say.\Juvia will do anything!\I wouldn't say that so lightly if I were you.\Gray Fullbuster?\What's all the noise?\I guess the parade has started outside.\Right. response:	Juvia!
context: Well, I don't mind, but I'm not sure what the master would say.\Juvia will do anything!\I wouldn't say that so lightly if I were you.\Gray Fullbuster?\What's all the noise?\I guess the parade has started outside.\Right.\Juvia! response:	Why, you...
context: Juvia will do anything!\I wouldn't say that so lightly if I were you.\Gray Fullbuster?\What's all the noise?\I guess the parade has started outside.\Right.\Juvia!\Why, you... response:	Who the hell are you?
context: I wouldn't say that so lightly if I were you.\Gray Fullbuster?\What's all the noise?\I guess the parade has started outside.\Right.\Juvia!\Why, you...\Who the hell are you? response:	Where is Erza?
context: Gray Fullbuster?\What's all the noise?\I guess the parade has started outside.\Right.\Juvia!\Why, you...\Who the hell are you?\Where is Erza? response:	Get it?
context: What's all the noise?\I guess the parade has started outside.\Right.\Juvia!\Why, you...\Who the hell are you?\Where is Erza?\Get it? response:	What?
context: I guess the parade has started outside.\Right.\Juvia!\Why, you...\Who the hell are you?\Where is Erza?\Get it?\What? response:	A straight!
context: Right.\Juvia!\Why, you...\Who the hell are you?\Where is Erza?\Get it?\What?\A straight! response:	Awesome, Erza!
context: Juvia!\Why, you...\Who the hell are you?\Where is Erza?\Get it?\What?\A straight!\Awesome, Erza! response:	I'm really on a roll today.
context: Why, you...\Who the hell are you?\Where is Erza?\Get it?\What?\A straight!\Awesome, Erza!\I'm really on a roll today. response:	Dealer change.
context: Who the hell are you?\Where is Erza?\Get it?\What?\A straight!\Awesome, Erza!\I'm really on a roll today.\Dealer change. response:	R-Right...
context: Where is Erza?\Get it?\What?\A straight!\Awesome, Erza!\I'm really on a roll today.\Dealer change.\R-Right... response:	I have a feeling that I won't lose no matter who I'm up against.
context: Get it?\What?\A straight!\Awesome, Erza!\I'm really on a roll today.\Dealer change.\R-Right...\I have a feeling that I won't lose no matter who I'm up against. response:	Yup!
context: What?\A straight!\Awesome, Erza!\I'm really on a roll today.\Dealer change.\R-Right...\I have a feeling that I won't lose no matter who I'm up against.\Yup! response:	Then... why don't we play a special game?
context: A straight!\Awesome, Erza!\I'm really on a roll today.\Dealer change.\R-Right...\I have a feeling that I won't lose no matter who I'm up against.\Yup!\Then... why don't we play a special game? response:	Let's play a game where your life's on the line, Erza-neesan...
context: Awesome, Erza!\I'm really on a roll today.\Dealer change.\R-Right...\I have a feeling that I won't lose no matter who I'm up against.\Yup!\Then... why don't we play a special game?\Let's play a game where your life's on the line, Erza-neesan... response:	You're... Sho?
context: I'm really on a roll today.\Dealer change.\R-Right...\I have a feeling that I won't lose no matter who I'm up against.\Yup!\Then... why don't we play a special game?\Let's play a game where your life's on the line, Erza-neesan...\You're... Sho? response:	Sho, right?
context: Dealer change.\R-Right...\I have a feeling that I won't lose no matter who I'm up against.\Yup!\Then... why don't we play a special game?\Let's play a game where your life's on the line, Erza-neesan...\You're... Sho?\Sho, right? response:	It's been quite a while, Sister.
context: R-Right...\I have a feeling that I won't lose no matter who I'm up against.\Yup!\Then... why don't we play a special game?\Let's play a game where your life's on the line, Erza-neesan...\You're... Sho?\Sho, right?\It's been quite a while, Sister. response:	Sister?
context: I have a feeling that I won't lose no matter who I'm up against.\Yup!\Then... why don't we play a special game?\Let's play a game where your life's on the line, Erza-neesan...\You're... Sho?\Sho, right?\It's been quite a while, Sister.\Sister? response:	You were... safe?
context: Yup!\Then... why don't we play a special game?\Let's play a game where your life's on the line, Erza-neesan...\You're... Sho?\Sho, right?\It's been quite a while, Sister.\Sister?\You were... safe? response:	Safe?
context: Then... why don't we play a special game?\Let's play a game where your life's on the line, Erza-neesan...\You're... Sho?\Sho, right?\It's been quite a while, Sister.\Sister?\You were... safe?\Safe? response:	Uh, well...
context: Let's play a game where your life's on the line, Erza-neesan...\You're... Sho?\Sho, right?\It's been quite a while, Sister.\Sister?\You were... safe?\Safe?\Uh, well... response:	Erza...
context: You're... Sho?\Sho, right?\It's been quite a while, Sister.\Sister?\You were... safe?\Safe?\Uh, well...\Erza... response:	Where is Erza?
context: Sho, right?\It's been quite a while, Sister.\Sister?\You were... safe?\Safe?\Uh, well...\Erza...\Where is Erza? response:	You think I'll tell you?
context: It's been quite a while, Sister.\Sister?\You were... safe?\Safe?\Uh, well...\Erza...\Where is Erza?\You think I'll tell you? response:	I will not allow you to lay a finger on Gray-sama.
context: Sister?\You were... safe?\Safe?\Uh, well...\Erza...\Where is Erza?\You think I'll tell you?\I will not allow you to lay a finger on Gray-sama. response:	Juvia will be your opponent.
context: You were... safe?\Safe?\Uh, well...\Erza...\Where is Erza?\You think I'll tell you?\I will not allow you to lay a finger on Gray-sama.\Juvia will be your opponent. response:	Juvia...
context: Safe?\Uh, well...\Erza...\Where is Erza?\You think I'll tell you?\I will not allow you to lay a finger on Gray-sama.\Juvia will be your opponent.\Juvia... response:	Danger is closing in around Erza-san.
context: Uh, well...\Erza...\Where is Erza?\You think I'll tell you?\I will not allow you to lay a finger on Gray-sama.\Juvia will be your opponent.\Juvia...\Danger is closing in around Erza-san. response:	Sure looks like it.
context: Erza...\Where is Erza?\You think I'll tell you?\I will not allow you to lay a finger on Gray-sama.\Juvia will be your opponent.\Juvia...\Danger is closing in around Erza-san.\Sure looks like it. response:	What? You found her already?
context: Where is Erza?\You think I'll tell you?\I will not allow you to lay a finger on Gray-sama.\Juvia will be your opponent.\Juvia...\Danger is closing in around Erza-san.\Sure looks like it.\What? You found her already? response:	Oh, I see...
context: You think I'll tell you?\I will not allow you to lay a finger on Gray-sama.\Juvia will be your opponent.\Juvia...\Danger is closing in around Erza-san.\Sure looks like it.\What? You found her already?\Oh, I see... response:	So I can clean up here? Understood.
context: I will not allow you to lay a finger on Gray-sama.\Juvia will be your opponent.\Juvia...\Danger is closing in around Erza-san.\Sure looks like it.\What? You found her already?\Oh, I see...\So I can clean up here? Understood. response:	Whoa, it went dark!
context: Juvia will be your opponent.\Juvia...\Danger is closing in around Erza-san.\Sure looks like it.\What? You found her already?\Oh, I see...\So I can clean up here? Understood.\Whoa, it went dark! response:	It's Dark Lineage Magic.
context: Juvia...\Danger is closing in around Erza-san.\Sure looks like it.\What? You found her already?\Oh, I see...\So I can clean up here? Understood.\Whoa, it went dark!\It's Dark Lineage Magic. response:	Dark Moment.
context: Danger is closing in around Erza-san.\Sure looks like it.\What? You found her already?\Oh, I see...\So I can clean up here? Understood.\Whoa, it went dark!\It's Dark Lineage Magic.\Dark Moment. response:	What's going on? I can't see a thing!
context: Sure looks like it.\What? You found her already?\Oh, I see...\So I can clean up here? Understood.\Whoa, it went dark!\It's Dark Lineage Magic.\Dark Moment.\What's going on? I can't see a thing! response:	Natsu, where are you?
context: What? You found her already?\Oh, I see...\So I can clean up here? Understood.\Whoa, it went dark!\It's Dark Lineage Magic.\Dark Moment.\What's going on? I can't see a thing!\Natsu, where are you? response:	I'm here! But... where's here?
context: Oh, I see...\So I can clean up here? Understood.\Whoa, it went dark!\It's Dark Lineage Magic.\Dark Moment.\What's going on? I can't see a thing!\Natsu, where are you?\I'm here! But... where's here? response:	Good night, boy...
