context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: No... way...\Asta, stop!\Asta!\Now, then... Which one of you shall I kill first?\I know.\I'll start with you, little royal.\Go.\Stop! response:	No! Wake up!
context: Asta, stop!\Asta!\Now, then... Which one of you shall I kill first?\I know.\I'll start with you, little royal.\Go.\Stop!\No! Wake up! response:	Snap out of it, Asta!
context: Asta!\Now, then... Which one of you shall I kill first?\I know.\I'll start with you, little royal.\Go.\Stop!\No! Wake up!\Snap out of it, Asta! response:	It's no use. He can't hear us.
context: Now, then... Which one of you shall I kill first?\I know.\I'll start with you, little royal.\Go.\Stop!\No! Wake up!\Snap out of it, Asta!\It's no use. He can't hear us. response:	Asta, stop! Don't you recognize me?
context: I know.\I'll start with you, little royal.\Go.\Stop!\No! Wake up!\Snap out of it, Asta!\It's no use. He can't hear us.\Asta, stop! Don't you recognize me? response:	It must be fate...
context: I'll start with you, little royal.\Go.\Stop!\No! Wake up!\Snap out of it, Asta!\It's no use. He can't hear us.\Asta, stop! Don't you recognize me?\It must be fate... response:	To think that a royal of the Clover Kingdom shall die by his sword.
context: Go.\Stop!\No! Wake up!\Snap out of it, Asta!\It's no use. He can't hear us.\Asta, stop! Don't you recognize me?\It must be fate...\To think that a royal of the Clover Kingdom shall die by his sword. response:	Asta...
context: Stop!\No! Wake up!\Snap out of it, Asta!\It's no use. He can't hear us.\Asta, stop! Don't you recognize me?\It must be fate...\To think that a royal of the Clover Kingdom shall die by his sword.\Asta... response:	Asta...
context: No! Wake up!\Snap out of it, Asta!\It's no use. He can't hear us.\Asta, stop! Don't you recognize me?\It must be fate...\To think that a royal of the Clover Kingdom shall die by his sword.\Asta...\Asta... response:	Wake up!
context: Snap out of it, Asta!\It's no use. He can't hear us.\Asta, stop! Don't you recognize me?\It must be fate...\To think that a royal of the Clover Kingdom shall die by his sword.\Asta...\Asta...\Wake up! response:	Asta...
context: It's no use. He can't hear us.\Asta, stop! Don't you recognize me?\It must be fate...\To think that a royal of the Clover Kingdom shall die by his sword.\Asta...\Asta...\Wake up!\Asta... response:	This is farewell.
context: Asta, stop! Don't you recognize me?\It must be fate...\To think that a royal of the Clover Kingdom shall die by his sword.\Asta...\Asta...\Wake up!\Asta...\This is farewell. response:	No!
context: It must be fate...\To think that a royal of the Clover Kingdom shall die by his sword.\Asta...\Asta...\Wake up!\Asta...\This is farewell.\No! response:	Asta, don't!
context: To think that a royal of the Clover Kingdom shall die by his sword.\Asta...\Asta...\Wake up!\Asta...\This is farewell.\No!\Asta, don't! response:	Do it.
context: Asta...\Asta...\Wake up!\Asta...\This is farewell.\No!\Asta, don't!\Do it. response:	This boy... He's unconscious, and yet...
context: Asta...\Wake up!\Asta...\This is farewell.\No!\Asta, don't!\Do it.\This boy... He's unconscious, and yet... response:	Asta...
context: Wake up!\Asta...\This is farewell.\No!\Asta, don't!\Do it.\This boy... He's unconscious, and yet...\Asta... response:	So he's not completely under her control.
context: Asta...\This is farewell.\No!\Asta, don't!\Do it.\This boy... He's unconscious, and yet...\Asta...\So he's not completely under her control. response:	I won't let you kill me.
context: This is farewell.\No!\Asta, don't!\Do it.\This boy... He's unconscious, and yet...\Asta...\So he's not completely under her control.\I won't let you kill me. response:	I'm not going to let you kill me!
context: No!\Asta, don't!\Do it.\This boy... He's unconscious, and yet...\Asta...\So he's not completely under her control.\I won't let you kill me.\I'm not going to let you kill me! response:	Just you wait!
context: Asta, don't!\Do it.\This boy... He's unconscious, and yet...\Asta...\So he's not completely under her control.\I won't let you kill me.\I'm not going to let you kill me!\Just you wait! response:	I'll shake this flimsy spell off right this instant!
context: Do it.\This boy... He's unconscious, and yet...\Asta...\So he's not completely under her control.\I won't let you kill me.\I'm not going to let you kill me!\Just you wait!\I'll shake this flimsy spell off right this instant! response:	These stupid things!
context: This boy... He's unconscious, and yet...\Asta...\So he's not completely under her control.\I won't let you kill me.\I'm not going to let you kill me!\Just you wait!\I'll shake this flimsy spell off right this instant!\These stupid things! response:	Puppet's Blood binds itself with the blood in your body and takes hold.
context: Asta...\So he's not completely under her control.\I won't let you kill me.\I'm not going to let you kill me!\Just you wait!\I'll shake this flimsy spell off right this instant!\These stupid things!\Puppet's Blood binds itself with the blood in your body and takes hold. response:	No matter how much you struggle, you will never undo it.
context: So he's not completely under her control.\I won't let you kill me.\I'm not going to let you kill me!\Just you wait!\I'll shake this flimsy spell off right this instant!\These stupid things!\Puppet's Blood binds itself with the blood in your body and takes hold.\No matter how much you struggle, you will never undo it. response:	That goes for you as well, even if you don't have any magic.
context: I won't let you kill me.\I'm not going to let you kill me!\Just you wait!\I'll shake this flimsy spell off right this instant!\These stupid things!\Puppet's Blood binds itself with the blood in your body and takes hold.\No matter how much you struggle, you will never undo it.\That goes for you as well, even if you don't have any magic. response:	Asta...
context: I'm not going to let you kill me!\Just you wait!\I'll shake this flimsy spell off right this instant!\These stupid things!\Puppet's Blood binds itself with the blood in your body and takes hold.\No matter how much you struggle, you will never undo it.\That goes for you as well, even if you don't have any magic.\Asta... response:	You sre stubborn. However...
context: Just you wait!\I'll shake this flimsy spell off right this instant!\These stupid things!\Puppet's Blood binds itself with the blood in your body and takes hold.\No matter how much you struggle, you will never undo it.\That goes for you as well, even if you don't have any magic.\Asta...\You sre stubborn. However... response:	Asta!
context: I'll shake this flimsy spell off right this instant!\These stupid things!\Puppet's Blood binds itself with the blood in your body and takes hold.\No matter how much you struggle, you will never undo it.\That goes for you as well, even if you don't have any magic.\Asta...\You sre stubborn. However...\Asta! response:	Please! Make him stop!
context: These stupid things!\Puppet's Blood binds itself with the blood in your body and takes hold.\No matter how much you struggle, you will never undo it.\That goes for you as well, even if you don't have any magic.\Asta...\You sre stubborn. However...\Asta!\Please! Make him stop! response:	I swear that I'll never leave this forest again!
context: Puppet's Blood binds itself with the blood in your body and takes hold.\No matter how much you struggle, you will never undo it.\That goes for you as well, even if you don't have any magic.\Asta...\You sre stubborn. However...\Asta!\Please! Make him stop!\I swear that I'll never leave this forest again! response:	I'll never disobey you again... So please...
context: No matter how much you struggle, you will never undo it.\That goes for you as well, even if you don't have any magic.\Asta...\You sre stubborn. However...\Asta!\Please! Make him stop!\I swear that I'll never leave this forest again!\I'll never disobey you again... So please... response:	No.
context: That goes for you as well, even if you don't have any magic.\Asta...\You sre stubborn. However...\Asta!\Please! Make him stop!\I swear that I'll never leave this forest again!\I'll never disobey you again... So please...\No. response:	I will kill them here, perfectly,
context: Asta...\You sre stubborn. However...\Asta!\Please! Make him stop!\I swear that I'll never leave this forest again!\I'll never disobey you again... So please...\No.\I will kill them here, perfectly, response:	to keep you from having any more foolish notions ever again.
context: You sre stubborn. However...\Asta!\Please! Make him stop!\I swear that I'll never leave this forest again!\I'll never disobey you again... So please...\No.\I will kill them here, perfectly,\to keep you from having any more foolish notions ever again. response:	My divinations told me, Vanessa will summon what you want
context: Asta!\Please! Make him stop!\I swear that I'll never leave this forest again!\I'll never disobey you again... So please...\No.\I will kill them here, perfectly,\to keep you from having any more foolish notions ever again.\My divinations told me, Vanessa will summon what you want response:	and return to the forest alive someday.
context: Please! Make him stop!\I swear that I'll never leave this forest again!\I'll never disobey you again... So please...\No.\I will kill them here, perfectly,\to keep you from having any more foolish notions ever again.\My divinations told me, Vanessa will summon what you want\and return to the forest alive someday. response:	That is why I didn't search very hard for you.
context: I swear that I'll never leave this forest again!\I'll never disobey you again... So please...\No.\I will kill them here, perfectly,\to keep you from having any more foolish notions ever again.\My divinations told me, Vanessa will summon what you want\and return to the forest alive someday.\That is why I didn't search very hard for you. response:	Granted, I didn't think that what I wanted would be a human with anti-magic swords.
context: I'll never disobey you again... So please...\No.\I will kill them here, perfectly,\to keep you from having any more foolish notions ever again.\My divinations told me, Vanessa will summon what you want\and return to the forest alive someday.\That is why I didn't search very hard for you.\Granted, I didn't think that what I wanted would be a human with anti-magic swords. response:	But what did you gain by going outside?
context: No.\I will kill them here, perfectly,\to keep you from having any more foolish notions ever again.\My divinations told me, Vanessa will summon what you want\and return to the forest alive someday.\That is why I didn't search very hard for you.\Granted, I didn't think that what I wanted would be a human with anti-magic swords.\But what did you gain by going outside? response:	You formed trivial bonds with imperfect fools, and as a result,
context: I will kill them here, perfectly,\to keep you from having any more foolish notions ever again.\My divinations told me, Vanessa will summon what you want\and return to the forest alive someday.\That is why I didn't search very hard for you.\Granted, I didn't think that what I wanted would be a human with anti-magic swords.\But what did you gain by going outside?\You formed trivial bonds with imperfect fools, and as a result, response:	you only brought about their deaths.
context: to keep you from having any more foolish notions ever again.\My divinations told me, Vanessa will summon what you want\and return to the forest alive someday.\That is why I didn't search very hard for you.\Granted, I didn't think that what I wanted would be a human with anti-magic swords.\But what did you gain by going outside?\You formed trivial bonds with imperfect fools, and as a result,\you only brought about their deaths. response:	You cannot escape me.
context: My divinations told me, Vanessa will summon what you want\and return to the forest alive someday.\That is why I didn't search very hard for you.\Granted, I didn't think that what I wanted would be a human with anti-magic swords.\But what did you gain by going outside?\You formed trivial bonds with imperfect fools, and as a result,\you only brought about their deaths.\You cannot escape me. response:	You cannot sever this bond.
context: and return to the forest alive someday.\That is why I didn't search very hard for you.\Granted, I didn't think that what I wanted would be a human with anti-magic swords.\But what did you gain by going outside?\You formed trivial bonds with imperfect fools, and as a result,\you only brought about their deaths.\You cannot escape me.\You cannot sever this bond. response:	Bond?
context: That is why I didn't search very hard for you.\Granted, I didn't think that what I wanted would be a human with anti-magic swords.\But what did you gain by going outside?\You formed trivial bonds with imperfect fools, and as a result,\you only brought about their deaths.\You cannot escape me.\You cannot sever this bond.\Bond? response:	After all, you are my daughter. My family.
context: Granted, I didn't think that what I wanted would be a human with anti-magic swords.\But what did you gain by going outside?\You formed trivial bonds with imperfect fools, and as a result,\you only brought about their deaths.\You cannot escape me.\You cannot sever this bond.\Bond?\After all, you are my daughter. My family. response:	I'm... part of your family?
context: But what did you gain by going outside?\You formed trivial bonds with imperfect fools, and as a result,\you only brought about their deaths.\You cannot escape me.\You cannot sever this bond.\Bond?\After all, you are my daughter. My family.\I'm... part of your family? response:	You belong to me.
context: You formed trivial bonds with imperfect fools, and as a result,\you only brought about their deaths.\You cannot escape me.\You cannot sever this bond.\Bond?\After all, you are my daughter. My family.\I'm... part of your family?\You belong to me. response:	No way!
context: you only brought about their deaths.\You cannot escape me.\You cannot sever this bond.\Bond?\After all, you are my daughter. My family.\I'm... part of your family?\You belong to me.\No way! response:	No, really!
context: You cannot escape me.\You cannot sever this bond.\Bond?\After all, you are my daughter. My family.\I'm... part of your family?\You belong to me.\No way!\No, really! response:	Oh, yeah! That town had really delicious cake.
context: You cannot sever this bond.\Bond?\After all, you are my daughter. My family.\I'm... part of your family?\You belong to me.\No way!\No, really!\Oh, yeah! That town had really delicious cake. response:	I want to go, too.
context: Bond?\After all, you are my daughter. My family.\I'm... part of your family?\You belong to me.\No way!\No, really!\Oh, yeah! That town had really delicious cake.\I want to go, too. response:	Hey, please! Help me!
context: After all, you are my daughter. My family.\I'm... part of your family?\You belong to me.\No way!\No, really!\Oh, yeah! That town had really delicious cake.\I want to go, too.\Hey, please! Help me! response:	I want to leave!
context: I'm... part of your family?\You belong to me.\No way!\No, really!\Oh, yeah! That town had really delicious cake.\I want to go, too.\Hey, please! Help me!\I want to leave! response:	Hey, please! Please, don't go!
context: You belong to me.\No way!\No, really!\Oh, yeah! That town had really delicious cake.\I want to go, too.\Hey, please! Help me!\I want to leave!\Hey, please! Please, don't go! response:	Vanessa.
context: No way!\No, really!\Oh, yeah! That town had really delicious cake.\I want to go, too.\Hey, please! Help me!\I want to leave!\Hey, please! Please, don't go!\Vanessa. response:	Your Majesty...
context: No, really!\Oh, yeah! That town had really delicious cake.\I want to go, too.\Hey, please! Help me!\I want to leave!\Hey, please! Please, don't go!\Vanessa.\Your Majesty... response:	Please let me out of here! I don't want to be in here anymore!
context: Oh, yeah! That town had really delicious cake.\I want to go, too.\Hey, please! Help me!\I want to leave!\Hey, please! Please, don't go!\Vanessa.\Your Majesty...\Please let me out of here! I don't want to be in here anymore! response:	I'm so lonely all by myself! How long do I have to stay in here?
context: I want to go, too.\Hey, please! Help me!\I want to leave!\Hey, please! Please, don't go!\Vanessa.\Your Majesty...\Please let me out of here! I don't want to be in here anymore!\I'm so lonely all by myself! How long do I have to stay in here? response:	Your Majesty!
context: Hey, please! Help me!\I want to leave!\Hey, please! Please, don't go!\Vanessa.\Your Majesty...\Please let me out of here! I don't want to be in here anymore!\I'm so lonely all by myself! How long do I have to stay in here?\Your Majesty! response:	This thread magic doesn't have the sort of incredible power you say it does!
context: I want to leave!\Hey, please! Please, don't go!\Vanessa.\Your Majesty...\Please let me out of here! I don't want to be in here anymore!\I'm so lonely all by myself! How long do I have to stay in here?\Your Majesty!\This thread magic doesn't have the sort of incredible power you say it does! response:	Please, let me out of here!
context: Hey, please! Please, don't go!\Vanessa.\Your Majesty...\Please let me out of here! I don't want to be in here anymore!\I'm so lonely all by myself! How long do I have to stay in here?\Your Majesty!\This thread magic doesn't have the sort of incredible power you say it does!\Please, let me out of here! response:	No. You will one day have the power to control destiny.
context: Vanessa.\Your Majesty...\Please let me out of here! I don't want to be in here anymore!\I'm so lonely all by myself! How long do I have to stay in here?\Your Majesty!\This thread magic doesn't have the sort of incredible power you say it does!\Please, let me out of here!\No. You will one day have the power to control destiny. response:	It clearly says so in my divinations.
context: Your Majesty...\Please let me out of here! I don't want to be in here anymore!\I'm so lonely all by myself! How long do I have to stay in here?\Your Majesty!\This thread magic doesn't have the sort of incredible power you say it does!\Please, let me out of here!\No. You will one day have the power to control destiny.\It clearly says so in my divinations. response:	But
context: Please let me out of here! I don't want to be in here anymore!\I'm so lonely all by myself! How long do I have to stay in here?\Your Majesty!\This thread magic doesn't have the sort of incredible power you say it does!\Please, let me out of here!\No. You will one day have the power to control destiny.\It clearly says so in my divinations.\But response:	You asked how long you must stay in there, and I shall give you an answer.
context: I'm so lonely all by myself! How long do I have to stay in here?\Your Majesty!\This thread magic doesn't have the sort of incredible power you say it does!\Please, let me out of here!\No. You will one day have the power to control destiny.\It clearly says so in my divinations.\But\You asked how long you must stay in there, and I shall give you an answer. response:	I won't let you out of there
context: Your Majesty!\This thread magic doesn't have the sort of incredible power you say it does!\Please, let me out of here!\No. You will one day have the power to control destiny.\It clearly says so in my divinations.\But\You asked how long you must stay in there, and I shall give you an answer.\I won't let you out of there response:	until you invoke the magic that allows you to control destiny.
context: This thread magic doesn't have the sort of incredible power you say it does!\Please, let me out of here!\No. You will one day have the power to control destiny.\It clearly says so in my divinations.\But\You asked how long you must stay in there, and I shall give you an answer.\I won't let you out of there\until you invoke the magic that allows you to control destiny. response:	You are my family.
context: Please, let me out of here!\No. You will one day have the power to control destiny.\It clearly says so in my divinations.\But\You asked how long you must stay in there, and I shall give you an answer.\I won't let you out of there\until you invoke the magic that allows you to control destiny.\You are my family. response:	If I'm your family, let me out of here!
context: No. You will one day have the power to control destiny.\It clearly says so in my divinations.\But\You asked how long you must stay in there, and I shall give you an answer.\I won't let you out of there\until you invoke the magic that allows you to control destiny.\You are my family.\If I'm your family, let me out of here! response:	I cannot do that.
context: It clearly says so in my divinations.\But\You asked how long you must stay in there, and I shall give you an answer.\I won't let you out of there\until you invoke the magic that allows you to control destiny.\You are my family.\If I'm your family, let me out of here!\I cannot do that. response:	I will be the one to choose your destiny.
context: But\You asked how long you must stay in there, and I shall give you an answer.\I won't let you out of there\until you invoke the magic that allows you to control destiny.\You are my family.\If I'm your family, let me out of here!\I cannot do that.\I will be the one to choose your destiny. response:	Your Majesty! Your Majesty!
context: You asked how long you must stay in there, and I shall give you an answer.\I won't let you out of there\until you invoke the magic that allows you to control destiny.\You are my family.\If I'm your family, let me out of here!\I cannot do that.\I will be the one to choose your destiny.\Your Majesty! Your Majesty! response:	Please, wait! Please let me out of here!
context: I won't let you out of there\until you invoke the magic that allows you to control destiny.\You are my family.\If I'm your family, let me out of here!\I cannot do that.\I will be the one to choose your destiny.\Your Majesty! Your Majesty!\Please, wait! Please let me out of here! response:	I don't have... powers like that.
context: until you invoke the magic that allows you to control destiny.\You are my family.\If I'm your family, let me out of here!\I cannot do that.\I will be the one to choose your destiny.\Your Majesty! Your Majesty!\Please, wait! Please let me out of here!\I don't have... powers like that. response:	Oh, yeah. That cake shop ended up closing down.
context: You are my family.\If I'm your family, let me out of here!\I cannot do that.\I will be the one to choose your destiny.\Your Majesty! Your Majesty!\Please, wait! Please let me out of here!\I don't have... powers like that.\Oh, yeah. That cake shop ended up closing down. response:	That's a shame.
context: If I'm your family, let me out of here!\I cannot do that.\I will be the one to choose your destiny.\Your Majesty! Your Majesty!\Please, wait! Please let me out of here!\I don't have... powers like that.\Oh, yeah. That cake shop ended up closing down.\That's a shame. response:	Hey, did you know?
context: I cannot do that.\I will be the one to choose your destiny.\Your Majesty! Your Majesty!\Please, wait! Please let me out of here!\I don't have... powers like that.\Oh, yeah. That cake shop ended up closing down.\That's a shame.\Hey, did you know? response:	There's a big town outside this forest,
context: I will be the one to choose your destiny.\Your Majesty! Your Majesty!\Please, wait! Please let me out of here!\I don't have... powers like that.\Oh, yeah. That cake shop ended up closing down.\That's a shame.\Hey, did you know?\There's a big town outside this forest, response:	and there are a lot of people who aren't witches living there.
context: Your Majesty! Your Majesty!\Please, wait! Please let me out of here!\I don't have... powers like that.\Oh, yeah. That cake shop ended up closing down.\That's a shame.\Hey, did you know?\There's a big town outside this forest,\and there are a lot of people who aren't witches living there. response:	Vanessa... We've heard that story hundreds of times.
context: Please, wait! Please let me out of here!\I don't have... powers like that.\Oh, yeah. That cake shop ended up closing down.\That's a shame.\Hey, did you know?\There's a big town outside this forest,\and there are a lot of people who aren't witches living there.\Vanessa... We've heard that story hundreds of times. response:	All the other witches go there to have fun, right?
context: I don't have... powers like that.\Oh, yeah. That cake shop ended up closing down.\That's a shame.\Hey, did you know?\There's a big town outside this forest,\and there are a lot of people who aren't witches living there.\Vanessa... We've heard that story hundreds of times.\All the other witches go there to have fun, right? response:	Some even have boyfriends.
context: Oh, yeah. That cake shop ended up closing down.\That's a shame.\Hey, did you know?\There's a big town outside this forest,\and there are a lot of people who aren't witches living there.\Vanessa... We've heard that story hundreds of times.\All the other witches go there to have fun, right?\Some even have boyfriends. response:	Why don't you escape from this cage and go out there, too?
context: That's a shame.\Hey, did you know?\There's a big town outside this forest,\and there are a lot of people who aren't witches living there.\Vanessa... We've heard that story hundreds of times.\All the other witches go there to have fun, right?\Some even have boyfriends.\Why don't you escape from this cage and go out there, too? response:	What? B-But I can't...
context: Hey, did you know?\There's a big town outside this forest,\and there are a lot of people who aren't witches living there.\Vanessa... We've heard that story hundreds of times.\All the other witches go there to have fun, right?\Some even have boyfriends.\Why don't you escape from this cage and go out there, too?\What? B-But I can't... response:	I mean...
context: There's a big town outside this forest,\and there are a lot of people who aren't witches living there.\Vanessa... We've heard that story hundreds of times.\All the other witches go there to have fun, right?\Some even have boyfriends.\Why don't you escape from this cage and go out there, too?\What? B-But I can't...\I mean... response:	I can't defy the Queen of Witches.
context: and there are a lot of people who aren't witches living there.\Vanessa... We've heard that story hundreds of times.\All the other witches go there to have fun, right?\Some even have boyfriends.\Why don't you escape from this cage and go out there, too?\What? B-But I can't...\I mean...\I can't defy the Queen of Witches. response:	C-Come on, cheer up.
