context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Yamada is...\You see, she's, well, how should I put it...\A naIve girl, the type you don't see very often these days.\Please don't make any moves on her unless you're serious.\Man, that doesn't sound nice...\He's totally treating us like germs. How rude!\If you're going to say that much, then why don't you make an attack on her?\It seems to me that she likes you, Mayama. response:	Miwako-san, Attack is an obsolete word
context: You see, she's, well, how should I put it...\A naIve girl, the type you don't see very often these days.\Please don't make any moves on her unless you're serious.\Man, that doesn't sound nice...\He's totally treating us like germs. How rude!\If you're going to say that much, then why don't you make an attack on her?\It seems to me that she likes you, Mayama.\Miwako-san, Attack is an obsolete word response:	Ah, well, that's...
context: A naIve girl, the type you don't see very often these days.\Please don't make any moves on her unless you're serious.\Man, that doesn't sound nice...\He's totally treating us like germs. How rude!\If you're going to say that much, then why don't you make an attack on her?\It seems to me that she likes you, Mayama.\Miwako-san, Attack is an obsolete word\Ah, well, that's... response:	Then why are you getting in our way?
context: Please don't make any moves on her unless you're serious.\Man, that doesn't sound nice...\He's totally treating us like germs. How rude!\If you're going to say that much, then why don't you make an attack on her?\It seems to me that she likes you, Mayama.\Miwako-san, Attack is an obsolete word\Ah, well, that's...\Then why are you getting in our way? response:	Why?
context: Man, that doesn't sound nice...\He's totally treating us like germs. How rude!\If you're going to say that much, then why don't you make an attack on her?\It seems to me that she likes you, Mayama.\Miwako-san, Attack is an obsolete word\Ah, well, that's...\Then why are you getting in our way?\Why? response:	Well... I've known her for a while, so...
context: He's totally treating us like germs. How rude!\If you're going to say that much, then why don't you make an attack on her?\It seems to me that she likes you, Mayama.\Miwako-san, Attack is an obsolete word\Ah, well, that's...\Then why are you getting in our way?\Why?\Well... I've known her for a while, so... response:	That's not a valid reason.
context: If you're going to say that much, then why don't you make an attack on her?\It seems to me that she likes you, Mayama.\Miwako-san, Attack is an obsolete word\Ah, well, that's...\Then why are you getting in our way?\Why?\Well... I've known her for a while, so...\That's not a valid reason. response:	That's right! That's right!
context: It seems to me that she likes you, Mayama.\Miwako-san, Attack is an obsolete word\Ah, well, that's...\Then why are you getting in our way?\Why?\Well... I've known her for a while, so...\That's not a valid reason.\That's right! That's right! response:	Oh, I'll make us some coffee.
context: Miwako-san, Attack is an obsolete word\Ah, well, that's...\Then why are you getting in our way?\Why?\Well... I've known her for a while, so...\That's not a valid reason.\That's right! That's right!\Oh, I'll make us some coffee. response:	Yamada is like a precious friend to me...
context: Ah, well, that's...\Then why are you getting in our way?\Why?\Well... I've known her for a while, so...\That's not a valid reason.\That's right! That's right!\Oh, I'll make us some coffee.\Yamada is like a precious friend to me... response:	So I can't...
context: Then why are you getting in our way?\Why?\Well... I've known her for a while, so...\That's not a valid reason.\That's right! That's right!\Oh, I'll make us some coffee.\Yamada is like a precious friend to me...\So I can't... response:	Why don't you forget about that and just date her?
context: Why?\Well... I've known her for a while, so...\That's not a valid reason.\That's right! That's right!\Oh, I'll make us some coffee.\Yamada is like a precious friend to me...\So I can't...\Why don't you forget about that and just date her? response:	You must like her as well, if you think of her as so precious.
context: Well... I've known her for a while, so...\That's not a valid reason.\That's right! That's right!\Oh, I'll make us some coffee.\Yamada is like a precious friend to me...\So I can't...\Why don't you forget about that and just date her?\You must like her as well, if you think of her as so precious. response:	You can't share a futon with Takemoto-kun forever.
context: That's not a valid reason.\That's right! That's right!\Oh, I'll make us some coffee.\Yamada is like a precious friend to me...\So I can't...\Why don't you forget about that and just date her?\You must like her as well, if you think of her as so precious.\You can't share a futon with Takemoto-kun forever. response:	We sleep in different futons!
context: That's right! That's right!\Oh, I'll make us some coffee.\Yamada is like a precious friend to me...\So I can't...\Why don't you forget about that and just date her?\You must like her as well, if you think of her as so precious.\You can't share a futon with Takemoto-kun forever.\We sleep in different futons! response:	Anyway, I'm...!
context: Oh, I'll make us some coffee.\Yamada is like a precious friend to me...\So I can't...\Why don't you forget about that and just date her?\You must like her as well, if you think of her as so precious.\You can't share a futon with Takemoto-kun forever.\We sleep in different futons!\Anyway, I'm...! response:	Aiming for Rika-san?
context: Yamada is like a precious friend to me...\So I can't...\Why don't you forget about that and just date her?\You must like her as well, if you think of her as so precious.\You can't share a futon with Takemoto-kun forever.\We sleep in different futons!\Anyway, I'm...!\Aiming for Rika-san? response:	N-No, I'm not.
context: So I can't...\Why don't you forget about that and just date her?\You must like her as well, if you think of her as so precious.\You can't share a futon with Takemoto-kun forever.\We sleep in different futons!\Anyway, I'm...!\Aiming for Rika-san?\N-No, I'm not. response:	First of all, if I was, I would've just stayed there.
context: Why don't you forget about that and just date her?\You must like her as well, if you think of her as so precious.\You can't share a futon with Takemoto-kun forever.\We sleep in different futons!\Anyway, I'm...!\Aiming for Rika-san?\N-No, I'm not.\First of all, if I was, I would've just stayed there. response:	Even if it was just part-time or something...
context: You must like her as well, if you think of her as so precious.\You can't share a futon with Takemoto-kun forever.\We sleep in different futons!\Anyway, I'm...!\Aiming for Rika-san?\N-No, I'm not.\First of all, if I was, I would've just stayed there.\Even if it was just part-time or something... response:	T-That's true...
context: You can't share a futon with Takemoto-kun forever.\We sleep in different futons!\Anyway, I'm...!\Aiming for Rika-san?\N-No, I'm not.\First of all, if I was, I would've just stayed there.\Even if it was just part-time or something...\T-That's true... response:	I mean, if that was the case, you wouldn't have quit Harada Designs to come here...
context: We sleep in different futons!\Anyway, I'm...!\Aiming for Rika-san?\N-No, I'm not.\First of all, if I was, I would've just stayed there.\Even if it was just part-time or something...\T-That's true...\I mean, if that was the case, you wouldn't have quit Harada Designs to come here... response:	Could it be that an issue arose relating to that?
context: Anyway, I'm...!\Aiming for Rika-san?\N-No, I'm not.\First of all, if I was, I would've just stayed there.\Even if it was just part-time or something...\T-That's true...\I mean, if that was the case, you wouldn't have quit Harada Designs to come here...\Could it be that an issue arose relating to that? response:	You got too close to Rika-san, things got uncomfortable, and you couldn't stay around anymore?
context: Aiming for Rika-san?\N-No, I'm not.\First of all, if I was, I would've just stayed there.\Even if it was just part-time or something...\T-That's true...\I mean, if that was the case, you wouldn't have quit Harada Designs to come here...\Could it be that an issue arose relating to that?\You got too close to Rika-san, things got uncomfortable, and you couldn't stay around anymore? response:	Ridiculous!
context: N-No, I'm not.\First of all, if I was, I would've just stayed there.\Even if it was just part-time or something...\T-That's true...\I mean, if that was the case, you wouldn't have quit Harada Designs to come here...\Could it be that an issue arose relating to that?\You got too close to Rika-san, things got uncomfortable, and you couldn't stay around anymore?\Ridiculous! response:	W-What are you trying to say, Yamazaki-san...?
context: First of all, if I was, I would've just stayed there.\Even if it was just part-time or something...\T-That's true...\I mean, if that was the case, you wouldn't have quit Harada Designs to come here...\Could it be that an issue arose relating to that?\You got too close to Rika-san, things got uncomfortable, and you couldn't stay around anymore?\Ridiculous!\W-What are you trying to say, Yamazaki-san...? response:	I-It wasn't like that...
context: Even if it was just part-time or something...\T-That's true...\I mean, if that was the case, you wouldn't have quit Harada Designs to come here...\Could it be that an issue arose relating to that?\You got too close to Rika-san, things got uncomfortable, and you couldn't stay around anymore?\Ridiculous!\W-What are you trying to say, Yamazaki-san...?\I-It wasn't like that... response:	So, please...
context: T-That's true...\I mean, if that was the case, you wouldn't have quit Harada Designs to come here...\Could it be that an issue arose relating to that?\You got too close to Rika-san, things got uncomfortable, and you couldn't stay around anymore?\Ridiculous!\W-What are you trying to say, Yamazaki-san...?\I-It wasn't like that...\So, please... response:	P-Please quit already...
context: I mean, if that was the case, you wouldn't have quit Harada Designs to come here...\Could it be that an issue arose relating to that?\You got too close to Rika-san, things got uncomfortable, and you couldn't stay around anymore?\Ridiculous!\W-What are you trying to say, Yamazaki-san...?\I-It wasn't like that...\So, please...\P-Please quit already... response:	Bingo.
context: Could it be that an issue arose relating to that?\You got too close to Rika-san, things got uncomfortable, and you couldn't stay around anymore?\Ridiculous!\W-What are you trying to say, Yamazaki-san...?\I-It wasn't like that...\So, please...\P-Please quit already...\Bingo. response:	Mayama!
context: You got too close to Rika-san, things got uncomfortable, and you couldn't stay around anymore?\Ridiculous!\W-What are you trying to say, Yamazaki-san...?\I-It wasn't like that...\So, please...\P-Please quit already...\Bingo.\Mayama! response:	What in the world are you thinking?
context: Ridiculous!\W-What are you trying to say, Yamazaki-san...?\I-It wasn't like that...\So, please...\P-Please quit already...\Bingo.\Mayama!\What in the world are you thinking? response:	Rika-san is my idol!
context: W-What are you trying to say, Yamazaki-san...?\I-It wasn't like that...\So, please...\P-Please quit already...\Bingo.\Mayama!\What in the world are you thinking?\Rika-san is my idol! response:	Moreover, how dare you... when she's been depressed about her husband...!
context: I-It wasn't like that...\So, please...\P-Please quit already...\Bingo.\Mayama!\What in the world are you thinking?\Rika-san is my idol!\Moreover, how dare you... when she's been depressed about her husband...! response:	G-Give up! I give up!
context: So, please...\P-Please quit already...\Bingo.\Mayama!\What in the world are you thinking?\Rika-san is my idol!\Moreover, how dare you... when she's been depressed about her husband...!\G-Give up! I give up! response:	But I don't get it.
context: P-Please quit already...\Bingo.\Mayama!\What in the world are you thinking?\Rika-san is my idol!\Moreover, how dare you... when she's been depressed about her husband...!\G-Give up! I give up!\But I don't get it. response:	Why are you interfering with us when you're interested in somebody else?
context: Bingo.\Mayama!\What in the world are you thinking?\Rika-san is my idol!\Moreover, how dare you... when she's been depressed about her husband...!\G-Give up! I give up!\But I don't get it.\Why are you interfering with us when you're interested in somebody else? response:	Even we could figure out Yamada-san's feelings, so there's no way you haven't noticed, right?
context: Mayama!\What in the world are you thinking?\Rika-san is my idol!\Moreover, how dare you... when she's been depressed about her husband...!\G-Give up! I give up!\But I don't get it.\Why are you interfering with us when you're interested in somebody else?\Even we could figure out Yamada-san's feelings, so there's no way you haven't noticed, right? response:	And you're not pushing her away, but rather, you're tormenting her.
context: What in the world are you thinking?\Rika-san is my idol!\Moreover, how dare you... when she's been depressed about her husband...!\G-Give up! I give up!\But I don't get it.\Why are you interfering with us when you're interested in somebody else?\Even we could figure out Yamada-san's feelings, so there's no way you haven't noticed, right?\And you're not pushing her away, but rather, you're tormenting her. response:	Maybe it's that you want to keep her on the bench, in case your first choice doesn't work out?
context: Rika-san is my idol!\Moreover, how dare you... when she's been depressed about her husband...!\G-Give up! I give up!\But I don't get it.\Why are you interfering with us when you're interested in somebody else?\Even we could figure out Yamada-san's feelings, so there's no way you haven't noticed, right?\And you're not pushing her away, but rather, you're tormenting her.\Maybe it's that you want to keep her on the bench, in case your first choice doesn't work out? response:	What do you mean by that?
context: Moreover, how dare you... when she's been depressed about her husband...!\G-Give up! I give up!\But I don't get it.\Why are you interfering with us when you're interested in somebody else?\Even we could figure out Yamada-san's feelings, so there's no way you haven't noticed, right?\And you're not pushing her away, but rather, you're tormenting her.\Maybe it's that you want to keep her on the bench, in case your first choice doesn't work out?\What do you mean by that? response:	I'll take the unspoiled Yamada-san if Rika-san doesn't work out.
context: G-Give up! I give up!\But I don't get it.\Why are you interfering with us when you're interested in somebody else?\Even we could figure out Yamada-san's feelings, so there's no way you haven't noticed, right?\And you're not pushing her away, but rather, you're tormenting her.\Maybe it's that you want to keep her on the bench, in case your first choice doesn't work out?\What do you mean by that?\I'll take the unspoiled Yamada-san if Rika-san doesn't work out. response:	Thinking something like that?
context: But I don't get it.\Why are you interfering with us when you're interested in somebody else?\Even we could figure out Yamada-san's feelings, so there's no way you haven't noticed, right?\And you're not pushing her away, but rather, you're tormenting her.\Maybe it's that you want to keep her on the bench, in case your first choice doesn't work out?\What do you mean by that?\I'll take the unspoiled Yamada-san if Rika-san doesn't work out.\Thinking something like that? response:	I'm not.
context: Why are you interfering with us when you're interested in somebody else?\Even we could figure out Yamada-san's feelings, so there's no way you haven't noticed, right?\And you're not pushing her away, but rather, you're tormenting her.\Maybe it's that you want to keep her on the bench, in case your first choice doesn't work out?\What do you mean by that?\I'll take the unspoiled Yamada-san if Rika-san doesn't work out.\Thinking something like that?\I'm not. response:	Really?
context: Even we could figure out Yamada-san's feelings, so there's no way you haven't noticed, right?\And you're not pushing her away, but rather, you're tormenting her.\Maybe it's that you want to keep her on the bench, in case your first choice doesn't work out?\What do you mean by that?\I'll take the unspoiled Yamada-san if Rika-san doesn't work out.\Thinking something like that?\I'm not.\Really? response:	Not at all.
context: And you're not pushing her away, but rather, you're tormenting her.\Maybe it's that you want to keep her on the bench, in case your first choice doesn't work out?\What do you mean by that?\I'll take the unspoiled Yamada-san if Rika-san doesn't work out.\Thinking something like that?\I'm not.\Really?\Not at all. response:	You said it.
