context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	As of 0130 PM today, a special state of emergency has been declared
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\As of 0130 PM today, a special state of emergency has been declared response:	for the Kanto and Chubu regions surrounding the Tokai district.
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\As of 0130 PM today, a special state of emergency has been declared\for the Kanto and Chubu regions surrounding the Tokai district. response:	All residents must evacuate to their designated shelters immediately.
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\As of 0130 PM today, a special state of emergency has been declared\for the Kanto and Chubu regions surrounding the Tokai district.\All residents must evacuate to their designated shelters immediately. response:	Repeating: As of 0130 PM today,
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\As of 0130 PM today, a special state of emergency has been declared\for the Kanto and Chubu regions surrounding the Tokai district.\All residents must evacuate to their designated shelters immediately.\Repeating: As of 0130 PM today, response:	the Kanto and Chubu regions surrounding the Tokai district
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\As of 0130 PM today, a special state of emergency has been declared\for the Kanto and Chubu regions surrounding the Tokai district.\All residents must evacuate to their designated shelters immediately.\Repeating: As of 0130 PM today,\the Kanto and Chubu regions surrounding the Tokai district response:	have been declared to be under a state of emergency.
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\As of 0130 PM today, a special state of emergency has been declared\for the Kanto and Chubu regions surrounding the Tokai district.\All residents must evacuate to their designated shelters immediately.\Repeating: As of 0130 PM today,\the Kanto and Chubu regions surrounding the Tokai district\have been declared to be under a state of emergency. response:	All residents must evacuate to their designated shelters immediately.
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\As of 0130 PM today, a special state of emergency has been declared\for the Kanto and Chubu regions surrounding the Tokai district.\All residents must evacuate to their designated shelters immediately.\Repeating: As of 0130 PM today,\the Kanto and Chubu regions surrounding the Tokai district\have been declared to be under a state of emergency.\All residents must evacuate to their designated shelters immediately. response:	Why did I have to lose him now?
context: As of 0130 PM today, a special state of emergency has been declared\for the Kanto and Chubu regions surrounding the Tokai district.\All residents must evacuate to their designated shelters immediately.\Repeating: As of 0130 PM today,\the Kanto and Chubu regions surrounding the Tokai district\have been declared to be under a state of emergency.\All residents must evacuate to their designated shelters immediately.\Why did I have to lose him now? response:	Christ, why at a time like this?
context: for the Kanto and Chubu regions surrounding the Tokai district.\All residents must evacuate to their designated shelters immediately.\Repeating: As of 0130 PM today,\the Kanto and Chubu regions surrounding the Tokai district\have been declared to be under a state of emergency.\All residents must evacuate to their designated shelters immediately.\Why did I have to lose him now?\Christ, why at a time like this? response:	Due to the special emergency,
context: All residents must evacuate to their designated shelters immediately.\Repeating: As of 0130 PM today,\the Kanto and Chubu regions surrounding the Tokai district\have been declared to be under a state of emergency.\All residents must evacuate to their designated shelters immediately.\Why did I have to lose him now?\Christ, why at a time like this?\Due to the special emergency, response:	all lines are currently unavailable.
context: Repeating: As of 0130 PM today,\the Kanto and Chubu regions surrounding the Tokai district\have been declared to be under a state of emergency.\All residents must evacuate to their designated shelters immediately.\Why did I have to lose him now?\Christ, why at a time like this?\Due to the special emergency,\all lines are currently unavailable. response:	It's no use.
context: the Kanto and Chubu regions surrounding the Tokai district\have been declared to be under a state of emergency.\All residents must evacuate to their designated shelters immediately.\Why did I have to lose him now?\Christ, why at a time like this?\Due to the special emergency,\all lines are currently unavailable.\It's no use. response:	I shouldn't have come here after all.
context: have been declared to be under a state of emergency.\All residents must evacuate to their designated shelters immediately.\Why did I have to lose him now?\Christ, why at a time like this?\Due to the special emergency,\all lines are currently unavailable.\It's no use.\I shouldn't have come here after all. response:	Well, I guess we won't be meeting here.
context: All residents must evacuate to their designated shelters immediately.\Why did I have to lose him now?\Christ, why at a time like this?\Due to the special emergency,\all lines are currently unavailable.\It's no use.\I shouldn't have come here after all.\Well, I guess we won't be meeting here. response:	I'll have to go to a shelter.
context: Why did I have to lose him now?\Christ, why at a time like this?\Due to the special emergency,\all lines are currently unavailable.\It's no use.\I shouldn't have come here after all.\Well, I guess we won't be meeting here.\I'll have to go to a shelter. response:	The unidentified object is coming toward us.
context: Christ, why at a time like this?\Due to the special emergency,\all lines are currently unavailable.\It's no use.\I shouldn't have come here after all.\Well, I guess we won't be meeting here.\I'll have to go to a shelter.\The unidentified object is coming toward us. response:	We've got it on visual. I'm putting it on the main screen.
context: Due to the special emergency,\all lines are currently unavailable.\It's no use.\I shouldn't have come here after all.\Well, I guess we won't be meeting here.\I'll have to go to a shelter.\The unidentified object is coming toward us.\We've got it on visual. I'm putting it on the main screen. response:	It's been fifteen years, hasn't it?
context: all lines are currently unavailable.\It's no use.\I shouldn't have come here after all.\Well, I guess we won't be meeting here.\I'll have to go to a shelter.\The unidentified object is coming toward us.\We've got it on visual. I'm putting it on the main screen.\It's been fifteen years, hasn't it? response:	Yes. Well, now we're sure.
context: It's no use.\I shouldn't have come here after all.\Well, I guess we won't be meeting here.\I'll have to go to a shelter.\The unidentified object is coming toward us.\We've got it on visual. I'm putting it on the main screen.\It's been fifteen years, hasn't it?\Yes. Well, now we're sure. response:	It's the Angels.
context: I shouldn't have come here after all.\Well, I guess we won't be meeting here.\I'll have to go to a shelter.\The unidentified object is coming toward us.\We've got it on visual. I'm putting it on the main screen.\It's been fifteen years, hasn't it?\Yes. Well, now we're sure.\It's the Angels. response:	Every missile hit the target!
context: Well, I guess we won't be meeting here.\I'll have to go to a shelter.\The unidentified object is coming toward us.\We've got it on visual. I'm putting it on the main screen.\It's been fifteen years, hasn't it?\Yes. Well, now we're sure.\It's the Angels.\Every missile hit the target! response:	I'm sorry! Were you waiting long?
context: I'll have to go to a shelter.\The unidentified object is coming toward us.\We've got it on visual. I'm putting it on the main screen.\It's been fifteen years, hasn't it?\Yes. Well, now we're sure.\It's the Angels.\Every missile hit the target!\I'm sorry! Were you waiting long? response:	The target is still operational. It's still heading towards Tokyo 3.
context: The unidentified object is coming toward us.\We've got it on visual. I'm putting it on the main screen.\It's been fifteen years, hasn't it?\Yes. Well, now we're sure.\It's the Angels.\Every missile hit the target!\I'm sorry! Were you waiting long?\The target is still operational. It's still heading towards Tokyo 3. response:	The Air Defense Force doesn't have the firepower to stop it!
context: We've got it on visual. I'm putting it on the main screen.\It's been fifteen years, hasn't it?\Yes. Well, now we're sure.\It's the Angels.\Every missile hit the target!\I'm sorry! Were you waiting long?\The target is still operational. It's still heading towards Tokyo 3.\The Air Defense Force doesn't have the firepower to stop it! response:	Hit it with everything we've got!
context: It's been fifteen years, hasn't it?\Yes. Well, now we're sure.\It's the Angels.\Every missile hit the target!\I'm sorry! Were you waiting long?\The target is still operational. It's still heading towards Tokyo 3.\The Air Defense Force doesn't have the firepower to stop it!\Hit it with everything we've got! response:	Mobilize all the units from Atsugi and scramble the squadrons from lruma!
context: Yes. Well, now we're sure.\It's the Angels.\Every missile hit the target!\I'm sorry! Were you waiting long?\The target is still operational. It's still heading towards Tokyo 3.\The Air Defense Force doesn't have the firepower to stop it!\Hit it with everything we've got!\Mobilize all the units from Atsugi and scramble the squadrons from lruma! response:	Forget about the budget! Destroy the target at any cost!
context: It's the Angels.\Every missile hit the target!\I'm sorry! Were you waiting long?\The target is still operational. It's still heading towards Tokyo 3.\The Air Defense Force doesn't have the firepower to stop it!\Hit it with everything we've got!\Mobilize all the units from Atsugi and scramble the squadrons from lruma!\Forget about the budget! Destroy the target at any cost! response:	Why?! That was a direct hit!
context: Every missile hit the target!\I'm sorry! Were you waiting long?\The target is still operational. It's still heading towards Tokyo 3.\The Air Defense Force doesn't have the firepower to stop it!\Hit it with everything we've got!\Mobilize all the units from Atsugi and scramble the squadrons from lruma!\Forget about the budget! Destroy the target at any cost!\Why?! That was a direct hit! response:	The tank battalion's been annihilated.
context: I'm sorry! Were you waiting long?\The target is still operational. It's still heading towards Tokyo 3.\The Air Defense Force doesn't have the firepower to stop it!\Hit it with everything we've got!\Mobilize all the units from Atsugi and scramble the squadrons from lruma!\Forget about the budget! Destroy the target at any cost!\Why?! That was a direct hit!\The tank battalion's been annihilated. response:	Guided missiles and artillery have no effect either.
context: The target is still operational. It's still heading towards Tokyo 3.\The Air Defense Force doesn't have the firepower to stop it!\Hit it with everything we've got!\Mobilize all the units from Atsugi and scramble the squadrons from lruma!\Forget about the budget! Destroy the target at any cost!\Why?! That was a direct hit!\The tank battalion's been annihilated.\Guided missiles and artillery have no effect either. response:	Damn it! We gave it everything we've got and we're not even touching it!
context: The Air Defense Force doesn't have the firepower to stop it!\Hit it with everything we've got!\Mobilize all the units from Atsugi and scramble the squadrons from lruma!\Forget about the budget! Destroy the target at any cost!\Why?! That was a direct hit!\The tank battalion's been annihilated.\Guided missiles and artillery have no effect either.\Damn it! We gave it everything we've got and we're not even touching it! response:	Is it protected by an AT field?
context: Hit it with everything we've got!\Mobilize all the units from Atsugi and scramble the squadrons from lruma!\Forget about the budget! Destroy the target at any cost!\Why?! That was a direct hit!\The tank battalion's been annihilated.\Guided missiles and artillery have no effect either.\Damn it! We gave it everything we've got and we're not even touching it!\Is it protected by an AT field? response:	Yes. Conventional weapons are no match for the Angels.
context: Mobilize all the units from Atsugi and scramble the squadrons from lruma!\Forget about the budget! Destroy the target at any cost!\Why?! That was a direct hit!\The tank battalion's been annihilated.\Guided missiles and artillery have no effect either.\Damn it! We gave it everything we've got and we're not even touching it!\Is it protected by an AT field?\Yes. Conventional weapons are no match for the Angels. response:	Yes Sir, I understand. We'll execute the plan at once.
context: Forget about the budget! Destroy the target at any cost!\Why?! That was a direct hit!\The tank battalion's been annihilated.\Guided missiles and artillery have no effect either.\Damn it! We gave it everything we've got and we're not even touching it!\Is it protected by an AT field?\Yes. Conventional weapons are no match for the Angels.\Yes Sir, I understand. We'll execute the plan at once. response:	Hey, wait a second.
context: Why?! That was a direct hit!\The tank battalion's been annihilated.\Guided missiles and artillery have no effect either.\Damn it! We gave it everything we've got and we're not even touching it!\Is it protected by an AT field?\Yes. Conventional weapons are no match for the Angels.\Yes Sir, I understand. We'll execute the plan at once.\Hey, wait a second. response:	They're going to use an N2-mine?!
context: The tank battalion's been annihilated.\Guided missiles and artillery have no effect either.\Damn it! We gave it everything we've got and we're not even touching it!\Is it protected by an AT field?\Yes. Conventional weapons are no match for the Angels.\Yes Sir, I understand. We'll execute the plan at once.\Hey, wait a second.\They're going to use an N2-mine?! response:	Get down!
context: Guided missiles and artillery have no effect either.\Damn it! We gave it everything we've got and we're not even touching it!\Is it protected by an AT field?\Yes. Conventional weapons are no match for the Angels.\Yes Sir, I understand. We'll execute the plan at once.\Hey, wait a second.\They're going to use an N2-mine?!\Get down! response:	We did it!
context: Damn it! We gave it everything we've got and we're not even touching it!\Is it protected by an AT field?\Yes. Conventional weapons are no match for the Angels.\Yes Sir, I understand. We'll execute the plan at once.\Hey, wait a second.\They're going to use an N2-mine?!\Get down!\We did it! response:	Sorry, but it looks like you won't be getting a shot at it.
context: Is it protected by an AT field?\Yes. Conventional weapons are no match for the Angels.\Yes Sir, I understand. We'll execute the plan at once.\Hey, wait a second.\They're going to use an N2-mine?!\Get down!\We did it!\Sorry, but it looks like you won't be getting a shot at it. response:	Shock wave approaching.
context: Yes. Conventional weapons are no match for the Angels.\Yes Sir, I understand. We'll execute the plan at once.\Hey, wait a second.\They're going to use an N2-mine?!\Get down!\We did it!\Sorry, but it looks like you won't be getting a shot at it.\Shock wave approaching. response:	Are you all right?
context: Yes Sir, I understand. We'll execute the plan at once.\Hey, wait a second.\They're going to use an N2-mine?!\Get down!\We did it!\Sorry, but it looks like you won't be getting a shot at it.\Shock wave approaching.\Are you all right? response:	Yeah, but my mouth is full of dirt.
context: Hey, wait a second.\They're going to use an N2-mine?!\Get down!\We did it!\Sorry, but it looks like you won't be getting a shot at it.\Shock wave approaching.\Are you all right?\Yeah, but my mouth is full of dirt. response:	Yeah, but my mouth is full of dirt.
context: They're going to use an N2-mine?!\Get down!\We did it!\Sorry, but it looks like you won't be getting a shot at it.\Shock wave approaching.\Are you all right?\Yeah, but my mouth is full of dirt.\Yeah, but my mouth is full of dirt. response:	That's okay. Now then, let's go!
context: Get down!\We did it!\Sorry, but it looks like you won't be getting a shot at it.\Shock wave approaching.\Are you all right?\Yeah, but my mouth is full of dirt.\Yeah, but my mouth is full of dirt.\That's okay. Now then, let's go! response:	Push!
context: We did it!\Sorry, but it looks like you won't be getting a shot at it.\Shock wave approaching.\Are you all right?\Yeah, but my mouth is full of dirt.\Yeah, but my mouth is full of dirt.\That's okay. Now then, let's go!\Push! response:	There.
context: Sorry, but it looks like you won't be getting a shot at it.\Shock wave approaching.\Are you all right?\Yeah, but my mouth is full of dirt.\Yeah, but my mouth is full of dirt.\That's okay. Now then, let's go!\Push!\There. response:	Thanks for the hand. I really appreciate it.
context: Shock wave approaching.\Are you all right?\Yeah, but my mouth is full of dirt.\Yeah, but my mouth is full of dirt.\That's okay. Now then, let's go!\Push!\There.\Thanks for the hand. I really appreciate it. response:	Thank you too, Miss Katsuragi.
context: Are you all right?\Yeah, but my mouth is full of dirt.\Yeah, but my mouth is full of dirt.\That's okay. Now then, let's go!\Push!\There.\Thanks for the hand. I really appreciate it.\Thank you too, Miss Katsuragi. response:	Just Misato is fine.
context: Yeah, but my mouth is full of dirt.\Yeah, but my mouth is full of dirt.\That's okay. Now then, let's go!\Push!\There.\Thanks for the hand. I really appreciate it.\Thank you too, Miss Katsuragi.\Just Misato is fine. response:	I'm glad we've met at last, Shinji Ikari.
context: Yeah, but my mouth is full of dirt.\That's okay. Now then, let's go!\Push!\There.\Thanks for the hand. I really appreciate it.\Thank you too, Miss Katsuragi.\Just Misato is fine.\I'm glad we've met at last, Shinji Ikari. response:	Yeah...
context: That's okay. Now then, let's go!\Push!\There.\Thanks for the hand. I really appreciate it.\Thank you too, Miss Katsuragi.\Just Misato is fine.\I'm glad we've met at last, Shinji Ikari.\Yeah... response:	What's the target's status?
context: Push!\There.\Thanks for the hand. I really appreciate it.\Thank you too, Miss Katsuragi.\Just Misato is fine.\I'm glad we've met at last, Shinji Ikari.\Yeah...\What's the target's status? response:	We're unable to confirm due to all the EMP interference.
context: There.\Thanks for the hand. I really appreciate it.\Thank you too, Miss Katsuragi.\Just Misato is fine.\I'm glad we've met at last, Shinji Ikari.\Yeah...\What's the target's status?\We're unable to confirm due to all the EMP interference. response:	It must have been finished. You saw the size of that explosion.
context: Thanks for the hand. I really appreciate it.\Thank you too, Miss Katsuragi.\Just Misato is fine.\I'm glad we've met at last, Shinji Ikari.\Yeah...\What's the target's status?\We're unable to confirm due to all the EMP interference.\It must have been finished. You saw the size of that explosion. response:	Sensors restored.
context: Thank you too, Miss Katsuragi.\Just Misato is fine.\I'm glad we've met at last, Shinji Ikari.\Yeah...\What's the target's status?\We're unable to confirm due to all the EMP interference.\It must have been finished. You saw the size of that explosion.\Sensors restored. response:	We've got an energy reading at the explosion's epicenter!
context: Just Misato is fine.\I'm glad we've met at last, Shinji Ikari.\Yeah...\What's the target's status?\We're unable to confirm due to all the EMP interference.\It must have been finished. You saw the size of that explosion.\Sensors restored.\We've got an energy reading at the explosion's epicenter! response:	It can't be!
context: I'm glad we've met at last, Shinji Ikari.\Yeah...\What's the target's status?\We're unable to confirm due to all the EMP interference.\It must have been finished. You saw the size of that explosion.\Sensors restored.\We've got an energy reading at the explosion's epicenter!\It can't be! response:	Visual display restored.
context: Yeah...\What's the target's status?\We're unable to confirm due to all the EMP interference.\It must have been finished. You saw the size of that explosion.\Sensors restored.\We've got an energy reading at the explosion's epicenter!\It can't be!\Visual display restored. response:	Visual display restored.
context: What's the target's status?\We're unable to confirm due to all the EMP interference.\It must have been finished. You saw the size of that explosion.\Sensors restored.\We've got an energy reading at the explosion's epicenter!\It can't be!\Visual display restored.\Visual display restored. response:	That was our last resort.
context: We're unable to confirm due to all the EMP interference.\It must have been finished. You saw the size of that explosion.\Sensors restored.\We've got an energy reading at the explosion's epicenter!\It can't be!\Visual display restored.\Visual display restored.\That was our last resort. response:	No effect, I can't believe it!
context: It must have been finished. You saw the size of that explosion.\Sensors restored.\We've got an energy reading at the explosion's epicenter!\It can't be!\Visual display restored.\Visual display restored.\That was our last resort.\No effect, I can't believe it! response:	It's a God-damned demon!
context: Sensors restored.\We've got an energy reading at the explosion's epicenter!\It can't be!\Visual display restored.\Visual display restored.\That was our last resort.\No effect, I can't believe it!\It's a God-damned demon! response:	Yes. Don't worry about it.
context: We've got an energy reading at the explosion's epicenter!\It can't be!\Visual display restored.\Visual display restored.\That was our last resort.\No effect, I can't believe it!\It's a God-damned demon!\Yes. Don't worry about it. response:	His safety is my top priority, so could you get a car train ready for us?
context: It can't be!\Visual display restored.\Visual display restored.\That was our last resort.\No effect, I can't believe it!\It's a God-damned demon!\Yes. Don't worry about it.\His safety is my top priority, so could you get a car train ready for us? response:	The express one.
context: Visual display restored.\Visual display restored.\That was our last resort.\No effect, I can't believe it!\It's a God-damned demon!\Yes. Don't worry about it.\His safety is my top priority, so could you get a car train ready for us?\The express one. response:	Right. Well, I volunteered to pick him up,
context: Visual display restored.\That was our last resort.\No effect, I can't believe it!\It's a God-damned demon!\Yes. Don't worry about it.\His safety is my top priority, so could you get a car train ready for us?\The express one.\Right. Well, I volunteered to pick him up, response:	so it's my duty to make sure he gets there. See ya!
context: That was our last resort.\No effect, I can't believe it!\It's a God-damned demon!\Yes. Don't worry about it.\His safety is my top priority, so could you get a car train ready for us?\The express one.\Right. Well, I volunteered to pick him up,\so it's my duty to make sure he gets there. See ya! response:	But this sucks! I just had this car restored, and now it's a wreck.
context: No effect, I can't believe it!\It's a God-damned demon!\Yes. Don't worry about it.\His safety is my top priority, so could you get a car train ready for us?\The express one.\Right. Well, I volunteered to pick him up,\so it's my duty to make sure he gets there. See ya!\But this sucks! I just had this car restored, and now it's a wreck. response:	33 loan repayments to go... and the repair costs...
