context: Water. response:	Earth.
context: Aang is not our enemy! Don't you see?\Aang's brought us something we haven't had in a long time. Fun.\Fun? We can't fight firebenders with fun!\You should try it sometime.\Get out of our village. Now!\Grandmother, please, don't let Sokka do this.\Katara, you knew going on that ship was forbidden.\Sokka is right. I think it best if the airbender leaves. response:	Fine! Then I'm banished too!
context: Aang's brought us something we haven't had in a long time. Fun.\Fun? We can't fight firebenders with fun!\You should try it sometime.\Get out of our village. Now!\Grandmother, please, don't let Sokka do this.\Katara, you knew going on that ship was forbidden.\Sokka is right. I think it best if the airbender leaves.\Fine! Then I'm banished too! response:	C'mon, Aang, let's go!
context: Fun? We can't fight firebenders with fun!\You should try it sometime.\Get out of our village. Now!\Grandmother, please, don't let Sokka do this.\Katara, you knew going on that ship was forbidden.\Sokka is right. I think it best if the airbender leaves.\Fine! Then I'm banished too!\C'mon, Aang, let's go! response:	Where do you think you're going?
context: You should try it sometime.\Get out of our village. Now!\Grandmother, please, don't let Sokka do this.\Katara, you knew going on that ship was forbidden.\Sokka is right. I think it best if the airbender leaves.\Fine! Then I'm banished too!\C'mon, Aang, let's go!\Where do you think you're going? response:	To find a waterbender! Aang is taking me to the North Pole!
context: Get out of our village. Now!\Grandmother, please, don't let Sokka do this.\Katara, you knew going on that ship was forbidden.\Sokka is right. I think it best if the airbender leaves.\Fine! Then I'm banished too!\C'mon, Aang, let's go!\Where do you think you're going?\To find a waterbender! Aang is taking me to the North Pole! response:	I am? Great!
context: Grandmother, please, don't let Sokka do this.\Katara, you knew going on that ship was forbidden.\Sokka is right. I think it best if the airbender leaves.\Fine! Then I'm banished too!\C'mon, Aang, let's go!\Where do you think you're going?\To find a waterbender! Aang is taking me to the North Pole!\I am? Great! response:	Katara! Would you really choose him over your tribe? Your own family?
context: Katara, you knew going on that ship was forbidden.\Sokka is right. I think it best if the airbender leaves.\Fine! Then I'm banished too!\C'mon, Aang, let's go!\Where do you think you're going?\To find a waterbender! Aang is taking me to the North Pole!\I am? Great!\Katara! Would you really choose him over your tribe? Your own family? response:	Katara, I don't want to come between you and your family.
context: Sokka is right. I think it best if the airbender leaves.\Fine! Then I'm banished too!\C'mon, Aang, let's go!\Where do you think you're going?\To find a waterbender! Aang is taking me to the North Pole!\I am? Great!\Katara! Would you really choose him over your tribe? Your own family?\Katara, I don't want to come between you and your family. response:	So, you're leaving the South Pole? This is goodbye?
context: Fine! Then I'm banished too!\C'mon, Aang, let's go!\Where do you think you're going?\To find a waterbender! Aang is taking me to the North Pole!\I am? Great!\Katara! Would you really choose him over your tribe? Your own family?\Katara, I don't want to come between you and your family.\So, you're leaving the South Pole? This is goodbye? response:	Thanks for penguin sledding with me.
context: C'mon, Aang, let's go!\Where do you think you're going?\To find a waterbender! Aang is taking me to the North Pole!\I am? Great!\Katara! Would you really choose him over your tribe? Your own family?\Katara, I don't want to come between you and your family.\So, you're leaving the South Pole? This is goodbye?\Thanks for penguin sledding with me. response:	Where will you go?
context: Where do you think you're going?\To find a waterbender! Aang is taking me to the North Pole!\I am? Great!\Katara! Would you really choose him over your tribe? Your own family?\Katara, I don't want to come between you and your family.\So, you're leaving the South Pole? This is goodbye?\Thanks for penguin sledding with me.\Where will you go? response:	Guess I'll go back home and look for the airbenders.
context: To find a waterbender! Aang is taking me to the North Pole!\I am? Great!\Katara! Would you really choose him over your tribe? Your own family?\Katara, I don't want to come between you and your family.\So, you're leaving the South Pole? This is goodbye?\Thanks for penguin sledding with me.\Where will you go?\Guess I'll go back home and look for the airbenders. response:	Wow, I haven't cleaned my room in a hundred years. Not looking forward to that.
context: I am? Great!\Katara! Would you really choose him over your tribe? Your own family?\Katara, I don't want to come between you and your family.\So, you're leaving the South Pole? This is goodbye?\Thanks for penguin sledding with me.\Where will you go?\Guess I'll go back home and look for the airbenders.\Wow, I haven't cleaned my room in a hundred years. Not looking forward to that. response:	It was nice meeting everyone.
context: Katara! Would you really choose him over your tribe? Your own family?\Katara, I don't want to come between you and your family.\So, you're leaving the South Pole? This is goodbye?\Thanks for penguin sledding with me.\Where will you go?\Guess I'll go back home and look for the airbenders.\Wow, I haven't cleaned my room in a hundred years. Not looking forward to that.\It was nice meeting everyone. response:	Let's see your bison fly now, air boy.
context: Katara, I don't want to come between you and your family.\So, you're leaving the South Pole? This is goodbye?\Thanks for penguin sledding with me.\Where will you go?\Guess I'll go back home and look for the airbenders.\Wow, I haven't cleaned my room in a hundred years. Not looking forward to that.\It was nice meeting everyone.\Let's see your bison fly now, air boy. response:	Come on, Appa, you can do it! Yip! Yip!
context: So, you're leaving the South Pole? This is goodbye?\Thanks for penguin sledding with me.\Where will you go?\Guess I'll go back home and look for the airbenders.\Wow, I haven't cleaned my room in a hundred years. Not looking forward to that.\It was nice meeting everyone.\Let's see your bison fly now, air boy.\Come on, Appa, you can do it! Yip! Yip! response:	Yeh, I thought so.
context: Thanks for penguin sledding with me.\Where will you go?\Guess I'll go back home and look for the airbenders.\Wow, I haven't cleaned my room in a hundred years. Not looking forward to that.\It was nice meeting everyone.\Let's see your bison fly now, air boy.\Come on, Appa, you can do it! Yip! Yip!\Yeh, I thought so. response:	Aang! Don't go! We'll miss you!
context: Where will you go?\Guess I'll go back home and look for the airbenders.\Wow, I haven't cleaned my room in a hundred years. Not looking forward to that.\It was nice meeting everyone.\Let's see your bison fly now, air boy.\Come on, Appa, you can do it! Yip! Yip!\Yeh, I thought so.\Aang! Don't go! We'll miss you! response:	I'll miss you too.
context: Guess I'll go back home and look for the airbenders.\Wow, I haven't cleaned my room in a hundred years. Not looking forward to that.\It was nice meeting everyone.\Let's see your bison fly now, air boy.\Come on, Appa, you can do it! Yip! Yip!\Yeh, I thought so.\Aang! Don't go! We'll miss you!\I'll miss you too. response:	Come on, boy.
context: Wow, I haven't cleaned my room in a hundred years. Not looking forward to that.\It was nice meeting everyone.\Let's see your bison fly now, air boy.\Come on, Appa, you can do it! Yip! Yip!\Yeh, I thought so.\Aang! Don't go! We'll miss you!\I'll miss you too.\Come on, boy. response:	Katara, you'll feel better after you...
context: It was nice meeting everyone.\Let's see your bison fly now, air boy.\Come on, Appa, you can do it! Yip! Yip!\Yeh, I thought so.\Aang! Don't go! We'll miss you!\I'll miss you too.\Come on, boy.\Katara, you'll feel better after you... response:	You happy now? There goes my one chance of becoming a waterbender!
context: Let's see your bison fly now, air boy.\Come on, Appa, you can do it! Yip! Yip!\Yeh, I thought so.\Aang! Don't go! We'll miss you!\I'll miss you too.\Come on, boy.\Katara, you'll feel better after you...\You happy now? There goes my one chance of becoming a waterbender! response:	All right! Ready our defenses!
context: Come on, Appa, you can do it! Yip! Yip!\Yeh, I thought so.\Aang! Don't go! We'll miss you!\I'll miss you too.\Come on, boy.\Katara, you'll feel better after you...\You happy now? There goes my one chance of becoming a waterbender!\All right! Ready our defenses! response:	The Fire Nation could be on our shores any moment now!
context: Yeh, I thought so.\Aang! Don't go! We'll miss you!\I'll miss you too.\Come on, boy.\Katara, you'll feel better after you...\You happy now? There goes my one chance of becoming a waterbender!\All right! Ready our defenses!\The Fire Nation could be on our shores any moment now! response:	But, I gotta...
context: Aang! Don't go! We'll miss you!\I'll miss you too.\Come on, boy.\Katara, you'll feel better after you...\You happy now? There goes my one chance of becoming a waterbender!\All right! Ready our defenses!\The Fire Nation could be on our shores any moment now!\But, I gotta... response:	And no potty breaks!
context: I'll miss you too.\Come on, boy.\Katara, you'll feel better after you...\You happy now? There goes my one chance of becoming a waterbender!\All right! Ready our defenses!\The Fire Nation could be on our shores any moment now!\But, I gotta...\And no potty breaks! response:	Yeh, I liked her too.
context: Come on, boy.\Katara, you'll feel better after you...\You happy now? There goes my one chance of becoming a waterbender!\All right! Ready our defenses!\The Fire Nation could be on our shores any moment now!\But, I gotta...\And no potty breaks!\Yeh, I liked her too. response:	The village!
context: Katara, you'll feel better after you...\You happy now? There goes my one chance of becoming a waterbender!\All right! Ready our defenses!\The Fire Nation could be on our shores any moment now!\But, I gotta...\And no potty breaks!\Yeh, I liked her too.\The village! response:	Appa, wait here!
context: You happy now? There goes my one chance of becoming a waterbender!\All right! Ready our defenses!\The Fire Nation could be on our shores any moment now!\But, I gotta...\And no potty breaks!\Yeh, I liked her too.\The village!\Appa, wait here! response:	Oh man!
context: All right! Ready our defenses!\The Fire Nation could be on our shores any moment now!\But, I gotta...\And no potty breaks!\Yeh, I liked her too.\The village!\Appa, wait here!\Oh man! response:	Ohhh, man!
context: The Fire Nation could be on our shores any moment now!\But, I gotta...\And no potty breaks!\Yeh, I liked her too.\The village!\Appa, wait here!\Oh man!\Ohhh, man! response:	Sokka, get out of the way!
context: But, I gotta...\And no potty breaks!\Yeh, I liked her too.\The village!\Appa, wait here!\Oh man!\Ohhh, man!\Sokka, get out of the way! response:	Where are you hiding him?
context: And no potty breaks!\Yeh, I liked her too.\The village!\Appa, wait here!\Oh man!\Ohhh, man!\Sokka, get out of the way!\Where are you hiding him? response:	He'd be about this age? Master of all elements?
context: Yeh, I liked her too.\The village!\Appa, wait here!\Oh man!\Ohhh, man!\Sokka, get out of the way!\Where are you hiding him?\He'd be about this age? Master of all elements? response:	I know you're hiding him!
context: The village!\Appa, wait here!\Oh man!\Ohhh, man!\Sokka, get out of the way!\Where are you hiding him?\He'd be about this age? Master of all elements?\I know you're hiding him! response:	Show no fear!
context: Appa, wait here!\Oh man!\Ohhh, man!\Sokka, get out of the way!\Where are you hiding him?\He'd be about this age? Master of all elements?\I know you're hiding him!\Show no fear! response:	Hey Katara. Hey Sokka.
context: Oh man!\Ohhh, man!\Sokka, get out of the way!\Where are you hiding him?\He'd be about this age? Master of all elements?\I know you're hiding him!\Show no fear!\Hey Katara. Hey Sokka. response:	Hi... Aang. Thanks for comin'.
context: Ohhh, man!\Sokka, get out of the way!\Where are you hiding him?\He'd be about this age? Master of all elements?\I know you're hiding him!\Show no fear!\Hey Katara. Hey Sokka.\Hi... Aang. Thanks for comin'. response:	Looking for me?
context: Sokka, get out of the way!\Where are you hiding him?\He'd be about this age? Master of all elements?\I know you're hiding him!\Show no fear!\Hey Katara. Hey Sokka.\Hi... Aang. Thanks for comin'.\Looking for me? response:	You're the airbender? You're the Avatar?
context: Where are you hiding him?\He'd be about this age? Master of all elements?\I know you're hiding him!\Show no fear!\Hey Katara. Hey Sokka.\Hi... Aang. Thanks for comin'.\Looking for me?\You're the airbender? You're the Avatar? response:	Aang?
context: He'd be about this age? Master of all elements?\I know you're hiding him!\Show no fear!\Hey Katara. Hey Sokka.\Hi... Aang. Thanks for comin'.\Looking for me?\You're the airbender? You're the Avatar?\Aang? response:	No way.
context: I know you're hiding him!\Show no fear!\Hey Katara. Hey Sokka.\Hi... Aang. Thanks for comin'.\Looking for me?\You're the airbender? You're the Avatar?\Aang?\No way. response:	I've spent years preparing for this encounter.
context: Show no fear!\Hey Katara. Hey Sokka.\Hi... Aang. Thanks for comin'.\Looking for me?\You're the airbender? You're the Avatar?\Aang?\No way.\I've spent years preparing for this encounter. response:	Training. Meditating. You're just a child!
context: Hey Katara. Hey Sokka.\Hi... Aang. Thanks for comin'.\Looking for me?\You're the airbender? You're the Avatar?\Aang?\No way.\I've spent years preparing for this encounter.\Training. Meditating. You're just a child! response:	Well, you're just a teenager.
context: Hi... Aang. Thanks for comin'.\Looking for me?\You're the airbender? You're the Avatar?\Aang?\No way.\I've spent years preparing for this encounter.\Training. Meditating. You're just a child!\Well, you're just a teenager. response:	If I go with you, will you promise to leave everyone alone?
context: Looking for me?\You're the airbender? You're the Avatar?\Aang?\No way.\I've spent years preparing for this encounter.\Training. Meditating. You're just a child!\Well, you're just a teenager.\If I go with you, will you promise to leave everyone alone? response:	No, Aang! Don't do this!
context: You're the airbender? You're the Avatar?\Aang?\No way.\I've spent years preparing for this encounter.\Training. Meditating. You're just a child!\Well, you're just a teenager.\If I go with you, will you promise to leave everyone alone?\No, Aang! Don't do this! response:	Don't worry, Katara, it'll be okay.
context: Aang?\No way.\I've spent years preparing for this encounter.\Training. Meditating. You're just a child!\Well, you're just a teenager.\If I go with you, will you promise to leave everyone alone?\No, Aang! Don't do this!\Don't worry, Katara, it'll be okay. response:	Take care of Appa for me until I get back.
context: No way.\I've spent years preparing for this encounter.\Training. Meditating. You're just a child!\Well, you're just a teenager.\If I go with you, will you promise to leave everyone alone?\No, Aang! Don't do this!\Don't worry, Katara, it'll be okay.\Take care of Appa for me until I get back. response:	Head a course to the Fire Nation. I'm going home.
context: I've spent years preparing for this encounter.\Training. Meditating. You're just a child!\Well, you're just a teenager.\If I go with you, will you promise to leave everyone alone?\No, Aang! Don't do this!\Don't worry, Katara, it'll be okay.\Take care of Appa for me until I get back.\Head a course to the Fire Nation. I'm going home. response:	We have to go after that ship, Sokka.
context: Training. Meditating. You're just a child!\Well, you're just a teenager.\If I go with you, will you promise to leave everyone alone?\No, Aang! Don't do this!\Don't worry, Katara, it'll be okay.\Take care of Appa for me until I get back.\Head a course to the Fire Nation. I'm going home.\We have to go after that ship, Sokka. response:	Aang saved our tribe, now we have to save him.
context: Well, you're just a teenager.\If I go with you, will you promise to leave everyone alone?\No, Aang! Don't do this!\Don't worry, Katara, it'll be okay.\Take care of Appa for me until I get back.\Head a course to the Fire Nation. I'm going home.\We have to go after that ship, Sokka.\Aang saved our tribe, now we have to save him. response:	Katara, I...
context: If I go with you, will you promise to leave everyone alone?\No, Aang! Don't do this!\Don't worry, Katara, it'll be okay.\Take care of Appa for me until I get back.\Head a course to the Fire Nation. I'm going home.\We have to go after that ship, Sokka.\Aang saved our tribe, now we have to save him.\Katara, I... response:	Why can't you realize that he's on our side? If we don't help him, no one will.
context: No, Aang! Don't do this!\Don't worry, Katara, it'll be okay.\Take care of Appa for me until I get back.\Head a course to the Fire Nation. I'm going home.\We have to go after that ship, Sokka.\Aang saved our tribe, now we have to save him.\Katara, I...\Why can't you realize that he's on our side? If we don't help him, no one will. response:	I know you don't like Aang, but we owe him and I...
context: Don't worry, Katara, it'll be okay.\Take care of Appa for me until I get back.\Head a course to the Fire Nation. I'm going home.\We have to go after that ship, Sokka.\Aang saved our tribe, now we have to save him.\Katara, I...\Why can't you realize that he's on our side? If we don't help him, no one will.\I know you don't like Aang, but we owe him and I... response:	Katara! Are you gonna talk all day or are you comin' with me?
context: Take care of Appa for me until I get back.\Head a course to the Fire Nation. I'm going home.\We have to go after that ship, Sokka.\Aang saved our tribe, now we have to save him.\Katara, I...\Why can't you realize that he's on our side? If we don't help him, no one will.\I know you don't like Aang, but we owe him and I...\Katara! Are you gonna talk all day or are you comin' with me? response:	Sokka!
context: Head a course to the Fire Nation. I'm going home.\We have to go after that ship, Sokka.\Aang saved our tribe, now we have to save him.\Katara, I...\Why can't you realize that he's on our side? If we don't help him, no one will.\I know you don't like Aang, but we owe him and I...\Katara! Are you gonna talk all day or are you comin' with me?\Sokka! response:	Get in. We're going to save your boyfriend.
context: We have to go after that ship, Sokka.\Aang saved our tribe, now we have to save him.\Katara, I...\Why can't you realize that he's on our side? If we don't help him, no one will.\I know you don't like Aang, but we owe him and I...\Katara! Are you gonna talk all day or are you comin' with me?\Sokka!\Get in. We're going to save your boyfriend. response:	He's not my...
context: Aang saved our tribe, now we have to save him.\Katara, I...\Why can't you realize that he's on our side? If we don't help him, no one will.\I know you don't like Aang, but we owe him and I...\Katara! Are you gonna talk all day or are you comin' with me?\Sokka!\Get in. We're going to save your boyfriend.\He's not my... response:	Whatever.
context: Katara, I...\Why can't you realize that he's on our side? If we don't help him, no one will.\I know you don't like Aang, but we owe him and I...\Katara! Are you gonna talk all day or are you comin' with me?\Sokka!\Get in. We're going to save your boyfriend.\He's not my...\Whatever. response:	What do you two think you're doing?
context: Why can't you realize that he's on our side? If we don't help him, no one will.\I know you don't like Aang, but we owe him and I...\Katara! Are you gonna talk all day or are you comin' with me?\Sokka!\Get in. We're going to save your boyfriend.\He's not my...\Whatever.\What do you two think you're doing? response:	You'll need these. You have a long journey ahead of you.
context: I know you don't like Aang, but we owe him and I...\Katara! Are you gonna talk all day or are you comin' with me?\Sokka!\Get in. We're going to save your boyfriend.\He's not my...\Whatever.\What do you two think you're doing?\You'll need these. You have a long journey ahead of you. response:	It's been so long since I've had hope.
context: Katara! Are you gonna talk all day or are you comin' with me?\Sokka!\Get in. We're going to save your boyfriend.\He's not my...\Whatever.\What do you two think you're doing?\You'll need these. You have a long journey ahead of you.\It's been so long since I've had hope. response:	But you brought it back to life, my little waterbender.
context: Sokka!\Get in. We're going to save your boyfriend.\He's not my...\Whatever.\What do you two think you're doing?\You'll need these. You have a long journey ahead of you.\It's been so long since I've had hope.\But you brought it back to life, my little waterbender. response:	And you, my brave warrior, be nice to your sister.
context: Get in. We're going to save your boyfriend.\He's not my...\Whatever.\What do you two think you're doing?\You'll need these. You have a long journey ahead of you.\It's been so long since I've had hope.\But you brought it back to life, my little waterbender.\And you, my brave warrior, be nice to your sister. response:	Yeah... okay, Gran.
context: He's not my...\Whatever.\What do you two think you're doing?\You'll need these. You have a long journey ahead of you.\It's been so long since I've had hope.\But you brought it back to life, my little waterbender.\And you, my brave warrior, be nice to your sister.\Yeah... okay, Gran. response:	Aang is the Avatar. He's the world's only chance.
context: Whatever.\What do you two think you're doing?\You'll need these. You have a long journey ahead of you.\It's been so long since I've had hope.\But you brought it back to life, my little waterbender.\And you, my brave warrior, be nice to your sister.\Yeah... okay, Gran.\Aang is the Avatar. He's the world's only chance. response:	You both found him for a reason. Now your destinies are intertwined with his.
context: What do you two think you're doing?\You'll need these. You have a long journey ahead of you.\It's been so long since I've had hope.\But you brought it back to life, my little waterbender.\And you, my brave warrior, be nice to your sister.\Yeah... okay, Gran.\Aang is the Avatar. He's the world's only chance.\You both found him for a reason. Now your destinies are intertwined with his. response:	There's no way we're gonna catch a war ship with a canoe.
context: You'll need these. You have a long journey ahead of you.\It's been so long since I've had hope.\But you brought it back to life, my little waterbender.\And you, my brave warrior, be nice to your sister.\Yeah... okay, Gran.\Aang is the Avatar. He's the world's only chance.\You both found him for a reason. Now your destinies are intertwined with his.\There's no way we're gonna catch a war ship with a canoe. response:	Appa!
context: It's been so long since I've had hope.\But you brought it back to life, my little waterbender.\And you, my brave warrior, be nice to your sister.\Yeah... okay, Gran.\Aang is the Avatar. He's the world's only chance.\You both found him for a reason. Now your destinies are intertwined with his.\There's no way we're gonna catch a war ship with a canoe.\Appa! response:	You just love taking me out of my comfort zone, don't ya?
context: But you brought it back to life, my little waterbender.\And you, my brave warrior, be nice to your sister.\Yeah... okay, Gran.\Aang is the Avatar. He's the world's only chance.\You both found him for a reason. Now your destinies are intertwined with his.\There's no way we're gonna catch a war ship with a canoe.\Appa!\You just love taking me out of my comfort zone, don't ya? response:	This staff will make an excellent gift for my father.
context: And you, my brave warrior, be nice to your sister.\Yeah... okay, Gran.\Aang is the Avatar. He's the world's only chance.\You both found him for a reason. Now your destinies are intertwined with his.\There's no way we're gonna catch a war ship with a canoe.\Appa!\You just love taking me out of my comfort zone, don't ya?\This staff will make an excellent gift for my father. response:	I suppose you wouldn't know of fathers, being raised by monks.
