context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Let's see... slippers, detergent, and...\Oh, I forgot to get clothespins!\Really? That's great. response:	Living on your own is more expensive than you'd think.
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Let's see... slippers, detergent, and...\Oh, I forgot to get clothespins!\Really? That's great.\Living on your own is more expensive than you'd think. response:	Then why don't you move in with Keiichi?
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Let's see... slippers, detergent, and...\Oh, I forgot to get clothespins!\Really? That's great.\Living on your own is more expensive than you'd think.\Then why don't you move in with Keiichi? response:	No way! I'm finally moving to the city.
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Let's see... slippers, detergent, and...\Oh, I forgot to get clothespins!\Really? That's great.\Living on your own is more expensive than you'd think.\Then why don't you move in with Keiichi?\No way! I'm finally moving to the city. response:	I'm going to enjoy single life to the fullest!
context: The sky is so blue...\Let's see... slippers, detergent, and...\Oh, I forgot to get clothespins!\Really? That's great.\Living on your own is more expensive than you'd think.\Then why don't you move in with Keiichi?\No way! I'm finally moving to the city.\I'm going to enjoy single life to the fullest! response:	Plus, I don't want to get in the way of you two... huh?
context: Let's see... slippers, detergent, and...\Oh, I forgot to get clothespins!\Really? That's great.\Living on your own is more expensive than you'd think.\Then why don't you move in with Keiichi?\No way! I'm finally moving to the city.\I'm going to enjoy single life to the fullest!\Plus, I don't want to get in the way of you two... huh? response:	Hey, that's right, it's White Day.
context: Oh, I forgot to get clothespins!\Really? That's great.\Living on your own is more expensive than you'd think.\Then why don't you move in with Keiichi?\No way! I'm finally moving to the city.\I'm going to enjoy single life to the fullest!\Plus, I don't want to get in the way of you two... huh?\Hey, that's right, it's White Day. response:	Did you already get something from Kei today?
context: Really? That's great.\Living on your own is more expensive than you'd think.\Then why don't you move in with Keiichi?\No way! I'm finally moving to the city.\I'm going to enjoy single life to the fullest!\Plus, I don't want to get in the way of you two... huh?\Hey, that's right, it's White Day.\Did you already get something from Kei today? response:	What?
context: Living on your own is more expensive than you'd think.\Then why don't you move in with Keiichi?\No way! I'm finally moving to the city.\I'm going to enjoy single life to the fullest!\Plus, I don't want to get in the way of you two... huh?\Hey, that's right, it's White Day.\Did you already get something from Kei today?\What? response:	A return gift for the chocolates. I bet he gave something neutral like cookies...
context: Then why don't you move in with Keiichi?\No way! I'm finally moving to the city.\I'm going to enjoy single life to the fullest!\Plus, I don't want to get in the way of you two... huh?\Hey, that's right, it's White Day.\Did you already get something from Kei today?\What?\A return gift for the chocolates. I bet he gave something neutral like cookies... response:	Chocolates, did you say?
context: No way! I'm finally moving to the city.\I'm going to enjoy single life to the fullest!\Plus, I don't want to get in the way of you two... huh?\Hey, that's right, it's White Day.\Did you already get something from Kei today?\What?\A return gift for the chocolates. I bet he gave something neutral like cookies...\Chocolates, did you say? response:	Wait a minute, you didn't know about Valentine's Day last month?
context: I'm going to enjoy single life to the fullest!\Plus, I don't want to get in the way of you two... huh?\Hey, that's right, it's White Day.\Did you already get something from Kei today?\What?\A return gift for the chocolates. I bet he gave something neutral like cookies...\Chocolates, did you say?\Wait a minute, you didn't know about Valentine's Day last month? response:	No.
context: Plus, I don't want to get in the way of you two... huh?\Hey, that's right, it's White Day.\Did you already get something from Kei today?\What?\A return gift for the chocolates. I bet he gave something neutral like cookies...\Chocolates, did you say?\Wait a minute, you didn't know about Valentine's Day last month?\No. response:	So in other words...
context: Hey, that's right, it's White Day.\Did you already get something from Kei today?\What?\A return gift for the chocolates. I bet he gave something neutral like cookies...\Chocolates, did you say?\Wait a minute, you didn't know about Valentine's Day last month?\No.\So in other words... response:	Ah! Where to Confess One's Love?
context: Did you already get something from Kei today?\What?\A return gift for the chocolates. I bet he gave something neutral like cookies...\Chocolates, did you say?\Wait a minute, you didn't know about Valentine's Day last month?\No.\So in other words...\Ah! Where to Confess One's Love? response:	What? You practice such customs here on Earth?
context: What?\A return gift for the chocolates. I bet he gave something neutral like cookies...\Chocolates, did you say?\Wait a minute, you didn't know about Valentine's Day last month?\No.\So in other words...\Ah! Where to Confess One's Love?\What? You practice such customs here on Earth? response:	I wouldn't say'on Earth'... It's more like'in Japan.'
context: A return gift for the chocolates. I bet he gave something neutral like cookies...\Chocolates, did you say?\Wait a minute, you didn't know about Valentine's Day last month?\No.\So in other words...\Ah! Where to Confess One's Love?\What? You practice such customs here on Earth?\I wouldn't say'on Earth'... It's more like'in Japan.' response:	But in a relationship like yours, giving Kei chocolates would be a no-brainer.
context: Chocolates, did you say?\Wait a minute, you didn't know about Valentine's Day last month?\No.\So in other words...\Ah! Where to Confess One's Love?\What? You practice such customs here on Earth?\I wouldn't say'on Earth'... It's more like'in Japan.'\But in a relationship like yours, giving Kei chocolates would be a no-brainer. response:	Megumi, did you offer a gift to someone as well?
context: Wait a minute, you didn't know about Valentine's Day last month?\No.\So in other words...\Ah! Where to Confess One's Love?\What? You practice such customs here on Earth?\I wouldn't say'on Earth'... It's more like'in Japan.'\But in a relationship like yours, giving Kei chocolates would be a no-brainer.\Megumi, did you offer a gift to someone as well? response:	No, because I don't care about that kind of stuff.
context: No.\So in other words...\Ah! Where to Confess One's Love?\What? You practice such customs here on Earth?\I wouldn't say'on Earth'... It's more like'in Japan.'\But in a relationship like yours, giving Kei chocolates would be a no-brainer.\Megumi, did you offer a gift to someone as well?\No, because I don't care about that kind of stuff. response:	But Kei might be taking it a little hard.
context: So in other words...\Ah! Where to Confess One's Love?\What? You practice such customs here on Earth?\I wouldn't say'on Earth'... It's more like'in Japan.'\But in a relationship like yours, giving Kei chocolates would be a no-brainer.\Megumi, did you offer a gift to someone as well?\No, because I don't care about that kind of stuff.\But Kei might be taking it a little hard. response:	Has he been acting strangely at all recently?
context: Ah! Where to Confess One's Love?\What? You practice such customs here on Earth?\I wouldn't say'on Earth'... It's more like'in Japan.'\But in a relationship like yours, giving Kei chocolates would be a no-brainer.\Megumi, did you offer a gift to someone as well?\No, because I don't care about that kind of stuff.\But Kei might be taking it a little hard.\Has he been acting strangely at all recently? response:	Now that you mention it...
context: What? You practice such customs here on Earth?\I wouldn't say'on Earth'... It's more like'in Japan.'\But in a relationship like yours, giving Kei chocolates would be a no-brainer.\Megumi, did you offer a gift to someone as well?\No, because I don't care about that kind of stuff.\But Kei might be taking it a little hard.\Has he been acting strangely at all recently?\Now that you mention it... response:	Another sunny day today.
context: I wouldn't say'on Earth'... It's more like'in Japan.'\But in a relationship like yours, giving Kei chocolates would be a no-brainer.\Megumi, did you offer a gift to someone as well?\No, because I don't care about that kind of stuff.\But Kei might be taking it a little hard.\Has he been acting strangely at all recently?\Now that you mention it...\Another sunny day today. response:	Yes. Another sunny day today.
context: But in a relationship like yours, giving Kei chocolates would be a no-brainer.\Megumi, did you offer a gift to someone as well?\No, because I don't care about that kind of stuff.\But Kei might be taking it a little hard.\Has he been acting strangely at all recently?\Now that you mention it...\Another sunny day today.\Yes. Another sunny day today. response:	It's the 2nd week of February. Spring is right around the corner.
context: Megumi, did you offer a gift to someone as well?\No, because I don't care about that kind of stuff.\But Kei might be taking it a little hard.\Has he been acting strangely at all recently?\Now that you mention it...\Another sunny day today.\Yes. Another sunny day today.\It's the 2nd week of February. Spring is right around the corner. response:	It certainly is.
context: No, because I don't care about that kind of stuff.\But Kei might be taking it a little hard.\Has he been acting strangely at all recently?\Now that you mention it...\Another sunny day today.\Yes. Another sunny day today.\It's the 2nd week of February. Spring is right around the corner.\It certainly is. response:	I was wondering if you know about any of the customs we have here on Earth?
context: But Kei might be taking it a little hard.\Has he been acting strangely at all recently?\Now that you mention it...\Another sunny day today.\Yes. Another sunny day today.\It's the 2nd week of February. Spring is right around the corner.\It certainly is.\I was wondering if you know about any of the customs we have here on Earth? response:	Yes, I am familiar with several of them.
context: Has he been acting strangely at all recently?\Now that you mention it...\Another sunny day today.\Yes. Another sunny day today.\It's the 2nd week of February. Spring is right around the corner.\It certainly is.\I was wondering if you know about any of the customs we have here on Earth?\Yes, I am familiar with several of them. response:	Are you?
context: Now that you mention it...\Another sunny day today.\Yes. Another sunny day today.\It's the 2nd week of February. Spring is right around the corner.\It certainly is.\I was wondering if you know about any of the customs we have here on Earth?\Yes, I am familiar with several of them.\Are you? response:	What day is it today again?
context: Another sunny day today.\Yes. Another sunny day today.\It's the 2nd week of February. Spring is right around the corner.\It certainly is.\I was wondering if you know about any of the customs we have here on Earth?\Yes, I am familiar with several of them.\Are you?\What day is it today again? response:	It's Monday.
context: Yes. Another sunny day today.\It's the 2nd week of February. Spring is right around the corner.\It certainly is.\I was wondering if you know about any of the customs we have here on Earth?\Yes, I am familiar with several of them.\Are you?\What day is it today again?\It's Monday. response:	If it's Monday, then that means... right...
context: It's the 2nd week of February. Spring is right around the corner.\It certainly is.\I was wondering if you know about any of the customs we have here on Earth?\Yes, I am familiar with several of them.\Are you?\What day is it today again?\It's Monday.\If it's Monday, then that means... right... response:	It must be the 14th. I see...
context: It certainly is.\I was wondering if you know about any of the customs we have here on Earth?\Yes, I am familiar with several of them.\Are you?\What day is it today again?\It's Monday.\If it's Monday, then that means... right...\It must be the 14th. I see... response:	Oh, I just remembered!
context: I was wondering if you know about any of the customs we have here on Earth?\Yes, I am familiar with several of them.\Are you?\What day is it today again?\It's Monday.\If it's Monday, then that means... right...\It must be the 14th. I see...\Oh, I just remembered! response:	What? Oh, I just remembered!
context: Yes, I am familiar with several of them.\Are you?\What day is it today again?\It's Monday.\If it's Monday, then that means... right...\It must be the 14th. I see...\Oh, I just remembered!\What? Oh, I just remembered! response:	The 14th is the day the Auto Club presents its monthly expense report.
context: Are you?\What day is it today again?\It's Monday.\If it's Monday, then that means... right...\It must be the 14th. I see...\Oh, I just remembered!\What? Oh, I just remembered!\The 14th is the day the Auto Club presents its monthly expense report. response:	Right, that's right.
context: What day is it today again?\It's Monday.\If it's Monday, then that means... right...\It must be the 14th. I see...\Oh, I just remembered!\What? Oh, I just remembered!\The 14th is the day the Auto Club presents its monthly expense report.\Right, that's right. response:	Oh boy, he was so waiting for it, wasn't he!
context: It's Monday.\If it's Monday, then that means... right...\It must be the 14th. I see...\Oh, I just remembered!\What? Oh, I just remembered!\The 14th is the day the Auto Club presents its monthly expense report.\Right, that's right.\Oh boy, he was so waiting for it, wasn't he! response:	I don't really have a good grasp on the customs here.
context: If it's Monday, then that means... right...\It must be the 14th. I see...\Oh, I just remembered!\What? Oh, I just remembered!\The 14th is the day the Auto Club presents its monthly expense report.\Right, that's right.\Oh boy, he was so waiting for it, wasn't he!\I don't really have a good grasp on the customs here. response:	But you guys are living together... you can't blame him for being depressed.
context: It must be the 14th. I see...\Oh, I just remembered!\What? Oh, I just remembered!\The 14th is the day the Auto Club presents its monthly expense report.\Right, that's right.\Oh boy, he was so waiting for it, wasn't he!\I don't really have a good grasp on the customs here.\But you guys are living together... you can't blame him for being depressed. response:	I'm sorry...
context: Oh, I just remembered!\What? Oh, I just remembered!\The 14th is the day the Auto Club presents its monthly expense report.\Right, that's right.\Oh boy, he was so waiting for it, wasn't he!\I don't really have a good grasp on the customs here.\But you guys are living together... you can't blame him for being depressed.\I'm sorry... response:	Hey, Megumi, I didn't know you were here.
context: What? Oh, I just remembered!\The 14th is the day the Auto Club presents its monthly expense report.\Right, that's right.\Oh boy, he was so waiting for it, wasn't he!\I don't really have a good grasp on the customs here.\But you guys are living together... you can't blame him for being depressed.\I'm sorry...\Hey, Megumi, I didn't know you were here. response:	We should be heading for school soon.
context: The 14th is the day the Auto Club presents its monthly expense report.\Right, that's right.\Oh boy, he was so waiting for it, wasn't he!\I don't really have a good grasp on the customs here.\But you guys are living together... you can't blame him for being depressed.\I'm sorry...\Hey, Megumi, I didn't know you were here.\We should be heading for school soon. response:	All right. I'll go get ready now.
context: Right, that's right.\Oh boy, he was so waiting for it, wasn't he!\I don't really have a good grasp on the customs here.\But you guys are living together... you can't blame him for being depressed.\I'm sorry...\Hey, Megumi, I didn't know you were here.\We should be heading for school soon.\All right. I'll go get ready now. response:	Hold on!
context: Oh boy, he was so waiting for it, wasn't he!\I don't really have a good grasp on the customs here.\But you guys are living together... you can't blame him for being depressed.\I'm sorry...\Hey, Megumi, I didn't know you were here.\We should be heading for school soon.\All right. I'll go get ready now.\Hold on! response:	Huh?
context: I don't really have a good grasp on the customs here.\But you guys are living together... you can't blame him for being depressed.\I'm sorry...\Hey, Megumi, I didn't know you were here.\We should be heading for school soon.\All right. I'll go get ready now.\Hold on!\Huh? response:	I need to go somewhere with Belldandy today, so you go on ahead to class.
context: But you guys are living together... you can't blame him for being depressed.\I'm sorry...\Hey, Megumi, I didn't know you were here.\We should be heading for school soon.\All right. I'll go get ready now.\Hold on!\Huh?\I need to go somewhere with Belldandy today, so you go on ahead to class. response:	I'll be going, then.
context: I'm sorry...\Hey, Megumi, I didn't know you were here.\We should be heading for school soon.\All right. I'll go get ready now.\Hold on!\Huh?\I need to go somewhere with Belldandy today, so you go on ahead to class.\I'll be going, then. response:	Um... I think I'll go and apologize to Keiichi.
context: Hey, Megumi, I didn't know you were here.\We should be heading for school soon.\All right. I'll go get ready now.\Hold on!\Huh?\I need to go somewhere with Belldandy today, so you go on ahead to class.\I'll be going, then.\Um... I think I'll go and apologize to Keiichi. response:	Wait!
context: We should be heading for school soon.\All right. I'll go get ready now.\Hold on!\Huh?\I need to go somewhere with Belldandy today, so you go on ahead to class.\I'll be going, then.\Um... I think I'll go and apologize to Keiichi.\Wait! response:	Don't apologize, it'll make things worse.
context: All right. I'll go get ready now.\Hold on!\Huh?\I need to go somewhere with Belldandy today, so you go on ahead to class.\I'll be going, then.\Um... I think I'll go and apologize to Keiichi.\Wait!\Don't apologize, it'll make things worse. response:	But... Don't apologize, it'll make things worse.
context: Hold on!\Huh?\I need to go somewhere with Belldandy today, so you go on ahead to class.\I'll be going, then.\Um... I think I'll go and apologize to Keiichi.\Wait!\Don't apologize, it'll make things worse.\But... Don't apologize, it'll make things worse. response:	I've got a better idea. Just do what I say!
context: Huh?\I need to go somewhere with Belldandy today, so you go on ahead to class.\I'll be going, then.\Um... I think I'll go and apologize to Keiichi.\Wait!\Don't apologize, it'll make things worse.\But... Don't apologize, it'll make things worse.\I've got a better idea. Just do what I say! response:	Let this mouth-watering chocolate be suffused with...
context: I need to go somewhere with Belldandy today, so you go on ahead to class.\I'll be going, then.\Um... I think I'll go and apologize to Keiichi.\Wait!\Don't apologize, it'll make things worse.\But... Don't apologize, it'll make things worse.\I've got a better idea. Just do what I say!\Let this mouth-watering chocolate be suffused with... response:	I knew you could do it, Belldandy!
context: I'll be going, then.\Um... I think I'll go and apologize to Keiichi.\Wait!\Don't apologize, it'll make things worse.\But... Don't apologize, it'll make things worse.\I've got a better idea. Just do what I say!\Let this mouth-watering chocolate be suffused with...\I knew you could do it, Belldandy! response:	No question about it, Kei's gonna be thrilled!
context: Um... I think I'll go and apologize to Keiichi.\Wait!\Don't apologize, it'll make things worse.\But... Don't apologize, it'll make things worse.\I've got a better idea. Just do what I say!\Let this mouth-watering chocolate be suffused with...\I knew you could do it, Belldandy!\No question about it, Kei's gonna be thrilled! response:	Do you really think so?
context: Wait!\Don't apologize, it'll make things worse.\But... Don't apologize, it'll make things worse.\I've got a better idea. Just do what I say!\Let this mouth-watering chocolate be suffused with...\I knew you could do it, Belldandy!\No question about it, Kei's gonna be thrilled!\Do you really think so? response:	You really look happy yourself.
context: Don't apologize, it'll make things worse.\But... Don't apologize, it'll make things worse.\I've got a better idea. Just do what I say!\Let this mouth-watering chocolate be suffused with...\I knew you could do it, Belldandy!\No question about it, Kei's gonna be thrilled!\Do you really think so?\You really look happy yourself. response:	Yes, that's my reason for being here... to make Keiichi happy.
context: But... Don't apologize, it'll make things worse.\I've got a better idea. Just do what I say!\Let this mouth-watering chocolate be suffused with...\I knew you could do it, Belldandy!\No question about it, Kei's gonna be thrilled!\Do you really think so?\You really look happy yourself.\Yes, that's my reason for being here... to make Keiichi happy. response:	I'm really glad... that you're the woman in Kei's life.
context: I've got a better idea. Just do what I say!\Let this mouth-watering chocolate be suffused with...\I knew you could do it, Belldandy!\No question about it, Kei's gonna be thrilled!\Do you really think so?\You really look happy yourself.\Yes, that's my reason for being here... to make Keiichi happy.\I'm really glad... that you're the woman in Kei's life. response:	Now all you have to do is take Kei to a romantic spot and hand it to him.
context: Let this mouth-watering chocolate be suffused with...\I knew you could do it, Belldandy!\No question about it, Kei's gonna be thrilled!\Do you really think so?\You really look happy yourself.\Yes, that's my reason for being here... to make Keiichi happy.\I'm really glad... that you're the woman in Kei's life.\Now all you have to do is take Kei to a romantic spot and hand it to him. response:	And tell him,'Sorry I was late!'
context: I knew you could do it, Belldandy!\No question about it, Kei's gonna be thrilled!\Do you really think so?\You really look happy yourself.\Yes, that's my reason for being here... to make Keiichi happy.\I'm really glad... that you're the woman in Kei's life.\Now all you have to do is take Kei to a romantic spot and hand it to him.\And tell him,'Sorry I was late!' response:	And that will fix everything?
context: No question about it, Kei's gonna be thrilled!\Do you really think so?\You really look happy yourself.\Yes, that's my reason for being here... to make Keiichi happy.\I'm really glad... that you're the woman in Kei's life.\Now all you have to do is take Kei to a romantic spot and hand it to him.\And tell him,'Sorry I was late!'\And that will fix everything? response:	You can't miss!
context: Do you really think so?\You really look happy yourself.\Yes, that's my reason for being here... to make Keiichi happy.\I'm really glad... that you're the woman in Kei's life.\Now all you have to do is take Kei to a romantic spot and hand it to him.\And tell him,'Sorry I was late!'\And that will fix everything?\You can't miss! response:	All right!
context: You really look happy yourself.\Yes, that's my reason for being here... to make Keiichi happy.\I'm really glad... that you're the woman in Kei's life.\Now all you have to do is take Kei to a romantic spot and hand it to him.\And tell him,'Sorry I was late!'\And that will fix everything?\You can't miss!\All right! response:	Man... it's March already, huh?
context: Yes, that's my reason for being here... to make Keiichi happy.\I'm really glad... that you're the woman in Kei's life.\Now all you have to do is take Kei to a romantic spot and hand it to him.\And tell him,'Sorry I was late!'\And that will fix everything?\You can't miss!\All right!\Man... it's March already, huh? response:	Keiichi?
context: I'm really glad... that you're the woman in Kei's life.\Now all you have to do is take Kei to a romantic spot and hand it to him.\And tell him,'Sorry I was late!'\And that will fix everything?\You can't miss!\All right!\Man... it's March already, huh?\Keiichi? response:	Hey, weren't you going out with Megumi today?
context: Now all you have to do is take Kei to a romantic spot and hand it to him.\And tell him,'Sorry I was late!'\And that will fix everything?\You can't miss!\All right!\Man... it's March already, huh?\Keiichi?\Hey, weren't you going out with Megumi today? response:	Um... actually, I have something for you, see...
context: And tell him,'Sorry I was late!'\And that will fix everything?\You can't miss!\All right!\Man... it's March already, huh?\Keiichi?\Hey, weren't you going out with Megumi today?\Um... actually, I have something for you, see... response:	Are you out of your mind?
context: And that will fix everything?\You can't miss!\All right!\Man... it's March already, huh?\Keiichi?\Hey, weren't you going out with Megumi today?\Um... actually, I have something for you, see...\Are you out of your mind? response:	Trying to give me that ugly bouquet in an unromantic place like this?
context: You can't miss!\All right!\Man... it's March already, huh?\Keiichi?\Hey, weren't you going out with Megumi today?\Um... actually, I have something for you, see...\Are you out of your mind?\Trying to give me that ugly bouquet in an unromantic place like this? response:	How insensitive are you?
context: All right!\Man... it's March already, huh?\Keiichi?\Hey, weren't you going out with Megumi today?\Um... actually, I have something for you, see...\Are you out of your mind?\Trying to give me that ugly bouquet in an unromantic place like this?\How insensitive are you? response:	Unromantic?
context: Man... it's March already, huh?\Keiichi?\Hey, weren't you going out with Megumi today?\Um... actually, I have something for you, see...\Are you out of your mind?\Trying to give me that ugly bouquet in an unromantic place like this?\How insensitive are you?\Unromantic? response:	Take him to a romantic spot and hand it to him.
context: Keiichi?\Hey, weren't you going out with Megumi today?\Um... actually, I have something for you, see...\Are you out of your mind?\Trying to give me that ugly bouquet in an unromantic place like this?\How insensitive are you?\Unromantic?\Take him to a romantic spot and hand it to him. response:	Is this what you'd call an unromantic place?
context: Hey, weren't you going out with Megumi today?\Um... actually, I have something for you, see...\Are you out of your mind?\Trying to give me that ugly bouquet in an unromantic place like this?\How insensitive are you?\Unromantic?\Take him to a romantic spot and hand it to him.\Is this what you'd call an unromantic place? response:	Huh? Well, I guess most people would say that.
context: Um... actually, I have something for you, see...\Are you out of your mind?\Trying to give me that ugly bouquet in an unromantic place like this?\How insensitive are you?\Unromantic?\Take him to a romantic spot and hand it to him.\Is this what you'd call an unromantic place?\Huh? Well, I guess most people would say that. response:	Is that right?
context: Are you out of your mind?\Trying to give me that ugly bouquet in an unromantic place like this?\How insensitive are you?\Unromantic?\Take him to a romantic spot and hand it to him.\Is this what you'd call an unromantic place?\Huh? Well, I guess most people would say that.\Is that right? response:	Excuse me.
context: Trying to give me that ugly bouquet in an unromantic place like this?\How insensitive are you?\Unromantic?\Take him to a romantic spot and hand it to him.\Is this what you'd call an unromantic place?\Huh? Well, I guess most people would say that.\Is that right?\Excuse me. response:	Hey, wait! Belldandy! Excuse me.
context: How insensitive are you?\Unromantic?\Take him to a romantic spot and hand it to him.\Is this what you'd call an unromantic place?\Huh? Well, I guess most people would say that.\Is that right?\Excuse me.\Hey, wait! Belldandy! Excuse me. response:	Hey, wait! Belldandy!
context: Unromantic?\Take him to a romantic spot and hand it to him.\Is this what you'd call an unromantic place?\Huh? Well, I guess most people would say that.\Is that right?\Excuse me.\Hey, wait! Belldandy! Excuse me.\Hey, wait! Belldandy! response:	Really! These days you can throw a rock and hit 10 clueless guys like him!
context: Take him to a romantic spot and hand it to him.\Is this what you'd call an unromantic place?\Huh? Well, I guess most people would say that.\Is that right?\Excuse me.\Hey, wait! Belldandy! Excuse me.\Hey, wait! Belldandy!\Really! These days you can throw a rock and hit 10 clueless guys like him! response:	Excuse me?
context: Is this what you'd call an unromantic place?\Huh? Well, I guess most people would say that.\Is that right?\Excuse me.\Hey, wait! Belldandy! Excuse me.\Hey, wait! Belldandy!\Really! These days you can throw a rock and hit 10 clueless guys like him!\Excuse me? response:	Oh, it's you! What do you want?
context: Huh? Well, I guess most people would say that.\Is that right?\Excuse me.\Hey, wait! Belldandy! Excuse me.\Hey, wait! Belldandy!\Really! These days you can throw a rock and hit 10 clueless guys like him!\Excuse me?\Oh, it's you! What do you want? response:	I was wondering if you could tell me where I can find a'romantic spot.'
context: Is that right?\Excuse me.\Hey, wait! Belldandy! Excuse me.\Hey, wait! Belldandy!\Really! These days you can throw a rock and hit 10 clueless guys like him!\Excuse me?\Oh, it's you! What do you want?\I was wondering if you could tell me where I can find a'romantic spot.' response:	Romantic...
context: Excuse me.\Hey, wait! Belldandy! Excuse me.\Hey, wait! Belldandy!\Really! These days you can throw a rock and hit 10 clueless guys like him!\Excuse me?\Oh, it's you! What do you want?\I was wondering if you could tell me where I can find a'romantic spot.'\Romantic... response:	You see, I have to give Keiichi these chocolates in a romantic place.
context: Hey, wait! Belldandy! Excuse me.\Hey, wait! Belldandy!\Really! These days you can throw a rock and hit 10 clueless guys like him!\Excuse me?\Oh, it's you! What do you want?\I was wondering if you could tell me where I can find a'romantic spot.'\Romantic...\You see, I have to give Keiichi these chocolates in a romantic place. response:	Being sarcastic?
context: Hey, wait! Belldandy!\Really! These days you can throw a rock and hit 10 clueless guys like him!\Excuse me?\Oh, it's you! What do you want?\I was wondering if you could tell me where I can find a'romantic spot.'\Romantic...\You see, I have to give Keiichi these chocolates in a romantic place.\Being sarcastic? response:	What?
context: Really! These days you can throw a rock and hit 10 clueless guys like him!\Excuse me?\Oh, it's you! What do you want?\I was wondering if you could tell me where I can find a'romantic spot.'\Romantic...\You see, I have to give Keiichi these chocolates in a romantic place.\Being sarcastic?\What? response:	I get it now!
context: Excuse me?\Oh, it's you! What do you want?\I was wondering if you could tell me where I can find a'romantic spot.'\Romantic...\You see, I have to give Keiichi these chocolates in a romantic place.\Being sarcastic?\What?\I get it now! response:	You're just gushing over Morisato like that to make me give up on him, right?
