context: Water. response:	Earth.
context: I know what you need! You need to meet my good friend Appa!\Who?\Appa and I go way back. Don't we boy?\Ahh! Easy!\Down boy! Ahh! No! Up!\Looks like you haven't been giving Appa enough attention.\So how does this work?\You hangin' on tight? response:	Mmm hmm.
context: Who?\Appa and I go way back. Don't we boy?\Ahh! Easy!\Down boy! Ahh! No! Up!\Looks like you haven't been giving Appa enough attention.\So how does this work?\You hangin' on tight?\Mmm hmm. response:	Yip... yip!
context: Appa and I go way back. Don't we boy?\Ahh! Easy!\Down boy! Ahh! No! Up!\Looks like you haven't been giving Appa enough attention.\So how does this work?\You hangin' on tight?\Mmm hmm.\Yip... yip! response:	Oh... my... goodness!
context: Ahh! Easy!\Down boy! Ahh! No! Up!\Looks like you haven't been giving Appa enough attention.\So how does this work?\You hangin' on tight?\Mmm hmm.\Yip... yip!\Oh... my... goodness! response:	Wow! I can't believe you do this every day!
context: Down boy! Ahh! No! Up!\Looks like you haven't been giving Appa enough attention.\So how does this work?\You hangin' on tight?\Mmm hmm.\Yip... yip!\Oh... my... goodness!\Wow! I can't believe you do this every day! response:	Yeh, we pretty much live up here.
context: Looks like you haven't been giving Appa enough attention.\So how does this work?\You hangin' on tight?\Mmm hmm.\Yip... yip!\Oh... my... goodness!\Wow! I can't believe you do this every day!\Yeh, we pretty much live up here. response:	Is it always this cold in the sky?
context: So how does this work?\You hangin' on tight?\Mmm hmm.\Yip... yip!\Oh... my... goodness!\Wow! I can't believe you do this every day!\Yeh, we pretty much live up here.\Is it always this cold in the sky? response:	Not when you're with someone.
context: You hangin' on tight?\Mmm hmm.\Yip... yip!\Oh... my... goodness!\Wow! I can't believe you do this every day!\Yeh, we pretty much live up here.\Is it always this cold in the sky?\Not when you're with someone. response:	It's beautiful up here.
context: Mmm hmm.\Yip... yip!\Oh... my... goodness!\Wow! I can't believe you do this every day!\Yeh, we pretty much live up here.\Is it always this cold in the sky?\Not when you're with someone.\It's beautiful up here. response:	Yeh.
context: Yip... yip!\Oh... my... goodness!\Wow! I can't believe you do this every day!\Yeh, we pretty much live up here.\Is it always this cold in the sky?\Not when you're with someone.\It's beautiful up here.\Yeh. response:	Whoo! Yeh! Huh... Good times! Good times!
context: Oh... my... goodness!\Wow! I can't believe you do this every day!\Yeh, we pretty much live up here.\Is it always this cold in the sky?\Not when you're with someone.\It's beautiful up here.\Yeh.\Whoo! Yeh! Huh... Good times! Good times! response:	Hey, look!
context: Wow! I can't believe you do this every day!\Yeh, we pretty much live up here.\Is it always this cold in the sky?\Not when you're with someone.\It's beautiful up here.\Yeh.\Whoo! Yeh! Huh... Good times! Good times!\Hey, look! response:	What's happening?
context: Yeh, we pretty much live up here.\Is it always this cold in the sky?\Not when you're with someone.\It's beautiful up here.\Yeh.\Whoo! Yeh! Huh... Good times! Good times!\Hey, look!\What's happening? response:	Oh no.
context: Is it always this cold in the sky?\Not when you're with someone.\It's beautiful up here.\Yeh.\Whoo! Yeh! Huh... Good times! Good times!\Hey, look!\What's happening?\Oh no. response:	Soot.
context: Not when you're with someone.\It's beautiful up here.\Yeh.\Whoo! Yeh! Huh... Good times! Good times!\Hey, look!\What's happening?\Oh no.\Soot. response:	What?
context: It's beautiful up here.\Yeh.\Whoo! Yeh! Huh... Good times! Good times!\Hey, look!\What's happening?\Oh no.\Soot.\What? response:	I've seen it before. Right before my village was attacked. It's soot mixed with snow.
context: Yeh.\Whoo! Yeh! Huh... Good times! Good times!\Hey, look!\What's happening?\Oh no.\Soot.\What?\I've seen it before. Right before my village was attacked. It's soot mixed with snow. response:	But why?
context: Whoo! Yeh! Huh... Good times! Good times!\Hey, look!\What's happening?\Oh no.\Soot.\What?\I've seen it before. Right before my village was attacked. It's soot mixed with snow.\But why? response:	It's the Fire Nation. They've closed in on the North Pole.
context: Hey, look!\What's happening?\Oh no.\Soot.\What?\I've seen it before. Right before my village was attacked. It's soot mixed with snow.\But why?\It's the Fire Nation. They've closed in on the North Pole. response:	And from the looks of the stuff...
context: What's happening?\Oh no.\Soot.\What?\I've seen it before. Right before my village was attacked. It's soot mixed with snow.\But why?\It's the Fire Nation. They've closed in on the North Pole.\And from the looks of the stuff... response:	This will truly be one for the history books, General Iroh.
context: Oh no.\Soot.\What?\I've seen it before. Right before my village was attacked. It's soot mixed with snow.\But why?\It's the Fire Nation. They've closed in on the North Pole.\And from the looks of the stuff...\This will truly be one for the history books, General Iroh. response:	Just think, centuries from now, people will study the great Admiral Zhao...
context: Soot.\What?\I've seen it before. Right before my village was attacked. It's soot mixed with snow.\But why?\It's the Fire Nation. They've closed in on the North Pole.\And from the looks of the stuff...\This will truly be one for the history books, General Iroh.\Just think, centuries from now, people will study the great Admiral Zhao... response:	You're lucky you're here to see it.
context: What?\I've seen it before. Right before my village was attacked. It's soot mixed with snow.\But why?\It's the Fire Nation. They've closed in on the North Pole.\And from the looks of the stuff...\This will truly be one for the history books, General Iroh.\Just think, centuries from now, people will study the great Admiral Zhao...\You're lucky you're here to see it. response:	Be careful what you wish for, Admiral. History is not always kind to its subjects.
context: I've seen it before. Right before my village was attacked. It's soot mixed with snow.\But why?\It's the Fire Nation. They've closed in on the North Pole.\And from the looks of the stuff...\This will truly be one for the history books, General Iroh.\Just think, centuries from now, people will study the great Admiral Zhao...\You're lucky you're here to see it.\Be careful what you wish for, Admiral. History is not always kind to its subjects. response:	I suppose you speak from experience?
context: But why?\It's the Fire Nation. They've closed in on the North Pole.\And from the looks of the stuff...\This will truly be one for the history books, General Iroh.\Just think, centuries from now, people will study the great Admiral Zhao...\You're lucky you're here to see it.\Be careful what you wish for, Admiral. History is not always kind to its subjects.\I suppose you speak from experience? response:	But rest assured, this will be nothing like your legendary failure at Ba Sing Se.
context: It's the Fire Nation. They've closed in on the North Pole.\And from the looks of the stuff...\This will truly be one for the history books, General Iroh.\Just think, centuries from now, people will study the great Admiral Zhao...\You're lucky you're here to see it.\Be careful what you wish for, Admiral. History is not always kind to its subjects.\I suppose you speak from experience?\But rest assured, this will be nothing like your legendary failure at Ba Sing Se. response:	I hope not, for your sake.
context: And from the looks of the stuff...\This will truly be one for the history books, General Iroh.\Just think, centuries from now, people will study the great Admiral Zhao...\You're lucky you're here to see it.\Be careful what you wish for, Admiral. History is not always kind to its subjects.\I suppose you speak from experience?\But rest assured, this will be nothing like your legendary failure at Ba Sing Se.\I hope not, for your sake. response:	Tell the Captains to prepare for first strike.
context: This will truly be one for the history books, General Iroh.\Just think, centuries from now, people will study the great Admiral Zhao...\You're lucky you're here to see it.\Be careful what you wish for, Admiral. History is not always kind to its subjects.\I suppose you speak from experience?\But rest assured, this will be nothing like your legendary failure at Ba Sing Se.\I hope not, for your sake.\Tell the Captains to prepare for first strike. response:	We'll be landing soon. Do you have a plan?
context: Just think, centuries from now, people will study the great Admiral Zhao...\You're lucky you're here to see it.\Be careful what you wish for, Admiral. History is not always kind to its subjects.\I suppose you speak from experience?\But rest assured, this will be nothing like your legendary failure at Ba Sing Se.\I hope not, for your sake.\Tell the Captains to prepare for first strike.\We'll be landing soon. Do you have a plan? response:	I'm working on it, Uncle.
context: You're lucky you're here to see it.\Be careful what you wish for, Admiral. History is not always kind to its subjects.\I suppose you speak from experience?\But rest assured, this will be nothing like your legendary failure at Ba Sing Se.\I hope not, for your sake.\Tell the Captains to prepare for first strike.\We'll be landing soon. Do you have a plan?\I'm working on it, Uncle. response:	What's wrong? We have to go!
context: Be careful what you wish for, Admiral. History is not always kind to its subjects.\I suppose you speak from experience?\But rest assured, this will be nothing like your legendary failure at Ba Sing Se.\I hope not, for your sake.\Tell the Captains to prepare for first strike.\We'll be landing soon. Do you have a plan?\I'm working on it, Uncle.\What's wrong? We have to go! response:	No, Sokka, wait. I can't see you anymore. Not at all.
context: I suppose you speak from experience?\But rest assured, this will be nothing like your legendary failure at Ba Sing Se.\I hope not, for your sake.\Tell the Captains to prepare for first strike.\We'll be landing soon. Do you have a plan?\I'm working on it, Uncle.\What's wrong? We have to go!\No, Sokka, wait. I can't see you anymore. Not at all. response:	What? We're just friends.
context: But rest assured, this will be nothing like your legendary failure at Ba Sing Se.\I hope not, for your sake.\Tell the Captains to prepare for first strike.\We'll be landing soon. Do you have a plan?\I'm working on it, Uncle.\What's wrong? We have to go!\No, Sokka, wait. I can't see you anymore. Not at all.\What? We're just friends. response:	I wish we could just be friends,...
context: I hope not, for your sake.\Tell the Captains to prepare for first strike.\We'll be landing soon. Do you have a plan?\I'm working on it, Uncle.\What's wrong? We have to go!\No, Sokka, wait. I can't see you anymore. Not at all.\What? We're just friends.\I wish we could just be friends,... response:	I'm marrying someone else.
context: Tell the Captains to prepare for first strike.\We'll be landing soon. Do you have a plan?\I'm working on it, Uncle.\What's wrong? We have to go!\No, Sokka, wait. I can't see you anymore. Not at all.\What? We're just friends.\I wish we could just be friends,...\I'm marrying someone else. response:	You don't love him, do you? You don't even seem to like him.
context: We'll be landing soon. Do you have a plan?\I'm working on it, Uncle.\What's wrong? We have to go!\No, Sokka, wait. I can't see you anymore. Not at all.\What? We're just friends.\I wish we could just be friends,...\I'm marrying someone else.\You don't love him, do you? You don't even seem to like him. response:	But I do love my people.
context: I'm working on it, Uncle.\What's wrong? We have to go!\No, Sokka, wait. I can't see you anymore. Not at all.\What? We're just friends.\I wish we could just be friends,...\I'm marrying someone else.\You don't love him, do you? You don't even seem to like him.\But I do love my people. response:	You're not marrying them.
context: What's wrong? We have to go!\No, Sokka, wait. I can't see you anymore. Not at all.\What? We're just friends.\I wish we could just be friends,...\I'm marrying someone else.\You don't love him, do you? You don't even seem to like him.\But I do love my people.\You're not marrying them. response:	You don't understand. I have duties to my father, to my tribe.
context: No, Sokka, wait. I can't see you anymore. Not at all.\What? We're just friends.\I wish we could just be friends,...\I'm marrying someone else.\You don't love him, do you? You don't even seem to like him.\But I do love my people.\You're not marrying them.\You don't understand. I have duties to my father, to my tribe. response:	I have to do this, goodbye!
context: What? We're just friends.\I wish we could just be friends,...\I'm marrying someone else.\You don't love him, do you? You don't even seem to like him.\But I do love my people.\You're not marrying them.\You don't understand. I have duties to my father, to my tribe.\I have to do this, goodbye! response:	The day we have feared for so long has arrived. The Fire Nation is on our doorstep.
context: I wish we could just be friends,...\I'm marrying someone else.\You don't love him, do you? You don't even seem to like him.\But I do love my people.\You're not marrying them.\You don't understand. I have duties to my father, to my tribe.\I have to do this, goodbye!\The day we have feared for so long has arrived. The Fire Nation is on our doorstep. response:	It is with great sadness I call my family here before me,...
context: I'm marrying someone else.\You don't love him, do you? You don't even seem to like him.\But I do love my people.\You're not marrying them.\You don't understand. I have duties to my father, to my tribe.\I have to do this, goodbye!\The day we have feared for so long has arrived. The Fire Nation is on our doorstep.\It is with great sadness I call my family here before me,... response:	But they will never vanish from our hearts.
context: You don't love him, do you? You don't even seem to like him.\But I do love my people.\You're not marrying them.\You don't understand. I have duties to my father, to my tribe.\I have to do this, goodbye!\The day we have feared for so long has arrived. The Fire Nation is on our doorstep.\It is with great sadness I call my family here before me,...\But they will never vanish from our hearts. response:	Now, as we approach the battle for our existence, I call upon the great spirits!
context: But I do love my people.\You're not marrying them.\You don't understand. I have duties to my father, to my tribe.\I have to do this, goodbye!\The day we have feared for so long has arrived. The Fire Nation is on our doorstep.\It is with great sadness I call my family here before me,...\But they will never vanish from our hearts.\Now, as we approach the battle for our existence, I call upon the great spirits! response:	Spirit of the Ocean! Spirit of the Moon! Be with us!
context: You're not marrying them.\You don't understand. I have duties to my father, to my tribe.\I have to do this, goodbye!\The day we have feared for so long has arrived. The Fire Nation is on our doorstep.\It is with great sadness I call my family here before me,...\But they will never vanish from our hearts.\Now, as we approach the battle for our existence, I call upon the great spirits!\Spirit of the Ocean! Spirit of the Moon! Be with us! response:	I'm going to need volunteers for a dangerous mission.
context: You don't understand. I have duties to my father, to my tribe.\I have to do this, goodbye!\The day we have feared for so long has arrived. The Fire Nation is on our doorstep.\It is with great sadness I call my family here before me,...\But they will never vanish from our hearts.\Now, as we approach the battle for our existence, I call upon the great spirits!\Spirit of the Ocean! Spirit of the Moon! Be with us!\I'm going to need volunteers for a dangerous mission. response:	Count me in.
context: I have to do this, goodbye!\The day we have feared for so long has arrived. The Fire Nation is on our doorstep.\It is with great sadness I call my family here before me,...\But they will never vanish from our hearts.\Now, as we approach the battle for our existence, I call upon the great spirits!\Spirit of the Ocean! Spirit of the Moon! Be with us!\I'm going to need volunteers for a dangerous mission.\Count me in. response:	Sokka!
context: The day we have feared for so long has arrived. The Fire Nation is on our doorstep.\It is with great sadness I call my family here before me,...\But they will never vanish from our hearts.\Now, as we approach the battle for our existence, I call upon the great spirits!\Spirit of the Ocean! Spirit of the Moon! Be with us!\I'm going to need volunteers for a dangerous mission.\Count me in.\Sokka! response:	Be warned. Many of you will not return.
context: It is with great sadness I call my family here before me,...\But they will never vanish from our hearts.\Now, as we approach the battle for our existence, I call upon the great spirits!\Spirit of the Ocean! Spirit of the Moon! Be with us!\I'm going to need volunteers for a dangerous mission.\Count me in.\Sokka!\Be warned. Many of you will not return. response:	Come forward to receive my mark if you accept the task.
context: But they will never vanish from our hearts.\Now, as we approach the battle for our existence, I call upon the great spirits!\Spirit of the Ocean! Spirit of the Moon! Be with us!\I'm going to need volunteers for a dangerous mission.\Count me in.\Sokka!\Be warned. Many of you will not return.\Come forward to receive my mark if you accept the task. response:	The stillness before battle is unbearable. Such a quite dread.
context: Now, as we approach the battle for our existence, I call upon the great spirits!\Spirit of the Ocean! Spirit of the Moon! Be with us!\I'm going to need volunteers for a dangerous mission.\Count me in.\Sokka!\Be warned. Many of you will not return.\Come forward to receive my mark if you accept the task.\The stillness before battle is unbearable. Such a quite dread. response:	I wasn't there when the Fire Nation attacked my people.
context: Spirit of the Ocean! Spirit of the Moon! Be with us!\I'm going to need volunteers for a dangerous mission.\Count me in.\Sokka!\Be warned. Many of you will not return.\Come forward to receive my mark if you accept the task.\The stillness before battle is unbearable. Such a quite dread.\I wasn't there when the Fire Nation attacked my people. response:	I'm gonna make a difference this time.
context: I'm going to need volunteers for a dangerous mission.\Count me in.\Sokka!\Be warned. Many of you will not return.\Come forward to receive my mark if you accept the task.\The stillness before battle is unbearable. Such a quite dread.\I wasn't there when the Fire Nation attacked my people.\I'm gonna make a difference this time. response:	Yip! Yip!
context: Count me in.\Sokka!\Be warned. Many of you will not return.\Come forward to receive my mark if you accept the task.\The stillness before battle is unbearable. Such a quite dread.\I wasn't there when the Fire Nation attacked my people.\I'm gonna make a difference this time.\Yip! Yip! response:	Katara!?
context: Sokka!\Be warned. Many of you will not return.\Come forward to receive my mark if you accept the task.\The stillness before battle is unbearable. Such a quite dread.\I wasn't there when the Fire Nation attacked my people.\I'm gonna make a difference this time.\Yip! Yip!\Katara!? response:	I'll take it from here, boy!
context: Be warned. Many of you will not return.\Come forward to receive my mark if you accept the task.\The stillness before battle is unbearable. Such a quite dread.\I wasn't there when the Fire Nation attacked my people.\I'm gonna make a difference this time.\Yip! Yip!\Katara!?\I'll take it from here, boy! response:	Appa!
context: Come forward to receive my mark if you accept the task.\The stillness before battle is unbearable. Such a quite dread.\I wasn't there when the Fire Nation attacked my people.\I'm gonna make a difference this time.\Yip! Yip!\Katara!?\I'll take it from here, boy!\Appa! response:	Thanks for the rescue, buddy!
context: The stillness before battle is unbearable. Such a quite dread.\I wasn't there when the Fire Nation attacked my people.\I'm gonna make a difference this time.\Yip! Yip!\Katara!?\I'll take it from here, boy!\Appa!\Thanks for the rescue, buddy! response:	You have got to be kidding me.
context: I wasn't there when the Fire Nation attacked my people.\I'm gonna make a difference this time.\Yip! Yip!\Katara!?\I'll take it from here, boy!\Appa!\Thanks for the rescue, buddy!\You have got to be kidding me. response:	Men, you'll be infiltrating the Fire Nation navy.
context: I'm gonna make a difference this time.\Yip! Yip!\Katara!?\I'll take it from here, boy!\Appa!\Thanks for the rescue, buddy!\You have got to be kidding me.\Men, you'll be infiltrating the Fire Nation navy. response:	That means you'll all need one of these uniforms...
context: Yip! Yip!\Katara!?\I'll take it from here, boy!\Appa!\Thanks for the rescue, buddy!\You have got to be kidding me.\Men, you'll be infiltrating the Fire Nation navy.\That means you'll all need one of these uniforms... response:	What's your problem?
context: Katara!?\I'll take it from here, boy!\Appa!\Thanks for the rescue, buddy!\You have got to be kidding me.\Men, you'll be infiltrating the Fire Nation navy.\That means you'll all need one of these uniforms...\What's your problem? response:	Fire Navy uniforms don't look like that.
context: I'll take it from here, boy!\Appa!\Thanks for the rescue, buddy!\You have got to be kidding me.\Men, you'll be infiltrating the Fire Nation navy.\That means you'll all need one of these uniforms...\What's your problem?\Fire Navy uniforms don't look like that. response:	Of course they do. These are real uniforms captured from actual Fire Navy soldiers.
context: Appa!\Thanks for the rescue, buddy!\You have got to be kidding me.\Men, you'll be infiltrating the Fire Nation navy.\That means you'll all need one of these uniforms...\What's your problem?\Fire Navy uniforms don't look like that.\Of course they do. These are real uniforms captured from actual Fire Navy soldiers. response:	When, like a hundred years ago?
context: Thanks for the rescue, buddy!\You have got to be kidding me.\Men, you'll be infiltrating the Fire Nation navy.\That means you'll all need one of these uniforms...\What's your problem?\Fire Navy uniforms don't look like that.\Of course they do. These are real uniforms captured from actual Fire Navy soldiers.\When, like a hundred years ago? response:	Eighty five.
context: You have got to be kidding me.\Men, you'll be infiltrating the Fire Nation navy.\That means you'll all need one of these uniforms...\What's your problem?\Fire Navy uniforms don't look like that.\Of course they do. These are real uniforms captured from actual Fire Navy soldiers.\When, like a hundred years ago?\Eighty five. response:	The Fire Nation doesn't wear shoulder spikes anymore.
context: Men, you'll be infiltrating the Fire Nation navy.\That means you'll all need one of these uniforms...\What's your problem?\Fire Navy uniforms don't look like that.\Of course they do. These are real uniforms captured from actual Fire Navy soldiers.\When, like a hundred years ago?\Eighty five.\The Fire Nation doesn't wear shoulder spikes anymore. response:	The newer uniforms are more streamlined.
context: That means you'll all need one of these uniforms...\What's your problem?\Fire Navy uniforms don't look like that.\Of course they do. These are real uniforms captured from actual Fire Navy soldiers.\When, like a hundred years ago?\Eighty five.\The Fire Nation doesn't wear shoulder spikes anymore.\The newer uniforms are more streamlined. response:	How do we know we can trust this guy? Such bold talk for a new recruit.
context: What's your problem?\Fire Navy uniforms don't look like that.\Of course they do. These are real uniforms captured from actual Fire Navy soldiers.\When, like a hundred years ago?\Eighty five.\The Fire Nation doesn't wear shoulder spikes anymore.\The newer uniforms are more streamlined.\How do we know we can trust this guy? Such bold talk for a new recruit. response:	Sokka is from our sister tribe, Hahn, he is a capable warrior and I value his input.
context: Fire Navy uniforms don't look like that.\Of course they do. These are real uniforms captured from actual Fire Navy soldiers.\When, like a hundred years ago?\Eighty five.\The Fire Nation doesn't wear shoulder spikes anymore.\The newer uniforms are more streamlined.\How do we know we can trust this guy? Such bold talk for a new recruit.\Sokka is from our sister tribe, Hahn, he is a capable warrior and I value his input. response:	Now, our first objective is to determine the identity of their commanding officer.
