context: OP response:	ED
context: The Leader of the Knights has given orders!\Oh.\He requests that Lady d'Arquien and Panettone's Team Three\move forward to assist Team Two at the front.\All right, many thanks.\The enemy lines are stretched thin everywhere.\We should be able to quickly cut across them.\Yukikaze and Biscotti's Team Three, follow me! response:	We'll cut across enemy lines and back up Team Two!
context: Oh.\He requests that Lady d'Arquien and Panettone's Team Three\move forward to assist Team Two at the front.\All right, many thanks.\The enemy lines are stretched thin everywhere.\We should be able to quickly cut across them.\Yukikaze and Biscotti's Team Three, follow me!\We'll cut across enemy lines and back up Team Two! response:	Yes, ma'am!
context: He requests that Lady d'Arquien and Panettone's Team Three\move forward to assist Team Two at the front.\All right, many thanks.\The enemy lines are stretched thin everywhere.\We should be able to quickly cut across them.\Yukikaze and Biscotti's Team Three, follow me!\We'll cut across enemy lines and back up Team Two!\Yes, ma'am! response:	Oh, looks like the situation has changed!
context: move forward to assist Team Two at the front.\All right, many thanks.\The enemy lines are stretched thin everywhere.\We should be able to quickly cut across them.\Yukikaze and Biscotti's Team Three, follow me!\We'll cut across enemy lines and back up Team Two!\Yes, ma'am!\Oh, looks like the situation has changed! response:	Lady d'Arquien's Team Three is attacking in this area!
context: All right, many thanks.\The enemy lines are stretched thin everywhere.\We should be able to quickly cut across them.\Yukikaze and Biscotti's Team Three, follow me!\We'll cut across enemy lines and back up Team Two!\Yes, ma'am!\Oh, looks like the situation has changed!\Lady d'Arquien's Team Three is attacking in this area! response:	Who will win? Princess Leo's lines or the attacking backup troops of Team Two?
context: The enemy lines are stretched thin everywhere.\We should be able to quickly cut across them.\Yukikaze and Biscotti's Team Three, follow me!\We'll cut across enemy lines and back up Team Two!\Yes, ma'am!\Oh, looks like the situation has changed!\Lady d'Arquien's Team Three is attacking in this area!\Who will win? Princess Leo's lines or the attacking backup troops of Team Two? response:	Oh, this is surprising!
context: We should be able to quickly cut across them.\Yukikaze and Biscotti's Team Three, follow me!\We'll cut across enemy lines and back up Team Two!\Yes, ma'am!\Oh, looks like the situation has changed!\Lady d'Arquien's Team Three is attacking in this area!\Who will win? Princess Leo's lines or the attacking backup troops of Team Two?\Oh, this is surprising! response:	Stop right there, Lady d'Arquien!
context: Yukikaze and Biscotti's Team Three, follow me!\We'll cut across enemy lines and back up Team Two!\Yes, ma'am!\Oh, looks like the situation has changed!\Lady d'Arquien's Team Three is attacking in this area!\Who will win? Princess Leo's lines or the attacking backup troops of Team Two?\Oh, this is surprising!\Stop right there, Lady d'Arquien! response:	It's been a while, General Bernard!
context: We'll cut across enemy lines and back up Team Two!\Yes, ma'am!\Oh, looks like the situation has changed!\Lady d'Arquien's Team Three is attacking in this area!\Who will win? Princess Leo's lines or the attacking backup troops of Team Two?\Oh, this is surprising!\Stop right there, Lady d'Arquien!\It's been a while, General Bernard! response:	Nice to see you again.
context: Yes, ma'am!\Oh, looks like the situation has changed!\Lady d'Arquien's Team Three is attacking in this area!\Who will win? Princess Leo's lines or the attacking backup troops of Team Two?\Oh, this is surprising!\Stop right there, Lady d'Arquien!\It's been a while, General Bernard!\Nice to see you again. response:	I'm sorry, but I won't let you pass through here.
context: Oh, looks like the situation has changed!\Lady d'Arquien's Team Three is attacking in this area!\Who will win? Princess Leo's lines or the attacking backup troops of Team Two?\Oh, this is surprising!\Stop right there, Lady d'Arquien!\It's been a while, General Bernard!\Nice to see you again.\I'm sorry, but I won't let you pass through here. response:	How does a one-on-one battle here sound to you?
context: Lady d'Arquien's Team Three is attacking in this area!\Who will win? Princess Leo's lines or the attacking backup troops of Team Two?\Oh, this is surprising!\Stop right there, Lady d'Arquien!\It's been a while, General Bernard!\Nice to see you again.\I'm sorry, but I won't let you pass through here.\How does a one-on-one battle here sound to you? response:	If I'm not impolite in doing so, I accept.
context: Who will win? Princess Leo's lines or the attacking backup troops of Team Two?\Oh, this is surprising!\Stop right there, Lady d'Arquien!\It's been a while, General Bernard!\Nice to see you again.\I'm sorry, but I won't let you pass through here.\How does a one-on-one battle here sound to you?\If I'm not impolite in doing so, I accept. response:	Stop that duel!
context: Oh, this is surprising!\Stop right there, Lady d'Arquien!\It's been a while, General Bernard!\Nice to see you again.\I'm sorry, but I won't let you pass through here.\How does a one-on-one battle here sound to you?\If I'm not impolite in doing so, I accept.\Stop that duel! response:	Bernard, if it's one-on-one, then I'll do it!
context: Stop right there, Lady d'Arquien!\It's been a while, General Bernard!\Nice to see you again.\I'm sorry, but I won't let you pass through here.\How does a one-on-one battle here sound to you?\If I'm not impolite in doing so, I accept.\Stop that duel!\Bernard, if it's one-on-one, then I'll do it! response:	Laurent?!
context: It's been a while, General Bernard!\Nice to see you again.\I'm sorry, but I won't let you pass through here.\How does a one-on-one battle here sound to you?\If I'm not impolite in doing so, I accept.\Stop that duel!\Bernard, if it's one-on-one, then I'll do it!\Laurent?! response:	Lord Martinozzi?
context: Nice to see you again.\I'm sorry, but I won't let you pass through here.\How does a one-on-one battle here sound to you?\If I'm not impolite in doing so, I accept.\Stop that duel!\Bernard, if it's one-on-one, then I'll do it!\Laurent?!\Lord Martinozzi? response:	Oh! It's one surprise after another!
context: I'm sorry, but I won't let you pass through here.\How does a one-on-one battle here sound to you?\If I'm not impolite in doing so, I accept.\Stop that duel!\Bernard, if it's one-on-one, then I'll do it!\Laurent?!\Lord Martinozzi?\Oh! It's one surprise after another! response:	Will this be a battle between commanders?!
context: How does a one-on-one battle here sound to you?\If I'm not impolite in doing so, I accept.\Stop that duel!\Bernard, if it's one-on-one, then I'll do it!\Laurent?!\Lord Martinozzi?\Oh! It's one surprise after another!\Will this be a battle between commanders?! response:	A battle between the leaders of the knights from both countries?!
context: If I'm not impolite in doing so, I accept.\Stop that duel!\Bernard, if it's one-on-one, then I'll do it!\Laurent?!\Lord Martinozzi?\Oh! It's one surprise after another!\Will this be a battle between commanders?!\A battle between the leaders of the knights from both countries?! response:	Sorry, but I'll take it from here.
context: Stop that duel!\Bernard, if it's one-on-one, then I'll do it!\Laurent?!\Lord Martinozzi?\Oh! It's one surprise after another!\Will this be a battle between commanders?!\A battle between the leaders of the knights from both countries?!\Sorry, but I'll take it from here. response:	Move ahead, Lady d'Arquien!
context: Bernard, if it's one-on-one, then I'll do it!\Laurent?!\Lord Martinozzi?\Oh! It's one surprise after another!\Will this be a battle between commanders?!\A battle between the leaders of the knights from both countries?!\Sorry, but I'll take it from here.\Move ahead, Lady d'Arquien! response:	Right, many thanks.
context: Laurent?!\Lord Martinozzi?\Oh! It's one surprise after another!\Will this be a battle between commanders?!\A battle between the leaders of the knights from both countries?!\Sorry, but I'll take it from here.\Move ahead, Lady d'Arquien!\Right, many thanks. response:	Team Three, let's get moving!
context: Lord Martinozzi?\Oh! It's one surprise after another!\Will this be a battle between commanders?!\A battle between the leaders of the knights from both countries?!\Sorry, but I'll take it from here.\Move ahead, Lady d'Arquien!\Right, many thanks.\Team Three, let's get moving! response:	Yes, ma'am!
context: Oh! It's one surprise after another!\Will this be a battle between commanders?!\A battle between the leaders of the knights from both countries?!\Sorry, but I'll take it from here.\Move ahead, Lady d'Arquien!\Right, many thanks.\Team Three, let's get moving!\Yes, ma'am! response:	Oh man, I wonder how many years it's been since our last duel.
context: Will this be a battle between commanders?!\A battle between the leaders of the knights from both countries?!\Sorry, but I'll take it from here.\Move ahead, Lady d'Arquien!\Right, many thanks.\Team Three, let's get moving!\Yes, ma'am!\Oh man, I wonder how many years it's been since our last duel. response:	This will be the first time since we became the leaders of the knights.
context: A battle between the leaders of the knights from both countries?!\Sorry, but I'll take it from here.\Move ahead, Lady d'Arquien!\Right, many thanks.\Team Three, let's get moving!\Yes, ma'am!\Oh man, I wonder how many years it's been since our last duel.\This will be the first time since we became the leaders of the knights. response:	So it was over three years ago.
context: Sorry, but I'll take it from here.\Move ahead, Lady d'Arquien!\Right, many thanks.\Team Three, let's get moving!\Yes, ma'am!\Oh man, I wonder how many years it's been since our last duel.\This will be the first time since we became the leaders of the knights.\So it was over three years ago. response:	Both of them were born into knight families,
context: Move ahead, Lady d'Arquien!\Right, many thanks.\Team Three, let's get moving!\Yes, ma'am!\Oh man, I wonder how many years it's been since our last duel.\This will be the first time since we became the leaders of the knights.\So it was over three years ago.\Both of them were born into knight families, response:	and, in their private lives, they're friends that send seasonal gifts to each other!
context: Right, many thanks.\Team Three, let's get moving!\Yes, ma'am!\Oh man, I wonder how many years it's been since our last duel.\This will be the first time since we became the leaders of the knights.\So it was over three years ago.\Both of them were born into knight families,\and, in their private lives, they're friends that send seasonal gifts to each other! response:	They are the generals of both countries!
context: Team Three, let's get moving!\Yes, ma'am!\Oh man, I wonder how many years it's been since our last duel.\This will be the first time since we became the leaders of the knights.\So it was over three years ago.\Both of them were born into knight families,\and, in their private lives, they're friends that send seasonal gifts to each other!\They are the generals of both countries! response:	Even the cerkles that they ride come from famous breeds!
context: Yes, ma'am!\Oh man, I wonder how many years it's been since our last duel.\This will be the first time since we became the leaders of the knights.\So it was over three years ago.\Both of them were born into knight families,\and, in their private lives, they're friends that send seasonal gifts to each other!\They are the generals of both countries!\Even the cerkles that they ride come from famous breeds! response:	Plus, they both carry spear and shield weapons!
context: Oh man, I wonder how many years it's been since our last duel.\This will be the first time since we became the leaders of the knights.\So it was over three years ago.\Both of them were born into knight families,\and, in their private lives, they're friends that send seasonal gifts to each other!\They are the generals of both countries!\Even the cerkles that they ride come from famous breeds!\Plus, they both carry spear and shield weapons! response:	All right, generals! Will you battle for your honor?!
context: This will be the first time since we became the leaders of the knights.\So it was over three years ago.\Both of them were born into knight families,\and, in their private lives, they're friends that send seasonal gifts to each other!\They are the generals of both countries!\Even the cerkles that they ride come from famous breeds!\Plus, they both carry spear and shield weapons!\All right, generals! Will you battle for your honor?! response:	It has begun!
context: So it was over three years ago.\Both of them were born into knight families,\and, in their private lives, they're friends that send seasonal gifts to each other!\They are the generals of both countries!\Even the cerkles that they ride come from famous breeds!\Plus, they both carry spear and shield weapons!\All right, generals! Will you battle for your honor?!\It has begun! response:	This is the Fortress of Sreize!
context: Both of them were born into knight families,\and, in their private lives, they're friends that send seasonal gifts to each other!\They are the generals of both countries!\Even the cerkles that they ride come from famous breeds!\Plus, they both carry spear and shield weapons!\All right, generals! Will you battle for your honor?!\It has begun!\This is the Fortress of Sreize! response:	That's right. Prince Gaul and the Imperial Guards are attacking vigorously!
context: and, in their private lives, they're friends that send seasonal gifts to each other!\They are the generals of both countries!\Even the cerkles that they ride come from famous breeds!\Plus, they both carry spear and shield weapons!\All right, generals! Will you battle for your honor?!\It has begun!\This is the Fortress of Sreize!\That's right. Prince Gaul and the Imperial Guards are attacking vigorously! response:	Tusk Claw Attack!
context: They are the generals of both countries!\Even the cerkles that they ride come from famous breeds!\Plus, they both carry spear and shield weapons!\All right, generals! Will you battle for your honor?!\It has begun!\This is the Fortress of Sreize!\That's right. Prince Gaul and the Imperial Guards are attacking vigorously!\Tusk Claw Attack! response:	Arrow Team, fire!
context: Even the cerkles that they ride come from famous breeds!\Plus, they both carry spear and shield weapons!\All right, generals! Will you battle for your honor?!\It has begun!\This is the Fortress of Sreize!\That's right. Prince Gaul and the Imperial Guards are attacking vigorously!\Tusk Claw Attack!\Arrow Team, fire! response:	Touch.
context: Plus, they both carry spear and shield weapons!\All right, generals! Will you battle for your honor?!\It has begun!\This is the Fortress of Sreize!\That's right. Prince Gaul and the Imperial Guards are attacking vigorously!\Tusk Claw Attack!\Arrow Team, fire!\Touch. response:	The enemy's right wing defense has been destroyed.
context: All right, generals! Will you battle for your honor?!\It has begun!\This is the Fortress of Sreize!\That's right. Prince Gaul and the Imperial Guards are attacking vigorously!\Tusk Claw Attack!\Arrow Team, fire!\Touch.\The enemy's right wing defense has been destroyed. response:	General, it's up to you now.
context: It has begun!\This is the Fortress of Sreize!\That's right. Prince Gaul and the Imperial Guards are attacking vigorously!\Tusk Claw Attack!\Arrow Team, fire!\Touch.\The enemy's right wing defense has been destroyed.\General, it's up to you now. response:	A disadvantage in numbers doesn't affect him!
context: This is the Fortress of Sreize!\That's right. Prince Gaul and the Imperial Guards are attacking vigorously!\Tusk Claw Attack!\Arrow Team, fire!\Touch.\The enemy's right wing defense has been destroyed.\General, it's up to you now.\A disadvantage in numbers doesn't affect him! response:	Biscotti's central gatekeepers are flying through the air like leaves and flowers!
