context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\You low-level demons... you're 1,000 years too early!\What the?\Curses! Where in tarnation can it be? response:	I didn't think they'd have a boss like that...
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\You low-level demons... you're 1,000 years too early!\What the?\Curses! Where in tarnation can it be?\I didn't think they'd have a boss like that... response:	Could it be...
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\You low-level demons... you're 1,000 years too early!\What the?\Curses! Where in tarnation can it be?\I didn't think they'd have a boss like that...\Could it be... response:	Aha, I've found it at last!
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\You low-level demons... you're 1,000 years too early!\What the?\Curses! Where in tarnation can it be?\I didn't think they'd have a boss like that...\Could it be...\Aha, I've found it at last! response:	The legendary urn!
context: The sky is so blue...\You low-level demons... you're 1,000 years too early!\What the?\Curses! Where in tarnation can it be?\I didn't think they'd have a boss like that...\Could it be...\Aha, I've found it at last!\The legendary urn! response:	Soon I'll be rid of those obnoxious goddesses!
context: You low-level demons... you're 1,000 years too early!\What the?\Curses! Where in tarnation can it be?\I didn't think they'd have a boss like that...\Could it be...\Aha, I've found it at last!\The legendary urn!\Soon I'll be rid of those obnoxious goddesses! response:	Ah! The Devil's Whisper Coming from an Urn?
context: What the?\Curses! Where in tarnation can it be?\I didn't think they'd have a boss like that...\Could it be...\Aha, I've found it at last!\The legendary urn!\Soon I'll be rid of those obnoxious goddesses!\Ah! The Devil's Whisper Coming from an Urn? response:	O Urn of ancient times, Urn of Hakushon the Demon King!
context: Curses! Where in tarnation can it be?\I didn't think they'd have a boss like that...\Could it be...\Aha, I've found it at last!\The legendary urn!\Soon I'll be rid of those obnoxious goddesses!\Ah! The Devil's Whisper Coming from an Urn?\O Urn of ancient times, Urn of Hakushon the Demon King! response:	I beg of you, grant my wish! I beg of you, open your eyes!
context: I didn't think they'd have a boss like that...\Could it be...\Aha, I've found it at last!\The legendary urn!\Soon I'll be rid of those obnoxious goddesses!\Ah! The Devil's Whisper Coming from an Urn?\O Urn of ancient times, Urn of Hakushon the Demon King!\I beg of you, grant my wish! I beg of you, open your eyes! response:	I'm going to unleash all the misery of the world on them!
context: Could it be...\Aha, I've found it at last!\The legendary urn!\Soon I'll be rid of those obnoxious goddesses!\Ah! The Devil's Whisper Coming from an Urn?\O Urn of ancient times, Urn of Hakushon the Demon King!\I beg of you, grant my wish! I beg of you, open your eyes!\I'm going to unleash all the misery of the world on them! response:	Once the Lord of Terror awakens, we demons shall rule the world!
context: Aha, I've found it at last!\The legendary urn!\Soon I'll be rid of those obnoxious goddesses!\Ah! The Devil's Whisper Coming from an Urn?\O Urn of ancient times, Urn of Hakushon the Demon King!\I beg of you, grant my wish! I beg of you, open your eyes!\I'm going to unleash all the misery of the world on them!\Once the Lord of Terror awakens, we demons shall rule the world! response:	We'll have nothing to fear from those goddesses!
context: The legendary urn!\Soon I'll be rid of those obnoxious goddesses!\Ah! The Devil's Whisper Coming from an Urn?\O Urn of ancient times, Urn of Hakushon the Demon King!\I beg of you, grant my wish! I beg of you, open your eyes!\I'm going to unleash all the misery of the world on them!\Once the Lord of Terror awakens, we demons shall rule the world!\We'll have nothing to fear from those goddesses! response:	Hey, it's a kitty cat!
context: Soon I'll be rid of those obnoxious goddesses!\Ah! The Devil's Whisper Coming from an Urn?\O Urn of ancient times, Urn of Hakushon the Demon King!\I beg of you, grant my wish! I beg of you, open your eyes!\I'm going to unleash all the misery of the world on them!\Once the Lord of Terror awakens, we demons shall rule the world!\We'll have nothing to fear from those goddesses!\Hey, it's a kitty cat! response:	Huh?
context: Ah! The Devil's Whisper Coming from an Urn?\O Urn of ancient times, Urn of Hakushon the Demon King!\I beg of you, grant my wish! I beg of you, open your eyes!\I'm going to unleash all the misery of the world on them!\Once the Lord of Terror awakens, we demons shall rule the world!\We'll have nothing to fear from those goddesses!\Hey, it's a kitty cat!\Huh? response:	Ugh...
context: O Urn of ancient times, Urn of Hakushon the Demon King!\I beg of you, grant my wish! I beg of you, open your eyes!\I'm going to unleash all the misery of the world on them!\Once the Lord of Terror awakens, we demons shall rule the world!\We'll have nothing to fear from those goddesses!\Hey, it's a kitty cat!\Huh?\Ugh... response:	The moment that the Urn opens its eyes...
context: I beg of you, grant my wish! I beg of you, open your eyes!\I'm going to unleash all the misery of the world on them!\Once the Lord of Terror awakens, we demons shall rule the world!\We'll have nothing to fear from those goddesses!\Hey, it's a kitty cat!\Huh?\Ugh...\The moment that the Urn opens its eyes... response:	Let the world know misery and despair!
context: I'm going to unleash all the misery of the world on them!\Once the Lord of Terror awakens, we demons shall rule the world!\We'll have nothing to fear from those goddesses!\Hey, it's a kitty cat!\Huh?\Ugh...\The moment that the Urn opens its eyes...\Let the world know misery and despair! response:	What was that?
context: Once the Lord of Terror awakens, we demons shall rule the world!\We'll have nothing to fear from those goddesses!\Hey, it's a kitty cat!\Huh?\Ugh...\The moment that the Urn opens its eyes...\Let the world know misery and despair!\What was that? response:	Urd, would you like some tea?
context: We'll have nothing to fear from those goddesses!\Hey, it's a kitty cat!\Huh?\Ugh...\The moment that the Urn opens its eyes...\Let the world know misery and despair!\What was that?\Urd, would you like some tea? response:	Uh-huh.
context: Hey, it's a kitty cat!\Huh?\Ugh...\The moment that the Urn opens its eyes...\Let the world know misery and despair!\What was that?\Urd, would you like some tea?\Uh-huh. response:	Hey Urd, your favorite show is on now.
context: Huh?\Ugh...\The moment that the Urn opens its eyes...\Let the world know misery and despair!\What was that?\Urd, would you like some tea?\Uh-huh.\Hey Urd, your favorite show is on now. response:	Oh?
context: Ugh...\The moment that the Urn opens its eyes...\Let the world know misery and despair!\What was that?\Urd, would you like some tea?\Uh-huh.\Hey Urd, your favorite show is on now.\Oh? response:	Urd, I tossed out those weird bottles of yours, they were in my way.
context: The moment that the Urn opens its eyes...\Let the world know misery and despair!\What was that?\Urd, would you like some tea?\Uh-huh.\Hey Urd, your favorite show is on now.\Oh?\Urd, I tossed out those weird bottles of yours, they were in my way. response:	Really...
context: Let the world know misery and despair!\What was that?\Urd, would you like some tea?\Uh-huh.\Hey Urd, your favorite show is on now.\Oh?\Urd, I tossed out those weird bottles of yours, they were in my way.\Really... response:	Oh...
context: What was that?\Urd, would you like some tea?\Uh-huh.\Hey Urd, your favorite show is on now.\Oh?\Urd, I tossed out those weird bottles of yours, they were in my way.\Really...\Oh... response:	Who knew there was a licensing system for goddesses?
context: Urd, would you like some tea?\Uh-huh.\Hey Urd, your favorite show is on now.\Oh?\Urd, I tossed out those weird bottles of yours, they were in my way.\Really...\Oh...\Who knew there was a licensing system for goddesses? response:	Oh, come on, stop sulking, it's just a suspension!
context: Uh-huh.\Hey Urd, your favorite show is on now.\Oh?\Urd, I tossed out those weird bottles of yours, they were in my way.\Really...\Oh...\Who knew there was a licensing system for goddesses?\Oh, come on, stop sulking, it's just a suspension! response:	Whoa!
context: Hey Urd, your favorite show is on now.\Oh?\Urd, I tossed out those weird bottles of yours, they were in my way.\Really...\Oh...\Who knew there was a licensing system for goddesses?\Oh, come on, stop sulking, it's just a suspension!\Whoa! response:	Skuld!
context: Oh?\Urd, I tossed out those weird bottles of yours, they were in my way.\Really...\Oh...\Who knew there was a licensing system for goddesses?\Oh, come on, stop sulking, it's just a suspension!\Whoa!\Skuld! response:	Do you have a license, too?
context: Urd, I tossed out those weird bottles of yours, they were in my way.\Really...\Oh...\Who knew there was a licensing system for goddesses?\Oh, come on, stop sulking, it's just a suspension!\Whoa!\Skuld!\Do you have a license, too? response:	Yes.
context: Really...\Oh...\Who knew there was a licensing system for goddesses?\Oh, come on, stop sulking, it's just a suspension!\Whoa!\Skuld!\Do you have a license, too?\Yes. response:	For example, I'm a Goddess 1st Class, 2nd Category, Unlimited License.
context: Oh...\Who knew there was a licensing system for goddesses?\Oh, come on, stop sulking, it's just a suspension!\Whoa!\Skuld!\Do you have a license, too?\Yes.\For example, I'm a Goddess 1st Class, 2nd Category, Unlimited License. response:	Class refers to precision and power level.
context: Who knew there was a licensing system for goddesses?\Oh, come on, stop sulking, it's just a suspension!\Whoa!\Skuld!\Do you have a license, too?\Yes.\For example, I'm a Goddess 1st Class, 2nd Category, Unlimited License.\Class refers to precision and power level. response:	'2nd Category' is a commercial license.
context: Oh, come on, stop sulking, it's just a suspension!\Whoa!\Skuld!\Do you have a license, too?\Yes.\For example, I'm a Goddess 1st Class, 2nd Category, Unlimited License.\Class refers to precision and power level.\'2nd Category' is a commercial license. response:	And'limited' indicates what you're permitted to do.
context: Whoa!\Skuld!\Do you have a license, too?\Yes.\For example, I'm a Goddess 1st Class, 2nd Category, Unlimited License.\Class refers to precision and power level.\'2nd Category' is a commercial license.\And'limited' indicates what you're permitted to do. response:	I'm a Goddess 2nd Class, 1st Category, Limited License.
context: Skuld!\Do you have a license, too?\Yes.\For example, I'm a Goddess 1st Class, 2nd Category, Unlimited License.\Class refers to precision and power level.\'2nd Category' is a commercial license.\And'limited' indicates what you're permitted to do.\I'm a Goddess 2nd Class, 1st Category, Limited License. response:	Urd's a Goddess 2nd Class, Administration, Limited License.
context: Do you have a license, too?\Yes.\For example, I'm a Goddess 1st Class, 2nd Category, Unlimited License.\Class refers to precision and power level.\'2nd Category' is a commercial license.\And'limited' indicates what you're permitted to do.\I'm a Goddess 2nd Class, 1st Category, Limited License.\Urd's a Goddess 2nd Class, Administration, Limited License. response:	And since a license brings with it responsibility as well as privilege...
context: Yes.\For example, I'm a Goddess 1st Class, 2nd Category, Unlimited License.\Class refers to precision and power level.\'2nd Category' is a commercial license.\And'limited' indicates what you're permitted to do.\I'm a Goddess 2nd Class, 1st Category, Limited License.\Urd's a Goddess 2nd Class, Administration, Limited License.\And since a license brings with it responsibility as well as privilege... response:	That's why you can get your license suspended just like that, if you lie all the time!
context: For example, I'm a Goddess 1st Class, 2nd Category, Unlimited License.\Class refers to precision and power level.\'2nd Category' is a commercial license.\And'limited' indicates what you're permitted to do.\I'm a Goddess 2nd Class, 1st Category, Limited License.\Urd's a Goddess 2nd Class, Administration, Limited License.\And since a license brings with it responsibility as well as privilege...\That's why you can get your license suspended just like that, if you lie all the time! response:	It's all my fault...I'm so sorry...
context: Class refers to precision and power level.\'2nd Category' is a commercial license.\And'limited' indicates what you're permitted to do.\I'm a Goddess 2nd Class, 1st Category, Limited License.\Urd's a Goddess 2nd Class, Administration, Limited License.\And since a license brings with it responsibility as well as privilege...\That's why you can get your license suspended just like that, if you lie all the time!\It's all my fault...I'm so sorry... response:	It's all right. A penalty's a penalty.
context: '2nd Category' is a commercial license.\And'limited' indicates what you're permitted to do.\I'm a Goddess 2nd Class, 1st Category, Limited License.\Urd's a Goddess 2nd Class, Administration, Limited License.\And since a license brings with it responsibility as well as privilege...\That's why you can get your license suspended just like that, if you lie all the time!\It's all my fault...I'm so sorry...\It's all right. A penalty's a penalty. response:	That's right, that's right! Learn your lesson once in a while!
context: And'limited' indicates what you're permitted to do.\I'm a Goddess 2nd Class, 1st Category, Limited License.\Urd's a Goddess 2nd Class, Administration, Limited License.\And since a license brings with it responsibility as well as privilege...\That's why you can get your license suspended just like that, if you lie all the time!\It's all my fault...I'm so sorry...\It's all right. A penalty's a penalty.\That's right, that's right! Learn your lesson once in a while! response:	Suspension, huh? I'd better watch out, too.
context: I'm a Goddess 2nd Class, 1st Category, Limited License.\Urd's a Goddess 2nd Class, Administration, Limited License.\And since a license brings with it responsibility as well as privilege...\That's why you can get your license suspended just like that, if you lie all the time!\It's all my fault...I'm so sorry...\It's all right. A penalty's a penalty.\That's right, that's right! Learn your lesson once in a while!\Suspension, huh? I'd better watch out, too. response:	Listen, you guys, all this talk I've been hearing from you...
context: Urd's a Goddess 2nd Class, Administration, Limited License.\And since a license brings with it responsibility as well as privilege...\That's why you can get your license suspended just like that, if you lie all the time!\It's all my fault...I'm so sorry...\It's all right. A penalty's a penalty.\That's right, that's right! Learn your lesson once in a while!\Suspension, huh? I'd better watch out, too.\Listen, you guys, all this talk I've been hearing from you... response:	Watch out! She's going to explode!
context: And since a license brings with it responsibility as well as privilege...\That's why you can get your license suspended just like that, if you lie all the time!\It's all my fault...I'm so sorry...\It's all right. A penalty's a penalty.\That's right, that's right! Learn your lesson once in a while!\Suspension, huh? I'd better watch out, too.\Listen, you guys, all this talk I've been hearing from you...\Watch out! She's going to explode! response:	This is all just a joke to you, isn't it? Summoning...
context: That's why you can get your license suspended just like that, if you lie all the time!\It's all my fault...I'm so sorry...\It's all right. A penalty's a penalty.\That's right, that's right! Learn your lesson once in a while!\Suspension, huh? I'd better watch out, too.\Listen, you guys, all this talk I've been hearing from you...\Watch out! She's going to explode!\This is all just a joke to you, isn't it? Summoning... response:	Huh?
context: It's all my fault...I'm so sorry...\It's all right. A penalty's a penalty.\That's right, that's right! Learn your lesson once in a while!\Suspension, huh? I'd better watch out, too.\Listen, you guys, all this talk I've been hearing from you...\Watch out! She's going to explode!\This is all just a joke to you, isn't it? Summoning...\Huh? response:	That's right.
context: It's all right. A penalty's a penalty.\That's right, that's right! Learn your lesson once in a while!\Suspension, huh? I'd better watch out, too.\Listen, you guys, all this talk I've been hearing from you...\Watch out! She's going to explode!\This is all just a joke to you, isn't it? Summoning...\Huh?\That's right. response:	If she uses her powers during her suspension, they'll revoke her license.
context: That's right, that's right! Learn your lesson once in a while!\Suspension, huh? I'd better watch out, too.\Listen, you guys, all this talk I've been hearing from you...\Watch out! She's going to explode!\This is all just a joke to you, isn't it? Summoning...\Huh?\That's right.\If she uses her powers during her suspension, they'll revoke her license. response:	So she does know that's the deal, huh?
context: Suspension, huh? I'd better watch out, too.\Listen, you guys, all this talk I've been hearing from you...\Watch out! She's going to explode!\This is all just a joke to you, isn't it? Summoning...\Huh?\That's right.\If she uses her powers during her suspension, they'll revoke her license.\So she does know that's the deal, huh? response:	That's it, I'm going to quit being a goddess!
context: Listen, you guys, all this talk I've been hearing from you...\Watch out! She's going to explode!\This is all just a joke to you, isn't it? Summoning...\Huh?\That's right.\If she uses her powers during her suspension, they'll revoke her license.\So she does know that's the deal, huh?\That's it, I'm going to quit being a goddess! response:	Urd!
context: Watch out! She's going to explode!\This is all just a joke to you, isn't it? Summoning...\Huh?\That's right.\If she uses her powers during her suspension, they'll revoke her license.\So she does know that's the deal, huh?\That's it, I'm going to quit being a goddess!\Urd! response:	Maybe we were too hard on her.
context: This is all just a joke to you, isn't it? Summoning...\Huh?\That's right.\If she uses her powers during her suspension, they'll revoke her license.\So she does know that's the deal, huh?\That's it, I'm going to quit being a goddess!\Urd!\Maybe we were too hard on her. response:	Knowing Urd, I'm sure having her powers taken away must be stressing her out.
context: Huh?\That's right.\If she uses her powers during her suspension, they'll revoke her license.\So she does know that's the deal, huh?\That's it, I'm going to quit being a goddess!\Urd!\Maybe we were too hard on her.\Knowing Urd, I'm sure having her powers taken away must be stressing her out. response:	So how long are they suspending her license?
context: That's right.\If she uses her powers during her suspension, they'll revoke her license.\So she does know that's the deal, huh?\That's it, I'm going to quit being a goddess!\Urd!\Maybe we were too hard on her.\Knowing Urd, I'm sure having her powers taken away must be stressing her out.\So how long are they suspending her license? response:	For this long.
context: If she uses her powers during her suspension, they'll revoke her license.\So she does know that's the deal, huh?\That's it, I'm going to quit being a goddess!\Urd!\Maybe we were too hard on her.\Knowing Urd, I'm sure having her powers taken away must be stressing her out.\So how long are they suspending her license?\For this long. response:	Huh? Five months?
context: So she does know that's the deal, huh?\That's it, I'm going to quit being a goddess!\Urd!\Maybe we were too hard on her.\Knowing Urd, I'm sure having her powers taken away must be stressing her out.\So how long are they suspending her license?\For this long.\Huh? Five months? response:	Five days? Five minutes?
context: That's it, I'm going to quit being a goddess!\Urd!\Maybe we were too hard on her.\Knowing Urd, I'm sure having her powers taken away must be stressing her out.\So how long are they suspending her license?\For this long.\Huh? Five months?\Five days? Five minutes? response:	Don't tell me Five years?
context: Urd!\Maybe we were too hard on her.\Knowing Urd, I'm sure having her powers taken away must be stressing her out.\So how long are they suspending her license?\For this long.\Huh? Five months?\Five days? Five minutes?\Don't tell me Five years? response:	Fifty years in Earth terms...
context: Maybe we were too hard on her.\Knowing Urd, I'm sure having her powers taken away must be stressing her out.\So how long are they suspending her license?\For this long.\Huh? Five months?\Five days? Five minutes?\Don't tell me Five years?\Fifty years in Earth terms... response:	Fifty years?
context: Knowing Urd, I'm sure having her powers taken away must be stressing her out.\So how long are they suspending her license?\For this long.\Huh? Five months?\Five days? Five minutes?\Don't tell me Five years?\Fifty years in Earth terms...\Fifty years? response:	Isn't there some kind of course she can take to get her license back sooner?
context: So how long are they suspending her license?\For this long.\Huh? Five months?\Five days? Five minutes?\Don't tell me Five years?\Fifty years in Earth terms...\Fifty years?\Isn't there some kind of course she can take to get her license back sooner? response:	Well, actually, there is, but...
context: For this long.\Huh? Five months?\Five days? Five minutes?\Don't tell me Five years?\Fifty years in Earth terms...\Fifty years?\Isn't there some kind of course she can take to get her license back sooner?\Well, actually, there is, but... response:	Good!
context: Huh? Five months?\Five days? Five minutes?\Don't tell me Five years?\Fifty years in Earth terms...\Fifty years?\Isn't there some kind of course she can take to get her license back sooner?\Well, actually, there is, but...\Good! response:	It's a seminar in Heaven, lasting thirty years...
context: Five days? Five minutes?\Don't tell me Five years?\Fifty years in Earth terms...\Fifty years?\Isn't there some kind of course she can take to get her license back sooner?\Well, actually, there is, but...\Good!\It's a seminar in Heaven, lasting thirty years... response:	Thirty!
context: Don't tell me Five years?\Fifty years in Earth terms...\Fifty years?\Isn't there some kind of course she can take to get her license back sooner?\Well, actually, there is, but...\Good!\It's a seminar in Heaven, lasting thirty years...\Thirty! response:	There's no way she can do that.
context: Fifty years in Earth terms...\Fifty years?\Isn't there some kind of course she can take to get her license back sooner?\Well, actually, there is, but...\Good!\It's a seminar in Heaven, lasting thirty years...\Thirty!\There's no way she can do that. response:	Really, who knew that walking was such a drag?
context: Fifty years?\Isn't there some kind of course she can take to get her license back sooner?\Well, actually, there is, but...\Good!\It's a seminar in Heaven, lasting thirty years...\Thirty!\There's no way she can do that.\Really, who knew that walking was such a drag? response:	What's the matter? You don't look too happy...
context: Isn't there some kind of course she can take to get her license back sooner?\Well, actually, there is, but...\Good!\It's a seminar in Heaven, lasting thirty years...\Thirty!\There's no way she can do that.\Really, who knew that walking was such a drag?\What's the matter? You don't look too happy... response:	Oh, well, I have a lot going on.
context: Well, actually, there is, but...\Good!\It's a seminar in Heaven, lasting thirty years...\Thirty!\There's no way she can do that.\Really, who knew that walking was such a drag?\What's the matter? You don't look too happy...\Oh, well, I have a lot going on. response:	Hey, would you mind lending me that bike?
context: Good!\It's a seminar in Heaven, lasting thirty years...\Thirty!\There's no way she can do that.\Really, who knew that walking was such a drag?\What's the matter? You don't look too happy...\Oh, well, I have a lot going on.\Hey, would you mind lending me that bike? response:	I don't mind, but you've got one, right?
context: It's a seminar in Heaven, lasting thirty years...\Thirty!\There's no way she can do that.\Really, who knew that walking was such a drag?\What's the matter? You don't look too happy...\Oh, well, I have a lot going on.\Hey, would you mind lending me that bike?\I don't mind, but you've got one, right? response:	What?
context: Thirty!\There's no way she can do that.\Really, who knew that walking was such a drag?\What's the matter? You don't look too happy...\Oh, well, I have a lot going on.\Hey, would you mind lending me that bike?\I don't mind, but you've got one, right?\What? response:	Don't tell me you don't know that you can't ride a motorcycle without a license.
context: There's no way she can do that.\Really, who knew that walking was such a drag?\What's the matter? You don't look too happy...\Oh, well, I have a lot going on.\Hey, would you mind lending me that bike?\I don't mind, but you've got one, right?\What?\Don't tell me you don't know that you can't ride a motorcycle without a license. response:	License, license, license!
context: Really, who knew that walking was such a drag?\What's the matter? You don't look too happy...\Oh, well, I have a lot going on.\Hey, would you mind lending me that bike?\I don't mind, but you've got one, right?\What?\Don't tell me you don't know that you can't ride a motorcycle without a license.\License, license, license! response:	Another license?
context: What's the matter? You don't look too happy...\Oh, well, I have a lot going on.\Hey, would you mind lending me that bike?\I don't mind, but you've got one, right?\What?\Don't tell me you don't know that you can't ride a motorcycle without a license.\License, license, license!\Another license? response:	Urd? Hey, wait! Stop that!
context: Oh, well, I have a lot going on.\Hey, would you mind lending me that bike?\I don't mind, but you've got one, right?\What?\Don't tell me you don't know that you can't ride a motorcycle without a license.\License, license, license!\Another license?\Urd? Hey, wait! Stop that! response:	Calm down! Calm down!
context: Hey, would you mind lending me that bike?\I don't mind, but you've got one, right?\What?\Don't tell me you don't know that you can't ride a motorcycle without a license.\License, license, license!\Another license?\Urd? Hey, wait! Stop that!\Calm down! Calm down! response:	Consideration for others, for other cars and for this town
context: I don't mind, but you've got one, right?\What?\Don't tell me you don't know that you can't ride a motorcycle without a license.\License, license, license!\Another license?\Urd? Hey, wait! Stop that!\Calm down! Calm down!\Consideration for others, for other cars and for this town response:	So they'll give me a license here, right?
context: What?\Don't tell me you don't know that you can't ride a motorcycle without a license.\License, license, license!\Another license?\Urd? Hey, wait! Stop that!\Calm down! Calm down!\Consideration for others, for other cars and for this town\So they'll give me a license here, right? response:	Well, it should be a cinch to get one for a moped.
context: Don't tell me you don't know that you can't ride a motorcycle without a license.\License, license, license!\Another license?\Urd? Hey, wait! Stop that!\Calm down! Calm down!\Consideration for others, for other cars and for this town\So they'll give me a license here, right?\Well, it should be a cinch to get one for a moped. response:	All righty!
context: License, license, license!\Another license?\Urd? Hey, wait! Stop that!\Calm down! Calm down!\Consideration for others, for other cars and for this town\So they'll give me a license here, right?\Well, it should be a cinch to get one for a moped.\All righty! response:	They said it costs money!
context: Another license?\Urd? Hey, wait! Stop that!\Calm down! Calm down!\Consideration for others, for other cars and for this town\So they'll give me a license here, right?\Well, it should be a cinch to get one for a moped.\All righty!\They said it costs money! response:	What did you expect? They said it costs money!
context: Urd? Hey, wait! Stop that!\Calm down! Calm down!\Consideration for others, for other cars and for this town\So they'll give me a license here, right?\Well, it should be a cinch to get one for a moped.\All righty!\They said it costs money!\What did you expect? They said it costs money! response:	Lend me some!
context: Calm down! Calm down!\Consideration for others, for other cars and for this town\So they'll give me a license here, right?\Well, it should be a cinch to get one for a moped.\All righty!\They said it costs money!\What did you expect? They said it costs money!\Lend me some! response:	That's something I can't help you with!
context: Consideration for others, for other cars and for this town\So they'll give me a license here, right?\Well, it should be a cinch to get one for a moped.\All righty!\They said it costs money!\What did you expect? They said it costs money!\Lend me some!\That's something I can't help you with! response:	Oh, darn! All right, then! I'll get a part-time job, I'll do anything!
context: So they'll give me a license here, right?\Well, it should be a cinch to get one for a moped.\All righty!\They said it costs money!\What did you expect? They said it costs money!\Lend me some!\That's something I can't help you with!\Oh, darn! All right, then! I'll get a part-time job, I'll do anything! response:	Open your eyes.
context: Well, it should be a cinch to get one for a moped.\All righty!\They said it costs money!\What did you expect? They said it costs money!\Lend me some!\That's something I can't help you with!\Oh, darn! All right, then! I'll get a part-time job, I'll do anything!\Open your eyes. response:	What? Who's that?
context: All righty!\They said it costs money!\What did you expect? They said it costs money!\Lend me some!\That's something I can't help you with!\Oh, darn! All right, then! I'll get a part-time job, I'll do anything!\Open your eyes.\What? Who's that? response:	Man, that scared me. I thought she'd found us out!
context: They said it costs money!\What did you expect? They said it costs money!\Lend me some!\That's something I can't help you with!\Oh, darn! All right, then! I'll get a part-time job, I'll do anything!\Open your eyes.\What? Who's that?\Man, that scared me. I thought she'd found us out! response:	Inoue Pharmacy
context: What did you expect? They said it costs money!\Lend me some!\That's something I can't help you with!\Oh, darn! All right, then! I'll get a part-time job, I'll do anything!\Open your eyes.\What? Who's that?\Man, that scared me. I thought she'd found us out!\Inoue Pharmacy response:	Inoue Pharmacy If there ever was a perfect job for me...
context: Lend me some!\That's something I can't help you with!\Oh, darn! All right, then! I'll get a part-time job, I'll do anything!\Open your eyes.\What? Who's that?\Man, that scared me. I thought she'd found us out!\Inoue Pharmacy\Inoue Pharmacy If there ever was a perfect job for me... response:	They said I have to have a pharmacist's license.
