context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Fourth Generation Hasegawa Issai-san (24 years old)\Soba Shop\Hasegawa\Hasegawa Noodle Factory\Noodle\Soba Shop Hasegawa\Soba Restaurant\Hasegawa response:	So instead of just inheriting his father's noodle-making factory...
context: Soba Shop\Hasegawa\Hasegawa Noodle Factory\Noodle\Soba Shop Hasegawa\Soba Restaurant\Hasegawa\So instead of just inheriting his father's noodle-making factory... response:	I hear that he's also popular with the tourists.
context: Hasegawa\Hasegawa Noodle Factory\Noodle\Soba Shop Hasegawa\Soba Restaurant\Hasegawa\So instead of just inheriting his father's noodle-making factory...\I hear that he's also popular with the tourists. response:	Freshly made, huh? It must be really good.
context: Hasegawa Noodle Factory\Noodle\Soba Shop Hasegawa\Soba Restaurant\Hasegawa\So instead of just inheriting his father's noodle-making factory...\I hear that he's also popular with the tourists.\Freshly made, huh? It must be really good. response:	And these wonderful soba cups...
context: Noodle\Soba Shop Hasegawa\Soba Restaurant\Hasegawa\So instead of just inheriting his father's noodle-making factory...\I hear that he's also popular with the tourists.\Freshly made, huh? It must be really good.\And these wonderful soba cups... response:	Soba Shop
context: Soba Shop Hasegawa\Soba Restaurant\Hasegawa\So instead of just inheriting his father's noodle-making factory...\I hear that he's also popular with the tourists.\Freshly made, huh? It must be really good.\And these wonderful soba cups...\Soba Shop response:	Soba cups hand-crafted by the fourth generation
context: Soba Restaurant\Hasegawa\So instead of just inheriting his father's noodle-making factory...\I hear that he's also popular with the tourists.\Freshly made, huh? It must be really good.\And these wonderful soba cups...\Soba Shop\Soba cups hand-crafted by the fourth generation response:	Soba sauce bottle (Large-Small)
context: Hasegawa\So instead of just inheriting his father's noodle-making factory...\I hear that he's also popular with the tourists.\Freshly made, huh? It must be really good.\And these wonderful soba cups...\Soba Shop\Soba cups hand-crafted by the fourth generation\Soba sauce bottle (Large-Small) response:	A-Set 8000 yen
context: So instead of just inheriting his father's noodle-making factory...\I hear that he's also popular with the tourists.\Freshly made, huh? It must be really good.\And these wonderful soba cups...\Soba Shop\Soba cups hand-crafted by the fourth generation\Soba sauce bottle (Large-Small)\A-Set 8000 yen response:	Sets are also available. They'll be the perfect gift...
context: I hear that he's also popular with the tourists.\Freshly made, huh? It must be really good.\And these wonderful soba cups...\Soba Shop\Soba cups hand-crafted by the fourth generation\Soba sauce bottle (Large-Small)\A-Set 8000 yen\Sets are also available. They'll be the perfect gift... response:	Orders are being accepted via telephone, fax and E-mail
context: Freshly made, huh? It must be really good.\And these wonderful soba cups...\Soba Shop\Soba cups hand-crafted by the fourth generation\Soba sauce bottle (Large-Small)\A-Set 8000 yen\Sets are also available. They'll be the perfect gift...\Orders are being accepted via telephone, fax and E-mail response:	Will ship nationwide
context: And these wonderful soba cups...\Soba Shop\Soba cups hand-crafted by the fourth generation\Soba sauce bottle (Large-Small)\A-Set 8000 yen\Sets are also available. They'll be the perfect gift...\Orders are being accepted via telephone, fax and E-mail\Will ship nationwide response:	A set of homemade soba, hand-crafted cups, AND a soba sauce bottle.
context: Soba Shop\Soba cups hand-crafted by the fourth generation\Soba sauce bottle (Large-Small)\A-Set 8000 yen\Sets are also available. They'll be the perfect gift...\Orders are being accepted via telephone, fax and E-mail\Will ship nationwide\A set of homemade soba, hand-crafted cups, AND a soba sauce bottle. response:	We'll ship it anywhere within the country, you can even mail-order them!
context: Soba cups hand-crafted by the fourth generation\Soba sauce bottle (Large-Small)\A-Set 8000 yen\Sets are also available. They'll be the perfect gift...\Orders are being accepted via telephone, fax and E-mail\Will ship nationwide\A set of homemade soba, hand-crafted cups, AND a soba sauce bottle.\We'll ship it anywhere within the country, you can even mail-order them! response:	He sure is a shrewd businessman...
context: Soba sauce bottle (Large-Small)\A-Set 8000 yen\Sets are also available. They'll be the perfect gift...\Orders are being accepted via telephone, fax and E-mail\Will ship nationwide\A set of homemade soba, hand-crafted cups, AND a soba sauce bottle.\We'll ship it anywhere within the country, you can even mail-order them!\He sure is a shrewd businessman... response:	He even has a website.
context: A-Set 8000 yen\Sets are also available. They'll be the perfect gift...\Orders are being accepted via telephone, fax and E-mail\Will ship nationwide\A set of homemade soba, hand-crafted cups, AND a soba sauce bottle.\We'll ship it anywhere within the country, you can even mail-order them!\He sure is a shrewd businessman...\He even has a website. response:	I'll be looking forward to your next visit.
context: Sets are also available. They'll be the perfect gift...\Orders are being accepted via telephone, fax and E-mail\Will ship nationwide\A set of homemade soba, hand-crafted cups, AND a soba sauce bottle.\We'll ship it anywhere within the country, you can even mail-order them!\He sure is a shrewd businessman...\He even has a website.\I'll be looking forward to your next visit. response:	Voices of the Customers
context: Orders are being accepted via telephone, fax and E-mail\Will ship nationwide\A set of homemade soba, hand-crafted cups, AND a soba sauce bottle.\We'll ship it anywhere within the country, you can even mail-order them!\He sure is a shrewd businessman...\He even has a website.\I'll be looking forward to your next visit.\Voices of the Customers response:	I want to eat more!! (Tokyo, M.A.-sama)
context: Will ship nationwide\A set of homemade soba, hand-crafted cups, AND a soba sauce bottle.\We'll ship it anywhere within the country, you can even mail-order them!\He sure is a shrewd businessman...\He even has a website.\I'll be looking forward to your next visit.\Voices of the Customers\I want to eat more!! (Tokyo, M.A.-sama) response:	It was very good.
context: A set of homemade soba, hand-crafted cups, AND a soba sauce bottle.\We'll ship it anywhere within the country, you can even mail-order them!\He sure is a shrewd businessman...\He even has a website.\I'll be looking forward to your next visit.\Voices of the Customers\I want to eat more!! (Tokyo, M.A.-sama)\It was very good. response:	(Aichi, T.O.-sama)
context: We'll ship it anywhere within the country, you can even mail-order them!\He sure is a shrewd businessman...\He even has a website.\I'll be looking forward to your next visit.\Voices of the Customers\I want to eat more!! (Tokyo, M.A.-sama)\It was very good.\(Aichi, T.O.-sama) response:	I'll definitely come back for more.
context: He sure is a shrewd businessman...\He even has a website.\I'll be looking forward to your next visit.\Voices of the Customers\I want to eat more!! (Tokyo, M.A.-sama)\It was very good.\(Aichi, T.O.-sama)\I'll definitely come back for more. response:	(Shizuoka, S. F.-sama)
context: He even has a website.\I'll be looking forward to your next visit.\Voices of the Customers\I want to eat more!! (Tokyo, M.A.-sama)\It was very good.\(Aichi, T.O.-sama)\I'll definitely come back for more.\(Shizuoka, S. F.-sama) response:	The recipient was very happy when I gave it to them as a gift.
context: I'll be looking forward to your next visit.\Voices of the Customers\I want to eat more!! (Tokyo, M.A.-sama)\It was very good.\(Aichi, T.O.-sama)\I'll definitely come back for more.\(Shizuoka, S. F.-sama)\The recipient was very happy when I gave it to them as a gift. response:	(Fukuoka, M. H.-sama)
context: Voices of the Customers\I want to eat more!! (Tokyo, M.A.-sama)\It was very good.\(Aichi, T.O.-sama)\I'll definitely come back for more.\(Shizuoka, S. F.-sama)\The recipient was very happy when I gave it to them as a gift.\(Fukuoka, M. H.-sama) response:	See?
context: I want to eat more!! (Tokyo, M.A.-sama)\It was very good.\(Aichi, T.O.-sama)\I'll definitely come back for more.\(Shizuoka, S. F.-sama)\The recipient was very happy when I gave it to them as a gift.\(Fukuoka, M. H.-sama)\See? response:	Ah, it's Megumi-chan!
context: It was very good.\(Aichi, T.O.-sama)\I'll definitely come back for more.\(Shizuoka, S. F.-sama)\The recipient was very happy when I gave it to them as a gift.\(Fukuoka, M. H.-sama)\See?\Ah, it's Megumi-chan! response:	Hasegawa-san's certainly working hard.
context: (Aichi, T.O.-sama)\I'll definitely come back for more.\(Shizuoka, S. F.-sama)\The recipient was very happy when I gave it to them as a gift.\(Fukuoka, M. H.-sama)\See?\Ah, it's Megumi-chan!\Hasegawa-san's certainly working hard. response:	I need to do my best too.
context: I'll definitely come back for more.\(Shizuoka, S. F.-sama)\The recipient was very happy when I gave it to them as a gift.\(Fukuoka, M. H.-sama)\See?\Ah, it's Megumi-chan!\Hasegawa-san's certainly working hard.\I need to do my best too. response:	Well, as her father, I also want Ayu to inherit my store.
context: (Shizuoka, S. F.-sama)\The recipient was very happy when I gave it to them as a gift.\(Fukuoka, M. H.-sama)\See?\Ah, it's Megumi-chan!\Hasegawa-san's certainly working hard.\I need to do my best too.\Well, as her father, I also want Ayu to inherit my store. response:	Her brother Susumu is incredibly knowledgeable, bus he's a little too fond of sake, and isn't quite fit for business.
context: The recipient was very happy when I gave it to them as a gift.\(Fukuoka, M. H.-sama)\See?\Ah, it's Megumi-chan!\Hasegawa-san's certainly working hard.\I need to do my best too.\Well, as her father, I also want Ayu to inherit my store.\Her brother Susumu is incredibly knowledgeable, bus he's a little too fond of sake, and isn't quite fit for business. response:	I'm not giving you away to anyone!
context: (Fukuoka, M. H.-sama)\See?\Ah, it's Megumi-chan!\Hasegawa-san's certainly working hard.\I need to do my best too.\Well, as her father, I also want Ayu to inherit my store.\Her brother Susumu is incredibly knowledgeable, bus he's a little too fond of sake, and isn't quite fit for business.\I'm not giving you away to anyone! response:	On the other hand, Ayu is...
context: See?\Ah, it's Megumi-chan!\Hasegawa-san's certainly working hard.\I need to do my best too.\Well, as her father, I also want Ayu to inherit my store.\Her brother Susumu is incredibly knowledgeable, bus he's a little too fond of sake, and isn't quite fit for business.\I'm not giving you away to anyone!\On the other hand, Ayu is... response:	My first grandchild was finally born.
context: Ah, it's Megumi-chan!\Hasegawa-san's certainly working hard.\I need to do my best too.\Well, as her father, I also want Ayu to inherit my store.\Her brother Susumu is incredibly knowledgeable, bus he's a little too fond of sake, and isn't quite fit for business.\I'm not giving you away to anyone!\On the other hand, Ayu is...\My first grandchild was finally born. response:	So we're about to celebrate.
context: Hasegawa-san's certainly working hard.\I need to do my best too.\Well, as her father, I also want Ayu to inherit my store.\Her brother Susumu is incredibly knowledgeable, bus he's a little too fond of sake, and isn't quite fit for business.\I'm not giving you away to anyone!\On the other hand, Ayu is...\My first grandchild was finally born.\So we're about to celebrate. response:	Congratulations, Grandpa Tanabe!
context: I need to do my best too.\Well, as her father, I also want Ayu to inherit my store.\Her brother Susumu is incredibly knowledgeable, bus he's a little too fond of sake, and isn't quite fit for business.\I'm not giving you away to anyone!\On the other hand, Ayu is...\My first grandchild was finally born.\So we're about to celebrate.\Congratulations, Grandpa Tanabe! response:	Then you have no other choice than this!
context: Well, as her father, I also want Ayu to inherit my store.\Her brother Susumu is incredibly knowledgeable, bus he's a little too fond of sake, and isn't quite fit for business.\I'm not giving you away to anyone!\On the other hand, Ayu is...\My first grandchild was finally born.\So we're about to celebrate.\Congratulations, Grandpa Tanabe!\Then you have no other choice than this! response:	Hatsumago
context: Her brother Susumu is incredibly knowledgeable, bus he's a little too fond of sake, and isn't quite fit for business.\I'm not giving you away to anyone!\On the other hand, Ayu is...\My first grandchild was finally born.\So we're about to celebrate.\Congratulations, Grandpa Tanabe!\Then you have no other choice than this!\Hatsumago response:	Pure Rice
context: I'm not giving you away to anyone!\On the other hand, Ayu is...\My first grandchild was finally born.\So we're about to celebrate.\Congratulations, Grandpa Tanabe!\Then you have no other choice than this!\Hatsumago\Pure Rice response:	It's not that I prefer one over the other.
context: On the other hand, Ayu is...\My first grandchild was finally born.\So we're about to celebrate.\Congratulations, Grandpa Tanabe!\Then you have no other choice than this!\Hatsumago\Pure Rice\It's not that I prefer one over the other. response:	If we could combine the good in those two...
context: My first grandchild was finally born.\So we're about to celebrate.\Congratulations, Grandpa Tanabe!\Then you have no other choice than this!\Hatsumago\Pure Rice\It's not that I prefer one over the other.\If we could combine the good in those two... response:	I wonder if we might be able to become a store so fun that we could beat even the big discount stores.
context: So we're about to celebrate.\Congratulations, Grandpa Tanabe!\Then you have no other choice than this!\Hatsumago\Pure Rice\It's not that I prefer one over the other.\If we could combine the good in those two...\I wonder if we might be able to become a store so fun that we could beat even the big discount stores. response:	Now, let us be on our way
context: Congratulations, Grandpa Tanabe!\Then you have no other choice than this!\Hatsumago\Pure Rice\It's not that I prefer one over the other.\If we could combine the good in those two...\I wonder if we might be able to become a store so fun that we could beat even the big discount stores.\Now, let us be on our way response:	Oh, what is it, Leader?
context: Then you have no other choice than this!\Hatsumago\Pure Rice\It's not that I prefer one over the other.\If we could combine the good in those two...\I wonder if we might be able to become a store so fun that we could beat even the big discount stores.\Now, let us be on our way\Oh, what is it, Leader? response:	I already accompanied you on your walk this morning.
context: Hatsumago\Pure Rice\It's not that I prefer one over the other.\If we could combine the good in those two...\I wonder if we might be able to become a store so fun that we could beat even the big discount stores.\Now, let us be on our way\Oh, what is it, Leader?\I already accompanied you on your walk this morning. response:	Well then, what about breakfast?
