context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Yeah, those three spies he sent aboard the Macross\brought a bunch of strange things back with them,\and it's causing a lot of commotion among the men.\So that's all this is about?\Not just that.\Some of these guys are saying they'd like to surrender and live on the Macross.\Surrender? To the enemy?!\And it's not just one or two of them either. response:	Unacceptable!
context: brought a bunch of strange things back with them,\and it's causing a lot of commotion among the men.\So that's all this is about?\Not just that.\Some of these guys are saying they'd like to surrender and live on the Macross.\Surrender? To the enemy?!\And it's not just one or two of them either.\Unacceptable! response:	I will not tolerate talk of surrender!
context: and it's causing a lot of commotion among the men.\So that's all this is about?\Not just that.\Some of these guys are saying they'd like to surrender and live on the Macross.\Surrender? To the enemy?!\And it's not just one or two of them either.\Unacceptable!\I will not tolerate talk of surrender! response:	Why are they saying this?!
context: So that's all this is about?\Not just that.\Some of these guys are saying they'd like to surrender and live on the Macross.\Surrender? To the enemy?!\And it's not just one or two of them either.\Unacceptable!\I will not tolerate talk of surrender!\Why are they saying this?! response:	I don't know really know the details...
context: Not just that.\Some of these guys are saying they'd like to surrender and live on the Macross.\Surrender? To the enemy?!\And it's not just one or two of them either.\Unacceptable!\I will not tolerate talk of surrender!\Why are they saying this?!\I don't know really know the details... response:	Do our superiors know about this?
context: Some of these guys are saying they'd like to surrender and live on the Macross.\Surrender? To the enemy?!\And it's not just one or two of them either.\Unacceptable!\I will not tolerate talk of surrender!\Why are they saying this?!\I don't know really know the details...\Do our superiors know about this? response:	Dunno.
context: Surrender? To the enemy?!\And it's not just one or two of them either.\Unacceptable!\I will not tolerate talk of surrender!\Why are they saying this?!\I don't know really know the details...\Do our superiors know about this?\Dunno. response:	This damn Macross! It's gotten everybody running scared!
context: And it's not just one or two of them either.\Unacceptable!\I will not tolerate talk of surrender!\Why are they saying this?!\I don't know really know the details...\Do our superiors know about this?\Dunno.\This damn Macross! It's gotten everybody running scared! response:	At this rate, I'll have to destroy the Macross myself!
context: Unacceptable!\I will not tolerate talk of surrender!\Why are they saying this?!\I don't know really know the details...\Do our superiors know about this?\Dunno.\This damn Macross! It's gotten everybody running scared!\At this rate, I'll have to destroy the Macross myself! response:	A miclone...
context: I will not tolerate talk of surrender!\Why are they saying this?!\I don't know really know the details...\Do our superiors know about this?\Dunno.\This damn Macross! It's gotten everybody running scared!\At this rate, I'll have to destroy the Macross myself!\A miclone... response:	You want us to capture a miclone, sir?
context: Why are they saying this?!\I don't know really know the details...\Do our superiors know about this?\Dunno.\This damn Macross! It's gotten everybody running scared!\At this rate, I'll have to destroy the Macross myself!\A miclone...\You want us to capture a miclone, sir? response:	I have reviewed all the materials you sent me.
context: I don't know really know the details...\Do our superiors know about this?\Dunno.\This damn Macross! It's gotten everybody running scared!\At this rate, I'll have to destroy the Macross myself!\A miclone...\You want us to capture a miclone, sir?\I have reviewed all the materials you sent me. response:	My order is in response to that.
context: Do our superiors know about this?\Dunno.\This damn Macross! It's gotten everybody running scared!\At this rate, I'll have to destroy the Macross myself!\A miclone...\You want us to capture a miclone, sir?\I have reviewed all the materials you sent me.\My order is in response to that. response:	I'm almost certain that these people are the Protoculture.
context: Dunno.\This damn Macross! It's gotten everybody running scared!\At this rate, I'll have to destroy the Macross myself!\A miclone...\You want us to capture a miclone, sir?\I have reviewed all the materials you sent me.\My order is in response to that.\I'm almost certain that these people are the Protoculture. response:	That means they pose an extreme danger to us.
context: This damn Macross! It's gotten everybody running scared!\At this rate, I'll have to destroy the Macross myself!\A miclone...\You want us to capture a miclone, sir?\I have reviewed all the materials you sent me.\My order is in response to that.\I'm almost certain that these people are the Protoculture.\That means they pose an extreme danger to us. response:	You must capture a miclone and once again study it in detail.
context: At this rate, I'll have to destroy the Macross myself!\A miclone...\You want us to capture a miclone, sir?\I have reviewed all the materials you sent me.\My order is in response to that.\I'm almost certain that these people are the Protoculture.\That means they pose an extreme danger to us.\You must capture a miclone and once again study it in detail. response:	Once this is complete, we will move to the final stage.
context: A miclone...\You want us to capture a miclone, sir?\I have reviewed all the materials you sent me.\My order is in response to that.\I'm almost certain that these people are the Protoculture.\That means they pose an extreme danger to us.\You must capture a miclone and once again study it in detail.\Once this is complete, we will move to the final stage. response:	Final stage?
context: You want us to capture a miclone, sir?\I have reviewed all the materials you sent me.\My order is in response to that.\I'm almost certain that these people are the Protoculture.\That means they pose an extreme danger to us.\You must capture a miclone and once again study it in detail.\Once this is complete, we will move to the final stage.\Final stage? response:	What would that be, sir?
context: I have reviewed all the materials you sent me.\My order is in response to that.\I'm almost certain that these people are the Protoculture.\That means they pose an extreme danger to us.\You must capture a miclone and once again study it in detail.\Once this is complete, we will move to the final stage.\Final stage?\What would that be, sir? response:	Contact with beings who possess culture has always had a negative effect on our soldiers.
context: My order is in response to that.\I'm almost certain that these people are the Protoculture.\That means they pose an extreme danger to us.\You must capture a miclone and once again study it in detail.\Once this is complete, we will move to the final stage.\Final stage?\What would that be, sir?\Contact with beings who possess culture has always had a negative effect on our soldiers. response:	To avoid that, we must gather all the data we can and then annihilate the miclones!
context: I'm almost certain that these people are the Protoculture.\That means they pose an extreme danger to us.\You must capture a miclone and once again study it in detail.\Once this is complete, we will move to the final stage.\Final stage?\What would that be, sir?\Contact with beings who possess culture has always had a negative effect on our soldiers.\To avoid that, we must gather all the data we can and then annihilate the miclones! response:	Understood, sir. We will capture a miclone at once.
context: That means they pose an extreme danger to us.\You must capture a miclone and once again study it in detail.\Once this is complete, we will move to the final stage.\Final stage?\What would that be, sir?\Contact with beings who possess culture has always had a negative effect on our soldiers.\To avoid that, we must gather all the data we can and then annihilate the miclones!\Understood, sir. We will capture a miclone at once. response:	On the Macross, a girl the size of this photo lets other miclones listen to her songs.
context: You must capture a miclone and once again study it in detail.\Once this is complete, we will move to the final stage.\Final stage?\What would that be, sir?\Contact with beings who possess culture has always had a negative effect on our soldiers.\To avoid that, we must gather all the data we can and then annihilate the miclones!\Understood, sir. We will capture a miclone at once.\On the Macross, a girl the size of this photo lets other miclones listen to her songs. response:	Let me see!
context: Once this is complete, we will move to the final stage.\Final stage?\What would that be, sir?\Contact with beings who possess culture has always had a negative effect on our soldiers.\To avoid that, we must gather all the data we can and then annihilate the miclones!\Understood, sir. We will capture a miclone at once.\On the Macross, a girl the size of this photo lets other miclones listen to her songs.\Let me see! response:	No, let me!
context: Final stage?\What would that be, sir?\Contact with beings who possess culture has always had a negative effect on our soldiers.\To avoid that, we must gather all the data we can and then annihilate the miclones!\Understood, sir. We will capture a miclone at once.\On the Macross, a girl the size of this photo lets other miclones listen to her songs.\Let me see!\No, let me! response:	We are about to attack the Macross.
context: What would that be, sir?\Contact with beings who possess culture has always had a negative effect on our soldiers.\To avoid that, we must gather all the data we can and then annihilate the miclones!\Understood, sir. We will capture a miclone at once.\On the Macross, a girl the size of this photo lets other miclones listen to her songs.\Let me see!\No, let me!\We are about to attack the Macross. response:	All personnel, report to your battle stations.
context: Contact with beings who possess culture has always had a negative effect on our soldiers.\To avoid that, we must gather all the data we can and then annihilate the miclones!\Understood, sir. We will capture a miclone at once.\On the Macross, a girl the size of this photo lets other miclones listen to her songs.\Let me see!\No, let me!\We are about to attack the Macross.\All personnel, report to your battle stations. response:	I repeat, we are about to attack the Macross.
context: To avoid that, we must gather all the data we can and then annihilate the miclones!\Understood, sir. We will capture a miclone at once.\On the Macross, a girl the size of this photo lets other miclones listen to her songs.\Let me see!\No, let me!\We are about to attack the Macross.\All personnel, report to your battle stations.\I repeat, we are about to attack the Macross. response:	We're going to attack the Macross?
context: Understood, sir. We will capture a miclone at once.\On the Macross, a girl the size of this photo lets other miclones listen to her songs.\Let me see!\No, let me!\We are about to attack the Macross.\All personnel, report to your battle stations.\I repeat, we are about to attack the Macross.\We're going to attack the Macross? response:	Hey, what do we do?! If we attack the Macross, we'll kill this girl!
context: On the Macross, a girl the size of this photo lets other miclones listen to her songs.\Let me see!\No, let me!\We are about to attack the Macross.\All personnel, report to your battle stations.\I repeat, we are about to attack the Macross.\We're going to attack the Macross?\Hey, what do we do?! If we attack the Macross, we'll kill this girl! response:	We won't get to hear her songs anymore!
context: Let me see!\No, let me!\We are about to attack the Macross.\All personnel, report to your battle stations.\I repeat, we are about to attack the Macross.\We're going to attack the Macross?\Hey, what do we do?! If we attack the Macross, we'll kill this girl!\We won't get to hear her songs anymore! response:	It's not just songs. They have all sorts of things that we don't.
context: No, let me!\We are about to attack the Macross.\All personnel, report to your battle stations.\I repeat, we are about to attack the Macross.\We're going to attack the Macross?\Hey, what do we do?! If we attack the Macross, we'll kill this girl!\We won't get to hear her songs anymore!\It's not just songs. They have all sorts of things that we don't. response:	And all of it will be gone...
context: We are about to attack the Macross.\All personnel, report to your battle stations.\I repeat, we are about to attack the Macross.\We're going to attack the Macross?\Hey, what do we do?! If we attack the Macross, we'll kill this girl!\We won't get to hear her songs anymore!\It's not just songs. They have all sorts of things that we don't.\And all of it will be gone... response:	Let's surrender! We can surrender and live on that ship!
context: All personnel, report to your battle stations.\I repeat, we are about to attack the Macross.\We're going to attack the Macross?\Hey, what do we do?! If we attack the Macross, we'll kill this girl!\We won't get to hear her songs anymore!\It's not just songs. They have all sorts of things that we don't.\And all of it will be gone...\Let's surrender! We can surrender and live on that ship! response:	But how?
context: I repeat, we are about to attack the Macross.\We're going to attack the Macross?\Hey, what do we do?! If we attack the Macross, we'll kill this girl!\We won't get to hear her songs anymore!\It's not just songs. They have all sorts of things that we don't.\And all of it will be gone...\Let's surrender! We can surrender and live on that ship!\But how? response:	If we try thinking this through, we'll never do it!
context: We're going to attack the Macross?\Hey, what do we do?! If we attack the Macross, we'll kill this girl!\We won't get to hear her songs anymore!\It's not just songs. They have all sorts of things that we don't.\And all of it will be gone...\Let's surrender! We can surrender and live on that ship!\But how?\If we try thinking this through, we'll never do it! response:	During the attack, if we see a chance to run to the Macross, we take it!
context: Hey, what do we do?! If we attack the Macross, we'll kill this girl!\We won't get to hear her songs anymore!\It's not just songs. They have all sorts of things that we don't.\And all of it will be gone...\Let's surrender! We can surrender and live on that ship!\But how?\If we try thinking this through, we'll never do it!\During the attack, if we see a chance to run to the Macross, we take it! response:	All right, I'm in.
context: We won't get to hear her songs anymore!\It's not just songs. They have all sorts of things that we don't.\And all of it will be gone...\Let's surrender! We can surrender and live on that ship!\But how?\If we try thinking this through, we'll never do it!\During the attack, if we see a chance to run to the Macross, we take it!\All right, I'm in. response:	And me.
context: It's not just songs. They have all sorts of things that we don't.\And all of it will be gone...\Let's surrender! We can surrender and live on that ship!\But how?\If we try thinking this through, we'll never do it!\During the attack, if we see a chance to run to the Macross, we take it!\All right, I'm in.\And me. response:	If we're discovered, they'll execute us for desertion!
context: And all of it will be gone...\Let's surrender! We can surrender and live on that ship!\But how?\If we try thinking this through, we'll never do it!\During the attack, if we see a chance to run to the Macross, we take it!\All right, I'm in.\And me.\If we're discovered, they'll execute us for desertion! response:	We'll worry about that once it actually happens.
context: Let's surrender! We can surrender and live on that ship!\But how?\If we try thinking this through, we'll never do it!\During the attack, if we see a chance to run to the Macross, we take it!\All right, I'm in.\And me.\If we're discovered, they'll execute us for desertion!\We'll worry about that once it actually happens. response:	Take me with you! To the Macross, and all the stuff we don't have!
context: But how?\If we try thinking this through, we'll never do it!\During the attack, if we see a chance to run to the Macross, we take it!\All right, I'm in.\And me.\If we're discovered, they'll execute us for desertion!\We'll worry about that once it actually happens.\Take me with you! To the Macross, and all the stuff we don't have! response:	Okay, I'll go too!
context: If we try thinking this through, we'll never do it!\During the attack, if we see a chance to run to the Macross, we take it!\All right, I'm in.\And me.\If we're discovered, they'll execute us for desertion!\We'll worry about that once it actually happens.\Take me with you! To the Macross, and all the stuff we don't have!\Okay, I'll go too! response:	Me too!
context: During the attack, if we see a chance to run to the Macross, we take it!\All right, I'm in.\And me.\If we're discovered, they'll execute us for desertion!\We'll worry about that once it actually happens.\Take me with you! To the Macross, and all the stuff we don't have!\Okay, I'll go too!\Me too! response:	And me!
context: All right, I'm in.\And me.\If we're discovered, they'll execute us for desertion!\We'll worry about that once it actually happens.\Take me with you! To the Macross, and all the stuff we don't have!\Okay, I'll go too!\Me too!\And me! response:	All right, we'll all go!
context: And me.\If we're discovered, they'll execute us for desertion!\We'll worry about that once it actually happens.\Take me with you! To the Macross, and all the stuff we don't have!\Okay, I'll go too!\Me too!\And me!\All right, we'll all go! response:	But first we'll have to become miclones.
context: If we're discovered, they'll execute us for desertion!\We'll worry about that once it actually happens.\Take me with you! To the Macross, and all the stuff we don't have!\Okay, I'll go too!\Me too!\And me!\All right, we'll all go!\But first we'll have to become miclones. response:	Do you guys know how to work that machine?
context: We'll worry about that once it actually happens.\Take me with you! To the Macross, and all the stuff we don't have!\Okay, I'll go too!\Me too!\And me!\All right, we'll all go!\But first we'll have to become miclones.\Do you guys know how to work that machine? response:	No.
context: Take me with you! To the Macross, and all the stuff we don't have!\Okay, I'll go too!\Me too!\And me!\All right, we'll all go!\But first we'll have to become miclones.\Do you guys know how to work that machine?\No. response:	Then how are...
context: Okay, I'll go too!\Me too!\And me!\All right, we'll all go!\But first we'll have to become miclones.\Do you guys know how to work that machine?\No.\Then how are... response:	Don't worry. Someone in this group knows how.
context: Me too!\And me!\All right, we'll all go!\But first we'll have to become miclones.\Do you guys know how to work that machine?\No.\Then how are...\Don't worry. Someone in this group knows how. response:	Torakajiide!
context: And me!\All right, we'll all go!\But first we'll have to become miclones.\Do you guys know how to work that machine?\No.\Then how are...\Don't worry. Someone in this group knows how.\Torakajiide! response:	I can't!
context: All right, we'll all go!\But first we'll have to become miclones.\Do you guys know how to work that machine?\No.\Then how are...\Don't worry. Someone in this group knows how.\Torakajiide!\I can't! response:	If I operate the machinery without authorization, I'll be...
context: But first we'll have to become miclones.\Do you guys know how to work that machine?\No.\Then how are...\Don't worry. Someone in this group knows how.\Torakajiide!\I can't!\If I operate the machinery without authorization, I'll be... response:	If we're discovered, we'll all be facing that!
