context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: kabukiage: a soy sauce-flavored rice cracker.\Crunchy pickled plums!\Itadakimasu!\That's a huge pile.\This is breakfast, right?\And I wondered why they were taking so long in the convenience store...\So they were buying all this.\Hey, now... response:	Navigation Course
context: Crunchy pickled plums!\Itadakimasu!\That's a huge pile.\This is breakfast, right?\And I wondered why they were taking so long in the convenience store...\So they were buying all this.\Hey, now...\Navigation Course response:	You may board from designated docks
context: Itadakimasu!\That's a huge pile.\This is breakfast, right?\And I wondered why they were taking so long in the convenience store...\So they were buying all this.\Hey, now...\Navigation Course\You may board from designated docks response:	Greater Edo Leisure Trip Course
context: That's a huge pile.\This is breakfast, right?\And I wondered why they were taking so long in the convenience store...\So they were buying all this.\Hey, now...\Navigation Course\You may board from designated docks\Greater Edo Leisure Trip Course response:	Tsunade River - Tokyo Harbor - Ara River - Tsunade Water Gate Tour
context: This is breakfast, right?\And I wondered why they were taking so long in the convenience store...\So they were buying all this.\Hey, now...\Navigation Course\You may board from designated docks\Greater Edo Leisure Trip Course\Tsunade River - Tokyo Harbor - Ara River - Tsunade Water Gate Tour response:	Days Operational: Sat Sun
context: And I wondered why they were taking so long in the convenience store...\So they were buying all this.\Hey, now...\Navigation Course\You may board from designated docks\Greater Edo Leisure Trip Course\Tsunade River - Tokyo Harbor - Ara River - Tsunade Water Gate Tour\Days Operational: Sat Sun response:	Directions to/from Docks
context: So they were buying all this.\Hey, now...\Navigation Course\You may board from designated docks\Greater Edo Leisure Trip Course\Tsunade River - Tokyo Harbor - Ara River - Tsunade Water Gate Tour\Days Operational: Sat Sun\Directions to/from Docks response:	Ryougoku
context: Hey, now...\Navigation Course\You may board from designated docks\Greater Edo Leisure Trip Course\Tsunade River - Tokyo Harbor - Ara River - Tsunade Water Gate Tour\Days Operational: Sat Sun\Directions to/from Docks\Ryougoku response:	Hamarikyuu
context: Navigation Course\You may board from designated docks\Greater Edo Leisure Trip Course\Tsunade River - Tokyo Harbor - Ara River - Tsunade Water Gate Tour\Days Operational: Sat Sun\Directions to/from Docks\Ryougoku\Hamarikyuu response:	Odaiba Seaside Park
context: You may board from designated docks\Greater Edo Leisure Trip Course\Tsunade River - Tokyo Harbor - Ara River - Tsunade Water Gate Tour\Days Operational: Sat Sun\Directions to/from Docks\Ryougoku\Hamarikyuu\Odaiba Seaside Park response:	Kasai
context: Greater Edo Leisure Trip Course\Tsunade River - Tokyo Harbor - Ara River - Tsunade Water Gate Tour\Days Operational: Sat Sun\Directions to/from Docks\Ryougoku\Hamarikyuu\Odaiba Seaside Park\Kasai response:	Approx. 3 min. by foot from Ryougoku Station east entrance
context: Tsunade River - Tokyo Harbor - Ara River - Tsunade Water Gate Tour\Days Operational: Sat Sun\Directions to/from Docks\Ryougoku\Hamarikyuu\Odaiba Seaside Park\Kasai\Approx. 3 min. by foot from Ryougoku Station east entrance response:	Approx. 7 min. by foot from Kikuchi City Square Station
context: Days Operational: Sat Sun\Directions to/from Docks\Ryougoku\Hamarikyuu\Odaiba Seaside Park\Kasai\Approx. 3 min. by foot from Ryougoku Station east entrance\Approx. 7 min. by foot from Kikuchi City Square Station response:	Approx. 5 min. by foot from Odaiba Station
context: Directions to/from Docks\Ryougoku\Hamarikyuu\Odaiba Seaside Park\Kasai\Approx. 3 min. by foot from Ryougoku Station east entrance\Approx. 7 min. by foot from Kikuchi City Square Station\Approx. 5 min. by foot from Odaiba Station response:	Approx. 5 min. by foot from Kasai Seaside Park Station
context: Ryougoku\Hamarikyuu\Odaiba Seaside Park\Kasai\Approx. 3 min. by foot from Ryougoku Station east entrance\Approx. 7 min. by foot from Kikuchi City Square Station\Approx. 5 min. by foot from Odaiba Station\Approx. 5 min. by foot from Kasai Seaside Park Station response:	Seni
context: Hamarikyuu\Odaiba Seaside Park\Kasai\Approx. 3 min. by foot from Ryougoku Station east entrance\Approx. 7 min. by foot from Kikuchi City Square Station\Approx. 5 min. by foot from Odaiba Station\Approx. 5 min. by foot from Kasai Seaside Park Station\Seni response:	Sakurabashi
context: Odaiba Seaside Park\Kasai\Approx. 3 min. by foot from Ryougoku Station east entrance\Approx. 7 min. by foot from Kikuchi City Square Station\Approx. 5 min. by foot from Odaiba Station\Approx. 5 min. by foot from Kasai Seaside Park Station\Seni\Sakurabashi response:	Ryougoku
context: Kasai\Approx. 3 min. by foot from Ryougoku Station east entrance\Approx. 7 min. by foot from Kikuchi City Square Station\Approx. 5 min. by foot from Odaiba Station\Approx. 5 min. by foot from Kasai Seaside Park Station\Seni\Sakurabashi\Ryougoku response:	Echuu Island
context: Approx. 3 min. by foot from Ryougoku Station east entrance\Approx. 7 min. by foot from Kikuchi City Square Station\Approx. 5 min. by foot from Odaiba Station\Approx. 5 min. by foot from Kasai Seaside Park Station\Seni\Sakurabashi\Ryougoku\Echuu Island response:	Hirai
context: Approx. 7 min. by foot from Kikuchi City Square Station\Approx. 5 min. by foot from Odaiba Station\Approx. 5 min. by foot from Kasai Seaside Park Station\Seni\Sakurabashi\Ryougoku\Echuu Island\Hirai response:	You're really going to eat all this in two hours?
context: Approx. 5 min. by foot from Odaiba Station\Approx. 5 min. by foot from Kasai Seaside Park Station\Seni\Sakurabashi\Ryougoku\Echuu Island\Hirai\You're really going to eat all this in two hours? response:	Actually, you might be able to.
context: Approx. 5 min. by foot from Kasai Seaside Park Station\Seni\Sakurabashi\Ryougoku\Echuu Island\Hirai\You're really going to eat all this in two hours?\Actually, you might be able to. response:	Senpai, look at this.
context: Seni\Sakurabashi\Ryougoku\Echuu Island\Hirai\You're really going to eat all this in two hours?\Actually, you might be able to.\Senpai, look at this. response:	What the?!
context: Sakurabashi\Ryougoku\Echuu Island\Hirai\You're really going to eat all this in two hours?\Actually, you might be able to.\Senpai, look at this.\What the?! response:	This receipt is so long! And the total is huge!
context: Ryougoku\Echuu Island\Hirai\You're really going to eat all this in two hours?\Actually, you might be able to.\Senpai, look at this.\What the?!\This receipt is so long! And the total is huge! response:	Buying a lot of things at the convenience store can get expensive.
context: Echuu Island\Hirai\You're really going to eat all this in two hours?\Actually, you might be able to.\Senpai, look at this.\What the?!\This receipt is so long! And the total is huge!\Buying a lot of things at the convenience store can get expensive. response:	It's because you said that all we needed were hard-boiled eggs when I offered to make a boxed lunch.
context: Hirai\You're really going to eat all this in two hours?\Actually, you might be able to.\Senpai, look at this.\What the?!\This receipt is so long! And the total is huge!\Buying a lot of things at the convenience store can get expensive.\It's because you said that all we needed were hard-boiled eggs when I offered to make a boxed lunch. response:	If they say that, maybe we should've made a boxed lunch, after all.
context: You're really going to eat all this in two hours?\Actually, you might be able to.\Senpai, look at this.\What the?!\This receipt is so long! And the total is huge!\Buying a lot of things at the convenience store can get expensive.\It's because you said that all we needed were hard-boiled eggs when I offered to make a boxed lunch.\If they say that, maybe we should've made a boxed lunch, after all. response:	No!
context: Actually, you might be able to.\Senpai, look at this.\What the?!\This receipt is so long! And the total is huge!\Buying a lot of things at the convenience store can get expensive.\It's because you said that all we needed were hard-boiled eggs when I offered to make a boxed lunch.\If they say that, maybe we should've made a boxed lunch, after all.\No! response:	That's not true at all.
context: Senpai, look at this.\What the?!\This receipt is so long! And the total is huge!\Buying a lot of things at the convenience store can get expensive.\It's because you said that all we needed were hard-boiled eggs when I offered to make a boxed lunch.\If they say that, maybe we should've made a boxed lunch, after all.\No!\That's not true at all. response:	Making the girls do so much work is rude.
context: What the?!\This receipt is so long! And the total is huge!\Buying a lot of things at the convenience store can get expensive.\It's because you said that all we needed were hard-boiled eggs when I offered to make a boxed lunch.\If they say that, maybe we should've made a boxed lunch, after all.\No!\That's not true at all.\Making the girls do so much work is rude. response:	T-That's right!
context: This receipt is so long! And the total is huge!\Buying a lot of things at the convenience store can get expensive.\It's because you said that all we needed were hard-boiled eggs when I offered to make a boxed lunch.\If they say that, maybe we should've made a boxed lunch, after all.\No!\That's not true at all.\Making the girls do so much work is rude.\T-That's right! response:	And I love hard-boiled eggs!
context: Buying a lot of things at the convenience store can get expensive.\It's because you said that all we needed were hard-boiled eggs when I offered to make a boxed lunch.\If they say that, maybe we should've made a boxed lunch, after all.\No!\That's not true at all.\Making the girls do so much work is rude.\T-That's right!\And I love hard-boiled eggs! response:	Me too! I'm happy with just these!
context: It's because you said that all we needed were hard-boiled eggs when I offered to make a boxed lunch.\If they say that, maybe we should've made a boxed lunch, after all.\No!\That's not true at all.\Making the girls do so much work is rude.\T-That's right!\And I love hard-boiled eggs!\Me too! I'm happy with just these! response:	Okay then.
context: If they say that, maybe we should've made a boxed lunch, after all.\No!\That's not true at all.\Making the girls do so much work is rude.\T-That's right!\And I love hard-boiled eggs!\Me too! I'm happy with just these!\Okay then. response:	Because if we had let them make the boxed lunch...
context: No!\That's not true at all.\Making the girls do so much work is rude.\T-That's right!\And I love hard-boiled eggs!\Me too! I'm happy with just these!\Okay then.\Because if we had let them make the boxed lunch... response:	Corn Riceballs
context: That's not true at all.\Making the girls do so much work is rude.\T-That's right!\And I love hard-boiled eggs!\Me too! I'm happy with just these!\Okay then.\Because if we had let them make the boxed lunch...\Corn Riceballs response:	Cinnamon-flavored Fried Chicken
context: Making the girls do so much work is rude.\T-That's right!\And I love hard-boiled eggs!\Me too! I'm happy with just these!\Okay then.\Because if we had let them make the boxed lunch...\Corn Riceballs\Cinnamon-flavored Fried Chicken response:	Wieners Boiled in Strawberry Jam
context: T-That's right!\And I love hard-boiled eggs!\Me too! I'm happy with just these!\Okay then.\Because if we had let them make the boxed lunch...\Corn Riceballs\Cinnamon-flavored Fried Chicken\Wieners Boiled in Strawberry Jam response:	Rolled Egg Wrapped Around Marmalade
context: And I love hard-boiled eggs!\Me too! I'm happy with just these!\Okay then.\Because if we had let them make the boxed lunch...\Corn Riceballs\Cinnamon-flavored Fried Chicken\Wieners Boiled in Strawberry Jam\Rolled Egg Wrapped Around Marmalade response:	Wieners Boiled in Strawberry Jam
context: Me too! I'm happy with just these!\Okay then.\Because if we had let them make the boxed lunch...\Corn Riceballs\Cinnamon-flavored Fried Chicken\Wieners Boiled in Strawberry Jam\Rolled Egg Wrapped Around Marmalade\Wieners Boiled in Strawberry Jam response:	Corn Riceballs
context: Okay then.\Because if we had let them make the boxed lunch...\Corn Riceballs\Cinnamon-flavored Fried Chicken\Wieners Boiled in Strawberry Jam\Rolled Egg Wrapped Around Marmalade\Wieners Boiled in Strawberry Jam\Corn Riceballs response:	Rolled Egg Wrapped Around Marmalade
context: Because if we had let them make the boxed lunch...\Corn Riceballs\Cinnamon-flavored Fried Chicken\Wieners Boiled in Strawberry Jam\Rolled Egg Wrapped Around Marmalade\Wieners Boiled in Strawberry Jam\Corn Riceballs\Rolled Egg Wrapped Around Marmalade response:	Cinnamon-flavored Fried Chicken
context: Corn Riceballs\Cinnamon-flavored Fried Chicken\Wieners Boiled in Strawberry Jam\Rolled Egg Wrapped Around Marmalade\Wieners Boiled in Strawberry Jam\Corn Riceballs\Rolled Egg Wrapped Around Marmalade\Cinnamon-flavored Fried Chicken response:	What are you whispering about?
context: Cinnamon-flavored Fried Chicken\Wieners Boiled in Strawberry Jam\Rolled Egg Wrapped Around Marmalade\Wieners Boiled in Strawberry Jam\Corn Riceballs\Rolled Egg Wrapped Around Marmalade\Cinnamon-flavored Fried Chicken\What are you whispering about? response:	I-It's nothing!
context: Wieners Boiled in Strawberry Jam\Rolled Egg Wrapped Around Marmalade\Wieners Boiled in Strawberry Jam\Corn Riceballs\Rolled Egg Wrapped Around Marmalade\Cinnamon-flavored Fried Chicken\What are you whispering about?\I-It's nothing! response:	Takemoto-kun, let's have some hard-boiled eggs.
context: Rolled Egg Wrapped Around Marmalade\Wieners Boiled in Strawberry Jam\Corn Riceballs\Rolled Egg Wrapped Around Marmalade\Cinnamon-flavored Fried Chicken\What are you whispering about?\I-It's nothing!\Takemoto-kun, let's have some hard-boiled eggs. response:	Y-You're right, Mayama-senpai.
context: Wieners Boiled in Strawberry Jam\Corn Riceballs\Rolled Egg Wrapped Around Marmalade\Cinnamon-flavored Fried Chicken\What are you whispering about?\I-It's nothing!\Takemoto-kun, let's have some hard-boiled eggs.\Y-You're right, Mayama-senpai. response:	Wow, it's pretty close.
