context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Why don't we jump right into stage two?\But before that...\I'm counting on you guys.\Yes, sir!\The stage is changing!\Holy crap!\It's easier to judge your abilities when\you're forced to fight in a variety of situations. response:	I'm back.
context: But before that...\I'm counting on you guys.\Yes, sir!\The stage is changing!\Holy crap!\It's easier to judge your abilities when\you're forced to fight in a variety of situations.\I'm back. response:	Now, then... For stage two, you'll be fighting upon this stage.
context: I'm counting on you guys.\Yes, sir!\The stage is changing!\Holy crap!\It's easier to judge your abilities when\you're forced to fight in a variety of situations.\I'm back.\Now, then... For stage two, you'll be fighting upon this stage. response:	Xerx
context: Yes, sir!\The stage is changing!\Holy crap!\It's easier to judge your abilities when\you're forced to fight in a variety of situations.\I'm back.\Now, then... For stage two, you'll be fighting upon this stage.\Xerx response:	Mimosa
context: The stage is changing!\Holy crap!\It's easier to judge your abilities when\you're forced to fight in a variety of situations.\I'm back.\Now, then... For stage two, you'll be fighting upon this stage.\Xerx\Mimosa response:	Asta
context: Holy crap!\It's easier to judge your abilities when\you're forced to fight in a variety of situations.\I'm back.\Now, then... For stage two, you'll be fighting upon this stage.\Xerx\Mimosa\Asta response:	Kirsch
context: It's easier to judge your abilities when\you're forced to fight in a variety of situations.\I'm back.\Now, then... For stage two, you'll be fighting upon this stage.\Xerx\Mimosa\Asta\Kirsch response:	Sol
context: you're forced to fight in a variety of situations.\I'm back.\Now, then... For stage two, you'll be fighting upon this stage.\Xerx\Mimosa\Asta\Kirsch\Sol response:	Magna
context: I'm back.\Now, then... For stage two, you'll be fighting upon this stage.\Xerx\Mimosa\Asta\Kirsch\Sol\Magna response:	The stage may have changed, but my beauty remains the same.
context: Now, then... For stage two, you'll be fighting upon this stage.\Xerx\Mimosa\Asta\Kirsch\Sol\Magna\The stage may have changed, but my beauty remains the same. response:	Yeah, yeah...
context: Xerx\Mimosa\Asta\Kirsch\Sol\Magna\The stage may have changed, but my beauty remains the same.\Yeah, yeah... response:	The same goes for the fate of you filth.
context: Mimosa\Asta\Kirsch\Sol\Magna\The stage may have changed, but my beauty remains the same.\Yeah, yeah...\The same goes for the fate of you filth. response:	I'll make sure there's no trace of you left. I hope you're prepared.
context: Asta\Kirsch\Sol\Magna\The stage may have changed, but my beauty remains the same.\Yeah, yeah...\The same goes for the fate of you filth.\I'll make sure there's no trace of you left. I hope you're prepared. response:	Hey, I'm not that easy to get rid of!
context: Kirsch\Sol\Magna\The stage may have changed, but my beauty remains the same.\Yeah, yeah...\The same goes for the fate of you filth.\I'll make sure there's no trace of you left. I hope you're prepared.\Hey, I'm not that easy to get rid of! response:	Asta isn't filth!
context: Sol\Magna\The stage may have changed, but my beauty remains the same.\Yeah, yeah...\The same goes for the fate of you filth.\I'll make sure there's no trace of you left. I hope you're prepared.\Hey, I'm not that easy to get rid of!\Asta isn't filth! response:	You're the one who should be prepared, Brother!
context: Magna\The stage may have changed, but my beauty remains the same.\Yeah, yeah...\The same goes for the fate of you filth.\I'll make sure there's no trace of you left. I hope you're prepared.\Hey, I'm not that easy to get rid of!\Asta isn't filth!\You're the one who should be prepared, Brother! response:	Asta! No holding back, you got it?!
context: The stage may have changed, but my beauty remains the same.\Yeah, yeah...\The same goes for the fate of you filth.\I'll make sure there's no trace of you left. I hope you're prepared.\Hey, I'm not that easy to get rid of!\Asta isn't filth!\You're the one who should be prepared, Brother!\Asta! No holding back, you got it?! response:	Wouldn't dream of it, Magna!
context: Yeah, yeah...\The same goes for the fate of you filth.\I'll make sure there's no trace of you left. I hope you're prepared.\Hey, I'm not that easy to get rid of!\Asta isn't filth!\You're the one who should be prepared, Brother!\Asta! No holding back, you got it?!\Wouldn't dream of it, Magna! response:	At least you're spirited, Funglasquent.
context: The same goes for the fate of you filth.\I'll make sure there's no trace of you left. I hope you're prepared.\Hey, I'm not that easy to get rid of!\Asta isn't filth!\You're the one who should be prepared, Brother!\Asta! No holding back, you got it?!\Wouldn't dream of it, Magna!\At least you're spirited, Funglasquent. response:	Stop calling me Funglasquent!
context: I'll make sure there's no trace of you left. I hope you're prepared.\Hey, I'm not that easy to get rid of!\Asta isn't filth!\You're the one who should be prepared, Brother!\Asta! No holding back, you got it?!\Wouldn't dream of it, Magna!\At least you're spirited, Funglasquent.\Stop calling me Funglasquent! response:	Welp, looks like we're facing off with royalty.
context: Hey, I'm not that easy to get rid of!\Asta isn't filth!\You're the one who should be prepared, Brother!\Asta! No holding back, you got it?!\Wouldn't dream of it, Magna!\At least you're spirited, Funglasquent.\Stop calling me Funglasquent!\Welp, looks like we're facing off with royalty. response:	Let's do our best with teamwork again, guys!
context: Asta isn't filth!\You're the one who should be prepared, Brother!\Asta! No holding back, you got it?!\Wouldn't dream of it, Magna!\At least you're spirited, Funglasquent.\Stop calling me Funglasquent!\Welp, looks like we're facing off with royalty.\Let's do our best with teamwork again, guys! response:	You looked anxious when they shifted the stage around.
context: You're the one who should be prepared, Brother!\Asta! No holding back, you got it?!\Wouldn't dream of it, Magna!\At least you're spirited, Funglasquent.\Stop calling me Funglasquent!\Welp, looks like we're facing off with royalty.\Let's do our best with teamwork again, guys!\You looked anxious when they shifted the stage around. response:	You probably have other traps set up, don't you?
context: Asta! No holding back, you got it?!\Wouldn't dream of it, Magna!\At least you're spirited, Funglasquent.\Stop calling me Funglasquent!\Welp, looks like we're facing off with royalty.\Let's do our best with teamwork again, guys!\You looked anxious when they shifted the stage around.\You probably have other traps set up, don't you? response:	This brat... That's right. He can read other people's ki or whatever.
context: Wouldn't dream of it, Magna!\At least you're spirited, Funglasquent.\Stop calling me Funglasquent!\Welp, looks like we're facing off with royalty.\Let's do our best with teamwork again, guys!\You looked anxious when they shifted the stage around.\You probably have other traps set up, don't you?\This brat... That's right. He can read other people's ki or whatever. response:	You're right. You see...
context: At least you're spirited, Funglasquent.\Stop calling me Funglasquent!\Welp, looks like we're facing off with royalty.\Let's do our best with teamwork again, guys!\You looked anxious when they shifted the stage around.\You probably have other traps set up, don't you?\This brat... That's right. He can read other people's ki or whatever.\You're right. You see... response:	I set up a bunch of traps around the stage yesterday.
context: Stop calling me Funglasquent!\Welp, looks like we're facing off with royalty.\Let's do our best with teamwork again, guys!\You looked anxious when they shifted the stage around.\You probably have other traps set up, don't you?\This brat... That's right. He can read other people's ki or whatever.\You're right. You see...\I set up a bunch of traps around the stage yesterday. response:	I heard intel that the exam would be held here.
context: Welp, looks like we're facing off with royalty.\Let's do our best with teamwork again, guys!\You looked anxious when they shifted the stage around.\You probably have other traps set up, don't you?\This brat... That's right. He can read other people's ki or whatever.\You're right. You see...\I set up a bunch of traps around the stage yesterday.\I heard intel that the exam would be held here. response:	Intel? But the location of the Royal Knights Selection Exam must've been top secret.
context: Let's do our best with teamwork again, guys!\You looked anxious when they shifted the stage around.\You probably have other traps set up, don't you?\This brat... That's right. He can read other people's ki or whatever.\You're right. You see...\I set up a bunch of traps around the stage yesterday.\I heard intel that the exam would be held here.\Intel? But the location of the Royal Knights Selection Exam must've been top secret. response:	Who in the world are you?
context: You looked anxious when they shifted the stage around.\You probably have other traps set up, don't you?\This brat... That's right. He can read other people's ki or whatever.\You're right. You see...\I set up a bunch of traps around the stage yesterday.\I heard intel that the exam would be held here.\Intel? But the location of the Royal Knights Selection Exam must've been top secret.\Who in the world are you? response:	You set them up yesterday?
context: You probably have other traps set up, don't you?\This brat... That's right. He can read other people's ki or whatever.\You're right. You see...\I set up a bunch of traps around the stage yesterday.\I heard intel that the exam would be held here.\Intel? But the location of the Royal Knights Selection Exam must've been top secret.\Who in the world are you?\You set them up yesterday? response:	So you are cheating, you bastard!
context: This brat... That's right. He can read other people's ki or whatever.\You're right. You see...\I set up a bunch of traps around the stage yesterday.\I heard intel that the exam would be held here.\Intel? But the location of the Royal Knights Selection Exam must've been top secret.\Who in the world are you?\You set them up yesterday?\So you are cheating, you bastard! response:	What makes you think that, you dumb shit?
context: You're right. You see...\I set up a bunch of traps around the stage yesterday.\I heard intel that the exam would be held here.\Intel? But the location of the Royal Knights Selection Exam must've been top secret.\Who in the world are you?\You set them up yesterday?\So you are cheating, you bastard!\What makes you think that, you dumb shit? response:	Gathering intel counts as an ability.
