context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: More importantly, I've got some good news.\Good news?\Wanna hear it?\Of course!\Your actions have been acknowledged by the Wizard King himself!\The Wizard King?!\You've been given a star!\Whoa, seriously?! response:	All right!
context: Good news?\Wanna hear it?\Of course!\Your actions have been acknowledged by the Wizard King himself!\The Wizard King?!\You've been given a star!\Whoa, seriously?!\All right! response:	Yeah!
context: Wanna hear it?\Of course!\Your actions have been acknowledged by the Wizard King himself!\The Wizard King?!\You've been given a star!\Whoa, seriously?!\All right!\Yeah! response:	Wow.
context: Of course!\Your actions have been acknowledged by the Wizard King himself!\The Wizard King?!\You've been given a star!\Whoa, seriously?!\All right!\Yeah!\Wow. response:	Heck yeah!
context: Your actions have been acknowledged by the Wizard King himself!\The Wizard King?!\You've been given a star!\Whoa, seriously?!\All right!\Yeah!\Wow.\Heck yeah! response:	Congrats.
context: The Wizard King?!\You've been given a star!\Whoa, seriously?!\All right!\Yeah!\Wow.\Heck yeah!\Congrats. response:	So, what are stars?
context: You've been given a star!\Whoa, seriously?!\All right!\Yeah!\Wow.\Heck yeah!\Congrats.\So, what are stars? response:	Don't get so excited if you don't know what they are!
context: Whoa, seriously?!\All right!\Yeah!\Wow.\Heck yeah!\Congrats.\So, what are stars?\Don't get so excited if you don't know what they are! response:	Stars are awarded by the Wizard King based on our performance.
context: All right!\Yeah!\Wow.\Heck yeah!\Congrats.\So, what are stars?\Don't get so excited if you don't know what they are!\Stars are awarded by the Wizard King based on our performance. response:	What are they good for?
context: Yeah!\Wow.\Heck yeah!\Congrats.\So, what are stars?\Don't get so excited if you don't know what they are!\Stars are awarded by the Wizard King based on our performance.\What are they good for? response:	Well... They're like an honor.
context: Wow.\Heck yeah!\Congrats.\So, what are stars?\Don't get so excited if you don't know what they are!\Stars are awarded by the Wizard King based on our performance.\What are they good for?\Well... They're like an honor. response:	Honor?!
context: Heck yeah!\Congrats.\So, what are stars?\Don't get so excited if you don't know what they are!\Stars are awarded by the Wizard King based on our performance.\What are they good for?\Well... They're like an honor.\Honor?! response:	That's right, Asta! Honor!
context: Congrats.\So, what are stars?\Don't get so excited if you don't know what they are!\Stars are awarded by the Wizard King based on our performance.\What are they good for?\Well... They're like an honor.\Honor?!\That's right, Asta! Honor! response:	It's a badge of honor for a man!
context: So, what are stars?\Don't get so excited if you don't know what they are!\Stars are awarded by the Wizard King based on our performance.\What are they good for?\Well... They're like an honor.\Honor?!\That's right, Asta! Honor!\It's a badge of honor for a man! response:	There's a lady here, too.
context: Don't get so excited if you don't know what they are!\Stars are awarded by the Wizard King based on our performance.\What are they good for?\Well... They're like an honor.\Honor?!\That's right, Asta! Honor!\It's a badge of honor for a man!\There's a lady here, too. response:	It's a badge of honor for a man and a woman!
context: Stars are awarded by the Wizard King based on our performance.\What are they good for?\Well... They're like an honor.\Honor?!\That's right, Asta! Honor!\It's a badge of honor for a man!\There's a lady here, too.\It's a badge of honor for a man and a woman! response:	That makes no sense.
context: What are they good for?\Well... They're like an honor.\Honor?!\That's right, Asta! Honor!\It's a badge of honor for a man!\There's a lady here, too.\It's a badge of honor for a man and a woman!\That makes no sense. response:	The various Magic Knights squads compete to get the most stars.
context: Well... They're like an honor.\Honor?!\That's right, Asta! Honor!\It's a badge of honor for a man!\There's a lady here, too.\It's a badge of honor for a man and a woman!\That makes no sense.\The various Magic Knights squads compete to get the most stars. response:	The number of stars indicates how much work a squad has done.
context: Honor?!\That's right, Asta! Honor!\It's a badge of honor for a man!\There's a lady here, too.\It's a badge of honor for a man and a woman!\That makes no sense.\The various Magic Knights squads compete to get the most stars.\The number of stars indicates how much work a squad has done. response:	I see!
context: That's right, Asta! Honor!\It's a badge of honor for a man!\There's a lady here, too.\It's a badge of honor for a man and a woman!\That makes no sense.\The various Magic Knights squads compete to get the most stars.\The number of stars indicates how much work a squad has done.\I see! response:	Speaking of, the Golden Dawn is currently at the top with seventy stars.
context: It's a badge of honor for a man!\There's a lady here, too.\It's a badge of honor for a man and a woman!\That makes no sense.\The various Magic Knights squads compete to get the most stars.\The number of stars indicates how much work a squad has done.\I see!\Speaking of, the Golden Dawn is currently at the top with seventy stars. response:	Seventy?!
context: There's a lady here, too.\It's a badge of honor for a man and a woman!\That makes no sense.\The various Magic Knights squads compete to get the most stars.\The number of stars indicates how much work a squad has done.\I see!\Speaking of, the Golden Dawn is currently at the top with seventy stars.\Seventy?! response:	What about us? How many do the Black Bulls have?
context: It's a badge of honor for a man and a woman!\That makes no sense.\The various Magic Knights squads compete to get the most stars.\The number of stars indicates how much work a squad has done.\I see!\Speaking of, the Golden Dawn is currently at the top with seventy stars.\Seventy?!\What about us? How many do the Black Bulls have? response:	We can't lose to the Golden Dawn!
context: That makes no sense.\The various Magic Knights squads compete to get the most stars.\The number of stars indicates how much work a squad has done.\I see!\Speaking of, the Golden Dawn is currently at the top with seventy stars.\Seventy?!\What about us? How many do the Black Bulls have?\We can't lose to the Golden Dawn! response:	We...
context: The various Magic Knights squads compete to get the most stars.\The number of stars indicates how much work a squad has done.\I see!\Speaking of, the Golden Dawn is currently at the top with seventy stars.\Seventy?!\What about us? How many do the Black Bulls have?\We can't lose to the Golden Dawn!\We... response:	finally have a nice, even negative thirty.
context: The number of stars indicates how much work a squad has done.\I see!\Speaking of, the Golden Dawn is currently at the top with seventy stars.\Seventy?!\What about us? How many do the Black Bulls have?\We can't lose to the Golden Dawn!\We...\finally have a nice, even negative thirty. response:	Negative?!
context: I see!\Speaking of, the Golden Dawn is currently at the top with seventy stars.\Seventy?!\What about us? How many do the Black Bulls have?\We can't lose to the Golden Dawn!\We...\finally have a nice, even negative thirty.\Negative?! response:	What?
context: Speaking of, the Golden Dawn is currently at the top with seventy stars.\Seventy?!\What about us? How many do the Black Bulls have?\We can't lose to the Golden Dawn!\We...\finally have a nice, even negative thirty.\Negative?!\What? response:	We're finally only a hundred away from the Golden Dawn.
