context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: The only hope of healing his arms was\the Queen of Witches, who lives in the Witches' Forest.\But...\To be blunt, the queen is supreme.\She's so powerful that even the Diamond Kingdom won't try to deal with her.\Not to mention that it's impossible to reason with her.\We're going.\If there's a clue to healing Asta's arms there... response:	Meanwhile, Vanessa was also visiting her home,
context: the Queen of Witches, who lives in the Witches' Forest.\But...\To be blunt, the queen is supreme.\She's so powerful that even the Diamond Kingdom won't try to deal with her.\Not to mention that it's impossible to reason with her.\We're going.\If there's a clue to healing Asta's arms there...\Meanwhile, Vanessa was also visiting her home, response:	the Witches' Forest, in order to fix Asta's arms.
context: But...\To be blunt, the queen is supreme.\She's so powerful that even the Diamond Kingdom won't try to deal with her.\Not to mention that it's impossible to reason with her.\We're going.\If there's a clue to healing Asta's arms there...\Meanwhile, Vanessa was also visiting her home,\the Witches' Forest, in order to fix Asta's arms. response:	There it is!
context: To be blunt, the queen is supreme.\She's so powerful that even the Diamond Kingdom won't try to deal with her.\Not to mention that it's impossible to reason with her.\We're going.\If there's a clue to healing Asta's arms there...\Meanwhile, Vanessa was also visiting her home,\the Witches' Forest, in order to fix Asta's arms.\There it is! response:	Yeah!
context: She's so powerful that even the Diamond Kingdom won't try to deal with her.\Not to mention that it's impossible to reason with her.\We're going.\If there's a clue to healing Asta's arms there...\Meanwhile, Vanessa was also visiting her home,\the Witches' Forest, in order to fix Asta's arms.\There it is!\Yeah! response:	When Asta and the others reached the Queen of Witches, they saw...
context: Not to mention that it's impossible to reason with her.\We're going.\If there's a clue to healing Asta's arms there...\Meanwhile, Vanessa was also visiting her home,\the Witches' Forest, in order to fix Asta's arms.\There it is!\Yeah!\When Asta and the others reached the Queen of Witches, they saw... response:	Now get your foot off of her!
context: We're going.\If there's a clue to healing Asta's arms there...\Meanwhile, Vanessa was also visiting her home,\the Witches' Forest, in order to fix Asta's arms.\There it is!\Yeah!\When Asta and the others reached the Queen of Witches, they saw...\Now get your foot off of her! response:	Miz Vanessa is one of us!
context: If there's a clue to healing Asta's arms there...\Meanwhile, Vanessa was also visiting her home,\the Witches' Forest, in order to fix Asta's arms.\There it is!\Yeah!\When Asta and the others reached the Queen of Witches, they saw...\Now get your foot off of her!\Miz Vanessa is one of us! response:	You fools.
context: Meanwhile, Vanessa was also visiting her home,\the Witches' Forest, in order to fix Asta's arms.\There it is!\Yeah!\When Asta and the others reached the Queen of Witches, they saw...\Now get your foot off of her!\Miz Vanessa is one of us!\You fools. response:	What could imperfect creatures such as yourselves possibly do?
context: the Witches' Forest, in order to fix Asta's arms.\There it is!\Yeah!\When Asta and the others reached the Queen of Witches, they saw...\Now get your foot off of her!\Miz Vanessa is one of us!\You fools.\What could imperfect creatures such as yourselves possibly do? response:	They were much faster than I expected.
context: There it is!\Yeah!\When Asta and the others reached the Queen of Witches, they saw...\Now get your foot off of her!\Miz Vanessa is one of us!\You fools.\What could imperfect creatures such as yourselves possibly do?\They were much faster than I expected. response:	The Eye of the Midnight Sun...
context: Yeah!\When Asta and the others reached the Queen of Witches, they saw...\Now get your foot off of her!\Miz Vanessa is one of us!\You fools.\What could imperfect creatures such as yourselves possibly do?\They were much faster than I expected.\The Eye of the Midnight Sun... response:	Battlefield Decision
context: When Asta and the others reached the Queen of Witches, they saw...\Now get your foot off of her!\Miz Vanessa is one of us!\You fools.\What could imperfect creatures such as yourselves possibly do?\They were much faster than I expected.\The Eye of the Midnight Sun...\Battlefield Decision response:	The Eye of the Midnight Sun
context: Now get your foot off of her!\Miz Vanessa is one of us!\You fools.\What could imperfect creatures such as yourselves possibly do?\They were much faster than I expected.\The Eye of the Midnight Sun...\Battlefield Decision\The Eye of the Midnight Sun response:	The Eye of the Midnight Sun?
context: Miz Vanessa is one of us!\You fools.\What could imperfect creatures such as yourselves possibly do?\They were much faster than I expected.\The Eye of the Midnight Sun...\Battlefield Decision\The Eye of the Midnight Sun\The Eye of the Midnight Sun? response:	Why are they heading here?
context: You fools.\What could imperfect creatures such as yourselves possibly do?\They were much faster than I expected.\The Eye of the Midnight Sun...\Battlefield Decision\The Eye of the Midnight Sun\The Eye of the Midnight Sun?\Why are they heading here? response:	Y-You're not just saying that to trick us, are you?
context: What could imperfect creatures such as yourselves possibly do?\They were much faster than I expected.\The Eye of the Midnight Sun...\Battlefield Decision\The Eye of the Midnight Sun\The Eye of the Midnight Sun?\Why are they heading here?\Y-You're not just saying that to trick us, are you? response:	How imperfect.
context: They were much faster than I expected.\The Eye of the Midnight Sun...\Battlefield Decision\The Eye of the Midnight Sun\The Eye of the Midnight Sun?\Why are they heading here?\Y-You're not just saying that to trick us, are you?\How imperfect. response:	If I chose to do so, I could end your pathetic lives at this very moment.
context: The Eye of the Midnight Sun...\Battlefield Decision\The Eye of the Midnight Sun\The Eye of the Midnight Sun?\Why are they heading here?\Y-You're not just saying that to trick us, are you?\How imperfect.\If I chose to do so, I could end your pathetic lives at this very moment. response:	Why would I need to lie?
context: Battlefield Decision\The Eye of the Midnight Sun\The Eye of the Midnight Sun?\Why are they heading here?\Y-You're not just saying that to trick us, are you?\How imperfect.\If I chose to do so, I could end your pathetic lives at this very moment.\Why would I need to lie? response:	She was at Nean!
context: The Eye of the Midnight Sun\The Eye of the Midnight Sun?\Why are they heading here?\Y-You're not just saying that to trick us, are you?\How imperfect.\If I chose to do so, I could end your pathetic lives at this very moment.\Why would I need to lie?\She was at Nean! response:	She's from the Third Eye or whatever, just like the hairy gorilla
context: The Eye of the Midnight Sun?\Why are they heading here?\Y-You're not just saying that to trick us, are you?\How imperfect.\If I chose to do so, I could end your pathetic lives at this very moment.\Why would I need to lie?\She was at Nean!\She's from the Third Eye or whatever, just like the hairy gorilla response:	that did this to my arms! She's super bad news!
context: Why are they heading here?\Y-You're not just saying that to trick us, are you?\How imperfect.\If I chose to do so, I could end your pathetic lives at this very moment.\Why would I need to lie?\She was at Nean!\She's from the Third Eye or whatever, just like the hairy gorilla\that did this to my arms! She's super bad news! response:	Then she's probably as powerful as Vetto.
context: Y-You're not just saying that to trick us, are you?\How imperfect.\If I chose to do so, I could end your pathetic lives at this very moment.\Why would I need to lie?\She was at Nean!\She's from the Third Eye or whatever, just like the hairy gorilla\that did this to my arms! She's super bad news!\Then she's probably as powerful as Vetto. response:	She could be even more powerful!
context: How imperfect.\If I chose to do so, I could end your pathetic lives at this very moment.\Why would I need to lie?\She was at Nean!\She's from the Third Eye or whatever, just like the hairy gorilla\that did this to my arms! She's super bad news!\Then she's probably as powerful as Vetto.\She could be even more powerful! response:	You can't be serious! Please tell me you're lying!
context: If I chose to do so, I could end your pathetic lives at this very moment.\Why would I need to lie?\She was at Nean!\She's from the Third Eye or whatever, just like the hairy gorilla\that did this to my arms! She's super bad news!\Then she's probably as powerful as Vetto.\She could be even more powerful!\You can't be serious! Please tell me you're lying! response:	It matters not.
context: Why would I need to lie?\She was at Nean!\She's from the Third Eye or whatever, just like the hairy gorilla\that did this to my arms! She's super bad news!\Then she's probably as powerful as Vetto.\She could be even more powerful!\You can't be serious! Please tell me you're lying!\It matters not. response:	I will be more than happy to rid this world of any imperfect creatures.
context: She was at Nean!\She's from the Third Eye or whatever, just like the hairy gorilla\that did this to my arms! She's super bad news!\Then she's probably as powerful as Vetto.\She could be even more powerful!\You can't be serious! Please tell me you're lying!\It matters not.\I will be more than happy to rid this world of any imperfect creatures. response:	Warn the others.
context: She's from the Third Eye or whatever, just like the hairy gorilla\that did this to my arms! She's super bad news!\Then she's probably as powerful as Vetto.\She could be even more powerful!\You can't be serious! Please tell me you're lying!\It matters not.\I will be more than happy to rid this world of any imperfect creatures.\Warn the others. response:	The Eye of the Midnight Sun Fana the Hateful
context: that did this to my arms! She's super bad news!\Then she's probably as powerful as Vetto.\She could be even more powerful!\You can't be serious! Please tell me you're lying!\It matters not.\I will be more than happy to rid this world of any imperfect creatures.\Warn the others.\The Eye of the Midnight Sun Fana the Hateful response:	The Queen of Witches, who pilfered one of the magic stones, lives in that forest.
context: Then she's probably as powerful as Vetto.\She could be even more powerful!\You can't be serious! Please tell me you're lying!\It matters not.\I will be more than happy to rid this world of any imperfect creatures.\Warn the others.\The Eye of the Midnight Sun Fana the Hateful\The Queen of Witches, who pilfered one of the magic stones, lives in that forest. response:	The humans that stole Vetto's life are also there.
context: She could be even more powerful!\You can't be serious! Please tell me you're lying!\It matters not.\I will be more than happy to rid this world of any imperfect creatures.\Warn the others.\The Eye of the Midnight Sun Fana the Hateful\The Queen of Witches, who pilfered one of the magic stones, lives in that forest.\The humans that stole Vetto's life are also there. response:	The Eye of the Midnight Sun Shidan
context: You can't be serious! Please tell me you're lying!\It matters not.\I will be more than happy to rid this world of any imperfect creatures.\Warn the others.\The Eye of the Midnight Sun Fana the Hateful\The Queen of Witches, who pilfered one of the magic stones, lives in that forest.\The humans that stole Vetto's life are also there.\The Eye of the Midnight Sun Shidan response:	Indeed. They might have realized the magic stone is there, as well.
context: It matters not.\I will be more than happy to rid this world of any imperfect creatures.\Warn the others.\The Eye of the Midnight Sun Fana the Hateful\The Queen of Witches, who pilfered one of the magic stones, lives in that forest.\The humans that stole Vetto's life are also there.\The Eye of the Midnight Sun Shidan\Indeed. They might have realized the magic stone is there, as well. response:	They're unforgivable. I'll destroy everything and take the magic stone.
context: I will be more than happy to rid this world of any imperfect creatures.\Warn the others.\The Eye of the Midnight Sun Fana the Hateful\The Queen of Witches, who pilfered one of the magic stones, lives in that forest.\The humans that stole Vetto's life are also there.\The Eye of the Midnight Sun Shidan\Indeed. They might have realized the magic stone is there, as well.\They're unforgivable. I'll destroy everything and take the magic stone. response:	I'm sure Master Licht will be pleased.
context: Warn the others.\The Eye of the Midnight Sun Fana the Hateful\The Queen of Witches, who pilfered one of the magic stones, lives in that forest.\The humans that stole Vetto's life are also there.\The Eye of the Midnight Sun Shidan\Indeed. They might have realized the magic stone is there, as well.\They're unforgivable. I'll destroy everything and take the magic stone.\I'm sure Master Licht will be pleased. response:	It seems they are with the queen in the middle of the forest.
context: The Eye of the Midnight Sun Fana the Hateful\The Queen of Witches, who pilfered one of the magic stones, lives in that forest.\The humans that stole Vetto's life are also there.\The Eye of the Midnight Sun Shidan\Indeed. They might have realized the magic stone is there, as well.\They're unforgivable. I'll destroy everything and take the magic stone.\I'm sure Master Licht will be pleased.\It seems they are with the queen in the middle of the forest. response:	Let us burn them all and make examples of them to the rest of the world.
context: The Queen of Witches, who pilfered one of the magic stones, lives in that forest.\The humans that stole Vetto's life are also there.\The Eye of the Midnight Sun Shidan\Indeed. They might have realized the magic stone is there, as well.\They're unforgivable. I'll destroy everything and take the magic stone.\I'm sure Master Licht will be pleased.\It seems they are with the queen in the middle of the forest.\Let us burn them all and make examples of them to the rest of the world. response:	Flame Spirit Magic: Salamander's Breath.
context: The humans that stole Vetto's life are also there.\The Eye of the Midnight Sun Shidan\Indeed. They might have realized the magic stone is there, as well.\They're unforgivable. I'll destroy everything and take the magic stone.\I'm sure Master Licht will be pleased.\It seems they are with the queen in the middle of the forest.\Let us burn them all and make examples of them to the rest of the world.\Flame Spirit Magic: Salamander's Breath. response:	Flames!
context: The Eye of the Midnight Sun Shidan\Indeed. They might have realized the magic stone is there, as well.\They're unforgivable. I'll destroy everything and take the magic stone.\I'm sure Master Licht will be pleased.\It seems they are with the queen in the middle of the forest.\Let us burn them all and make examples of them to the rest of the world.\Flame Spirit Magic: Salamander's Breath.\Flames! response:	We're being attacked!
context: Indeed. They might have realized the magic stone is there, as well.\They're unforgivable. I'll destroy everything and take the magic stone.\I'm sure Master Licht will be pleased.\It seems they are with the queen in the middle of the forest.\Let us burn them all and make examples of them to the rest of the world.\Flame Spirit Magic: Salamander's Breath.\Flames!\We're being attacked! response:	The forest...
context: They're unforgivable. I'll destroy everything and take the magic stone.\I'm sure Master Licht will be pleased.\It seems they are with the queen in the middle of the forest.\Let us burn them all and make examples of them to the rest of the world.\Flame Spirit Magic: Salamander's Breath.\Flames!\We're being attacked!\The forest... response:	S-Such powerful flame magic...
context: I'm sure Master Licht will be pleased.\It seems they are with the queen in the middle of the forest.\Let us burn them all and make examples of them to the rest of the world.\Flame Spirit Magic: Salamander's Breath.\Flames!\We're being attacked!\The forest...\S-Such powerful flame magic... response:	The Flame Spirit, Salamander.
context: It seems they are with the queen in the middle of the forest.\Let us burn them all and make examples of them to the rest of the world.\Flame Spirit Magic: Salamander's Breath.\Flames!\We're being attacked!\The forest...\S-Such powerful flame magic...\The Flame Spirit, Salamander. response:	Its form is still not complete, and yet it's this powerful...
context: Let us burn them all and make examples of them to the rest of the world.\Flame Spirit Magic: Salamander's Breath.\Flames!\We're being attacked!\The forest...\S-Such powerful flame magic...\The Flame Spirit, Salamander.\Its form is still not complete, and yet it's this powerful... response:	It's much stronger than I predicted.
context: Flame Spirit Magic: Salamander's Breath.\Flames!\We're being attacked!\The forest...\S-Such powerful flame magic...\The Flame Spirit, Salamander.\Its form is still not complete, and yet it's this powerful...\It's much stronger than I predicted. response:	My readings were slightly off.
context: Flames!\We're being attacked!\The forest...\S-Such powerful flame magic...\The Flame Spirit, Salamander.\Its form is still not complete, and yet it's this powerful...\It's much stronger than I predicted.\My readings were slightly off. response:	Any time fate veers off-course, more deviations follow.
context: We're being attacked!\The forest...\S-Such powerful flame magic...\The Flame Spirit, Salamander.\Its form is still not complete, and yet it's this powerful...\It's much stronger than I predicted.\My readings were slightly off.\Any time fate veers off-course, more deviations follow. response:	It can't be...
context: The forest...\S-Such powerful flame magic...\The Flame Spirit, Salamander.\Its form is still not complete, and yet it's this powerful...\It's much stronger than I predicted.\My readings were slightly off.\Any time fate veers off-course, more deviations follow.\It can't be... response:	There are more of them!
context: S-Such powerful flame magic...\The Flame Spirit, Salamander.\Its form is still not complete, and yet it's this powerful...\It's much stronger than I predicted.\My readings were slightly off.\Any time fate veers off-course, more deviations follow.\It can't be...\There are more of them! response:	Th-That's...
context: The Flame Spirit, Salamander.\Its form is still not complete, and yet it's this powerful...\It's much stronger than I predicted.\My readings were slightly off.\Any time fate veers off-course, more deviations follow.\It can't be...\There are more of them!\Th-That's... response:	Near the border of the Diamond Kingdom.
context: Its form is still not complete, and yet it's this powerful...\It's much stronger than I predicted.\My readings were slightly off.\Any time fate veers off-course, more deviations follow.\It can't be...\There are more of them!\Th-That's...\Near the border of the Diamond Kingdom. response:	Yeah.
context: It's much stronger than I predicted.\My readings were slightly off.\Any time fate veers off-course, more deviations follow.\It can't be...\There are more of them!\Th-That's...\Near the border of the Diamond Kingdom.\Yeah. response:	As I suspected...
context: My readings were slightly off.\Any time fate veers off-course, more deviations follow.\It can't be...\There are more of them!\Th-That's...\Near the border of the Diamond Kingdom.\Yeah.\As I suspected... response:	I thought this fate would come to pass much later,
context: Any time fate veers off-course, more deviations follow.\It can't be...\There are more of them!\Th-That's...\Near the border of the Diamond Kingdom.\Yeah.\As I suspected...\I thought this fate would come to pass much later, response:	but the other force that wishes to attack this forest...
context: It can't be...\There are more of them!\Th-That's...\Near the border of the Diamond Kingdom.\Yeah.\As I suspected...\I thought this fate would come to pass much later,\but the other force that wishes to attack this forest... response:	The Diamond Kingdom.
context: There are more of them!\Th-That's...\Near the border of the Diamond Kingdom.\Yeah.\As I suspected...\I thought this fate would come to pass much later,\but the other force that wishes to attack this forest...\The Diamond Kingdom. response:	You can't be serious. They're coming here?
context: Th-That's...\Near the border of the Diamond Kingdom.\Yeah.\As I suspected...\I thought this fate would come to pass much later,\but the other force that wishes to attack this forest...\The Diamond Kingdom.\You can't be serious. They're coming here? response:	One of the Diamond Kingdom's Eight Shining Generals Ladros
context: Near the border of the Diamond Kingdom.\Yeah.\As I suspected...\I thought this fate would come to pass much later,\but the other force that wishes to attack this forest...\The Diamond Kingdom.\You can't be serious. They're coming here?\One of the Diamond Kingdom's Eight Shining Generals Ladros response:	Man... and just as I was relaxing in a nice aromatherapy bath.
context: Yeah.\As I suspected...\I thought this fate would come to pass much later,\but the other force that wishes to attack this forest...\The Diamond Kingdom.\You can't be serious. They're coming here?\One of the Diamond Kingdom's Eight Shining Generals Ladros\Man... and just as I was relaxing in a nice aromatherapy bath. response:	What's with the emergency summons?
context: As I suspected...\I thought this fate would come to pass much later,\but the other force that wishes to attack this forest...\The Diamond Kingdom.\You can't be serious. They're coming here?\One of the Diamond Kingdom's Eight Shining Generals Ladros\Man... and just as I was relaxing in a nice aromatherapy bath.\What's with the emergency summons? response:	We got word that the
context: I thought this fate would come to pass much later,\but the other force that wishes to attack this forest...\The Diamond Kingdom.\You can't be serious. They're coming here?\One of the Diamond Kingdom's Eight Shining Generals Ladros\Man... and just as I was relaxing in a nice aromatherapy bath.\What's with the emergency summons?\We got word that the response:	One of the Diamond Kingdom's Eight Shining Generals Mars
context: but the other force that wishes to attack this forest...\The Diamond Kingdom.\You can't be serious. They're coming here?\One of the Diamond Kingdom's Eight Shining Generals Ladros\Man... and just as I was relaxing in a nice aromatherapy bath.\What's with the emergency summons?\We got word that the\One of the Diamond Kingdom's Eight Shining Generals Mars response:	Eye of the Midnight Sun is going to attack the Witches' Forest.
context: The Diamond Kingdom.\You can't be serious. They're coming here?\One of the Diamond Kingdom's Eight Shining Generals Ladros\Man... and just as I was relaxing in a nice aromatherapy bath.\What's with the emergency summons?\We got word that the\One of the Diamond Kingdom's Eight Shining Generals Mars\Eye of the Midnight Sun is going to attack the Witches' Forest. response:	We have been ordered to take advantage of the chaos that will cause
context: You can't be serious. They're coming here?\One of the Diamond Kingdom's Eight Shining Generals Ladros\Man... and just as I was relaxing in a nice aromatherapy bath.\What's with the emergency summons?\We got word that the\One of the Diamond Kingdom's Eight Shining Generals Mars\Eye of the Midnight Sun is going to attack the Witches' Forest.\We have been ordered to take advantage of the chaos that will cause response:	to capture the Queen of Witches.
context: One of the Diamond Kingdom's Eight Shining Generals Ladros\Man... and just as I was relaxing in a nice aromatherapy bath.\What's with the emergency summons?\We got word that the\One of the Diamond Kingdom's Eight Shining Generals Mars\Eye of the Midnight Sun is going to attack the Witches' Forest.\We have been ordered to take advantage of the chaos that will cause\to capture the Queen of Witches. response:	We could do that easily without being so sneaky.
context: Man... and just as I was relaxing in a nice aromatherapy bath.\What's with the emergency summons?\We got word that the\One of the Diamond Kingdom's Eight Shining Generals Mars\Eye of the Midnight Sun is going to attack the Witches' Forest.\We have been ordered to take advantage of the chaos that will cause\to capture the Queen of Witches.\We could do that easily without being so sneaky. response:	Orders are orders.
context: What's with the emergency summons?\We got word that the\One of the Diamond Kingdom's Eight Shining Generals Mars\Eye of the Midnight Sun is going to attack the Witches' Forest.\We have been ordered to take advantage of the chaos that will cause\to capture the Queen of Witches.\We could do that easily without being so sneaky.\Orders are orders. response:	That really pale guy...
context: We got word that the\One of the Diamond Kingdom's Eight Shining Generals Mars\Eye of the Midnight Sun is going to attack the Witches' Forest.\We have been ordered to take advantage of the chaos that will cause\to capture the Queen of Witches.\We could do that easily without being so sneaky.\Orders are orders.\That really pale guy... response:	It's the super strong guy we fought in the dungeon!
context: One of the Diamond Kingdom's Eight Shining Generals Mars\Eye of the Midnight Sun is going to attack the Witches' Forest.\We have been ordered to take advantage of the chaos that will cause\to capture the Queen of Witches.\We could do that easily without being so sneaky.\Orders are orders.\That really pale guy...\It's the super strong guy we fought in the dungeon! response:	Thank goodness... He's alive!
context: Eye of the Midnight Sun is going to attack the Witches' Forest.\We have been ordered to take advantage of the chaos that will cause\to capture the Queen of Witches.\We could do that easily without being so sneaky.\Orders are orders.\That really pale guy...\It's the super strong guy we fought in the dungeon!\Thank goodness... He's alive! response:	Should you be happy about that?!
context: We have been ordered to take advantage of the chaos that will cause\to capture the Queen of Witches.\We could do that easily without being so sneaky.\Orders are orders.\That really pale guy...\It's the super strong guy we fought in the dungeon!\Thank goodness... He's alive!\Should you be happy about that?! response:	S-Seriously?! What's going on?
context: to capture the Queen of Witches.\We could do that easily without being so sneaky.\Orders are orders.\That really pale guy...\It's the super strong guy we fought in the dungeon!\Thank goodness... He's alive!\Should you be happy about that?!\S-Seriously?! What's going on? response:	This was already bad enough, but it just keeps getting worse!
context: We could do that easily without being so sneaky.\Orders are orders.\That really pale guy...\It's the super strong guy we fought in the dungeon!\Thank goodness... He's alive!\Should you be happy about that?!\S-Seriously?! What's going on?\This was already bad enough, but it just keeps getting worse! response:	Why does this keep happening lately?!
context: Orders are orders.\That really pale guy...\It's the super strong guy we fought in the dungeon!\Thank goodness... He's alive!\Should you be happy about that?!\S-Seriously?! What's going on?\This was already bad enough, but it just keeps getting worse!\Why does this keep happening lately?! response:	Is that... Mars?
context: That really pale guy...\It's the super strong guy we fought in the dungeon!\Thank goodness... He's alive!\Should you be happy about that?!\S-Seriously?! What's going on?\This was already bad enough, but it just keeps getting worse!\Why does this keep happening lately?!\Is that... Mars? response:	Then the one next to him must be Ladros.
context: It's the super strong guy we fought in the dungeon!\Thank goodness... He's alive!\Should you be happy about that?!\S-Seriously?! What's going on?\This was already bad enough, but it just keeps getting worse!\Why does this keep happening lately?!\Is that... Mars?\Then the one next to him must be Ladros. response:	Zell...
context: Thank goodness... He's alive!\Should you be happy about that?!\S-Seriously?! What's going on?\This was already bad enough, but it just keeps getting worse!\Why does this keep happening lately?!\Is that... Mars?\Then the one next to him must be Ladros.\Zell... response:	Anyway, we have to protect the Witches' Forest!
context: Should you be happy about that?!\S-Seriously?! What's going on?\This was already bad enough, but it just keeps getting worse!\Why does this keep happening lately?!\Is that... Mars?\Then the one next to him must be Ladros.\Zell...\Anyway, we have to protect the Witches' Forest! response:	I'll defeat both the Eye of the Midnight Sun and the Diamonds!
context: S-Seriously?! What's going on?\This was already bad enough, but it just keeps getting worse!\Why does this keep happening lately?!\Is that... Mars?\Then the one next to him must be Ladros.\Zell...\Anyway, we have to protect the Witches' Forest!\I'll defeat both the Eye of the Midnight Sun and the Diamonds! response:	And how are you going to do that with those arms?
context: This was already bad enough, but it just keeps getting worse!\Why does this keep happening lately?!\Is that... Mars?\Then the one next to him must be Ladros.\Zell...\Anyway, we have to protect the Witches' Forest!\I'll defeat both the Eye of the Midnight Sun and the Diamonds!\And how are you going to do that with those arms? response:	That's right!
context: Why does this keep happening lately?!\Is that... Mars?\Then the one next to him must be Ladros.\Zell...\Anyway, we have to protect the Witches' Forest!\I'll defeat both the Eye of the Midnight Sun and the Diamonds!\And how are you going to do that with those arms?\That's right! response:	The whole reason we even came here was to fix your arms.
context: Is that... Mars?\Then the one next to him must be Ladros.\Zell...\Anyway, we have to protect the Witches' Forest!\I'll defeat both the Eye of the Midnight Sun and the Diamonds!\And how are you going to do that with those arms?\That's right!\The whole reason we even came here was to fix your arms. response:	Right...
context: Then the one next to him must be Ladros.\Zell...\Anyway, we have to protect the Witches' Forest!\I'll defeat both the Eye of the Midnight Sun and the Diamonds!\And how are you going to do that with those arms?\That's right!\The whole reason we even came here was to fix your arms.\Right... response:	So much is going on that I totally forgot!
context: Zell...\Anyway, we have to protect the Witches' Forest!\I'll defeat both the Eye of the Midnight Sun and the Diamonds!\And how are you going to do that with those arms?\That's right!\The whole reason we even came here was to fix your arms.\Right...\So much is going on that I totally forgot! response:	He's got a point.
context: Anyway, we have to protect the Witches' Forest!\I'll defeat both the Eye of the Midnight Sun and the Diamonds!\And how are you going to do that with those arms?\That's right!\The whole reason we even came here was to fix your arms.\Right...\So much is going on that I totally forgot!\He's got a point. response:	Damn it all!
context: I'll defeat both the Eye of the Midnight Sun and the Diamonds!\And how are you going to do that with those arms?\That's right!\The whole reason we even came here was to fix your arms.\Right...\So much is going on that I totally forgot!\He's got a point.\Damn it all! response:	Captain?
context: And how are you going to do that with those arms?\That's right!\The whole reason we even came here was to fix your arms.\Right...\So much is going on that I totally forgot!\He's got a point.\Damn it all!\Captain? response:	Asta? Wait, what are you doing here?
context: That's right!\The whole reason we even came here was to fix your arms.\Right...\So much is going on that I totally forgot!\He's got a point.\Damn it all!\Captain?\Asta? Wait, what are you doing here? response:	Miz Vanessa!
context: The whole reason we even came here was to fix your arms.\Right...\So much is going on that I totally forgot!\He's got a point.\Damn it all!\Captain?\Asta? Wait, what are you doing here?\Miz Vanessa! response:	Thank goodness! You're awake!
context: Right...\So much is going on that I totally forgot!\He's got a point.\Damn it all!\Captain?\Asta? Wait, what are you doing here?\Miz Vanessa!\Thank goodness! You're awake! response:	Vanessa!
context: So much is going on that I totally forgot!\He's got a point.\Damn it all!\Captain?\Asta? Wait, what are you doing here?\Miz Vanessa!\Thank goodness! You're awake!\Vanessa! response:	Honestly, you were trying to do way too much by yourself.
context: He's got a point.\Damn it all!\Captain?\Asta? Wait, what are you doing here?\Miz Vanessa!\Thank goodness! You're awake!\Vanessa!\Honestly, you were trying to do way too much by yourself. response:	Noelle... Finral...
context: Damn it all!\Captain?\Asta? Wait, what are you doing here?\Miz Vanessa!\Thank goodness! You're awake!\Vanessa!\Honestly, you were trying to do way too much by yourself.\Noelle... Finral... response:	You're here, too?
context: Captain?\Asta? Wait, what are you doing here?\Miz Vanessa!\Thank goodness! You're awake!\Vanessa!\Honestly, you were trying to do way too much by yourself.\Noelle... Finral...\You're here, too? response:	Huh? And some other familiar faces...
context: Asta? Wait, what are you doing here?\Miz Vanessa!\Thank goodness! You're awake!\Vanessa!\Honestly, you were trying to do way too much by yourself.\Noelle... Finral...\You're here, too?\Huh? And some other familiar faces... response:	Though one appears to have lost his shirt.
