context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: No.\It's super nutritious and will give you lots of energy!\Not a chance. Let's go. This way.\Do your best on the exam!\You are the Clover Kingdom's hope!\The future of the kingdom is in your hands!\Stay focused!\I'll do my best! response:	You don't know him... You don't know him...
context: It's super nutritious and will give you lots of energy!\Not a chance. Let's go. This way.\Do your best on the exam!\You are the Clover Kingdom's hope!\The future of the kingdom is in your hands!\Stay focused!\I'll do my best!\You don't know him... You don't know him... response:	You're 163. All right, next.
context: Not a chance. Let's go. This way.\Do your best on the exam!\You are the Clover Kingdom's hope!\The future of the kingdom is in your hands!\Stay focused!\I'll do my best!\You don't know him... You don't know him...\You're 163. All right, next. response:	I'm Yuno from Hage Village.
context: Do your best on the exam!\You are the Clover Kingdom's hope!\The future of the kingdom is in your hands!\Stay focused!\I'll do my best!\You don't know him... You don't know him...\You're 163. All right, next.\I'm Yuno from Hage Village. response:	Yuno from Hage... Could I see your grimoire?
context: You are the Clover Kingdom's hope!\The future of the kingdom is in your hands!\Stay focused!\I'll do my best!\You don't know him... You don't know him...\You're 163. All right, next.\I'm Yuno from Hage Village.\Yuno from Hage... Could I see your grimoire? response:	A f-four-leaf clover...
context: The future of the kingdom is in your hands!\Stay focused!\I'll do my best!\You don't know him... You don't know him...\You're 163. All right, next.\I'm Yuno from Hage Village.\Yuno from Hage... Could I see your grimoire?\A f-four-leaf clover... response:	So that's who everyone's talking about.
context: Stay focused!\I'll do my best!\You don't know him... You don't know him...\You're 163. All right, next.\I'm Yuno from Hage Village.\Yuno from Hage... Could I see your grimoire?\A f-four-leaf clover...\So that's who everyone's talking about. response:	Hey, that grimoire...
context: I'll do my best!\You don't know him... You don't know him...\You're 163. All right, next.\I'm Yuno from Hage Village.\Yuno from Hage... Could I see your grimoire?\A f-four-leaf clover...\So that's who everyone's talking about.\Hey, that grimoire... response:	Is it really a four-leaf clover?!
context: You don't know him... You don't know him...\You're 163. All right, next.\I'm Yuno from Hage Village.\Yuno from Hage... Could I see your grimoire?\A f-four-leaf clover...\So that's who everyone's talking about.\Hey, that grimoire...\Is it really a four-leaf clover?! response:	Wow...
context: You're 163. All right, next.\I'm Yuno from Hage Village.\Yuno from Hage... Could I see your grimoire?\A f-four-leaf clover...\So that's who everyone's talking about.\Hey, that grimoire...\Is it really a four-leaf clover?!\Wow... response:	You're 164. All right, next.
context: I'm Yuno from Hage Village.\Yuno from Hage... Could I see your grimoire?\A f-four-leaf clover...\So that's who everyone's talking about.\Hey, that grimoire...\Is it really a four-leaf clover?!\Wow...\You're 164. All right, next. response:	I'm Asta, also from Hage Village! Here's my grimoire!
context: Yuno from Hage... Could I see your grimoire?\A f-four-leaf clover...\So that's who everyone's talking about.\Hey, that grimoire...\Is it really a four-leaf clover?!\Wow...\You're 164. All right, next.\I'm Asta, also from Hage Village! Here's my grimoire! response:	This is pretty filthy.
context: A f-four-leaf clover...\So that's who everyone's talking about.\Hey, that grimoire...\Is it really a four-leaf clover?!\Wow...\You're 164. All right, next.\I'm Asta, also from Hage Village! Here's my grimoire!\This is pretty filthy. response:	Is this really a grimoire?
context: So that's who everyone's talking about.\Hey, that grimoire...\Is it really a four-leaf clover?!\Wow...\You're 164. All right, next.\I'm Asta, also from Hage Village! Here's my grimoire!\This is pretty filthy.\Is this really a grimoire? response:	Huh? Of course it is! Take a good look!
context: Hey, that grimoire...\Is it really a four-leaf clover?!\Wow...\You're 164. All right, next.\I'm Asta, also from Hage Village! Here's my grimoire!\This is pretty filthy.\Is this really a grimoire?\Huh? Of course it is! Take a good look! response:	See? See?
context: Is it really a four-leaf clover?!\Wow...\You're 164. All right, next.\I'm Asta, also from Hage Village! Here's my grimoire!\This is pretty filthy.\Is this really a grimoire?\Huh? Of course it is! Take a good look!\See? See? response:	All right, all right...
context: Wow...\You're 164. All right, next.\I'm Asta, also from Hage Village! Here's my grimoire!\This is pretty filthy.\Is this really a grimoire?\Huh? Of course it is! Take a good look!\See? See?\All right, all right... response:	You're 165.
context: You're 164. All right, next.\I'm Asta, also from Hage Village! Here's my grimoire!\This is pretty filthy.\Is this really a grimoire?\Huh? Of course it is! Take a good look!\See? See?\All right, all right...\You're 165. response:	Got it!
context: I'm Asta, also from Hage Village! Here's my grimoire!\This is pretty filthy.\Is this really a grimoire?\Huh? Of course it is! Take a good look!\See? See?\All right, all right...\You're 165.\Got it! response:	All right!
context: This is pretty filthy.\Is this really a grimoire?\Huh? Of course it is! Take a good look!\See? See?\All right, all right...\You're 165.\Got it!\All right! response:	Bah-ha! He must be a real go-getter if he came here all the way from the boonies.
context: Is this really a grimoire?\Huh? Of course it is! Take a good look!\See? See?\All right, all right...\You're 165.\Got it!\All right!\Bah-ha! He must be a real go-getter if he came here all the way from the boonies. response:	Man, I'm getting really nervous.
context: Huh? Of course it is! Take a good look!\See? See?\All right, all right...\You're 165.\Got it!\All right!\Bah-ha! He must be a real go-getter if he came here all the way from the boonies.\Man, I'm getting really nervous. response:	Hey, ow! What the heck are these birds?!
context: See? See?\All right, all right...\You're 165.\Got it!\All right!\Bah-ha! He must be a real go-getter if he came here all the way from the boonies.\Man, I'm getting really nervous.\Hey, ow! What the heck are these birds?! response:	The infamous anti-birds of the exam venue.
context: All right, all right...\You're 165.\Got it!\All right!\Bah-ha! He must be a real go-getter if he came here all the way from the boonies.\Man, I'm getting really nervous.\Hey, ow! What the heck are these birds?!\The infamous anti-birds of the exam venue. response:	Really? These things?
context: You're 165.\Got it!\All right!\Bah-ha! He must be a real go-getter if he came here all the way from the boonies.\Man, I'm getting really nervous.\Hey, ow! What the heck are these birds?!\The infamous anti-birds of the exam venue.\Really? These things? response:	The weaker your magical powers, the more these guys flock to you.
context: Got it!\All right!\Bah-ha! He must be a real go-getter if he came here all the way from the boonies.\Man, I'm getting really nervous.\Hey, ow! What the heck are these birds?!\The infamous anti-birds of the exam venue.\Really? These things?\The weaker your magical powers, the more these guys flock to you. response:	Little pests...
context: All right!\Bah-ha! He must be a real go-getter if he came here all the way from the boonies.\Man, I'm getting really nervous.\Hey, ow! What the heck are these birds?!\The infamous anti-birds of the exam venue.\Really? These things?\The weaker your magical powers, the more these guys flock to you.\Little pests... response:	Hey, look at that guy.
context: Bah-ha! He must be a real go-getter if he came here all the way from the boonies.\Man, I'm getting really nervous.\Hey, ow! What the heck are these birds?!\The infamous anti-birds of the exam venue.\Really? These things?\The weaker your magical powers, the more these guys flock to you.\Little pests...\Hey, look at that guy. response:	None of the birds are going to him.
context: Man, I'm getting really nervous.\Hey, ow! What the heck are these birds?!\The infamous anti-birds of the exam venue.\Really? These things?\The weaker your magical powers, the more these guys flock to you.\Little pests...\Hey, look at that guy.\None of the birds are going to him. response:	Hey! It's the guy from earlier.
context: Hey, ow! What the heck are these birds?!\The infamous anti-birds of the exam venue.\Really? These things?\The weaker your magical powers, the more these guys flock to you.\Little pests...\Hey, look at that guy.\None of the birds are going to him.\Hey! It's the guy from earlier. response:	From earlier?
context: The infamous anti-birds of the exam venue.\Really? These things?\The weaker your magical powers, the more these guys flock to you.\Little pests...\Hey, look at that guy.\None of the birds are going to him.\Hey! It's the guy from earlier.\From earlier? response:	He's from some remote village called Hage, yet he's got a four-leaf grimoire!
context: Really? These things?\The weaker your magical powers, the more these guys flock to you.\Little pests...\Hey, look at that guy.\None of the birds are going to him.\Hey! It's the guy from earlier.\From earlier?\He's from some remote village called Hage, yet he's got a four-leaf grimoire! response:	Wha... A four-leaf? Seriously?
context: The weaker your magical powers, the more these guys flock to you.\Little pests...\Hey, look at that guy.\None of the birds are going to him.\Hey! It's the guy from earlier.\From earlier?\He's from some remote village called Hage, yet he's got a four-leaf grimoire!\Wha... A four-leaf? Seriously? response:	One of us is going to become the Wizard King. Our legend's beginning now, Yuno!
context: Little pests...\Hey, look at that guy.\None of the birds are going to him.\Hey! It's the guy from earlier.\From earlier?\He's from some remote village called Hage, yet he's got a four-leaf grimoire!\Wha... A four-leaf? Seriously?\One of us is going to become the Wizard King. Our legend's beginning now, Yuno! response:	Wha...
context: Hey, look at that guy.\None of the birds are going to him.\Hey! It's the guy from earlier.\From earlier?\He's from some remote village called Hage, yet he's got a four-leaf grimoire!\Wha... A four-leaf? Seriously?\One of us is going to become the Wizard King. Our legend's beginning now, Yuno!\Wha... response:	Become the Wizard King?
context: None of the birds are going to him.\Hey! It's the guy from earlier.\From earlier?\He's from some remote village called Hage, yet he's got a four-leaf grimoire!\Wha... A four-leaf? Seriously?\One of us is going to become the Wizard King. Our legend's beginning now, Yuno!\Wha...\Become the Wizard King? response:	I'm gonna show you just how much I've grown in six months...
context: Hey! It's the guy from earlier.\From earlier?\He's from some remote village called Hage, yet he's got a four-leaf grimoire!\Wha... A four-leaf? Seriously?\One of us is going to become the Wizard King. Our legend's beginning now, Yuno!\Wha...\Become the Wizard King?\I'm gonna show you just how much I've grown in six months... response:	Ow, ow, ow, ow, ow! Ow, ow, ow, ow, ow!
context: From earlier?\He's from some remote village called Hage, yet he's got a four-leaf grimoire!\Wha... A four-leaf? Seriously?\One of us is going to become the Wizard King. Our legend's beginning now, Yuno!\Wha...\Become the Wizard King?\I'm gonna show you just how much I've grown in six months...\Ow, ow, ow, ow, ow! Ow, ow, ow, ow, ow! response:	What the heck are these birds?!
context: He's from some remote village called Hage, yet he's got a four-leaf grimoire!\Wha... A four-leaf? Seriously?\One of us is going to become the Wizard King. Our legend's beginning now, Yuno!\Wha...\Become the Wizard King?\I'm gonna show you just how much I've grown in six months...\Ow, ow, ow, ow, ow! Ow, ow, ow, ow, ow!\What the heck are these birds?! response:	What's with that kid?
context: Wha... A four-leaf? Seriously?\One of us is going to become the Wizard King. Our legend's beginning now, Yuno!\Wha...\Become the Wizard King?\I'm gonna show you just how much I've grown in six months...\Ow, ow, ow, ow, ow! Ow, ow, ow, ow, ow!\What the heck are these birds?!\What's with that kid? response:	Talk about a loser!
context: One of us is going to become the Wizard King. Our legend's beginning now, Yuno!\Wha...\Become the Wizard King?\I'm gonna show you just how much I've grown in six months...\Ow, ow, ow, ow, ow! Ow, ow, ow, ow, ow!\What the heck are these birds?!\What's with that kid?\Talk about a loser! response:	That's pretty bad, even for someone from the boonies.
context: Wha...\Become the Wizard King?\I'm gonna show you just how much I've grown in six months...\Ow, ow, ow, ow, ow! Ow, ow, ow, ow, ow!\What the heck are these birds?!\What's with that kid?\Talk about a loser!\That's pretty bad, even for someone from the boonies. response:	Get away from me, you stupid birds!
context: Become the Wizard King?\I'm gonna show you just how much I've grown in six months...\Ow, ow, ow, ow, ow! Ow, ow, ow, ow, ow!\What the heck are these birds?!\What's with that kid?\Talk about a loser!\That's pretty bad, even for someone from the boonies.\Get away from me, you stupid birds! response:	They finally flew off somewhere. Hey, sorry for bumping into you.
context: I'm gonna show you just how much I've grown in six months...\Ow, ow, ow, ow, ow! Ow, ow, ow, ow, ow!\What the heck are these birds?!\What's with that kid?\Talk about a loser!\That's pretty bad, even for someone from the boonies.\Get away from me, you stupid birds!\They finally flew off somewhere. Hey, sorry for bumping into you. response:	I'll kill you, brat.
context: Ow, ow, ow, ow, ow! Ow, ow, ow, ow, ow!\What the heck are these birds?!\What's with that kid?\Talk about a loser!\That's pretty bad, even for someone from the boonies.\Get away from me, you stupid birds!\They finally flew off somewhere. Hey, sorry for bumping into you.\I'll kill you, brat. response:	What the heck's his problem?!
context: What the heck are these birds?!\What's with that kid?\Talk about a loser!\That's pretty bad, even for someone from the boonies.\Get away from me, you stupid birds!\They finally flew off somewhere. Hey, sorry for bumping into you.\I'll kill you, brat.\What the heck's his problem?! response:	Oh, crap. He's got the eyes of a killer.
context: What's with that kid?\Talk about a loser!\That's pretty bad, even for someone from the boonies.\Get away from me, you stupid birds!\They finally flew off somewhere. Hey, sorry for bumping into you.\I'll kill you, brat.\What the heck's his problem?!\Oh, crap. He's got the eyes of a killer. response:	His neck's so thick! No mage looks like that!
context: Talk about a loser!\That's pretty bad, even for someone from the boonies.\Get away from me, you stupid birds!\They finally flew off somewhere. Hey, sorry for bumping into you.\I'll kill you, brat.\What the heck's his problem?!\Oh, crap. He's got the eyes of a killer.\His neck's so thick! No mage looks like that! response:	Talk about an intimidating presence! Is he really my age?!
context: That's pretty bad, even for someone from the boonies.\Get away from me, you stupid birds!\They finally flew off somewhere. Hey, sorry for bumping into you.\I'll kill you, brat.\What the heck's his problem?!\Oh, crap. He's got the eyes of a killer.\His neck's so thick! No mage looks like that!\Talk about an intimidating presence! Is he really my age?! response:	No, wait, wait... You shouldn't judge a book by its cover!
