context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: I told you guys to shut up!\In the name of my angelic sister, Marie, I will kill you all!\All of you...\Stop breaking everything!\Yet he just destroyed the wall!\Captain!\Thanks for all your hard work, Mister Yami!\Captain, this is really good. I'll give you half. I'm giving you half! response:	Do you have a moment, Captain?
context: In the name of my angelic sister, Marie, I will kill you all!\All of you...\Stop breaking everything!\Yet he just destroyed the wall!\Captain!\Thanks for all your hard work, Mister Yami!\Captain, this is really good. I'll give you half. I'm giving you half!\Do you have a moment, Captain? response:	Mister Yami, did anyone get too uppity with you? If they did, I'll kill them!
context: All of you...\Stop breaking everything!\Yet he just destroyed the wall!\Captain!\Thanks for all your hard work, Mister Yami!\Captain, this is really good. I'll give you half. I'm giving you half!\Do you have a moment, Captain?\Mister Yami, did anyone get too uppity with you? If they did, I'll kill them! response:	Captain! Spar with me today!
context: Stop breaking everything!\Yet he just destroyed the wall!\Captain!\Thanks for all your hard work, Mister Yami!\Captain, this is really good. I'll give you half. I'm giving you half!\Do you have a moment, Captain?\Mister Yami, did anyone get too uppity with you? If they did, I'll kill them!\Captain! Spar with me today! response:	Come on! With everything you've got!
context: Yet he just destroyed the wall!\Captain!\Thanks for all your hard work, Mister Yami!\Captain, this is really good. I'll give you half. I'm giving you half!\Do you have a moment, Captain?\Mister Yami, did anyone get too uppity with you? If they did, I'll kill them!\Captain! Spar with me today!\Come on! With everything you've got! response:	C'mon, just ignore these brats and drink with me.
context: Captain!\Thanks for all your hard work, Mister Yami!\Captain, this is really good. I'll give you half. I'm giving you half!\Do you have a moment, Captain?\Mister Yami, did anyone get too uppity with you? If they did, I'll kill them!\Captain! Spar with me today!\Come on! With everything you've got!\C'mon, just ignore these brats and drink with me. response:	Hey, hey, eat this.
context: Thanks for all your hard work, Mister Yami!\Captain, this is really good. I'll give you half. I'm giving you half!\Do you have a moment, Captain?\Mister Yami, did anyone get too uppity with you? If they did, I'll kill them!\Captain! Spar with me today!\Come on! With everything you've got!\C'mon, just ignore these brats and drink with me.\Hey, hey, eat this. response:	Isn't it delicious? Isn't it?
context: Captain, this is really good. I'll give you half. I'm giving you half!\Do you have a moment, Captain?\Mister Yami, did anyone get too uppity with you? If they did, I'll kill them!\Captain! Spar with me today!\Come on! With everything you've got!\C'mon, just ignore these brats and drink with me.\Hey, hey, eat this.\Isn't it delicious? Isn't it? response:	I'm sorry. I've reached my limit, so can I go see my sister now?
context: Do you have a moment, Captain?\Mister Yami, did anyone get too uppity with you? If they did, I'll kill them!\Captain! Spar with me today!\Come on! With everything you've got!\C'mon, just ignore these brats and drink with me.\Hey, hey, eat this.\Isn't it delicious? Isn't it?\I'm sorry. I've reached my limit, so can I go see my sister now? response:	I see, I see. So you guys love me that much, eh?
context: Mister Yami, did anyone get too uppity with you? If they did, I'll kill them!\Captain! Spar with me today!\Come on! With everything you've got!\C'mon, just ignore these brats and drink with me.\Hey, hey, eat this.\Isn't it delicious? Isn't it?\I'm sorry. I've reached my limit, so can I go see my sister now?\I see, I see. So you guys love me that much, eh? response:	But you need to shut up.
context: Captain! Spar with me today!\Come on! With everything you've got!\C'mon, just ignore these brats and drink with me.\Hey, hey, eat this.\Isn't it delicious? Isn't it?\I'm sorry. I've reached my limit, so can I go see my sister now?\I see, I see. So you guys love me that much, eh?\But you need to shut up. response:	Sorry.
context: Come on! With everything you've got!\C'mon, just ignore these brats and drink with me.\Hey, hey, eat this.\Isn't it delicious? Isn't it?\I'm sorry. I've reached my limit, so can I go see my sister now?\I see, I see. So you guys love me that much, eh?\But you need to shut up.\Sorry. response:	I brought a new mem
context: C'mon, just ignore these brats and drink with me.\Hey, hey, eat this.\Isn't it delicious? Isn't it?\I'm sorry. I've reached my limit, so can I go see my sister now?\I see, I see. So you guys love me that much, eh?\But you need to shut up.\Sorry.\I brought a new mem response:	Where'd he go?
context: Hey, hey, eat this.\Isn't it delicious? Isn't it?\I'm sorry. I've reached my limit, so can I go see my sister now?\I see, I see. So you guys love me that much, eh?\But you need to shut up.\Sorry.\I brought a new mem\Where'd he go? response:	Over there.
context: Isn't it delicious? Isn't it?\I'm sorry. I've reached my limit, so can I go see my sister now?\I see, I see. So you guys love me that much, eh?\But you need to shut up.\Sorry.\I brought a new mem\Where'd he go?\Over there. response:	Save me!
context: I'm sorry. I've reached my limit, so can I go see my sister now?\I see, I see. So you guys love me that much, eh?\But you need to shut up.\Sorry.\I brought a new mem\Where'd he go?\Over there.\Save me! response:	Why are you fooling around over there?
context: I see, I see. So you guys love me that much, eh?\But you need to shut up.\Sorry.\I brought a new mem\Where'd he go?\Over there.\Save me!\Why are you fooling around over there? response:	I-I'm not.
context: But you need to shut up.\Sorry.\I brought a new mem\Where'd he go?\Over there.\Save me!\Why are you fooling around over there?\I-I'm not. response:	This little shrimp is our other new member.
context: Sorry.\I brought a new mem\Where'd he go?\Over there.\Save me!\Why are you fooling around over there?\I-I'm not.\This little shrimp is our other new member. response:	Other?
context: I brought a new mem\Where'd he go?\Over there.\Save me!\Why are you fooling around over there?\I-I'm not.\This little shrimp is our other new member.\Other? response:	What was your name again?
context: Where'd he go?\Over there.\Save me!\Why are you fooling around over there?\I-I'm not.\This little shrimp is our other new member.\Other?\What was your name again? response:	Right!
context: Over there.\Save me!\Why are you fooling around over there?\I-I'm not.\This little shrimp is our other new member.\Other?\What was your name again?\Right! response:	I'm Asta from Hage Village!
context: Save me!\Why are you fooling around over there?\I-I'm not.\This little shrimp is our other new member.\Other?\What was your name again?\Right!\I'm Asta from Hage Village! response:	It's nice to meet all of you!
context: Why are you fooling around over there?\I-I'm not.\This little shrimp is our other new member.\Other?\What was your name again?\Right!\I'm Asta from Hage Village!\It's nice to meet all of you! response:	Hage? Seriously?
context: I-I'm not.\This little shrimp is our other new member.\Other?\What was your name again?\Right!\I'm Asta from Hage Village!\It's nice to meet all of you!\Hage? Seriously? response:	Talk about out in the sticks.
context: This little shrimp is our other new member.\Other?\What was your name again?\Right!\I'm Asta from Hage Village!\It's nice to meet all of you!\Hage? Seriously?\Talk about out in the sticks. response:	Hey, introduce him to the other members.
context: Other?\What was your name again?\Right!\I'm Asta from Hage Village!\It's nice to meet all of you!\Hage? Seriously?\Talk about out in the sticks.\Hey, introduce him to the other members. response:	Oh, right. Well, you've already met him, but...
context: What was your name again?\Right!\I'm Asta from Hage Village!\It's nice to meet all of you!\Hage? Seriously?\Talk about out in the sticks.\Hey, introduce him to the other members.\Oh, right. Well, you've already met him, but... response:	This is Gordon Agrippa.
