context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: And while we're at it...\Looks good on you. Don't you think so, Mister Yami?\He looks pretty bland.\And now, you're officially a member of the Magic Knights Squad, the Black Bulls!\You better work hard not to shame Mister Yami or the Black Bulls!\Thanks! It's a pleasure to work with all of you!\Shut up.\Sorry! response:	I'll be more careful next time!
context: Looks good on you. Don't you think so, Mister Yami?\He looks pretty bland.\And now, you're officially a member of the Magic Knights Squad, the Black Bulls!\You better work hard not to shame Mister Yami or the Black Bulls!\Thanks! It's a pleasure to work with all of you!\Shut up.\Sorry!\I'll be more careful next time! response:	The captain just told you to shut up!
context: He looks pretty bland.\And now, you're officially a member of the Magic Knights Squad, the Black Bulls!\You better work hard not to shame Mister Yami or the Black Bulls!\Thanks! It's a pleasure to work with all of you!\Shut up.\Sorry!\I'll be more careful next time!\The captain just told you to shut up! response:	That's the other new recruit?
context: And now, you're officially a member of the Magic Knights Squad, the Black Bulls!\You better work hard not to shame Mister Yami or the Black Bulls!\Thanks! It's a pleasure to work with all of you!\Shut up.\Sorry!\I'll be more careful next time!\The captain just told you to shut up!\That's the other new recruit? response:	What an insect.
context: You better work hard not to shame Mister Yami or the Black Bulls!\Thanks! It's a pleasure to work with all of you!\Shut up.\Sorry!\I'll be more careful next time!\The captain just told you to shut up!\That's the other new recruit?\What an insect. response:	The Other New Recruit
context: Thanks! It's a pleasure to work with all of you!\Shut up.\Sorry!\I'll be more careful next time!\The captain just told you to shut up!\That's the other new recruit?\What an insect.\The Other New Recruit response:	Grey words can't make anything happen
context: Shut up.\Sorry!\I'll be more careful next time!\The captain just told you to shut up!\That's the other new recruit?\What an insect.\The Other New Recruit\Grey words can't make anything happen response:	I know, yeah I know
context: Sorry!\I'll be more careful next time!\The captain just told you to shut up!\That's the other new recruit?\What an insect.\The Other New Recruit\Grey words can't make anything happen\I know, yeah I know response:	Wishing to fly freely across the sky
context: I'll be more careful next time!\The captain just told you to shut up!\That's the other new recruit?\What an insect.\The Other New Recruit\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky response:	I dreamed it all my life
context: The captain just told you to shut up!\That's the other new recruit?\What an insect.\The Other New Recruit\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life response:	Step by step I go, though it's a doubtful world
context: That's the other new recruit?\What an insect.\The Other New Recruit\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world response:	Don't care how much I fall
context: What an insect.\The Other New Recruit\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall response:	Instinct is my guide, I never give up
context: The Other New Recruit\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up response:	To faraway future, I burst out running
context: Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running response:	Go beyond even the unseen fears
context: I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears response:	The vision I had, so I can be myself
context: Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself response:	Someday I will write the next page
context: I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page response:	You are my hope
context: Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope response:	Like that page from someday
context: Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday response:	I was able to meet you
context: Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you response:	I call this a miracle
context: To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle response:	Black Bulls' Base
context: Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Black Bulls' Base response:	This is your room.
context: The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Black Bulls' Base\This is your room. response:	Huh?
context: Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Black Bulls' Base\This is your room.\Huh? response:	Well? Isn't it depressing how small and filthy it is?
context: You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Black Bulls' Base\This is your room.\Huh?\Well? Isn't it depressing how small and filthy it is? response:	By the way, my room is twice as big
context: Like that page from someday\I was able to meet you\I call this a miracle\Black Bulls' Base\This is your room.\Huh?\Well? Isn't it depressing how small and filthy it is?\By the way, my room is twice as big response:	My own room!
context: I was able to meet you\I call this a miracle\Black Bulls' Base\This is your room.\Huh?\Well? Isn't it depressing how small and filthy it is?\By the way, my room is twice as big\My own room! response:	He's actually moved?!
context: I call this a miracle\Black Bulls' Base\This is your room.\Huh?\Well? Isn't it depressing how small and filthy it is?\By the way, my room is twice as big\My own room!\He's actually moved?! response:	I-I've never had my own room!
context: Black Bulls' Base\This is your room.\Huh?\Well? Isn't it depressing how small and filthy it is?\By the way, my room is twice as big\My own room!\He's actually moved?!\I-I've never had my own room! response:	At the church, we all shared a room, so we'd sleep lined up next to each other.
context: This is your room.\Huh?\Well? Isn't it depressing how small and filthy it is?\By the way, my room is twice as big\My own room!\He's actually moved?!\I-I've never had my own room!\At the church, we all shared a room, so we'd sleep lined up next to each other. response:	Hi-yah!
context: Huh?\Well? Isn't it depressing how small and filthy it is?\By the way, my room is twice as big\My own room!\He's actually moved?!\I-I've never had my own room!\At the church, we all shared a room, so we'd sleep lined up next to each other.\Hi-yah! response:	I'm gonna get you so clean!
context: Well? Isn't it depressing how small and filthy it is?\By the way, my room is twice as big\My own room!\He's actually moved?!\I-I've never had my own room!\At the church, we all shared a room, so we'd sleep lined up next to each other.\Hi-yah!\I'm gonna get you so clean! response:	Until you're all sparkly and shiny!
context: By the way, my room is twice as big\My own room!\He's actually moved?!\I-I've never had my own room!\At the church, we all shared a room, so we'd sleep lined up next to each other.\Hi-yah!\I'm gonna get you so clean!\Until you're all sparkly and shiny! response:	Better get scrubbin'.
context: My own room!\He's actually moved?!\I-I've never had my own room!\At the church, we all shared a room, so we'd sleep lined up next to each other.\Hi-yah!\I'm gonna get you so clean!\Until you're all sparkly and shiny!\Better get scrubbin'. response:	You're free to do whatever until we get a mission.
context: He's actually moved?!\I-I've never had my own room!\At the church, we all shared a room, so we'd sleep lined up next to each other.\Hi-yah!\I'm gonna get you so clean!\Until you're all sparkly and shiny!\Better get scrubbin'.\You're free to do whatever until we get a mission. response:	Oh, by the way, Asta.
context: I-I've never had my own room!\At the church, we all shared a room, so we'd sleep lined up next to each other.\Hi-yah!\I'm gonna get you so clean!\Until you're all sparkly and shiny!\Better get scrubbin'.\You're free to do whatever until we get a mission.\Oh, by the way, Asta. response:	Yeah?
context: At the church, we all shared a room, so we'd sleep lined up next to each other.\Hi-yah!\I'm gonna get you so clean!\Until you're all sparkly and shiny!\Better get scrubbin'.\You're free to do whatever until we get a mission.\Oh, by the way, Asta.\Yeah? response:	Make sure you write letters.
context: Hi-yah!\I'm gonna get you so clean!\Until you're all sparkly and shiny!\Better get scrubbin'.\You're free to do whatever until we get a mission.\Oh, by the way, Asta.\Yeah?\Make sure you write letters. response:	Huh?
context: I'm gonna get you so clean!\Until you're all sparkly and shiny!\Better get scrubbin'.\You're free to do whatever until we get a mission.\Oh, by the way, Asta.\Yeah?\Make sure you write letters.\Huh? response:	To everyone at that church of yours.
context: Until you're all sparkly and shiny!\Better get scrubbin'.\You're free to do whatever until we get a mission.\Oh, by the way, Asta.\Yeah?\Make sure you write letters.\Huh?\To everyone at that church of yours. response:	They're your family, right? I'm sure they're worried about how things turned out.
context: Better get scrubbin'.\You're free to do whatever until we get a mission.\Oh, by the way, Asta.\Yeah?\Make sure you write letters.\Huh?\To everyone at that church of yours.\They're your family, right? I'm sure they're worried about how things turned out. response:	Right!
context: You're free to do whatever until we get a mission.\Oh, by the way, Asta.\Yeah?\Make sure you write letters.\Huh?\To everyone at that church of yours.\They're your family, right? I'm sure they're worried about how things turned out.\Right! response:	Don't make anyone worry about you.
context: Oh, by the way, Asta.\Yeah?\Make sure you write letters.\Huh?\To everyone at that church of yours.\They're your family, right? I'm sure they're worried about how things turned out.\Right!\Don't make anyone worry about you. response:	That's how to be a real man. See ya!
context: Yeah?\Make sure you write letters.\Huh?\To everyone at that church of yours.\They're your family, right? I'm sure they're worried about how things turned out.\Right!\Don't make anyone worry about you.\That's how to be a real man. See ya! response:	If you need anything, come see me.
context: Make sure you write letters.\Huh?\To everyone at that church of yours.\They're your family, right? I'm sure they're worried about how things turned out.\Right!\Don't make anyone worry about you.\That's how to be a real man. See ya!\If you need anything, come see me. response:	Right! Thanks!
context: Huh?\To everyone at that church of yours.\They're your family, right? I'm sure they're worried about how things turned out.\Right!\Don't make anyone worry about you.\That's how to be a real man. See ya!\If you need anything, come see me.\Right! Thanks! response:	This is my first castle.
context: To everyone at that church of yours.\They're your family, right? I'm sure they're worried about how things turned out.\Right!\Don't make anyone worry about you.\That's how to be a real man. See ya!\If you need anything, come see me.\Right! Thanks!\This is my first castle. response:	I'm going to climb my way up to Wizard King from here.
context: They're your family, right? I'm sure they're worried about how things turned out.\Right!\Don't make anyone worry about you.\That's how to be a real man. See ya!\If you need anything, come see me.\Right! Thanks!\This is my first castle.\I'm going to climb my way up to Wizard King from here. response:	I'm not going to lose. Got it, Yuno?
context: Right!\Don't make anyone worry about you.\That's how to be a real man. See ya!\If you need anything, come see me.\Right! Thanks!\This is my first castle.\I'm going to climb my way up to Wizard King from here.\I'm not going to lose. Got it, Yuno? response:	How unfortunate.
context: Don't make anyone worry about you.\That's how to be a real man. See ya!\If you need anything, come see me.\Right! Thanks!\This is my first castle.\I'm going to climb my way up to Wizard King from here.\I'm not going to lose. Got it, Yuno?\How unfortunate. response:	This room is wasted on you.
context: That's how to be a real man. See ya!\If you need anything, come see me.\Right! Thanks!\This is my first castle.\I'm going to climb my way up to Wizard King from here.\I'm not going to lose. Got it, Yuno?\How unfortunate.\This room is wasted on you. response:	Tomorrow, I'll be lecturing you on your duties as a Magic Knight.
context: If you need anything, come see me.\Right! Thanks!\This is my first castle.\I'm going to climb my way up to Wizard King from here.\I'm not going to lose. Got it, Yuno?\How unfortunate.\This room is wasted on you.\Tomorrow, I'll be lecturing you on your duties as a Magic Knight. response:	I'd rather not be your instructor,
context: Right! Thanks!\This is my first castle.\I'm going to climb my way up to Wizard King from here.\I'm not going to lose. Got it, Yuno?\How unfortunate.\This room is wasted on you.\Tomorrow, I'll be lecturing you on your duties as a Magic Knight.\I'd rather not be your instructor, response:	but the captain ordered me to do so, and as such, I have no choice.
context: This is my first castle.\I'm going to climb my way up to Wizard King from here.\I'm not going to lose. Got it, Yuno?\How unfortunate.\This room is wasted on you.\Tomorrow, I'll be lecturing you on your duties as a Magic Knight.\I'd rather not be your instructor,\but the captain ordered me to do so, and as such, I have no choice. response:	Are you listening?
context: I'm going to climb my way up to Wizard King from here.\I'm not going to lose. Got it, Yuno?\How unfortunate.\This room is wasted on you.\Tomorrow, I'll be lecturing you on your duties as a Magic Knight.\I'd rather not be your instructor,\but the captain ordered me to do so, and as such, I have no choice.\Are you listening? response:	It's Yuno.
context: I'm not going to lose. Got it, Yuno?\How unfortunate.\This room is wasted on you.\Tomorrow, I'll be lecturing you on your duties as a Magic Knight.\I'd rather not be your instructor,\but the captain ordered me to do so, and as such, I have no choice.\Are you listening?\It's Yuno. response:	I have a name, and it's Yuno, Klaus.
context: How unfortunate.\This room is wasted on you.\Tomorrow, I'll be lecturing you on your duties as a Magic Knight.\I'd rather not be your instructor,\but the captain ordered me to do so, and as such, I have no choice.\Are you listening?\It's Yuno.\I have a name, and it's Yuno, Klaus. response:	I'm your senior.
context: This room is wasted on you.\Tomorrow, I'll be lecturing you on your duties as a Magic Knight.\I'd rather not be your instructor,\but the captain ordered me to do so, and as such, I have no choice.\Are you listening?\It's Yuno.\I have a name, and it's Yuno, Klaus.\I'm your senior. response:	You'll address me with respect.
context: Tomorrow, I'll be lecturing you on your duties as a Magic Knight.\I'd rather not be your instructor,\but the captain ordered me to do so, and as such, I have no choice.\Are you listening?\It's Yuno.\I have a name, and it's Yuno, Klaus.\I'm your senior.\You'll address me with respect. response:	Understood.
context: I'd rather not be your instructor,\but the captain ordered me to do so, and as such, I have no choice.\Are you listening?\It's Yuno.\I have a name, and it's Yuno, Klaus.\I'm your senior.\You'll address me with respect.\Understood. response:	Don't be late.
context: but the captain ordered me to do so, and as such, I have no choice.\Are you listening?\It's Yuno.\I have a name, and it's Yuno, Klaus.\I'm your senior.\You'll address me with respect.\Understood.\Don't be late. response:	Oh?
context: Are you listening?\It's Yuno.\I have a name, and it's Yuno, Klaus.\I'm your senior.\You'll address me with respect.\Understood.\Don't be late.\Oh? response:	Well done, Yuno!
context: It's Yuno.\I have a name, and it's Yuno, Klaus.\I'm your senior.\You'll address me with respect.\Understood.\Don't be late.\Oh?\Well done, Yuno! response:	He made it into the Magic Knights! He's truly our pride!
context: I have a name, and it's Yuno, Klaus.\I'm your senior.\You'll address me with respect.\Understood.\Don't be late.\Oh?\Well done, Yuno!\He made it into the Magic Knights! He's truly our pride! response:	Yuno's so cool!
context: I'm your senior.\You'll address me with respect.\Understood.\Don't be late.\Oh?\Well done, Yuno!\He made it into the Magic Knights! He's truly our pride!\Yuno's so cool! response:	So cool!
context: You'll address me with respect.\Understood.\Don't be late.\Oh?\Well done, Yuno!\He made it into the Magic Knights! He's truly our pride!\Yuno's so cool!\So cool! response:	I have to let the whole village know!
context: Understood.\Don't be late.\Oh?\Well done, Yuno!\He made it into the Magic Knights! He's truly our pride!\Yuno's so cool!\So cool!\I have to let the whole village know! response:	So, Sister, what does the letter from Asta say?
context: Don't be late.\Oh?\Well done, Yuno!\He made it into the Magic Knights! He's truly our pride!\Yuno's so cool!\So cool!\I have to let the whole village know!\So, Sister, what does the letter from Asta say? response:	Man, his handwriting sucks. When's he coming home?
context: Oh?\Well done, Yuno!\He made it into the Magic Knights! He's truly our pride!\Yuno's so cool!\So cool!\I have to let the whole village know!\So, Sister, what does the letter from Asta say?\Man, his handwriting sucks. When's he coming home? response:	We'll have to cheer him up when he comes back.
context: Well done, Yuno!\He made it into the Magic Knights! He's truly our pride!\Yuno's so cool!\So cool!\I have to let the whole village know!\So, Sister, what does the letter from Asta say?\Man, his handwriting sucks. When's he coming home?\We'll have to cheer him up when he comes back. response:	I'm sure even Asta would be depressed about that.
context: He made it into the Magic Knights! He's truly our pride!\Yuno's so cool!\So cool!\I have to let the whole village know!\So, Sister, what does the letter from Asta say?\Man, his handwriting sucks. When's he coming home?\We'll have to cheer him up when he comes back.\I'm sure even Asta would be depressed about that. response:	We'll have a super tato party.
context: Yuno's so cool!\So cool!\I have to let the whole village know!\So, Sister, what does the letter from Asta say?\Man, his handwriting sucks. When's he coming home?\We'll have to cheer him up when he comes back.\I'm sure even Asta would be depressed about that.\We'll have a super tato party. response:	He says he passed.
context: So cool!\I have to let the whole village know!\So, Sister, what does the letter from Asta say?\Man, his handwriting sucks. When's he coming home?\We'll have to cheer him up when he comes back.\I'm sure even Asta would be depressed about that.\We'll have a super tato party.\He says he passed. response:	Huh?
context: I have to let the whole village know!\So, Sister, what does the letter from Asta say?\Man, his handwriting sucks. When's he coming home?\We'll have to cheer him up when he comes back.\I'm sure even Asta would be depressed about that.\We'll have a super tato party.\He says he passed.\Huh? response:	Asta passed, too.
context: So, Sister, what does the letter from Asta say?\Man, his handwriting sucks. When's he coming home?\We'll have to cheer him up when he comes back.\I'm sure even Asta would be depressed about that.\We'll have a super tato party.\He says he passed.\Huh?\Asta passed, too. response:	What?!
context: Man, his handwriting sucks. When's he coming home?\We'll have to cheer him up when he comes back.\I'm sure even Asta would be depressed about that.\We'll have a super tato party.\He says he passed.\Huh?\Asta passed, too.\What?! response:	Seriously?!
context: We'll have to cheer him up when he comes back.\I'm sure even Asta would be depressed about that.\We'll have a super tato party.\He says he passed.\Huh?\Asta passed, too.\What?!\Seriously?! response:	Wow... He really passed.
context: I'm sure even Asta would be depressed about that.\We'll have a super tato party.\He says he passed.\Huh?\Asta passed, too.\What?!\Seriously?!\Wow... He really passed. response:	Th-Then I guess he won't be coming home.
context: We'll have a super tato party.\He says he passed.\Huh?\Asta passed, too.\What?!\Seriously?!\Wow... He really passed.\Th-Then I guess he won't be coming home. response:	I see... So they both passed.
context: He says he passed.\Huh?\Asta passed, too.\What?!\Seriously?!\Wow... He really passed.\Th-Then I guess he won't be coming home.\I see... So they both passed. response:	All right, I'm going to tell the whole village!
context: Huh?\Asta passed, too.\What?!\Seriously?!\Wow... He really passed.\Th-Then I guess he won't be coming home.\I see... So they both passed.\All right, I'm going to tell the whole village! response:	This is the first bit of good news we've gotten since Hage Village was founded!
context: Asta passed, too.\What?!\Seriously?!\Wow... He really passed.\Th-Then I guess he won't be coming home.\I see... So they both passed.\All right, I'm going to tell the whole village!\This is the first bit of good news we've gotten since Hage Village was founded! response:	Yeah!
context: What?!\Seriously?!\Wow... He really passed.\Th-Then I guess he won't be coming home.\I see... So they both passed.\All right, I'm going to tell the whole village!\This is the first bit of good news we've gotten since Hage Village was founded!\Yeah! response:	I see. So Asta passed, too... I see.
context: Seriously?!\Wow... He really passed.\Th-Then I guess he won't be coming home.\I see... So they both passed.\All right, I'm going to tell the whole village!\This is the first bit of good news we've gotten since Hage Village was founded!\Yeah!\I see. So Asta passed, too... I see. response:	Asta, Yuno, congratulations.
context: Wow... He really passed.\Th-Then I guess he won't be coming home.\I see... So they both passed.\All right, I'm going to tell the whole village!\This is the first bit of good news we've gotten since Hage Village was founded!\Yeah!\I see. So Asta passed, too... I see.\Asta, Yuno, congratulations. response:	Keep doing your best.
context: Th-Then I guess he won't be coming home.\I see... So they both passed.\All right, I'm going to tell the whole village!\This is the first bit of good news we've gotten since Hage Village was founded!\Yeah!\I see. So Asta passed, too... I see.\Asta, Yuno, congratulations.\Keep doing your best. response:	It wasn't a dream!
context: I see... So they both passed.\All right, I'm going to tell the whole village!\This is the first bit of good news we've gotten since Hage Village was founded!\Yeah!\I see. So Asta passed, too... I see.\Asta, Yuno, congratulations.\Keep doing your best.\It wasn't a dream! response:	All right! Let's do thi
context: All right, I'm going to tell the whole village!\This is the first bit of good news we've gotten since Hage Village was founded!\Yeah!\I see. So Asta passed, too... I see.\Asta, Yuno, congratulations.\Keep doing your best.\It wasn't a dream!\All right! Let's do thi response:	Ow...
context: This is the first bit of good news we've gotten since Hage Village was founded!\Yeah!\I see. So Asta passed, too... I see.\Asta, Yuno, congratulations.\Keep doing your best.\It wasn't a dream!\All right! Let's do thi\Ow... response:	Was this pillar here yesterday?
context: Yeah!\I see. So Asta passed, too... I see.\Asta, Yuno, congratulations.\Keep doing your best.\It wasn't a dream!\All right! Let's do thi\Ow...\Was this pillar here yesterday? response:	Hey, newbie. Did you sleep well?
context: I see. So Asta passed, too... I see.\Asta, Yuno, congratulations.\Keep doing your best.\It wasn't a dream!\All right! Let's do thi\Ow...\Was this pillar here yesterday?\Hey, newbie. Did you sleep well? response:	Ah, g-good morning! Um, sir, about this pillar...
context: Asta, Yuno, congratulations.\Keep doing your best.\It wasn't a dream!\All right! Let's do thi\Ow...\Was this pillar here yesterday?\Hey, newbie. Did you sleep well?\Ah, g-good morning! Um, sir, about this pillar... response:	What about it?
context: Keep doing your best.\It wasn't a dream!\All right! Let's do thi\Ow...\Was this pillar here yesterday?\Hey, newbie. Did you sleep well?\Ah, g-good morning! Um, sir, about this pillar...\What about it? response:	I don't think it was here yesterday.
context: It wasn't a dream!\All right! Let's do thi\Ow...\Was this pillar here yesterday?\Hey, newbie. Did you sleep well?\Ah, g-good morning! Um, sir, about this pillar...\What about it?\I don't think it was here yesterday. response:	Don't worry about a pillar. The base itself changes its shape all the time.
context: All right! Let's do thi\Ow...\Was this pillar here yesterday?\Hey, newbie. Did you sleep well?\Ah, g-good morning! Um, sir, about this pillar...\What about it?\I don't think it was here yesterday.\Don't worry about a pillar. The base itself changes its shape all the time. response:	Wh-What?!
context: Ow...\Was this pillar here yesterday?\Hey, newbie. Did you sleep well?\Ah, g-good morning! Um, sir, about this pillar...\What about it?\I don't think it was here yesterday.\Don't worry about a pillar. The base itself changes its shape all the time.\Wh-What?! response:	Don't worry. You'll get used to it.
context: Was this pillar here yesterday?\Hey, newbie. Did you sleep well?\Ah, g-good morning! Um, sir, about this pillar...\What about it?\I don't think it was here yesterday.\Don't worry about a pillar. The base itself changes its shape all the time.\Wh-What?!\Don't worry. You'll get used to it. response:	Really?
context: Hey, newbie. Did you sleep well?\Ah, g-good morning! Um, sir, about this pillar...\What about it?\I don't think it was here yesterday.\Don't worry about a pillar. The base itself changes its shape all the time.\Wh-What?!\Don't worry. You'll get used to it.\Really? response:	All right, let's go.
context: Ah, g-good morning! Um, sir, about this pillar...\What about it?\I don't think it was here yesterday.\Don't worry about a pillar. The base itself changes its shape all the time.\Wh-What?!\Don't worry. You'll get used to it.\Really?\All right, let's go. response:	Okay!
context: What about it?\I don't think it was here yesterday.\Don't worry about a pillar. The base itself changes its shape all the time.\Wh-What?!\Don't worry. You'll get used to it.\Really?\All right, let's go.\Okay! response:	You're in for a treat.
context: I don't think it was here yesterday.\Don't worry about a pillar. The base itself changes its shape all the time.\Wh-What?!\Don't worry. You'll get used to it.\Really?\All right, let's go.\Okay!\You're in for a treat. response:	I'll personally show you around the Black Bulls' super cool base!
context: Don't worry about a pillar. The base itself changes its shape all the time.\Wh-What?!\Don't worry. You'll get used to it.\Really?\All right, let's go.\Okay!\You're in for a treat.\I'll personally show you around the Black Bulls' super cool base! response:	Follow me, Shrimpsta!
context: Wh-What?!\Don't worry. You'll get used to it.\Really?\All right, let's go.\Okay!\You're in for a treat.\I'll personally show you around the Black Bulls' super cool base!\Follow me, Shrimpsta! response:	Got it, Mr. Sunglasses!
context: Don't worry. You'll get used to it.\Really?\All right, let's go.\Okay!\You're in for a treat.\I'll personally show you around the Black Bulls' super cool base!\Follow me, Shrimpsta!\Got it, Mr. Sunglasses! response:	Moron! You mean the Great Magna!
context: Really?\All right, let's go.\Okay!\You're in for a treat.\I'll personally show you around the Black Bulls' super cool base!\Follow me, Shrimpsta!\Got it, Mr. Sunglasses!\Moron! You mean the Great Magna! response:	Moron! The Great Magna!
context: All right, let's go.\Okay!\You're in for a treat.\I'll personally show you around the Black Bulls' super cool base!\Follow me, Shrimpsta!\Got it, Mr. Sunglasses!\Moron! You mean the Great Magna!\Moron! The Great Magna! response:	You don't need the moron part!
context: Okay!\You're in for a treat.\I'll personally show you around the Black Bulls' super cool base!\Follow me, Shrimpsta!\Got it, Mr. Sunglasses!\Moron! You mean the Great Magna!\Moron! The Great Magna!\You don't need the moron part! response:	This is the cafeteria!
context: You're in for a treat.\I'll personally show you around the Black Bulls' super cool base!\Follow me, Shrimpsta!\Got it, Mr. Sunglasses!\Moron! You mean the Great Magna!\Moron! The Great Magna!\You don't need the moron part!\This is the cafeteria! response:	What do you think? It's stupidly huge!
context: I'll personally show you around the Black Bulls' super cool base!\Follow me, Shrimpsta!\Got it, Mr. Sunglasses!\Moron! You mean the Great Magna!\Moron! The Great Magna!\You don't need the moron part!\This is the cafeteria!\What do you think? It's stupidly huge! response:	Yeah! It's really big!
context: Follow me, Shrimpsta!\Got it, Mr. Sunglasses!\Moron! You mean the Great Magna!\Moron! The Great Magna!\You don't need the moron part!\This is the cafeteria!\What do you think? It's stupidly huge!\Yeah! It's really big! response:	This is the bath.
context: Got it, Mr. Sunglasses!\Moron! You mean the Great Magna!\Moron! The Great Magna!\You don't need the moron part!\This is the cafeteria!\What do you think? It's stupidly huge!\Yeah! It's really big!\This is the bath. response:	It's hot!
context: Moron! You mean the Great Magna!\Moron! The Great Magna!\You don't need the moron part!\This is the cafeteria!\What do you think? It's stupidly huge!\Yeah! It's really big!\This is the bath.\It's hot! response:	This kind of heat is nothing to a member of the Black Bulls!
