context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Well, until we do find somewhere for them to go, I'm heading out for a cup of coffee.\Oh, what kind of cake should I have with it?\Cake, she says...\She's really pushing herself.\Yeah...\If I lost somebody I loved, I'd lose my appetite right away.\On the cafe terrace, dyed crimson with the sunset,\The fragrance of Turkish coffee fills the air response:	Along with a listless tango rhythm.
context: Oh, what kind of cake should I have with it?\Cake, she says...\She's really pushing herself.\Yeah...\If I lost somebody I loved, I'd lose my appetite right away.\On the cafe terrace, dyed crimson with the sunset,\The fragrance of Turkish coffee fills the air\Along with a listless tango rhythm. response:	I'm alone and lonely, but if I dance
context: Cake, she says...\She's really pushing herself.\Yeah...\If I lost somebody I loved, I'd lose my appetite right away.\On the cafe terrace, dyed crimson with the sunset,\The fragrance of Turkish coffee fills the air\Along with a listless tango rhythm.\I'm alone and lonely, but if I dance response:	A breeze will blow through my heart.
context: She's really pushing herself.\Yeah...\If I lost somebody I loved, I'd lose my appetite right away.\On the cafe terrace, dyed crimson with the sunset,\The fragrance of Turkish coffee fills the air\Along with a listless tango rhythm.\I'm alone and lonely, but if I dance\A breeze will blow through my heart. response:	If you don't show up,
context: Yeah...\If I lost somebody I loved, I'd lose my appetite right away.\On the cafe terrace, dyed crimson with the sunset,\The fragrance of Turkish coffee fills the air\Along with a listless tango rhythm.\I'm alone and lonely, but if I dance\A breeze will blow through my heart.\If you don't show up, response:	I wonder who I'll be dancing with tonight?
context: If I lost somebody I loved, I'd lose my appetite right away.\On the cafe terrace, dyed crimson with the sunset,\The fragrance of Turkish coffee fills the air\Along with a listless tango rhythm.\I'm alone and lonely, but if I dance\A breeze will blow through my heart.\If you don't show up,\I wonder who I'll be dancing with tonight? response:	Silver Moon
context: On the cafe terrace, dyed crimson with the sunset,\The fragrance of Turkish coffee fills the air\Along with a listless tango rhythm.\I'm alone and lonely, but if I dance\A breeze will blow through my heart.\If you don't show up,\I wonder who I'll be dancing with tonight?\Silver Moon response:	Red Moon
context: The fragrance of Turkish coffee fills the air\Along with a listless tango rhythm.\I'm alone and lonely, but if I dance\A breeze will blow through my heart.\If you don't show up,\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon response:	You're so cold, Shanghai dandy
context: Along with a listless tango rhythm.\I'm alone and lonely, but if I dance\A breeze will blow through my heart.\If you don't show up,\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy response:	The smoke from the Gitanes gets in my eyes.
context: I'm alone and lonely, but if I dance\A breeze will blow through my heart.\If you don't show up,\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes. response:	So you're all better now?
context: A breeze will blow through my heart.\If you don't show up,\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\So you're all better now? response:	Yeah...
context: If you don't show up,\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\So you're all better now?\Yeah... response:	Anyway, if I kept staying in bed
context: I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\So you're all better now?\Yeah...\Anyway, if I kept staying in bed response:	The night makes the gypsy violin cry,
context: Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\So you're all better now?\Yeah...\Anyway, if I kept staying in bed\The night makes the gypsy violin cry, response:	over a few bumps and scrapes like that, Sempai would...
context: Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\So you're all better now?\Yeah...\Anyway, if I kept staying in bed\The night makes the gypsy violin cry,\over a few bumps and scrapes like that, Sempai would... response:	The wine bottle and the two glasses,
context: You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\So you're all better now?\Yeah...\Anyway, if I kept staying in bed\The night makes the gypsy violin cry,\over a few bumps and scrapes like that, Sempai would...\The wine bottle and the two glasses, response:	I burn for you, and I feel wretched.
context: The smoke from the Gitanes gets in my eyes.\So you're all better now?\Yeah...\Anyway, if I kept staying in bed\The night makes the gypsy violin cry,\over a few bumps and scrapes like that, Sempai would...\The wine bottle and the two glasses,\I burn for you, and I feel wretched. response:	Anyway, how's the plan to get the civilians off the Macross coming?
context: So you're all better now?\Yeah...\Anyway, if I kept staying in bed\The night makes the gypsy violin cry,\over a few bumps and scrapes like that, Sempai would...\The wine bottle and the two glasses,\I burn for you, and I feel wretched.\Anyway, how's the plan to get the civilians off the Macross coming? response:	If we can just find someplace to take them in, we could carry it out at any time.
context: Yeah...\Anyway, if I kept staying in bed\The night makes the gypsy violin cry,\over a few bumps and scrapes like that, Sempai would...\The wine bottle and the two glasses,\I burn for you, and I feel wretched.\Anyway, how's the plan to get the civilians off the Macross coming?\If we can just find someplace to take them in, we could carry it out at any time. response:	I'm alone and lonely, but if I toast,
context: Anyway, if I kept staying in bed\The night makes the gypsy violin cry,\over a few bumps and scrapes like that, Sempai would...\The wine bottle and the two glasses,\I burn for you, and I feel wretched.\Anyway, how's the plan to get the civilians off the Macross coming?\If we can just find someplace to take them in, we could carry it out at any time.\I'm alone and lonely, but if I toast, response:	It's your girlfriend that sings this song, right?
context: The night makes the gypsy violin cry,\over a few bumps and scrapes like that, Sempai would...\The wine bottle and the two glasses,\I burn for you, and I feel wretched.\Anyway, how's the plan to get the civilians off the Macross coming?\If we can just find someplace to take them in, we could carry it out at any time.\I'm alone and lonely, but if I toast,\It's your girlfriend that sings this song, right? response:	A breeze will make the small flame dance.
context: over a few bumps and scrapes like that, Sempai would...\The wine bottle and the two glasses,\I burn for you, and I feel wretched.\Anyway, how's the plan to get the civilians off the Macross coming?\If we can just find someplace to take them in, we could carry it out at any time.\I'm alone and lonely, but if I toast,\It's your girlfriend that sings this song, right?\A breeze will make the small flame dance. response:	Will she leave the ship?
context: The wine bottle and the two glasses,\I burn for you, and I feel wretched.\Anyway, how's the plan to get the civilians off the Macross coming?\If we can just find someplace to take them in, we could carry it out at any time.\I'm alone and lonely, but if I toast,\It's your girlfriend that sings this song, right?\A breeze will make the small flame dance.\Will she leave the ship? response:	No, Minmay said she's staying.
context: I burn for you, and I feel wretched.\Anyway, how's the plan to get the civilians off the Macross coming?\If we can just find someplace to take them in, we could carry it out at any time.\I'm alone and lonely, but if I toast,\It's your girlfriend that sings this song, right?\A breeze will make the small flame dance.\Will she leave the ship?\No, Minmay said she's staying. response:	If you don't show up,
context: Anyway, how's the plan to get the civilians off the Macross coming?\If we can just find someplace to take them in, we could carry it out at any time.\I'm alone and lonely, but if I toast,\It's your girlfriend that sings this song, right?\A breeze will make the small flame dance.\Will she leave the ship?\No, Minmay said she's staying.\If you don't show up, response:	Along with her aunt, uncle and cousin, Kaifun.
context: If we can just find someplace to take them in, we could carry it out at any time.\I'm alone and lonely, but if I toast,\It's your girlfriend that sings this song, right?\A breeze will make the small flame dance.\Will she leave the ship?\No, Minmay said she's staying.\If you don't show up,\Along with her aunt, uncle and cousin, Kaifun. response:	I wonder who I'll be drinking with tonight?
context: I'm alone and lonely, but if I toast,\It's your girlfriend that sings this song, right?\A breeze will make the small flame dance.\Will she leave the ship?\No, Minmay said she's staying.\If you don't show up,\Along with her aunt, uncle and cousin, Kaifun.\I wonder who I'll be drinking with tonight? response:	Well, that's good to hear.
context: It's your girlfriend that sings this song, right?\A breeze will make the small flame dance.\Will she leave the ship?\No, Minmay said she's staying.\If you don't show up,\Along with her aunt, uncle and cousin, Kaifun.\I wonder who I'll be drinking with tonight?\Well, that's good to hear. response:	I guess.
context: A breeze will make the small flame dance.\Will she leave the ship?\No, Minmay said she's staying.\If you don't show up,\Along with her aunt, uncle and cousin, Kaifun.\I wonder who I'll be drinking with tonight?\Well, that's good to hear.\I guess. response:	Kaifun will be staying, too.
context: Will she leave the ship?\No, Minmay said she's staying.\If you don't show up,\Along with her aunt, uncle and cousin, Kaifun.\I wonder who I'll be drinking with tonight?\Well, that's good to hear.\I guess.\Kaifun will be staying, too. response:	Silver Moon
context: No, Minmay said she's staying.\If you don't show up,\Along with her aunt, uncle and cousin, Kaifun.\I wonder who I'll be drinking with tonight?\Well, that's good to hear.\I guess.\Kaifun will be staying, too.\Silver Moon response:	Anyway, being on the surface doesn't mean they'll be any safer.
context: If you don't show up,\Along with her aunt, uncle and cousin, Kaifun.\I wonder who I'll be drinking with tonight?\Well, that's good to hear.\I guess.\Kaifun will be staying, too.\Silver Moon\Anyway, being on the surface doesn't mean they'll be any safer. response:	Red Moon
context: Along with her aunt, uncle and cousin, Kaifun.\I wonder who I'll be drinking with tonight?\Well, that's good to hear.\I guess.\Kaifun will be staying, too.\Silver Moon\Anyway, being on the surface doesn't mean they'll be any safer.\Red Moon response:	And we've developed an Omni-Directional Barrier that can cover the whole Macross, right?
context: I wonder who I'll be drinking with tonight?\Well, that's good to hear.\I guess.\Kaifun will be staying, too.\Silver Moon\Anyway, being on the surface doesn't mean they'll be any safer.\Red Moon\And we've developed an Omni-Directional Barrier that can cover the whole Macross, right? response:	You're so cold, Shanghai dandy
context: Well, that's good to hear.\I guess.\Kaifun will be staying, too.\Silver Moon\Anyway, being on the surface doesn't mean they'll be any safer.\Red Moon\And we've developed an Omni-Directional Barrier that can cover the whole Macross, right?\You're so cold, Shanghai dandy response:	The smoke from the Gitanes gets in my eyes.
context: I guess.\Kaifun will be staying, too.\Silver Moon\Anyway, being on the surface doesn't mean they'll be any safer.\Red Moon\And we've developed an Omni-Directional Barrier that can cover the whole Macross, right?\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes. response:	Yes, it's a lot more reassuring than the Pinpoint Barrier,
context: Kaifun will be staying, too.\Silver Moon\Anyway, being on the surface doesn't mean they'll be any safer.\Red Moon\And we've developed an Omni-Directional Barrier that can cover the whole Macross, right?\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\Yes, it's a lot more reassuring than the Pinpoint Barrier, response:	but it doesn't hold for as long.
context: Silver Moon\Anyway, being on the surface doesn't mean they'll be any safer.\Red Moon\And we've developed an Omni-Directional Barrier that can cover the whole Macross, right?\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\Yes, it's a lot more reassuring than the Pinpoint Barrier,\but it doesn't hold for as long. response:	So if the Zentradi attack us all-out, we'd all die, huh?
context: Anyway, being on the surface doesn't mean they'll be any safer.\Red Moon\And we've developed an Omni-Directional Barrier that can cover the whole Macross, right?\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\Yes, it's a lot more reassuring than the Pinpoint Barrier,\but it doesn't hold for as long.\So if the Zentradi attack us all-out, we'd all die, huh? response:	It's strange, isn't it?
context: Red Moon\And we've developed an Omni-Directional Barrier that can cover the whole Macross, right?\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\Yes, it's a lot more reassuring than the Pinpoint Barrier,\but it doesn't hold for as long.\So if the Zentradi attack us all-out, we'd all die, huh?\It's strange, isn't it? response:	We already know we're going to lose someday, yet we keep on fighting.
context: And we've developed an Omni-Directional Barrier that can cover the whole Macross, right?\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\Yes, it's a lot more reassuring than the Pinpoint Barrier,\but it doesn't hold for as long.\So if the Zentradi attack us all-out, we'd all die, huh?\It's strange, isn't it?\We already know we're going to lose someday, yet we keep on fighting. response:	Good work today.
context: You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes.\Yes, it's a lot more reassuring than the Pinpoint Barrier,\but it doesn't hold for as long.\So if the Zentradi attack us all-out, we'd all die, huh?\It's strange, isn't it?\We already know we're going to lose someday, yet we keep on fighting.\Good work today. response:	I sure feel worn out.
context: The smoke from the Gitanes gets in my eyes.\Yes, it's a lot more reassuring than the Pinpoint Barrier,\but it doesn't hold for as long.\So if the Zentradi attack us all-out, we'd all die, huh?\It's strange, isn't it?\We already know we're going to lose someday, yet we keep on fighting.\Good work today.\I sure feel worn out. response:	What's the matter, Minmay? You look a little pale.
context: Yes, it's a lot more reassuring than the Pinpoint Barrier,\but it doesn't hold for as long.\So if the Zentradi attack us all-out, we'd all die, huh?\It's strange, isn't it?\We already know we're going to lose someday, yet we keep on fighting.\Good work today.\I sure feel worn out.\What's the matter, Minmay? You look a little pale. response:	I'm fine, Kaifun. I just need to rest for a little...
context: but it doesn't hold for as long.\So if the Zentradi attack us all-out, we'd all die, huh?\It's strange, isn't it?\We already know we're going to lose someday, yet we keep on fighting.\Good work today.\I sure feel worn out.\What's the matter, Minmay? You look a little pale.\I'm fine, Kaifun. I just need to rest for a little... response:	Minmay! Hang in there! Minmay!
context: So if the Zentradi attack us all-out, we'd all die, huh?\It's strange, isn't it?\We already know we're going to lose someday, yet we keep on fighting.\Good work today.\I sure feel worn out.\What's the matter, Minmay? You look a little pale.\I'm fine, Kaifun. I just need to rest for a little...\Minmay! Hang in there! Minmay! response:	Minmay!
context: It's strange, isn't it?\We already know we're going to lose someday, yet we keep on fighting.\Good work today.\I sure feel worn out.\What's the matter, Minmay? You look a little pale.\I'm fine, Kaifun. I just need to rest for a little...\Minmay! Hang in there! Minmay!\Minmay! response:	Captain! I'm receiving an encrypted telegram
context: We already know we're going to lose someday, yet we keep on fighting.\Good work today.\I sure feel worn out.\What's the matter, Minmay? You look a little pale.\I'm fine, Kaifun. I just need to rest for a little...\Minmay! Hang in there! Minmay!\Minmay!\Captain! I'm receiving an encrypted telegram response:	from the North American Ontario Autonomous Region.
context: Good work today.\I sure feel worn out.\What's the matter, Minmay? You look a little pale.\I'm fine, Kaifun. I just need to rest for a little...\Minmay! Hang in there! Minmay!\Minmay!\Captain! I'm receiving an encrypted telegram\from the North American Ontario Autonomous Region. response:	The Ontario Autonomous Region? What does it say?
