context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	Once again, I owe you.
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Once again, I owe you. response:	You're not going to pay me back anyway, are you?
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Once again, I owe you.\You're not going to pay me back anyway, are you? response:	About the materials they wanted under Freedom of Information,
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Once again, I owe you.\You're not going to pay me back anyway, are you?\About the materials they wanted under Freedom of Information, response:	I handled it by giving them some falsified data.
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Once again, I owe you.\You're not going to pay me back anyway, are you?\About the materials they wanted under Freedom of Information,\I handled it by giving them some falsified data. response:	The government is proceeding with legal action,
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Once again, I owe you.\You're not going to pay me back anyway, are you?\About the materials they wanted under Freedom of Information,\I handled it by giving them some falsified data.\The government is proceeding with legal action, response:	but that will be blocked any day now.
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Once again, I owe you.\You're not going to pay me back anyway, are you?\About the materials they wanted under Freedom of Information,\I handled it by giving them some falsified data.\The government is proceeding with legal action,\but that will be blocked any day now. response:	So, should I do something about that project as well?
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Once again, I owe you.\You're not going to pay me back anyway, are you?\About the materials they wanted under Freedom of Information,\I handled it by giving them some falsified data.\The government is proceeding with legal action,\but that will be blocked any day now.\So, should I do something about that project as well? response:	No, judging by the material you sent me, it would appear
context: Once again, I owe you.\You're not going to pay me back anyway, are you?\About the materials they wanted under Freedom of Information,\I handled it by giving them some falsified data.\The government is proceeding with legal action,\but that will be blocked any day now.\So, should I do something about that project as well?\No, judging by the material you sent me, it would appear response:	that further intervention is unnecessary.
context: You're not going to pay me back anyway, are you?\About the materials they wanted under Freedom of Information,\I handled it by giving them some falsified data.\The government is proceeding with legal action,\but that will be blocked any day now.\So, should I do something about that project as well?\No, judging by the material you sent me, it would appear\that further intervention is unnecessary. response:	Then, I'll continue with the plan.
context: About the materials they wanted under Freedom of Information,\I handled it by giving them some falsified data.\The government is proceeding with legal action,\but that will be blocked any day now.\So, should I do something about that project as well?\No, judging by the material you sent me, it would appear\that further intervention is unnecessary.\Then, I'll continue with the plan. response:	Good morning.
context: I handled it by giving them some falsified data.\The government is proceeding with legal action,\but that will be blocked any day now.\So, should I do something about that project as well?\No, judging by the material you sent me, it would appear\that further intervention is unnecessary.\Then, I'll continue with the plan.\Good morning. response:	G'morning.
context: The government is proceeding with legal action,\but that will be blocked any day now.\So, should I do something about that project as well?\No, judging by the material you sent me, it would appear\that further intervention is unnecessary.\Then, I'll continue with the plan.\Good morning.\G'morning. response:	This is the way to start your morning!
context: but that will be blocked any day now.\So, should I do something about that project as well?\No, judging by the material you sent me, it would appear\that further intervention is unnecessary.\Then, I'll continue with the plan.\Good morning.\G'morning.\This is the way to start your morning! response:	Not with coffee?
context: So, should I do something about that project as well?\No, judging by the material you sent me, it would appear\that further intervention is unnecessary.\Then, I'll continue with the plan.\Good morning.\G'morning.\This is the way to start your morning!\Not with coffee? response:	A traditional Japanese breakfast begins with rice, Miso and sake.
context: No, judging by the material you sent me, it would appear\that further intervention is unnecessary.\Then, I'll continue with the plan.\Good morning.\G'morning.\This is the way to start your morning!\Not with coffee?\A traditional Japanese breakfast begins with rice, Miso and sake. response:	Not all Japanese breakfasts, just Misato's.
context: that further intervention is unnecessary.\Then, I'll continue with the plan.\Good morning.\G'morning.\This is the way to start your morning!\Not with coffee?\A traditional Japanese breakfast begins with rice, Miso and sake.\Not all Japanese breakfasts, just Misato's. response:	What's that suppose to mean?
context: Then, I'll continue with the plan.\Good morning.\G'morning.\This is the way to start your morning!\Not with coffee?\A traditional Japanese breakfast begins with rice, Miso and sake.\Not all Japanese breakfasts, just Misato's.\What's that suppose to mean? response:	By the way, who was supposed to do the cooking today?
context: Good morning.\G'morning.\This is the way to start your morning!\Not with coffee?\A traditional Japanese breakfast begins with rice, Miso and sake.\Not all Japanese breakfasts, just Misato's.\What's that suppose to mean?\By the way, who was supposed to do the cooking today? response:	Now I know why you're still single at your age, Misato.
context: G'morning.\This is the way to start your morning!\Not with coffee?\A traditional Japanese breakfast begins with rice, Miso and sake.\Not all Japanese breakfasts, just Misato's.\What's that suppose to mean?\By the way, who was supposed to do the cooking today?\Now I know why you're still single at your age, Misato. response:	Well, excuse me, but are you saying that I'm lazy?
context: This is the way to start your morning!\Not with coffee?\A traditional Japanese breakfast begins with rice, Miso and sake.\Not all Japanese breakfasts, just Misato's.\What's that suppose to mean?\By the way, who was supposed to do the cooking today?\Now I know why you're still single at your age, Misato.\Well, excuse me, but are you saying that I'm lazy? response:	And sloppy too.
context: Not with coffee?\A traditional Japanese breakfast begins with rice, Miso and sake.\Not all Japanese breakfasts, just Misato's.\What's that suppose to mean?\By the way, who was supposed to do the cooking today?\Now I know why you're still single at your age, Misato.\Well, excuse me, but are you saying that I'm lazy?\And sloppy too. response:	Leave me alone!
context: A traditional Japanese breakfast begins with rice, Miso and sake.\Not all Japanese breakfasts, just Misato's.\What's that suppose to mean?\By the way, who was supposed to do the cooking today?\Now I know why you're still single at your age, Misato.\Well, excuse me, but are you saying that I'm lazy?\And sloppy too.\Leave me alone! response:	I'm done.
context: Not all Japanese breakfasts, just Misato's.\What's that suppose to mean?\By the way, who was supposed to do the cooking today?\Now I know why you're still single at your age, Misato.\Well, excuse me, but are you saying that I'm lazy?\And sloppy too.\Leave me alone!\I'm done. response:	Are you really going to come to school today?
context: What's that suppose to mean?\By the way, who was supposed to do the cooking today?\Now I know why you're still single at your age, Misato.\Well, excuse me, but are you saying that I'm lazy?\And sloppy too.\Leave me alone!\I'm done.\Are you really going to come to school today? response:	Of course. It's your parent-teacher meeting after all.
context: By the way, who was supposed to do the cooking today?\Now I know why you're still single at your age, Misato.\Well, excuse me, but are you saying that I'm lazy?\And sloppy too.\Leave me alone!\I'm done.\Are you really going to come to school today?\Of course. It's your parent-teacher meeting after all. response:	But you're so busy with your work.
context: Now I know why you're still single at your age, Misato.\Well, excuse me, but are you saying that I'm lazy?\And sloppy too.\Leave me alone!\I'm done.\Are you really going to come to school today?\Of course. It's your parent-teacher meeting after all.\But you're so busy with your work. response:	No problem. This is part of my responsibilities anyway.
context: Well, excuse me, but are you saying that I'm lazy?\And sloppy too.\Leave me alone!\I'm done.\Are you really going to come to school today?\Of course. It's your parent-teacher meeting after all.\But you're so busy with your work.\No problem. This is part of my responsibilities anyway. response:	It's part of your job?
context: And sloppy too.\Leave me alone!\I'm done.\Are you really going to come to school today?\Of course. It's your parent-teacher meeting after all.\But you're so busy with your work.\No problem. This is part of my responsibilities anyway.\It's part of your job? response:	Hi!
context: Leave me alone!\I'm done.\Are you really going to come to school today?\Of course. It's your parent-teacher meeting after all.\But you're so busy with your work.\No problem. This is part of my responsibilities anyway.\It's part of your job?\Hi! response:	Oh, thanks for coming! Yes, he's getting ready.
context: I'm done.\Are you really going to come to school today?\Of course. It's your parent-teacher meeting after all.\But you're so busy with your work.\No problem. This is part of my responsibilities anyway.\It's part of your job?\Hi!\Oh, thanks for coming! Yes, he's getting ready. response:	Misato, you shouldn't go out like that.
context: Are you really going to come to school today?\Of course. It's your parent-teacher meeting after all.\But you're so busy with your work.\No problem. This is part of my responsibilities anyway.\It's part of your job?\Hi!\Oh, thanks for coming! Yes, he's getting ready.\Misato, you shouldn't go out like that. response:	It's embarrassing.
context: Of course. It's your parent-teacher meeting after all.\But you're so busy with your work.\No problem. This is part of my responsibilities anyway.\It's part of your job?\Hi!\Oh, thanks for coming! Yes, he's getting ready.\Misato, you shouldn't go out like that.\It's embarrassing. response:	I know.
context: But you're so busy with your work.\No problem. This is part of my responsibilities anyway.\It's part of your job?\Hi!\Oh, thanks for coming! Yes, he's getting ready.\Misato, you shouldn't go out like that.\It's embarrassing.\I know. response:	Good morning, Mr. Ikari.
context: No problem. This is part of my responsibilities anyway.\It's part of your job?\Hi!\Oh, thanks for coming! Yes, he's getting ready.\Misato, you shouldn't go out like that.\It's embarrassing.\I know.\Good morning, Mr. Ikari. response:	We're taking off now, Misato!
context: It's part of your job?\Hi!\Oh, thanks for coming! Yes, he's getting ready.\Misato, you shouldn't go out like that.\It's embarrassing.\I know.\Good morning, Mr. Ikari.\We're taking off now, Misato! response:	Take care!
context: Hi!\Oh, thanks for coming! Yes, he's getting ready.\Misato, you shouldn't go out like that.\It's embarrassing.\I know.\Good morning, Mr. Ikari.\We're taking off now, Misato!\Take care! response:	Come on!
context: Oh, thanks for coming! Yes, he's getting ready.\Misato, you shouldn't go out like that.\It's embarrassing.\I know.\Good morning, Mr. Ikari.\We're taking off now, Misato!\Take care!\Come on! response:	How ironic.
context: Misato, you shouldn't go out like that.\It's embarrassing.\I know.\Good morning, Mr. Ikari.\We're taking off now, Misato!\Take care!\Come on!\How ironic. response:	It's good that it's getting easier for him to express himself.
context: It's embarrassing.\I know.\Good morning, Mr. Ikari.\We're taking off now, Misato!\Take care!\Come on!\How ironic.\It's good that it's getting easier for him to express himself. response:	Yes? He just left. Please stand guard over him.
context: I know.\Good morning, Mr. Ikari.\We're taking off now, Misato!\Take care!\Come on!\How ironic.\It's good that it's getting easier for him to express himself.\Yes? He just left. Please stand guard over him. response:	There! She came!
context: Good morning, Mr. Ikari.\We're taking off now, Misato!\Take care!\Come on!\How ironic.\It's good that it's getting easier for him to express himself.\Yes? He just left. Please stand guard over him.\There! She came! response:	Cool! Who is she?
context: We're taking off now, Misato!\Take care!\Come on!\How ironic.\It's good that it's getting easier for him to express himself.\Yes? He just left. Please stand guard over him.\There! She came!\Cool! Who is she? response:	Is she Ikari's guardian?
context: Take care!\Come on!\How ironic.\It's good that it's getting easier for him to express himself.\Yes? He just left. Please stand guard over him.\There! She came!\Cool! Who is she?\Is she Ikari's guardian? response:	What?! He's got a babe like that for a guardian?!
context: Come on!\How ironic.\It's good that it's getting easier for him to express himself.\Yes? He just left. Please stand guard over him.\There! She came!\Cool! Who is she?\Is she Ikari's guardian?\What?! He's got a babe like that for a guardian?! response:	Those guys are such dorks.
context: How ironic.\It's good that it's getting easier for him to express himself.\Yes? He just left. Please stand guard over him.\There! She came!\Cool! Who is she?\Is she Ikari's guardian?\What?! He's got a babe like that for a guardian?!\Those guys are such dorks. response:	She's gorgeous, truly gorgeous!
context: It's good that it's getting easier for him to express himself.\Yes? He just left. Please stand guard over him.\There! She came!\Cool! Who is she?\Is she Ikari's guardian?\What?! He's got a babe like that for a guardian?!\Those guys are such dorks.\She's gorgeous, truly gorgeous! response:	Is that so?
context: Yes? He just left. Please stand guard over him.\There! She came!\Cool! Who is she?\Is she Ikari's guardian?\What?! He's got a babe like that for a guardian?!\Those guys are such dorks.\She's gorgeous, truly gorgeous!\Is that so? response:	It's amazing someone so beautiful could be NERV's Ops Director.
context: There! She came!\Cool! Who is she?\Is she Ikari's guardian?\What?! He's got a babe like that for a guardian?!\Those guys are such dorks.\She's gorgeous, truly gorgeous!\Is that so?\It's amazing someone so beautiful could be NERV's Ops Director. response:	Is that so?
context: Cool! Who is she?\Is she Ikari's guardian?\What?! He's got a babe like that for a guardian?!\Those guys are such dorks.\She's gorgeous, truly gorgeous!\Is that so?\It's amazing someone so beautiful could be NERV's Ops Director.\Is that so? response:	My mom dressed up just for a counseling session...
context: Is she Ikari's guardian?\What?! He's got a babe like that for a guardian?!\Those guys are such dorks.\She's gorgeous, truly gorgeous!\Is that so?\It's amazing someone so beautiful could be NERV's Ops Director.\Is that so?\My mom dressed up just for a counseling session... response:	Thank God that Shinji's such a baby, Kensuke. My mom dressed up just for a counseling session...
context: What?! He's got a babe like that for a guardian?!\Those guys are such dorks.\She's gorgeous, truly gorgeous!\Is that so?\It's amazing someone so beautiful could be NERV's Ops Director.\Is that so?\My mom dressed up just for a counseling session...\Thank God that Shinji's such a baby, Kensuke. My mom dressed up just for a counseling session... response:	Yeah, Shinji's no rival for us! My mom dressed up just for a counseling session...
context: Those guys are such dorks.\She's gorgeous, truly gorgeous!\Is that so?\It's amazing someone so beautiful could be NERV's Ops Director.\Is that so?\My mom dressed up just for a counseling session...\Thank God that Shinji's such a baby, Kensuke. My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us! My mom dressed up just for a counseling session... response:	Yeah, Shinji's no rival for us!
context: She's gorgeous, truly gorgeous!\Is that so?\It's amazing someone so beautiful could be NERV's Ops Director.\Is that so?\My mom dressed up just for a counseling session...\Thank God that Shinji's such a baby, Kensuke. My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us! My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us! response:	Yeah, Shinji's no rival for us! Don't you think she's silly?
context: Is that so?\It's amazing someone so beautiful could be NERV's Ops Director.\Is that so?\My mom dressed up just for a counseling session...\Thank God that Shinji's such a baby, Kensuke. My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us! My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us!\Yeah, Shinji's no rival for us! Don't you think she's silly? response:	You guys don't know what a slob she is.
context: It's amazing someone so beautiful could be NERV's Ops Director.\Is that so?\My mom dressed up just for a counseling session...\Thank God that Shinji's such a baby, Kensuke. My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us! My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us!\Yeah, Shinji's no rival for us! Don't you think she's silly?\You guys don't know what a slob she is. response:	Man, I wish she were my girlfriend!
context: Is that so?\My mom dressed up just for a counseling session...\Thank God that Shinji's such a baby, Kensuke. My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us! My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us!\Yeah, Shinji's no rival for us! Don't you think she's silly?\You guys don't know what a slob she is.\Man, I wish she were my girlfriend! response:	Yeah, and you'd have to put up with a lot of trouble.
context: My mom dressed up just for a counseling session...\Thank God that Shinji's such a baby, Kensuke. My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us! My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us!\Yeah, Shinji's no rival for us! Don't you think she's silly?\You guys don't know what a slob she is.\Man, I wish she were my girlfriend!\Yeah, and you'd have to put up with a lot of trouble. response:	You just don't get it, do you, Mr. Big Shot?
context: Thank God that Shinji's such a baby, Kensuke. My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us! My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us!\Yeah, Shinji's no rival for us! Don't you think she's silly?\You guys don't know what a slob she is.\Man, I wish she were my girlfriend!\Yeah, and you'd have to put up with a lot of trouble.\You just don't get it, do you, Mr. Big Shot? response:	You just keep the Earth safe,
context: Yeah, Shinji's no rival for us! My mom dressed up just for a counseling session...\Yeah, Shinji's no rival for us!\Yeah, Shinji's no rival for us! Don't you think she's silly?\You guys don't know what a slob she is.\Man, I wish she were my girlfriend!\Yeah, and you'd have to put up with a lot of trouble.\You just don't get it, do you, Mr. Big Shot?\You just keep the Earth safe, response:	and we'll take care of Misato!
context: Yeah, Shinji's no rival for us!\Yeah, Shinji's no rival for us! Don't you think she's silly?\You guys don't know what a slob she is.\Man, I wish she were my girlfriend!\Yeah, and you'd have to put up with a lot of trouble.\You just don't get it, do you, Mr. Big Shot?\You just keep the Earth safe,\and we'll take care of Misato! response:	Unit 01 has achieved the required cooling level.
context: Yeah, Shinji's no rival for us! Don't you think she's silly?\You guys don't know what a slob she is.\Man, I wish she were my girlfriend!\Yeah, and you'd have to put up with a lot of trouble.\You just don't get it, do you, Mr. Big Shot?\You just keep the Earth safe,\and we'll take care of Misato!\Unit 01 has achieved the required cooling level. response:	Shifting operations to Stage 2.
context: You guys don't know what a slob she is.\Man, I wish she were my girlfriend!\Yeah, and you'd have to put up with a lot of trouble.\You just don't get it, do you, Mr. Big Shot?\You just keep the Earth safe,\and we'll take care of Misato!\Unit 01 has achieved the required cooling level.\Shifting operations to Stage 2. response:	Keeping the Earth safe... Shifting operations to Stage 2.
context: Man, I wish she were my girlfriend!\Yeah, and you'd have to put up with a lot of trouble.\You just don't get it, do you, Mr. Big Shot?\You just keep the Earth safe,\and we'll take care of Misato!\Unit 01 has achieved the required cooling level.\Shifting operations to Stage 2.\Keeping the Earth safe... Shifting operations to Stage 2. response:	Keeping the Earth safe...
context: Yeah, and you'd have to put up with a lot of trouble.\You just don't get it, do you, Mr. Big Shot?\You just keep the Earth safe,\and we'll take care of Misato!\Unit 01 has achieved the required cooling level.\Shifting operations to Stage 2.\Keeping the Earth safe... Shifting operations to Stage 2.\Keeping the Earth safe... response:	That's what Eva is for.
context: You just don't get it, do you, Mr. Big Shot?\You just keep the Earth safe,\and we'll take care of Misato!\Unit 01 has achieved the required cooling level.\Shifting operations to Stage 2.\Keeping the Earth safe... Shifting operations to Stage 2.\Keeping the Earth safe...\That's what Eva is for. response:	Come to think of it, just what is the Eva?
context: You just keep the Earth safe,\and we'll take care of Misato!\Unit 01 has achieved the required cooling level.\Shifting operations to Stage 2.\Keeping the Earth safe... Shifting operations to Stage 2.\Keeping the Earth safe...\That's what Eva is for.\Come to think of it, just what is the Eva? response:	The entry plug smells a lot like blood.
context: and we'll take care of Misato!\Unit 01 has achieved the required cooling level.\Shifting operations to Stage 2.\Keeping the Earth safe... Shifting operations to Stage 2.\Keeping the Earth safe...\That's what Eva is for.\Come to think of it, just what is the Eva?\The entry plug smells a lot like blood. response:	But I feel so comfortable and relaxed here. Why?
context: Unit 01 has achieved the required cooling level.\Shifting operations to Stage 2.\Keeping the Earth safe... Shifting operations to Stage 2.\Keeping the Earth safe...\That's what Eva is for.\Come to think of it, just what is the Eva?\The entry plug smells a lot like blood.\But I feel so comfortable and relaxed here. Why? response:	Now that I think of it, I don't know anything about Eva.
context: Shifting operations to Stage 2.\Keeping the Earth safe... Shifting operations to Stage 2.\Keeping the Earth safe...\That's what Eva is for.\Come to think of it, just what is the Eva?\The entry plug smells a lot like blood.\But I feel so comfortable and relaxed here. Why?\Now that I think of it, I don't know anything about Eva. response:	What's the status of Unit 00's bio-chest components?
