context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	Hey, Shinji, did you change the soup stock?
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Hey, Shinji, did you change the soup stock? response:	Yeah, to dried fish flavor. It's a gift from Ritsuko.
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Hey, Shinji, did you change the soup stock?\Yeah, to dried fish flavor. It's a gift from Ritsuko. response:	Too hot!
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Hey, Shinji, did you change the soup stock?\Yeah, to dried fish flavor. It's a gift from Ritsuko.\Too hot! response:	I'm sorry.
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Hey, Shinji, did you change the soup stock?\Yeah, to dried fish flavor. It's a gift from Ritsuko.\Too hot!\I'm sorry. response:	You're always apologizing! Do you always think you're to blame?
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Hey, Shinji, did you change the soup stock?\Yeah, to dried fish flavor. It's a gift from Ritsuko.\Too hot!\I'm sorry.\You're always apologizing! Do you always think you're to blame? response:	You're always apologizing! Do you always think you're to blame?
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Hey, Shinji, did you change the soup stock?\Yeah, to dried fish flavor. It's a gift from Ritsuko.\Too hot!\I'm sorry.\You're always apologizing! Do you always think you're to blame?\You're always apologizing! Do you always think you're to blame? response:	Shinji, apologies are your conditioned reflex
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Hey, Shinji, did you change the soup stock?\Yeah, to dried fish flavor. It's a gift from Ritsuko.\Too hot!\I'm sorry.\You're always apologizing! Do you always think you're to blame?\You're always apologizing! Do you always think you're to blame?\Shinji, apologies are your conditioned reflex response:	to any kind of confrontation!
context: Hey, Shinji, did you change the soup stock?\Yeah, to dried fish flavor. It's a gift from Ritsuko.\Too hot!\I'm sorry.\You're always apologizing! Do you always think you're to blame?\You're always apologizing! Do you always think you're to blame?\Shinji, apologies are your conditioned reflex\to any kind of confrontation! response:	I'm sorry.
context: Yeah, to dried fish flavor. It's a gift from Ritsuko.\Too hot!\I'm sorry.\You're always apologizing! Do you always think you're to blame?\You're always apologizing! Do you always think you're to blame?\Shinji, apologies are your conditioned reflex\to any kind of confrontation!\I'm sorry. response:	Exactly like that. You're too self-deprecating!
context: Too hot!\I'm sorry.\You're always apologizing! Do you always think you're to blame?\You're always apologizing! Do you always think you're to blame?\Shinji, apologies are your conditioned reflex\to any kind of confrontation!\I'm sorry.\Exactly like that. You're too self-deprecating! response:	Exactly like that. You're too self-deprecating!
context: I'm sorry.\You're always apologizing! Do you always think you're to blame?\You're always apologizing! Do you always think you're to blame?\Shinji, apologies are your conditioned reflex\to any kind of confrontation!\I'm sorry.\Exactly like that. You're too self-deprecating!\Exactly like that. You're too self-deprecating! response:	Now, now, that's just his way.
context: You're always apologizing! Do you always think you're to blame?\You're always apologizing! Do you always think you're to blame?\Shinji, apologies are your conditioned reflex\to any kind of confrontation!\I'm sorry.\Exactly like that. You're too self-deprecating!\Exactly like that. You're too self-deprecating!\Now, now, that's just his way. response:	It's so easy to just accept his pathetic habits, isn't it?!
context: You're always apologizing! Do you always think you're to blame?\Shinji, apologies are your conditioned reflex\to any kind of confrontation!\I'm sorry.\Exactly like that. You're too self-deprecating!\Exactly like that. You're too self-deprecating!\Now, now, that's just his way.\It's so easy to just accept his pathetic habits, isn't it?! response:	But haven't you been a little too easy on Shinji lately?
context: Shinji, apologies are your conditioned reflex\to any kind of confrontation!\I'm sorry.\Exactly like that. You're too self-deprecating!\Exactly like that. You're too self-deprecating!\Now, now, that's just his way.\It's so easy to just accept his pathetic habits, isn't it?!\But haven't you been a little too easy on Shinji lately? response:	Have I?
context: to any kind of confrontation!\I'm sorry.\Exactly like that. You're too self-deprecating!\Exactly like that. You're too self-deprecating!\Now, now, that's just his way.\It's so easy to just accept his pathetic habits, isn't it?!\But haven't you been a little too easy on Shinji lately?\Have I? response:	Maybe you and Kaji have hooked up again,
context: I'm sorry.\Exactly like that. You're too self-deprecating!\Exactly like that. You're too self-deprecating!\Now, now, that's just his way.\It's so easy to just accept his pathetic habits, isn't it?!\But haven't you been a little too easy on Shinji lately?\Have I?\Maybe you and Kaji have hooked up again, response:	Maybe you and Kaji have hooked up again,
context: Exactly like that. You're too self-deprecating!\Exactly like that. You're too self-deprecating!\Now, now, that's just his way.\It's so easy to just accept his pathetic habits, isn't it?!\But haven't you been a little too easy on Shinji lately?\Have I?\Maybe you and Kaji have hooked up again,\Maybe you and Kaji have hooked up again, response:	but the fact that you're happy doesn't mean you can ignore us.
context: Exactly like that. You're too self-deprecating!\Now, now, that's just his way.\It's so easy to just accept his pathetic habits, isn't it?!\But haven't you been a little too easy on Shinji lately?\Have I?\Maybe you and Kaji have hooked up again,\Maybe you and Kaji have hooked up again,\but the fact that you're happy doesn't mean you can ignore us. response:	There's nothing between Kaji and me.
context: Now, now, that's just his way.\It's so easy to just accept his pathetic habits, isn't it?!\But haven't you been a little too easy on Shinji lately?\Have I?\Maybe you and Kaji have hooked up again,\Maybe you and Kaji have hooked up again,\but the fact that you're happy doesn't mean you can ignore us.\There's nothing between Kaji and me. response:	Hey, Katsuragi, I've found a bar that serves a decent drink.
context: It's so easy to just accept his pathetic habits, isn't it?!\But haven't you been a little too easy on Shinji lately?\Have I?\Maybe you and Kaji have hooked up again,\Maybe you and Kaji have hooked up again,\but the fact that you're happy doesn't mean you can ignore us.\There's nothing between Kaji and me.\Hey, Katsuragi, I've found a bar that serves a decent drink. response:	How about tonight? Bye!
context: But haven't you been a little too easy on Shinji lately?\Have I?\Maybe you and Kaji have hooked up again,\Maybe you and Kaji have hooked up again,\but the fact that you're happy doesn't mean you can ignore us.\There's nothing between Kaji and me.\Hey, Katsuragi, I've found a bar that serves a decent drink.\How about tonight? Bye! response:	I've never seen anyone involved in such an indecent relationship!
context: Have I?\Maybe you and Kaji have hooked up again,\Maybe you and Kaji have hooked up again,\but the fact that you're happy doesn't mean you can ignore us.\There's nothing between Kaji and me.\Hey, Katsuragi, I've found a bar that serves a decent drink.\How about tonight? Bye!\I've never seen anyone involved in such an indecent relationship! response:	You're supposed to be our guardian! You hypocrite!
context: Maybe you and Kaji have hooked up again,\Maybe you and Kaji have hooked up again,\but the fact that you're happy doesn't mean you can ignore us.\There's nothing between Kaji and me.\Hey, Katsuragi, I've found a bar that serves a decent drink.\How about tonight? Bye!\I've never seen anyone involved in such an indecent relationship!\You're supposed to be our guardian! You hypocrite! response:	It's disgusting!
context: Maybe you and Kaji have hooked up again,\but the fact that you're happy doesn't mean you can ignore us.\There's nothing between Kaji and me.\Hey, Katsuragi, I've found a bar that serves a decent drink.\How about tonight? Bye!\I've never seen anyone involved in such an indecent relationship!\You're supposed to be our guardian! You hypocrite!\It's disgusting! response:	B-type harmonics test, all green.
context: but the fact that you're happy doesn't mean you can ignore us.\There's nothing between Kaji and me.\Hey, Katsuragi, I've found a bar that serves a decent drink.\How about tonight? Bye!\I've never seen anyone involved in such an indecent relationship!\You're supposed to be our guardian! You hypocrite!\It's disgusting!\B-type harmonics test, all green. response:	Projected adjustment values have been cleared.
context: There's nothing between Kaji and me.\Hey, Katsuragi, I've found a bar that serves a decent drink.\How about tonight? Bye!\I've never seen anyone involved in such an indecent relationship!\You're supposed to be our guardian! You hypocrite!\It's disgusting!\B-type harmonics test, all green.\Projected adjustment values have been cleared. response:	You look tired, Misato.
context: Hey, Katsuragi, I've found a bar that serves a decent drink.\How about tonight? Bye!\I've never seen anyone involved in such an indecent relationship!\You're supposed to be our guardian! You hypocrite!\It's disgusting!\B-type harmonics test, all green.\Projected adjustment values have been cleared.\You look tired, Misato. response:	Yeah, for a lot of private reasons.
context: How about tonight? Bye!\I've never seen anyone involved in such an indecent relationship!\You're supposed to be our guardian! You hypocrite!\It's disgusting!\B-type harmonics test, all green.\Projected adjustment values have been cleared.\You look tired, Misato.\Yeah, for a lot of private reasons. response:	Kaji?
context: I've never seen anyone involved in such an indecent relationship!\You're supposed to be our guardian! You hypocrite!\It's disgusting!\B-type harmonics test, all green.\Projected adjustment values have been cleared.\You look tired, Misato.\Yeah, for a lot of private reasons.\Kaji? response:	Shut up! Kaji?
context: You're supposed to be our guardian! You hypocrite!\It's disgusting!\B-type harmonics test, all green.\Projected adjustment values have been cleared.\You look tired, Misato.\Yeah, for a lot of private reasons.\Kaji?\Shut up! Kaji? response:	Shut up!
context: It's disgusting!\B-type harmonics test, all green.\Projected adjustment values have been cleared.\You look tired, Misato.\Yeah, for a lot of private reasons.\Kaji?\Shut up! Kaji?\Shut up! response:	Well, how's the Third Child doing?
context: B-type harmonics test, all green.\Projected adjustment values have been cleared.\You look tired, Misato.\Yeah, for a lot of private reasons.\Kaji?\Shut up! Kaji?\Shut up!\Well, how's the Third Child doing? response:	Take a look.
context: Projected adjustment values have been cleared.\You look tired, Misato.\Yeah, for a lot of private reasons.\Kaji?\Shut up! Kaji?\Shut up!\Well, how's the Third Child doing?\Take a look. response:	Let me see. Take a look.
context: You look tired, Misato.\Yeah, for a lot of private reasons.\Kaji?\Shut up! Kaji?\Shut up!\Well, how's the Third Child doing?\Take a look.\Let me see. Take a look. response:	Let me see.
context: Yeah, for a lot of private reasons.\Kaji?\Shut up! Kaji?\Shut up!\Well, how's the Third Child doing?\Take a look.\Let me see. Take a look.\Let me see. response:	I hope that knowing this will boost his confidence.
context: Kaji?\Shut up! Kaji?\Shut up!\Well, how's the Third Child doing?\Take a look.\Let me see. Take a look.\Let me see.\I hope that knowing this will boost his confidence. response:	Can you hear me, Shinji?
context: Shut up! Kaji?\Shut up!\Well, how's the Third Child doing?\Take a look.\Let me see. Take a look.\Let me see.\I hope that knowing this will boost his confidence.\Can you hear me, Shinji? response:	Misato, how were my test scores?
context: Shut up!\Well, how's the Third Child doing?\Take a look.\Let me see. Take a look.\Let me see.\I hope that knowing this will boost his confidence.\Can you hear me, Shinji?\Misato, how were my test scores? response:	Yes! You are Number One!
context: Well, how's the Third Child doing?\Take a look.\Let me see. Take a look.\Let me see.\I hope that knowing this will boost his confidence.\Can you hear me, Shinji?\Misato, how were my test scores?\Yes! You are Number One! response:	I lost! He beat us easily.
context: Take a look.\Let me see. Take a look.\Let me see.\I hope that knowing this will boost his confidence.\Can you hear me, Shinji?\Misato, how were my test scores?\Yes! You are Number One!\I lost! He beat us easily. response:	He beat us so easily that it's pissing me off!
context: Let me see. Take a look.\Let me see.\I hope that knowing this will boost his confidence.\Can you hear me, Shinji?\Misato, how were my test scores?\Yes! You are Number One!\I lost! He beat us easily.\He beat us so easily that it's pissing me off! response:	He's great, wonderful, awesome, too awesome!
context: Let me see.\I hope that knowing this will boost his confidence.\Can you hear me, Shinji?\Misato, how were my test scores?\Yes! You are Number One!\I lost! He beat us easily.\He beat us so easily that it's pissing me off!\He's great, wonderful, awesome, too awesome! response:	The invincible Shinji!
context: I hope that knowing this will boost his confidence.\Can you hear me, Shinji?\Misato, how were my test scores?\Yes! You are Number One!\I lost! He beat us easily.\He beat us so easily that it's pissing me off!\He's great, wonderful, awesome, too awesome!\The invincible Shinji! response:	So that makes our job a little easier, right?
context: Can you hear me, Shinji?\Misato, how were my test scores?\Yes! You are Number One!\I lost! He beat us easily.\He beat us so easily that it's pissing me off!\He's great, wonderful, awesome, too awesome!\The invincible Shinji!\So that makes our job a little easier, right? response:	But it also means we'll have to do our best to not be left behind.
context: Misato, how were my test scores?\Yes! You are Number One!\I lost! He beat us easily.\He beat us so easily that it's pissing me off!\He's great, wonderful, awesome, too awesome!\The invincible Shinji!\So that makes our job a little easier, right?\But it also means we'll have to do our best to not be left behind. response:	Goodbye.
context: Yes! You are Number One!\I lost! He beat us easily.\He beat us so easily that it's pissing me off!\He's great, wonderful, awesome, too awesome!\The invincible Shinji!\So that makes our job a little easier, right?\But it also means we'll have to do our best to not be left behind.\Goodbye. response:	Next stop is Seisho Kabuse. Next stop, Seisho Kabuse.
context: I lost! He beat us easily.\He beat us so easily that it's pissing me off!\He's great, wonderful, awesome, too awesome!\The invincible Shinji!\So that makes our job a little easier, right?\But it also means we'll have to do our best to not be left behind.\Goodbye.\Next stop is Seisho Kabuse. Next stop, Seisho Kabuse. response:	Convenient to the Bashar, used books and video game stores...
context: He beat us so easily that it's pissing me off!\He's great, wonderful, awesome, too awesome!\The invincible Shinji!\So that makes our job a little easier, right?\But it also means we'll have to do our best to not be left behind.\Goodbye.\Next stop is Seisho Kabuse. Next stop, Seisho Kabuse.\Convenient to the Bashar, used books and video game stores... response:	Good.
context: He's great, wonderful, awesome, too awesome!\The invincible Shinji!\So that makes our job a little easier, right?\But it also means we'll have to do our best to not be left behind.\Goodbye.\Next stop is Seisho Kabuse. Next stop, Seisho Kabuse.\Convenient to the Bashar, used books and video game stores...\Good. response:	Five minutes until evacuation of the Western District is completed.
context: The invincible Shinji!\So that makes our job a little easier, right?\But it also means we'll have to do our best to not be left behind.\Goodbye.\Next stop is Seisho Kabuse. Next stop, Seisho Kabuse.\Convenient to the Bashar, used books and video game stores...\Good.\Five minutes until evacuation of the Western District is completed. response:	Target is advancing slowly at two point five kilometers per hour.
context: So that makes our job a little easier, right?\But it also means we'll have to do our best to not be left behind.\Goodbye.\Next stop is Seisho Kabuse. Next stop, Seisho Kabuse.\Convenient to the Bashar, used books and video game stores...\Good.\Five minutes until evacuation of the Western District is completed.\Target is advancing slowly at two point five kilometers per hour. response:	You're late.
context: But it also means we'll have to do our best to not be left behind.\Goodbye.\Next stop is Seisho Kabuse. Next stop, Seisho Kabuse.\Convenient to the Bashar, used books and video game stores...\Good.\Five minutes until evacuation of the Western District is completed.\Target is advancing slowly at two point five kilometers per hour.\You're late. response:	I'm sorry. You're late.
context: Goodbye.\Next stop is Seisho Kabuse. Next stop, Seisho Kabuse.\Convenient to the Bashar, used books and video game stores...\Good.\Five minutes until evacuation of the Western District is completed.\Target is advancing slowly at two point five kilometers per hour.\You're late.\I'm sorry. You're late. response:	I'm sorry.
context: Next stop is Seisho Kabuse. Next stop, Seisho Kabuse.\Convenient to the Bashar, used books and video game stores...\Good.\Five minutes until evacuation of the Western District is completed.\Target is advancing slowly at two point five kilometers per hour.\You're late.\I'm sorry. You're late.\I'm sorry. response:	What's going on? The observation center in Fuji...
context: Convenient to the Bashar, used books and video game stores...\Good.\Five minutes until evacuation of the Western District is completed.\Target is advancing slowly at two point five kilometers per hour.\You're late.\I'm sorry. You're late.\I'm sorry.\What's going on? The observation center in Fuji... response:	Didn't detect it. It just suddenly appeared directly above us.
context: Good.\Five minutes until evacuation of the Western District is completed.\Target is advancing slowly at two point five kilometers per hour.\You're late.\I'm sorry. You're late.\I'm sorry.\What's going on? The observation center in Fuji...\Didn't detect it. It just suddenly appeared directly above us. response:	Pattern Orange. No AT Field detected.
context: Five minutes until evacuation of the Western District is completed.\Target is advancing slowly at two point five kilometers per hour.\You're late.\I'm sorry. You're late.\I'm sorry.\What's going on? The observation center in Fuji...\Didn't detect it. It just suddenly appeared directly above us.\Pattern Orange. No AT Field detected. response:	What is this?
context: Target is advancing slowly at two point five kilometers per hour.\You're late.\I'm sorry. You're late.\I'm sorry.\What's going on? The observation center in Fuji...\Didn't detect it. It just suddenly appeared directly above us.\Pattern Orange. No AT Field detected.\What is this? response:	A new kind of Angel? What is this?
context: You're late.\I'm sorry. You're late.\I'm sorry.\What's going on? The observation center in Fuji...\Didn't detect it. It just suddenly appeared directly above us.\Pattern Orange. No AT Field detected.\What is this?\A new kind of Angel? What is this? response:	A new kind of Angel?
context: I'm sorry. You're late.\I'm sorry.\What's going on? The observation center in Fuji...\Didn't detect it. It just suddenly appeared directly above us.\Pattern Orange. No AT Field detected.\What is this?\A new kind of Angel? What is this?\A new kind of Angel? response:	The MAGI are withholding judgment.
context: I'm sorry.\What's going on? The observation center in Fuji...\Didn't detect it. It just suddenly appeared directly above us.\Pattern Orange. No AT Field detected.\What is this?\A new kind of Angel? What is this?\A new kind of Angel?\The MAGI are withholding judgment. response:	Damn! A situation like this and Commander Ikari's not here.
context: What's going on? The observation center in Fuji...\Didn't detect it. It just suddenly appeared directly above us.\Pattern Orange. No AT Field detected.\What is this?\A new kind of Angel? What is this?\A new kind of Angel?\The MAGI are withholding judgment.\Damn! A situation like this and Commander Ikari's not here. response:	Can you all hear me?
context: Didn't detect it. It just suddenly appeared directly above us.\Pattern Orange. No AT Field detected.\What is this?\A new kind of Angel? What is this?\A new kind of Angel?\The MAGI are withholding judgment.\Damn! A situation like this and Commander Ikari's not here.\Can you all hear me? response:	I've sent you all of the target's data.
context: Pattern Orange. No AT Field detected.\What is this?\A new kind of Angel? What is this?\A new kind of Angel?\The MAGI are withholding judgment.\Damn! A situation like this and Commander Ikari's not here.\Can you all hear me?\I've sent you all of the target's data. response:	This is all we know right now.
context: What is this?\A new kind of Angel? What is this?\A new kind of Angel?\The MAGI are withholding judgment.\Damn! A situation like this and Commander Ikari's not here.\Can you all hear me?\I've sent you all of the target's data.\This is all we know right now. response:	Approach it carefully and observe its reactions,
context: A new kind of Angel? What is this?\A new kind of Angel?\The MAGI are withholding judgment.\Damn! A situation like this and Commander Ikari's not here.\Can you all hear me?\I've sent you all of the target's data.\This is all we know right now.\Approach it carefully and observe its reactions, response:	and, if possible, lure it outside of the city limits.
context: A new kind of Angel?\The MAGI are withholding judgment.\Damn! A situation like this and Commander Ikari's not here.\Can you all hear me?\I've sent you all of the target's data.\This is all we know right now.\Approach it carefully and observe its reactions,\and, if possible, lure it outside of the city limits. response:	Two of you will back up the other, got that?
context: The MAGI are withholding judgment.\Damn! A situation like this and Commander Ikari's not here.\Can you all hear me?\I've sent you all of the target's data.\This is all we know right now.\Approach it carefully and observe its reactions,\and, if possible, lure it outside of the city limits.\Two of you will back up the other, got that? response:	All right, Ma'am, but I think Shinji ought to take the point.
context: Damn! A situation like this and Commander Ikari's not here.\Can you all hear me?\I've sent you all of the target's data.\This is all we know right now.\Approach it carefully and observe its reactions,\and, if possible, lure it outside of the city limits.\Two of you will back up the other, got that?\All right, Ma'am, but I think Shinji ought to take the point. response:	Well, this is a job for the highest rated, bravest,
