context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: -Pikachu. - Huh?\-Why's it tied up like that? -It's been abandoned.\-What? -No way.\You mean that someone just left it here alone?\That's cruel.\Eevee. The evolution Pokemon.\It has the potential to evolve into any one of three different Pokemon.\Whoa! Then I want one. response:	I don't think you should.
context: -Why's it tied up like that? -It's been abandoned.\-What? -No way.\You mean that someone just left it here alone?\That's cruel.\Eevee. The evolution Pokemon.\It has the potential to evolve into any one of three different Pokemon.\Whoa! Then I want one.\I don't think you should. response:	-Why not? -Take a look at this.
context: -What? -No way.\You mean that someone just left it here alone?\That's cruel.\Eevee. The evolution Pokemon.\It has the potential to evolve into any one of three different Pokemon.\Whoa! Then I want one.\I don't think you should.\-Why not? -Take a look at this. response:	A tag? Hmm.
context: You mean that someone just left it here alone?\That's cruel.\Eevee. The evolution Pokemon.\It has the potential to evolve into any one of three different Pokemon.\Whoa! Then I want one.\I don't think you should.\-Why not? -Take a look at this.\A tag? Hmm. response:	Stone Town?
context: That's cruel.\Eevee. The evolution Pokemon.\It has the potential to evolve into any one of three different Pokemon.\Whoa! Then I want one.\I don't think you should.\-Why not? -Take a look at this.\A tag? Hmm.\Stone Town? response:	Stone town? That's the place at the foot of Evolution Mountain.
context: Eevee. The evolution Pokemon.\It has the potential to evolve into any one of three different Pokemon.\Whoa! Then I want one.\I don't think you should.\-Why not? -Take a look at this.\A tag? Hmm.\Stone Town?\Stone town? That's the place at the foot of Evolution Mountain. response:	Eevee evolves into one of three Pokemon,
context: It has the potential to evolve into any one of three different Pokemon.\Whoa! Then I want one.\I don't think you should.\-Why not? -Take a look at this.\A tag? Hmm.\Stone Town?\Stone town? That's the place at the foot of Evolution Mountain.\Eevee evolves into one of three Pokemon, response:	depending on what stone is used on it.
context: Whoa! Then I want one.\I don't think you should.\-Why not? -Take a look at this.\A tag? Hmm.\Stone Town?\Stone town? That's the place at the foot of Evolution Mountain.\Eevee evolves into one of three Pokemon,\depending on what stone is used on it. response:	Using a fire stone will yield Flareon, the flame Pokemon.
context: I don't think you should.\-Why not? -Take a look at this.\A tag? Hmm.\Stone Town?\Stone town? That's the place at the foot of Evolution Mountain.\Eevee evolves into one of three Pokemon,\depending on what stone is used on it.\Using a fire stone will yield Flareon, the flame Pokemon. response:	A water stone yields Vaporeon, the bubble jet Pokemon.
context: -Why not? -Take a look at this.\A tag? Hmm.\Stone Town?\Stone town? That's the place at the foot of Evolution Mountain.\Eevee evolves into one of three Pokemon,\depending on what stone is used on it.\Using a fire stone will yield Flareon, the flame Pokemon.\A water stone yields Vaporeon, the bubble jet Pokemon. response:	A thunder stone yields Jolteon, the lighting Pokemon.
context: A tag? Hmm.\Stone Town?\Stone town? That's the place at the foot of Evolution Mountain.\Eevee evolves into one of three Pokemon,\depending on what stone is used on it.\Using a fire stone will yield Flareon, the flame Pokemon.\A water stone yields Vaporeon, the bubble jet Pokemon.\A thunder stone yields Jolteon, the lighting Pokemon. response:	Huh, I'd love a Vaporeon.
context: Stone Town?\Stone town? That's the place at the foot of Evolution Mountain.\Eevee evolves into one of three Pokemon,\depending on what stone is used on it.\Using a fire stone will yield Flareon, the flame Pokemon.\A water stone yields Vaporeon, the bubble jet Pokemon.\A thunder stone yields Jolteon, the lighting Pokemon.\Huh, I'd love a Vaporeon. response:	Oh, big surprise, Misty. All you ever think about is water Pokemon.
context: Stone town? That's the place at the foot of Evolution Mountain.\Eevee evolves into one of three Pokemon,\depending on what stone is used on it.\Using a fire stone will yield Flareon, the flame Pokemon.\A water stone yields Vaporeon, the bubble jet Pokemon.\A thunder stone yields Jolteon, the lighting Pokemon.\Huh, I'd love a Vaporeon.\Oh, big surprise, Misty. All you ever think about is water Pokemon. response:	It sounds to me like you want to keep that Eevee all to yourself.
context: Eevee evolves into one of three Pokemon,\depending on what stone is used on it.\Using a fire stone will yield Flareon, the flame Pokemon.\A water stone yields Vaporeon, the bubble jet Pokemon.\A thunder stone yields Jolteon, the lighting Pokemon.\Huh, I'd love a Vaporeon.\Oh, big surprise, Misty. All you ever think about is water Pokemon.\It sounds to me like you want to keep that Eevee all to yourself. response:	Well, if you really want something, you have to go for it.
context: depending on what stone is used on it.\Using a fire stone will yield Flareon, the flame Pokemon.\A water stone yields Vaporeon, the bubble jet Pokemon.\A thunder stone yields Jolteon, the lighting Pokemon.\Huh, I'd love a Vaporeon.\Oh, big surprise, Misty. All you ever think about is water Pokemon.\It sounds to me like you want to keep that Eevee all to yourself.\Well, if you really want something, you have to go for it. response:	Hmm. That's it. Third block, number 14.
context: Using a fire stone will yield Flareon, the flame Pokemon.\A water stone yields Vaporeon, the bubble jet Pokemon.\A thunder stone yields Jolteon, the lighting Pokemon.\Huh, I'd love a Vaporeon.\Oh, big surprise, Misty. All you ever think about is water Pokemon.\It sounds to me like you want to keep that Eevee all to yourself.\Well, if you really want something, you have to go for it.\Hmm. That's it. Third block, number 14. response:	- Wow. - It's gigantic.
context: A water stone yields Vaporeon, the bubble jet Pokemon.\A thunder stone yields Jolteon, the lighting Pokemon.\Huh, I'd love a Vaporeon.\Oh, big surprise, Misty. All you ever think about is water Pokemon.\It sounds to me like you want to keep that Eevee all to yourself.\Well, if you really want something, you have to go for it.\Hmm. That's it. Third block, number 14.\- Wow. - It's gigantic. response:	-It's a garden party. -Looks like fun.
context: A thunder stone yields Jolteon, the lighting Pokemon.\Huh, I'd love a Vaporeon.\Oh, big surprise, Misty. All you ever think about is water Pokemon.\It sounds to me like you want to keep that Eevee all to yourself.\Well, if you really want something, you have to go for it.\Hmm. That's it. Third block, number 14.\- Wow. - It's gigantic.\-It's a garden party. -Looks like fun. response:	-Hey, guys. Look there. - Huh?
context: Huh, I'd love a Vaporeon.\Oh, big surprise, Misty. All you ever think about is water Pokemon.\It sounds to me like you want to keep that Eevee all to yourself.\Well, if you really want something, you have to go for it.\Hmm. That's it. Third block, number 14.\- Wow. - It's gigantic.\-It's a garden party. -Looks like fun.\-Hey, guys. Look there. - Huh? response:	Congratulations. Poliwhirl evolved into Poliwrath.
context: Oh, big surprise, Misty. All you ever think about is water Pokemon.\It sounds to me like you want to keep that Eevee all to yourself.\Well, if you really want something, you have to go for it.\Hmm. That's it. Third block, number 14.\- Wow. - It's gigantic.\-It's a garden party. -Looks like fun.\-Hey, guys. Look there. - Huh?\Congratulations. Poliwhirl evolved into Poliwrath. response:	Thank you so much.
context: It sounds to me like you want to keep that Eevee all to yourself.\Well, if you really want something, you have to go for it.\Hmm. That's it. Third block, number 14.\- Wow. - It's gigantic.\-It's a garden party. -Looks like fun.\-Hey, guys. Look there. - Huh?\Congratulations. Poliwhirl evolved into Poliwrath.\Thank you so much. response:	Wow. That's so amazing.
context: Well, if you really want something, you have to go for it.\Hmm. That's it. Third block, number 14.\- Wow. - It's gigantic.\-It's a garden party. -Looks like fun.\-Hey, guys. Look there. - Huh?\Congratulations. Poliwhirl evolved into Poliwrath.\Thank you so much.\Wow. That's so amazing. response:	Poliwrath.
context: Hmm. That's it. Third block, number 14.\- Wow. - It's gigantic.\-It's a garden party. -Looks like fun.\-Hey, guys. Look there. - Huh?\Congratulations. Poliwhirl evolved into Poliwrath.\Thank you so much.\Wow. That's so amazing.\Poliwrath. response:	-Cloyster. -Vileplume.
context: - Wow. - It's gigantic.\-It's a garden party. -Looks like fun.\-Hey, guys. Look there. - Huh?\Congratulations. Poliwhirl evolved into Poliwrath.\Thank you so much.\Wow. That's so amazing.\Poliwrath.\-Cloyster. -Vileplume. response:	Exeggutor.
context: -It's a garden party. -Looks like fun.\-Hey, guys. Look there. - Huh?\Congratulations. Poliwhirl evolved into Poliwrath.\Thank you so much.\Wow. That's so amazing.\Poliwrath.\-Cloyster. -Vileplume.\Exeggutor. response:	Raichu.
context: -Hey, guys. Look there. - Huh?\Congratulations. Poliwhirl evolved into Poliwrath.\Thank you so much.\Wow. That's so amazing.\Poliwrath.\-Cloyster. -Vileplume.\Exeggutor.\Raichu. response:	Ninetales.
context: Congratulations. Poliwhirl evolved into Poliwrath.\Thank you so much.\Wow. That's so amazing.\Poliwrath.\-Cloyster. -Vileplume.\Exeggutor.\Raichu.\Ninetales. response:	They've all been evolved using those stones.
context: Thank you so much.\Wow. That's so amazing.\Poliwrath.\-Cloyster. -Vileplume.\Exeggutor.\Raichu.\Ninetales.\They've all been evolved using those stones. response:	Amazing.
context: Wow. That's so amazing.\Poliwrath.\-Cloyster. -Vileplume.\Exeggutor.\Raichu.\Ninetales.\They've all been evolved using those stones.\Amazing. response:	Ooh! Look at all those evolved Pokemon.
context: Poliwrath.\-Cloyster. -Vileplume.\Exeggutor.\Raichu.\Ninetales.\They've all been evolved using those stones.\Amazing.\Ooh! Look at all those evolved Pokemon. response:	We've got to have them.
context: -Cloyster. -Vileplume.\Exeggutor.\Raichu.\Ninetales.\They've all been evolved using those stones.\Amazing.\Ooh! Look at all those evolved Pokemon.\We've got to have them. response:	They're ripe and just ready for picking.
context: Exeggutor.\Raichu.\Ninetales.\They've all been evolved using those stones.\Amazing.\Ooh! Look at all those evolved Pokemon.\We've got to have them.\They're ripe and just ready for picking. response:	It says here Stone Town has these special stones
context: Raichu.\Ninetales.\They've all been evolved using those stones.\Amazing.\Ooh! Look at all those evolved Pokemon.\We've got to have them.\They're ripe and just ready for picking.\It says here Stone Town has these special stones response:	that help Pokemon evolve.
context: Ninetales.\They've all been evolved using those stones.\Amazing.\Ooh! Look at all those evolved Pokemon.\We've got to have them.\They're ripe and just ready for picking.\It says here Stone Town has these special stones\that help Pokemon evolve. response:	Baloney. That's why we came to Evolution Mountain,
context: They've all been evolved using those stones.\Amazing.\Ooh! Look at all those evolved Pokemon.\We've got to have them.\They're ripe and just ready for picking.\It says here Stone Town has these special stones\that help Pokemon evolve.\Baloney. That's why we came to Evolution Mountain, response:	to get some of those special stones,
context: Amazing.\Ooh! Look at all those evolved Pokemon.\We've got to have them.\They're ripe and just ready for picking.\It says here Stone Town has these special stones\that help Pokemon evolve.\Baloney. That's why we came to Evolution Mountain,\to get some of those special stones, response:	and I couldn't find a single stone anywhere.
context: Ooh! Look at all those evolved Pokemon.\We've got to have them.\They're ripe and just ready for picking.\It says here Stone Town has these special stones\that help Pokemon evolve.\Baloney. That's why we came to Evolution Mountain,\to get some of those special stones,\and I couldn't find a single stone anywhere. response:	You dug in the wrong place, Team Rocket scientist.
context: We've got to have them.\They're ripe and just ready for picking.\It says here Stone Town has these special stones\that help Pokemon evolve.\Baloney. That's why we came to Evolution Mountain,\to get some of those special stones,\and I couldn't find a single stone anywhere.\You dug in the wrong place, Team Rocket scientist. response:	Well, we'll worry about those stones later.
context: They're ripe and just ready for picking.\It says here Stone Town has these special stones\that help Pokemon evolve.\Baloney. That's why we came to Evolution Mountain,\to get some of those special stones,\and I couldn't find a single stone anywhere.\You dug in the wrong place, Team Rocket scientist.\Well, we'll worry about those stones later. response:	-I want some of that food. -Stones can wait.
context: It says here Stone Town has these special stones\that help Pokemon evolve.\Baloney. That's why we came to Evolution Mountain,\to get some of those special stones,\and I couldn't find a single stone anywhere.\You dug in the wrong place, Team Rocket scientist.\Well, we'll worry about those stones later.\-I want some of that food. -Stones can wait. response:	Let's grab some grub, shall we?
context: that help Pokemon evolve.\Baloney. That's why we came to Evolution Mountain,\to get some of those special stones,\and I couldn't find a single stone anywhere.\You dug in the wrong place, Team Rocket scientist.\Well, we'll worry about those stones later.\-I want some of that food. -Stones can wait.\Let's grab some grub, shall we? response:	Stop thinking about food!
context: Baloney. That's why we came to Evolution Mountain,\to get some of those special stones,\and I couldn't find a single stone anywhere.\You dug in the wrong place, Team Rocket scientist.\Well, we'll worry about those stones later.\-I want some of that food. -Stones can wait.\Let's grab some grub, shall we?\Stop thinking about food! response:	Good work.
context: to get some of those special stones,\and I couldn't find a single stone anywhere.\You dug in the wrong place, Team Rocket scientist.\Well, we'll worry about those stones later.\-I want some of that food. -Stones can wait.\Let's grab some grub, shall we?\Stop thinking about food!\Good work. response:	Now that we've seen a round of evolution, how about comparing attacks, eh?
context: and I couldn't find a single stone anywhere.\You dug in the wrong place, Team Rocket scientist.\Well, we'll worry about those stones later.\-I want some of that food. -Stones can wait.\Let's grab some grub, shall we?\Stop thinking about food!\Good work.\Now that we've seen a round of evolution, how about comparing attacks, eh? response:	-Eevee? - Huh?
context: You dug in the wrong place, Team Rocket scientist.\Well, we'll worry about those stones later.\-I want some of that food. -Stones can wait.\Let's grab some grub, shall we?\Stop thinking about food!\Good work.\Now that we've seen a round of evolution, how about comparing attacks, eh?\-Eevee? - Huh? response:	-Ha-ha-ha. - Eevee.
context: Well, we'll worry about those stones later.\-I want some of that food. -Stones can wait.\Let's grab some grub, shall we?\Stop thinking about food!\Good work.\Now that we've seen a round of evolution, how about comparing attacks, eh?\-Eevee? - Huh?\-Ha-ha-ha. - Eevee. response:	-Where did you go to? -We were worried about you, Eevee.
context: -I want some of that food. -Stones can wait.\Let's grab some grub, shall we?\Stop thinking about food!\Good work.\Now that we've seen a round of evolution, how about comparing attacks, eh?\-Eevee? - Huh?\-Ha-ha-ha. - Eevee.\-Where did you go to? -We were worried about you, Eevee. response:	Yeah, thank you for finding Eevee for us.
context: Let's grab some grub, shall we?\Stop thinking about food!\Good work.\Now that we've seen a round of evolution, how about comparing attacks, eh?\-Eevee? - Huh?\-Ha-ha-ha. - Eevee.\-Where did you go to? -We were worried about you, Eevee.\Yeah, thank you for finding Eevee for us. response:	This is great. We've got our star, now we can go on with the show.
context: Stop thinking about food!\Good work.\Now that we've seen a round of evolution, how about comparing attacks, eh?\-Eevee? - Huh?\-Ha-ha-ha. - Eevee.\-Where did you go to? -We were worried about you, Eevee.\Yeah, thank you for finding Eevee for us.\This is great. We've got our star, now we can go on with the show. response:	-Eevee's a star? -Uh, then why was it tied up?
context: Good work.\Now that we've seen a round of evolution, how about comparing attacks, eh?\-Eevee? - Huh?\-Ha-ha-ha. - Eevee.\-Where did you go to? -We were worried about you, Eevee.\Yeah, thank you for finding Eevee for us.\This is great. We've got our star, now we can go on with the show.\-Eevee's a star? -Uh, then why was it tied up? response:	Mikey. Hey, Mikey! Eevee's come back.
context: Now that we've seen a round of evolution, how about comparing attacks, eh?\-Eevee? - Huh?\-Ha-ha-ha. - Eevee.\-Where did you go to? -We were worried about you, Eevee.\Yeah, thank you for finding Eevee for us.\This is great. We've got our star, now we can go on with the show.\-Eevee's a star? -Uh, then why was it tied up?\Mikey. Hey, Mikey! Eevee's come back. response:	Oh.
context: -Eevee? - Huh?\-Ha-ha-ha. - Eevee.\-Where did you go to? -We were worried about you, Eevee.\Yeah, thank you for finding Eevee for us.\This is great. We've got our star, now we can go on with the show.\-Eevee's a star? -Uh, then why was it tied up?\Mikey. Hey, Mikey! Eevee's come back.\Oh. response:	How could you lose him? You've got to be careful.
context: -Ha-ha-ha. - Eevee.\-Where did you go to? -We were worried about you, Eevee.\Yeah, thank you for finding Eevee for us.\This is great. We've got our star, now we can go on with the show.\-Eevee's a star? -Uh, then why was it tied up?\Mikey. Hey, Mikey! Eevee's come back.\Oh.\How could you lose him? You've got to be careful. response:	You'll lose your trainer qualification.
context: -Where did you go to? -We were worried about you, Eevee.\Yeah, thank you for finding Eevee for us.\This is great. We've got our star, now we can go on with the show.\-Eevee's a star? -Uh, then why was it tied up?\Mikey. Hey, Mikey! Eevee's come back.\Oh.\How could you lose him? You've got to be careful.\You'll lose your trainer qualification. response:	Did Eevee really escape?
context: Yeah, thank you for finding Eevee for us.\This is great. We've got our star, now we can go on with the show.\-Eevee's a star? -Uh, then why was it tied up?\Mikey. Hey, Mikey! Eevee's come back.\Oh.\How could you lose him? You've got to be careful.\You'll lose your trainer qualification.\Did Eevee really escape? response:	But it was tied to a tree, right?
context: This is great. We've got our star, now we can go on with the show.\-Eevee's a star? -Uh, then why was it tied up?\Mikey. Hey, Mikey! Eevee's come back.\Oh.\How could you lose him? You've got to be careful.\You'll lose your trainer qualification.\Did Eevee really escape?\But it was tied to a tree, right? response:	Why did you bring it back?
context: -Eevee's a star? -Uh, then why was it tied up?\Mikey. Hey, Mikey! Eevee's come back.\Oh.\How could you lose him? You've got to be careful.\You'll lose your trainer qualification.\Did Eevee really escape?\But it was tied to a tree, right?\Why did you bring it back? response:	Huh?
context: Mikey. Hey, Mikey! Eevee's come back.\Oh.\How could you lose him? You've got to be careful.\You'll lose your trainer qualification.\Did Eevee really escape?\But it was tied to a tree, right?\Why did you bring it back?\Huh? response:	Listen, Mikey.
context: Oh.\How could you lose him? You've got to be careful.\You'll lose your trainer qualification.\Did Eevee really escape?\But it was tied to a tree, right?\Why did you bring it back?\Huh?\Listen, Mikey. response:	One day you'll be a Pokemon trainer just like us.
context: How could you lose him? You've got to be careful.\You'll lose your trainer qualification.\Did Eevee really escape?\But it was tied to a tree, right?\Why did you bring it back?\Huh?\Listen, Mikey.\One day you'll be a Pokemon trainer just like us. response:	Do you really think you can win your first battle
context: You'll lose your trainer qualification.\Did Eevee really escape?\But it was tied to a tree, right?\Why did you bring it back?\Huh?\Listen, Mikey.\One day you'll be a Pokemon trainer just like us.\Do you really think you can win your first battle response:	with an unevolved Eevee?
context: Did Eevee really escape?\But it was tied to a tree, right?\Why did you bring it back?\Huh?\Listen, Mikey.\One day you'll be a Pokemon trainer just like us.\Do you really think you can win your first battle\with an unevolved Eevee? response:	All of us won our first battles because we've evolved our Eevees.
context: But it was tied to a tree, right?\Why did you bring it back?\Huh?\Listen, Mikey.\One day you'll be a Pokemon trainer just like us.\Do you really think you can win your first battle\with an unevolved Eevee?\All of us won our first battles because we've evolved our Eevees. response:	There's no other way to win.
context: Why did you bring it back?\Huh?\Listen, Mikey.\One day you'll be a Pokemon trainer just like us.\Do you really think you can win your first battle\with an unevolved Eevee?\All of us won our first battles because we've evolved our Eevees.\There's no other way to win. response:	The key to a first victory is evolution.
context: Huh?\Listen, Mikey.\One day you'll be a Pokemon trainer just like us.\Do you really think you can win your first battle\with an unevolved Eevee?\All of us won our first battles because we've evolved our Eevees.\There's no other way to win.\The key to a first victory is evolution. response:	But I don't care about battles.
context: Listen, Mikey.\One day you'll be a Pokemon trainer just like us.\Do you really think you can win your first battle\with an unevolved Eevee?\All of us won our first battles because we've evolved our Eevees.\There's no other way to win.\The key to a first victory is evolution.\But I don't care about battles. response:	Don't care?
context: One day you'll be a Pokemon trainer just like us.\Do you really think you can win your first battle\with an unevolved Eevee?\All of us won our first battles because we've evolved our Eevees.\There's no other way to win.\The key to a first victory is evolution.\But I don't care about battles.\Don't care? response:	-Vaporeon! -Jolteon!
context: Do you really think you can win your first battle\with an unevolved Eevee?\All of us won our first battles because we've evolved our Eevees.\There's no other way to win.\The key to a first victory is evolution.\But I don't care about battles.\Don't care?\-Vaporeon! -Jolteon! response:	-They're scary. -Pika.
context: with an unevolved Eevee?\All of us won our first battles because we've evolved our Eevees.\There's no other way to win.\The key to a first victory is evolution.\But I don't care about battles.\Don't care?\-Vaporeon! -Jolteon!\-They're scary. -Pika. response:	Everyone is waiting to see what you make Eevee evolve into, Mikey.
context: All of us won our first battles because we've evolved our Eevees.\There's no other way to win.\The key to a first victory is evolution.\But I don't care about battles.\Don't care?\-Vaporeon! -Jolteon!\-They're scary. -Pika.\Everyone is waiting to see what you make Eevee evolve into, Mikey. response:	You've got three choices.
context: There's no other way to win.\The key to a first victory is evolution.\But I don't care about battles.\Don't care?\-Vaporeon! -Jolteon!\-They're scary. -Pika.\Everyone is waiting to see what you make Eevee evolve into, Mikey.\You've got three choices. response:	Which do you think is the strongest of all the evolved Eevees?
context: The key to a first victory is evolution.\But I don't care about battles.\Don't care?\-Vaporeon! -Jolteon!\-They're scary. -Pika.\Everyone is waiting to see what you make Eevee evolve into, Mikey.\You've got three choices.\Which do you think is the strongest of all the evolved Eevees? response:	We want to know what you think of our Pokemon.
context: But I don't care about battles.\Don't care?\-Vaporeon! -Jolteon!\-They're scary. -Pika.\Everyone is waiting to see what you make Eevee evolve into, Mikey.\You've got three choices.\Which do you think is the strongest of all the evolved Eevees?\We want to know what you think of our Pokemon. response:	Mikey, which Pokemon do you want Eevee to become?
context: Don't care?\-Vaporeon! -Jolteon!\-They're scary. -Pika.\Everyone is waiting to see what you make Eevee evolve into, Mikey.\You've got three choices.\Which do you think is the strongest of all the evolved Eevees?\We want to know what you think of our Pokemon.\Mikey, which Pokemon do you want Eevee to become? response:	A thunder stone will make it a Jolteon.
context: -Vaporeon! -Jolteon!\-They're scary. -Pika.\Everyone is waiting to see what you make Eevee evolve into, Mikey.\You've got three choices.\Which do you think is the strongest of all the evolved Eevees?\We want to know what you think of our Pokemon.\Mikey, which Pokemon do you want Eevee to become?\A thunder stone will make it a Jolteon. response:	When a Jolteon gets mad, the hairs on its body turn to needles.
context: -They're scary. -Pika.\Everyone is waiting to see what you make Eevee evolve into, Mikey.\You've got three choices.\Which do you think is the strongest of all the evolved Eevees?\We want to know what you think of our Pokemon.\Mikey, which Pokemon do you want Eevee to become?\A thunder stone will make it a Jolteon.\When a Jolteon gets mad, the hairs on its body turn to needles. response:	Then it fires at its opponent.
context: Everyone is waiting to see what you make Eevee evolve into, Mikey.\You've got three choices.\Which do you think is the strongest of all the evolved Eevees?\We want to know what you think of our Pokemon.\Mikey, which Pokemon do you want Eevee to become?\A thunder stone will make it a Jolteon.\When a Jolteon gets mad, the hairs on its body turn to needles.\Then it fires at its opponent. response:	A water stone will make it a Vaporeon.
