context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Tokyo.\Tokyo?!\Want me to slice up more ham?\Oh, no. Thank you though.\I'm sorry that I only have pickles ready.\And if that's not enough then I only have somen.\Note: somen - cold noodle dish\No, no, this is plenty! response:	Thank you very much!
context: Tokyo?!\Want me to slice up more ham?\Oh, no. Thank you though.\I'm sorry that I only have pickles ready.\And if that's not enough then I only have somen.\Note: somen - cold noodle dish\No, no, this is plenty!\Thank you very much! response:	This store used to be run by my mother-in-law.
context: Want me to slice up more ham?\Oh, no. Thank you though.\I'm sorry that I only have pickles ready.\And if that's not enough then I only have somen.\Note: somen - cold noodle dish\No, no, this is plenty!\Thank you very much!\This store used to be run by my mother-in-law. response:	That person.
context: Oh, no. Thank you though.\I'm sorry that I only have pickles ready.\And if that's not enough then I only have somen.\Note: somen - cold noodle dish\No, no, this is plenty!\Thank you very much!\This store used to be run by my mother-in-law.\That person. response:	And the person next to her is my father-in-law.
context: I'm sorry that I only have pickles ready.\And if that's not enough then I only have somen.\Note: somen - cold noodle dish\No, no, this is plenty!\Thank you very much!\This store used to be run by my mother-in-law.\That person.\And the person next to her is my father-in-law. response:	And this is my husband.
context: And if that's not enough then I only have somen.\Note: somen - cold noodle dish\No, no, this is plenty!\Thank you very much!\This store used to be run by my mother-in-law.\That person.\And the person next to her is my father-in-law.\And this is my husband. response:	And this?
context: Note: somen - cold noodle dish\No, no, this is plenty!\Thank you very much!\This store used to be run by my mother-in-law.\That person.\And the person next to her is my father-in-law.\And this is my husband.\And this? response:	Those are some huge leaves...
context: No, no, this is plenty!\Thank you very much!\This store used to be run by my mother-in-law.\That person.\And the person next to her is my father-in-law.\And this is my husband.\And this?\Those are some huge leaves... response:	Wait... is that aloe?!
context: Thank you very much!\This store used to be run by my mother-in-law.\That person.\And the person next to her is my father-in-law.\And this is my husband.\And this?\Those are some huge leaves...\Wait... is that aloe?! response:	Yeah.
context: This store used to be run by my mother-in-law.\That person.\And the person next to her is my father-in-law.\And this is my husband.\And this?\Those are some huge leaves...\Wait... is that aloe?!\Yeah. response:	This picture was taken in Los Angeles.
context: That person.\And the person next to her is my father-in-law.\And this is my husband.\And this?\Those are some huge leaves...\Wait... is that aloe?!\Yeah.\This picture was taken in Los Angeles. response:	Los Angeles... you mean in America?!
context: And the person next to her is my father-in-law.\And this is my husband.\And this?\Those are some huge leaves...\Wait... is that aloe?!\Yeah.\This picture was taken in Los Angeles.\Los Angeles... you mean in America?! response:	You've been there, Grandma?!
context: And this is my husband.\And this?\Those are some huge leaves...\Wait... is that aloe?!\Yeah.\This picture was taken in Los Angeles.\Los Angeles... you mean in America?!\You've been there, Grandma?! response:	I went there on a trip with my Agricultural Cooperative.
context: And this?\Those are some huge leaves...\Wait... is that aloe?!\Yeah.\This picture was taken in Los Angeles.\Los Angeles... you mean in America?!\You've been there, Grandma?!\I went there on a trip with my Agricultural Cooperative. response:	Here's a snack. Take them with you.
context: Those are some huge leaves...\Wait... is that aloe?!\Yeah.\This picture was taken in Los Angeles.\Los Angeles... you mean in America?!\You've been there, Grandma?!\I went there on a trip with my Agricultural Cooperative.\Here's a snack. Take them with you. response:	But boy did I lose...
context: Wait... is that aloe?!\Yeah.\This picture was taken in Los Angeles.\Los Angeles... you mean in America?!\You've been there, Grandma?!\I went there on a trip with my Agricultural Cooperative.\Here's a snack. Take them with you.\But boy did I lose... response:	I've never even ridden on an airplane before.
context: Yeah.\This picture was taken in Los Angeles.\Los Angeles... you mean in America?!\You've been there, Grandma?!\I went there on a trip with my Agricultural Cooperative.\Here's a snack. Take them with you.\But boy did I lose...\I've never even ridden on an airplane before. response:	Los Angeles, huh...
context: This picture was taken in Los Angeles.\Los Angeles... you mean in America?!\You've been there, Grandma?!\I went there on a trip with my Agricultural Cooperative.\Here's a snack. Take them with you.\But boy did I lose...\I've never even ridden on an airplane before.\Los Angeles, huh... response:	What a grandma...
context: Los Angeles... you mean in America?!\You've been there, Grandma?!\I went there on a trip with my Agricultural Cooperative.\Here's a snack. Take them with you.\But boy did I lose...\I've never even ridden on an airplane before.\Los Angeles, huh...\What a grandma... response:	They were huge! The aloe leaves were like this!
context: You've been there, Grandma?!\I went there on a trip with my Agricultural Cooperative.\Here's a snack. Take them with you.\But boy did I lose...\I've never even ridden on an airplane before.\Los Angeles, huh...\What a grandma...\They were huge! The aloe leaves were like this! response:	Even my mother hasn't ever gone outside of Japan.
context: I went there on a trip with my Agricultural Cooperative.\Here's a snack. Take them with you.\But boy did I lose...\I've never even ridden on an airplane before.\Los Angeles, huh...\What a grandma...\They were huge! The aloe leaves were like this!\Even my mother hasn't ever gone outside of Japan. response:	Nor my father...
context: Here's a snack. Take them with you.\But boy did I lose...\I've never even ridden on an airplane before.\Los Angeles, huh...\What a grandma...\They were huge! The aloe leaves were like this!\Even my mother hasn't ever gone outside of Japan.\Nor my father... response:	That's right...
context: But boy did I lose...\I've never even ridden on an airplane before.\Los Angeles, huh...\What a grandma...\They were huge! The aloe leaves were like this!\Even my mother hasn't ever gone outside of Japan.\Nor my father...\That's right... response:	His life ended without him ever going out...
context: I've never even ridden on an airplane before.\Los Angeles, huh...\What a grandma...\They were huge! The aloe leaves were like this!\Even my mother hasn't ever gone outside of Japan.\Nor my father...\That's right...\His life ended without him ever going out... response:	Not even once.
context: Los Angeles, huh...\What a grandma...\They were huge! The aloe leaves were like this!\Even my mother hasn't ever gone outside of Japan.\Nor my father...\That's right...\His life ended without him ever going out...\Not even once. response:	That's...
context: What a grandma...\They were huge! The aloe leaves were like this!\Even my mother hasn't ever gone outside of Japan.\Nor my father...\That's right...\His life ended without him ever going out...\Not even once.\That's... response:	This train has a star on it, Dad!
context: They were huge! The aloe leaves were like this!\Even my mother hasn't ever gone outside of Japan.\Nor my father...\That's right...\His life ended without him ever going out...\Not even once.\That's...\This train has a star on it, Dad! response:	That's right. Isn't it cool?
context: Even my mother hasn't ever gone outside of Japan.\Nor my father...\That's right...\His life ended without him ever going out...\Not even once.\That's...\This train has a star on it, Dad!\That's right. Isn't it cool? response:	This train is called...
context: Nor my father...\That's right...\His life ended without him ever going out...\Not even once.\That's...\This train has a star on it, Dad!\That's right. Isn't it cool?\This train is called... response:	It's the Hokutosei!
context: That's right...\His life ended without him ever going out...\Not even once.\That's...\This train has a star on it, Dad!\That's right. Isn't it cool?\This train is called...\It's the Hokutosei! response:	Note: North Star
context: His life ended without him ever going out...\Not even once.\That's...\This train has a star on it, Dad!\That's right. Isn't it cool?\This train is called...\It's the Hokutosei!\Note: North Star response:	Yuuta, this is a sleeper train.
context: Not even once.\That's...\This train has a star on it, Dad!\That's right. Isn't it cool?\This train is called...\It's the Hokutosei!\Note: North Star\Yuuta, this is a sleeper train. response:	It runs all night to get to Sapporo.
context: That's...\This train has a star on it, Dad!\That's right. Isn't it cool?\This train is called...\It's the Hokutosei!\Note: North Star\Yuuta, this is a sleeper train.\It runs all night to get to Sapporo. response:	Let's ride it together someday when you're bigger.
context: This train has a star on it, Dad!\That's right. Isn't it cool?\This train is called...\It's the Hokutosei!\Note: North Star\Yuuta, this is a sleeper train.\It runs all night to get to Sapporo.\Let's ride it together someday when you're bigger. response:	I want to ride it now, Dad.
context: That's right. Isn't it cool?\This train is called...\It's the Hokutosei!\Note: North Star\Yuuta, this is a sleeper train.\It runs all night to get to Sapporo.\Let's ride it together someday when you're bigger.\I want to ride it now, Dad. response:	We can't.
context: This train is called...\It's the Hokutosei!\Note: North Star\Yuuta, this is a sleeper train.\It runs all night to get to Sapporo.\Let's ride it together someday when you're bigger.\I want to ride it now, Dad.\We can't. response:	I mean, you get sleepy once it's past ten.
context: It's the Hokutosei!\Note: North Star\Yuuta, this is a sleeper train.\It runs all night to get to Sapporo.\Let's ride it together someday when you're bigger.\I want to ride it now, Dad.\We can't.\I mean, you get sleepy once it's past ten. response:	Then Dad would be bored, right?
context: Note: North Star\Yuuta, this is a sleeper train.\It runs all night to get to Sapporo.\Let's ride it together someday when you're bigger.\I want to ride it now, Dad.\We can't.\I mean, you get sleepy once it's past ten.\Then Dad would be bored, right? response:	Let's ride it together when you're able to stay up later and chat with me.
context: Yuuta, this is a sleeper train.\It runs all night to get to Sapporo.\Let's ride it together someday when you're bigger.\I want to ride it now, Dad.\We can't.\I mean, you get sleepy once it's past ten.\Then Dad would be bored, right?\Let's ride it together when you're able to stay up later and chat with me. response:	Someday... the two of us together...
context: It runs all night to get to Sapporo.\Let's ride it together someday when you're bigger.\I want to ride it now, Dad.\We can't.\I mean, you get sleepy once it's past ten.\Then Dad would be bored, right?\Let's ride it together when you're able to stay up later and chat with me.\Someday... the two of us together... response:	T-T-T-That was close...!
context: Let's ride it together someday when you're bigger.\I want to ride it now, Dad.\We can't.\I mean, you get sleepy once it's past ten.\Then Dad would be bored, right?\Let's ride it together when you're able to stay up later and chat with me.\Someday... the two of us together...\T-T-T-That was close...! response:	It's the Milky Way.
context: I want to ride it now, Dad.\We can't.\I mean, you get sleepy once it's past ten.\Then Dad would be bored, right?\Let's ride it together when you're able to stay up later and chat with me.\Someday... the two of us together...\T-T-T-That was close...!\It's the Milky Way. response:	A life where he wasn't able to ride even such a tiny red train...
context: We can't.\I mean, you get sleepy once it's past ten.\Then Dad would be bored, right?\Let's ride it together when you're able to stay up later and chat with me.\Someday... the two of us together...\T-T-T-That was close...!\It's the Milky Way.\A life where he wasn't able to ride even such a tiny red train... response:	The meaning to my father's life...
context: I mean, you get sleepy once it's past ten.\Then Dad would be bored, right?\Let's ride it together when you're able to stay up later and chat with me.\Someday... the two of us together...\T-T-T-That was close...!\It's the Milky Way.\A life where he wasn't able to ride even such a tiny red train...\The meaning to my father's life... response:	And...
context: Then Dad would be bored, right?\Let's ride it together when you're able to stay up later and chat with me.\Someday... the two of us together...\T-T-T-That was close...!\It's the Milky Way.\A life where he wasn't able to ride even such a tiny red train...\The meaning to my father's life...\And... response:	The meaning to my life.
context: Let's ride it together when you're able to stay up later and chat with me.\Someday... the two of us together...\T-T-T-That was close...!\It's the Milky Way.\A life where he wasn't able to ride even such a tiny red train...\The meaning to my father's life...\And...\The meaning to my life. response:	Arms, okay.
context: Someday... the two of us together...\T-T-T-That was close...!\It's the Milky Way.\A life where he wasn't able to ride even such a tiny red train...\The meaning to my father's life...\And...\The meaning to my life.\Arms, okay. response:	Legs, okay.
context: T-T-T-That was close...!\It's the Milky Way.\A life where he wasn't able to ride even such a tiny red train...\The meaning to my father's life...\And...\The meaning to my life.\Arms, okay.\Legs, okay. response:	I'm good!
context: It's the Milky Way.\A life where he wasn't able to ride even such a tiny red train...\The meaning to my father's life...\And...\The meaning to my life.\Arms, okay.\Legs, okay.\I'm good! response:	Let's ride!
context: A life where he wasn't able to ride even such a tiny red train...\The meaning to my father's life...\And...\The meaning to my life.\Arms, okay.\Legs, okay.\I'm good!\Let's ride! response:	kono sakamichi mo sorosoro PEAK de
context: The meaning to my father's life...\And...\The meaning to my life.\Arms, okay.\Legs, okay.\I'm good!\Let's ride!\kono sakamichi mo sorosoro PEAK de response:	I'm almost at the peak of this hill,
context: And...\The meaning to my life.\Arms, okay.\Legs, okay.\I'm good!\Let's ride!\kono sakamichi mo sorosoro PEAK de\I'm almost at the peak of this hill, response:	baka rashii uso mo kiesarisou desu
context: The meaning to my life.\Arms, okay.\Legs, okay.\I'm good!\Let's ride!\kono sakamichi mo sorosoro PEAK de\I'm almost at the peak of this hill,\baka rashii uso mo kiesarisou desu response:	And the foolish lies are about to disappear.
context: Arms, okay.\Legs, okay.\I'm good!\Let's ride!\kono sakamichi mo sorosoro PEAK de\I'm almost at the peak of this hill,\baka rashii uso mo kiesarisou desu\And the foolish lies are about to disappear. response:	yagate kuru daisuki na kisetsu o omoigaitetara
context: Legs, okay.\I'm good!\Let's ride!\kono sakamichi mo sorosoro PEAK de\I'm almost at the peak of this hill,\baka rashii uso mo kiesarisou desu\And the foolish lies are about to disappear.\yagate kuru daisuki na kisetsu o omoigaitetara response:	While I thought about the coming of my favorite season,
context: I'm good!\Let's ride!\kono sakamichi mo sorosoro PEAK de\I'm almost at the peak of this hill,\baka rashii uso mo kiesarisou desu\And the foolish lies are about to disappear.\yagate kuru daisuki na kisetsu o omoigaitetara\While I thought about the coming of my favorite season, response:	choudo ii koro ni suteki na CHORD de
