context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: Hey, Max!\Did you hear Minmay's gonna enter the Miss Macross contest?\Huh?\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown? response:	The Miss Macross Contest!
context: Did you hear Minmay's gonna enter the Miss Macross contest?\Huh?\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\The Miss Macross Contest! response:	Our queen will be chosen by you!
context: Huh?\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you! response:	Minmay is going to enter?
context: To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\Minmay is going to enter? response:	Hey, you wanna go watch?
context: we present the Miss Macross Contest.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\Minmay is going to enter?\Hey, you wanna go watch? response:	The Leader said I could have Saturday off. And you too.
context: Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\Minmay is going to enter?\Hey, you wanna go watch?\The Leader said I could have Saturday off. And you too. response:	Really?
context: having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\Minmay is going to enter?\Hey, you wanna go watch?\The Leader said I could have Saturday off. And you too.\Really? response:	He said he could handle it alone? He was in a really good mood, too.
context: Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\Minmay is going to enter?\Hey, you wanna go watch?\The Leader said I could have Saturday off. And you too.\Really?\He said he could handle it alone? He was in a really good mood, too. response:	Ah, so it's springtime for our Leader, huh?
context: The Miss Macross Contest!\Our queen will be chosen by you!\Minmay is going to enter?\Hey, you wanna go watch?\The Leader said I could have Saturday off. And you too.\Really?\He said he could handle it alone? He was in a really good mood, too.\Ah, so it's springtime for our Leader, huh? response:	You mean he's got a girl?
context: Our queen will be chosen by you!\Minmay is going to enter?\Hey, you wanna go watch?\The Leader said I could have Saturday off. And you too.\Really?\He said he could handle it alone? He was in a really good mood, too.\Ah, so it's springtime for our Leader, huh?\You mean he's got a girl? response:	What? Miss Macross? What are you entering that for?
context: Minmay is going to enter?\Hey, you wanna go watch?\The Leader said I could have Saturday off. And you too.\Really?\He said he could handle it alone? He was in a really good mood, too.\Ah, so it's springtime for our Leader, huh?\You mean he's got a girl?\What? Miss Macross? What are you entering that for? response:	To celebrate the launch of MBS, the Macross Broadcast System,
context: Hey, you wanna go watch?\The Leader said I could have Saturday off. And you too.\Really?\He said he could handle it alone? He was in a really good mood, too.\Ah, so it's springtime for our Leader, huh?\You mean he's got a girl?\What? Miss Macross? What are you entering that for?\To celebrate the launch of MBS, the Macross Broadcast System, response:	we present the Miss Macross Contest.
context: The Leader said I could have Saturday off. And you too.\Really?\He said he could handle it alone? He was in a really good mood, too.\Ah, so it's springtime for our Leader, huh?\You mean he's got a girl?\What? Miss Macross? What are you entering that for?\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest. response:	Mr. Mayor sent in my application without telling me.
context: Really?\He said he could handle it alone? He was in a really good mood, too.\Ah, so it's springtime for our Leader, huh?\You mean he's got a girl?\What? Miss Macross? What are you entering that for?\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Mr. Mayor sent in my application without telling me. response:	Twenty-eight beautiful contestants will take to the stage,
context: He said he could handle it alone? He was in a really good mood, too.\Ah, so it's springtime for our Leader, huh?\You mean he's got a girl?\What? Miss Macross? What are you entering that for?\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Mr. Mayor sent in my application without telling me.\Twenty-eight beautiful contestants will take to the stage, response:	having been selected from a total of four hundred applicants.
context: Ah, so it's springtime for our Leader, huh?\You mean he's got a girl?\What? Miss Macross? What are you entering that for?\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Mr. Mayor sent in my application without telling me.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants. response:	Who will make it to the finals and win the crown?
context: You mean he's got a girl?\What? Miss Macross? What are you entering that for?\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Mr. Mayor sent in my application without telling me.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown? response:	What, are you jealous?
context: What? Miss Macross? What are you entering that for?\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Mr. Mayor sent in my application without telling me.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\What, are you jealous? response:	No! I just think it's ridiculous.
context: To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Mr. Mayor sent in my application without telling me.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\What, are you jealous?\No! I just think it's ridiculous. response:	The Miss Macross Contest!
context: we present the Miss Macross Contest.\Mr. Mayor sent in my application without telling me.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\What, are you jealous?\No! I just think it's ridiculous.\The Miss Macross Contest! response:	Our queen will be chosen by you!
context: Mr. Mayor sent in my application without telling me.\Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\What, are you jealous?\No! I just think it's ridiculous.\The Miss Macross Contest!\Our queen will be chosen by you! response:	It would appear that communications on a rather large scale
context: Twenty-eight beautiful contestants will take to the stage,\having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\What, are you jealous?\No! I just think it's ridiculous.\The Miss Macross Contest!\Our queen will be chosen by you!\It would appear that communications on a rather large scale response:	are being broadcast inside the enemy battleship.
context: having been selected from a total of four hundred applicants.\Who will make it to the finals and win the crown?\What, are you jealous?\No! I just think it's ridiculous.\The Miss Macross Contest!\Our queen will be chosen by you!\It would appear that communications on a rather large scale\are being broadcast inside the enemy battleship. response:	Can we tap into them?
context: Who will make it to the finals and win the crown?\What, are you jealous?\No! I just think it's ridiculous.\The Miss Macross Contest!\Our queen will be chosen by you!\It would appear that communications on a rather large scale\are being broadcast inside the enemy battleship.\Can we tap into them? response:	They are medium-wave transmissions containing very little information.
context: What, are you jealous?\No! I just think it's ridiculous.\The Miss Macross Contest!\Our queen will be chosen by you!\It would appear that communications on a rather large scale\are being broadcast inside the enemy battleship.\Can we tap into them?\They are medium-wave transmissions containing very little information. response:	What does it mean?
context: No! I just think it's ridiculous.\The Miss Macross Contest!\Our queen will be chosen by you!\It would appear that communications on a rather large scale\are being broadcast inside the enemy battleship.\Can we tap into them?\They are medium-wave transmissions containing very little information.\What does it mean? response:	I don't know, sir. It began only fifteen mikra ago.
context: The Miss Macross Contest!\Our queen will be chosen by you!\It would appear that communications on a rather large scale\are being broadcast inside the enemy battleship.\Can we tap into them?\They are medium-wave transmissions containing very little information.\What does it mean?\I don't know, sir. It began only fifteen mikra ago. response:	Very well, prepare a recon craft.
context: Our queen will be chosen by you!\It would appear that communications on a rather large scale\are being broadcast inside the enemy battleship.\Can we tap into them?\They are medium-wave transmissions containing very little information.\What does it mean?\I don't know, sir. It began only fifteen mikra ago.\Very well, prepare a recon craft. response:	Engines 1 and 2 climbing from 24 to 36.
context: It would appear that communications on a rather large scale\are being broadcast inside the enemy battleship.\Can we tap into them?\They are medium-wave transmissions containing very little information.\What does it mean?\I don't know, sir. It began only fifteen mikra ago.\Very well, prepare a recon craft.\Engines 1 and 2 climbing from 24 to 36. response:	All right. Launch!
context: are being broadcast inside the enemy battleship.\Can we tap into them?\They are medium-wave transmissions containing very little information.\What does it mean?\I don't know, sir. It began only fifteen mikra ago.\Very well, prepare a recon craft.\Engines 1 and 2 climbing from 24 to 36.\All right. Launch! response:	This is the flagship-based 8th Force Recon Battalion, 099.
context: Can we tap into them?\They are medium-wave transmissions containing very little information.\What does it mean?\I don't know, sir. It began only fifteen mikra ago.\Very well, prepare a recon craft.\Engines 1 and 2 climbing from 24 to 36.\All right. Launch!\This is the flagship-based 8th Force Recon Battalion, 099. response:	Crew: three.
context: They are medium-wave transmissions containing very little information.\What does it mean?\I don't know, sir. It began only fifteen mikra ago.\Very well, prepare a recon craft.\Engines 1 and 2 climbing from 24 to 36.\All right. Launch!\This is the flagship-based 8th Force Recon Battalion, 099.\Crew: three. response:	Mission: to intercept and record the enemy ship's internal communications.
context: What does it mean?\I don't know, sir. It began only fifteen mikra ago.\Very well, prepare a recon craft.\Engines 1 and 2 climbing from 24 to 36.\All right. Launch!\This is the flagship-based 8th Force Recon Battalion, 099.\Crew: three.\Mission: to intercept and record the enemy ship's internal communications. response:	Our codename: Blue Wind!
context: I don't know, sir. It began only fifteen mikra ago.\Very well, prepare a recon craft.\Engines 1 and 2 climbing from 24 to 36.\All right. Launch!\This is the flagship-based 8th Force Recon Battalion, 099.\Crew: three.\Mission: to intercept and record the enemy ship's internal communications.\Our codename: Blue Wind! response:	Ladies and gentlemen, thank you all for your patience.
context: Very well, prepare a recon craft.\Engines 1 and 2 climbing from 24 to 36.\All right. Launch!\This is the flagship-based 8th Force Recon Battalion, 099.\Crew: three.\Mission: to intercept and record the enemy ship's internal communications.\Our codename: Blue Wind!\Ladies and gentlemen, thank you all for your patience. response:	The Miss Macross Contest, the first broadcast of MBS,
context: Engines 1 and 2 climbing from 24 to 36.\All right. Launch!\This is the flagship-based 8th Force Recon Battalion, 099.\Crew: three.\Mission: to intercept and record the enemy ship's internal communications.\Our codename: Blue Wind!\Ladies and gentlemen, thank you all for your patience.\The Miss Macross Contest, the first broadcast of MBS, response:	the Macross Broadcast System, is about to begin!
context: All right. Launch!\This is the flagship-based 8th Force Recon Battalion, 099.\Crew: three.\Mission: to intercept and record the enemy ship's internal communications.\Our codename: Blue Wind!\Ladies and gentlemen, thank you all for your patience.\The Miss Macross Contest, the first broadcast of MBS,\the Macross Broadcast System, is about to begin! response:	Five seconds to air!
context: This is the flagship-based 8th Force Recon Battalion, 099.\Crew: three.\Mission: to intercept and record the enemy ship's internal communications.\Our codename: Blue Wind!\Ladies and gentlemen, thank you all for your patience.\The Miss Macross Contest, the first broadcast of MBS,\the Macross Broadcast System, is about to begin!\Five seconds to air! response:	Four!
context: Crew: three.\Mission: to intercept and record the enemy ship's internal communications.\Our codename: Blue Wind!\Ladies and gentlemen, thank you all for your patience.\The Miss Macross Contest, the first broadcast of MBS,\the Macross Broadcast System, is about to begin!\Five seconds to air!\Four! response:	Three!
context: Mission: to intercept and record the enemy ship's internal communications.\Our codename: Blue Wind!\Ladies and gentlemen, thank you all for your patience.\The Miss Macross Contest, the first broadcast of MBS,\the Macross Broadcast System, is about to begin!\Five seconds to air!\Four!\Three! response:	Two!
context: Our codename: Blue Wind!\Ladies and gentlemen, thank you all for your patience.\The Miss Macross Contest, the first broadcast of MBS,\the Macross Broadcast System, is about to begin!\Five seconds to air!\Four!\Three!\Two! response:	Celebrating the launch of MBS, the Macross Broadcast System,
context: Ladies and gentlemen, thank you all for your patience.\The Miss Macross Contest, the first broadcast of MBS,\the Macross Broadcast System, is about to begin!\Five seconds to air!\Four!\Three!\Two!\Celebrating the launch of MBS, the Macross Broadcast System, response:	this is the Miss Macross Contest!
context: The Miss Macross Contest, the first broadcast of MBS,\the Macross Broadcast System, is about to begin!\Five seconds to air!\Four!\Three!\Two!\Celebrating the launch of MBS, the Macross Broadcast System,\this is the Miss Macross Contest! response:	Of the twenty-eight beauties standing on this stage today,
context: the Macross Broadcast System, is about to begin!\Five seconds to air!\Four!\Three!\Two!\Celebrating the launch of MBS, the Macross Broadcast System,\this is the Miss Macross Contest!\Of the twenty-eight beauties standing on this stage today, response:	only one can have the honor of being chosen as Miss Macross.
context: Five seconds to air!\Four!\Three!\Two!\Celebrating the launch of MBS, the Macross Broadcast System,\this is the Miss Macross Contest!\Of the twenty-eight beauties standing on this stage today,\only one can have the honor of being chosen as Miss Macross. response:	The Fanliner, the latest model in sports jets,
context: Four!\Three!\Two!\Celebrating the launch of MBS, the Macross Broadcast System,\this is the Miss Macross Contest!\Of the twenty-eight beauties standing on this stage today,\only one can have the honor of being chosen as Miss Macross.\The Fanliner, the latest model in sports jets, response:	which has been equipped with a VA hydro-turbine engine.
context: Three!\Two!\Celebrating the launch of MBS, the Macross Broadcast System,\this is the Miss Macross Contest!\Of the twenty-eight beauties standing on this stage today,\only one can have the honor of being chosen as Miss Macross.\The Fanliner, the latest model in sports jets,\which has been equipped with a VA hydro-turbine engine. response:	This model is based on a design by lkki Takemi!
context: Two!\Celebrating the launch of MBS, the Macross Broadcast System,\this is the Miss Macross Contest!\Of the twenty-eight beauties standing on this stage today,\only one can have the honor of being chosen as Miss Macross.\The Fanliner, the latest model in sports jets,\which has been equipped with a VA hydro-turbine engine.\This model is based on a design by lkki Takemi! response:	Only one lady is suited to own such a high-class machine
context: Celebrating the launch of MBS, the Macross Broadcast System,\this is the Miss Macross Contest!\Of the twenty-eight beauties standing on this stage today,\only one can have the honor of being chosen as Miss Macross.\The Fanliner, the latest model in sports jets,\which has been equipped with a VA hydro-turbine engine.\This model is based on a design by lkki Takemi!\Only one lady is suited to own such a high-class machine response:	and that lady is you!
