context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: Everything just seemed to happen all at once.\But right now,\Shibusen is ignoring all those matters.\The world is about to be consumed by madness.\It's only reasonable that they're focusing on that.\After all, Shibusen was founded for the purpose of stopping the Kishin.\I understand that...\As well as the current situation. response:	But...
context: But right now,\Shibusen is ignoring all those matters.\The world is about to be consumed by madness.\It's only reasonable that they're focusing on that.\After all, Shibusen was founded for the purpose of stopping the Kishin.\I understand that...\As well as the current situation.\But... response:	Can't sleep?
context: Shibusen is ignoring all those matters.\The world is about to be consumed by madness.\It's only reasonable that they're focusing on that.\After all, Shibusen was founded for the purpose of stopping the Kishin.\I understand that...\As well as the current situation.\But...\Can't sleep? response:	Leave me alone.
context: The world is about to be consumed by madness.\It's only reasonable that they're focusing on that.\After all, Shibusen was founded for the purpose of stopping the Kishin.\I understand that...\As well as the current situation.\But...\Can't sleep?\Leave me alone. response:	Being like that will only affect your performance in tomorrow's operation.
context: It's only reasonable that they're focusing on that.\After all, Shibusen was founded for the purpose of stopping the Kishin.\I understand that...\As well as the current situation.\But...\Can't sleep?\Leave me alone.\Being like that will only affect your performance in tomorrow's operation. response:	It's not like you're a kid who's about to go on a long trip.
context: After all, Shibusen was founded for the purpose of stopping the Kishin.\I understand that...\As well as the current situation.\But...\Can't sleep?\Leave me alone.\Being like that will only affect your performance in tomorrow's operation.\It's not like you're a kid who's about to go on a long trip. response:	Hey Soul,
context: I understand that...\As well as the current situation.\But...\Can't sleep?\Leave me alone.\Being like that will only affect your performance in tomorrow's operation.\It's not like you're a kid who's about to go on a long trip.\Hey Soul, response:	Huh?
context: As well as the current situation.\But...\Can't sleep?\Leave me alone.\Being like that will only affect your performance in tomorrow's operation.\It's not like you're a kid who's about to go on a long trip.\Hey Soul,\Huh? response:	It's okay like this, right?
context: But...\Can't sleep?\Leave me alone.\Being like that will only affect your performance in tomorrow's operation.\It's not like you're a kid who's about to go on a long trip.\Hey Soul,\Huh?\It's okay like this, right? response:	Huh?
context: Can't sleep?\Leave me alone.\Being like that will only affect your performance in tomorrow's operation.\It's not like you're a kid who's about to go on a long trip.\Hey Soul,\Huh?\It's okay like this, right?\Huh? response:	What are you talking about?
context: Leave me alone.\Being like that will only affect your performance in tomorrow's operation.\It's not like you're a kid who's about to go on a long trip.\Hey Soul,\Huh?\It's okay like this, right?\Huh?\What are you talking about? response:	Is Shibusen really doing the right thing?
context: Being like that will only affect your performance in tomorrow's operation.\It's not like you're a kid who's about to go on a long trip.\Hey Soul,\Huh?\It's okay like this, right?\Huh?\What are you talking about?\Is Shibusen really doing the right thing? response:	It seems that they've stopped looking for Professor Stein...
context: It's not like you're a kid who's about to go on a long trip.\Hey Soul,\Huh?\It's okay like this, right?\Huh?\What are you talking about?\Is Shibusen really doing the right thing?\It seems that they've stopped looking for Professor Stein... response:	And I'm also bothered by what Kid said.
context: Hey Soul,\Huh?\It's okay like this, right?\Huh?\What are you talking about?\Is Shibusen really doing the right thing?\It seems that they've stopped looking for Professor Stein...\And I'm also bothered by what Kid said. response:	Besides,
context: Huh?\It's okay like this, right?\Huh?\What are you talking about?\Is Shibusen really doing the right thing?\It seems that they've stopped looking for Professor Stein...\And I'm also bothered by what Kid said.\Besides, response:	even Crona is left locked up in that cell.
context: It's okay like this, right?\Huh?\What are you talking about?\Is Shibusen really doing the right thing?\It seems that they've stopped looking for Professor Stein...\And I'm also bothered by what Kid said.\Besides,\even Crona is left locked up in that cell. response:	Like I'd know more about that than you...
context: Huh?\What are you talking about?\Is Shibusen really doing the right thing?\It seems that they've stopped looking for Professor Stein...\And I'm also bothered by what Kid said.\Besides,\even Crona is left locked up in that cell.\Like I'd know more about that than you... response:	If you have the time to act like someone you're not,
context: What are you talking about?\Is Shibusen really doing the right thing?\It seems that they've stopped looking for Professor Stein...\And I'm also bothered by what Kid said.\Besides,\even Crona is left locked up in that cell.\Like I'd know more about that than you...\If you have the time to act like someone you're not, response:	why not use it to get some sleep?
context: Is Shibusen really doing the right thing?\It seems that they've stopped looking for Professor Stein...\And I'm also bothered by what Kid said.\Besides,\even Crona is left locked up in that cell.\Like I'd know more about that than you...\If you have the time to act like someone you're not,\why not use it to get some sleep? response:	Be careful, you two.
context: It seems that they've stopped looking for Professor Stein...\And I'm also bothered by what Kid said.\Besides,\even Crona is left locked up in that cell.\Like I'd know more about that than you...\If you have the time to act like someone you're not,\why not use it to get some sleep?\Be careful, you two. response:	Sure, just leave it to us!
context: And I'm also bothered by what Kid said.\Besides,\even Crona is left locked up in that cell.\Like I'd know more about that than you...\If you have the time to act like someone you're not,\why not use it to get some sleep?\Be careful, you two.\Sure, just leave it to us! response:	We'll kick the Kishin's ass and come back before you know it.
context: Besides,\even Crona is left locked up in that cell.\Like I'd know more about that than you...\If you have the time to act like someone you're not,\why not use it to get some sleep?\Be careful, you two.\Sure, just leave it to us!\We'll kick the Kishin's ass and come back before you know it. response:	Maka...
context: even Crona is left locked up in that cell.\Like I'd know more about that than you...\If you have the time to act like someone you're not,\why not use it to get some sleep?\Be careful, you two.\Sure, just leave it to us!\We'll kick the Kishin's ass and come back before you know it.\Maka... response:	It's gonna be okay.
context: Like I'd know more about that than you...\If you have the time to act like someone you're not,\why not use it to get some sleep?\Be careful, you two.\Sure, just leave it to us!\We'll kick the Kishin's ass and come back before you know it.\Maka...\It's gonna be okay. response:	Everyone's with us.
context: If you have the time to act like someone you're not,\why not use it to get some sleep?\Be careful, you two.\Sure, just leave it to us!\We'll kick the Kishin's ass and come back before you know it.\Maka...\It's gonna be okay.\Everyone's with us. response:	Sure.
context: why not use it to get some sleep?\Be careful, you two.\Sure, just leave it to us!\We'll kick the Kishin's ass and come back before you know it.\Maka...\It's gonna be okay.\Everyone's with us.\Sure. response:	Let's go, Maka.
context: Be careful, you two.\Sure, just leave it to us!\We'll kick the Kishin's ass and come back before you know it.\Maka...\It's gonna be okay.\Everyone's with us.\Sure.\Let's go, Maka. response:	Hmmm... Everyone's giving it their best.
context: Sure, just leave it to us!\We'll kick the Kishin's ass and come back before you know it.\Maka...\It's gonna be okay.\Everyone's with us.\Sure.\Let's go, Maka.\Hmmm... Everyone's giving it their best. response:	I must give it my best too!
context: We'll kick the Kishin's ass and come back before you know it.\Maka...\It's gonna be okay.\Everyone's with us.\Sure.\Let's go, Maka.\Hmmm... Everyone's giving it their best.\I must give it my best too! response:	Charge! The Castle of Baba Yaga Why is Everything Suddenly so Unclear?
context: Maka...\It's gonna be okay.\Everyone's with us.\Sure.\Let's go, Maka.\Hmmm... Everyone's giving it their best.\I must give it my best too!\Charge! The Castle of Baba Yaga Why is Everything Suddenly so Unclear? response:	The main objective of this operation is to eliminate the Kishin,
context: It's gonna be okay.\Everyone's with us.\Sure.\Let's go, Maka.\Hmmm... Everyone's giving it their best.\I must give it my best too!\Charge! The Castle of Baba Yaga Why is Everything Suddenly so Unclear?\The main objective of this operation is to eliminate the Kishin, response:	and those who act in accordance with the Kishin, Arachne, and her organization, Arachnophobia.
context: Everyone's with us.\Sure.\Let's go, Maka.\Hmmm... Everyone's giving it their best.\I must give it my best too!\Charge! The Castle of Baba Yaga Why is Everything Suddenly so Unclear?\The main objective of this operation is to eliminate the Kishin,\and those who act in accordance with the Kishin, Arachne, and her organization, Arachnophobia. response:	We will launch an attack on the enemy's location, the Baba Yaga Castle
context: Sure.\Let's go, Maka.\Hmmm... Everyone's giving it their best.\I must give it my best too!\Charge! The Castle of Baba Yaga Why is Everything Suddenly so Unclear?\The main objective of this operation is to eliminate the Kishin,\and those who act in accordance with the Kishin, Arachne, and her organization, Arachnophobia.\We will launch an attack on the enemy's location, the Baba Yaga Castle response:	and the madness amplifier's relay stations. Therefore, we expect everyone's full cooperation.
context: Let's go, Maka.\Hmmm... Everyone's giving it their best.\I must give it my best too!\Charge! The Castle of Baba Yaga Why is Everything Suddenly so Unclear?\The main objective of this operation is to eliminate the Kishin,\and those who act in accordance with the Kishin, Arachne, and her organization, Arachnophobia.\We will launch an attack on the enemy's location, the Baba Yaga Castle\and the madness amplifier's relay stations. Therefore, we expect everyone's full cooperation. response:	Deceits...
context: Hmmm... Everyone's giving it their best.\I must give it my best too!\Charge! The Castle of Baba Yaga Why is Everything Suddenly so Unclear?\The main objective of this operation is to eliminate the Kishin,\and those who act in accordance with the Kishin, Arachne, and her organization, Arachnophobia.\We will launch an attack on the enemy's location, the Baba Yaga Castle\and the madness amplifier's relay stations. Therefore, we expect everyone's full cooperation.\Deceits... response:	Cover-ups...
context: I must give it my best too!\Charge! The Castle of Baba Yaga Why is Everything Suddenly so Unclear?\The main objective of this operation is to eliminate the Kishin,\and those who act in accordance with the Kishin, Arachne, and her organization, Arachnophobia.\We will launch an attack on the enemy's location, the Baba Yaga Castle\and the madness amplifier's relay stations. Therefore, we expect everyone's full cooperation.\Deceits...\Cover-ups... response:	They're all being broadcast in such a lifeless way.
context: Charge! The Castle of Baba Yaga Why is Everything Suddenly so Unclear?\The main objective of this operation is to eliminate the Kishin,\and those who act in accordance with the Kishin, Arachne, and her organization, Arachnophobia.\We will launch an attack on the enemy's location, the Baba Yaga Castle\and the madness amplifier's relay stations. Therefore, we expect everyone's full cooperation.\Deceits...\Cover-ups...\They're all being broadcast in such a lifeless way. response:	To me, they're just turning a blind eye to more important matters.
context: The main objective of this operation is to eliminate the Kishin,\and those who act in accordance with the Kishin, Arachne, and her organization, Arachnophobia.\We will launch an attack on the enemy's location, the Baba Yaga Castle\and the madness amplifier's relay stations. Therefore, we expect everyone's full cooperation.\Deceits...\Cover-ups...\They're all being broadcast in such a lifeless way.\To me, they're just turning a blind eye to more important matters. response:	Right now, the madness released by the Kishin is being spread throughout the world.
context: and those who act in accordance with the Kishin, Arachne, and her organization, Arachnophobia.\We will launch an attack on the enemy's location, the Baba Yaga Castle\and the madness amplifier's relay stations. Therefore, we expect everyone's full cooperation.\Deceits...\Cover-ups...\They're all being broadcast in such a lifeless way.\To me, they're just turning a blind eye to more important matters.\Right now, the madness released by the Kishin is being spread throughout the world. response:	This, undeniably, will also be a battle against time.
context: We will launch an attack on the enemy's location, the Baba Yaga Castle\and the madness amplifier's relay stations. Therefore, we expect everyone's full cooperation.\Deceits...\Cover-ups...\They're all being broadcast in such a lifeless way.\To me, they're just turning a blind eye to more important matters.\Right now, the madness released by the Kishin is being spread throughout the world.\This, undeniably, will also be a battle against time. response:	Our first objective: The suppression of the Kishin.
context: and the madness amplifier's relay stations. Therefore, we expect everyone's full cooperation.\Deceits...\Cover-ups...\They're all being broadcast in such a lifeless way.\To me, they're just turning a blind eye to more important matters.\Right now, the madness released by the Kishin is being spread throughout the world.\This, undeniably, will also be a battle against time.\Our first objective: The suppression of the Kishin. response:	Our second objective: The destruction of the madness amplifier, as well as all its relay stations.
context: Deceits...\Cover-ups...\They're all being broadcast in such a lifeless way.\To me, they're just turning a blind eye to more important matters.\Right now, the madness released by the Kishin is being spread throughout the world.\This, undeniably, will also be a battle against time.\Our first objective: The suppression of the Kishin.\Our second objective: The destruction of the madness amplifier, as well as all its relay stations. response:	Our third objective: The elimination of Arachne, and also Arachnophobia.
context: Cover-ups...\They're all being broadcast in such a lifeless way.\To me, they're just turning a blind eye to more important matters.\Right now, the madness released by the Kishin is being spread throughout the world.\This, undeniably, will also be a battle against time.\Our first objective: The suppression of the Kishin.\Our second objective: The destruction of the madness amplifier, as well as all its relay stations.\Our third objective: The elimination of Arachne, and also Arachnophobia. response:	But, I can't deny all the things that have happened up until now.
context: They're all being broadcast in such a lifeless way.\To me, they're just turning a blind eye to more important matters.\Right now, the madness released by the Kishin is being spread throughout the world.\This, undeniably, will also be a battle against time.\Our first objective: The suppression of the Kishin.\Our second objective: The destruction of the madness amplifier, as well as all its relay stations.\Our third objective: The elimination of Arachne, and also Arachnophobia.\But, I can't deny all the things that have happened up until now. response:	We are looking forward to your effort.
context: To me, they're just turning a blind eye to more important matters.\Right now, the madness released by the Kishin is being spread throughout the world.\This, undeniably, will also be a battle against time.\Our first objective: The suppression of the Kishin.\Our second objective: The destruction of the madness amplifier, as well as all its relay stations.\Our third objective: The elimination of Arachne, and also Arachnophobia.\But, I can't deny all the things that have happened up until now.\We are looking forward to your effort. response:	We've also anticipated that you might get close to the Kishin,
context: Right now, the madness released by the Kishin is being spread throughout the world.\This, undeniably, will also be a battle against time.\Our first objective: The suppression of the Kishin.\Our second objective: The destruction of the madness amplifier, as well as all its relay stations.\Our third objective: The elimination of Arachne, and also Arachnophobia.\But, I can't deny all the things that have happened up until now.\We are looking forward to your effort.\We've also anticipated that you might get close to the Kishin, response:	so please don't forget to take your anti-madness suppressant.
context: This, undeniably, will also be a battle against time.\Our first objective: The suppression of the Kishin.\Our second objective: The destruction of the madness amplifier, as well as all its relay stations.\Our third objective: The elimination of Arachne, and also Arachnophobia.\But, I can't deny all the things that have happened up until now.\We are looking forward to your effort.\We've also anticipated that you might get close to the Kishin,\so please don't forget to take your anti-madness suppressant. response:	Well, Shinigami-sama, if you would, please.
context: Our first objective: The suppression of the Kishin.\Our second objective: The destruction of the madness amplifier, as well as all its relay stations.\Our third objective: The elimination of Arachne, and also Arachnophobia.\But, I can't deny all the things that have happened up until now.\We are looking forward to your effort.\We've also anticipated that you might get close to the Kishin,\so please don't forget to take your anti-madness suppressant.\Well, Shinigami-sama, if you would, please. response:	Everyone!
context: Our second objective: The destruction of the madness amplifier, as well as all its relay stations.\Our third objective: The elimination of Arachne, and also Arachnophobia.\But, I can't deny all the things that have happened up until now.\We are looking forward to your effort.\We've also anticipated that you might get close to the Kishin,\so please don't forget to take your anti-madness suppressant.\Well, Shinigami-sama, if you would, please.\Everyone! response:	Do your best!
context: Our third objective: The elimination of Arachne, and also Arachnophobia.\But, I can't deny all the things that have happened up until now.\We are looking forward to your effort.\We've also anticipated that you might get close to the Kishin,\so please don't forget to take your anti-madness suppressant.\Well, Shinigami-sama, if you would, please.\Everyone!\Do your best! response:	Is that it?
context: But, I can't deny all the things that have happened up until now.\We are looking forward to your effort.\We've also anticipated that you might get close to the Kishin,\so please don't forget to take your anti-madness suppressant.\Well, Shinigami-sama, if you would, please.\Everyone!\Do your best!\Is that it? response:	We will now commence the operation.
context: We are looking forward to your effort.\We've also anticipated that you might get close to the Kishin,\so please don't forget to take your anti-madness suppressant.\Well, Shinigami-sama, if you would, please.\Everyone!\Do your best!\Is that it?\We will now commence the operation. response:	Our destination is the Castle of Baba Yaga.
context: We've also anticipated that you might get close to the Kishin,\so please don't forget to take your anti-madness suppressant.\Well, Shinigami-sama, if you would, please.\Everyone!\Do your best!\Is that it?\We will now commence the operation.\Our destination is the Castle of Baba Yaga. response:	Sid-sensei...
context: so please don't forget to take your anti-madness suppressant.\Well, Shinigami-sama, if you would, please.\Everyone!\Do your best!\Is that it?\We will now commence the operation.\Our destination is the Castle of Baba Yaga.\Sid-sensei... response:	Huh?
context: Well, Shinigami-sama, if you would, please.\Everyone!\Do your best!\Is that it?\We will now commence the operation.\Our destination is the Castle of Baba Yaga.\Sid-sensei...\Huh? response:	There's something I would like to ask you.
context: Everyone!\Do your best!\Is that it?\We will now commence the operation.\Our destination is the Castle of Baba Yaga.\Sid-sensei...\Huh?\There's something I would like to ask you. response:	What is it?
context: Do your best!\Is that it?\We will now commence the operation.\Our destination is the Castle of Baba Yaga.\Sid-sensei...\Huh?\There's something I would like to ask you.\What is it? response:	Crona...
context: Is that it?\We will now commence the operation.\Our destination is the Castle of Baba Yaga.\Sid-sensei...\Huh?\There's something I would like to ask you.\What is it?\Crona... response:	What are they going to do to her?
context: We will now commence the operation.\Our destination is the Castle of Baba Yaga.\Sid-sensei...\Huh?\There's something I would like to ask you.\What is it?\Crona...\What are they going to do to her? response:	Please tell me. You know, right?
context: Our destination is the Castle of Baba Yaga.\Sid-sensei...\Huh?\There's something I would like to ask you.\What is it?\Crona...\What are they going to do to her?\Please tell me. You know, right? response:	She has been exiled.
context: Sid-sensei...\Huh?\There's something I would like to ask you.\What is it?\Crona...\What are they going to do to her?\Please tell me. You know, right?\She has been exiled. response:	Huh?
context: Huh?\There's something I would like to ask you.\What is it?\Crona...\What are they going to do to her?\Please tell me. You know, right?\She has been exiled.\Huh? response:	From information theft to causing internal disturbance, she's done a significant amount of damage to Shibusen.
context: There's something I would like to ask you.\What is it?\Crona...\What are they going to do to her?\Please tell me. You know, right?\She has been exiled.\Huh?\From information theft to causing internal disturbance, she's done a significant amount of damage to Shibusen. response:	If she was treated with the ordinary method, her punishment would be much more severe.
context: What is it?\Crona...\What are they going to do to her?\Please tell me. You know, right?\She has been exiled.\Huh?\From information theft to causing internal disturbance, she's done a significant amount of damage to Shibusen.\If she was treated with the ordinary method, her punishment would be much more severe. response:	That...
context: Crona...\What are they going to do to her?\Please tell me. You know, right?\She has been exiled.\Huh?\From information theft to causing internal disturbance, she's done a significant amount of damage to Shibusen.\If she was treated with the ordinary method, her punishment would be much more severe.\That... response:	That means...
context: What are they going to do to her?\Please tell me. You know, right?\She has been exiled.\Huh?\From information theft to causing internal disturbance, she's done a significant amount of damage to Shibusen.\If she was treated with the ordinary method, her punishment would be much more severe.\That...\That means... response:	When I was alive, I used to have very tight lips.
context: Please tell me. You know, right?\She has been exiled.\Huh?\From information theft to causing internal disturbance, she's done a significant amount of damage to Shibusen.\If she was treated with the ordinary method, her punishment would be much more severe.\That...\That means...\When I was alive, I used to have very tight lips. response:	That's the kind of man I was.
context: She has been exiled.\Huh?\From information theft to causing internal disturbance, she's done a significant amount of damage to Shibusen.\If she was treated with the ordinary method, her punishment would be much more severe.\That...\That means...\When I was alive, I used to have very tight lips.\That's the kind of man I was. response:	Huh?
context: Huh?\From information theft to causing internal disturbance, she's done a significant amount of damage to Shibusen.\If she was treated with the ordinary method, her punishment would be much more severe.\That...\That means...\When I was alive, I used to have very tight lips.\That's the kind of man I was.\Huh? response:	That part of me is still the same, even now.
context: From information theft to causing internal disturbance, she's done a significant amount of damage to Shibusen.\If she was treated with the ordinary method, her punishment would be much more severe.\That...\That means...\When I was alive, I used to have very tight lips.\That's the kind of man I was.\Huh?\That part of me is still the same, even now. response:	What I'm about to tell you is all my personal opinion,
context: If she was treated with the ordinary method, her punishment would be much more severe.\That...\That means...\When I was alive, I used to have very tight lips.\That's the kind of man I was.\Huh?\That part of me is still the same, even now.\What I'm about to tell you is all my personal opinion, response:	but I think her being exiled is nothing more than a cover-up.
context: That...\That means...\When I was alive, I used to have very tight lips.\That's the kind of man I was.\Huh?\That part of me is still the same, even now.\What I'm about to tell you is all my personal opinion,\but I think her being exiled is nothing more than a cover-up. response:	Crona and Marie both went to Medusa.
context: That means...\When I was alive, I used to have very tight lips.\That's the kind of man I was.\Huh?\That part of me is still the same, even now.\What I'm about to tell you is all my personal opinion,\but I think her being exiled is nothing more than a cover-up.\Crona and Marie both went to Medusa. response:	With Marie-sensei?
