context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Sir. It's possible that the disappearance of the Fold System resulted in\a distortion of the space-time continuum.\Well? Is it interfering with any of the ship's systems?\Not at the moment, no.\Very well. Continue with your analysis.\Captain.\If we can harness this energy, I believe we could create some kind of barrier.\Is that possible? response:	Yes, sir.
context: a distortion of the space-time continuum.\Well? Is it interfering with any of the ship's systems?\Not at the moment, no.\Very well. Continue with your analysis.\Captain.\If we can harness this energy, I believe we could create some kind of barrier.\Is that possible?\Yes, sir. response:	Very well. Get started on it immediately.
context: Well? Is it interfering with any of the ship's systems?\Not at the moment, no.\Very well. Continue with your analysis.\Captain.\If we can harness this energy, I believe we could create some kind of barrier.\Is that possible?\Yes, sir.\Very well. Get started on it immediately. response:	Aye, sir!
context: Not at the moment, no.\Very well. Continue with your analysis.\Captain.\If we can harness this energy, I believe we could create some kind of barrier.\Is that possible?\Yes, sir.\Very well. Get started on it immediately.\Aye, sir! response:	Well? Do you have an explanation?
context: Very well. Continue with your analysis.\Captain.\If we can harness this energy, I believe we could create some kind of barrier.\Is that possible?\Yes, sir.\Very well. Get started on it immediately.\Aye, sir!\Well? Do you have an explanation? response:	I've analyzed it from every angle,
context: Captain.\If we can harness this energy, I believe we could create some kind of barrier.\Is that possible?\Yes, sir.\Very well. Get started on it immediately.\Aye, sir!\Well? Do you have an explanation?\I've analyzed it from every angle, response:	but I just can't see the necessity of adopting this configuration.
context: If we can harness this energy, I believe we could create some kind of barrier.\Is that possible?\Yes, sir.\Very well. Get started on it immediately.\Aye, sir!\Well? Do you have an explanation?\I've analyzed it from every angle,\but I just can't see the necessity of adopting this configuration. response:	However...
context: Is that possible?\Yes, sir.\Very well. Get started on it immediately.\Aye, sir!\Well? Do you have an explanation?\I've analyzed it from every angle,\but I just can't see the necessity of adopting this configuration.\However... response:	taking this shape would compromise their gravity control system,
context: Yes, sir.\Very well. Get started on it immediately.\Aye, sir!\Well? Do you have an explanation?\I've analyzed it from every angle,\but I just can't see the necessity of adopting this configuration.\However...\taking this shape would compromise their gravity control system, response:	greatly limiting their speed.
context: Very well. Get started on it immediately.\Aye, sir!\Well? Do you have an explanation?\I've analyzed it from every angle,\but I just can't see the necessity of adopting this configuration.\However...\taking this shape would compromise their gravity control system,\greatly limiting their speed. response:	Continue playback, sir?
context: Aye, sir!\Well? Do you have an explanation?\I've analyzed it from every angle,\but I just can't see the necessity of adopting this configuration.\However...\taking this shape would compromise their gravity control system,\greatly limiting their speed.\Continue playback, sir? response:	No, that's enough. Return to the original image.
context: Well? Do you have an explanation?\I've analyzed it from every angle,\but I just can't see the necessity of adopting this configuration.\However...\taking this shape would compromise their gravity control system,\greatly limiting their speed.\Continue playback, sir?\No, that's enough. Return to the original image. response:	Yes, sir!
context: I've analyzed it from every angle,\but I just can't see the necessity of adopting this configuration.\However...\taking this shape would compromise their gravity control system,\greatly limiting their speed.\Continue playback, sir?\No, that's enough. Return to the original image.\Yes, sir! response:	What planet is that?
context: but I just can't see the necessity of adopting this configuration.\However...\taking this shape would compromise their gravity control system,\greatly limiting their speed.\Continue playback, sir?\No, that's enough. Return to the original image.\Yes, sir!\What planet is that? response:	The fifth planet in this star system, sir.
context: However...\taking this shape would compromise their gravity control system,\greatly limiting their speed.\Continue playback, sir?\No, that's enough. Return to the original image.\Yes, sir!\What planet is that?\The fifth planet in this star system, sir. response:	I believe they'll try to lose us in its vicinity.
context: taking this shape would compromise their gravity control system,\greatly limiting their speed.\Continue playback, sir?\No, that's enough. Return to the original image.\Yes, sir!\What planet is that?\The fifth planet in this star system, sir.\I believe they'll try to lose us in its vicinity. response:	That is a possibility.
context: greatly limiting their speed.\Continue playback, sir?\No, that's enough. Return to the original image.\Yes, sir!\What planet is that?\The fifth planet in this star system, sir.\I believe they'll try to lose us in its vicinity.\That is a possibility. response:	If they activate their ECM within those rings,
context: Continue playback, sir?\No, that's enough. Return to the original image.\Yes, sir!\What planet is that?\The fifth planet in this star system, sir.\I believe they'll try to lose us in its vicinity.\That is a possibility.\If they activate their ECM within those rings, response:	it will be impossible for us to pinpoint their location.
context: No, that's enough. Return to the original image.\Yes, sir!\What planet is that?\The fifth planet in this star system, sir.\I believe they'll try to lose us in its vicinity.\That is a possibility.\If they activate their ECM within those rings,\it will be impossible for us to pinpoint their location. response:	That plan is almost too obvious.
context: Yes, sir!\What planet is that?\The fifth planet in this star system, sir.\I believe they'll try to lose us in its vicinity.\That is a possibility.\If they activate their ECM within those rings,\it will be impossible for us to pinpoint their location.\That plan is almost too obvious. response:	Your opinion, sir?
context: What planet is that?\The fifth planet in this star system, sir.\I believe they'll try to lose us in its vicinity.\That is a possibility.\If they activate their ECM within those rings,\it will be impossible for us to pinpoint their location.\That plan is almost too obvious.\Your opinion, sir? response:	Let them attempt to carry out their plan.
context: The fifth planet in this star system, sir.\I believe they'll try to lose us in its vicinity.\That is a possibility.\If they activate their ECM within those rings,\it will be impossible for us to pinpoint their location.\That plan is almost too obvious.\Your opinion, sir?\Let them attempt to carry out their plan. response:	When they run to the planet, we'll have them like vermin in a hole.
context: I believe they'll try to lose us in its vicinity.\That is a possibility.\If they activate their ECM within those rings,\it will be impossible for us to pinpoint their location.\That plan is almost too obvious.\Your opinion, sir?\Let them attempt to carry out their plan.\When they run to the planet, we'll have them like vermin in a hole. response:	Uncle!
context: That is a possibility.\If they activate their ECM within those rings,\it will be impossible for us to pinpoint their location.\That plan is almost too obvious.\Your opinion, sir?\Let them attempt to carry out their plan.\When they run to the planet, we'll have them like vermin in a hole.\Uncle! response:	Auntie!
context: If they activate their ECM within those rings,\it will be impossible for us to pinpoint their location.\That plan is almost too obvious.\Your opinion, sir?\Let them attempt to carry out their plan.\When they run to the planet, we'll have them like vermin in a hole.\Uncle!\Auntie! response:	What's wrong, Minmay?
context: it will be impossible for us to pinpoint their location.\That plan is almost too obvious.\Your opinion, sir?\Let them attempt to carry out their plan.\When they run to the planet, we'll have them like vermin in a hole.\Uncle!\Auntie!\What's wrong, Minmay? response:	Look! Hikaru's back!
context: That plan is almost too obvious.\Your opinion, sir?\Let them attempt to carry out their plan.\When they run to the planet, we'll have them like vermin in a hole.\Uncle!\Auntie!\What's wrong, Minmay?\Look! Hikaru's back! response:	It's been about a month, hasn't it?
context: Your opinion, sir?\Let them attempt to carry out their plan.\When they run to the planet, we'll have them like vermin in a hole.\Uncle!\Auntie!\What's wrong, Minmay?\Look! Hikaru's back!\It's been about a month, hasn't it? response:	Maybe it's my imagination, but you look so grown up now!
context: Let them attempt to carry out their plan.\When they run to the planet, we'll have them like vermin in a hole.\Uncle!\Auntie!\What's wrong, Minmay?\Look! Hikaru's back!\It's been about a month, hasn't it?\Maybe it's my imagination, but you look so grown up now! response:	Training you pretty hard, huh?
context: When they run to the planet, we'll have them like vermin in a hole.\Uncle!\Auntie!\What's wrong, Minmay?\Look! Hikaru's back!\It's been about a month, hasn't it?\Maybe it's my imagination, but you look so grown up now!\Training you pretty hard, huh? response:	Come on, sit down. And you guys, too. Hikaru isn't on display, you know.
context: Uncle!\Auntie!\What's wrong, Minmay?\Look! Hikaru's back!\It's been about a month, hasn't it?\Maybe it's my imagination, but you look so grown up now!\Training you pretty hard, huh?\Come on, sit down. And you guys, too. Hikaru isn't on display, you know. response:	It looks like business is good.
context: Auntie!\What's wrong, Minmay?\Look! Hikaru's back!\It's been about a month, hasn't it?\Maybe it's my imagination, but you look so grown up now!\Training you pretty hard, huh?\Come on, sit down. And you guys, too. Hikaru isn't on display, you know.\It looks like business is good. response:	Ah, it's nothing really.
context: What's wrong, Minmay?\Look! Hikaru's back!\It's been about a month, hasn't it?\Maybe it's my imagination, but you look so grown up now!\Training you pretty hard, huh?\Come on, sit down. And you guys, too. Hikaru isn't on display, you know.\It looks like business is good.\Ah, it's nothing really. response:	Anyway, eat up while they're still hot.
context: Look! Hikaru's back!\It's been about a month, hasn't it?\Maybe it's my imagination, but you look so grown up now!\Training you pretty hard, huh?\Come on, sit down. And you guys, too. Hikaru isn't on display, you know.\It looks like business is good.\Ah, it's nothing really.\Anyway, eat up while they're still hot. response:	Hikaru! There you are!
context: It's been about a month, hasn't it?\Maybe it's my imagination, but you look so grown up now!\Training you pretty hard, huh?\Come on, sit down. And you guys, too. Hikaru isn't on display, you know.\It looks like business is good.\Ah, it's nothing really.\Anyway, eat up while they're still hot.\Hikaru! There you are! response:	You're about to get the order to sortie.
context: Maybe it's my imagination, but you look so grown up now!\Training you pretty hard, huh?\Come on, sit down. And you guys, too. Hikaru isn't on display, you know.\It looks like business is good.\Ah, it's nothing really.\Anyway, eat up while they're still hot.\Hikaru! There you are!\You're about to get the order to sortie. response:	Get back to the barracks.
context: Training you pretty hard, huh?\Come on, sit down. And you guys, too. Hikaru isn't on display, you know.\It looks like business is good.\Ah, it's nothing really.\Anyway, eat up while they're still hot.\Hikaru! There you are!\You're about to get the order to sortie.\Get back to the barracks. response:	Yeah! The orders just came down.
context: Come on, sit down. And you guys, too. Hikaru isn't on display, you know.\It looks like business is good.\Ah, it's nothing really.\Anyway, eat up while they're still hot.\Hikaru! There you are!\You're about to get the order to sortie.\Get back to the barracks.\Yeah! The orders just came down. response:	Five recruits were formally assigned to combat duty.
context: It looks like business is good.\Ah, it's nothing really.\Anyway, eat up while they're still hot.\Hikaru! There you are!\You're about to get the order to sortie.\Get back to the barracks.\Yeah! The orders just came down.\Five recruits were formally assigned to combat duty. response:	And you're one of'em.
context: Ah, it's nothing really.\Anyway, eat up while they're still hot.\Hikaru! There you are!\You're about to get the order to sortie.\Get back to the barracks.\Yeah! The orders just came down.\Five recruits were formally assigned to combat duty.\And you're one of'em. response:	Huh?!
context: Anyway, eat up while they're still hot.\Hikaru! There you are!\You're about to get the order to sortie.\Get back to the barracks.\Yeah! The orders just came down.\Five recruits were formally assigned to combat duty.\And you're one of'em.\Huh?! response:	Wow! Congratulations, Hikaru!
context: Hikaru! There you are!\You're about to get the order to sortie.\Get back to the barracks.\Yeah! The orders just came down.\Five recruits were formally assigned to combat duty.\And you're one of'em.\Huh?!\Wow! Congratulations, Hikaru! response:	M-Me...?
context: You're about to get the order to sortie.\Get back to the barracks.\Yeah! The orders just came down.\Five recruits were formally assigned to combat duty.\And you're one of'em.\Huh?!\Wow! Congratulations, Hikaru!\M-Me...? response:	Don't just sit there. Come on!
context: Get back to the barracks.\Yeah! The orders just came down.\Five recruits were formally assigned to combat duty.\And you're one of'em.\Huh?!\Wow! Congratulations, Hikaru!\M-Me...?\Don't just sit there. Come on! response:	Well, see you all later!
context: Yeah! The orders just came down.\Five recruits were formally assigned to combat duty.\And you're one of'em.\Huh?!\Wow! Congratulations, Hikaru!\M-Me...?\Don't just sit there. Come on!\Well, see you all later! response:	Good luck!
context: Five recruits were formally assigned to combat duty.\And you're one of'em.\Huh?!\Wow! Congratulations, Hikaru!\M-Me...?\Don't just sit there. Come on!\Well, see you all later!\Good luck! response:	As of today, you're a real soldier.
context: And you're one of'em.\Huh?!\Wow! Congratulations, Hikaru!\M-Me...?\Don't just sit there. Come on!\Well, see you all later!\Good luck!\As of today, you're a real soldier. response:	You'll even be moving from your communal room in the barracks to a private one.
context: Huh?!\Wow! Congratulations, Hikaru!\M-Me...?\Don't just sit there. Come on!\Well, see you all later!\Good luck!\As of today, you're a real soldier.\You'll even be moving from your communal room in the barracks to a private one. response:	However, just because you have your own room
context: Wow! Congratulations, Hikaru!\M-Me...?\Don't just sit there. Come on!\Well, see you all later!\Good luck!\As of today, you're a real soldier.\You'll even be moving from your communal room in the barracks to a private one.\However, just because you have your own room response:	doesn't mean you can do any stupid thing you want. You got that?
context: M-Me...?\Don't just sit there. Come on!\Well, see you all later!\Good luck!\As of today, you're a real soldier.\You'll even be moving from your communal room in the barracks to a private one.\However, just because you have your own room\doesn't mean you can do any stupid thing you want. You got that? response:	Sempai, I'm not like you.
context: Don't just sit there. Come on!\Well, see you all later!\Good luck!\As of today, you're a real soldier.\You'll even be moving from your communal room in the barracks to a private one.\However, just because you have your own room\doesn't mean you can do any stupid thing you want. You got that?\Sempai, I'm not like you. response:	Aren't you...?
context: Well, see you all later!\Good luck!\As of today, you're a real soldier.\You'll even be moving from your communal room in the barracks to a private one.\However, just because you have your own room\doesn't mean you can do any stupid thing you want. You got that?\Sempai, I'm not like you.\Aren't you...? response:	Oh, you know 1st Lt. Hayase?
context: Good luck!\As of today, you're a real soldier.\You'll even be moving from your communal room in the barracks to a private one.\However, just because you have your own room\doesn't mean you can do any stupid thing you want. You got that?\Sempai, I'm not like you.\Aren't you...?\Oh, you know 1st Lt. Hayase? response:	Um, well, kinda...
context: As of today, you're a real soldier.\You'll even be moving from your communal room in the barracks to a private one.\However, just because you have your own room\doesn't mean you can do any stupid thing you want. You got that?\Sempai, I'm not like you.\Aren't you...?\Oh, you know 1st Lt. Hayase?\Um, well, kinda... response:	Oh, man! It's that guy!
context: You'll even be moving from your communal room in the barracks to a private one.\However, just because you have your own room\doesn't mean you can do any stupid thing you want. You got that?\Sempai, I'm not like you.\Aren't you...?\Oh, you know 1st Lt. Hayase?\Um, well, kinda...\Oh, man! It's that guy! response:	Ooh! Mr. Lingerie!
context: However, just because you have your own room\doesn't mean you can do any stupid thing you want. You got that?\Sempai, I'm not like you.\Aren't you...?\Oh, you know 1st Lt. Hayase?\Um, well, kinda...\Oh, man! It's that guy!\Ooh! Mr. Lingerie! response:	What are you talking about?
context: doesn't mean you can do any stupid thing you want. You got that?\Sempai, I'm not like you.\Aren't you...?\Oh, you know 1st Lt. Hayase?\Um, well, kinda...\Oh, man! It's that guy!\Ooh! Mr. Lingerie!\What are you talking about? response:	Well, we were in this lingerie shop, and...
context: Sempai, I'm not like you.\Aren't you...?\Oh, you know 1st Lt. Hayase?\Um, well, kinda...\Oh, man! It's that guy!\Ooh! Mr. Lingerie!\What are you talking about?\Well, we were in this lingerie shop, and... response:	What? No way!
