context: OP response:	ED
context: Yes it is. Quite funny, indeed.\With such a laughable situation as an excuse,\how many did you kill?\how many did you kill?\This is the result of relying on the Mononokes strength.\Relying on\Do you remember that?\Do you remember that? response:	The sky?
context: With such a laughable situation as an excuse,\how many did you kill?\how many did you kill?\This is the result of relying on the Mononokes strength.\Relying on\Do you remember that?\Do you remember that?\The sky? response:	Thats right.
context: how many did you kill?\how many did you kill?\This is the result of relying on the Mononokes strength.\Relying on\Do you remember that?\Do you remember that?\The sky?\Thats right. response:	The sky.
context: how many did you kill?\This is the result of relying on the Mononokes strength.\Relying on\Do you remember that?\Do you remember that?\The sky?\Thats right.\The sky. response:	Your very own sky,
context: This is the result of relying on the Mononokes strength.\Relying on\Do you remember that?\Do you remember that?\The sky?\Thats right.\The sky.\Your very own sky, response:	which you watched every day.
context: Relying on\Do you remember that?\Do you remember that?\The sky?\Thats right.\The sky.\Your very own sky,\which you watched every day. response:	My own sky?
context: Do you remember that?\Do you remember that?\The sky?\Thats right.\The sky.\Your very own sky,\which you watched every day.\My own sky? response:	My own sky?
context: Do you remember that?\The sky?\Thats right.\The sky.\Your very own sky,\which you watched every day.\My own sky?\My own sky? response:	I told you to bring me more sake! What are you doing?
context: The sky?\Thats right.\The sky.\Your very own sky,\which you watched every day.\My own sky?\My own sky?\I told you to bring me more sake! What are you doing? response:	IIm sorry!
context: Thats right.\The sky.\Your very own sky,\which you watched every day.\My own sky?\My own sky?\I told you to bring me more sake! What are you doing?\IIm sorry! response:	You simply looked.
context: The sky.\Your very own sky,\which you watched every day.\My own sky?\My own sky?\I told you to bring me more sake! What are you doing?\IIm sorry!\You simply looked. response:	I was only looking, but it made me happy.
context: Your very own sky,\which you watched every day.\My own sky?\My own sky?\I told you to bring me more sake! What are you doing?\IIm sorry!\You simply looked.\I was only looking, but it made me happy. response:	Why did you not leave this place?
context: which you watched every day.\My own sky?\My own sky?\I told you to bring me more sake! What are you doing?\IIm sorry!\You simply looked.\I was only looking, but it made me happy.\Why did you not leave this place? response:	Stop it.
context: My own sky?\My own sky?\I told you to bring me more sake! What are you doing?\IIm sorry!\You simply looked.\I was only looking, but it made me happy.\Why did you not leave this place?\Stop it. response:	Who is it that you really killed?
context: My own sky?\I told you to bring me more sake! What are you doing?\IIm sorry!\You simply looked.\I was only looking, but it made me happy.\Why did you not leave this place?\Stop it.\Who is it that you really killed? response:	Stop it.
context: I told you to bring me more sake! What are you doing?\IIm sorry!\You simply looked.\I was only looking, but it made me happy.\Why did you not leave this place?\Stop it.\Who is it that you really killed?\Stop it. response:	Stop it.
context: IIm sorry!\You simply looked.\I was only looking, but it made me happy.\Why did you not leave this place?\Stop it.\Who is it that you really killed?\Stop it.\Stop it. response:	Who did I really kill?
context: You simply looked.\I was only looking, but it made me happy.\Why did you not leave this place?\Stop it.\Who is it that you really killed?\Stop it.\Stop it.\Who did I really kill? response:	Stop it!
context: I was only looking, but it made me happy.\Why did you not leave this place?\Stop it.\Who is it that you really killed?\Stop it.\Stop it.\Who did I really kill?\Stop it! response:	Stop it!
context: Why did you not leave this place?\Stop it.\Who is it that you really killed?\Stop it.\Stop it.\Who did I really kill?\Stop it!\Stop it! response:	Ochou-san,
context: Stop it.\Who is it that you really killed?\Stop it.\Stop it.\Who did I really kill?\Stop it!\Stop it!\Ochou-san, response:	who did you kill?
context: Who is it that you really killed?\Stop it.\Stop it.\Who did I really kill?\Stop it!\Stop it!\Ochou-san,\who did you kill? response:	who did you kill?
context: Stop it.\Stop it.\Who did I really kill?\Stop it!\Stop it!\Ochou-san,\who did you kill?\who did you kill? response:	Stop it!
context: Stop it.\Who did I really kill?\Stop it!\Stop it!\Ochou-san,\who did you kill?\who did you kill?\Stop it! response:	Step no further into Ochou-sans heart!
context: Who did I really kill?\Stop it!\Stop it!\Ochou-san,\who did you kill?\who did you kill?\Stop it!\Step no further into Ochou-sans heart! response:	Ochou-san,
context: Stop it!\Stop it!\Ochou-san,\who did you kill?\who did you kill?\Stop it!\Step no further into Ochou-sans heart!\Ochou-san, response:	if you believe this place binds you, it will be your prison.
context: Stop it!\Ochou-san,\who did you kill?\who did you kill?\Stop it!\Step no further into Ochou-sans heart!\Ochou-san,\if you believe this place binds you, it will be your prison. response:	If you do not wish to leave, it will become a fortress.
context: Ochou-san,\who did you kill?\who did you kill?\Stop it!\Step no further into Ochou-sans heart!\Ochou-san,\if you believe this place binds you, it will be your prison.\If you do not wish to leave, it will become a fortress. response:	Its the same as that place.
context: who did you kill?\who did you kill?\Stop it!\Step no further into Ochou-sans heart!\Ochou-san,\if you believe this place binds you, it will be your prison.\If you do not wish to leave, it will become a fortress.\Its the same as that place. response:	You thought of it as a prison.
context: who did you kill?\Stop it!\Step no further into Ochou-sans heart!\Ochou-san,\if you believe this place binds you, it will be your prison.\If you do not wish to leave, it will become a fortress.\Its the same as that place.\You thought of it as a prison. response:	I told you to bring me more sake! What are you doing?
context: Stop it!\Step no further into Ochou-sans heart!\Ochou-san,\if you believe this place binds you, it will be your prison.\If you do not wish to leave, it will become a fortress.\Its the same as that place.\You thought of it as a prison.\I told you to bring me more sake! What are you doing? response:	IIm sorry!
context: Step no further into Ochou-sans heart!\Ochou-san,\if you believe this place binds you, it will be your prison.\If you do not wish to leave, it will become a fortress.\Its the same as that place.\You thought of it as a prison.\I told you to bring me more sake! What are you doing?\IIm sorry! response:	IIm sorry!
context: Ochou-san,\if you believe this place binds you, it will be your prison.\If you do not wish to leave, it will become a fortress.\Its the same as that place.\You thought of it as a prison.\I told you to bring me more sake! What are you doing?\IIm sorry!\IIm sorry! response:	Why did I not simply leave?
context: if you believe this place binds you, it will be your prison.\If you do not wish to leave, it will become a fortress.\Its the same as that place.\You thought of it as a prison.\I told you to bring me more sake! What are you doing?\IIm sorry!\IIm sorry!\Why did I not simply leave? response:	Mother.
context: If you do not wish to leave, it will become a fortress.\Its the same as that place.\You thought of it as a prison.\I told you to bring me more sake! What are you doing?\IIm sorry!\IIm sorry!\Why did I not simply leave?\Mother. response:	You look just like I did when I was young.
context: Its the same as that place.\You thought of it as a prison.\I told you to bring me more sake! What are you doing?\IIm sorry!\IIm sorry!\Why did I not simply leave?\Mother.\You look just like I did when I was young. response:	With your beauty, you will certainly be able to marry into a wealthy family.
context: You thought of it as a prison.\I told you to bring me more sake! What are you doing?\IIm sorry!\IIm sorry!\Why did I not simply leave?\Mother.\You look just like I did when I was young.\With your beauty, you will certainly be able to marry into a wealthy family. response:	Mother,
context: I told you to bring me more sake! What are you doing?\IIm sorry!\IIm sorry!\Why did I not simply leave?\Mother.\You look just like I did when I was young.\With your beauty, you will certainly be able to marry into a wealthy family.\Mother, response:	Ill do my best.
context: IIm sorry!\IIm sorry!\Why did I not simply leave?\Mother.\You look just like I did when I was young.\With your beauty, you will certainly be able to marry into a wealthy family.\Mother,\Ill do my best. response:	This is most difficult.
context: IIm sorry!\Why did I not simply leave?\Mother.\You look just like I did when I was young.\With your beauty, you will certainly be able to marry into a wealthy family.\Mother,\Ill do my best.\This is most difficult. response:	I loved my mother.
context: Why did I not simply leave?\Mother.\You look just like I did when I was young.\With your beauty, you will certainly be able to marry into a wealthy family.\Mother,\Ill do my best.\This is most difficult.\I loved my mother. response:	Stop it, Ochou-san!
context: Mother.\You look just like I did when I was young.\With your beauty, you will certainly be able to marry into a wealthy family.\Mother,\Ill do my best.\This is most difficult.\I loved my mother.\Stop it, Ochou-san! response:	You dont have to tell him anything!
context: You look just like I did when I was young.\With your beauty, you will certainly be able to marry into a wealthy family.\Mother,\Ill do my best.\This is most difficult.\I loved my mother.\Stop it, Ochou-san!\You dont have to tell him anything! response:	He is deceiving you!
context: With your beauty, you will certainly be able to marry into a wealthy family.\Mother,\Ill do my best.\This is most difficult.\I loved my mother.\Stop it, Ochou-san!\You dont have to tell him anything!\He is deceiving you! response:	Be quiet.
context: Mother,\Ill do my best.\This is most difficult.\I loved my mother.\Stop it, Ochou-san!\You dont have to tell him anything!\He is deceiving you!\Be quiet. response:	The play is not over.
context: Ill do my best.\This is most difficult.\I loved my mother.\Stop it, Ochou-san!\You dont have to tell him anything!\He is deceiving you!\Be quiet.\The play is not over. response:	Ochous life,
context: This is most difficult.\I loved my mother.\Stop it, Ochou-san!\You dont have to tell him anything!\He is deceiving you!\Be quiet.\The play is not over.\Ochous life, response:	Part the Second.
context: I loved my mother.\Stop it, Ochou-san!\You dont have to tell him anything!\He is deceiving you!\Be quiet.\The play is not over.\Ochous life,\Part the Second. response:	You were born beautiful.
context: Stop it, Ochou-san!\You dont have to tell him anything!\He is deceiving you!\Be quiet.\The play is not over.\Ochous life,\Part the Second.\You were born beautiful. response:	What is this?
context: You dont have to tell him anything!\He is deceiving you!\Be quiet.\The play is not over.\Ochous life,\Part the Second.\You were born beautiful.\What is this? response:	Mind your appearance carefully,
context: He is deceiving you!\Be quiet.\The play is not over.\Ochous life,\Part the Second.\You were born beautiful.\What is this?\Mind your appearance carefully, response:	Mother?
context: Be quiet.\The play is not over.\Ochous life,\Part the Second.\You were born beautiful.\What is this?\Mind your appearance carefully,\Mother? response:	and you will be able to marry into a wealthy family, in spite of your humble upbringing.
context: The play is not over.\Ochous life,\Part the Second.\You were born beautiful.\What is this?\Mind your appearance carefully,\Mother?\and you will be able to marry into a wealthy family, in spite of your humble upbringing. response:	Yes, Mother!
context: Ochous life,\Part the Second.\You were born beautiful.\What is this?\Mind your appearance carefully,\Mother?\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother! response:	Good girl. Good girl.
context: Part the Second.\You were born beautiful.\What is this?\Mind your appearance carefully,\Mother?\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl. response:	I loved my mother.
context: You were born beautiful.\What is this?\Mind your appearance carefully,\Mother?\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\I loved my mother. response:	I wanted her praise.
context: What is this?\Mind your appearance carefully,\Mother?\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\I loved my mother.\I wanted her praise. response:	So you bore it,
context: Mind your appearance carefully,\Mother?\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\I loved my mother.\I wanted her praise.\So you bore it, response:	to the point of losing your own soul.
context: Mother?\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\I loved my mother.\I wanted her praise.\So you bore it,\to the point of losing your own soul. response:	My soul?
context: and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\I loved my mother.\I wanted her praise.\So you bore it,\to the point of losing your own soul.\My soul? response:	My soul?
context: Yes, Mother!\Good girl. Good girl.\I loved my mother.\I wanted her praise.\So you bore it,\to the point of losing your own soul.\My soul?\My soul? response:	How many times must I say it?
context: Good girl. Good girl.\I loved my mother.\I wanted her praise.\So you bore it,\to the point of losing your own soul.\My soul?\My soul?\How many times must I say it? response:	Im sorry!
context: I loved my mother.\I wanted her praise.\So you bore it,\to the point of losing your own soul.\My soul?\My soul?\How many times must I say it?\Im sorry! response:	Ive warned you about that so many times!
context: I wanted her praise.\So you bore it,\to the point of losing your own soul.\My soul?\My soul?\How many times must I say it?\Im sorry!\Ive warned you about that so many times! response:	Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!
context: So you bore it,\to the point of losing your own soul.\My soul?\My soul?\How many times must I say it?\Im sorry!\Ive warned you about that so many times!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry! response:	Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!
context: to the point of losing your own soul.\My soul?\My soul?\How many times must I say it?\Im sorry!\Ive warned you about that so many times!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry! response:	Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!
context: My soul?\My soul?\How many times must I say it?\Im sorry!\Ive warned you about that so many times!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry! response:	Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!
context: My soul?\How many times must I say it?\Im sorry!\Ive warned you about that so many times!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry! response:	Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!
context: How many times must I say it?\Im sorry!\Ive warned you about that so many times!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry! response:	Watch.
context: Im sorry!\Ive warned you about that so many times!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Im sorry! Im sorry! Im sorry! Im sorry! Im sorry!\Watch. response:	Start over from the beginning.
