context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: there's nothing I can do right now.\I can't do this my normal way.\Normal? Then what if I try something that's not normal?\That power!\But how do I use it?\Last time, I sorta went unconscious and ended up like that when I came to.\I don't know!\Your head looks like it's about to explode, too. response:	That's what you get for thinking too hard.
context: I can't do this my normal way.\Normal? Then what if I try something that's not normal?\That power!\But how do I use it?\Last time, I sorta went unconscious and ended up like that when I came to.\I don't know!\Your head looks like it's about to explode, too.\That's what you get for thinking too hard. response:	Right...
context: Normal? Then what if I try something that's not normal?\That power!\But how do I use it?\Last time, I sorta went unconscious and ended up like that when I came to.\I don't know!\Your head looks like it's about to explode, too.\That's what you get for thinking too hard.\Right... response:	I can't think too hard about this.
context: That power!\But how do I use it?\Last time, I sorta went unconscious and ended up like that when I came to.\I don't know!\Your head looks like it's about to explode, too.\That's what you get for thinking too hard.\Right...\I can't think too hard about this. response:	It's not like thinking helped at all last time, either.
context: But how do I use it?\Last time, I sorta went unconscious and ended up like that when I came to.\I don't know!\Your head looks like it's about to explode, too.\That's what you get for thinking too hard.\Right...\I can't think too hard about this.\It's not like thinking helped at all last time, either. response:	I need to concentrate. Empty my mind...
context: Last time, I sorta went unconscious and ended up like that when I came to.\I don't know!\Your head looks like it's about to explode, too.\That's what you get for thinking too hard.\Right...\I can't think too hard about this.\It's not like thinking helped at all last time, either.\I need to concentrate. Empty my mind... response:	Transform!
context: I don't know!\Your head looks like it's about to explode, too.\That's what you get for thinking too hard.\Right...\I can't think too hard about this.\It's not like thinking helped at all last time, either.\I need to concentrate. Empty my mind...\Transform! response:	Actually, you can go home after all.
context: Your head looks like it's about to explode, too.\That's what you get for thinking too hard.\Right...\I can't think too hard about this.\It's not like thinking helped at all last time, either.\I need to concentrate. Empty my mind...\Transform!\Actually, you can go home after all. response:	Please forget you saw that!
context: That's what you get for thinking too hard.\Right...\I can't think too hard about this.\It's not like thinking helped at all last time, either.\I need to concentrate. Empty my mind...\Transform!\Actually, you can go home after all.\Please forget you saw that! response:	You got it all wrong! I can do this!
context: Right...\I can't think too hard about this.\It's not like thinking helped at all last time, either.\I need to concentrate. Empty my mind...\Transform!\Actually, you can go home after all.\Please forget you saw that!\You got it all wrong! I can do this! response:	Then I suggest that you keep struggling.
context: I can't think too hard about this.\It's not like thinking helped at all last time, either.\I need to concentrate. Empty my mind...\Transform!\Actually, you can go home after all.\Please forget you saw that!\You got it all wrong! I can do this!\Then I suggest that you keep struggling. response:	Yes, ma'am!
context: It's not like thinking helped at all last time, either.\I need to concentrate. Empty my mind...\Transform!\Actually, you can go home after all.\Please forget you saw that!\You got it all wrong! I can do this!\Then I suggest that you keep struggling.\Yes, ma'am! response:	That's the only thing I can do!
context: I need to concentrate. Empty my mind...\Transform!\Actually, you can go home after all.\Please forget you saw that!\You got it all wrong! I can do this!\Then I suggest that you keep struggling.\Yes, ma'am!\That's the only thing I can do! response:	I'll struggle, struggle, and struggle some more!
context: Transform!\Actually, you can go home after all.\Please forget you saw that!\You got it all wrong! I can do this!\Then I suggest that you keep struggling.\Yes, ma'am!\That's the only thing I can do!\I'll struggle, struggle, and struggle some more! response:	Come to think of it, back then,
context: Actually, you can go home after all.\Please forget you saw that!\You got it all wrong! I can do this!\Then I suggest that you keep struggling.\Yes, ma'am!\That's the only thing I can do!\I'll struggle, struggle, and struggle some more!\Come to think of it, back then, response:	it wasn't just the fact that I wasn't thinking about anything.
context: Please forget you saw that!\You got it all wrong! I can do this!\Then I suggest that you keep struggling.\Yes, ma'am!\That's the only thing I can do!\I'll struggle, struggle, and struggle some more!\Come to think of it, back then,\it wasn't just the fact that I wasn't thinking about anything. response:	I was about to die.
context: You got it all wrong! I can do this!\Then I suggest that you keep struggling.\Yes, ma'am!\That's the only thing I can do!\I'll struggle, struggle, and struggle some more!\Come to think of it, back then,\it wasn't just the fact that I wasn't thinking about anything.\I was about to die. response:	Is that why I unconsciously...
context: Then I suggest that you keep struggling.\Yes, ma'am!\That's the only thing I can do!\I'll struggle, struggle, and struggle some more!\Come to think of it, back then,\it wasn't just the fact that I wasn't thinking about anything.\I was about to die.\Is that why I unconsciously... response:	Then, I guess...
context: Yes, ma'am!\That's the only thing I can do!\I'll struggle, struggle, and struggle some more!\Come to think of it, back then,\it wasn't just the fact that I wasn't thinking about anything.\I was about to die.\Is that why I unconsciously...\Then, I guess... response:	I'll try jumping into the lava.
context: That's the only thing I can do!\I'll struggle, struggle, and struggle some more!\Come to think of it, back then,\it wasn't just the fact that I wasn't thinking about anything.\I was about to die.\Is that why I unconsciously...\Then, I guess...\I'll try jumping into the lava. response:	I ran head-first into Salamander's explosions!
context: I'll struggle, struggle, and struggle some more!\Come to think of it, back then,\it wasn't just the fact that I wasn't thinking about anything.\I was about to die.\Is that why I unconsciously...\Then, I guess...\I'll try jumping into the lava.\I ran head-first into Salamander's explosions! response:	This isn't going to be scary at all!
context: Come to think of it, back then,\it wasn't just the fact that I wasn't thinking about anything.\I was about to die.\Is that why I unconsciously...\Then, I guess...\I'll try jumping into the lava.\I ran head-first into Salamander's explosions!\This isn't going to be scary at all! response:	No, wait! That's just being reckless!
context: it wasn't just the fact that I wasn't thinking about anything.\I was about to die.\Is that why I unconsciously...\Then, I guess...\I'll try jumping into the lava.\I ran head-first into Salamander's explosions!\This isn't going to be scary at all!\No, wait! That's just being reckless! response:	Did you forget what he told you back then?
context: I was about to die.\Is that why I unconsciously...\Then, I guess...\I'll try jumping into the lava.\I ran head-first into Salamander's explosions!\This isn't going to be scary at all!\No, wait! That's just being reckless!\Did you forget what he told you back then? response:	Stay calm at all times!
context: Is that why I unconsciously...\Then, I guess...\I'll try jumping into the lava.\I ran head-first into Salamander's explosions!\This isn't going to be scary at all!\No, wait! That's just being reckless!\Did you forget what he told you back then?\Stay calm at all times! response:	I need to think...
context: Then, I guess...\I'll try jumping into the lava.\I ran head-first into Salamander's explosions!\This isn't going to be scary at all!\No, wait! That's just being reckless!\Did you forget what he told you back then?\Stay calm at all times!\I need to think... response:	I-It's no use! I can't think of a damn thing!
context: I'll try jumping into the lava.\I ran head-first into Salamander's explosions!\This isn't going to be scary at all!\No, wait! That's just being reckless!\Did you forget what he told you back then?\Stay calm at all times!\I need to think...\I-It's no use! I can't think of a damn thing! response:	Because I'm stupid!
context: I ran head-first into Salamander's explosions!\This isn't going to be scary at all!\No, wait! That's just being reckless!\Did you forget what he told you back then?\Stay calm at all times!\I need to think...\I-It's no use! I can't think of a damn thing!\Because I'm stupid! response:	I'm so jealous of that Mana Skin barrier thingie.
context: This isn't going to be scary at all!\No, wait! That's just being reckless!\Did you forget what he told you back then?\Stay calm at all times!\I need to think...\I-It's no use! I can't think of a damn thing!\Because I'm stupid!\I'm so jealous of that Mana Skin barrier thingie. response:	If only I had some magic... Damn it!
context: No, wait! That's just being reckless!\Did you forget what he told you back then?\Stay calm at all times!\I need to think...\I-It's no use! I can't think of a damn thing!\Because I'm stupid!\I'm so jealous of that Mana Skin barrier thingie.\If only I had some magic... Damn it! response:	I haven't been this jealous of everyone in a long time.
context: Did you forget what he told you back then?\Stay calm at all times!\I need to think...\I-It's no use! I can't think of a damn thing!\Because I'm stupid!\I'm so jealous of that Mana Skin barrier thingie.\If only I had some magic... Damn it!\I haven't been this jealous of everyone in a long time. response:	Hang on, Asta. You've gotta stop being so envious of others.
context: Stay calm at all times!\I need to think...\I-It's no use! I can't think of a damn thing!\Because I'm stupid!\I'm so jealous of that Mana Skin barrier thingie.\If only I had some magic... Damn it!\I haven't been this jealous of everyone in a long time.\Hang on, Asta. You've gotta stop being so envious of others. response:	You've done a lot yourself.
context: I need to think...\I-It's no use! I can't think of a damn thing!\Because I'm stupid!\I'm so jealous of that Mana Skin barrier thingie.\If only I had some magic... Damn it!\I haven't been this jealous of everyone in a long time.\Hang on, Asta. You've gotta stop being so envious of others.\You've done a lot yourself. response:	There's no way a fool who doesn't know himself can manage it.
context: I-It's no use! I can't think of a damn thing!\Because I'm stupid!\I'm so jealous of that Mana Skin barrier thingie.\If only I had some magic... Damn it!\I haven't been this jealous of everyone in a long time.\Hang on, Asta. You've gotta stop being so envious of others.\You've done a lot yourself.\There's no way a fool who doesn't know himself can manage it. response:	I don't know myself? Could it be that...
context: Because I'm stupid!\I'm so jealous of that Mana Skin barrier thingie.\If only I had some magic... Damn it!\I haven't been this jealous of everyone in a long time.\Hang on, Asta. You've gotta stop being so envious of others.\You've done a lot yourself.\There's no way a fool who doesn't know himself can manage it.\I don't know myself? Could it be that... response:	I still don't fully comprehend the power that I have?
context: I'm so jealous of that Mana Skin barrier thingie.\If only I had some magic... Damn it!\I haven't been this jealous of everyone in a long time.\Hang on, Asta. You've gotta stop being so envious of others.\You've done a lot yourself.\There's no way a fool who doesn't know himself can manage it.\I don't know myself? Could it be that...\I still don't fully comprehend the power that I have? response:	First, I have this anti-magic sword
context: If only I had some magic... Damn it!\I haven't been this jealous of everyone in a long time.\Hang on, Asta. You've gotta stop being so envious of others.\You've done a lot yourself.\There's no way a fool who doesn't know himself can manage it.\I don't know myself? Could it be that...\I still don't fully comprehend the power that I have?\First, I have this anti-magic sword response:	that only I can hold, because I don't have any magical powers.
context: I haven't been this jealous of everyone in a long time.\Hang on, Asta. You've gotta stop being so envious of others.\You've done a lot yourself.\There's no way a fool who doesn't know himself can manage it.\I don't know myself? Could it be that...\I still don't fully comprehend the power that I have?\First, I have this anti-magic sword\that only I can hold, because I don't have any magical powers. response:	It can cut through any magic.
context: Hang on, Asta. You've gotta stop being so envious of others.\You've done a lot yourself.\There's no way a fool who doesn't know himself can manage it.\I don't know myself? Could it be that...\I still don't fully comprehend the power that I have?\First, I have this anti-magic sword\that only I can hold, because I don't have any magical powers.\It can cut through any magic. response:	But I can't do anything about this environment.
context: You've done a lot yourself.\There's no way a fool who doesn't know himself can manage it.\I don't know myself? Could it be that...\I still don't fully comprehend the power that I have?\First, I have this anti-magic sword\that only I can hold, because I don't have any magical powers.\It can cut through any magic.\But I can't do anything about this environment. response:	Second, I trained my body and increased my stamina so that I could use this sword.
context: There's no way a fool who doesn't know himself can manage it.\I don't know myself? Could it be that...\I still don't fully comprehend the power that I have?\First, I have this anti-magic sword\that only I can hold, because I don't have any magical powers.\It can cut through any magic.\But I can't do anything about this environment.\Second, I trained my body and increased my stamina so that I could use this sword. response:	I could climb any other mountain, but not this one.
context: I don't know myself? Could it be that...\I still don't fully comprehend the power that I have?\First, I have this anti-magic sword\that only I can hold, because I don't have any magical powers.\It can cut through any magic.\But I can't do anything about this environment.\Second, I trained my body and increased my stamina so that I could use this sword.\I could climb any other mountain, but not this one. response:	Third, I can now use the ki detection that Captain Yami taught me about.
context: I still don't fully comprehend the power that I have?\First, I have this anti-magic sword\that only I can hold, because I don't have any magical powers.\It can cut through any magic.\But I can't do anything about this environment.\Second, I trained my body and increased my stamina so that I could use this sword.\I could climb any other mountain, but not this one.\Third, I can now use the ki detection that Captain Yami taught me about. response:	It's now part of my routine.
context: First, I have this anti-magic sword\that only I can hold, because I don't have any magical powers.\It can cut through any magic.\But I can't do anything about this environment.\Second, I trained my body and increased my stamina so that I could use this sword.\I could climb any other mountain, but not this one.\Third, I can now use the ki detection that Captain Yami taught me about.\It's now part of my routine. response:	Using that, I'll know when the rocks or lava from the eruptions are heading my way, but...
context: that only I can hold, because I don't have any magical powers.\It can cut through any magic.\But I can't do anything about this environment.\Second, I trained my body and increased my stamina so that I could use this sword.\I could climb any other mountain, but not this one.\Third, I can now use the ki detection that Captain Yami taught me about.\It's now part of my routine.\Using that, I'll know when the rocks or lava from the eruptions are heading my way, but... response:	Ki?
context: It can cut through any magic.\But I can't do anything about this environment.\Second, I trained my body and increased my stamina so that I could use this sword.\I could climb any other mountain, but not this one.\Third, I can now use the ki detection that Captain Yami taught me about.\It's now part of my routine.\Using that, I'll know when the rocks or lava from the eruptions are heading my way, but...\Ki? response:	Ki
context: But I can't do anything about this environment.\Second, I trained my body and increased my stamina so that I could use this sword.\I could climb any other mountain, but not this one.\Third, I can now use the ki detection that Captain Yami taught me about.\It's now part of my routine.\Using that, I'll know when the rocks or lava from the eruptions are heading my way, but...\Ki?\Ki response:	People looking at you, the sound of their breathing,
context: Second, I trained my body and increased my stamina so that I could use this sword.\I could climb any other mountain, but not this one.\Third, I can now use the ki detection that Captain Yami taught me about.\It's now part of my routine.\Using that, I'll know when the rocks or lava from the eruptions are heading my way, but...\Ki?\Ki\People looking at you, the sound of their breathing, response:	their smell, the motions of their muscles,
context: I could climb any other mountain, but not this one.\Third, I can now use the ki detection that Captain Yami taught me about.\It's now part of my routine.\Using that, I'll know when the rocks or lava from the eruptions are heading my way, but...\Ki?\Ki\People looking at you, the sound of their breathing,\their smell, the motions of their muscles, response:	the vague sense that they're there...
context: Third, I can now use the ki detection that Captain Yami taught me about.\It's now part of my routine.\Using that, I'll know when the rocks or lava from the eruptions are heading my way, but...\Ki?\Ki\People looking at you, the sound of their breathing,\their smell, the motions of their muscles,\the vague sense that they're there... response:	Ki is the blanket term for all of the different types of life energy
context: It's now part of my routine.\Using that, I'll know when the rocks or lava from the eruptions are heading my way, but...\Ki?\Ki\People looking at you, the sound of their breathing,\their smell, the motions of their muscles,\the vague sense that they're there...\Ki is the blanket term for all of the different types of life energy response:	the human body emits.
context: Using that, I'll know when the rocks or lava from the eruptions are heading my way, but...\Ki?\Ki\People looking at you, the sound of their breathing,\their smell, the motions of their muscles,\the vague sense that they're there...\Ki is the blanket term for all of the different types of life energy\the human body emits. response:	When I do it, I combine it with magic and muscle, and fight that way.
context: Ki?\Ki\People looking at you, the sound of their breathing,\their smell, the motions of their muscles,\the vague sense that they're there...\Ki is the blanket term for all of the different types of life energy\the human body emits.\When I do it, I combine it with magic and muscle, and fight that way. response:	Could it be that if I use ki detection on myself,
context: Ki\People looking at you, the sound of their breathing,\their smell, the motions of their muscles,\the vague sense that they're there...\Ki is the blanket term for all of the different types of life energy\the human body emits.\When I do it, I combine it with magic and muscle, and fight that way.\Could it be that if I use ki detection on myself, response:	I'll find out more about that power?
context: People looking at you, the sound of their breathing,\their smell, the motions of their muscles,\the vague sense that they're there...\Ki is the blanket term for all of the different types of life energy\the human body emits.\When I do it, I combine it with magic and muscle, and fight that way.\Could it be that if I use ki detection on myself,\I'll find out more about that power? response:	I was right. I sense my own ki within my body,
context: their smell, the motions of their muscles,\the vague sense that they're there...\Ki is the blanket term for all of the different types of life energy\the human body emits.\When I do it, I combine it with magic and muscle, and fight that way.\Could it be that if I use ki detection on myself,\I'll find out more about that power?\I was right. I sense my own ki within my body, response:	as well as something black flowing into my body from the sword.
context: the vague sense that they're there...\Ki is the blanket term for all of the different types of life energy\the human body emits.\When I do it, I combine it with magic and muscle, and fight that way.\Could it be that if I use ki detection on myself,\I'll find out more about that power?\I was right. I sense my own ki within my body,\as well as something black flowing into my body from the sword. response:	If I could only strengthen this flow.
context: Ki is the blanket term for all of the different types of life energy\the human body emits.\When I do it, I combine it with magic and muscle, and fight that way.\Could it be that if I use ki detection on myself,\I'll find out more about that power?\I was right. I sense my own ki within my body,\as well as something black flowing into my body from the sword.\If I could only strengthen this flow. response:	Like, circulate it throughout my body more...
context: the human body emits.\When I do it, I combine it with magic and muscle, and fight that way.\Could it be that if I use ki detection on myself,\I'll find out more about that power?\I was right. I sense my own ki within my body,\as well as something black flowing into my body from the sword.\If I could only strengthen this flow.\Like, circulate it throughout my body more... response:	Circulate... like a river? No, like a ring?
context: When I do it, I combine it with magic and muscle, and fight that way.\Could it be that if I use ki detection on myself,\I'll find out more about that power?\I was right. I sense my own ki within my body,\as well as something black flowing into my body from the sword.\If I could only strengthen this flow.\Like, circulate it throughout my body more...\Circulate... like a river? No, like a ring? response:	What stance would make that easier to visualize?
context: Could it be that if I use ki detection on myself,\I'll find out more about that power?\I was right. I sense my own ki within my body,\as well as something black flowing into my body from the sword.\If I could only strengthen this flow.\Like, circulate it throughout my body more...\Circulate... like a river? No, like a ring?\What stance would make that easier to visualize? response:	This is it!
context: I'll find out more about that power?\I was right. I sense my own ki within my body,\as well as something black flowing into my body from the sword.\If I could only strengthen this flow.\Like, circulate it throughout my body more...\Circulate... like a river? No, like a ring?\What stance would make that easier to visualize?\This is it! response:	All right, good! Flow even more throughout my body!
context: I was right. I sense my own ki within my body,\as well as something black flowing into my body from the sword.\If I could only strengthen this flow.\Like, circulate it throughout my body more...\Circulate... like a river? No, like a ring?\What stance would make that easier to visualize?\This is it!\All right, good! Flow even more throughout my body! response:	More... Even more!
context: as well as something black flowing into my body from the sword.\If I could only strengthen this flow.\Like, circulate it throughout my body more...\Circulate... like a river? No, like a ring?\What stance would make that easier to visualize?\This is it!\All right, good! Flow even more throughout my body!\More... Even more! response:	More fiercely!
context: If I could only strengthen this flow.\Like, circulate it throughout my body more...\Circulate... like a river? No, like a ring?\What stance would make that easier to visualize?\This is it!\All right, good! Flow even more throughout my body!\More... Even more!\More fiercely! response:	The sword's anti-magic flowed into Asta's body amplified itself,
context: Like, circulate it throughout my body more...\Circulate... like a river? No, like a ring?\What stance would make that easier to visualize?\This is it!\All right, good! Flow even more throughout my body!\More... Even more!\More fiercely!\The sword's anti-magic flowed into Asta's body amplified itself, response:	and then brought about a change in Asta's body.
context: Circulate... like a river? No, like a ring?\What stance would make that easier to visualize?\This is it!\All right, good! Flow even more throughout my body!\More... Even more!\More fiercely!\The sword's anti-magic flowed into Asta's body amplified itself,\and then brought about a change in Asta's body. response:	There it is!
context: What stance would make that easier to visualize?\This is it!\All right, good! Flow even more throughout my body!\More... Even more!\More fiercely!\The sword's anti-magic flowed into Asta's body amplified itself,\and then brought about a change in Asta's body.\There it is! response:	I can feel the power overflowing!
context: This is it!\All right, good! Flow even more throughout my body!\More... Even more!\More fiercely!\The sword's anti-magic flowed into Asta's body amplified itself,\and then brought about a change in Asta's body.\There it is!\I can feel the power overflowing! response:	All right, I'm gonna make it to the top!
context: All right, good! Flow even more throughout my body!\More... Even more!\More fiercely!\The sword's anti-magic flowed into Asta's body amplified itself,\and then brought about a change in Asta's body.\There it is!\I can feel the power overflowing!\All right, I'm gonna make it to the top! response:	I can't stop!
context: More... Even more!\More fiercely!\The sword's anti-magic flowed into Asta's body amplified itself,\and then brought about a change in Asta's body.\There it is!\I can feel the power overflowing!\All right, I'm gonna make it to the top!\I can't stop! response:	Y-You can't be serious!
context: More fiercely!\The sword's anti-magic flowed into Asta's body amplified itself,\and then brought about a change in Asta's body.\There it is!\I can feel the power overflowing!\All right, I'm gonna make it to the top!\I can't stop!\Y-You can't be serious! response:	That attack didn't work?
context: The sword's anti-magic flowed into Asta's body amplified itself,\and then brought about a change in Asta's body.\There it is!\I can feel the power overflowing!\All right, I'm gonna make it to the top!\I can't stop!\Y-You can't be serious!\That attack didn't work? response:	Magical Lifeform Borula
context: and then brought about a change in Asta's body.\There it is!\I can feel the power overflowing!\All right, I'm gonna make it to the top!\I can't stop!\Y-You can't be serious!\That attack didn't work?\Magical Lifeform Borula response:	Don't falter! If we can't defeat something like this,
context: There it is!\I can feel the power overflowing!\All right, I'm gonna make it to the top!\I can't stop!\Y-You can't be serious!\That attack didn't work?\Magical Lifeform Borula\Don't falter! If we can't defeat something like this, response:	we're unworthy to be called Magic Knights!
context: I can feel the power overflowing!\All right, I'm gonna make it to the top!\I can't stop!\Y-You can't be serious!\That attack didn't work?\Magical Lifeform Borula\Don't falter! If we can't defeat something like this,\we're unworthy to be called Magic Knights! response:	Yeah, so take care of it already, Leopold.
context: All right, I'm gonna make it to the top!\I can't stop!\Y-You can't be serious!\That attack didn't work?\Magical Lifeform Borula\Don't falter! If we can't defeat something like this,\we're unworthy to be called Magic Knights!\Yeah, so take care of it already, Leopold. response:	You got it! Wait... Noelle!
context: I can't stop!\Y-You can't be serious!\That attack didn't work?\Magical Lifeform Borula\Don't falter! If we can't defeat something like this,\we're unworthy to be called Magic Knights!\Yeah, so take care of it already, Leopold.\You got it! Wait... Noelle! response:	Your attribute is water, which gives you an edge over that thing!
context: Y-You can't be serious!\That attack didn't work?\Magical Lifeform Borula\Don't falter! If we can't defeat something like this,\we're unworthy to be called Magic Knights!\Yeah, so take care of it already, Leopold.\You got it! Wait... Noelle!\Your attribute is water, which gives you an edge over that thing! response:	What are you doing?!
