context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	THE REASON OF EXISTENCE
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\THE REASON OF EXISTENCE response:	WHY WE ARE ALLOWED TO BE HERE
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\THE REASON OF EXISTENCE\WHY WE ARE ALLOWED TO BE HERE response:	THE CASE OF SHINJI IKARI
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\THE REASON OF EXISTENCE\WHY WE ARE ALLOWED TO BE HERE\THE CASE OF SHINJI IKARI response:	THE BOY WISHED FOR HIS DEATH
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\THE REASON OF EXISTENCE\WHY WE ARE ALLOWED TO BE HERE\THE CASE OF SHINJI IKARI\THE BOY WISHED FOR HIS DEATH response:	THE OTHER ONE FULFILLED THIS WISH
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\THE REASON OF EXISTENCE\WHY WE ARE ALLOWED TO BE HERE\THE CASE OF SHINJI IKARI\THE BOY WISHED FOR HIS DEATH\THE OTHER ONE FULFILLED THIS WISH response:	AND THE FINAL ANGEL PERISHED
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\THE REASON OF EXISTENCE\WHY WE ARE ALLOWED TO BE HERE\THE CASE OF SHINJI IKARI\THE BOY WISHED FOR HIS DEATH\THE OTHER ONE FULFILLED THIS WISH\AND THE FINAL ANGEL PERISHED response:	BUT SHINJI IKARI WAS DOUBTING
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\THE REASON OF EXISTENCE\WHY WE ARE ALLOWED TO BE HERE\THE CASE OF SHINJI IKARI\THE BOY WISHED FOR HIS DEATH\THE OTHER ONE FULFILLED THIS WISH\AND THE FINAL ANGEL PERISHED\BUT SHINJI IKARI WAS DOUBTING response:	WHY DID I KILL?
context: THE REASON OF EXISTENCE\WHY WE ARE ALLOWED TO BE HERE\THE CASE OF SHINJI IKARI\THE BOY WISHED FOR HIS DEATH\THE OTHER ONE FULFILLED THIS WISH\AND THE FINAL ANGEL PERISHED\BUT SHINJI IKARI WAS DOUBTING\WHY DID I KILL? response:	WHY DID I KILL?
context: WHY WE ARE ALLOWED TO BE HERE\THE CASE OF SHINJI IKARI\THE BOY WISHED FOR HIS DEATH\THE OTHER ONE FULFILLED THIS WISH\AND THE FINAL ANGEL PERISHED\BUT SHINJI IKARI WAS DOUBTING\WHY DID I KILL?\WHY DID I KILL? response:	WHY DID I KILL?
context: THE CASE OF SHINJI IKARI\THE BOY WISHED FOR HIS DEATH\THE OTHER ONE FULFILLED THIS WISH\AND THE FINAL ANGEL PERISHED\BUT SHINJI IKARI WAS DOUBTING\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL? response:	WHY DID I KILL?
context: THE BOY WISHED FOR HIS DEATH\THE OTHER ONE FULFILLED THIS WISH\AND THE FINAL ANGEL PERISHED\BUT SHINJI IKARI WAS DOUBTING\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL? response:	WHY DID I KILL?
context: THE OTHER ONE FULFILLED THIS WISH\AND THE FINAL ANGEL PERISHED\BUT SHINJI IKARI WAS DOUBTING\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL? response:	There was no other choice!
context: AND THE FINAL ANGEL PERISHED\BUT SHINJI IKARI WAS DOUBTING\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\There was no other choice! response:	WHY DID I KILL?
context: BUT SHINJI IKARI WAS DOUBTING\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\There was no other choice!\WHY DID I KILL? response:	Because he was an Angel! Kaworu was an Angel!
context: WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\There was no other choice!\WHY DID I KILL?\Because he was an Angel! Kaworu was an Angel! response:	EVEN THOUGH HE WAS HUMAN ASWELL?
context: WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\There was no other choice!\WHY DID I KILL?\Because he was an Angel! Kaworu was an Angel!\EVEN THOUGH HE WAS HUMAN ASWELL? response:	He was still an Angel! He was still one of the enemy!
context: WHY DID I KILL?\WHY DID I KILL?\WHY DID I KILL?\There was no other choice!\WHY DID I KILL?\Because he was an Angel! Kaworu was an Angel!\EVEN THOUGH HE WAS HUMAN ASWELL?\He was still an Angel! He was still one of the enemy! response:	EVEN THOUGH HE WAS HUMAN ASWELL?
context: WHY DID I KILL?\WHY DID I KILL?\There was no other choice!\WHY DID I KILL?\Because he was an Angel! Kaworu was an Angel!\EVEN THOUGH HE WAS HUMAN ASWELL?\He was still an Angel! He was still one of the enemy!\EVEN THOUGH HE WAS HUMAN ASWELL? response:	He wasn't! He wasn't! He was not!
context: WHY DID I KILL?\There was no other choice!\WHY DID I KILL?\Because he was an Angel! Kaworu was an Angel!\EVEN THOUGH HE WAS HUMAN ASWELL?\He was still an Angel! He was still one of the enemy!\EVEN THOUGH HE WAS HUMAN ASWELL?\He wasn't! He wasn't! He was not! response:	Even though he was as human as me?
context: There was no other choice!\WHY DID I KILL?\Because he was an Angel! Kaworu was an Angel!\EVEN THOUGH HE WAS HUMAN ASWELL?\He was still an Angel! He was still one of the enemy!\EVEN THOUGH HE WAS HUMAN ASWELL?\He wasn't! He wasn't! He was not!\Even though he was as human as me? response:	No! He was an Angel!
context: WHY DID I KILL?\Because he was an Angel! Kaworu was an Angel!\EVEN THOUGH HE WAS HUMAN ASWELL?\He was still an Angel! He was still one of the enemy!\EVEN THOUGH HE WAS HUMAN ASWELL?\He wasn't! He wasn't! He was not!\Even though he was as human as me?\No! He was an Angel! response:	Is that why you killed him?
context: Because he was an Angel! Kaworu was an Angel!\EVEN THOUGH HE WAS HUMAN ASWELL?\He was still an Angel! He was still one of the enemy!\EVEN THOUGH HE WAS HUMAN ASWELL?\He wasn't! He wasn't! He was not!\Even though he was as human as me?\No! He was an Angel!\Is that why you killed him? response:	Yes! Otherwise we would have all died!
context: EVEN THOUGH HE WAS HUMAN ASWELL?\He was still an Angel! He was still one of the enemy!\EVEN THOUGH HE WAS HUMAN ASWELL?\He wasn't! He wasn't! He was not!\Even though he was as human as me?\No! He was an Angel!\Is that why you killed him?\Yes! Otherwise we would have all died! response:	We would have all been destroyed!
context: He was still an Angel! He was still one of the enemy!\EVEN THOUGH HE WAS HUMAN ASWELL?\He wasn't! He wasn't! He was not!\Even though he was as human as me?\No! He was an Angel!\Is that why you killed him?\Yes! Otherwise we would have all died!\We would have all been destroyed! response:	So, that's why you killed him?
context: EVEN THOUGH HE WAS HUMAN ASWELL?\He wasn't! He wasn't! He was not!\Even though he was as human as me?\No! He was an Angel!\Is that why you killed him?\Yes! Otherwise we would have all died!\We would have all been destroyed!\So, that's why you killed him? response:	I didn't want to kill him! I didn't have a choice!
context: He wasn't! He wasn't! He was not!\Even though he was as human as me?\No! He was an Angel!\Is that why you killed him?\Yes! Otherwise we would have all died!\We would have all been destroyed!\So, that's why you killed him?\I didn't want to kill him! I didn't have a choice! response:	THAT'S WHY I KILLED HIM.
context: Even though he was as human as me?\No! He was an Angel!\Is that why you killed him?\Yes! Otherwise we would have all died!\We would have all been destroyed!\So, that's why you killed him?\I didn't want to kill him! I didn't have a choice!\THAT'S WHY I KILLED HIM. response:	Help me...
context: No! He was an Angel!\Is that why you killed him?\Yes! Otherwise we would have all died!\We would have all been destroyed!\So, that's why you killed him?\I didn't want to kill him! I didn't have a choice!\THAT'S WHY I KILLED HIM.\Help me... response:	THAT'S WHY I KILLED HIM.
context: Is that why you killed him?\Yes! Otherwise we would have all died!\We would have all been destroyed!\So, that's why you killed him?\I didn't want to kill him! I didn't have a choice!\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM. response:	Help me...
context: Yes! Otherwise we would have all died!\We would have all been destroyed!\So, that's why you killed him?\I didn't want to kill him! I didn't have a choice!\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me... response:	THAT'S WHY I KILLED HIM.
context: We would have all been destroyed!\So, that's why you killed him?\I didn't want to kill him! I didn't have a choice!\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM. response:	Help me!
context: So, that's why you killed him?\I didn't want to kill him! I didn't have a choice!\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me! response:	THAT'S WHY I KILLED HIM.
context: I didn't want to kill him! I didn't have a choice!\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me!\THAT'S WHY I KILLED HIM. response:	Somebody, please, help me!
context: THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me!\THAT'S WHY I KILLED HIM.\Somebody, please, help me! response:	THAT'S WHY I KILLED HIM.
context: Help me...\THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me!\THAT'S WHY I KILLED HIM.\Somebody, please, help me!\THAT'S WHY I KILLED HIM. response:	I'm begging you! Somebody, please, help me!
context: THAT'S WHY I KILLED HIM.\Help me...\THAT'S WHY I KILLED HIM.\Help me!\THAT'S WHY I KILLED HIM.\Somebody, please, help me!\THAT'S WHY I KILLED HIM.\I'm begging you! Somebody, please, help me! response:	You know, it was Kaworu who should have survived.
context: Help me...\THAT'S WHY I KILLED HIM.\Help me!\THAT'S WHY I KILLED HIM.\Somebody, please, help me!\THAT'S WHY I KILLED HIM.\I'm begging you! Somebody, please, help me!\You know, it was Kaworu who should have survived. response:	He was much better than I am.
context: THAT'S WHY I KILLED HIM.\Help me!\THAT'S WHY I KILLED HIM.\Somebody, please, help me!\THAT'S WHY I KILLED HIM.\I'm begging you! Somebody, please, help me!\You know, it was Kaworu who should have survived.\He was much better than I am. response:	He was the one who should have survived.
context: Help me!\THAT'S WHY I KILLED HIM.\Somebody, please, help me!\THAT'S WHY I KILLED HIM.\I'm begging you! Somebody, please, help me!\You know, it was Kaworu who should have survived.\He was much better than I am.\He was the one who should have survived. response:	No, the one who survives is the one who has the will to survive.
context: THAT'S WHY I KILLED HIM.\Somebody, please, help me!\THAT'S WHY I KILLED HIM.\I'm begging you! Somebody, please, help me!\You know, it was Kaworu who should have survived.\He was much better than I am.\He was the one who should have survived.\No, the one who survives is the one who has the will to survive. response:	He wished for death.
context: Somebody, please, help me!\THAT'S WHY I KILLED HIM.\I'm begging you! Somebody, please, help me!\You know, it was Kaworu who should have survived.\He was much better than I am.\He was the one who should have survived.\No, the one who survives is the one who has the will to survive.\He wished for death. response:	He neglected his will to survive and chose a false hope.
context: THAT'S WHY I KILLED HIM.\I'm begging you! Somebody, please, help me!\You know, it was Kaworu who should have survived.\He was much better than I am.\He was the one who should have survived.\No, the one who survives is the one who has the will to survive.\He wished for death.\He neglected his will to survive and chose a false hope. response:	You weren't wrong, Shinji.
context: I'm begging you! Somebody, please, help me!\You know, it was Kaworu who should have survived.\He was much better than I am.\He was the one who should have survived.\No, the one who survives is the one who has the will to survive.\He wished for death.\He neglected his will to survive and chose a false hope.\You weren't wrong, Shinji. response:	Are you sure?
context: You know, it was Kaworu who should have survived.\He was much better than I am.\He was the one who should have survived.\No, the one who survives is the one who has the will to survive.\He wished for death.\He neglected his will to survive and chose a false hope.\You weren't wrong, Shinji.\Are you sure? response:	FEAR
context: He was much better than I am.\He was the one who should have survived.\No, the one who survives is the one who has the will to survive.\He wished for death.\He neglected his will to survive and chose a false hope.\You weren't wrong, Shinji.\Are you sure?\FEAR response:	Are you sure it was right?
context: He was the one who should have survived.\No, the one who survives is the one who has the will to survive.\He wished for death.\He neglected his will to survive and chose a false hope.\You weren't wrong, Shinji.\Are you sure?\FEAR\Are you sure it was right? response:	OBSESSION
context: No, the one who survives is the one who has the will to survive.\He wished for death.\He neglected his will to survive and chose a false hope.\You weren't wrong, Shinji.\Are you sure?\FEAR\Are you sure it was right?\OBSESSION response:	I don't understand. What can I do?
context: He wished for death.\He neglected his will to survive and chose a false hope.\You weren't wrong, Shinji.\Are you sure?\FEAR\Are you sure it was right?\OBSESSION\I don't understand. What can I do? response:	What am I supposed to do?!
context: He neglected his will to survive and chose a false hope.\You weren't wrong, Shinji.\Are you sure?\FEAR\Are you sure it was right?\OBSESSION\I don't understand. What can I do?\What am I supposed to do?! response:	WHAT DO YOU FEAR?
context: You weren't wrong, Shinji.\Are you sure?\FEAR\Are you sure it was right?\OBSESSION\I don't understand. What can I do?\What am I supposed to do?!\WHAT DO YOU FEAR? response:	What was that?
context: Are you sure?\FEAR\Are you sure it was right?\OBSESSION\I don't understand. What can I do?\What am I supposed to do?!\WHAT DO YOU FEAR?\What was that? response:	WHAT DO YOU FEAR?
context: FEAR\Are you sure it was right?\OBSESSION\I don't understand. What can I do?\What am I supposed to do?!\WHAT DO YOU FEAR?\What was that?\WHAT DO YOU FEAR? response:	I fear myself.
context: Are you sure it was right?\OBSESSION\I don't understand. What can I do?\What am I supposed to do?!\WHAT DO YOU FEAR?\What was that?\WHAT DO YOU FEAR?\I fear myself. response:	WHAT DO YOU FEAR?
context: OBSESSION\I don't understand. What can I do?\What am I supposed to do?!\WHAT DO YOU FEAR?\What was that?\WHAT DO YOU FEAR?\I fear myself.\WHAT DO YOU FEAR? response:	I fear being hated.
context: I don't understand. What can I do?\What am I supposed to do?!\WHAT DO YOU FEAR?\What was that?\WHAT DO YOU FEAR?\I fear myself.\WHAT DO YOU FEAR?\I fear being hated. response:	WHAT DO YOU FEAR?
context: What am I supposed to do?!\WHAT DO YOU FEAR?\What was that?\WHAT DO YOU FEAR?\I fear myself.\WHAT DO YOU FEAR?\I fear being hated.\WHAT DO YOU FEAR? response:	But by whom?
context: WHAT DO YOU FEAR?\What was that?\WHAT DO YOU FEAR?\I fear myself.\WHAT DO YOU FEAR?\I fear being hated.\WHAT DO YOU FEAR?\But by whom? response:	WHAT DO YOU FEAR?
context: What was that?\WHAT DO YOU FEAR?\I fear myself.\WHAT DO YOU FEAR?\I fear being hated.\WHAT DO YOU FEAR?\But by whom?\WHAT DO YOU FEAR? response:	Who is it?
context: WHAT DO YOU FEAR?\I fear myself.\WHAT DO YOU FEAR?\I fear being hated.\WHAT DO YOU FEAR?\But by whom?\WHAT DO YOU FEAR?\Who is it? response:	WHO DO YOU FEAR?
context: I fear myself.\WHAT DO YOU FEAR?\I fear being hated.\WHAT DO YOU FEAR?\But by whom?\WHAT DO YOU FEAR?\Who is it?\WHO DO YOU FEAR? response:	It's my
context: WHAT DO YOU FEAR?\I fear being hated.\WHAT DO YOU FEAR?\But by whom?\WHAT DO YOU FEAR?\Who is it?\WHO DO YOU FEAR?\It's my response:	father!
context: I fear being hated.\WHAT DO YOU FEAR?\But by whom?\WHAT DO YOU FEAR?\Who is it?\WHO DO YOU FEAR?\It's my\father! response:	My father abandoned me. He hates me.
context: WHAT DO YOU FEAR?\But by whom?\WHAT DO YOU FEAR?\Who is it?\WHO DO YOU FEAR?\It's my\father!\My father abandoned me. He hates me. response:	If others hate me, what will I do? What will I do?
context: But by whom?\WHAT DO YOU FEAR?\Who is it?\WHO DO YOU FEAR?\It's my\father!\My father abandoned me. He hates me.\If others hate me, what will I do? What will I do? response:	Where am I?
context: WHAT DO YOU FEAR?\Who is it?\WHO DO YOU FEAR?\It's my\father!\My father abandoned me. He hates me.\If others hate me, what will I do? What will I do?\Where am I? response:	Where am I supposed to go?
context: Who is it?\WHO DO YOU FEAR?\It's my\father!\My father abandoned me. He hates me.\If others hate me, what will I do? What will I do?\Where am I?\Where am I supposed to go? response:	I can't see anything. I don't understand what I feel.
context: WHO DO YOU FEAR?\It's my\father!\My father abandoned me. He hates me.\If others hate me, what will I do? What will I do?\Where am I?\Where am I supposed to go?\I can't see anything. I don't understand what I feel. response:	Misato?
context: It's my\father!\My father abandoned me. He hates me.\If others hate me, what will I do? What will I do?\Where am I?\Where am I supposed to go?\I can't see anything. I don't understand what I feel.\Misato? response:	Misato?!
context: father!\My father abandoned me. He hates me.\If others hate me, what will I do? What will I do?\Where am I?\Where am I supposed to go?\I can't see anything. I don't understand what I feel.\Misato?\Misato?! response:	Hey, where are you, Misato?
context: My father abandoned me. He hates me.\If others hate me, what will I do? What will I do?\Where am I?\Where am I supposed to go?\I can't see anything. I don't understand what I feel.\Misato?\Misato?!\Hey, where are you, Misato? response:	Hey, where am I supposed to go?
context: If others hate me, what will I do? What will I do?\Where am I?\Where am I supposed to go?\I can't see anything. I don't understand what I feel.\Misato?\Misato?!\Hey, where are you, Misato?\Hey, where am I supposed to go? response:	Misato? Asuka? Ayanami?
context: Where am I?\Where am I supposed to go?\I can't see anything. I don't understand what I feel.\Misato?\Misato?!\Hey, where are you, Misato?\Hey, where am I supposed to go?\Misato? Asuka? Ayanami? response:	Toji? Kensuke? Ritsuko? Kaji?
context: Where am I supposed to go?\I can't see anything. I don't understand what I feel.\Misato?\Misato?!\Hey, where are you, Misato?\Hey, where am I supposed to go?\Misato? Asuka? Ayanami?\Toji? Kensuke? Ritsuko? Kaji? response:	Father?
context: I can't see anything. I don't understand what I feel.\Misato?\Misato?!\Hey, where are you, Misato?\Hey, where am I supposed to go?\Misato? Asuka? Ayanami?\Toji? Kensuke? Ritsuko? Kaji?\Father? response:	Mother?
context: Misato?\Misato?!\Hey, where are you, Misato?\Hey, where am I supposed to go?\Misato? Asuka? Ayanami?\Toji? Kensuke? Ritsuko? Kaji?\Father?\Mother? response:	Somebody, please! Please tell me what I have to do now!
context: Misato?!\Hey, where are you, Misato?\Hey, where am I supposed to go?\Misato? Asuka? Ayanami?\Toji? Kensuke? Ritsuko? Kaji?\Father?\Mother?\Somebody, please! Please tell me what I have to do now! response:	Evangelion Unit 01...
