context: OP response:	ED
context: But... But...\You've been getting along so well with the princess and everyone here,\and you've always been hanging out with me.\We were all getting along so well.\I don't want this to end!\Rico...\I don't want you to forget\about Flonyard and everyone here! response:	I know it'll be very tough for us not to meet again and for me to forget about this.
context: You've been getting along so well with the princess and everyone here,\and you've always been hanging out with me.\We were all getting along so well.\I don't want this to end!\Rico...\I don't want you to forget\about Flonyard and everyone here!\I know it'll be very tough for us not to meet again and for me to forget about this. response:	But, you know, for some reason,
context: and you've always been hanging out with me.\We were all getting along so well.\I don't want this to end!\Rico...\I don't want you to forget\about Flonyard and everyone here!\I know it'll be very tough for us not to meet again and for me to forget about this.\But, you know, for some reason, response:	even if I return home, I won't forget about everyone here.
context: We were all getting along so well.\I don't want this to end!\Rico...\I don't want you to forget\about Flonyard and everyone here!\I know it'll be very tough for us not to meet again and for me to forget about this.\But, you know, for some reason,\even if I return home, I won't forget about everyone here. response:	I have the feeling that I'll definitely be able to come back here.
context: I don't want this to end!\Rico...\I don't want you to forget\about Flonyard and everyone here!\I know it'll be very tough for us not to meet again and for me to forget about this.\But, you know, for some reason,\even if I return home, I won't forget about everyone here.\I have the feeling that I'll definitely be able to come back here. response:	Rico, am I the first to know about this?
context: Rico...\I don't want you to forget\about Flonyard and everyone here!\I know it'll be very tough for us not to meet again and for me to forget about this.\But, you know, for some reason,\even if I return home, I won't forget about everyone here.\I have the feeling that I'll definitely be able to come back here.\Rico, am I the first to know about this? response:	Yes, except for those in the research institute.
context: I don't want you to forget\about Flonyard and everyone here!\I know it'll be very tough for us not to meet again and for me to forget about this.\But, you know, for some reason,\even if I return home, I won't forget about everyone here.\I have the feeling that I'll definitely be able to come back here.\Rico, am I the first to know about this?\Yes, except for those in the research institute. response:	I see. That's good then.
context: about Flonyard and everyone here!\I know it'll be very tough for us not to meet again and for me to forget about this.\But, you know, for some reason,\even if I return home, I won't forget about everyone here.\I have the feeling that I'll definitely be able to come back here.\Rico, am I the first to know about this?\Yes, except for those in the research institute.\I see. That's good then. response:	Well, could you do me a favor?
context: I know it'll be very tough for us not to meet again and for me to forget about this.\But, you know, for some reason,\even if I return home, I won't forget about everyone here.\I have the feeling that I'll definitely be able to come back here.\Rico, am I the first to know about this?\Yes, except for those in the research institute.\I see. That's good then.\Well, could you do me a favor? response:	I'd like to keep the facts that I won't be able to come back
context: But, you know, for some reason,\even if I return home, I won't forget about everyone here.\I have the feeling that I'll definitely be able to come back here.\Rico, am I the first to know about this?\Yes, except for those in the research institute.\I see. That's good then.\Well, could you do me a favor?\I'd like to keep the facts that I won't be able to come back response:	and that I'll lose my memories a secret from everyone.
context: even if I return home, I won't forget about everyone here.\I have the feeling that I'll definitely be able to come back here.\Rico, am I the first to know about this?\Yes, except for those in the research institute.\I see. That's good then.\Well, could you do me a favor?\I'd like to keep the facts that I won't be able to come back\and that I'll lose my memories a secret from everyone. response:	I feel kind of lonely the minute I think about leaving.
context: I have the feeling that I'll definitely be able to come back here.\Rico, am I the first to know about this?\Yes, except for those in the research institute.\I see. That's good then.\Well, could you do me a favor?\I'd like to keep the facts that I won't be able to come back\and that I'll lose my memories a secret from everyone.\I feel kind of lonely the minute I think about leaving. response:	If everyone says goodbye as if we'll never meet again,
context: Rico, am I the first to know about this?\Yes, except for those in the research institute.\I see. That's good then.\Well, could you do me a favor?\I'd like to keep the facts that I won't be able to come back\and that I'll lose my memories a secret from everyone.\I feel kind of lonely the minute I think about leaving.\If everyone says goodbye as if we'll never meet again, response:	then I'll feel that it'll definitely happen.
context: Yes, except for those in the research institute.\I see. That's good then.\Well, could you do me a favor?\I'd like to keep the facts that I won't be able to come back\and that I'll lose my memories a secret from everyone.\I feel kind of lonely the minute I think about leaving.\If everyone says goodbye as if we'll never meet again,\then I'll feel that it'll definitely happen. response:	But...
context: I see. That's good then.\Well, could you do me a favor?\I'd like to keep the facts that I won't be able to come back\and that I'll lose my memories a secret from everyone.\I feel kind of lonely the minute I think about leaving.\If everyone says goodbye as if we'll never meet again,\then I'll feel that it'll definitely happen.\But... response:	That's why I want to go back home with the feeling that I can see everyone again someday.
context: Well, could you do me a favor?\I'd like to keep the facts that I won't be able to come back\and that I'll lose my memories a secret from everyone.\I feel kind of lonely the minute I think about leaving.\If everyone says goodbye as if we'll never meet again,\then I'll feel that it'll definitely happen.\But...\That's why I want to go back home with the feeling that I can see everyone again someday. response:	Sir Hero...
context: I'd like to keep the facts that I won't be able to come back\and that I'll lose my memories a secret from everyone.\I feel kind of lonely the minute I think about leaving.\If everyone says goodbye as if we'll never meet again,\then I'll feel that it'll definitely happen.\But...\That's why I want to go back home with the feeling that I can see everyone again someday.\Sir Hero... response:	Princess, you seem to be in a good mood.
context: and that I'll lose my memories a secret from everyone.\I feel kind of lonely the minute I think about leaving.\If everyone says goodbye as if we'll never meet again,\then I'll feel that it'll definitely happen.\But...\That's why I want to go back home with the feeling that I can see everyone again someday.\Sir Hero...\Princess, you seem to be in a good mood. response:	Of course! Everyone enjoyed the concert.
context: I feel kind of lonely the minute I think about leaving.\If everyone says goodbye as if we'll never meet again,\then I'll feel that it'll definitely happen.\But...\That's why I want to go back home with the feeling that I can see everyone again someday.\Sir Hero...\Princess, you seem to be in a good mood.\Of course! Everyone enjoyed the concert. response:	Plus, I made up with Princess Leo again.
context: If everyone says goodbye as if we'll never meet again,\then I'll feel that it'll definitely happen.\But...\That's why I want to go back home with the feeling that I can see everyone again someday.\Sir Hero...\Princess, you seem to be in a good mood.\Of course! Everyone enjoyed the concert.\Plus, I made up with Princess Leo again. response:	Besides, I will be going for a morning walk with Sink tomorrow.
context: then I'll feel that it'll definitely happen.\But...\That's why I want to go back home with the feeling that I can see everyone again someday.\Sir Hero...\Princess, you seem to be in a good mood.\Of course! Everyone enjoyed the concert.\Plus, I made up with Princess Leo again.\Besides, I will be going for a morning walk with Sink tomorrow. response:	That really is something to look forward to, right?
context: But...\That's why I want to go back home with the feeling that I can see everyone again someday.\Sir Hero...\Princess, you seem to be in a good mood.\Of course! Everyone enjoyed the concert.\Plus, I made up with Princess Leo again.\Besides, I will be going for a morning walk with Sink tomorrow.\That really is something to look forward to, right? response:	Yup!
context: That's why I want to go back home with the feeling that I can see everyone again someday.\Sir Hero...\Princess, you seem to be in a good mood.\Of course! Everyone enjoyed the concert.\Plus, I made up with Princess Leo again.\Besides, I will be going for a morning walk with Sink tomorrow.\That really is something to look forward to, right?\Yup! response:	Captain, will Sir Hero be attending tomorrow's practice?
context: Sir Hero...\Princess, you seem to be in a good mood.\Of course! Everyone enjoyed the concert.\Plus, I made up with Princess Leo again.\Besides, I will be going for a morning walk with Sink tomorrow.\That really is something to look forward to, right?\Yup!\Captain, will Sir Hero be attending tomorrow's practice? response:	How would I know? Why are you asking me?
context: Princess, you seem to be in a good mood.\Of course! Everyone enjoyed the concert.\Plus, I made up with Princess Leo again.\Besides, I will be going for a morning walk with Sink tomorrow.\That really is something to look forward to, right?\Yup!\Captain, will Sir Hero be attending tomorrow's practice?\How would I know? Why are you asking me? response:	That's because you have been very close with him all this time.
context: Of course! Everyone enjoyed the concert.\Plus, I made up with Princess Leo again.\Besides, I will be going for a morning walk with Sink tomorrow.\That really is something to look forward to, right?\Yup!\Captain, will Sir Hero be attending tomorrow's practice?\How would I know? Why are you asking me?\That's because you have been very close with him all this time. response:	Who's close to him?!
context: Plus, I made up with Princess Leo again.\Besides, I will be going for a morning walk with Sink tomorrow.\That really is something to look forward to, right?\Yup!\Captain, will Sir Hero be attending tomorrow's practice?\How would I know? Why are you asking me?\That's because you have been very close with him all this time.\Who's close to him?! response:	Who?! And who would be?!
context: Besides, I will be going for a morning walk with Sink tomorrow.\That really is something to look forward to, right?\Yup!\Captain, will Sir Hero be attending tomorrow's practice?\How would I know? Why are you asking me?\That's because you have been very close with him all this time.\Who's close to him?!\Who?! And who would be?! response:	He said that he'd go to Fugetsu at noon, so he'll probably come by in the morning.
context: That really is something to look forward to, right?\Yup!\Captain, will Sir Hero be attending tomorrow's practice?\How would I know? Why are you asking me?\That's because you have been very close with him all this time.\Who's close to him?!\Who?! And who would be?!\He said that he'd go to Fugetsu at noon, so he'll probably come by in the morning. response:	All right. Understood!
context: Yup!\Captain, will Sir Hero be attending tomorrow's practice?\How would I know? Why are you asking me?\That's because you have been very close with him all this time.\Who's close to him?!\Who?! And who would be?!\He said that he'd go to Fugetsu at noon, so he'll probably come by in the morning.\All right. Understood! response:	Sir Hero will be coming over tomorrow, right?
context: Captain, will Sir Hero be attending tomorrow's practice?\How would I know? Why are you asking me?\That's because you have been very close with him all this time.\Who's close to him?!\Who?! And who would be?!\He said that he'd go to Fugetsu at noon, so he'll probably come by in the morning.\All right. Understood!\Sir Hero will be coming over tomorrow, right? response:	Around noon, I guess.
context: How would I know? Why are you asking me?\That's because you have been very close with him all this time.\Who's close to him?!\Who?! And who would be?!\He said that he'd go to Fugetsu at noon, so he'll probably come by in the morning.\All right. Understood!\Sir Hero will be coming over tomorrow, right?\Around noon, I guess. response:	He'll be paying this little one a visit,
context: That's because you have been very close with him all this time.\Who's close to him?!\Who?! And who would be?!\He said that he'd go to Fugetsu at noon, so he'll probably come by in the morning.\All right. Understood!\Sir Hero will be coming over tomorrow, right?\Around noon, I guess.\He'll be paying this little one a visit, response:	and he'll also have a little sword practice with me.
context: Who's close to him?!\Who?! And who would be?!\He said that he'd go to Fugetsu at noon, so he'll probably come by in the morning.\All right. Understood!\Sir Hero will be coming over tomorrow, right?\Around noon, I guess.\He'll be paying this little one a visit,\and he'll also have a little sword practice with me. response:	I guess I'll have to prepare a lot more for lunch then!
context: Who?! And who would be?!\He said that he'd go to Fugetsu at noon, so he'll probably come by in the morning.\All right. Understood!\Sir Hero will be coming over tomorrow, right?\Around noon, I guess.\He'll be paying this little one a visit,\and he'll also have a little sword practice with me.\I guess I'll have to prepare a lot more for lunch then! response:	Why don't you cool the fruits in the well too?
context: He said that he'd go to Fugetsu at noon, so he'll probably come by in the morning.\All right. Understood!\Sir Hero will be coming over tomorrow, right?\Around noon, I guess.\He'll be paying this little one a visit,\and he'll also have a little sword practice with me.\I guess I'll have to prepare a lot more for lunch then!\Why don't you cool the fruits in the well too? response:	All right!
context: All right. Understood!\Sir Hero will be coming over tomorrow, right?\Around noon, I guess.\He'll be paying this little one a visit,\and he'll also have a little sword practice with me.\I guess I'll have to prepare a lot more for lunch then!\Why don't you cool the fruits in the well too?\All right! response:	We're done with the little things.
context: Sir Hero will be coming over tomorrow, right?\Around noon, I guess.\He'll be paying this little one a visit,\and he'll also have a little sword practice with me.\I guess I'll have to prepare a lot more for lunch then!\Why don't you cool the fruits in the well too?\All right!\We're done with the little things. response:	By the way, sis...
context: Around noon, I guess.\He'll be paying this little one a visit,\and he'll also have a little sword practice with me.\I guess I'll have to prepare a lot more for lunch then!\Why don't you cool the fruits in the well too?\All right!\We're done with the little things.\By the way, sis... response:	Yeah? What is it?
context: He'll be paying this little one a visit,\and he'll also have a little sword practice with me.\I guess I'll have to prepare a lot more for lunch then!\Why don't you cool the fruits in the well too?\All right!\We're done with the little things.\By the way, sis...\Yeah? What is it? response:	Can I go out tomorrow?
context: and he'll also have a little sword practice with me.\I guess I'll have to prepare a lot more for lunch then!\Why don't you cool the fruits in the well too?\All right!\We're done with the little things.\By the way, sis...\Yeah? What is it?\Can I go out tomorrow? response:	To go to Sink's with the three fools.
context: I guess I'll have to prepare a lot more for lunch then!\Why don't you cool the fruits in the well too?\All right!\We're done with the little things.\By the way, sis...\Yeah? What is it?\Can I go out tomorrow?\To go to Sink's with the three fools. response:	I just realized that I didn't properly settle things with him yet.
context: Why don't you cool the fruits in the well too?\All right!\We're done with the little things.\By the way, sis...\Yeah? What is it?\Can I go out tomorrow?\To go to Sink's with the three fools.\I just realized that I didn't properly settle things with him yet. response:	Well, it's up to you. I'll visit Biscotti the following day myself.
context: All right!\We're done with the little things.\By the way, sis...\Yeah? What is it?\Can I go out tomorrow?\To go to Sink's with the three fools.\I just realized that I didn't properly settle things with him yet.\Well, it's up to you. I'll visit Biscotti the following day myself. response:	Okay, Arumi, that's enough.
