context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: That's right. Cheer up, okay? Okay?!\Excuse me, Lieutenant.\I request your advice.\Jeez, Max, why so formal?\The truth is, it concerns marriage.\Marriage?!\You just barely had your first date with her, right?\Jumping straight into marriage is pretty... response:	No! We're both certain that we want to get married!
context: Excuse me, Lieutenant.\I request your advice.\Jeez, Max, why so formal?\The truth is, it concerns marriage.\Marriage?!\You just barely had your first date with her, right?\Jumping straight into marriage is pretty...\No! We're both certain that we want to get married! response:	Only, it puts her in an awkward position.
context: I request your advice.\Jeez, Max, why so formal?\The truth is, it concerns marriage.\Marriage?!\You just barely had your first date with her, right?\Jumping straight into marriage is pretty...\No! We're both certain that we want to get married!\Only, it puts her in an awkward position. response:	Well, it is awfully fast. Is it her parents or something?
context: Jeez, Max, why so formal?\The truth is, it concerns marriage.\Marriage?!\You just barely had your first date with her, right?\Jumping straight into marriage is pretty...\No! We're both certain that we want to get married!\Only, it puts her in an awkward position.\Well, it is awfully fast. Is it her parents or something? response:	No, it's not that. It's, well...
context: The truth is, it concerns marriage.\Marriage?!\You just barely had your first date with her, right?\Jumping straight into marriage is pretty...\No! We're both certain that we want to get married!\Only, it puts her in an awkward position.\Well, it is awfully fast. Is it her parents or something?\No, it's not that. It's, well... response:	Come on, say it!
context: Marriage?!\You just barely had your first date with her, right?\Jumping straight into marriage is pretty...\No! We're both certain that we want to get married!\Only, it puts her in an awkward position.\Well, it is awfully fast. Is it her parents or something?\No, it's not that. It's, well...\Come on, say it! response:	Well...
context: You just barely had your first date with her, right?\Jumping straight into marriage is pretty...\No! We're both certain that we want to get married!\Only, it puts her in an awkward position.\Well, it is awfully fast. Is it her parents or something?\No, it's not that. It's, well...\Come on, say it!\Well... response:	She used to be a Zentradi pilot.
context: Jumping straight into marriage is pretty...\No! We're both certain that we want to get married!\Only, it puts her in an awkward position.\Well, it is awfully fast. Is it her parents or something?\No, it's not that. It's, well...\Come on, say it!\Well...\She used to be a Zentradi pilot. response:	She's an enemy soldier?! Her!?
context: No! We're both certain that we want to get married!\Only, it puts her in an awkward position.\Well, it is awfully fast. Is it her parents or something?\No, it's not that. It's, well...\Come on, say it!\Well...\She used to be a Zentradi pilot.\She's an enemy soldier?! Her!? response:	Forget it! No way! You two can't get married!
context: Only, it puts her in an awkward position.\Well, it is awfully fast. Is it her parents or something?\No, it's not that. It's, well...\Come on, say it!\Well...\She used to be a Zentradi pilot.\She's an enemy soldier?! Her!?\Forget it! No way! You two can't get married! response:	Why not?
context: Well, it is awfully fast. Is it her parents or something?\No, it's not that. It's, well...\Come on, say it!\Well...\She used to be a Zentradi pilot.\She's an enemy soldier?! Her!?\Forget it! No way! You two can't get married!\Why not? response:	Your language, your customs and your ways of thinking are all different!
context: No, it's not that. It's, well...\Come on, say it!\Well...\She used to be a Zentradi pilot.\She's an enemy soldier?! Her!?\Forget it! No way! You two can't get married!\Why not?\Your language, your customs and your ways of thinking are all different! response:	Our love is strong enough to conquer all that!
context: Come on, say it!\Well...\She used to be a Zentradi pilot.\She's an enemy soldier?! Her!?\Forget it! No way! You two can't get married!\Why not?\Your language, your customs and your ways of thinking are all different!\Our love is strong enough to conquer all that! response:	Love is for idiots! It's useless!
context: Well...\She used to be a Zentradi pilot.\She's an enemy soldier?! Her!?\Forget it! No way! You two can't get married!\Why not?\Your language, your customs and your ways of thinking are all different!\Our love is strong enough to conquer all that!\Love is for idiots! It's useless! response:	You think you can count on that for anything?!
context: She used to be a Zentradi pilot.\She's an enemy soldier?! Her!?\Forget it! No way! You two can't get married!\Why not?\Your language, your customs and your ways of thinking are all different!\Our love is strong enough to conquer all that!\Love is for idiots! It's useless!\You think you can count on that for anything?! response:	When two hearts come together as one, even the impossible becomes possible!
context: She's an enemy soldier?! Her!?\Forget it! No way! You two can't get married!\Why not?\Your language, your customs and your ways of thinking are all different!\Our love is strong enough to conquer all that!\Love is for idiots! It's useless!\You think you can count on that for anything?!\When two hearts come together as one, even the impossible becomes possible! response:	In theory, maybe!
context: Forget it! No way! You two can't get married!\Why not?\Your language, your customs and your ways of thinking are all different!\Our love is strong enough to conquer all that!\Love is for idiots! It's useless!\You think you can count on that for anything?!\When two hearts come together as one, even the impossible becomes possible!\In theory, maybe! response:	But in real life, love soon gets shattered to pieces, like glass!
context: Why not?\Your language, your customs and your ways of thinking are all different!\Our love is strong enough to conquer all that!\Love is for idiots! It's useless!\You think you can count on that for anything?!\When two hearts come together as one, even the impossible becomes possible!\In theory, maybe!\But in real life, love soon gets shattered to pieces, like glass! response:	Are you speaking from experience, Lieutenant?
context: Your language, your customs and your ways of thinking are all different!\Our love is strong enough to conquer all that!\Love is for idiots! It's useless!\You think you can count on that for anything?!\When two hearts come together as one, even the impossible becomes possible!\In theory, maybe!\But in real life, love soon gets shattered to pieces, like glass!\Are you speaking from experience, Lieutenant? response:	Don't be stupid!
context: Our love is strong enough to conquer all that!\Love is for idiots! It's useless!\You think you can count on that for anything?!\When two hearts come together as one, even the impossible becomes possible!\In theory, maybe!\But in real life, love soon gets shattered to pieces, like glass!\Are you speaking from experience, Lieutenant?\Don't be stupid! response:	In any case, I'd like you to meet her.
context: Love is for idiots! It's useless!\You think you can count on that for anything?!\When two hearts come together as one, even the impossible becomes possible!\In theory, maybe!\But in real life, love soon gets shattered to pieces, like glass!\Are you speaking from experience, Lieutenant?\Don't be stupid!\In any case, I'd like you to meet her. response:	Where?
context: You think you can count on that for anything?!\When two hearts come together as one, even the impossible becomes possible!\In theory, maybe!\But in real life, love soon gets shattered to pieces, like glass!\Are you speaking from experience, Lieutenant?\Don't be stupid!\In any case, I'd like you to meet her.\Where? response:	Here.
context: When two hearts come together as one, even the impossible becomes possible!\In theory, maybe!\But in real life, love soon gets shattered to pieces, like glass!\Are you speaking from experience, Lieutenant?\Don't be stupid!\In any case, I'd like you to meet her.\Where?\Here. response:	Huh? You brought her with you?
context: In theory, maybe!\But in real life, love soon gets shattered to pieces, like glass!\Are you speaking from experience, Lieutenant?\Don't be stupid!\In any case, I'd like you to meet her.\Where?\Here.\Huh? You brought her with you? response:	Yes.
context: But in real life, love soon gets shattered to pieces, like glass!\Are you speaking from experience, Lieutenant?\Don't be stupid!\In any case, I'd like you to meet her.\Where?\Here.\Huh? You brought her with you?\Yes. response:	She sure is ladylike!
context: Are you speaking from experience, Lieutenant?\Don't be stupid!\In any case, I'd like you to meet her.\Where?\Here.\Huh? You brought her with you?\Yes.\She sure is ladylike! response:	Pleased to meet you.
context: Don't be stupid!\In any case, I'd like you to meet her.\Where?\Here.\Huh? You brought her with you?\Yes.\She sure is ladylike!\Pleased to meet you. response:	Well, this could be big.
context: In any case, I'd like you to meet her.\Where?\Here.\Huh? You brought her with you?\Yes.\She sure is ladylike!\Pleased to meet you.\Well, this could be big. response:	Max, you should formally present this to Captain Global.
context: Where?\Here.\Huh? You brought her with you?\Yes.\She sure is ladylike!\Pleased to meet you.\Well, this could be big.\Max, you should formally present this to Captain Global. response:	Yeah... You're marrying an alien.
context: Here.\Huh? You brought her with you?\Yes.\She sure is ladylike!\Pleased to meet you.\Well, this could be big.\Max, you should formally present this to Captain Global.\Yeah... You're marrying an alien. response:	This is great!
context: Huh? You brought her with you?\Yes.\She sure is ladylike!\Pleased to meet you.\Well, this could be big.\Max, you should formally present this to Captain Global.\Yeah... You're marrying an alien.\This is great! response:	The ace pilot of the Lap'Lamiz Fleet is getting married!
context: Yes.\She sure is ladylike!\Pleased to meet you.\Well, this could be big.\Max, you should formally present this to Captain Global.\Yeah... You're marrying an alien.\This is great!\The ace pilot of the Lap'Lamiz Fleet is getting married! response:	Married? What is married?
context: She sure is ladylike!\Pleased to meet you.\Well, this could be big.\Max, you should formally present this to Captain Global.\Yeah... You're marrying an alien.\This is great!\The ace pilot of the Lap'Lamiz Fleet is getting married!\Married? What is married? response:	From what I gather, it entails men and women living together.
context: Pleased to meet you.\Well, this could be big.\Max, you should formally present this to Captain Global.\Yeah... You're marrying an alien.\This is great!\The ace pilot of the Lap'Lamiz Fleet is getting married!\Married? What is married?\From what I gather, it entails men and women living together. response:	What? You're saying that men and women pair off and live together?
context: Well, this could be big.\Max, you should formally present this to Captain Global.\Yeah... You're marrying an alien.\This is great!\The ace pilot of the Lap'Lamiz Fleet is getting married!\Married? What is married?\From what I gather, it entails men and women living together.\What? You're saying that men and women pair off and live together? response:	Yes, sir.
context: Max, you should formally present this to Captain Global.\Yeah... You're marrying an alien.\This is great!\The ace pilot of the Lap'Lamiz Fleet is getting married!\Married? What is married?\From what I gather, it entails men and women living together.\What? You're saying that men and women pair off and live together?\Yes, sir. response:	Men and women living together... If that's their custom, fine.
context: Yeah... You're marrying an alien.\This is great!\The ace pilot of the Lap'Lamiz Fleet is getting married!\Married? What is married?\From what I gather, it entails men and women living together.\What? You're saying that men and women pair off and live together?\Yes, sir.\Men and women living together... If that's their custom, fine. response:	But why are they accepting Milia, who is both an alien and an enemy?
context: This is great!\The ace pilot of the Lap'Lamiz Fleet is getting married!\Married? What is married?\From what I gather, it entails men and women living together.\What? You're saying that men and women pair off and live together?\Yes, sir.\Men and women living together... If that's their custom, fine.\But why are they accepting Milia, who is both an alien and an enemy? response:	They should kill her, yet they are celebrating this married. Why?
context: The ace pilot of the Lap'Lamiz Fleet is getting married!\Married? What is married?\From what I gather, it entails men and women living together.\What? You're saying that men and women pair off and live together?\Yes, sir.\Men and women living together... If that's their custom, fine.\But why are they accepting Milia, who is both an alien and an enemy?\They should kill her, yet they are celebrating this married. Why? response:	They call it love.
context: Married? What is married?\From what I gather, it entails men and women living together.\What? You're saying that men and women pair off and live together?\Yes, sir.\Men and women living together... If that's their custom, fine.\But why are they accepting Milia, who is both an alien and an enemy?\They should kill her, yet they are celebrating this married. Why?\They call it love. response:	Love?
context: From what I gather, it entails men and women living together.\What? You're saying that men and women pair off and live together?\Yes, sir.\Men and women living together... If that's their custom, fine.\But why are they accepting Milia, who is both an alien and an enemy?\They should kill her, yet they are celebrating this married. Why?\They call it love.\Love? response:	Yes, sir. It is an emotion that is indispensable to their society.
context: What? You're saying that men and women pair off and live together?\Yes, sir.\Men and women living together... If that's their custom, fine.\But why are they accepting Milia, who is both an alien and an enemy?\They should kill her, yet they are celebrating this married. Why?\They call it love.\Love?\Yes, sir. It is an emotion that is indispensable to their society. response:	Love, eh? The concept is unimaginable to us.
context: Yes, sir.\Men and women living together... If that's their custom, fine.\But why are they accepting Milia, who is both an alien and an enemy?\They should kill her, yet they are celebrating this married. Why?\They call it love.\Love?\Yes, sir. It is an emotion that is indispensable to their society.\Love, eh? The concept is unimaginable to us. response:	One could posit that the soldiers who deserted fell under love's spell
context: Men and women living together... If that's their custom, fine.\But why are they accepting Milia, who is both an alien and an enemy?\They should kill her, yet they are celebrating this married. Why?\They call it love.\Love?\Yes, sir. It is an emotion that is indispensable to their society.\Love, eh? The concept is unimaginable to us.\One could posit that the soldiers who deserted fell under love's spell response:	and went to seek asylum with the enemy.
context: But why are they accepting Milia, who is both an alien and an enemy?\They should kill her, yet they are celebrating this married. Why?\They call it love.\Love?\Yes, sir. It is an emotion that is indispensable to their society.\Love, eh? The concept is unimaginable to us.\One could posit that the soldiers who deserted fell under love's spell\and went to seek asylum with the enemy. response:	It's not that I don't understand how they felt.
context: They should kill her, yet they are celebrating this married. Why?\They call it love.\Love?\Yes, sir. It is an emotion that is indispensable to their society.\Love, eh? The concept is unimaginable to us.\One could posit that the soldiers who deserted fell under love's spell\and went to seek asylum with the enemy.\It's not that I don't understand how they felt. response:	Love, hmm?
context: They call it love.\Love?\Yes, sir. It is an emotion that is indispensable to their society.\Love, eh? The concept is unimaginable to us.\One could posit that the soldiers who deserted fell under love's spell\and went to seek asylum with the enemy.\It's not that I don't understand how they felt.\Love, hmm? response:	Hand in hand, this has been the newlyweds' first task as a couple.
context: Love?\Yes, sir. It is an emotion that is indispensable to their society.\Love, eh? The concept is unimaginable to us.\One could posit that the soldiers who deserted fell under love's spell\and went to seek asylum with the enemy.\It's not that I don't understand how they felt.\Love, hmm?\Hand in hand, this has been the newlyweds' first task as a couple. response:	And now, let's have a few words from the sponsor of this wedding,
context: Yes, sir. It is an emotion that is indispensable to their society.\Love, eh? The concept is unimaginable to us.\One could posit that the soldiers who deserted fell under love's spell\and went to seek asylum with the enemy.\It's not that I don't understand how they felt.\Love, hmm?\Hand in hand, this has been the newlyweds' first task as a couple.\And now, let's have a few words from the sponsor of this wedding, response:	Commodore Global, captain of the Macross.
context: Love, eh? The concept is unimaginable to us.\One could posit that the soldiers who deserted fell under love's spell\and went to seek asylum with the enemy.\It's not that I don't understand how they felt.\Love, hmm?\Hand in hand, this has been the newlyweds' first task as a couple.\And now, let's have a few words from the sponsor of this wedding,\Commodore Global, captain of the Macross. response:	Commodore Global!
context: One could posit that the soldiers who deserted fell under love's spell\and went to seek asylum with the enemy.\It's not that I don't understand how they felt.\Love, hmm?\Hand in hand, this has been the newlyweds' first task as a couple.\And now, let's have a few words from the sponsor of this wedding,\Commodore Global, captain of the Macross.\Commodore Global! response:	Max, Milia, congratulations.
context: and went to seek asylum with the enemy.\It's not that I don't understand how they felt.\Love, hmm?\Hand in hand, this has been the newlyweds' first task as a couple.\And now, let's have a few words from the sponsor of this wedding,\Commodore Global, captain of the Macross.\Commodore Global!\Max, Milia, congratulations. response:	The marriage of these two is a pairing of great significance.
context: It's not that I don't understand how they felt.\Love, hmm?\Hand in hand, this has been the newlyweds' first task as a couple.\And now, let's have a few words from the sponsor of this wedding,\Commodore Global, captain of the Macross.\Commodore Global!\Max, Milia, congratulations.\The marriage of these two is a pairing of great significance. response:	As you know, Milia was a pilot for the Zentradi forces;
context: Love, hmm?\Hand in hand, this has been the newlyweds' first task as a couple.\And now, let's have a few words from the sponsor of this wedding,\Commodore Global, captain of the Macross.\Commodore Global!\Max, Milia, congratulations.\The marriage of these two is a pairing of great significance.\As you know, Milia was a pilot for the Zentradi forces; response:	someone whom, for we of the Macross, merely hating would not be enough!
