context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky response:	Break through the tearful nights
context: Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights response:	And head where the light shines
context: (The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines response:	I want to keep my promise
context: Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise response:	I'll deliver it to you
context: I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you response:	shape of love
context: And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love response:	Memories of You
context: I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Memories of You response:	That should do it.
context: Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Memories of You\That should do it. response:	Is this actually going to keep him restrained?
context: Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Memories of You\That should do it.\Is this actually going to keep him restrained? response:	Of course it is!
context: And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Memories of You\That should do it.\Is this actually going to keep him restrained?\Of course it is! response:	My magic is not so weak that it'd be broken by someone who's injured.
context: I want to keep my promise\I'll deliver it to you\shape of love\Memories of You\That should do it.\Is this actually going to keep him restrained?\Of course it is!\My magic is not so weak that it'd be broken by someone who's injured. response:	Look! We've taken his grimoire, too.
context: I'll deliver it to you\shape of love\Memories of You\That should do it.\Is this actually going to keep him restrained?\Of course it is!\My magic is not so weak that it'd be broken by someone who's injured.\Look! We've taken his grimoire, too. response:	Don't get so pissy.
context: shape of love\Memories of You\That should do it.\Is this actually going to keep him restrained?\Of course it is!\My magic is not so weak that it'd be broken by someone who's injured.\Look! We've taken his grimoire, too.\Don't get so pissy. response:	Want some medicinal herbs?
context: Memories of You\That should do it.\Is this actually going to keep him restrained?\Of course it is!\My magic is not so weak that it'd be broken by someone who's injured.\Look! We've taken his grimoire, too.\Don't get so pissy.\Want some medicinal herbs? response:	I don't want your leftovers!
context: That should do it.\Is this actually going to keep him restrained?\Of course it is!\My magic is not so weak that it'd be broken by someone who's injured.\Look! We've taken his grimoire, too.\Don't get so pissy.\Want some medicinal herbs?\I don't want your leftovers! response:	What about you, Yuno?
context: Is this actually going to keep him restrained?\Of course it is!\My magic is not so weak that it'd be broken by someone who's injured.\Look! We've taken his grimoire, too.\Don't get so pissy.\Want some medicinal herbs?\I don't want your leftovers!\What about you, Yuno? response:	Not a chance.
context: Of course it is!\My magic is not so weak that it'd be broken by someone who's injured.\Look! We've taken his grimoire, too.\Don't get so pissy.\Want some medicinal herbs?\I don't want your leftovers!\What about you, Yuno?\Not a chance. response:	I'm glad that you're all safe.
context: My magic is not so weak that it'd be broken by someone who's injured.\Look! We've taken his grimoire, too.\Don't get so pissy.\Want some medicinal herbs?\I don't want your leftovers!\What about you, Yuno?\Not a chance.\I'm glad that you're all safe. response:	Should you be moving around now?
context: Look! We've taken his grimoire, too.\Don't get so pissy.\Want some medicinal herbs?\I don't want your leftovers!\What about you, Yuno?\Not a chance.\I'm glad that you're all safe.\Should you be moving around now? response:	It's fine. I feel much better.
context: Don't get so pissy.\Want some medicinal herbs?\I don't want your leftovers!\What about you, Yuno?\Not a chance.\I'm glad that you're all safe.\Should you be moving around now?\It's fine. I feel much better. response:	It's all because you protected me, Noelle.
context: Want some medicinal herbs?\I don't want your leftovers!\What about you, Yuno?\Not a chance.\I'm glad that you're all safe.\Should you be moving around now?\It's fine. I feel much better.\It's all because you protected me, Noelle. response:	I-I didn't protect you.
context: I don't want your leftovers!\What about you, Yuno?\Not a chance.\I'm glad that you're all safe.\Should you be moving around now?\It's fine. I feel much better.\It's all because you protected me, Noelle.\I-I didn't protect you. response:	You're just so helpless that I couldn't leave you alone.
context: What about you, Yuno?\Not a chance.\I'm glad that you're all safe.\Should you be moving around now?\It's fine. I feel much better.\It's all because you protected me, Noelle.\I-I didn't protect you.\You're just so helpless that I couldn't leave you alone. response:	Right. Thank you very much.
context: Not a chance.\I'm glad that you're all safe.\Should you be moving around now?\It's fine. I feel much better.\It's all because you protected me, Noelle.\I-I didn't protect you.\You're just so helpless that I couldn't leave you alone.\Right. Thank you very much. response:	M-More importantly, Asta, do something about your clothes!
context: I'm glad that you're all safe.\Should you be moving around now?\It's fine. I feel much better.\It's all because you protected me, Noelle.\I-I didn't protect you.\You're just so helpless that I couldn't leave you alone.\Right. Thank you very much.\M-More importantly, Asta, do something about your clothes! response:	Well, what am I supposed to do?
context: Should you be moving around now?\It's fine. I feel much better.\It's all because you protected me, Noelle.\I-I didn't protect you.\You're just so helpless that I couldn't leave you alone.\Right. Thank you very much.\M-More importantly, Asta, do something about your clothes!\Well, what am I supposed to do? response:	Aren't you embarrassed?
context: It's fine. I feel much better.\It's all because you protected me, Noelle.\I-I didn't protect you.\You're just so helpless that I couldn't leave you alone.\Right. Thank you very much.\M-More importantly, Asta, do something about your clothes!\Well, what am I supposed to do?\Aren't you embarrassed? response:	Why are you the one turning red?
context: It's all because you protected me, Noelle.\I-I didn't protect you.\You're just so helpless that I couldn't leave you alone.\Right. Thank you very much.\M-More importantly, Asta, do something about your clothes!\Well, what am I supposed to do?\Aren't you embarrassed?\Why are you the one turning red? response:	I'm not turning red!
context: I-I didn't protect you.\You're just so helpless that I couldn't leave you alone.\Right. Thank you very much.\M-More importantly, Asta, do something about your clothes!\Well, what am I supposed to do?\Aren't you embarrassed?\Why are you the one turning red?\I'm not turning red! response:	Actually...
context: You're just so helpless that I couldn't leave you alone.\Right. Thank you very much.\M-More importantly, Asta, do something about your clothes!\Well, what am I supposed to do?\Aren't you embarrassed?\Why are you the one turning red?\I'm not turning red!\Actually... response:	My robe's ripped to shreds...
context: Right. Thank you very much.\M-More importantly, Asta, do something about your clothes!\Well, what am I supposed to do?\Aren't you embarrassed?\Why are you the one turning red?\I'm not turning red!\Actually...\My robe's ripped to shreds... response:	Magna's gonna kill me.
context: M-More importantly, Asta, do something about your clothes!\Well, what am I supposed to do?\Aren't you embarrassed?\Why are you the one turning red?\I'm not turning red!\Actually...\My robe's ripped to shreds...\Magna's gonna kill me. response:	Vanessa will fix it for you when we get back.
context: Well, what am I supposed to do?\Aren't you embarrassed?\Why are you the one turning red?\I'm not turning red!\Actually...\My robe's ripped to shreds...\Magna's gonna kill me.\Vanessa will fix it for you when we get back. response:	Well, that's good, I guess.
context: Aren't you embarrassed?\Why are you the one turning red?\I'm not turning red!\Actually...\My robe's ripped to shreds...\Magna's gonna kill me.\Vanessa will fix it for you when we get back.\Well, that's good, I guess. response:	To think that we'd be saved by the Black Bulls...
context: Why are you the one turning red?\I'm not turning red!\Actually...\My robe's ripped to shreds...\Magna's gonna kill me.\Vanessa will fix it for you when we get back.\Well, that's good, I guess.\To think that we'd be saved by the Black Bulls... response:	We were the first ones to arrive, therefore we win this competition,
context: I'm not turning red!\Actually...\My robe's ripped to shreds...\Magna's gonna kill me.\Vanessa will fix it for you when we get back.\Well, that's good, I guess.\To think that we'd be saved by the Black Bulls...\We were the first ones to arrive, therefore we win this competition, response:	but I will allow you three to enter the treasure chamber, also.
context: Actually...\My robe's ripped to shreds...\Magna's gonna kill me.\Vanessa will fix it for you when we get back.\Well, that's good, I guess.\To think that we'd be saved by the Black Bulls...\We were the first ones to arrive, therefore we win this competition,\but I will allow you three to enter the treasure chamber, also. response:	Why do you always sound so arrogant, four-eyes?
context: My robe's ripped to shreds...\Magna's gonna kill me.\Vanessa will fix it for you when we get back.\Well, that's good, I guess.\To think that we'd be saved by the Black Bulls...\We were the first ones to arrive, therefore we win this competition,\but I will allow you three to enter the treasure chamber, also.\Why do you always sound so arrogant, four-eyes? response:	Well, thank you very much, you jerk!
context: Magna's gonna kill me.\Vanessa will fix it for you when we get back.\Well, that's good, I guess.\To think that we'd be saved by the Black Bulls...\We were the first ones to arrive, therefore we win this competition,\but I will allow you three to enter the treasure chamber, also.\Why do you always sound so arrogant, four-eyes?\Well, thank you very much, you jerk! response:	Well, excuse me, Lord Four-Eyes!
context: Vanessa will fix it for you when we get back.\Well, that's good, I guess.\To think that we'd be saved by the Black Bulls...\We were the first ones to arrive, therefore we win this competition,\but I will allow you three to enter the treasure chamber, also.\Why do you always sound so arrogant, four-eyes?\Well, thank you very much, you jerk!\Well, excuse me, Lord Four-Eyes! response:	Who are you calling Lord Four-Eyes?!
context: Well, that's good, I guess.\To think that we'd be saved by the Black Bulls...\We were the first ones to arrive, therefore we win this competition,\but I will allow you three to enter the treasure chamber, also.\Why do you always sound so arrogant, four-eyes?\Well, thank you very much, you jerk!\Well, excuse me, Lord Four-Eyes!\Who are you calling Lord Four-Eyes?! response:	Hmph! I don't have time to argue with you!
context: To think that we'd be saved by the Black Bulls...\We were the first ones to arrive, therefore we win this competition,\but I will allow you three to enter the treasure chamber, also.\Why do you always sound so arrogant, four-eyes?\Well, thank you very much, you jerk!\Well, excuse me, Lord Four-Eyes!\Who are you calling Lord Four-Eyes?!\Hmph! I don't have time to argue with you! response:	Well, excuse me, Lord Four-Eyes!
context: We were the first ones to arrive, therefore we win this competition,\but I will allow you three to enter the treasure chamber, also.\Why do you always sound so arrogant, four-eyes?\Well, thank you very much, you jerk!\Well, excuse me, Lord Four-Eyes!\Who are you calling Lord Four-Eyes?!\Hmph! I don't have time to argue with you!\Well, excuse me, Lord Four-Eyes! response:	Shut your mouth!
context: but I will allow you three to enter the treasure chamber, also.\Why do you always sound so arrogant, four-eyes?\Well, thank you very much, you jerk!\Well, excuse me, Lord Four-Eyes!\Who are you calling Lord Four-Eyes?!\Hmph! I don't have time to argue with you!\Well, excuse me, Lord Four-Eyes!\Shut your mouth! response:	They sure like wasting each other's time.
context: Why do you always sound so arrogant, four-eyes?\Well, thank you very much, you jerk!\Well, excuse me, Lord Four-Eyes!\Who are you calling Lord Four-Eyes?!\Hmph! I don't have time to argue with you!\Well, excuse me, Lord Four-Eyes!\Shut your mouth!\They sure like wasting each other's time. response:	Keep it up and I'll break those glasses of yours!
context: Well, thank you very much, you jerk!\Well, excuse me, Lord Four-Eyes!\Who are you calling Lord Four-Eyes?!\Hmph! I don't have time to argue with you!\Well, excuse me, Lord Four-Eyes!\Shut your mouth!\They sure like wasting each other's time.\Keep it up and I'll break those glasses of yours! response:	That's just cruelty!
context: Well, excuse me, Lord Four-Eyes!\Who are you calling Lord Four-Eyes?!\Hmph! I don't have time to argue with you!\Well, excuse me, Lord Four-Eyes!\Shut your mouth!\They sure like wasting each other's time.\Keep it up and I'll break those glasses of yours!\That's just cruelty! response:	I wouldn't say that, Lord Four-Eyes!
context: Who are you calling Lord Four-Eyes?!\Hmph! I don't have time to argue with you!\Well, excuse me, Lord Four-Eyes!\Shut your mouth!\They sure like wasting each other's time.\Keep it up and I'll break those glasses of yours!\That's just cruelty!\I wouldn't say that, Lord Four-Eyes! response:	That's enough!
context: Hmph! I don't have time to argue with you!\Well, excuse me, Lord Four-Eyes!\Shut your mouth!\They sure like wasting each other's time.\Keep it up and I'll break those glasses of yours!\That's just cruelty!\I wouldn't say that, Lord Four-Eyes!\That's enough! response:	Let us head to the treasure chamber!
context: Well, excuse me, Lord Four-Eyes!\Shut your mouth!\They sure like wasting each other's time.\Keep it up and I'll break those glasses of yours!\That's just cruelty!\I wouldn't say that, Lord Four-Eyes!\That's enough!\Let us head to the treasure chamber! response:	Yeah!
context: Shut your mouth!\They sure like wasting each other's time.\Keep it up and I'll break those glasses of yours!\That's just cruelty!\I wouldn't say that, Lord Four-Eyes!\That's enough!\Let us head to the treasure chamber!\Yeah! response:	It'll be the Clover Kingdom's Magic Knights who get to the treasure chamber!
context: They sure like wasting each other's time.\Keep it up and I'll break those glasses of yours!\That's just cruelty!\I wouldn't say that, Lord Four-Eyes!\That's enough!\Let us head to the treasure chamber!\Yeah!\It'll be the Clover Kingdom's Magic Knights who get to the treasure chamber! response:	You're so annoying!
context: Keep it up and I'll break those glasses of yours!\That's just cruelty!\I wouldn't say that, Lord Four-Eyes!\That's enough!\Let us head to the treasure chamber!\Yeah!\It'll be the Clover Kingdom's Magic Knights who get to the treasure chamber!\You're so annoying! response:	You're the one who's annoying!
context: That's just cruelty!\I wouldn't say that, Lord Four-Eyes!\That's enough!\Let us head to the treasure chamber!\Yeah!\It'll be the Clover Kingdom's Magic Knights who get to the treasure chamber!\You're so annoying!\You're the one who's annoying! response:	How do you get in?
context: I wouldn't say that, Lord Four-Eyes!\That's enough!\Let us head to the treasure chamber!\Yeah!\It'll be the Clover Kingdom's Magic Knights who get to the treasure chamber!\You're so annoying!\You're the one who's annoying!\How do you get in? response:	There must be some code to open this door somewhere.
context: That's enough!\Let us head to the treasure chamber!\Yeah!\It'll be the Clover Kingdom's Magic Knights who get to the treasure chamber!\You're so annoying!\You're the one who's annoying!\How do you get in?\There must be some code to open this door somewhere. response:	You can do it! Think harder, four-eyes!
context: Let us head to the treasure chamber!\Yeah!\It'll be the Clover Kingdom's Magic Knights who get to the treasure chamber!\You're so annoying!\You're the one who's annoying!\How do you get in?\There must be some code to open this door somewhere.\You can do it! Think harder, four-eyes! response:	Shut up! Stop calling me that!
context: Yeah!\It'll be the Clover Kingdom's Magic Knights who get to the treasure chamber!\You're so annoying!\You're the one who's annoying!\How do you get in?\There must be some code to open this door somewhere.\You can do it! Think harder, four-eyes!\Shut up! Stop calling me that! response:	My name is Klaus!
context: It'll be the Clover Kingdom's Magic Knights who get to the treasure chamber!\You're so annoying!\You're the one who's annoying!\How do you get in?\There must be some code to open this door somewhere.\You can do it! Think harder, four-eyes!\Shut up! Stop calling me that!\My name is Klaus! response:	It appears this door is made with magic, so just cut through it.
context: You're so annoying!\You're the one who's annoying!\How do you get in?\There must be some code to open this door somewhere.\You can do it! Think harder, four-eyes!\Shut up! Stop calling me that!\My name is Klaus!\It appears this door is made with magic, so just cut through it. response:	Like, swoosh.
context: You're the one who's annoying!\How do you get in?\There must be some code to open this door somewhere.\You can do it! Think harder, four-eyes!\Shut up! Stop calling me that!\My name is Klaus!\It appears this door is made with magic, so just cut through it.\Like, swoosh. response:	All right!
context: How do you get in?\There must be some code to open this door somewhere.\You can do it! Think harder, four-eyes!\Shut up! Stop calling me that!\My name is Klaus!\It appears this door is made with magic, so just cut through it.\Like, swoosh.\All right! response:	There's no way you can open it.
context: There must be some code to open this door somewhere.\You can do it! Think harder, four-eyes!\Shut up! Stop calling me that!\My name is Klaus!\It appears this door is made with magic, so just cut through it.\Like, swoosh.\All right!\There's no way you can open it. response:	Yes!
context: You can do it! Think harder, four-eyes!\Shut up! Stop calling me that!\My name is Klaus!\It appears this door is made with magic, so just cut through it.\Like, swoosh.\All right!\There's no way you can open it.\Yes! response:	That's awesome!
context: Shut up! Stop calling me that!\My name is Klaus!\It appears this door is made with magic, so just cut through it.\Like, swoosh.\All right!\There's no way you can open it.\Yes!\That's awesome! response:	It's a mountain of treasure!
context: My name is Klaus!\It appears this door is made with magic, so just cut through it.\Like, swoosh.\All right!\There's no way you can open it.\Yes!\That's awesome!\It's a mountain of treasure! response:	Hey! Be careful!
context: It appears this door is made with magic, so just cut through it.\Like, swoosh.\All right!\There's no way you can open it.\Yes!\That's awesome!\It's a mountain of treasure!\Hey! Be careful! response:	Heya, Asta.
context: Like, swoosh.\All right!\There's no way you can open it.\Yes!\That's awesome!\It's a mountain of treasure!\Hey! Be careful!\Heya, Asta. response:	Luck popped out!
context: All right!\There's no way you can open it.\Yes!\That's awesome!\It's a mountain of treasure!\Hey! Be careful!\Heya, Asta.\Luck popped out! response:	It's beautiful.
context: There's no way you can open it.\Yes!\That's awesome!\It's a mountain of treasure!\Hey! Be careful!\Heya, Asta.\Luck popped out!\It's beautiful. response:	I wonder what you use this for. I haven't the slightest idea.
context: Yes!\That's awesome!\It's a mountain of treasure!\Hey! Be careful!\Heya, Asta.\Luck popped out!\It's beautiful.\I wonder what you use this for. I haven't the slightest idea. response:	All of you! Stop touching things without permission!
context: That's awesome!\It's a mountain of treasure!\Hey! Be careful!\Heya, Asta.\Luck popped out!\It's beautiful.\I wonder what you use this for. I haven't the slightest idea.\All of you! Stop touching things without permission! response:	They might be magical items worthy of being national treasures!
context: It's a mountain of treasure!\Hey! Be careful!\Heya, Asta.\Luck popped out!\It's beautiful.\I wonder what you use this for. I haven't the slightest idea.\All of you! Stop touching things without permission!\They might be magical items worthy of being national treasures! response:	A little bit won't hurt, crabbypants.
context: Hey! Be careful!\Heya, Asta.\Luck popped out!\It's beautiful.\I wonder what you use this for. I haven't the slightest idea.\All of you! Stop touching things without permission!\They might be magical items worthy of being national treasures!\A little bit won't hurt, crabbypants. response:	Who are you calling crabbypants?!
context: Heya, Asta.\Luck popped out!\It's beautiful.\I wonder what you use this for. I haven't the slightest idea.\All of you! Stop touching things without permission!\They might be magical items worthy of being national treasures!\A little bit won't hurt, crabbypants.\Who are you calling crabbypants?! response:	Then we'll just go back to four-eyes.
context: Luck popped out!\It's beautiful.\I wonder what you use this for. I haven't the slightest idea.\All of you! Stop touching things without permission!\They might be magical items worthy of being national treasures!\A little bit won't hurt, crabbypants.\Who are you calling crabbypants?!\Then we'll just go back to four-eyes. response:	Stop calling me that!
context: It's beautiful.\I wonder what you use this for. I haven't the slightest idea.\All of you! Stop touching things without permission!\They might be magical items worthy of being national treasures!\A little bit won't hurt, crabbypants.\Who are you calling crabbypants?!\Then we'll just go back to four-eyes.\Stop calling me that! response:	Then glasses man.
context: I wonder what you use this for. I haven't the slightest idea.\All of you! Stop touching things without permission!\They might be magical items worthy of being national treasures!\A little bit won't hurt, crabbypants.\Who are you calling crabbypants?!\Then we'll just go back to four-eyes.\Stop calling me that!\Then glasses man. response:	You bastard!
context: All of you! Stop touching things without permission!\They might be magical items worthy of being national treasures!\A little bit won't hurt, crabbypants.\Who are you calling crabbypants?!\Then we'll just go back to four-eyes.\Stop calling me that!\Then glasses man.\You bastard! response:	See? You are a crabbypants!
context: They might be magical items worthy of being national treasures!\A little bit won't hurt, crabbypants.\Who are you calling crabbypants?!\Then we'll just go back to four-eyes.\Stop calling me that!\Then glasses man.\You bastard!\See? You are a crabbypants! response:	You think that makes you clever or something?!
context: A little bit won't hurt, crabbypants.\Who are you calling crabbypants?!\Then we'll just go back to four-eyes.\Stop calling me that!\Then glasses man.\You bastard!\See? You are a crabbypants!\You think that makes you clever or something?! response:	What are these symbols? I've never seen them before.
context: Who are you calling crabbypants?!\Then we'll just go back to four-eyes.\Stop calling me that!\Then glasses man.\You bastard!\See? You are a crabbypants!\You think that makes you clever or something?!\What are these symbols? I've never seen them before. response:	The symbols...
context: Then we'll just go back to four-eyes.\Stop calling me that!\Then glasses man.\You bastard!\See? You are a crabbypants!\You think that makes you clever or something?!\What are these symbols? I've never seen them before.\The symbols... response:	What was that just now?
context: Stop calling me that!\Then glasses man.\You bastard!\See? You are a crabbypants!\You think that makes you clever or something?!\What are these symbols? I've never seen them before.\The symbols...\What was that just now? response:	No idea.
context: Then glasses man.\You bastard!\See? You are a crabbypants!\You think that makes you clever or something?!\What are these symbols? I've never seen them before.\The symbols...\What was that just now?\No idea. response:	Don't go around touching things.
context: You bastard!\See? You are a crabbypants!\You think that makes you clever or something?!\What are these symbols? I've never seen them before.\The symbols...\What was that just now?\No idea.\Don't go around touching things. response:	Put that back.
context: See? You are a crabbypants!\You think that makes you clever or something?!\What are these symbols? I've never seen them before.\The symbols...\What was that just now?\No idea.\Don't go around touching things.\Put that back. response:	Ow, ow, ow, ow!
context: You think that makes you clever or something?!\What are these symbols? I've never seen them before.\The symbols...\What was that just now?\No idea.\Don't go around touching things.\Put that back.\Ow, ow, ow, ow! response:	Ow, ow, ow, ow! Stop! You're gonna tear it out, Nero!
context: What are these symbols? I've never seen them before.\The symbols...\What was that just now?\No idea.\Don't go around touching things.\Put that back.\Ow, ow, ow, ow!\Ow, ow, ow, ow! Stop! You're gonna tear it out, Nero! response:	Hey!
context: The symbols...\What was that just now?\No idea.\Don't go around touching things.\Put that back.\Ow, ow, ow, ow!\Ow, ow, ow, ow! Stop! You're gonna tear it out, Nero!\Hey! response:	What about it?
context: What was that just now?\No idea.\Don't go around touching things.\Put that back.\Ow, ow, ow, ow!\Ow, ow, ow, ow! Stop! You're gonna tear it out, Nero!\Hey!\What about it? response:	Ow, ow, ow, ow, ow, ow!
context: No idea.\Don't go around touching things.\Put that back.\Ow, ow, ow, ow!\Ow, ow, ow, ow! Stop! You're gonna tear it out, Nero!\Hey!\What about it?\Ow, ow, ow, ow, ow, ow! response:	But this is a rather rare, strange grimoire.
