context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: A friend of mine who owns a gallery has been looking out for Hagu ever since she entered high school.\He's been asking to get Hagumi-san's work at all costs.\Surprised?\You should be.\I'm surprised every time I look at her works as well.\It just feels like it will come to life any moment...\Birds, flowers, or people...\I often talk with that gallery owner. response:	He says he'd like to become Hagu just once, to see the world through her eyes.
context: He's been asking to get Hagumi-san's work at all costs.\Surprised?\You should be.\I'm surprised every time I look at her works as well.\It just feels like it will come to life any moment...\Birds, flowers, or people...\I often talk with that gallery owner.\He says he'd like to become Hagu just once, to see the world through her eyes. response:	I wonder what it would look like, he says.
context: Surprised?\You should be.\I'm surprised every time I look at her works as well.\It just feels like it will come to life any moment...\Birds, flowers, or people...\I often talk with that gallery owner.\He says he'd like to become Hagu just once, to see the world through her eyes.\I wonder what it would look like, he says. response:	That ability to stir such emotions in others...
context: You should be.\I'm surprised every time I look at her works as well.\It just feels like it will come to life any moment...\Birds, flowers, or people...\I often talk with that gallery owner.\He says he'd like to become Hagu just once, to see the world through her eyes.\I wonder what it would look like, he says.\That ability to stir such emotions in others... response:	But still, even her footprints are pretty cute.
context: I'm surprised every time I look at her works as well.\It just feels like it will come to life any moment...\Birds, flowers, or people...\I often talk with that gallery owner.\He says he'd like to become Hagu just once, to see the world through her eyes.\I wonder what it would look like, he says.\That ability to stir such emotions in others...\But still, even her footprints are pretty cute. response:	What's wrong?
context: It just feels like it will come to life any moment...\Birds, flowers, or people...\I often talk with that gallery owner.\He says he'd like to become Hagu just once, to see the world through her eyes.\I wonder what it would look like, he says.\That ability to stir such emotions in others...\But still, even her footprints are pretty cute.\What's wrong? response:	Hagu-chan is amazing, isn't she?
context: Birds, flowers, or people...\I often talk with that gallery owner.\He says he'd like to become Hagu just once, to see the world through her eyes.\I wonder what it would look like, he says.\That ability to stir such emotions in others...\But still, even her footprints are pretty cute.\What's wrong?\Hagu-chan is amazing, isn't she? response:	Yeah.
context: I often talk with that gallery owner.\He says he'd like to become Hagu just once, to see the world through her eyes.\I wonder what it would look like, he says.\That ability to stir such emotions in others...\But still, even her footprints are pretty cute.\What's wrong?\Hagu-chan is amazing, isn't she?\Yeah. response:	I was a bit surprised too.
context: He says he'd like to become Hagu just once, to see the world through her eyes.\I wonder what it would look like, he says.\That ability to stir such emotions in others...\But still, even her footprints are pretty cute.\What's wrong?\Hagu-chan is amazing, isn't she?\Yeah.\I was a bit surprised too. response:	I'm in... quite a shock.
context: I wonder what it would look like, he says.\That ability to stir such emotions in others...\But still, even her footprints are pretty cute.\What's wrong?\Hagu-chan is amazing, isn't she?\Yeah.\I was a bit surprised too.\I'm in... quite a shock. response:	I entered college thinking I wanted to accomplish something...
context: That ability to stir such emotions in others...\But still, even her footprints are pretty cute.\What's wrong?\Hagu-chan is amazing, isn't she?\Yeah.\I was a bit surprised too.\I'm in... quite a shock.\I entered college thinking I wanted to accomplish something... response:	But I haven't yet decided what I want to do in the future.
context: But still, even her footprints are pretty cute.\What's wrong?\Hagu-chan is amazing, isn't she?\Yeah.\I was a bit surprised too.\I'm in... quite a shock.\I entered college thinking I wanted to accomplish something...\But I haven't yet decided what I want to do in the future. response:	I haven't thought about anything like that...
context: What's wrong?\Hagu-chan is amazing, isn't she?\Yeah.\I was a bit surprised too.\I'm in... quite a shock.\I entered college thinking I wanted to accomplish something...\But I haven't yet decided what I want to do in the future.\I haven't thought about anything like that... response:	So watching Hagu-chan made me fret a bit.
context: Hagu-chan is amazing, isn't she?\Yeah.\I was a bit surprised too.\I'm in... quite a shock.\I entered college thinking I wanted to accomplish something...\But I haven't yet decided what I want to do in the future.\I haven't thought about anything like that...\So watching Hagu-chan made me fret a bit. response:	Well, it's kind of like how Morita-senpai looks like he's doing whatever he wants...
context: Yeah.\I was a bit surprised too.\I'm in... quite a shock.\I entered college thinking I wanted to accomplish something...\But I haven't yet decided what I want to do in the future.\I haven't thought about anything like that...\So watching Hagu-chan made me fret a bit.\Well, it's kind of like how Morita-senpai looks like he's doing whatever he wants... response:	But he's actually doing something incredible somewhere...
context: I was a bit surprised too.\I'm in... quite a shock.\I entered college thinking I wanted to accomplish something...\But I haven't yet decided what I want to do in the future.\I haven't thought about anything like that...\So watching Hagu-chan made me fret a bit.\Well, it's kind of like how Morita-senpai looks like he's doing whatever he wants...\But he's actually doing something incredible somewhere... response:	I'm not quite sure about that guy.
context: I'm in... quite a shock.\I entered college thinking I wanted to accomplish something...\But I haven't yet decided what I want to do in the future.\I haven't thought about anything like that...\So watching Hagu-chan made me fret a bit.\Well, it's kind of like how Morita-senpai looks like he's doing whatever he wants...\But he's actually doing something incredible somewhere...\I'm not quite sure about that guy. response:	But Mayama-senpai, after graduation you're also going to work at that store design office you're part-timing at, right?
context: I entered college thinking I wanted to accomplish something...\But I haven't yet decided what I want to do in the future.\I haven't thought about anything like that...\So watching Hagu-chan made me fret a bit.\Well, it's kind of like how Morita-senpai looks like he's doing whatever he wants...\But he's actually doing something incredible somewhere...\I'm not quite sure about that guy.\But Mayama-senpai, after graduation you're also going to work at that store design office you're part-timing at, right? response:	At Rika-san's place, huh?
context: But I haven't yet decided what I want to do in the future.\I haven't thought about anything like that...\So watching Hagu-chan made me fret a bit.\Well, it's kind of like how Morita-senpai looks like he's doing whatever he wants...\But he's actually doing something incredible somewhere...\I'm not quite sure about that guy.\But Mayama-senpai, after graduation you're also going to work at that store design office you're part-timing at, right?\At Rika-san's place, huh? response:	Well, I'm not too sure just yet.
context: I haven't thought about anything like that...\So watching Hagu-chan made me fret a bit.\Well, it's kind of like how Morita-senpai looks like he's doing whatever he wants...\But he's actually doing something incredible somewhere...\I'm not quite sure about that guy.\But Mayama-senpai, after graduation you're also going to work at that store design office you're part-timing at, right?\At Rika-san's place, huh?\Well, I'm not too sure just yet. response:	Oba-chan, another kakiage, please.
context: So watching Hagu-chan made me fret a bit.\Well, it's kind of like how Morita-senpai looks like he's doing whatever he wants...\But he's actually doing something incredible somewhere...\I'm not quite sure about that guy.\But Mayama-senpai, after graduation you're also going to work at that store design office you're part-timing at, right?\At Rika-san's place, huh?\Well, I'm not too sure just yet.\Oba-chan, another kakiage, please. response:	Kakiage: vegetables dipped in batter and deep-fried.
context: Well, it's kind of like how Morita-senpai looks like he's doing whatever he wants...\But he's actually doing something incredible somewhere...\I'm not quite sure about that guy.\But Mayama-senpai, after graduation you're also going to work at that store design office you're part-timing at, right?\At Rika-san's place, huh?\Well, I'm not too sure just yet.\Oba-chan, another kakiage, please.\Kakiage: vegetables dipped in batter and deep-fried. response:	Sure.
context: But he's actually doing something incredible somewhere...\I'm not quite sure about that guy.\But Mayama-senpai, after graduation you're also going to work at that store design office you're part-timing at, right?\At Rika-san's place, huh?\Well, I'm not too sure just yet.\Oba-chan, another kakiage, please.\Kakiage: vegetables dipped in batter and deep-fried.\Sure. response:	Here.
context: I'm not quite sure about that guy.\But Mayama-senpai, after graduation you're also going to work at that store design office you're part-timing at, right?\At Rika-san's place, huh?\Well, I'm not too sure just yet.\Oba-chan, another kakiage, please.\Kakiage: vegetables dipped in batter and deep-fried.\Sure.\Here. response:	You're still a sophomore, Takemoto.
context: But Mayama-senpai, after graduation you're also going to work at that store design office you're part-timing at, right?\At Rika-san's place, huh?\Well, I'm not too sure just yet.\Oba-chan, another kakiage, please.\Kakiage: vegetables dipped in batter and deep-fried.\Sure.\Here.\You're still a sophomore, Takemoto. response:	Don't fret and just try something.
context: At Rika-san's place, huh?\Well, I'm not too sure just yet.\Oba-chan, another kakiage, please.\Kakiage: vegetables dipped in batter and deep-fried.\Sure.\Here.\You're still a sophomore, Takemoto.\Don't fret and just try something. response:	Just try out everything that interests you.
context: Well, I'm not too sure just yet.\Oba-chan, another kakiage, please.\Kakiage: vegetables dipped in batter and deep-fried.\Sure.\Here.\You're still a sophomore, Takemoto.\Don't fret and just try something.\Just try out everything that interests you. response:	There's a lot of things you can learn easily once you give it a go.
context: Oba-chan, another kakiage, please.\Kakiage: vegetables dipped in batter and deep-fried.\Sure.\Here.\You're still a sophomore, Takemoto.\Don't fret and just try something.\Just try out everything that interests you.\There's a lot of things you can learn easily once you give it a go. response:	Got it, Senpai.
context: Kakiage: vegetables dipped in batter and deep-fried.\Sure.\Here.\You're still a sophomore, Takemoto.\Don't fret and just try something.\Just try out everything that interests you.\There's a lot of things you can learn easily once you give it a go.\Got it, Senpai. response:	Want to throw a big teppanyaki party sometime next week?
context: Sure.\Here.\You're still a sophomore, Takemoto.\Don't fret and just try something.\Just try out everything that interests you.\There's a lot of things you can learn easily once you give it a go.\Got it, Senpai.\Want to throw a big teppanyaki party sometime next week? response:	Teppanyaki: food roasted on a hot iron plate.
context: Here.\You're still a sophomore, Takemoto.\Don't fret and just try something.\Just try out everything that interests you.\There's a lot of things you can learn easily once you give it a go.\Got it, Senpai.\Want to throw a big teppanyaki party sometime next week?\Teppanyaki: food roasted on a hot iron plate. response:	We could invite Hagu-chan and the other people from the apartment.
context: You're still a sophomore, Takemoto.\Don't fret and just try something.\Just try out everything that interests you.\There's a lot of things you can learn easily once you give it a go.\Got it, Senpai.\Want to throw a big teppanyaki party sometime next week?\Teppanyaki: food roasted on a hot iron plate.\We could invite Hagu-chan and the other people from the apartment. response:	Sounds good. Let's do it!
context: Don't fret and just try something.\Just try out everything that interests you.\There's a lot of things you can learn easily once you give it a go.\Got it, Senpai.\Want to throw a big teppanyaki party sometime next week?\Teppanyaki: food roasted on a hot iron plate.\We could invite Hagu-chan and the other people from the apartment.\Sounds good. Let's do it! response:	Your noodles are getting cold.
context: Just try out everything that interests you.\There's a lot of things you can learn easily once you give it a go.\Got it, Senpai.\Want to throw a big teppanyaki party sometime next week?\Teppanyaki: food roasted on a hot iron plate.\We could invite Hagu-chan and the other people from the apartment.\Sounds good. Let's do it!\Your noodles are getting cold. response:	Got it. I'm digging in!
context: There's a lot of things you can learn easily once you give it a go.\Got it, Senpai.\Want to throw a big teppanyaki party sometime next week?\Teppanyaki: food roasted on a hot iron plate.\We could invite Hagu-chan and the other people from the apartment.\Sounds good. Let's do it!\Your noodles are getting cold.\Got it. I'm digging in! response:	Quit splashing the soup!
context: Got it, Senpai.\Want to throw a big teppanyaki party sometime next week?\Teppanyaki: food roasted on a hot iron plate.\We could invite Hagu-chan and the other people from the apartment.\Sounds good. Let's do it!\Your noodles are getting cold.\Got it. I'm digging in!\Quit splashing the soup! response:	Hello!
context: Want to throw a big teppanyaki party sometime next week?\Teppanyaki: food roasted on a hot iron plate.\We could invite Hagu-chan and the other people from the apartment.\Sounds good. Let's do it!\Your noodles are getting cold.\Got it. I'm digging in!\Quit splashing the soup!\Hello! response:	Hagu-chan?
context: Teppanyaki: food roasted on a hot iron plate.\We could invite Hagu-chan and the other people from the apartment.\Sounds good. Let's do it!\Your noodles are getting cold.\Got it. I'm digging in!\Quit splashing the soup!\Hello!\Hagu-chan? response:	What are you doing?
context: We could invite Hagu-chan and the other people from the apartment.\Sounds good. Let's do it!\Your noodles are getting cold.\Got it. I'm digging in!\Quit splashing the soup!\Hello!\Hagu-chan?\What are you doing? response:	What's this?
context: Sounds good. Let's do it!\Your noodles are getting cold.\Got it. I'm digging in!\Quit splashing the soup!\Hello!\Hagu-chan?\What are you doing?\What's this? response:	Here.
context: Your noodles are getting cold.\Got it. I'm digging in!\Quit splashing the soup!\Hello!\Hagu-chan?\What are you doing?\What's this?\Here. response:	Hagu's Notebook?
context: Got it. I'm digging in!\Quit splashing the soup!\Hello!\Hagu-chan?\What are you doing?\What's this?\Here.\Hagu's Notebook? response:	Ah, it's the list of things you want to buy?
context: Quit splashing the soup!\Hello!\Hagu-chan?\What are you doing?\What's this?\Here.\Hagu's Notebook?\Ah, it's the list of things you want to buy? response:	Yup.
context: Hello!\Hagu-chan?\What are you doing?\What's this?\Here.\Hagu's Notebook?\Ah, it's the list of things you want to buy?\Yup. response:	I see. Mules, bags, dresses...
context: Hagu-chan?\What are you doing?\What's this?\Here.\Hagu's Notebook?\Ah, it's the list of things you want to buy?\Yup.\I see. Mules, bags, dresses... response:	This is expensive!
context: What are you doing?\What's this?\Here.\Hagu's Notebook?\Ah, it's the list of things you want to buy?\Yup.\I see. Mules, bags, dresses...\This is expensive! response:	I didn't know girls' stuff was so expensive!
context: What's this?\Here.\Hagu's Notebook?\Ah, it's the list of things you want to buy?\Yup.\I see. Mules, bags, dresses...\This is expensive!\I didn't know girls' stuff was so expensive! response:	Are you really going to buy all this?
