context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Come again!\How are we doing on sales?\Not good. We've still only sold eight items.\But I heard that toys sold well at Christmas.\You! The boy over there! How about a model kit?\Maybe we're in a bad location.\You could be right.\Maybe we should move somewhere where there are more kids. response:	We just got fired from the cleaner's.
context: How are we doing on sales?\Not good. We've still only sold eight items.\But I heard that toys sold well at Christmas.\You! The boy over there! How about a model kit?\Maybe we're in a bad location.\You could be right.\Maybe we should move somewhere where there are more kids.\We just got fired from the cleaner's. response:	If we don't do our best to make some money...
context: Not good. We've still only sold eight items.\But I heard that toys sold well at Christmas.\You! The boy over there! How about a model kit?\Maybe we're in a bad location.\You could be right.\Maybe we should move somewhere where there are more kids.\We just got fired from the cleaner's.\If we don't do our best to make some money... response:	Yeah...
context: But I heard that toys sold well at Christmas.\You! The boy over there! How about a model kit?\Maybe we're in a bad location.\You could be right.\Maybe we should move somewhere where there are more kids.\We just got fired from the cleaner's.\If we don't do our best to make some money...\Yeah... response:	With sales this bad, it's going to be tough just to make it through the year.
context: You! The boy over there! How about a model kit?\Maybe we're in a bad location.\You could be right.\Maybe we should move somewhere where there are more kids.\We just got fired from the cleaner's.\If we don't do our best to make some money...\Yeah...\With sales this bad, it's going to be tough just to make it through the year. response:	Tomorrow's Christmas Eve already.
context: Maybe we're in a bad location.\You could be right.\Maybe we should move somewhere where there are more kids.\We just got fired from the cleaner's.\If we don't do our best to make some money...\Yeah...\With sales this bad, it's going to be tough just to make it through the year.\Tomorrow's Christmas Eve already. response:	Let's set up shop in a new place and work hard!
context: You could be right.\Maybe we should move somewhere where there are more kids.\We just got fired from the cleaner's.\If we don't do our best to make some money...\Yeah...\With sales this bad, it's going to be tough just to make it through the year.\Tomorrow's Christmas Eve already.\Let's set up shop in a new place and work hard! response:	What's wrong?
context: Maybe we should move somewhere where there are more kids.\We just got fired from the cleaner's.\If we don't do our best to make some money...\Yeah...\With sales this bad, it's going to be tough just to make it through the year.\Tomorrow's Christmas Eve already.\Let's set up shop in a new place and work hard!\What's wrong? response:	Isn't that Minmay?
context: We just got fired from the cleaner's.\If we don't do our best to make some money...\Yeah...\With sales this bad, it's going to be tough just to make it through the year.\Tomorrow's Christmas Eve already.\Let's set up shop in a new place and work hard!\What's wrong?\Isn't that Minmay? response:	It sure looks like her.
context: If we don't do our best to make some money...\Yeah...\With sales this bad, it's going to be tough just to make it through the year.\Tomorrow's Christmas Eve already.\Let's set up shop in a new place and work hard!\What's wrong?\Isn't that Minmay?\It sure looks like her. response:	Yeah...
context: Yeah...\With sales this bad, it's going to be tough just to make it through the year.\Tomorrow's Christmas Eve already.\Let's set up shop in a new place and work hard!\What's wrong?\Isn't that Minmay?\It sure looks like her.\Yeah... response:	Hey, Minmay!
context: With sales this bad, it's going to be tough just to make it through the year.\Tomorrow's Christmas Eve already.\Let's set up shop in a new place and work hard!\What's wrong?\Isn't that Minmay?\It sure looks like her.\Yeah...\Hey, Minmay! response:	Huh?
context: Tomorrow's Christmas Eve already.\Let's set up shop in a new place and work hard!\What's wrong?\Isn't that Minmay?\It sure looks like her.\Yeah...\Hey, Minmay!\Huh? response:	In last night's news, we reported that popular singer Lynn Minmay
context: Let's set up shop in a new place and work hard!\What's wrong?\Isn't that Minmay?\It sure looks like her.\Yeah...\Hey, Minmay!\Huh?\In last night's news, we reported that popular singer Lynn Minmay response:	had collapsed.
context: What's wrong?\Isn't that Minmay?\It sure looks like her.\Yeah...\Hey, Minmay!\Huh?\In last night's news, we reported that popular singer Lynn Minmay\had collapsed. response:	We have since learned that she did not collapse from illness.
context: Isn't that Minmay?\It sure looks like her.\Yeah...\Hey, Minmay!\Huh?\In last night's news, we reported that popular singer Lynn Minmay\had collapsed.\We have since learned that she did not collapse from illness. response:	Sources close to Miss Minmay state that she has, in fact, been missing since last night.
context: It sure looks like her.\Yeah...\Hey, Minmay!\Huh?\In last night's news, we reported that popular singer Lynn Minmay\had collapsed.\We have since learned that she did not collapse from illness.\Sources close to Miss Minmay state that she has, in fact, been missing since last night. response:	Miss Minmay stepped out after saying she was going out for a bit,
context: Yeah...\Hey, Minmay!\Huh?\In last night's news, we reported that popular singer Lynn Minmay\had collapsed.\We have since learned that she did not collapse from illness.\Sources close to Miss Minmay state that she has, in fact, been missing since last night.\Miss Minmay stepped out after saying she was going out for a bit, response:	but she has not returned and her whereabouts are unknown.
context: Hey, Minmay!\Huh?\In last night's news, we reported that popular singer Lynn Minmay\had collapsed.\We have since learned that she did not collapse from illness.\Sources close to Miss Minmay state that she has, in fact, been missing since last night.\Miss Minmay stepped out after saying she was going out for a bit,\but she has not returned and her whereabouts are unknown. response:	Some entertainers speculate this may be related to the disappearance of Lynn Kaifun,
context: Huh?\In last night's news, we reported that popular singer Lynn Minmay\had collapsed.\We have since learned that she did not collapse from illness.\Sources close to Miss Minmay state that she has, in fact, been missing since last night.\Miss Minmay stepped out after saying she was going out for a bit,\but she has not returned and her whereabouts are unknown.\Some entertainers speculate this may be related to the disappearance of Lynn Kaifun, response:	Miss Minmay's manager, several days ago but we have yet to receive confirmation of this.
context: In last night's news, we reported that popular singer Lynn Minmay\had collapsed.\We have since learned that she did not collapse from illness.\Sources close to Miss Minmay state that she has, in fact, been missing since last night.\Miss Minmay stepped out after saying she was going out for a bit,\but she has not returned and her whereabouts are unknown.\Some entertainers speculate this may be related to the disappearance of Lynn Kaifun,\Miss Minmay's manager, several days ago but we have yet to receive confirmation of this. response:	Minmay...!
context: had collapsed.\We have since learned that she did not collapse from illness.\Sources close to Miss Minmay state that she has, in fact, been missing since last night.\Miss Minmay stepped out after saying she was going out for a bit,\but she has not returned and her whereabouts are unknown.\Some entertainers speculate this may be related to the disappearance of Lynn Kaifun,\Miss Minmay's manager, several days ago but we have yet to receive confirmation of this.\Minmay...! response:	Why don't you come in?
context: We have since learned that she did not collapse from illness.\Sources close to Miss Minmay state that she has, in fact, been missing since last night.\Miss Minmay stepped out after saying she was going out for a bit,\but she has not returned and her whereabouts are unknown.\Some entertainers speculate this may be related to the disappearance of Lynn Kaifun,\Miss Minmay's manager, several days ago but we have yet to receive confirmation of this.\Minmay...!\Why don't you come in? response:	Come on.
context: Sources close to Miss Minmay state that she has, in fact, been missing since last night.\Miss Minmay stepped out after saying she was going out for a bit,\but she has not returned and her whereabouts are unknown.\Some entertainers speculate this may be related to the disappearance of Lynn Kaifun,\Miss Minmay's manager, several days ago but we have yet to receive confirmation of this.\Minmay...!\Why don't you come in?\Come on. response:	What in the world happened?
context: Miss Minmay stepped out after saying she was going out for a bit,\but she has not returned and her whereabouts are unknown.\Some entertainers speculate this may be related to the disappearance of Lynn Kaifun,\Miss Minmay's manager, several days ago but we have yet to receive confirmation of this.\Minmay...!\Why don't you come in?\Come on.\What in the world happened? response:	Minmay...
context: but she has not returned and her whereabouts are unknown.\Some entertainers speculate this may be related to the disappearance of Lynn Kaifun,\Miss Minmay's manager, several days ago but we have yet to receive confirmation of this.\Minmay...!\Why don't you come in?\Come on.\What in the world happened?\Minmay... response:	Give my regards to Ichijo.
context: Some entertainers speculate this may be related to the disappearance of Lynn Kaifun,\Miss Minmay's manager, several days ago but we have yet to receive confirmation of this.\Minmay...!\Why don't you come in?\Come on.\What in the world happened?\Minmay...\Give my regards to Ichijo. response:	Sure.
context: Miss Minmay's manager, several days ago but we have yet to receive confirmation of this.\Minmay...!\Why don't you come in?\Come on.\What in the world happened?\Minmay...\Give my regards to Ichijo.\Sure. response:	Have you warmed up a little?
context: Minmay...!\Why don't you come in?\Come on.\What in the world happened?\Minmay...\Give my regards to Ichijo.\Sure.\Have you warmed up a little? response:	Yes...
context: Why don't you come in?\Come on.\What in the world happened?\Minmay...\Give my regards to Ichijo.\Sure.\Have you warmed up a little?\Yes... response:	I've just had it with everything.
context: Come on.\What in the world happened?\Minmay...\Give my regards to Ichijo.\Sure.\Have you warmed up a little?\Yes...\I've just had it with everything. response:	All that attention started going to my head.
context: What in the world happened?\Minmay...\Give my regards to Ichijo.\Sure.\Have you warmed up a little?\Yes...\I've just had it with everything.\All that attention started going to my head. response:	Before I knew it, it was like I'd lost all these parts of myself.
context: Minmay...\Give my regards to Ichijo.\Sure.\Have you warmed up a little?\Yes...\I've just had it with everything.\All that attention started going to my head.\Before I knew it, it was like I'd lost all these parts of myself. response:	I don't even know what I should do now.
context: Give my regards to Ichijo.\Sure.\Have you warmed up a little?\Yes...\I've just had it with everything.\All that attention started going to my head.\Before I knew it, it was like I'd lost all these parts of myself.\I don't even know what I should do now. response:	The same thing happens to everyone.
context: Sure.\Have you warmed up a little?\Yes...\I've just had it with everything.\All that attention started going to my head.\Before I knew it, it was like I'd lost all these parts of myself.\I don't even know what I should do now.\The same thing happens to everyone. response:	We all go through life, losing things along the way.
context: Have you warmed up a little?\Yes...\I've just had it with everything.\All that attention started going to my head.\Before I knew it, it was like I'd lost all these parts of myself.\I don't even know what I should do now.\The same thing happens to everyone.\We all go through life, losing things along the way. response:	But you still have your songs, so you can be happy.
context: Yes...\I've just had it with everything.\All that attention started going to my head.\Before I knew it, it was like I'd lost all these parts of myself.\I don't even know what I should do now.\The same thing happens to everyone.\We all go through life, losing things along the way.\But you still have your songs, so you can be happy. response:	It's not enough just to like them.
context: I've just had it with everything.\All that attention started going to my head.\Before I knew it, it was like I'd lost all these parts of myself.\I don't even know what I should do now.\The same thing happens to everyone.\We all go through life, losing things along the way.\But you still have your songs, so you can be happy.\It's not enough just to like them. response:	I don't want to sing anymore.
context: All that attention started going to my head.\Before I knew it, it was like I'd lost all these parts of myself.\I don't even know what I should do now.\The same thing happens to everyone.\We all go through life, losing things along the way.\But you still have your songs, so you can be happy.\It's not enough just to like them.\I don't want to sing anymore. response:	Minmay...
context: Before I knew it, it was like I'd lost all these parts of myself.\I don't even know what I should do now.\The same thing happens to everyone.\We all go through life, losing things along the way.\But you still have your songs, so you can be happy.\It's not enough just to like them.\I don't want to sing anymore.\Minmay... response:	I won't sing again.
context: I don't even know what I should do now.\The same thing happens to everyone.\We all go through life, losing things along the way.\But you still have your songs, so you can be happy.\It's not enough just to like them.\I don't want to sing anymore.\Minmay...\I won't sing again. response:	Why not?
context: The same thing happens to everyone.\We all go through life, losing things along the way.\But you still have your songs, so you can be happy.\It's not enough just to like them.\I don't want to sing anymore.\Minmay...\I won't sing again.\Why not? response:	Because I can't.
context: We all go through life, losing things along the way.\But you still have your songs, so you can be happy.\It's not enough just to like them.\I don't want to sing anymore.\Minmay...\I won't sing again.\Why not?\Because I can't. response:	Something happened between you and Kaifun, didn't it?
context: But you still have your songs, so you can be happy.\It's not enough just to like them.\I don't want to sing anymore.\Minmay...\I won't sing again.\Why not?\Because I can't.\Something happened between you and Kaifun, didn't it? response:	Don't mention that name.
context: It's not enough just to like them.\I don't want to sing anymore.\Minmay...\I won't sing again.\Why not?\Because I can't.\Something happened between you and Kaifun, didn't it?\Don't mention that name. response:	I'll never see him again.
context: I don't want to sing anymore.\Minmay...\I won't sing again.\Why not?\Because I can't.\Something happened between you and Kaifun, didn't it?\Don't mention that name.\I'll never see him again. response:	But...
context: Minmay...\I won't sing again.\Why not?\Because I can't.\Something happened between you and Kaifun, didn't it?\Don't mention that name.\I'll never see him again.\But... response:	We knew each other too well. We'd get mad just looking at each other.
context: I won't sing again.\Why not?\Because I can't.\Something happened between you and Kaifun, didn't it?\Don't mention that name.\I'll never see him again.\But...\We knew each other too well. We'd get mad just looking at each other. response:	In show business, even among my old friends,
context: Why not?\Because I can't.\Something happened between you and Kaifun, didn't it?\Don't mention that name.\I'll never see him again.\But...\We knew each other too well. We'd get mad just looking at each other.\In show business, even among my old friends, response:	no one will listen to me or take my feelings seriously.
context: Because I can't.\Something happened between you and Kaifun, didn't it?\Don't mention that name.\I'll never see him again.\But...\We knew each other too well. We'd get mad just looking at each other.\In show business, even among my old friends,\no one will listen to me or take my feelings seriously. response:	The only person who thought about me...
context: Something happened between you and Kaifun, didn't it?\Don't mention that name.\I'll never see him again.\But...\We knew each other too well. We'd get mad just looking at each other.\In show business, even among my old friends,\no one will listen to me or take my feelings seriously.\The only person who thought about me... response:	Minmay...?
context: Don't mention that name.\I'll never see him again.\But...\We knew each other too well. We'd get mad just looking at each other.\In show business, even among my old friends,\no one will listen to me or take my feelings seriously.\The only person who thought about me...\Minmay...? response:	The only one who cared was you.
context: I'll never see him again.\But...\We knew each other too well. We'd get mad just looking at each other.\In show business, even among my old friends,\no one will listen to me or take my feelings seriously.\The only person who thought about me...\Minmay...?\The only one who cared was you. response:	Would you mind if I stayed here?
context: But...\We knew each other too well. We'd get mad just looking at each other.\In show business, even among my old friends,\no one will listen to me or take my feelings seriously.\The only person who thought about me...\Minmay...?\The only one who cared was you.\Would you mind if I stayed here? response:	Huh?
context: We knew each other too well. We'd get mad just looking at each other.\In show business, even among my old friends,\no one will listen to me or take my feelings seriously.\The only person who thought about me...\Minmay...?\The only one who cared was you.\Would you mind if I stayed here?\Huh? response:	I know I'd be a bother if I stayed forever,
context: In show business, even among my old friends,\no one will listen to me or take my feelings seriously.\The only person who thought about me...\Minmay...?\The only one who cared was you.\Would you mind if I stayed here?\Huh?\I know I'd be a bother if I stayed forever, response:	but just for tonight.
context: no one will listen to me or take my feelings seriously.\The only person who thought about me...\Minmay...?\The only one who cared was you.\Would you mind if I stayed here?\Huh?\I know I'd be a bother if I stayed forever,\but just for tonight. response:	I don't have anywhere to go!
context: The only person who thought about me...\Minmay...?\The only one who cared was you.\Would you mind if I stayed here?\Huh?\I know I'd be a bother if I stayed forever,\but just for tonight.\I don't have anywhere to go! response:	Please, Hikaru.
context: Minmay...?\The only one who cared was you.\Would you mind if I stayed here?\Huh?\I know I'd be a bother if I stayed forever,\but just for tonight.\I don't have anywhere to go!\Please, Hikaru. response:	Please!
context: The only one who cared was you.\Would you mind if I stayed here?\Huh?\I know I'd be a bother if I stayed forever,\but just for tonight.\I don't have anywhere to go!\Please, Hikaru.\Please! response:	I don't mind, but...
