context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Hagu-chan, do you want Morita-san to come back?\Or do you not?\What's wrong, Takemoto-kun?\Hey, what good will asking her that do?\Please tell me.\I don't want him to.\I don't want him to come back.\I think it's good to keep trying until you've tried everything you've wanted to do. response:	What kind of response did I want from her?
context: Or do you not?\What's wrong, Takemoto-kun?\Hey, what good will asking her that do?\Please tell me.\I don't want him to.\I don't want him to come back.\I think it's good to keep trying until you've tried everything you've wanted to do.\What kind of response did I want from her? response:	Her response wasn't that of a delicate girl in love.
context: What's wrong, Takemoto-kun?\Hey, what good will asking her that do?\Please tell me.\I don't want him to.\I don't want him to come back.\I think it's good to keep trying until you've tried everything you've wanted to do.\What kind of response did I want from her?\Her response wasn't that of a delicate girl in love. response:	It was more straightforward, more powerful...
context: Hey, what good will asking her that do?\Please tell me.\I don't want him to.\I don't want him to come back.\I think it's good to keep trying until you've tried everything you've wanted to do.\What kind of response did I want from her?\Her response wasn't that of a delicate girl in love.\It was more straightforward, more powerful... response:	Am I slow?
context: Please tell me.\I don't want him to.\I don't want him to come back.\I think it's good to keep trying until you've tried everything you've wanted to do.\What kind of response did I want from her?\Her response wasn't that of a delicate girl in love.\It was more straightforward, more powerful...\Am I slow? response:	I didn't notice that Hagu-chan liked Morita-san at all.
context: I don't want him to.\I don't want him to come back.\I think it's good to keep trying until you've tried everything you've wanted to do.\What kind of response did I want from her?\Her response wasn't that of a delicate girl in love.\It was more straightforward, more powerful...\Am I slow?\I didn't notice that Hagu-chan liked Morita-san at all. response:	I lived with her for a year and didn't notice.
context: I don't want him to come back.\I think it's good to keep trying until you've tried everything you've wanted to do.\What kind of response did I want from her?\Her response wasn't that of a delicate girl in love.\It was more straightforward, more powerful...\Am I slow?\I didn't notice that Hagu-chan liked Morita-san at all.\I lived with her for a year and didn't notice. response:	What should I make of my slowness as a girl?
context: I think it's good to keep trying until you've tried everything you've wanted to do.\What kind of response did I want from her?\Her response wasn't that of a delicate girl in love.\It was more straightforward, more powerful...\Am I slow?\I didn't notice that Hagu-chan liked Morita-san at all.\I lived with her for a year and didn't notice.\What should I make of my slowness as a girl? response:	It's fine.
context: What kind of response did I want from her?\Her response wasn't that of a delicate girl in love.\It was more straightforward, more powerful...\Am I slow?\I didn't notice that Hagu-chan liked Morita-san at all.\I lived with her for a year and didn't notice.\What should I make of my slowness as a girl?\It's fine. response:	I think that's one of your good points, Yamada.
context: Her response wasn't that of a delicate girl in love.\It was more straightforward, more powerful...\Am I slow?\I didn't notice that Hagu-chan liked Morita-san at all.\I lived with her for a year and didn't notice.\What should I make of my slowness as a girl?\It's fine.\I think that's one of your good points, Yamada. response:	What?
context: It was more straightforward, more powerful...\Am I slow?\I didn't notice that Hagu-chan liked Morita-san at all.\I lived with her for a year and didn't notice.\What should I make of my slowness as a girl?\It's fine.\I think that's one of your good points, Yamada.\What? response:	I feel that you're just saying that I'm insensitive.
context: Am I slow?\I didn't notice that Hagu-chan liked Morita-san at all.\I lived with her for a year and didn't notice.\What should I make of my slowness as a girl?\It's fine.\I think that's one of your good points, Yamada.\What?\I feel that you're just saying that I'm insensitive. response:	Who cares about sensitivity?
context: I didn't notice that Hagu-chan liked Morita-san at all.\I lived with her for a year and didn't notice.\What should I make of my slowness as a girl?\It's fine.\I think that's one of your good points, Yamada.\What?\I feel that you're just saying that I'm insensitive.\Who cares about sensitivity? response:	What? I'm not going to help you make your pottery anymore!
context: I lived with her for a year and didn't notice.\What should I make of my slowness as a girl?\It's fine.\I think that's one of your good points, Yamada.\What?\I feel that you're just saying that I'm insensitive.\Who cares about sensitivity?\What? I'm not going to help you make your pottery anymore! response:	All right, I think it's pretty good.
context: What should I make of my slowness as a girl?\It's fine.\I think that's one of your good points, Yamada.\What?\I feel that you're just saying that I'm insensitive.\Who cares about sensitivity?\What? I'm not going to help you make your pottery anymore!\All right, I think it's pretty good. response:	Thanks. But this is unexpected.
context: It's fine.\I think that's one of your good points, Yamada.\What?\I feel that you're just saying that I'm insensitive.\Who cares about sensitivity?\What? I'm not going to help you make your pottery anymore!\All right, I think it's pretty good.\Thanks. But this is unexpected. response:	A construction design office even needs to obtain the ceramics that will be displayed in a restaurant's lobby?
context: I think that's one of your good points, Yamada.\What?\I feel that you're just saying that I'm insensitive.\Who cares about sensitivity?\What? I'm not going to help you make your pottery anymore!\All right, I think it's pretty good.\Thanks. But this is unexpected.\A construction design office even needs to obtain the ceramics that will be displayed in a restaurant's lobby? response:	Yeah, when we take on the entire project like this time.
context: What?\I feel that you're just saying that I'm insensitive.\Who cares about sensitivity?\What? I'm not going to help you make your pottery anymore!\All right, I think it's pretty good.\Thanks. But this is unexpected.\A construction design office even needs to obtain the ceramics that will be displayed in a restaurant's lobby?\Yeah, when we take on the entire project like this time. response:	It must be hard work.
context: I feel that you're just saying that I'm insensitive.\Who cares about sensitivity?\What? I'm not going to help you make your pottery anymore!\All right, I think it's pretty good.\Thanks. But this is unexpected.\A construction design office even needs to obtain the ceramics that will be displayed in a restaurant's lobby?\Yeah, when we take on the entire project like this time.\It must be hard work. response:	No, it's fun... and educational.
context: Who cares about sensitivity?\What? I'm not going to help you make your pottery anymore!\All right, I think it's pretty good.\Thanks. But this is unexpected.\A construction design office even needs to obtain the ceramics that will be displayed in a restaurant's lobby?\Yeah, when we take on the entire project like this time.\It must be hard work.\No, it's fun... and educational. response:	Next up are two beige-colored 38 cm ones.
context: What? I'm not going to help you make your pottery anymore!\All right, I think it's pretty good.\Thanks. But this is unexpected.\A construction design office even needs to obtain the ceramics that will be displayed in a restaurant's lobby?\Yeah, when we take on the entire project like this time.\It must be hard work.\No, it's fun... and educational.\Next up are two beige-colored 38 cm ones. response:	They'll be big, so we should make them by hand.
context: All right, I think it's pretty good.\Thanks. But this is unexpected.\A construction design office even needs to obtain the ceramics that will be displayed in a restaurant's lobby?\Yeah, when we take on the entire project like this time.\It must be hard work.\No, it's fun... and educational.\Next up are two beige-colored 38 cm ones.\They'll be big, so we should make them by hand. response:	You really saved me.
context: Thanks. But this is unexpected.\A construction design office even needs to obtain the ceramics that will be displayed in a restaurant's lobby?\Yeah, when we take on the entire project like this time.\It must be hard work.\No, it's fun... and educational.\Next up are two beige-colored 38 cm ones.\They'll be big, so we should make them by hand.\You really saved me. response:	These things would be pretty expensive if we had to buy them.
context: A construction design office even needs to obtain the ceramics that will be displayed in a restaurant's lobby?\Yeah, when we take on the entire project like this time.\It must be hard work.\No, it's fun... and educational.\Next up are two beige-colored 38 cm ones.\They'll be big, so we should make them by hand.\You really saved me.\These things would be pretty expensive if we had to buy them. response:	I'll make sure to ply money from them to pay you.
context: Yeah, when we take on the entire project like this time.\It must be hard work.\No, it's fun... and educational.\Next up are two beige-colored 38 cm ones.\They'll be big, so we should make them by hand.\You really saved me.\These things would be pretty expensive if we had to buy them.\I'll make sure to ply money from them to pay you. response:	But I'll apologize beforehand if we end up paying you with items.
context: It must be hard work.\No, it's fun... and educational.\Next up are two beige-colored 38 cm ones.\They'll be big, so we should make them by hand.\You really saved me.\These things would be pretty expensive if we had to buy them.\I'll make sure to ply money from them to pay you.\But I'll apologize beforehand if we end up paying you with items. response:	Paying with items? What would I get?
context: No, it's fun... and educational.\Next up are two beige-colored 38 cm ones.\They'll be big, so we should make them by hand.\You really saved me.\These things would be pretty expensive if we had to buy them.\I'll make sure to ply money from them to pay you.\But I'll apologize beforehand if we end up paying you with items.\Paying with items? What would I get? response:	Like a small fountain that's no longer being used.
context: Next up are two beige-colored 38 cm ones.\They'll be big, so we should make them by hand.\You really saved me.\These things would be pretty expensive if we had to buy them.\I'll make sure to ply money from them to pay you.\But I'll apologize beforehand if we end up paying you with items.\Paying with items? What would I get?\Like a small fountain that's no longer being used. response:	Or a large table for a model room.
context: They'll be big, so we should make them by hand.\You really saved me.\These things would be pretty expensive if we had to buy them.\I'll make sure to ply money from them to pay you.\But I'll apologize beforehand if we end up paying you with items.\Paying with items? What would I get?\Like a small fountain that's no longer being used.\Or a large table for a model room. response:	Or a replica of Venus de Milo.
context: You really saved me.\These things would be pretty expensive if we had to buy them.\I'll make sure to ply money from them to pay you.\But I'll apologize beforehand if we end up paying you with items.\Paying with items? What would I get?\Like a small fountain that's no longer being used.\Or a large table for a model room.\Or a replica of Venus de Milo. response:	Ask for anything you want.
context: These things would be pretty expensive if we had to buy them.\I'll make sure to ply money from them to pay you.\But I'll apologize beforehand if we end up paying you with items.\Paying with items? What would I get?\Like a small fountain that's no longer being used.\Or a large table for a model room.\Or a replica of Venus de Milo.\Ask for anything you want. response:	If I can ask for anything...
context: I'll make sure to ply money from them to pay you.\But I'll apologize beforehand if we end up paying you with items.\Paying with items? What would I get?\Like a small fountain that's no longer being used.\Or a large table for a model room.\Or a replica of Venus de Milo.\Ask for anything you want.\If I can ask for anything... response:	Just kidding.
context: But I'll apologize beforehand if we end up paying you with items.\Paying with items? What would I get?\Like a small fountain that's no longer being used.\Or a large table for a model room.\Or a replica of Venus de Milo.\Ask for anything you want.\If I can ask for anything...\Just kidding. response:	I'm just kidding.
context: Paying with items? What would I get?\Like a small fountain that's no longer being used.\Or a large table for a model room.\Or a replica of Venus de Milo.\Ask for anything you want.\If I can ask for anything...\Just kidding.\I'm just kidding. response:	I'll make sure to get money for you.
context: Like a small fountain that's no longer being used.\Or a large table for a model room.\Or a replica of Venus de Milo.\Ask for anything you want.\If I can ask for anything...\Just kidding.\I'm just kidding.\I'll make sure to get money for you. response:	But hey...
context: Or a large table for a model room.\Or a replica of Venus de Milo.\Ask for anything you want.\If I can ask for anything...\Just kidding.\I'm just kidding.\I'll make sure to get money for you.\But hey... response:	If Hagu-chan has been thinking about Morita-san but hasn't realized that it's love...
context: Or a replica of Venus de Milo.\Ask for anything you want.\If I can ask for anything...\Just kidding.\I'm just kidding.\I'll make sure to get money for you.\But hey...\If Hagu-chan has been thinking about Morita-san but hasn't realized that it's love... response:	Well, yeah.
context: Ask for anything you want.\If I can ask for anything...\Just kidding.\I'm just kidding.\I'll make sure to get money for you.\But hey...\If Hagu-chan has been thinking about Morita-san but hasn't realized that it's love...\Well, yeah. response:	Since depending on how you look at it, it might also mean that she doesn't have the mental capacity to consider a relationship.
context: If I can ask for anything...\Just kidding.\I'm just kidding.\I'll make sure to get money for you.\But hey...\If Hagu-chan has been thinking about Morita-san but hasn't realized that it's love...\Well, yeah.\Since depending on how you look at it, it might also mean that she doesn't have the mental capacity to consider a relationship. response:	And on top of everything, we're talking about Morita-san.
context: Just kidding.\I'm just kidding.\I'll make sure to get money for you.\But hey...\If Hagu-chan has been thinking about Morita-san but hasn't realized that it's love...\Well, yeah.\Since depending on how you look at it, it might also mean that she doesn't have the mental capacity to consider a relationship.\And on top of everything, we're talking about Morita-san. response:	Yeah, he tears anyone who gets serious about him to shreds.
context: I'm just kidding.\I'll make sure to get money for you.\But hey...\If Hagu-chan has been thinking about Morita-san but hasn't realized that it's love...\Well, yeah.\Since depending on how you look at it, it might also mean that she doesn't have the mental capacity to consider a relationship.\And on top of everything, we're talking about Morita-san.\Yeah, he tears anyone who gets serious about him to shreds. response:	stress
context: I'll make sure to get money for you.\But hey...\If Hagu-chan has been thinking about Morita-san but hasn't realized that it's love...\Well, yeah.\Since depending on how you look at it, it might also mean that she doesn't have the mental capacity to consider a relationship.\And on top of everything, we're talking about Morita-san.\Yeah, he tears anyone who gets serious about him to shreds.\stress response:	Love sure is difficult.
context: But hey...\If Hagu-chan has been thinking about Morita-san but hasn't realized that it's love...\Well, yeah.\Since depending on how you look at it, it might also mean that she doesn't have the mental capacity to consider a relationship.\And on top of everything, we're talking about Morita-san.\Yeah, he tears anyone who gets serious about him to shreds.\stress\Love sure is difficult. response:	Seriously.
context: If Hagu-chan has been thinking about Morita-san but hasn't realized that it's love...\Well, yeah.\Since depending on how you look at it, it might also mean that she doesn't have the mental capacity to consider a relationship.\And on top of everything, we're talking about Morita-san.\Yeah, he tears anyone who gets serious about him to shreds.\stress\Love sure is difficult.\Seriously. response:	It kind of pisses me off when you say it, Mayama!
context: Well, yeah.\Since depending on how you look at it, it might also mean that she doesn't have the mental capacity to consider a relationship.\And on top of everything, we're talking about Morita-san.\Yeah, he tears anyone who gets serious about him to shreds.\stress\Love sure is difficult.\Seriously.\It kind of pisses me off when you say it, Mayama! response:	Yamada, I'm sorry. I really might've stepped on something I shouldn't have.
