context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\We're done!\Is it all right if we eat now?\Nurse's Office response:	Ah! What Do Talent and Hard Work Have to Do With It?
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\We're done!\Is it all right if we eat now?\Nurse's Office\Ah! What Do Talent and Hard Work Have to Do With It? response:	Good job!
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\We're done!\Is it all right if we eat now?\Nurse's Office\Ah! What Do Talent and Hard Work Have to Do With It?\Good job! response:	Here.
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\We're done!\Is it all right if we eat now?\Nurse's Office\Ah! What Do Talent and Hard Work Have to Do With It?\Good job!\Here. response:	Thanks!
context: The sky is so blue...\We're done!\Is it all right if we eat now?\Nurse's Office\Ah! What Do Talent and Hard Work Have to Do With It?\Good job!\Here.\Thanks! response:	You've improved greatly, haven't you?
context: We're done!\Is it all right if we eat now?\Nurse's Office\Ah! What Do Talent and Hard Work Have to Do With It?\Good job!\Here.\Thanks!\You've improved greatly, haven't you? response:	Yeah. Thanks to everyone's hard work!
context: Is it all right if we eat now?\Nurse's Office\Ah! What Do Talent and Hard Work Have to Do With It?\Good job!\Here.\Thanks!\You've improved greatly, haven't you?\Yeah. Thanks to everyone's hard work! response:	We're going to do really well this year, I bet.
context: Nurse's Office\Ah! What Do Talent and Hard Work Have to Do With It?\Good job!\Here.\Thanks!\You've improved greatly, haven't you?\Yeah. Thanks to everyone's hard work!\We're going to do really well this year, I bet. response:	Morisato! Here are your lap times.
context: Ah! What Do Talent and Hard Work Have to Do With It?\Good job!\Here.\Thanks!\You've improved greatly, haven't you?\Yeah. Thanks to everyone's hard work!\We're going to do really well this year, I bet.\Morisato! Here are your lap times. response:	On average, you took a whole second off this time!
context: Good job!\Here.\Thanks!\You've improved greatly, haven't you?\Yeah. Thanks to everyone's hard work!\We're going to do really well this year, I bet.\Morisato! Here are your lap times.\On average, you took a whole second off this time! response:	Really? I guess I have you guys to thank for that!
context: Here.\Thanks!\You've improved greatly, haven't you?\Yeah. Thanks to everyone's hard work!\We're going to do really well this year, I bet.\Morisato! Here are your lap times.\On average, you took a whole second off this time!\Really? I guess I have you guys to thank for that! response:	Please, Morisato. No one else has improved as much as you have.
context: Thanks!\You've improved greatly, haven't you?\Yeah. Thanks to everyone's hard work!\We're going to do really well this year, I bet.\Morisato! Here are your lap times.\On average, you took a whole second off this time!\Really? I guess I have you guys to thank for that!\Please, Morisato. No one else has improved as much as you have. response:	Morisato, I'm sure you have a talent for driving. You might be a genius!
context: You've improved greatly, haven't you?\Yeah. Thanks to everyone's hard work!\We're going to do really well this year, I bet.\Morisato! Here are your lap times.\On average, you took a whole second off this time!\Really? I guess I have you guys to thank for that!\Please, Morisato. No one else has improved as much as you have.\Morisato, I'm sure you have a talent for driving. You might be a genius! response:	A genius?
context: Yeah. Thanks to everyone's hard work!\We're going to do really well this year, I bet.\Morisato! Here are your lap times.\On average, you took a whole second off this time!\Really? I guess I have you guys to thank for that!\Please, Morisato. No one else has improved as much as you have.\Morisato, I'm sure you have a talent for driving. You might be a genius!\A genius? response:	I don't think so!
context: We're going to do really well this year, I bet.\Morisato! Here are your lap times.\On average, you took a whole second off this time!\Really? I guess I have you guys to thank for that!\Please, Morisato. No one else has improved as much as you have.\Morisato, I'm sure you have a talent for driving. You might be a genius!\A genius?\I don't think so! response:	Come on, I'm not trying to flatter you!
context: Morisato! Here are your lap times.\On average, you took a whole second off this time!\Really? I guess I have you guys to thank for that!\Please, Morisato. No one else has improved as much as you have.\Morisato, I'm sure you have a talent for driving. You might be a genius!\A genius?\I don't think so!\Come on, I'm not trying to flatter you! response:	Hey! Hasegawa!
context: On average, you took a whole second off this time!\Really? I guess I have you guys to thank for that!\Please, Morisato. No one else has improved as much as you have.\Morisato, I'm sure you have a talent for driving. You might be a genius!\A genius?\I don't think so!\Come on, I'm not trying to flatter you!\Hey! Hasegawa! response:	Yes!
context: Really? I guess I have you guys to thank for that!\Please, Morisato. No one else has improved as much as you have.\Morisato, I'm sure you have a talent for driving. You might be a genius!\A genius?\I don't think so!\Come on, I'm not trying to flatter you!\Hey! Hasegawa!\Yes! response:	Excuse me.
context: Please, Morisato. No one else has improved as much as you have.\Morisato, I'm sure you have a talent for driving. You might be a genius!\A genius?\I don't think so!\Come on, I'm not trying to flatter you!\Hey! Hasegawa!\Yes!\Excuse me. response:	Miss Hasegawa is such a hard worker, isn't she?
context: Morisato, I'm sure you have a talent for driving. You might be a genius!\A genius?\I don't think so!\Come on, I'm not trying to flatter you!\Hey! Hasegawa!\Yes!\Excuse me.\Miss Hasegawa is such a hard worker, isn't she? response:	Yeah, she isn't really the type to stand out, but she always gives it her all.
context: A genius?\I don't think so!\Come on, I'm not trying to flatter you!\Hey! Hasegawa!\Yes!\Excuse me.\Miss Hasegawa is such a hard worker, isn't she?\Yeah, she isn't really the type to stand out, but she always gives it her all. response:	She's a real behind the scenes type, I guess you'd say.
context: I don't think so!\Come on, I'm not trying to flatter you!\Hey! Hasegawa!\Yes!\Excuse me.\Miss Hasegawa is such a hard worker, isn't she?\Yeah, she isn't really the type to stand out, but she always gives it her all.\She's a real behind the scenes type, I guess you'd say. response:	You mean she's a backseat driver?
context: Come on, I'm not trying to flatter you!\Hey! Hasegawa!\Yes!\Excuse me.\Miss Hasegawa is such a hard worker, isn't she?\Yeah, she isn't really the type to stand out, but she always gives it her all.\She's a real behind the scenes type, I guess you'd say.\You mean she's a backseat driver? response:	Uh, no... You mean she's a backseat driver?
context: Hey! Hasegawa!\Yes!\Excuse me.\Miss Hasegawa is such a hard worker, isn't she?\Yeah, she isn't really the type to stand out, but she always gives it her all.\She's a real behind the scenes type, I guess you'd say.\You mean she's a backseat driver?\Uh, no... You mean she's a backseat driver? response:	That's not what I meant...
context: Yes!\Excuse me.\Miss Hasegawa is such a hard worker, isn't she?\Yeah, she isn't really the type to stand out, but she always gives it her all.\She's a real behind the scenes type, I guess you'd say.\You mean she's a backseat driver?\Uh, no... You mean she's a backseat driver?\That's not what I meant... response:	What? I can't do that! There's no way I can do that!
context: Excuse me.\Miss Hasegawa is such a hard worker, isn't she?\Yeah, she isn't really the type to stand out, but she always gives it her all.\She's a real behind the scenes type, I guess you'd say.\You mean she's a backseat driver?\Uh, no... You mean she's a backseat driver?\That's not what I meant...\What? I can't do that! There's no way I can do that! response:	It's too late!
context: Miss Hasegawa is such a hard worker, isn't she?\Yeah, she isn't really the type to stand out, but she always gives it her all.\She's a real behind the scenes type, I guess you'd say.\You mean she's a backseat driver?\Uh, no... You mean she's a backseat driver?\That's not what I meant...\What? I can't do that! There's no way I can do that!\It's too late! response:	We already signed you up.
context: Yeah, she isn't really the type to stand out, but she always gives it her all.\She's a real behind the scenes type, I guess you'd say.\You mean she's a backseat driver?\Uh, no... You mean she's a backseat driver?\That's not what I meant...\What? I can't do that! There's no way I can do that!\It's too late!\We already signed you up. response:	You didn't!
context: She's a real behind the scenes type, I guess you'd say.\You mean she's a backseat driver?\Uh, no... You mean she's a backseat driver?\That's not what I meant...\What? I can't do that! There's no way I can do that!\It's too late!\We already signed you up.\You didn't! response:	What's going on?
context: You mean she's a backseat driver?\Uh, no... You mean she's a backseat driver?\That's not what I meant...\What? I can't do that! There's no way I can do that!\It's too late!\We already signed you up.\You didn't!\What's going on? response:	Morisato, just look at this!
context: Uh, no... You mean she's a backseat driver?\That's not what I meant...\What? I can't do that! There's no way I can do that!\It's too late!\We already signed you up.\You didn't!\What's going on?\Morisato, just look at this! response:	Let's see...a go-kart race, female drivers only?
context: That's not what I meant...\What? I can't do that! There's no way I can do that!\It's too late!\We already signed you up.\You didn't!\What's going on?\Morisato, just look at this!\Let's see...a go-kart race, female drivers only? response:	It's a new event they're introducing this year.
context: What? I can't do that! There's no way I can do that!\It's too late!\We already signed you up.\You didn't!\What's going on?\Morisato, just look at this!\Let's see...a go-kart race, female drivers only?\It's a new event they're introducing this year. response:	We've decided to participate in the race.
context: It's too late!\We already signed you up.\You didn't!\What's going on?\Morisato, just look at this!\Let's see...a go-kart race, female drivers only?\It's a new event they're introducing this year.\We've decided to participate in the race. response:	There's no way I can do it! We've decided to participate in the race.
context: We already signed you up.\You didn't!\What's going on?\Morisato, just look at this!\Let's see...a go-kart race, female drivers only?\It's a new event they're introducing this year.\We've decided to participate in the race.\There's no way I can do it! We've decided to participate in the race. response:	There's no'no way' about it!
context: You didn't!\What's going on?\Morisato, just look at this!\Let's see...a go-kart race, female drivers only?\It's a new event they're introducing this year.\We've decided to participate in the race.\There's no way I can do it! We've decided to participate in the race.\There's no'no way' about it! response:	You're the only female member we have. We don't have any choice!
context: What's going on?\Morisato, just look at this!\Let's see...a go-kart race, female drivers only?\It's a new event they're introducing this year.\We've decided to participate in the race.\There's no way I can do it! We've decided to participate in the race.\There's no'no way' about it!\You're the only female member we have. We don't have any choice! response:	Why don't you give it a shot?
context: Morisato, just look at this!\Let's see...a go-kart race, female drivers only?\It's a new event they're introducing this year.\We've decided to participate in the race.\There's no way I can do it! We've decided to participate in the race.\There's no'no way' about it!\You're the only female member we have. We don't have any choice!\Why don't you give it a shot? response:	I think Keiichi's right.
context: Let's see...a go-kart race, female drivers only?\It's a new event they're introducing this year.\We've decided to participate in the race.\There's no way I can do it! We've decided to participate in the race.\There's no'no way' about it!\You're the only female member we have. We don't have any choice!\Why don't you give it a shot?\I think Keiichi's right. response:	Not you too!
context: It's a new event they're introducing this year.\We've decided to participate in the race.\There's no way I can do it! We've decided to participate in the race.\There's no'no way' about it!\You're the only female member we have. We don't have any choice!\Why don't you give it a shot?\I think Keiichi's right.\Not you too! response:	Don't worry!
context: We've decided to participate in the race.\There's no way I can do it! We've decided to participate in the race.\There's no'no way' about it!\You're the only female member we have. We don't have any choice!\Why don't you give it a shot?\I think Keiichi's right.\Not you too!\Don't worry! response:	It's not going to be a tough race, since all the drivers will be girls.
context: There's no way I can do it! We've decided to participate in the race.\There's no'no way' about it!\You're the only female member we have. We don't have any choice!\Why don't you give it a shot?\I think Keiichi's right.\Not you too!\Don't worry!\It's not going to be a tough race, since all the drivers will be girls. response:	It's not going to work out!
context: There's no'no way' about it!\You're the only female member we have. We don't have any choice!\Why don't you give it a shot?\I think Keiichi's right.\Not you too!\Don't worry!\It's not going to be a tough race, since all the drivers will be girls.\It's not going to work out! response:	There's absolutely no way that I can race!
context: You're the only female member we have. We don't have any choice!\Why don't you give it a shot?\I think Keiichi's right.\Not you too!\Don't worry!\It's not going to be a tough race, since all the drivers will be girls.\It's not going to work out!\There's absolutely no way that I can race! response:	But why not?
context: Why don't you give it a shot?\I think Keiichi's right.\Not you too!\Don't worry!\It's not going to be a tough race, since all the drivers will be girls.\It's not going to work out!\There's absolutely no way that I can race!\But why not? response:	I just know it! I know I can't do it!
context: I think Keiichi's right.\Not you too!\Don't worry!\It's not going to be a tough race, since all the drivers will be girls.\It's not going to work out!\There's absolutely no way that I can race!\But why not?\I just know it! I know I can't do it! response:	Listen, you do know how to drive a regular car, don't you?
context: Not you too!\Don't worry!\It's not going to be a tough race, since all the drivers will be girls.\It's not going to work out!\There's absolutely no way that I can race!\But why not?\I just know it! I know I can't do it!\Listen, you do know how to drive a regular car, don't you? response:	Well, yes...
context: Don't worry!\It's not going to be a tough race, since all the drivers will be girls.\It's not going to work out!\There's absolutely no way that I can race!\But why not?\I just know it! I know I can't do it!\Listen, you do know how to drive a regular car, don't you?\Well, yes... response:	Then, don't worry.
context: It's not going to be a tough race, since all the drivers will be girls.\It's not going to work out!\There's absolutely no way that I can race!\But why not?\I just know it! I know I can't do it!\Listen, you do know how to drive a regular car, don't you?\Well, yes...\Then, don't worry. response:	It'll seem like you're going really fast at first, but you'll realize...
context: It's not going to work out!\There's absolutely no way that I can race!\But why not?\I just know it! I know I can't do it!\Listen, you do know how to drive a regular car, don't you?\Well, yes...\Then, don't worry.\It'll seem like you're going really fast at first, but you'll realize... response:	But still!
context: There's absolutely no way that I can race!\But why not?\I just know it! I know I can't do it!\Listen, you do know how to drive a regular car, don't you?\Well, yes...\Then, don't worry.\It'll seem like you're going really fast at first, but you'll realize...\But still! response:	A man's gotta have balls! Go on!
context: But why not?\I just know it! I know I can't do it!\Listen, you do know how to drive a regular car, don't you?\Well, yes...\Then, don't worry.\It'll seem like you're going really fast at first, but you'll realize...\But still!\A man's gotta have balls! Go on! response:	But I'm a woman... A man's gotta have balls! Go on!
context: I just know it! I know I can't do it!\Listen, you do know how to drive a regular car, don't you?\Well, yes...\Then, don't worry.\It'll seem like you're going really fast at first, but you'll realize...\But still!\A man's gotta have balls! Go on!\But I'm a woman... A man's gotta have balls! Go on! response:	Too...too fast!
context: Listen, you do know how to drive a regular car, don't you?\Well, yes...\Then, don't worry.\It'll seem like you're going really fast at first, but you'll realize...\But still!\A man's gotta have balls! Go on!\But I'm a woman... A man's gotta have balls! Go on!\Too...too fast! response:	O Spirit who exists in the Valley of Air... O Spirit who arrives with the Wind!
context: Well, yes...\Then, don't worry.\It'll seem like you're going really fast at first, but you'll realize...\But still!\A man's gotta have balls! Go on!\But I'm a woman... A man's gotta have balls! Go on!\Too...too fast!\O Spirit who exists in the Valley of Air... O Spirit who arrives with the Wind! response:	Air Bug Spiralee!
context: Then, don't worry.\It'll seem like you're going really fast at first, but you'll realize...\But still!\A man's gotta have balls! Go on!\But I'm a woman... A man's gotta have balls! Go on!\Too...too fast!\O Spirit who exists in the Valley of Air... O Spirit who arrives with the Wind!\Air Bug Spiralee! response:	Stifle that vehicle's power!
context: It'll seem like you're going really fast at first, but you'll realize...\But still!\A man's gotta have balls! Go on!\But I'm a woman... A man's gotta have balls! Go on!\Too...too fast!\O Spirit who exists in the Valley of Air... O Spirit who arrives with the Wind!\Air Bug Spiralee!\Stifle that vehicle's power! response:	The engine shut down!
context: But still!\A man's gotta have balls! Go on!\But I'm a woman... A man's gotta have balls! Go on!\Too...too fast!\O Spirit who exists in the Valley of Air... O Spirit who arrives with the Wind!\Air Bug Spiralee!\Stifle that vehicle's power!\The engine shut down! response:	Great, she got lucky!
context: A man's gotta have balls! Go on!\But I'm a woman... A man's gotta have balls! Go on!\Too...too fast!\O Spirit who exists in the Valley of Air... O Spirit who arrives with the Wind!\Air Bug Spiralee!\Stifle that vehicle's power!\The engine shut down!\Great, she got lucky! response:	Miss Hasegawa?
context: But I'm a woman... A man's gotta have balls! Go on!\Too...too fast!\O Spirit who exists in the Valley of Air... O Spirit who arrives with the Wind!\Air Bug Spiralee!\Stifle that vehicle's power!\The engine shut down!\Great, she got lucky!\Miss Hasegawa? response:	Are you afraid of riding this go-kart?
context: Too...too fast!\O Spirit who exists in the Valley of Air... O Spirit who arrives with the Wind!\Air Bug Spiralee!\Stifle that vehicle's power!\The engine shut down!\Great, she got lucky!\Miss Hasegawa?\Are you afraid of riding this go-kart? response:	I'm terrified!
context: O Spirit who exists in the Valley of Air... O Spirit who arrives with the Wind!\Air Bug Spiralee!\Stifle that vehicle's power!\The engine shut down!\Great, she got lucky!\Miss Hasegawa?\Are you afraid of riding this go-kart?\I'm terrified! response:	There's no way that I'm ever going to be able to drive that thing!
context: Air Bug Spiralee!\Stifle that vehicle's power!\The engine shut down!\Great, she got lucky!\Miss Hasegawa?\Are you afraid of riding this go-kart?\I'm terrified!\There's no way that I'm ever going to be able to drive that thing! response:	All right, looks like it's still intact, Den-chan!
context: Stifle that vehicle's power!\The engine shut down!\Great, she got lucky!\Miss Hasegawa?\Are you afraid of riding this go-kart?\I'm terrified!\There's no way that I'm ever going to be able to drive that thing!\All right, looks like it's still intact, Den-chan! response:	But I don't know if we can keep it running until the race.
context: The engine shut down!\Great, she got lucky!\Miss Hasegawa?\Are you afraid of riding this go-kart?\I'm terrified!\There's no way that I'm ever going to be able to drive that thing!\All right, looks like it's still intact, Den-chan!\But I don't know if we can keep it running until the race. response:	And we can't have Hasegawa getting hurt.
context: Great, she got lucky!\Miss Hasegawa?\Are you afraid of riding this go-kart?\I'm terrified!\There's no way that I'm ever going to be able to drive that thing!\All right, looks like it's still intact, Den-chan!\But I don't know if we can keep it running until the race.\And we can't have Hasegawa getting hurt. response:	Yeah, I think you're right about that.
context: Miss Hasegawa?\Are you afraid of riding this go-kart?\I'm terrified!\There's no way that I'm ever going to be able to drive that thing!\All right, looks like it's still intact, Den-chan!\But I don't know if we can keep it running until the race.\And we can't have Hasegawa getting hurt.\Yeah, I think you're right about that. response:	She'll be fine!
context: Are you afraid of riding this go-kart?\I'm terrified!\There's no way that I'm ever going to be able to drive that thing!\All right, looks like it's still intact, Den-chan!\But I don't know if we can keep it running until the race.\And we can't have Hasegawa getting hurt.\Yeah, I think you're right about that.\She'll be fine! response:	I'm certain that she'll be able to drive that kart!
context: I'm terrified!\There's no way that I'm ever going to be able to drive that thing!\All right, looks like it's still intact, Den-chan!\But I don't know if we can keep it running until the race.\And we can't have Hasegawa getting hurt.\Yeah, I think you're right about that.\She'll be fine!\I'm certain that she'll be able to drive that kart! response:	Huh?
context: There's no way that I'm ever going to be able to drive that thing!\All right, looks like it's still intact, Den-chan!\But I don't know if we can keep it running until the race.\And we can't have Hasegawa getting hurt.\Yeah, I think you're right about that.\She'll be fine!\I'm certain that she'll be able to drive that kart!\Huh? response:	Belldandy?
context: All right, looks like it's still intact, Den-chan!\But I don't know if we can keep it running until the race.\And we can't have Hasegawa getting hurt.\Yeah, I think you're right about that.\She'll be fine!\I'm certain that she'll be able to drive that kart!\Huh?\Belldandy? response:	Please, will you let me take care of this?
context: But I don't know if we can keep it running until the race.\And we can't have Hasegawa getting hurt.\Yeah, I think you're right about that.\She'll be fine!\I'm certain that she'll be able to drive that kart!\Huh?\Belldandy?\Please, will you let me take care of this? response:	Boot camp, huh?
context: And we can't have Hasegawa getting hurt.\Yeah, I think you're right about that.\She'll be fine!\I'm certain that she'll be able to drive that kart!\Huh?\Belldandy?\Please, will you let me take care of this?\Boot camp, huh? response:	Well, I guess it's just like Belldandy to come up with something like that.
context: Yeah, I think you're right about that.\She'll be fine!\I'm certain that she'll be able to drive that kart!\Huh?\Belldandy?\Please, will you let me take care of this?\Boot camp, huh?\Well, I guess it's just like Belldandy to come up with something like that. response:	Whoops! I forgot to turn off Banpei!
context: She'll be fine!\I'm certain that she'll be able to drive that kart!\Huh?\Belldandy?\Please, will you let me take care of this?\Boot camp, huh?\Well, I guess it's just like Belldandy to come up with something like that.\Whoops! I forgot to turn off Banpei! response:	What?
context: I'm certain that she'll be able to drive that kart!\Huh?\Belldandy?\Please, will you let me take care of this?\Boot camp, huh?\Well, I guess it's just like Belldandy to come up with something like that.\Whoops! I forgot to turn off Banpei!\What? response:	What...what in the world is this thing?
context: Huh?\Belldandy?\Please, will you let me take care of this?\Boot camp, huh?\Well, I guess it's just like Belldandy to come up with something like that.\Whoops! I forgot to turn off Banpei!\What?\What...what in the world is this thing? response:	Please forgive us.
context: Belldandy?\Please, will you let me take care of this?\Boot camp, huh?\Well, I guess it's just like Belldandy to come up with something like that.\Whoops! I forgot to turn off Banpei!\What?\What...what in the world is this thing?\Please forgive us. response:	Sorry about that.
context: Please, will you let me take care of this?\Boot camp, huh?\Well, I guess it's just like Belldandy to come up with something like that.\Whoops! I forgot to turn off Banpei!\What?\What...what in the world is this thing?\Please forgive us.\Sorry about that. response:	I'm fine, I'm fine! I'm just a little out of breath, that's all.
context: Boot camp, huh?\Well, I guess it's just like Belldandy to come up with something like that.\Whoops! I forgot to turn off Banpei!\What?\What...what in the world is this thing?\Please forgive us.\Sorry about that.\I'm fine, I'm fine! I'm just a little out of breath, that's all. response:	But anyway, that robot you made is very impressive! It's really amazing!
context: Well, I guess it's just like Belldandy to come up with something like that.\Whoops! I forgot to turn off Banpei!\What?\What...what in the world is this thing?\Please forgive us.\Sorry about that.\I'm fine, I'm fine! I'm just a little out of breath, that's all.\But anyway, that robot you made is very impressive! It's really amazing! response:	He is, isn't he?
context: Whoops! I forgot to turn off Banpei!\What?\What...what in the world is this thing?\Please forgive us.\Sorry about that.\I'm fine, I'm fine! I'm just a little out of breath, that's all.\But anyway, that robot you made is very impressive! It's really amazing!\He is, isn't he? response:	If you can tell how awesome my Banpei is, you're amazing yourself!
context: What?\What...what in the world is this thing?\Please forgive us.\Sorry about that.\I'm fine, I'm fine! I'm just a little out of breath, that's all.\But anyway, that robot you made is very impressive! It's really amazing!\He is, isn't he?\If you can tell how awesome my Banpei is, you're amazing yourself! response:	Now, now, let's not get carried away.
context: What...what in the world is this thing?\Please forgive us.\Sorry about that.\I'm fine, I'm fine! I'm just a little out of breath, that's all.\But anyway, that robot you made is very impressive! It's really amazing!\He is, isn't he?\If you can tell how awesome my Banpei is, you're amazing yourself!\Now, now, let's not get carried away. response:	Oh, you shut up!
context: Please forgive us.\Sorry about that.\I'm fine, I'm fine! I'm just a little out of breath, that's all.\But anyway, that robot you made is very impressive! It's really amazing!\He is, isn't he?\If you can tell how awesome my Banpei is, you're amazing yourself!\Now, now, let's not get carried away.\Oh, you shut up! response:	Listen! You're here to train, aren't you? Then I'm going to help you out!
context: Sorry about that.\I'm fine, I'm fine! I'm just a little out of breath, that's all.\But anyway, that robot you made is very impressive! It's really amazing!\He is, isn't he?\If you can tell how awesome my Banpei is, you're amazing yourself!\Now, now, let's not get carried away.\Oh, you shut up!\Listen! You're here to train, aren't you? Then I'm going to help you out! response:	Huh? Oh, um...
context: I'm fine, I'm fine! I'm just a little out of breath, that's all.\But anyway, that robot you made is very impressive! It's really amazing!\He is, isn't he?\If you can tell how awesome my Banpei is, you're amazing yourself!\Now, now, let's not get carried away.\Oh, you shut up!\Listen! You're here to train, aren't you? Then I'm going to help you out!\Huh? Oh, um... response:	I didn't know you had something like this right in your backyard.
context: But anyway, that robot you made is very impressive! It's really amazing!\He is, isn't he?\If you can tell how awesome my Banpei is, you're amazing yourself!\Now, now, let's not get carried away.\Oh, you shut up!\Listen! You're here to train, aren't you? Then I'm going to help you out!\Huh? Oh, um...\I didn't know you had something like this right in your backyard. response:	Actually, this is the first time I've ever seen it myself.
context: He is, isn't he?\If you can tell how awesome my Banpei is, you're amazing yourself!\Now, now, let's not get carried away.\Oh, you shut up!\Listen! You're here to train, aren't you? Then I'm going to help you out!\Huh? Oh, um...\I didn't know you had something like this right in your backyard.\Actually, this is the first time I've ever seen it myself. response:	Only one person would do this...
context: If you can tell how awesome my Banpei is, you're amazing yourself!\Now, now, let's not get carried away.\Oh, you shut up!\Listen! You're here to train, aren't you? Then I'm going to help you out!\Huh? Oh, um...\I didn't know you had something like this right in your backyard.\Actually, this is the first time I've ever seen it myself.\Only one person would do this... response:	I made it! Only one person would do this...
context: Now, now, let's not get carried away.\Oh, you shut up!\Listen! You're here to train, aren't you? Then I'm going to help you out!\Huh? Oh, um...\I didn't know you had something like this right in your backyard.\Actually, this is the first time I've ever seen it myself.\Only one person would do this...\I made it! Only one person would do this... response:	I call it the Tariki Hongan Temple Race Circuit!
context: Oh, you shut up!\Listen! You're here to train, aren't you? Then I'm going to help you out!\Huh? Oh, um...\I didn't know you had something like this right in your backyard.\Actually, this is the first time I've ever seen it myself.\Only one person would do this...\I made it! Only one person would do this...\I call it the Tariki Hongan Temple Race Circuit! response:	There's a super-tight curve at the first corner!
context: Listen! You're here to train, aren't you? Then I'm going to help you out!\Huh? Oh, um...\I didn't know you had something like this right in your backyard.\Actually, this is the first time I've ever seen it myself.\Only one person would do this...\I made it! Only one person would do this...\I call it the Tariki Hongan Temple Race Circuit!\There's a super-tight curve at the first corner! response:	You've got to time your deceleration and acceleration perfectly!
context: Huh? Oh, um...\I didn't know you had something like this right in your backyard.\Actually, this is the first time I've ever seen it myself.\Only one person would do this...\I made it! Only one person would do this...\I call it the Tariki Hongan Temple Race Circuit!\There's a super-tight curve at the first corner!\You've got to time your deceleration and acceleration perfectly! response:	Once you're through an S-shaped chicane...
