context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Amazingly, it turns out Lucy is the daughter of the Heartfilia Konzern!\How surprising...\Phantom Lord was after her, but thanks to the master invoking Fairy Law, our battle with them is finally over.\However...\It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose! response:	When it seems like you'll be blown away by the headwinds,
context: How surprising...\Phantom Lord was after her, but thanks to the master invoking Fairy Law, our battle with them is finally over.\However...\It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds, response:	grasp this hand, try to take a chance.
context: Phantom Lord was after her, but thanks to the master invoking Fairy Law, our battle with them is finally over.\However...\It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance. response:	Because you're not alone anymore, got it?
context: However...\It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it? response:	Go forward, more and more!
context: It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more! response:	Don't give up on your awesome dream!
context: I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream! response:	That's right, don't cry!
context: The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry! response:	Move on, my way!
context: Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way! response:	Now, with the light shining down upon you.
context: When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you. response:	Don't even think about something like giving up!
context: grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up! response:	Even if you trade being hurt again for strength.
context: Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength. response:	Your eyes, always looking straight ahead,
context: Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead, response:	can surely see the light!
context: Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light! response:	Everyone seems really happy, Lucy.
context: That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\Everyone seems really happy, Lucy. response:	Yeah...
context: Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\Everyone seems really happy, Lucy.\Yeah... response:	Lucy?
context: Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\Everyone seems really happy, Lucy.\Yeah...\Lucy? response:	My Resolve.
context: Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\Everyone seems really happy, Lucy.\Yeah...\Lucy?\My Resolve. response:	Hey, can you hear me, Gajeel?
context: Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\Everyone seems really happy, Lucy.\Yeah...\Lucy?\My Resolve.\Hey, can you hear me, Gajeel? response:	I can't hear nothin'.
context: Your eyes, always looking straight ahead,\can surely see the light!\Everyone seems really happy, Lucy.\Yeah...\Lucy?\My Resolve.\Hey, can you hear me, Gajeel?\I can't hear nothin'. response:	So hey, where'd you learn Dragon Slayer magic?
context: can surely see the light!\Everyone seems really happy, Lucy.\Yeah...\Lucy?\My Resolve.\Hey, can you hear me, Gajeel?\I can't hear nothin'.\So hey, where'd you learn Dragon Slayer magic? response:	I said I couldn't hear you!
context: Everyone seems really happy, Lucy.\Yeah...\Lucy?\My Resolve.\Hey, can you hear me, Gajeel?\I can't hear nothin'.\So hey, where'd you learn Dragon Slayer magic?\I said I couldn't hear you! response:	I've never met anyone who used the same magic as me.
context: Yeah...\Lucy?\My Resolve.\Hey, can you hear me, Gajeel?\I can't hear nothin'.\So hey, where'd you learn Dragon Slayer magic?\I said I couldn't hear you!\I've never met anyone who used the same magic as me. response:	You could at least tell me that much!
context: Lucy?\My Resolve.\Hey, can you hear me, Gajeel?\I can't hear nothin'.\So hey, where'd you learn Dragon Slayer magic?\I said I couldn't hear you!\I've never met anyone who used the same magic as me.\You could at least tell me that much! response:	Oh, shut it.
context: My Resolve.\Hey, can you hear me, Gajeel?\I can't hear nothin'.\So hey, where'd you learn Dragon Slayer magic?\I said I couldn't hear you!\I've never met anyone who used the same magic as me.\You could at least tell me that much!\Oh, shut it. response:	Metalicana.
context: Hey, can you hear me, Gajeel?\I can't hear nothin'.\So hey, where'd you learn Dragon Slayer magic?\I said I couldn't hear you!\I've never met anyone who used the same magic as me.\You could at least tell me that much!\Oh, shut it.\Metalicana. response:	The Iron Dragon, Metalicana.
context: I can't hear nothin'.\So hey, where'd you learn Dragon Slayer magic?\I said I couldn't hear you!\I've never met anyone who used the same magic as me.\You could at least tell me that much!\Oh, shut it.\Metalicana.\The Iron Dragon, Metalicana. response:	What?
context: So hey, where'd you learn Dragon Slayer magic?\I said I couldn't hear you!\I've never met anyone who used the same magic as me.\You could at least tell me that much!\Oh, shut it.\Metalicana.\The Iron Dragon, Metalicana.\What? response:	I knew it! You were taught by a dragon?
context: I said I couldn't hear you!\I've never met anyone who used the same magic as me.\You could at least tell me that much!\Oh, shut it.\Metalicana.\The Iron Dragon, Metalicana.\What?\I knew it! You were taught by a dragon? response:	You too?
context: I've never met anyone who used the same magic as me.\You could at least tell me that much!\Oh, shut it.\Metalicana.\The Iron Dragon, Metalicana.\What?\I knew it! You were taught by a dragon?\You too? response:	So where is it now?
context: You could at least tell me that much!\Oh, shut it.\Metalicana.\The Iron Dragon, Metalicana.\What?\I knew it! You were taught by a dragon?\You too?\So where is it now? response:	Who knows?
context: Oh, shut it.\Metalicana.\The Iron Dragon, Metalicana.\What?\I knew it! You were taught by a dragon?\You too?\So where is it now?\Who knows? response:	Where is it now?!
context: Metalicana.\The Iron Dragon, Metalicana.\What?\I knew it! You were taught by a dragon?\You too?\So where is it now?\Who knows?\Where is it now?! response:	I said I didn't know!
context: The Iron Dragon, Metalicana.\What?\I knew it! You were taught by a dragon?\You too?\So where is it now?\Who knows?\Where is it now?!\I said I didn't know! response:	Man...
context: What?\I knew it! You were taught by a dragon?\You too?\So where is it now?\Who knows?\Where is it now?!\I said I didn't know!\Man... response:	Just talkin' to you makes my brains turn to mush.
context: I knew it! You were taught by a dragon?\You too?\So where is it now?\Who knows?\Where is it now?!\I said I didn't know!\Man...\Just talkin' to you makes my brains turn to mush. response:	Say that again!
context: You too?\So where is it now?\Who knows?\Where is it now?!\I said I didn't know!\Man...\Just talkin' to you makes my brains turn to mush.\Say that again! response:	It disappeared.
context: So where is it now?\Who knows?\Where is it now?!\I said I didn't know!\Man...\Just talkin' to you makes my brains turn to mush.\Say that again!\It disappeared. response:	One day, Metalicana suddenly vanished.
context: Who knows?\Where is it now?!\I said I didn't know!\Man...\Just talkin' to you makes my brains turn to mush.\Say that again!\It disappeared.\One day, Metalicana suddenly vanished. response:	Without saying a thing.
context: Where is it now?!\I said I didn't know!\Man...\Just talkin' to you makes my brains turn to mush.\Say that again!\It disappeared.\One day, Metalicana suddenly vanished.\Without saying a thing. response:	Man... What a selfish jerk.
context: I said I didn't know!\Man...\Just talkin' to you makes my brains turn to mush.\Say that again!\It disappeared.\One day, Metalicana suddenly vanished.\Without saying a thing.\Man... What a selfish jerk. response:	Wait, that wasn't 7 years ago on July 7th, was it?
context: Man...\Just talkin' to you makes my brains turn to mush.\Say that again!\It disappeared.\One day, Metalicana suddenly vanished.\Without saying a thing.\Man... What a selfish jerk.\Wait, that wasn't 7 years ago on July 7th, was it? response:	Wait... Do you know where Metalicana is?
context: Just talkin' to you makes my brains turn to mush.\Say that again!\It disappeared.\One day, Metalicana suddenly vanished.\Without saying a thing.\Man... What a selfish jerk.\Wait, that wasn't 7 years ago on July 7th, was it?\Wait... Do you know where Metalicana is? response:	Not a chance. I'm looking for Igneel, a fire dragon.
context: Say that again!\It disappeared.\One day, Metalicana suddenly vanished.\Without saying a thing.\Man... What a selfish jerk.\Wait, that wasn't 7 years ago on July 7th, was it?\Wait... Do you know where Metalicana is?\Not a chance. I'm looking for Igneel, a fire dragon. response:	He also disappeared 7 years ago on July 7th.
context: It disappeared.\One day, Metalicana suddenly vanished.\Without saying a thing.\Man... What a selfish jerk.\Wait, that wasn't 7 years ago on July 7th, was it?\Wait... Do you know where Metalicana is?\Not a chance. I'm looking for Igneel, a fire dragon.\He also disappeared 7 years ago on July 7th. response:	7 years ago...
context: One day, Metalicana suddenly vanished.\Without saying a thing.\Man... What a selfish jerk.\Wait, that wasn't 7 years ago on July 7th, was it?\Wait... Do you know where Metalicana is?\Not a chance. I'm looking for Igneel, a fire dragon.\He also disappeared 7 years ago on July 7th.\7 years ago... response:	Year 777, Month 7, Day 7...
context: Without saying a thing.\Man... What a selfish jerk.\Wait, that wasn't 7 years ago on July 7th, was it?\Wait... Do you know where Metalicana is?\Not a chance. I'm looking for Igneel, a fire dragon.\He also disappeared 7 years ago on July 7th.\7 years ago...\Year 777, Month 7, Day 7... response:	On that day two dragons disappeared...
context: Man... What a selfish jerk.\Wait, that wasn't 7 years ago on July 7th, was it?\Wait... Do you know where Metalicana is?\Not a chance. I'm looking for Igneel, a fire dragon.\He also disappeared 7 years ago on July 7th.\7 years ago...\Year 777, Month 7, Day 7...\On that day two dragons disappeared... response:	Why is it a bunch of sevens lined up?!
context: Wait, that wasn't 7 years ago on July 7th, was it?\Wait... Do you know where Metalicana is?\Not a chance. I'm looking for Igneel, a fire dragon.\He also disappeared 7 years ago on July 7th.\7 years ago...\Year 777, Month 7, Day 7...\On that day two dragons disappeared...\Why is it a bunch of sevens lined up?! response:	How the hell should I know?
context: Wait... Do you know where Metalicana is?\Not a chance. I'm looking for Igneel, a fire dragon.\He also disappeared 7 years ago on July 7th.\7 years ago...\Year 777, Month 7, Day 7...\On that day two dragons disappeared...\Why is it a bunch of sevens lined up?!\How the hell should I know? response:	Not like I care anyway.
context: Not a chance. I'm looking for Igneel, a fire dragon.\He also disappeared 7 years ago on July 7th.\7 years ago...\Year 777, Month 7, Day 7...\On that day two dragons disappeared...\Why is it a bunch of sevens lined up?!\How the hell should I know?\Not like I care anyway. response:	If you're leavin', then scat already.
context: He also disappeared 7 years ago on July 7th.\7 years ago...\Year 777, Month 7, Day 7...\On that day two dragons disappeared...\Why is it a bunch of sevens lined up?!\How the hell should I know?\Not like I care anyway.\If you're leavin', then scat already. response:	This is our guild!
context: 7 years ago...\Year 777, Month 7, Day 7...\On that day two dragons disappeared...\Why is it a bunch of sevens lined up?!\How the hell should I know?\Not like I care anyway.\If you're leavin', then scat already.\This is our guild! response:	You're the one that should get out!
context: Year 777, Month 7, Day 7...\On that day two dragons disappeared...\Why is it a bunch of sevens lined up?!\How the hell should I know?\Not like I care anyway.\If you're leavin', then scat already.\This is our guild!\You're the one that should get out! response:	Man, why so picky?
context: On that day two dragons disappeared...\Why is it a bunch of sevens lined up?!\How the hell should I know?\Not like I care anyway.\If you're leavin', then scat already.\This is our guild!\You're the one that should get out!\Man, why so picky? response:	Get out now!
context: Why is it a bunch of sevens lined up?!\How the hell should I know?\Not like I care anyway.\If you're leavin', then scat already.\This is our guild!\You're the one that should get out!\Man, why so picky?\Get out now! response:	Give me a call if you find anything about Igneel,'kay?
context: How the hell should I know?\Not like I care anyway.\If you're leavin', then scat already.\This is our guild!\You're the one that should get out!\Man, why so picky?\Get out now!\Give me a call if you find anything about Igneel,'kay? response:	Why the hell should I be nice to you, huh?
context: Not like I care anyway.\If you're leavin', then scat already.\This is our guild!\You're the one that should get out!\Man, why so picky?\Get out now!\Give me a call if you find anything about Igneel,'kay?\Why the hell should I be nice to you, huh? response:	Because we're both Dragon Slayers!
context: If you're leavin', then scat already.\This is our guild!\You're the one that should get out!\Man, why so picky?\Get out now!\Give me a call if you find anything about Igneel,'kay?\Why the hell should I be nice to you, huh?\Because we're both Dragon Slayers! response:	Don't give me that crap! Next time we meet, I'll kick your ass!
context: This is our guild!\You're the one that should get out!\Man, why so picky?\Get out now!\Give me a call if you find anything about Igneel,'kay?\Why the hell should I be nice to you, huh?\Because we're both Dragon Slayers!\Don't give me that crap! Next time we meet, I'll kick your ass! response:	I guarantee it!
context: You're the one that should get out!\Man, why so picky?\Get out now!\Give me a call if you find anything about Igneel,'kay?\Why the hell should I be nice to you, huh?\Because we're both Dragon Slayers!\Don't give me that crap! Next time we meet, I'll kick your ass!\I guarantee it! response:	Make sure you've said your prayers.
context: Man, why so picky?\Get out now!\Give me a call if you find anything about Igneel,'kay?\Why the hell should I be nice to you, huh?\Because we're both Dragon Slayers!\Don't give me that crap! Next time we meet, I'll kick your ass!\I guarantee it!\Make sure you've said your prayers. response:	You're dangerous, you know that?
context: Get out now!\Give me a call if you find anything about Igneel,'kay?\Why the hell should I be nice to you, huh?\Because we're both Dragon Slayers!\Don't give me that crap! Next time we meet, I'll kick your ass!\I guarantee it!\Make sure you've said your prayers.\You're dangerous, you know that? response:	I thought we could call it even now and make up...
context: Give me a call if you find anything about Igneel,'kay?\Why the hell should I be nice to you, huh?\Because we're both Dragon Slayers!\Don't give me that crap! Next time we meet, I'll kick your ass!\I guarantee it!\Make sure you've said your prayers.\You're dangerous, you know that?\I thought we could call it even now and make up... response:	You're the one that's dangerous!
context: Why the hell should I be nice to you, huh?\Because we're both Dragon Slayers!\Don't give me that crap! Next time we meet, I'll kick your ass!\I guarantee it!\Make sure you've said your prayers.\You're dangerous, you know that?\I thought we could call it even now and make up...\You're the one that's dangerous! response:	Just look at what you did to our guild!
context: Because we're both Dragon Slayers!\Don't give me that crap! Next time we meet, I'll kick your ass!\I guarantee it!\Make sure you've said your prayers.\You're dangerous, you know that?\I thought we could call it even now and make up...\You're the one that's dangerous!\Just look at what you did to our guild! response:	Well, you busted up our guild first!
context: Don't give me that crap! Next time we meet, I'll kick your ass!\I guarantee it!\Make sure you've said your prayers.\You're dangerous, you know that?\I thought we could call it even now and make up...\You're the one that's dangerous!\Just look at what you did to our guild!\Well, you busted up our guild first! response:	I knew it! I give up makin' nice with you!
context: I guarantee it!\Make sure you've said your prayers.\You're dangerous, you know that?\I thought we could call it even now and make up...\You're the one that's dangerous!\Just look at what you did to our guild!\Well, you busted up our guild first!\I knew it! I give up makin' nice with you! response:	They've really made a big mess now...
context: Make sure you've said your prayers.\You're dangerous, you know that?\I thought we could call it even now and make up...\You're the one that's dangerous!\Just look at what you did to our guild!\Well, you busted up our guild first!\I knew it! I give up makin' nice with you!\They've really made a big mess now... response:	U-Um... Master...
context: You're dangerous, you know that?\I thought we could call it even now and make up...\You're the one that's dangerous!\Just look at what you did to our guild!\Well, you busted up our guild first!\I knew it! I give up makin' nice with you!\They've really made a big mess now...\U-Um... Master... response:	You've really had a tough time, I know.
context: I thought we could call it even now and make up...\You're the one that's dangerous!\Just look at what you did to our guild!\Well, you busted up our guild first!\I knew it! I give up makin' nice with you!\They've really made a big mess now...\U-Um... Master...\You've really had a tough time, I know. response:	Don't give us that face, Lu-chan!
context: You're the one that's dangerous!\Just look at what you did to our guild!\Well, you busted up our guild first!\I knew it! I give up makin' nice with you!\They've really made a big mess now...\U-Um... Master...\You've really had a tough time, I know.\Don't give us that face, Lu-chan! response:	We're back!
context: Just look at what you did to our guild!\Well, you busted up our guild first!\I knew it! I give up makin' nice with you!\They've really made a big mess now...\U-Um... Master...\You've really had a tough time, I know.\Don't give us that face, Lu-chan!\We're back! response:	Levy-chan!
context: Well, you busted up our guild first!\I knew it! I give up makin' nice with you!\They've really made a big mess now...\U-Um... Master...\You've really had a tough time, I know.\Don't give us that face, Lu-chan!\We're back!\Levy-chan! response:	Everyone worked together to beat them.
context: I knew it! I give up makin' nice with you!\They've really made a big mess now...\U-Um... Master...\You've really had a tough time, I know.\Don't give us that face, Lu-chan!\We're back!\Levy-chan!\Everyone worked together to beat them. response:	Although the guild was destroyed.
context: They've really made a big mess now...\U-Um... Master...\You've really had a tough time, I know.\Don't give us that face, Lu-chan!\We're back!\Levy-chan!\Everyone worked together to beat them.\Although the guild was destroyed. response:	We all just need to rebuild it.
context: U-Um... Master...\You've really had a tough time, I know.\Don't give us that face, Lu-chan!\We're back!\Levy-chan!\Everyone worked together to beat them.\Although the guild was destroyed.\We all just need to rebuild it. response:	Oui.
context: You've really had a tough time, I know.\Don't give us that face, Lu-chan!\We're back!\Levy-chan!\Everyone worked together to beat them.\Although the guild was destroyed.\We all just need to rebuild it.\Oui. response:	You guys...
context: Don't give us that face, Lu-chan!\We're back!\Levy-chan!\Everyone worked together to beat them.\Although the guild was destroyed.\We all just need to rebuild it.\Oui.\You guys... response:	Sorry for making you worry, Lu-chan.
context: We're back!\Levy-chan!\Everyone worked together to beat them.\Although the guild was destroyed.\We all just need to rebuild it.\Oui.\You guys...\Sorry for making you worry, Lu-chan. response:	No! This is all my...
context: Levy-chan!\Everyone worked together to beat them.\Although the guild was destroyed.\We all just need to rebuild it.\Oui.\You guys...\Sorry for making you worry, Lu-chan.\No! This is all my... response:	I heard.
context: Everyone worked together to beat them.\Although the guild was destroyed.\We all just need to rebuild it.\Oui.\You guys...\Sorry for making you worry, Lu-chan.\No! This is all my...\I heard. response:	But nobody thinks this is your fault, Lu-chan.
context: Although the guild was destroyed.\We all just need to rebuild it.\Oui.\You guys...\Sorry for making you worry, Lu-chan.\No! This is all my...\I heard.\But nobody thinks this is your fault, Lu-chan. response:	On the other hand... I'm sorry I couldn't be more help.
context: We all just need to rebuild it.\Oui.\You guys...\Sorry for making you worry, Lu-chan.\No! This is all my...\I heard.\But nobody thinks this is your fault, Lu-chan.\On the other hand... I'm sorry I couldn't be more help. response:	Lucy.
context: Oui.\You guys...\Sorry for making you worry, Lu-chan.\No! This is all my...\I heard.\But nobody thinks this is your fault, Lu-chan.\On the other hand... I'm sorry I couldn't be more help.\Lucy. response:	Fun things, sad things... We can't share everything,
context: You guys...\Sorry for making you worry, Lu-chan.\No! This is all my...\I heard.\But nobody thinks this is your fault, Lu-chan.\On the other hand... I'm sorry I couldn't be more help.\Lucy.\Fun things, sad things... We can't share everything, response:	but what we can, we should share...
context: Sorry for making you worry, Lu-chan.\No! This is all my...\I heard.\But nobody thinks this is your fault, Lu-chan.\On the other hand... I'm sorry I couldn't be more help.\Lucy.\Fun things, sad things... We can't share everything,\but what we can, we should share... response:	That's what it means to be a guild.
context: No! This is all my...\I heard.\But nobody thinks this is your fault, Lu-chan.\On the other hand... I'm sorry I couldn't be more help.\Lucy.\Fun things, sad things... We can't share everything,\but what we can, we should share...\That's what it means to be a guild. response:	A single person's happiness is everyone's happiness.
context: I heard.\But nobody thinks this is your fault, Lu-chan.\On the other hand... I'm sorry I couldn't be more help.\Lucy.\Fun things, sad things... We can't share everything,\but what we can, we should share...\That's what it means to be a guild.\A single person's happiness is everyone's happiness. response:	A single person's anger is everyone's anger.
context: But nobody thinks this is your fault, Lu-chan.\On the other hand... I'm sorry I couldn't be more help.\Lucy.\Fun things, sad things... We can't share everything,\but what we can, we should share...\That's what it means to be a guild.\A single person's happiness is everyone's happiness.\A single person's anger is everyone's anger. response:	And a single person's tears are everyone's tears.
context: On the other hand... I'm sorry I couldn't be more help.\Lucy.\Fun things, sad things... We can't share everything,\but what we can, we should share...\That's what it means to be a guild.\A single person's happiness is everyone's happiness.\A single person's anger is everyone's anger.\And a single person's tears are everyone's tears. response:	You have no reason to feel guilty.
context: Lucy.\Fun things, sad things... We can't share everything,\but what we can, we should share...\That's what it means to be a guild.\A single person's happiness is everyone's happiness.\A single person's anger is everyone's anger.\And a single person's tears are everyone's tears.\You have no reason to feel guilty. response:	Lucy... You should be able to tell how everyone feels...
context: Fun things, sad things... We can't share everything,\but what we can, we should share...\That's what it means to be a guild.\A single person's happiness is everyone's happiness.\A single person's anger is everyone's anger.\And a single person's tears are everyone's tears.\You have no reason to feel guilty.\Lucy... You should be able to tell how everyone feels... response:	Raise your head!
context: but what we can, we should share...\That's what it means to be a guild.\A single person's happiness is everyone's happiness.\A single person's anger is everyone's anger.\And a single person's tears are everyone's tears.\You have no reason to feel guilty.\Lucy... You should be able to tell how everyone feels...\Raise your head! response:	You're part of the Fairy Tail family.
context: That's what it means to be a guild.\A single person's happiness is everyone's happiness.\A single person's anger is everyone's anger.\And a single person's tears are everyone's tears.\You have no reason to feel guilty.\Lucy... You should be able to tell how everyone feels...\Raise your head!\You're part of the Fairy Tail family. response:	Although...
context: A single person's happiness is everyone's happiness.\A single person's anger is everyone's anger.\And a single person's tears are everyone's tears.\You have no reason to feel guilty.\Lucy... You should be able to tell how everyone feels...\Raise your head!\You're part of the Fairy Tail family.\Although... response:	We went a bit overboard...
context: A single person's anger is everyone's anger.\And a single person's tears are everyone's tears.\You have no reason to feel guilty.\Lucy... You should be able to tell how everyone feels...\Raise your head!\You're part of the Fairy Tail family.\Although...\We went a bit overboard... response:	This is going to seriously anger the Council...
context: And a single person's tears are everyone's tears.\You have no reason to feel guilty.\Lucy... You should be able to tell how everyone feels...\Raise your head!\You're part of the Fairy Tail family.\Although...\We went a bit overboard...\This is going to seriously anger the Council... response:	Or wait, if it goes poorly, maybe even imprisonment...
context: You have no reason to feel guilty.\Lucy... You should be able to tell how everyone feels...\Raise your head!\You're part of the Fairy Tail family.\Although...\We went a bit overboard...\This is going to seriously anger the Council...\Or wait, if it goes poorly, maybe even imprisonment... response:	Master!
context: Lucy... You should be able to tell how everyone feels...\Raise your head!\You're part of the Fairy Tail family.\Although...\We went a bit overboard...\This is going to seriously anger the Council...\Or wait, if it goes poorly, maybe even imprisonment...\Master! response:	And so...
context: Raise your head!\You're part of the Fairy Tail family.\Although...\We went a bit overboard...\This is going to seriously anger the Council...\Or wait, if it goes poorly, maybe even imprisonment...\Master!\And so... response:	It's been one week since our battle with Phantom ended.
context: You're part of the Fairy Tail family.\Although...\We went a bit overboard...\This is going to seriously anger the Council...\Or wait, if it goes poorly, maybe even imprisonment...\Master!\And so...\It's been one week since our battle with Phantom ended. response:	We've finally gotten back our peaceful days...
context: Although...\We went a bit overboard...\This is going to seriously anger the Council...\Or wait, if it goes poorly, maybe even imprisonment...\Master!\And so...\It's been one week since our battle with Phantom ended.\We've finally gotten back our peaceful days... response:	Everyone, let's take a break!
context: We went a bit overboard...\This is going to seriously anger the Council...\Or wait, if it goes poorly, maybe even imprisonment...\Master!\And so...\It's been one week since our battle with Phantom ended.\We've finally gotten back our peaceful days...\Everyone, let's take a break! response:	Although after it happened, it's been super tough.
context: This is going to seriously anger the Council...\Or wait, if it goes poorly, maybe even imprisonment...\Master!\And so...\It's been one week since our battle with Phantom ended.\We've finally gotten back our peaceful days...\Everyone, let's take a break!\Although after it happened, it's been super tough. response:	We were rounded up by the Council's army, the Rune Knights.
context: Or wait, if it goes poorly, maybe even imprisonment...\Master!\And so...\It's been one week since our battle with Phantom ended.\We've finally gotten back our peaceful days...\Everyone, let's take a break!\Although after it happened, it's been super tough.\We were rounded up by the Council's army, the Rune Knights. response:	This ain't good...
context: Master!\And so...\It's been one week since our battle with Phantom ended.\We've finally gotten back our peaceful days...\Everyone, let's take a break!\Although after it happened, it's been super tough.\We were rounded up by the Council's army, the Rune Knights.\This ain't good... response:	They've already caught wind?
context: And so...\It's been one week since our battle with Phantom ended.\We've finally gotten back our peaceful days...\Everyone, let's take a break!\Although after it happened, it's been super tough.\We were rounded up by the Council's army, the Rune Knights.\This ain't good...\They've already caught wind? response:	Run for it!
