context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	Is he going to skip school again?
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Is he going to skip school again? response:	Shinji, wake up! How long are you going to keep skipping school?
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Is he going to skip school again?\Shinji, wake up! How long are you going to keep skipping school? response:	It's been five days now. Unit 01 has already been completely repaired.
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Is he going to skip school again?\Shinji, wake up! How long are you going to keep skipping school?\It's been five days now. Unit 01 has already been completely repaired. response:	You're the pilot. Are you going to just leave it like that?!
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Is he going to skip school again?\Shinji, wake up! How long are you going to keep skipping school?\It's been five days now. Unit 01 has already been completely repaired.\You're the pilot. Are you going to just leave it like that?! response:	Shinji?!
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Is he going to skip school again?\Shinji, wake up! How long are you going to keep skipping school?\It's been five days now. Unit 01 has already been completely repaired.\You're the pilot. Are you going to just leave it like that?!\Shinji?! response:	He's run away. That's not too surprising.
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Is he going to skip school again?\Shinji, wake up! How long are you going to keep skipping school?\It's been five days now. Unit 01 has already been completely repaired.\You're the pilot. Are you going to just leave it like that?!\Shinji?!\He's run away. That's not too surprising. response:	Shinji?
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Is he going to skip school again?\Shinji, wake up! How long are you going to keep skipping school?\It's been five days now. Unit 01 has already been completely repaired.\You're the pilot. Are you going to just leave it like that?!\Shinji?!\He's run away. That's not too surprising.\Shinji? response:	Well...
context: Is he going to skip school again?\Shinji, wake up! How long are you going to keep skipping school?\It's been five days now. Unit 01 has already been completely repaired.\You're the pilot. Are you going to just leave it like that?!\Shinji?!\He's run away. That's not too surprising.\Shinji?\Well... response:	We're Shinji's classmates, Aida and Suzuhara, Ma'am.
context: Shinji, wake up! How long are you going to keep skipping school?\It's been five days now. Unit 01 has already been completely repaired.\You're the pilot. Are you going to just leave it like that?!\Shinji?!\He's run away. That's not too surprising.\Shinji?\Well...\We're Shinji's classmates, Aida and Suzuhara, Ma'am. response:	Aida and Suzuhara?
context: It's been five days now. Unit 01 has already been completely repaired.\You're the pilot. Are you going to just leave it like that?!\Shinji?!\He's run away. That's not too surprising.\Shinji?\Well...\We're Shinji's classmates, Aida and Suzuhara, Ma'am.\Aida and Suzuhara? response:	Yes, Ma'am!
context: You're the pilot. Are you going to just leave it like that?!\Shinji?!\He's run away. That's not too surprising.\Shinji?\Well...\We're Shinji's classmates, Aida and Suzuhara, Ma'am.\Aida and Suzuhara?\Yes, Ma'am! response:	I'm Suzuhara.
context: Shinji?!\He's run away. That's not too surprising.\Shinji?\Well...\We're Shinji's classmates, Aida and Suzuhara, Ma'am.\Aida and Suzuhara?\Yes, Ma'am!\I'm Suzuhara. response:	I'm Suzuhara.
context: He's run away. That's not too surprising.\Shinji?\Well...\We're Shinji's classmates, Aida and Suzuhara, Ma'am.\Aida and Suzuhara?\Yes, Ma'am!\I'm Suzuhara.\I'm Suzuhara. response:	Aren't you the boys who got in Unit 01's entry plug?
context: Shinji?\Well...\We're Shinji's classmates, Aida and Suzuhara, Ma'am.\Aida and Suzuhara?\Yes, Ma'am!\I'm Suzuhara.\I'm Suzuhara.\Aren't you the boys who got in Unit 01's entry plug? response:	Yes, Ma'am!
context: Well...\We're Shinji's classmates, Aida and Suzuhara, Ma'am.\Aida and Suzuhara?\Yes, Ma'am!\I'm Suzuhara.\I'm Suzuhara.\Aren't you the boys who got in Unit 01's entry plug?\Yes, Ma'am! response:	We're sorry for causing so much trouble.
context: We're Shinji's classmates, Aida and Suzuhara, Ma'am.\Aida and Suzuhara?\Yes, Ma'am!\I'm Suzuhara.\I'm Suzuhara.\Aren't you the boys who got in Unit 01's entry plug?\Yes, Ma'am!\We're sorry for causing so much trouble. response:	We're sorry for causing so much trouble.
context: Aida and Suzuhara?\Yes, Ma'am!\I'm Suzuhara.\I'm Suzuhara.\Aren't you the boys who got in Unit 01's entry plug?\Yes, Ma'am!\We're sorry for causing so much trouble.\We're sorry for causing so much trouble. response:	The reason we came here today is that Ikari's been absent ever since then.
context: Yes, Ma'am!\I'm Suzuhara.\I'm Suzuhara.\Aren't you the boys who got in Unit 01's entry plug?\Yes, Ma'am!\We're sorry for causing so much trouble.\We're sorry for causing so much trouble.\The reason we came here today is that Ikari's been absent ever since then. response:	So, we came to see if he was okay.
context: I'm Suzuhara.\I'm Suzuhara.\Aren't you the boys who got in Unit 01's entry plug?\Yes, Ma'am!\We're sorry for causing so much trouble.\We're sorry for causing so much trouble.\The reason we came here today is that Ikari's been absent ever since then.\So, we came to see if he was okay. response:	Shinji? He's at the NERV training facility right now.
context: I'm Suzuhara.\Aren't you the boys who got in Unit 01's entry plug?\Yes, Ma'am!\We're sorry for causing so much trouble.\We're sorry for causing so much trouble.\The reason we came here today is that Ikari's been absent ever since then.\So, we came to see if he was okay.\Shinji? He's at the NERV training facility right now. response:	Oh, I see.
context: Aren't you the boys who got in Unit 01's entry plug?\Yes, Ma'am!\We're sorry for causing so much trouble.\We're sorry for causing so much trouble.\The reason we came here today is that Ikari's been absent ever since then.\So, we came to see if he was okay.\Shinji? He's at the NERV training facility right now.\Oh, I see. response:	These are the printouts that were building up on Shinji's desk.
context: Yes, Ma'am!\We're sorry for causing so much trouble.\We're sorry for causing so much trouble.\The reason we came here today is that Ikari's been absent ever since then.\So, we came to see if he was okay.\Shinji? He's at the NERV training facility right now.\Oh, I see.\These are the printouts that were building up on Shinji's desk. response:	Oh, sorry for your trouble. Thank you.
context: We're sorry for causing so much trouble.\We're sorry for causing so much trouble.\The reason we came here today is that Ikari's been absent ever since then.\So, we came to see if he was okay.\Shinji? He's at the NERV training facility right now.\Oh, I see.\These are the printouts that were building up on Shinji's desk.\Oh, sorry for your trouble. Thank you. response:	Well, we'll be leaving now.
context: We're sorry for causing so much trouble.\The reason we came here today is that Ikari's been absent ever since then.\So, we came to see if he was okay.\Shinji? He's at the NERV training facility right now.\Oh, I see.\These are the printouts that were building up on Shinji's desk.\Oh, sorry for your trouble. Thank you.\Well, we'll be leaving now. response:	Please say hi to Shinji for us.
context: The reason we came here today is that Ikari's been absent ever since then.\So, we came to see if he was okay.\Shinji? He's at the NERV training facility right now.\Oh, I see.\These are the printouts that were building up on Shinji's desk.\Oh, sorry for your trouble. Thank you.\Well, we'll be leaving now.\Please say hi to Shinji for us. response:	Yeah, I will. Bye.
context: So, we came to see if he was okay.\Shinji? He's at the NERV training facility right now.\Oh, I see.\These are the printouts that were building up on Shinji's desk.\Oh, sorry for your trouble. Thank you.\Well, we'll be leaving now.\Please say hi to Shinji for us.\Yeah, I will. Bye. response:	This is an unexpected development.
context: Shinji? He's at the NERV training facility right now.\Oh, I see.\These are the printouts that were building up on Shinji's desk.\Oh, sorry for your trouble. Thank you.\Well, we'll be leaving now.\Please say hi to Shinji for us.\Yeah, I will. Bye.\This is an unexpected development. response:	She was a real babe, wasn't she?
context: Oh, I see.\These are the printouts that were building up on Shinji's desk.\Oh, sorry for your trouble. Thank you.\Well, we'll be leaving now.\Please say hi to Shinji for us.\Yeah, I will. Bye.\This is an unexpected development.\She was a real babe, wasn't she? response:	Shinji, you idiot!
context: These are the printouts that were building up on Shinji's desk.\Oh, sorry for your trouble. Thank you.\Well, we'll be leaving now.\Please say hi to Shinji for us.\Yeah, I will. Bye.\This is an unexpected development.\She was a real babe, wasn't she?\Shinji, you idiot! response:	Jerk!
context: Oh, sorry for your trouble. Thank you.\Well, we'll be leaving now.\Please say hi to Shinji for us.\Yeah, I will. Bye.\This is an unexpected development.\She was a real babe, wasn't she?\Shinji, you idiot!\Jerk! response:	The next station is Naga'o Toge, Naga'o Toge.
context: Well, we'll be leaving now.\Please say hi to Shinji for us.\Yeah, I will. Bye.\This is an unexpected development.\She was a real babe, wasn't she?\Shinji, you idiot!\Jerk!\The next station is Naga'o Toge, Naga'o Toge. response:	The exit will switch to the right side.
context: Please say hi to Shinji for us.\Yeah, I will. Bye.\This is an unexpected development.\She was a real babe, wasn't she?\Shinji, you idiot!\Jerk!\The next station is Naga'o Toge, Naga'o Toge.\The exit will switch to the right side. response:	Thank you for using the Tokyo 3 Loop Line.
context: Yeah, I will. Bye.\This is an unexpected development.\She was a real babe, wasn't she?\Shinji, you idiot!\Jerk!\The next station is Naga'o Toge, Naga'o Toge.\The exit will switch to the right side.\Thank you for using the Tokyo 3 Loop Line. response:	This train will be going out of service at this station.
context: This is an unexpected development.\She was a real babe, wasn't she?\Shinji, you idiot!\Jerk!\The next station is Naga'o Toge, Naga'o Toge.\The exit will switch to the right side.\Thank you for using the Tokyo 3 Loop Line.\This train will be going out of service at this station. response:	Please, make sure you take all of your belongings as you exit the train.
context: She was a real babe, wasn't she?\Shinji, you idiot!\Jerk!\The next station is Naga'o Toge, Naga'o Toge.\The exit will switch to the right side.\Thank you for using the Tokyo 3 Loop Line.\This train will be going out of service at this station.\Please, make sure you take all of your belongings as you exit the train. response:	I've got to go back.
context: Shinji, you idiot!\Jerk!\The next station is Naga'o Toge, Naga'o Toge.\The exit will switch to the right side.\Thank you for using the Tokyo 3 Loop Line.\This train will be going out of service at this station.\Please, make sure you take all of your belongings as you exit the train.\I've got to go back. response:	Hey there! We're offering you a great bargain!
context: Jerk!\The next station is Naga'o Toge, Naga'o Toge.\The exit will switch to the right side.\Thank you for using the Tokyo 3 Loop Line.\This train will be going out of service at this station.\Please, make sure you take all of your belongings as you exit the train.\I've got to go back.\Hey there! We're offering you a great bargain! response:	Hot young babes serving heavenly refreshment!
context: The next station is Naga'o Toge, Naga'o Toge.\The exit will switch to the right side.\Thank you for using the Tokyo 3 Loop Line.\This train will be going out of service at this station.\Please, make sure you take all of your belongings as you exit the train.\I've got to go back.\Hey there! We're offering you a great bargain!\Hot young babes serving heavenly refreshment! response:	Special services to heal your tired body, services to fill you with energy!
context: The exit will switch to the right side.\Thank you for using the Tokyo 3 Loop Line.\This train will be going out of service at this station.\Please, make sure you take all of your belongings as you exit the train.\I've got to go back.\Hey there! We're offering you a great bargain!\Hot young babes serving heavenly refreshment!\Special services to heal your tired body, services to fill you with energy! response:	You really couldn't detect it, Doctor?!
context: Thank you for using the Tokyo 3 Loop Line.\This train will be going out of service at this station.\Please, make sure you take all of your belongings as you exit the train.\I've got to go back.\Hey there! We're offering you a great bargain!\Hot young babes serving heavenly refreshment!\Special services to heal your tired body, services to fill you with energy!\You really couldn't detect it, Doctor?! response:	Yes. An object only ten millimeters in diameter
context: This train will be going out of service at this station.\Please, make sure you take all of your belongings as you exit the train.\I've got to go back.\Hey there! We're offering you a great bargain!\Hot young babes serving heavenly refreshment!\Special services to heal your tired body, services to fill you with energy!\You really couldn't detect it, Doctor?!\Yes. An object only ten millimeters in diameter response:	crashed into Antarctica at close to the speed of light.
context: Please, make sure you take all of your belongings as you exit the train.\I've got to go back.\Hey there! We're offering you a great bargain!\Hot young babes serving heavenly refreshment!\Special services to heal your tired body, services to fill you with energy!\You really couldn't detect it, Doctor?!\Yes. An object only ten millimeters in diameter\crashed into Antarctica at close to the speed of light. response:	The technology we had was unable to predict or prevent such a thing.
context: I've got to go back.\Hey there! We're offering you a great bargain!\Hot young babes serving heavenly refreshment!\Special services to heal your tired body, services to fill you with energy!\You really couldn't detect it, Doctor?!\Yes. An object only ten millimeters in diameter\crashed into Antarctica at close to the speed of light.\The technology we had was unable to predict or prevent such a thing. response:	It's like hell out there! Just what is the purpose of science?!
context: Hey there! We're offering you a great bargain!\Hot young babes serving heavenly refreshment!\Special services to heal your tired body, services to fill you with energy!\You really couldn't detect it, Doctor?!\Yes. An object only ten millimeters in diameter\crashed into Antarctica at close to the speed of light.\The technology we had was unable to predict or prevent such a thing.\It's like hell out there! Just what is the purpose of science?! response:	The atmospheric flux caused by the change in the Earth's axis
context: Hot young babes serving heavenly refreshment!\Special services to heal your tired body, services to fill you with energy!\You really couldn't detect it, Doctor?!\Yes. An object only ten millimeters in diameter\crashed into Antarctica at close to the speed of light.\The technology we had was unable to predict or prevent such a thing.\It's like hell out there! Just what is the purpose of science?!\The atmospheric flux caused by the change in the Earth's axis response:	has decreased by 3.
context: Special services to heal your tired body, services to fill you with energy!\You really couldn't detect it, Doctor?!\Yes. An object only ten millimeters in diameter\crashed into Antarctica at close to the speed of light.\The technology we had was unable to predict or prevent such a thing.\It's like hell out there! Just what is the purpose of science?!\The atmospheric flux caused by the change in the Earth's axis\has decreased by 3. response:	So, it's getting a little better?
context: You really couldn't detect it, Doctor?!\Yes. An object only ten millimeters in diameter\crashed into Antarctica at close to the speed of light.\The technology we had was unable to predict or prevent such a thing.\It's like hell out there! Just what is the purpose of science?!\The atmospheric flux caused by the change in the Earth's axis\has decreased by 3.\So, it's getting a little better? response:	No, there's still a tidal wave approaching at 230 meters a second!
context: Yes. An object only ten millimeters in diameter\crashed into Antarctica at close to the speed of light.\The technology we had was unable to predict or prevent such a thing.\It's like hell out there! Just what is the purpose of science?!\The atmospheric flux caused by the change in the Earth's axis\has decreased by 3.\So, it's getting a little better?\No, there's still a tidal wave approaching at 230 meters a second! response:	Doctor! We must evacuate!
context: crashed into Antarctica at close to the speed of light.\The technology we had was unable to predict or prevent such a thing.\It's like hell out there! Just what is the purpose of science?!\The atmospheric flux caused by the change in the Earth's axis\has decreased by 3.\So, it's getting a little better?\No, there's still a tidal wave approaching at 230 meters a second!\Doctor! We must evacuate! response:	It's my duty to remain here.
context: The technology we had was unable to predict or prevent such a thing.\It's like hell out there! Just what is the purpose of science?!\The atmospheric flux caused by the change in the Earth's axis\has decreased by 3.\So, it's getting a little better?\No, there's still a tidal wave approaching at 230 meters a second!\Doctor! We must evacuate!\It's my duty to remain here. response:	Doctor, choosing death is easy,
context: It's like hell out there! Just what is the purpose of science?!\The atmospheric flux caused by the change in the Earth's axis\has decreased by 3.\So, it's getting a little better?\No, there's still a tidal wave approaching at 230 meters a second!\Doctor! We must evacuate!\It's my duty to remain here.\Doctor, choosing death is easy, response:	but you have an obligation to watch this living hell!
context: The atmospheric flux caused by the change in the Earth's axis\has decreased by 3.\So, it's getting a little better?\No, there's still a tidal wave approaching at 230 meters a second!\Doctor! We must evacuate!\It's my duty to remain here.\Doctor, choosing death is easy,\but you have an obligation to watch this living hell! response:	Idiot.
context: has decreased by 3.\So, it's getting a little better?\No, there's still a tidal wave approaching at 230 meters a second!\Doctor! We must evacuate!\It's my duty to remain here.\Doctor, choosing death is easy,\but you have an obligation to watch this living hell!\Idiot. response:	He's only fourteen years old.
context: So, it's getting a little better?\No, there's still a tidal wave approaching at 230 meters a second!\Doctor! We must evacuate!\It's my duty to remain here.\Doctor, choosing death is easy,\but you have an obligation to watch this living hell!\Idiot.\He's only fourteen years old. response:	It seems so cruel, making him bear the burden of mankind's destiny.
context: No, there's still a tidal wave approaching at 230 meters a second!\Doctor! We must evacuate!\It's my duty to remain here.\Doctor, choosing death is easy,\but you have an obligation to watch this living hell!\Idiot.\He's only fourteen years old.\It seems so cruel, making him bear the burden of mankind's destiny. response:	We have no choice. We have to use fourteen year olds to pilot the Evas.
context: Doctor! We must evacuate!\It's my duty to remain here.\Doctor, choosing death is easy,\but you have an obligation to watch this living hell!\Idiot.\He's only fourteen years old.\It seems so cruel, making him bear the burden of mankind's destiny.\We have no choice. We have to use fourteen year olds to pilot the Evas. response:	I know.
context: It's my duty to remain here.\Doctor, choosing death is easy,\but you have an obligation to watch this living hell!\Idiot.\He's only fourteen years old.\It seems so cruel, making him bear the burden of mankind's destiny.\We have no choice. We have to use fourteen year olds to pilot the Evas.\I know. response:	So, has he called or made contact?
context: Doctor, choosing death is easy,\but you have an obligation to watch this living hell!\Idiot.\He's only fourteen years old.\It seems so cruel, making him bear the burden of mankind's destiny.\We have no choice. We have to use fourteen year olds to pilot the Evas.\I know.\So, has he called or made contact? response:	So, has he called or made contact?
context: but you have an obligation to watch this living hell!\Idiot.\He's only fourteen years old.\It seems so cruel, making him bear the burden of mankind's destiny.\We have no choice. We have to use fourteen year olds to pilot the Evas.\I know.\So, has he called or made contact?\So, has he called or made contact? response:	Nothing?
context: Idiot.\He's only fourteen years old.\It seems so cruel, making him bear the burden of mankind's destiny.\We have no choice. We have to use fourteen year olds to pilot the Evas.\I know.\So, has he called or made contact?\So, has he called or made contact?\Nothing? response:	Nothing. I don't think he's going to come back again.
context: He's only fourteen years old.\It seems so cruel, making him bear the burden of mankind's destiny.\We have no choice. We have to use fourteen year olds to pilot the Evas.\I know.\So, has he called or made contact?\So, has he called or made contact?\Nothing?\Nothing. I don't think he's going to come back again. response:	What are you going to do?
context: It seems so cruel, making him bear the burden of mankind's destiny.\We have no choice. We have to use fourteen year olds to pilot the Evas.\I know.\So, has he called or made contact?\So, has he called or made contact?\Nothing?\Nothing. I don't think he's going to come back again.\What are you going to do? response:	Nothing really.
context: We have no choice. We have to use fourteen year olds to pilot the Evas.\I know.\So, has he called or made contact?\So, has he called or made contact?\Nothing?\Nothing. I don't think he's going to come back again.\What are you going to do?\Nothing really. response:	If he's not going to come back, that's okay too.
context: I know.\So, has he called or made contact?\So, has he called or made contact?\Nothing?\Nothing. I don't think he's going to come back again.\What are you going to do?\Nothing really.\If he's not going to come back, that's okay too. response:	Why?
context: So, has he called or made contact?\So, has he called or made contact?\Nothing?\Nothing. I don't think he's going to come back again.\What are you going to do?\Nothing really.\If he's not going to come back, that's okay too.\Why? response:	Because of what happened after that last battle.
context: So, has he called or made contact?\Nothing?\Nothing. I don't think he's going to come back again.\What are you going to do?\Nothing really.\If he's not going to come back, that's okay too.\Why?\Because of what happened after that last battle. response:	Why did you ignore my order?
context: Nothing?\Nothing. I don't think he's going to come back again.\What are you going to do?\Nothing really.\If he's not going to come back, that's okay too.\Why?\Because of what happened after that last battle.\Why did you ignore my order? response:	I'm sorry.
context: Nothing. I don't think he's going to come back again.\What are you going to do?\Nothing really.\If he's not going to come back, that's okay too.\Why?\Because of what happened after that last battle.\Why did you ignore my order?\I'm sorry. response:	I'm the one who's in charge of your operations, right?
