context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: This band of heroes protects the kingdom with their lives.\To become the Wizard King or a Magic Knight is the aspiration of all in the Clover Kingdom.\To the Royal Capital of the Clover Kingdom!\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world response:	Don't care how much I fall
context: To become the Wizard King or a Magic Knight is the aspiration of all in the Clover Kingdom.\To the Royal Capital of the Clover Kingdom!\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall response:	Instinct is my guide, I never give up
context: To the Royal Capital of the Clover Kingdom!\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up response:	To faraway future, I burst out running
context: Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running response:	Go beyond even the unseen fears
context: I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears response:	The vision I had, so I can be myself
context: Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself response:	Someday I will write the next page
context: I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page response:	You are my hope
context: Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope response:	Like that page from someday
context: Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday response:	I was able to meet you
context: Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you response:	I call this a miracle
context: To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle response:	Nine hundred and ninety-five...
context: Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Nine hundred and ninety-five... response:	Nine hundred and ninety-six...
context: The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Nine hundred and ninety-five...\Nine hundred and ninety-six... response:	Nine hundred and ninety-seven...
context: Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Nine hundred and ninety-five...\Nine hundred and ninety-six...\Nine hundred and ninety-seven... response:	Nine hundred and ninety-eight...
context: You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Nine hundred and ninety-five...\Nine hundred and ninety-six...\Nine hundred and ninety-seven...\Nine hundred and ninety-eight... response:	Nine hundred and ninety-nine...
context: Like that page from someday\I was able to meet you\I call this a miracle\Nine hundred and ninety-five...\Nine hundred and ninety-six...\Nine hundred and ninety-seven...\Nine hundred and ninety-eight...\Nine hundred and ninety-nine... response:	One thousand!
context: I was able to meet you\I call this a miracle\Nine hundred and ninety-five...\Nine hundred and ninety-six...\Nine hundred and ninety-seven...\Nine hundred and ninety-eight...\Nine hundred and ninety-nine...\One thousand! response:	Now to down some moguro leaf juice!
context: I call this a miracle\Nine hundred and ninety-five...\Nine hundred and ninety-six...\Nine hundred and ninety-seven...\Nine hundred and ninety-eight...\Nine hundred and ninety-nine...\One thousand!\Now to down some moguro leaf juice! response:	Gross!
context: Nine hundred and ninety-five...\Nine hundred and ninety-six...\Nine hundred and ninety-seven...\Nine hundred and ninety-eight...\Nine hundred and ninety-nine...\One thousand!\Now to down some moguro leaf juice!\Gross! response:	One more gulp!
context: Nine hundred and ninety-six...\Nine hundred and ninety-seven...\Nine hundred and ninety-eight...\Nine hundred and ninety-nine...\One thousand!\Now to down some moguro leaf juice!\Gross!\One more gulp! response:	Gross!
context: Nine hundred and ninety-seven...\Nine hundred and ninety-eight...\Nine hundred and ninety-nine...\One thousand!\Now to down some moguro leaf juice!\Gross!\One more gulp!\Gross! response:	You want some, too?
context: Nine hundred and ninety-eight...\Nine hundred and ninety-nine...\One thousand!\Now to down some moguro leaf juice!\Gross!\One more gulp!\Gross!\You want some, too? response:	What the heck?
context: Nine hundred and ninety-nine...\One thousand!\Now to down some moguro leaf juice!\Gross!\One more gulp!\Gross!\You want some, too?\What the heck? response:	I got my grimoire.
context: One thousand!\Now to down some moguro leaf juice!\Gross!\One more gulp!\Gross!\You want some, too?\What the heck?\I got my grimoire. response:	I'm gonna keep climbing up, even if I don't have any magical powers!
context: Now to down some moguro leaf juice!\Gross!\One more gulp!\Gross!\You want some, too?\What the heck?\I got my grimoire.\I'm gonna keep climbing up, even if I don't have any magical powers! response:	All right! I'm not done yet!
context: Gross!\One more gulp!\Gross!\You want some, too?\What the heck?\I got my grimoire.\I'm gonna keep climbing up, even if I don't have any magical powers!\All right! I'm not done yet! response:	Not even close!
context: One more gulp!\Gross!\You want some, too?\What the heck?\I got my grimoire.\I'm gonna keep climbing up, even if I don't have any magical powers!\All right! I'm not done yet!\Not even close! response:	One thousand and one!
context: Gross!\You want some, too?\What the heck?\I got my grimoire.\I'm gonna keep climbing up, even if I don't have any magical powers!\All right! I'm not done yet!\Not even close!\One thousand and one! response:	I'm sure Yuno's been training, too! I can't lose!
context: You want some, too?\What the heck?\I got my grimoire.\I'm gonna keep climbing up, even if I don't have any magical powers!\All right! I'm not done yet!\Not even close!\One thousand and one!\I'm sure Yuno's been training, too! I can't lose! response:	One thousand and two!
context: What the heck?\I got my grimoire.\I'm gonna keep climbing up, even if I don't have any magical powers!\All right! I'm not done yet!\Not even close!\One thousand and one!\I'm sure Yuno's been training, too! I can't lose!\One thousand and two! response:	Asta was training for the Magic Knights Entrance Exam,
context: I got my grimoire.\I'm gonna keep climbing up, even if I don't have any magical powers!\All right! I'm not done yet!\Not even close!\One thousand and one!\I'm sure Yuno's been training, too! I can't lose!\One thousand and two!\Asta was training for the Magic Knights Entrance Exam, response:	which was to be held in the royal capital of the Clover Kingdom in six months.
context: I'm gonna keep climbing up, even if I don't have any magical powers!\All right! I'm not done yet!\Not even close!\One thousand and one!\I'm sure Yuno's been training, too! I can't lose!\One thousand and two!\Asta was training for the Magic Knights Entrance Exam,\which was to be held in the royal capital of the Clover Kingdom in six months. response:	So was Yuno.
context: All right! I'm not done yet!\Not even close!\One thousand and one!\I'm sure Yuno's been training, too! I can't lose!\One thousand and two!\Asta was training for the Magic Knights Entrance Exam,\which was to be held in the royal capital of the Clover Kingdom in six months.\So was Yuno. response:	I should wrap up for today.
context: Not even close!\One thousand and one!\I'm sure Yuno's been training, too! I can't lose!\One thousand and two!\Asta was training for the Magic Knights Entrance Exam,\which was to be held in the royal capital of the Clover Kingdom in six months.\So was Yuno.\I should wrap up for today. response:	No, just a little bit more.
context: One thousand and one!\I'm sure Yuno's been training, too! I can't lose!\One thousand and two!\Asta was training for the Magic Knights Entrance Exam,\which was to be held in the royal capital of the Clover Kingdom in six months.\So was Yuno.\I should wrap up for today.\No, just a little bit more. response:	I'm sure he's also...
context: I'm sure Yuno's been training, too! I can't lose!\One thousand and two!\Asta was training for the Magic Knights Entrance Exam,\which was to be held in the royal capital of the Clover Kingdom in six months.\So was Yuno.\I should wrap up for today.\No, just a little bit more.\I'm sure he's also... response:	One thousand and one!
context: One thousand and two!\Asta was training for the Magic Knights Entrance Exam,\which was to be held in the royal capital of the Clover Kingdom in six months.\So was Yuno.\I should wrap up for today.\No, just a little bit more.\I'm sure he's also...\One thousand and one! response:	One thousand and two!
context: Asta was training for the Magic Knights Entrance Exam,\which was to be held in the royal capital of the Clover Kingdom in six months.\So was Yuno.\I should wrap up for today.\No, just a little bit more.\I'm sure he's also...\One thousand and one!\One thousand and two! response:	Each one's goal was to one day become the Wizard King.
context: which was to be held in the royal capital of the Clover Kingdom in six months.\So was Yuno.\I should wrap up for today.\No, just a little bit more.\I'm sure he's also...\One thousand and one!\One thousand and two!\Each one's goal was to one day become the Wizard King. response:	One thousand, five hundred and... three!
context: So was Yuno.\I should wrap up for today.\No, just a little bit more.\I'm sure he's also...\One thousand and one!\One thousand and two!\Each one's goal was to one day become the Wizard King.\One thousand, five hundred and... three! response:	Well, I can understand Yuno...
context: I should wrap up for today.\No, just a little bit more.\I'm sure he's also...\One thousand and one!\One thousand and two!\Each one's goal was to one day become the Wizard King.\One thousand, five hundred and... three!\Well, I can understand Yuno... response:	But are you really considering allowing Asta to take the exam, too?
context: No, just a little bit more.\I'm sure he's also...\One thousand and one!\One thousand and two!\Each one's goal was to one day become the Wizard King.\One thousand, five hundred and... three!\Well, I can understand Yuno...\But are you really considering allowing Asta to take the exam, too? response:	Well, he's saying he wants to do it.
context: I'm sure he's also...\One thousand and one!\One thousand and two!\Each one's goal was to one day become the Wizard King.\One thousand, five hundred and... three!\Well, I can understand Yuno...\But are you really considering allowing Asta to take the exam, too?\Well, he's saying he wants to do it. response:	And the ones I was counting on...
context: One thousand and one!\One thousand and two!\Each one's goal was to one day become the Wizard King.\One thousand, five hundred and... three!\Well, I can understand Yuno...\But are you really considering allowing Asta to take the exam, too?\Well, he's saying he wants to do it.\And the ones I was counting on... response:	W-We can't do it...
context: One thousand and two!\Each one's goal was to one day become the Wizard King.\One thousand, five hundred and... three!\Well, I can understand Yuno...\But are you really considering allowing Asta to take the exam, too?\Well, he's saying he wants to do it.\And the ones I was counting on...\W-We can't do it... response:	We can't become Magic Knights!
context: Each one's goal was to one day become the Wizard King.\One thousand, five hundred and... three!\Well, I can understand Yuno...\But are you really considering allowing Asta to take the exam, too?\Well, he's saying he wants to do it.\And the ones I was counting on...\W-We can't do it...\We can't become Magic Knights! response:	If someone who was kicked out of the Magic Knights was that strong...
context: One thousand, five hundred and... three!\Well, I can understand Yuno...\But are you really considering allowing Asta to take the exam, too?\Well, he's saying he wants to do it.\And the ones I was counting on...\W-We can't do it...\We can't become Magic Knights!\If someone who was kicked out of the Magic Knights was that strong... response:	There's no way!
context: Well, I can understand Yuno...\But are you really considering allowing Asta to take the exam, too?\Well, he's saying he wants to do it.\And the ones I was counting on...\W-We can't do it...\We can't become Magic Knights!\If someone who was kicked out of the Magic Knights was that strong...\There's no way! response:	We're sorry!
context: But are you really considering allowing Asta to take the exam, too?\Well, he's saying he wants to do it.\And the ones I was counting on...\W-We can't do it...\We can't become Magic Knights!\If someone who was kicked out of the Magic Knights was that strong...\There's no way!\We're sorry! response:	Again, I believe Yuno will be fine, but I don't think Asta's up for it.
context: Well, he's saying he wants to do it.\And the ones I was counting on...\W-We can't do it...\We can't become Magic Knights!\If someone who was kicked out of the Magic Knights was that strong...\There's no way!\We're sorry!\Again, I believe Yuno will be fine, but I don't think Asta's up for it. response:	Well, he's saying he wants to do it.
context: And the ones I was counting on...\W-We can't do it...\We can't become Magic Knights!\If someone who was kicked out of the Magic Knights was that strong...\There's no way!\We're sorry!\Again, I believe Yuno will be fine, but I don't think Asta's up for it.\Well, he's saying he wants to do it. response:	Again, I believe Yuno will be fine, but it'll be pointless for Asta to take them.
context: W-We can't do it...\We can't become Magic Knights!\If someone who was kicked out of the Magic Knights was that strong...\There's no way!\We're sorry!\Again, I believe Yuno will be fine, but I don't think Asta's up for it.\Well, he's saying he wants to do it.\Again, I believe Yuno will be fine, but it'll be pointless for Asta to take them. response:	Well, he's saying he wants to do it.
context: We can't become Magic Knights!\If someone who was kicked out of the Magic Knights was that strong...\There's no way!\We're sorry!\Again, I believe Yuno will be fine, but I don't think Asta's up for it.\Well, he's saying he wants to do it.\Again, I believe Yuno will be fine, but it'll be pointless for Asta to take them.\Well, he's saying he wants to do it. response:	Actually, the idea of Asta going to the royal capital just makes you feel lonely, doesn't it?
context: If someone who was kicked out of the Magic Knights was that strong...\There's no way!\We're sorry!\Again, I believe Yuno will be fine, but I don't think Asta's up for it.\Well, he's saying he wants to do it.\Again, I believe Yuno will be fine, but it'll be pointless for Asta to take them.\Well, he's saying he wants to do it.\Actually, the idea of Asta going to the royal capital just makes you feel lonely, doesn't it? response:	Aw, Father!
context: There's no way!\We're sorry!\Again, I believe Yuno will be fine, but I don't think Asta's up for it.\Well, he's saying he wants to do it.\Again, I believe Yuno will be fine, but it'll be pointless for Asta to take them.\Well, he's saying he wants to do it.\Actually, the idea of Asta going to the royal capital just makes you feel lonely, doesn't it?\Aw, Father! response:	Th-That's not...
context: We're sorry!\Again, I believe Yuno will be fine, but I don't think Asta's up for it.\Well, he's saying he wants to do it.\Again, I believe Yuno will be fine, but it'll be pointless for Asta to take them.\Well, he's saying he wants to do it.\Actually, the idea of Asta going to the royal capital just makes you feel lonely, doesn't it?\Aw, Father!\Th-That's not... response:	I just believe that if he's going to fail anyway,
context: Again, I believe Yuno will be fine, but I don't think Asta's up for it.\Well, he's saying he wants to do it.\Again, I believe Yuno will be fine, but it'll be pointless for Asta to take them.\Well, he's saying he wants to do it.\Actually, the idea of Asta going to the royal capital just makes you feel lonely, doesn't it?\Aw, Father!\Th-That's not...\I just believe that if he's going to fail anyway, response:	he's better off not taking it in the first place.
context: Well, he's saying he wants to do it.\Again, I believe Yuno will be fine, but it'll be pointless for Asta to take them.\Well, he's saying he wants to do it.\Actually, the idea of Asta going to the royal capital just makes you feel lonely, doesn't it?\Aw, Father!\Th-That's not...\I just believe that if he's going to fail anyway,\he's better off not taking it in the first place. response:	A-And you know... The little ones will miss him, too.
context: Again, I believe Yuno will be fine, but it'll be pointless for Asta to take them.\Well, he's saying he wants to do it.\Actually, the idea of Asta going to the royal capital just makes you feel lonely, doesn't it?\Aw, Father!\Th-That's not...\I just believe that if he's going to fail anyway,\he's better off not taking it in the first place.\A-And you know... The little ones will miss him, too. response:	Not me! But they'll have one less person to play with!
context: Well, he's saying he wants to do it.\Actually, the idea of Asta going to the royal capital just makes you feel lonely, doesn't it?\Aw, Father!\Th-That's not...\I just believe that if he's going to fail anyway,\he's better off not taking it in the first place.\A-And you know... The little ones will miss him, too.\Not me! But they'll have one less person to play with! response:	Why are you looking at me like that?
context: Actually, the idea of Asta going to the royal capital just makes you feel lonely, doesn't it?\Aw, Father!\Th-That's not...\I just believe that if he's going to fail anyway,\he's better off not taking it in the first place.\A-And you know... The little ones will miss him, too.\Not me! But they'll have one less person to play with!\Why are you looking at me like that? response:	Not you, too, Tower Master!
context: Aw, Father!\Th-That's not...\I just believe that if he's going to fail anyway,\he's better off not taking it in the first place.\A-And you know... The little ones will miss him, too.\Not me! But they'll have one less person to play with!\Why are you looking at me like that?\Not you, too, Tower Master! response:	Well, I'll feel a little lonely with both Yuno and Asta gone, Father.
context: Th-That's not...\I just believe that if he's going to fail anyway,\he's better off not taking it in the first place.\A-And you know... The little ones will miss him, too.\Not me! But they'll have one less person to play with!\Why are you looking at me like that?\Not you, too, Tower Master!\Well, I'll feel a little lonely with both Yuno and Asta gone, Father. response:	Well, of course, I raised them, and I've lived with them ever since they were babies.
context: I just believe that if he's going to fail anyway,\he's better off not taking it in the first place.\A-And you know... The little ones will miss him, too.\Not me! But they'll have one less person to play with!\Why are you looking at me like that?\Not you, too, Tower Master!\Well, I'll feel a little lonely with both Yuno and Asta gone, Father.\Well, of course, I raised them, and I've lived with them ever since they were babies. response:	I'd be lying if I said I wasn't a bit sad to see them go.
context: he's better off not taking it in the first place.\A-And you know... The little ones will miss him, too.\Not me! But they'll have one less person to play with!\Why are you looking at me like that?\Not you, too, Tower Master!\Well, I'll feel a little lonely with both Yuno and Asta gone, Father.\Well, of course, I raised them, and I've lived with them ever since they were babies.\I'd be lying if I said I wasn't a bit sad to see them go. response:	If possible, I'd like for them to stay at the church.
context: A-And you know... The little ones will miss him, too.\Not me! But they'll have one less person to play with!\Why are you looking at me like that?\Not you, too, Tower Master!\Well, I'll feel a little lonely with both Yuno and Asta gone, Father.\Well, of course, I raised them, and I've lived with them ever since they were babies.\I'd be lying if I said I wasn't a bit sad to see them go.\If possible, I'd like for them to stay at the church. response:	But I also want to let them do what they want to do.
context: Not me! But they'll have one less person to play with!\Why are you looking at me like that?\Not you, too, Tower Master!\Well, I'll feel a little lonely with both Yuno and Asta gone, Father.\Well, of course, I raised them, and I've lived with them ever since they were babies.\I'd be lying if I said I wasn't a bit sad to see them go.\If possible, I'd like for them to stay at the church.\But I also want to let them do what they want to do. response:	Indeed.
context: Why are you looking at me like that?\Not you, too, Tower Master!\Well, I'll feel a little lonely with both Yuno and Asta gone, Father.\Well, of course, I raised them, and I've lived with them ever since they were babies.\I'd be lying if I said I wasn't a bit sad to see them go.\If possible, I'd like for them to stay at the church.\But I also want to let them do what they want to do.\Indeed. response:	Besides, you know... Yuno will be fine,
context: Not you, too, Tower Master!\Well, I'll feel a little lonely with both Yuno and Asta gone, Father.\Well, of course, I raised them, and I've lived with them ever since they were babies.\I'd be lying if I said I wasn't a bit sad to see them go.\If possible, I'd like for them to stay at the church.\But I also want to let them do what they want to do.\Indeed.\Besides, you know... Yuno will be fine, response:	and Asta might fail the exam and come right back anyway.
context: Well, I'll feel a little lonely with both Yuno and Asta gone, Father.\Well, of course, I raised them, and I've lived with them ever since they were babies.\I'd be lying if I said I wasn't a bit sad to see them go.\If possible, I'd like for them to stay at the church.\But I also want to let them do what they want to do.\Indeed.\Besides, you know... Yuno will be fine,\and Asta might fail the exam and come right back anyway. response:	Y-You're right. Right!
context: Well, of course, I raised them, and I've lived with them ever since they were babies.\I'd be lying if I said I wasn't a bit sad to see them go.\If possible, I'd like for them to stay at the church.\But I also want to let them do what they want to do.\Indeed.\Besides, you know... Yuno will be fine,\and Asta might fail the exam and come right back anyway.\Y-You're right. Right! response:	Yuno will be fine, but the other one will come right back.
context: I'd be lying if I said I wasn't a bit sad to see them go.\If possible, I'd like for them to stay at the church.\But I also want to let them do what they want to do.\Indeed.\Besides, you know... Yuno will be fine,\and Asta might fail the exam and come right back anyway.\Y-You're right. Right!\Yuno will be fine, but the other one will come right back. response:	Um... The book that Asta obtained...
context: If possible, I'd like for them to stay at the church.\But I also want to let them do what they want to do.\Indeed.\Besides, you know... Yuno will be fine,\and Asta might fail the exam and come right back anyway.\Y-You're right. Right!\Yuno will be fine, but the other one will come right back.\Um... The book that Asta obtained... response:	Is it truly a grimoire?
context: But I also want to let them do what they want to do.\Indeed.\Besides, you know... Yuno will be fine,\and Asta might fail the exam and come right back anyway.\Y-You're right. Right!\Yuno will be fine, but the other one will come right back.\Um... The book that Asta obtained...\Is it truly a grimoire? response:	Asta can't use magic. How was he able to obtain a grimoire?
context: Indeed.\Besides, you know... Yuno will be fine,\and Asta might fail the exam and come right back anyway.\Y-You're right. Right!\Yuno will be fine, but the other one will come right back.\Um... The book that Asta obtained...\Is it truly a grimoire?\Asta can't use magic. How was he able to obtain a grimoire? response:	I'm not sure.
context: Besides, you know... Yuno will be fine,\and Asta might fail the exam and come right back anyway.\Y-You're right. Right!\Yuno will be fine, but the other one will come right back.\Um... The book that Asta obtained...\Is it truly a grimoire?\Asta can't use magic. How was he able to obtain a grimoire?\I'm not sure. response:	But that's...
context: and Asta might fail the exam and come right back anyway.\Y-You're right. Right!\Yuno will be fine, but the other one will come right back.\Um... The book that Asta obtained...\Is it truly a grimoire?\Asta can't use magic. How was he able to obtain a grimoire?\I'm not sure.\But that's... response:	Yes?
context: Y-You're right. Right!\Yuno will be fine, but the other one will come right back.\Um... The book that Asta obtained...\Is it truly a grimoire?\Asta can't use magic. How was he able to obtain a grimoire?\I'm not sure.\But that's...\Yes? response:	No...
context: Yuno will be fine, but the other one will come right back.\Um... The book that Asta obtained...\Is it truly a grimoire?\Asta can't use magic. How was he able to obtain a grimoire?\I'm not sure.\But that's...\Yes?\No... response:	Look! Look!
context: Um... The book that Asta obtained...\Is it truly a grimoire?\Asta can't use magic. How was he able to obtain a grimoire?\I'm not sure.\But that's...\Yes?\No...\Look! Look! response:	My very own grimoire!
context: Is it truly a grimoire?\Asta can't use magic. How was he able to obtain a grimoire?\I'm not sure.\But that's...\Yes?\No...\Look! Look!\My very own grimoire! response:	I don't even know how, but I was able to get one!
context: Asta can't use magic. How was he able to obtain a grimoire?\I'm not sure.\But that's...\Yes?\No...\Look! Look!\My very own grimoire!\I don't even know how, but I was able to get one! response:	The five-leaf clover... It couldn't be.
context: I'm not sure.\But that's...\Yes?\No...\Look! Look!\My very own grimoire!\I don't even know how, but I was able to get one!\The five-leaf clover... It couldn't be. response:	Training's not over until I'm back at the church!
context: But that's...\Yes?\No...\Look! Look!\My very own grimoire!\I don't even know how, but I was able to get one!\The five-leaf clover... It couldn't be.\Training's not over until I'm back at the church! response:	Eat my dust!
context: Yes?\No...\Look! Look!\My very own grimoire!\I don't even know how, but I was able to get one!\The five-leaf clover... It couldn't be.\Training's not over until I'm back at the church!\Eat my dust! response:	Goal!
context: No...\Look! Look!\My very own grimoire!\I don't even know how, but I was able to get one!\The five-leaf clover... It couldn't be.\Training's not over until I'm back at the church!\Eat my dust!\Goal! response:	Yuno! Asta!
context: Look! Look!\My very own grimoire!\I don't even know how, but I was able to get one!\The five-leaf clover... It couldn't be.\Training's not over until I'm back at the church!\Eat my dust!\Goal!\Yuno! Asta! response:	Wh-Who got here faster?
context: My very own grimoire!\I don't even know how, but I was able to get one!\The five-leaf clover... It couldn't be.\Training's not over until I'm back at the church!\Eat my dust!\Goal!\Yuno! Asta!\Wh-Who got here faster? response:	Hmm... Yuno was just a tiny bit faster.
context: I don't even know how, but I was able to get one!\The five-leaf clover... It couldn't be.\Training's not over until I'm back at the church!\Eat my dust!\Goal!\Yuno! Asta!\Wh-Who got here faster?\Hmm... Yuno was just a tiny bit faster. response:	Seriously?! Were you even looking?!
context: The five-leaf clover... It couldn't be.\Training's not over until I'm back at the church!\Eat my dust!\Goal!\Yuno! Asta!\Wh-Who got here faster?\Hmm... Yuno was just a tiny bit faster.\Seriously?! Were you even looking?! response:	Then I'll race you into the church!
context: Training's not over until I'm back at the church!\Eat my dust!\Goal!\Yuno! Asta!\Wh-Who got here faster?\Hmm... Yuno was just a tiny bit faster.\Seriously?! Were you even looking?!\Then I'll race you into the church! response:	I win.
context: Eat my dust!\Goal!\Yuno! Asta!\Wh-Who got here faster?\Hmm... Yuno was just a tiny bit faster.\Seriously?! Were you even looking?!\Then I'll race you into the church!\I win. response:	Yuno can be pretty childish sometimes.
context: Goal!\Yuno! Asta!\Wh-Who got here faster?\Hmm... Yuno was just a tiny bit faster.\Seriously?! Were you even looking?!\Then I'll race you into the church!\I win.\Yuno can be pretty childish sometimes. response:	Yeah, I mean, getting so worked up over Asta, of all people?
context: Yuno! Asta!\Wh-Who got here faster?\Hmm... Yuno was just a tiny bit faster.\Seriously?! Were you even looking?!\Then I'll race you into the church!\I win.\Yuno can be pretty childish sometimes.\Yeah, I mean, getting so worked up over Asta, of all people? response:	Not to mention, Yuno...
