context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\I'm resurrected!\Damn those goddesses...\Not only are there three of them now... response:	This time around I'll show you the true power of a First Class Demon!
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\I'm resurrected!\Damn those goddesses...\Not only are there three of them now...\This time around I'll show you the true power of a First Class Demon! response:	I can feel it...the throbbing energy of your collective joy.
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\I'm resurrected!\Damn those goddesses...\Not only are there three of them now...\This time around I'll show you the true power of a First Class Demon!\I can feel it...the throbbing energy of your collective joy. response:	But all that will end today.
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\I'm resurrected!\Damn those goddesses...\Not only are there three of them now...\This time around I'll show you the true power of a First Class Demon!\I can feel it...the throbbing energy of your collective joy.\But all that will end today. response:	Soon, all you'll know will be the agony of a living hell...
context: The sky is so blue...\I'm resurrected!\Damn those goddesses...\Not only are there three of them now...\This time around I'll show you the true power of a First Class Demon!\I can feel it...the throbbing energy of your collective joy.\But all that will end today.\Soon, all you'll know will be the agony of a living hell... response:	TARGET: MARLLER ATTACK MODE: DEMON
context: I'm resurrected!\Damn those goddesses...\Not only are there three of them now...\This time around I'll show you the true power of a First Class Demon!\I can feel it...the throbbing energy of your collective joy.\But all that will end today.\Soon, all you'll know will be the agony of a living hell...\TARGET: MARLLER ATTACK MODE: DEMON response:	It-It can't be...
context: Damn those goddesses...\Not only are there three of them now...\This time around I'll show you the true power of a First Class Demon!\I can feel it...the throbbing energy of your collective joy.\But all that will end today.\Soon, all you'll know will be the agony of a living hell...\TARGET: MARLLER ATTACK MODE: DEMON\It-It can't be... response:	What a peaceful day.
context: Not only are there three of them now...\This time around I'll show you the true power of a First Class Demon!\I can feel it...the throbbing energy of your collective joy.\But all that will end today.\Soon, all you'll know will be the agony of a living hell...\TARGET: MARLLER ATTACK MODE: DEMON\It-It can't be...\What a peaceful day. response:	Yes, it is.
context: This time around I'll show you the true power of a First Class Demon!\I can feel it...the throbbing energy of your collective joy.\But all that will end today.\Soon, all you'll know will be the agony of a living hell...\TARGET: MARLLER ATTACK MODE: DEMON\It-It can't be...\What a peaceful day.\Yes, it is. response:	Ah! Misfortune Arrives, and the Tea-Stalk Stands Upright?
context: I can feel it...the throbbing energy of your collective joy.\But all that will end today.\Soon, all you'll know will be the agony of a living hell...\TARGET: MARLLER ATTACK MODE: DEMON\It-It can't be...\What a peaceful day.\Yes, it is.\Ah! Misfortune Arrives, and the Tea-Stalk Stands Upright? response:	Once again, I'm resurrected!
context: But all that will end today.\Soon, all you'll know will be the agony of a living hell...\TARGET: MARLLER ATTACK MODE: DEMON\It-It can't be...\What a peaceful day.\Yes, it is.\Ah! Misfortune Arrives, and the Tea-Stalk Stands Upright?\Once again, I'm resurrected! response:	But for crying out loud...I can't even get them to notice when I appear!
context: Soon, all you'll know will be the agony of a living hell...\TARGET: MARLLER ATTACK MODE: DEMON\It-It can't be...\What a peaceful day.\Yes, it is.\Ah! Misfortune Arrives, and the Tea-Stalk Stands Upright?\Once again, I'm resurrected!\But for crying out loud...I can't even get them to notice when I appear! response:	Curses!
context: TARGET: MARLLER ATTACK MODE: DEMON\It-It can't be...\What a peaceful day.\Yes, it is.\Ah! Misfortune Arrives, and the Tea-Stalk Stands Upright?\Once again, I'm resurrected!\But for crying out loud...I can't even get them to notice when I appear!\Curses! response:	Here I am, a demon, and I'm up to my ears in misfortune!
context: It-It can't be...\What a peaceful day.\Yes, it is.\Ah! Misfortune Arrives, and the Tea-Stalk Stands Upright?\Once again, I'm resurrected!\But for crying out loud...I can't even get them to notice when I appear!\Curses!\Here I am, a demon, and I'm up to my ears in misfortune! response:	To think that so much joy is concentrated around this man!
context: What a peaceful day.\Yes, it is.\Ah! Misfortune Arrives, and the Tea-Stalk Stands Upright?\Once again, I'm resurrected!\But for crying out loud...I can't even get them to notice when I appear!\Curses!\Here I am, a demon, and I'm up to my ears in misfortune!\To think that so much joy is concentrated around this man! response:	I'll make him miserable. Miserable beyond belief!
context: Yes, it is.\Ah! Misfortune Arrives, and the Tea-Stalk Stands Upright?\Once again, I'm resurrected!\But for crying out loud...I can't even get them to notice when I appear!\Curses!\Here I am, a demon, and I'm up to my ears in misfortune!\To think that so much joy is concentrated around this man!\I'll make him miserable. Miserable beyond belief! response:	Mercilessly...undeniably miserable!
context: Ah! Misfortune Arrives, and the Tea-Stalk Stands Upright?\Once again, I'm resurrected!\But for crying out loud...I can't even get them to notice when I appear!\Curses!\Here I am, a demon, and I'm up to my ears in misfortune!\To think that so much joy is concentrated around this man!\I'll make him miserable. Miserable beyond belief!\Mercilessly...undeniably miserable! response:	Keiichi Morisato...
context: Once again, I'm resurrected!\But for crying out loud...I can't even get them to notice when I appear!\Curses!\Here I am, a demon, and I'm up to my ears in misfortune!\To think that so much joy is concentrated around this man!\I'll make him miserable. Miserable beyond belief!\Mercilessly...undeniably miserable!\Keiichi Morisato... response:	Now that that's settled... it's somewhere around here...
context: But for crying out loud...I can't even get them to notice when I appear!\Curses!\Here I am, a demon, and I'm up to my ears in misfortune!\To think that so much joy is concentrated around this man!\I'll make him miserable. Miserable beyond belief!\Mercilessly...undeniably miserable!\Keiichi Morisato...\Now that that's settled... it's somewhere around here... response:	Aha! Found it!
context: Curses!\Here I am, a demon, and I'm up to my ears in misfortune!\To think that so much joy is concentrated around this man!\I'll make him miserable. Miserable beyond belief!\Mercilessly...undeniably miserable!\Keiichi Morisato...\Now that that's settled... it's somewhere around here...\Aha! Found it! response:	Looks like the time has come for me to put this to use!
context: Here I am, a demon, and I'm up to my ears in misfortune!\To think that so much joy is concentrated around this man!\I'll make him miserable. Miserable beyond belief!\Mercilessly...undeniably miserable!\Keiichi Morisato...\Now that that's settled... it's somewhere around here...\Aha! Found it!\Looks like the time has come for me to put this to use! response:	With this Ultimate Last-resort Weapon in my hands...
context: To think that so much joy is concentrated around this man!\I'll make him miserable. Miserable beyond belief!\Mercilessly...undeniably miserable!\Keiichi Morisato...\Now that that's settled... it's somewhere around here...\Aha! Found it!\Looks like the time has come for me to put this to use!\With this Ultimate Last-resort Weapon in my hands... response:	Just you wait, Belldandy. Not to mention Keiichi Morisato...
context: I'll make him miserable. Miserable beyond belief!\Mercilessly...undeniably miserable!\Keiichi Morisato...\Now that that's settled... it's somewhere around here...\Aha! Found it!\Looks like the time has come for me to put this to use!\With this Ultimate Last-resort Weapon in my hands...\Just you wait, Belldandy. Not to mention Keiichi Morisato... response:	But even so...
context: Mercilessly...undeniably miserable!\Keiichi Morisato...\Now that that's settled... it's somewhere around here...\Aha! Found it!\Looks like the time has come for me to put this to use!\With this Ultimate Last-resort Weapon in my hands...\Just you wait, Belldandy. Not to mention Keiichi Morisato...\But even so... response:	Attacking them head-on will only invite more outside interference.
context: Keiichi Morisato...\Now that that's settled... it's somewhere around here...\Aha! Found it!\Looks like the time has come for me to put this to use!\With this Ultimate Last-resort Weapon in my hands...\Just you wait, Belldandy. Not to mention Keiichi Morisato...\But even so...\Attacking them head-on will only invite more outside interference. response:	Now, then, what should I do? Huh?
context: Now that that's settled... it's somewhere around here...\Aha! Found it!\Looks like the time has come for me to put this to use!\With this Ultimate Last-resort Weapon in my hands...\Just you wait, Belldandy. Not to mention Keiichi Morisato...\But even so...\Attacking them head-on will only invite more outside interference.\Now, then, what should I do? Huh? response:	Mmm, that was delicious!
context: Aha! Found it!\Looks like the time has come for me to put this to use!\With this Ultimate Last-resort Weapon in my hands...\Just you wait, Belldandy. Not to mention Keiichi Morisato...\But even so...\Attacking them head-on will only invite more outside interference.\Now, then, what should I do? Huh?\Mmm, that was delicious! response:	Thank you for another great breakfast! Sorry I keep imposing on you.
context: Looks like the time has come for me to put this to use!\With this Ultimate Last-resort Weapon in my hands...\Just you wait, Belldandy. Not to mention Keiichi Morisato...\But even so...\Attacking them head-on will only invite more outside interference.\Now, then, what should I do? Huh?\Mmm, that was delicious!\Thank you for another great breakfast! Sorry I keep imposing on you. response:	The one thing every girl should have...
context: With this Ultimate Last-resort Weapon in my hands...\Just you wait, Belldandy. Not to mention Keiichi Morisato...\But even so...\Attacking them head-on will only invite more outside interference.\Now, then, what should I do? Huh?\Mmm, that was delicious!\Thank you for another great breakfast! Sorry I keep imposing on you.\The one thing every girl should have... response:	Look, Megumi!
context: Just you wait, Belldandy. Not to mention Keiichi Morisato...\But even so...\Attacking them head-on will only invite more outside interference.\Now, then, what should I do? Huh?\Mmm, that was delicious!\Thank you for another great breakfast! Sorry I keep imposing on you.\The one thing every girl should have...\Look, Megumi! response:	Hey, you're turning red!
context: But even so...\Attacking them head-on will only invite more outside interference.\Now, then, what should I do? Huh?\Mmm, that was delicious!\Thank you for another great breakfast! Sorry I keep imposing on you.\The one thing every girl should have...\Look, Megumi!\Hey, you're turning red! response:	You'd better get a move on or you're gonna be late for school.
context: Attacking them head-on will only invite more outside interference.\Now, then, what should I do? Huh?\Mmm, that was delicious!\Thank you for another great breakfast! Sorry I keep imposing on you.\The one thing every girl should have...\Look, Megumi!\Hey, you're turning red!\You'd better get a move on or you're gonna be late for school. response:	Oh, I don't have class until the afternoon today. See ya!
context: Now, then, what should I do? Huh?\Mmm, that was delicious!\Thank you for another great breakfast! Sorry I keep imposing on you.\The one thing every girl should have...\Look, Megumi!\Hey, you're turning red!\You'd better get a move on or you're gonna be late for school.\Oh, I don't have class until the afternoon today. See ya! response:	Have a good day!
context: Mmm, that was delicious!\Thank you for another great breakfast! Sorry I keep imposing on you.\The one thing every girl should have...\Look, Megumi!\Hey, you're turning red!\You'd better get a move on or you're gonna be late for school.\Oh, I don't have class until the afternoon today. See ya!\Have a good day! response:	That girl...she's Keiichi's sister, huh?
context: Thank you for another great breakfast! Sorry I keep imposing on you.\The one thing every girl should have...\Look, Megumi!\Hey, you're turning red!\You'd better get a move on or you're gonna be late for school.\Oh, I don't have class until the afternoon today. See ya!\Have a good day!\That girl...she's Keiichi's sister, huh? response:	I think I can put her to use!
context: The one thing every girl should have...\Look, Megumi!\Hey, you're turning red!\You'd better get a move on or you're gonna be late for school.\Oh, I don't have class until the afternoon today. See ya!\Have a good day!\That girl...she's Keiichi's sister, huh?\I think I can put her to use! response:	Young lady?
context: Look, Megumi!\Hey, you're turning red!\You'd better get a move on or you're gonna be late for school.\Oh, I don't have class until the afternoon today. See ya!\Have a good day!\That girl...she's Keiichi's sister, huh?\I think I can put her to use!\Young lady? response:	Yes?
context: Hey, you're turning red!\You'd better get a move on or you're gonna be late for school.\Oh, I don't have class until the afternoon today. See ya!\Have a good day!\That girl...she's Keiichi's sister, huh?\I think I can put her to use!\Young lady?\Yes? response:	My name is Marller.
context: You'd better get a move on or you're gonna be late for school.\Oh, I don't have class until the afternoon today. See ya!\Have a good day!\That girl...she's Keiichi's sister, huh?\I think I can put her to use!\Young lady?\Yes?\My name is Marller. response:	Today's your lucky day. I'm about to...
context: Oh, I don't have class until the afternoon today. See ya!\Have a good day!\That girl...she's Keiichi's sister, huh?\I think I can put her to use!\Young lady?\Yes?\My name is Marller.\Today's your lucky day. I'm about to... response:	Help! It's a ghost! Today's your lucky day. I'm about to...
context: Have a good day!\That girl...she's Keiichi's sister, huh?\I think I can put her to use!\Young lady?\Yes?\My name is Marller.\Today's your lucky day. I'm about to...\Help! It's a ghost! Today's your lucky day. I'm about to... response:	Help! It's a ghost!
context: That girl...she's Keiichi's sister, huh?\I think I can put her to use!\Young lady?\Yes?\My name is Marller.\Today's your lucky day. I'm about to...\Help! It's a ghost! Today's your lucky day. I'm about to...\Help! It's a ghost! response:	I'm not a ghost! I'm a respectable demon!
context: I think I can put her to use!\Young lady?\Yes?\My name is Marller.\Today's your lucky day. I'm about to...\Help! It's a ghost! Today's your lucky day. I'm about to...\Help! It's a ghost!\I'm not a ghost! I'm a respectable demon! response:	There's just one thing I'm after here...your body!
context: Young lady?\Yes?\My name is Marller.\Today's your lucky day. I'm about to...\Help! It's a ghost! Today's your lucky day. I'm about to...\Help! It's a ghost!\I'm not a ghost! I'm a respectable demon!\There's just one thing I'm after here...your body! response:	Huh? My body?
context: Yes?\My name is Marller.\Today's your lucky day. I'm about to...\Help! It's a ghost! Today's your lucky day. I'm about to...\Help! It's a ghost!\I'm not a ghost! I'm a respectable demon!\There's just one thing I'm after here...your body!\Huh? My body? response:	Help! It's a pervert!
context: My name is Marller.\Today's your lucky day. I'm about to...\Help! It's a ghost! Today's your lucky day. I'm about to...\Help! It's a ghost!\I'm not a ghost! I'm a respectable demon!\There's just one thing I'm after here...your body!\Huh? My body?\Help! It's a pervert! response:	I am not!
context: Today's your lucky day. I'm about to...\Help! It's a ghost! Today's your lucky day. I'm about to...\Help! It's a ghost!\I'm not a ghost! I'm a respectable demon!\There's just one thing I'm after here...your body!\Huh? My body?\Help! It's a pervert!\I am not! response:	One way or another... I'm claiming your body for my own.
context: Help! It's a ghost! Today's your lucky day. I'm about to...\Help! It's a ghost!\I'm not a ghost! I'm a respectable demon!\There's just one thing I'm after here...your body!\Huh? My body?\Help! It's a pervert!\I am not!\One way or another... I'm claiming your body for my own. response:	N-n-n...
context: Help! It's a ghost!\I'm not a ghost! I'm a respectable demon!\There's just one thing I'm after here...your body!\Huh? My body?\Help! It's a pervert!\I am not!\One way or another... I'm claiming your body for my own.\N-n-n... response:	No!
context: I'm not a ghost! I'm a respectable demon!\There's just one thing I'm after here...your body!\Huh? My body?\Help! It's a pervert!\I am not!\One way or another... I'm claiming your body for my own.\N-n-n...\No! response:	What was that?
context: There's just one thing I'm after here...your body!\Huh? My body?\Help! It's a pervert!\I am not!\One way or another... I'm claiming your body for my own.\N-n-n...\No!\What was that? response:	Oh, I guess I was just hearing things.
context: Huh? My body?\Help! It's a pervert!\I am not!\One way or another... I'm claiming your body for my own.\N-n-n...\No!\What was that?\Oh, I guess I was just hearing things. response:	Now, Megumi, you know that's bad manners.
context: Help! It's a pervert!\I am not!\One way or another... I'm claiming your body for my own.\N-n-n...\No!\What was that?\Oh, I guess I was just hearing things.\Now, Megumi, you know that's bad manners. response:	Huh? There's isn't a thing in this room worth anything.
context: I am not!\One way or another... I'm claiming your body for my own.\N-n-n...\No!\What was that?\Oh, I guess I was just hearing things.\Now, Megumi, you know that's bad manners.\Huh? There's isn't a thing in this room worth anything. response:	That's not her! That's not Megumi!
context: One way or another... I'm claiming your body for my own.\N-n-n...\No!\What was that?\Oh, I guess I was just hearing things.\Now, Megumi, you know that's bad manners.\Huh? There's isn't a thing in this room worth anything.\That's not her! That's not Megumi! response:	Huh?
context: N-n-n...\No!\What was that?\Oh, I guess I was just hearing things.\Now, Megumi, you know that's bad manners.\Huh? There's isn't a thing in this room worth anything.\That's not her! That's not Megumi!\Huh? response:	Listen, you! Who the hell are you, anyway?
context: No!\What was that?\Oh, I guess I was just hearing things.\Now, Megumi, you know that's bad manners.\Huh? There's isn't a thing in this room worth anything.\That's not her! That's not Megumi!\Huh?\Listen, you! Who the hell are you, anyway? response:	Such...such power...
context: What was that?\Oh, I guess I was just hearing things.\Now, Megumi, you know that's bad manners.\Huh? There's isn't a thing in this room worth anything.\That's not her! That's not Megumi!\Huh?\Listen, you! Who the hell are you, anyway?\Such...such power... response:	You...
context: Oh, I guess I was just hearing things.\Now, Megumi, you know that's bad manners.\Huh? There's isn't a thing in this room worth anything.\That's not her! That's not Megumi!\Huh?\Listen, you! Who the hell are you, anyway?\Such...such power...\You... response:	This is who the hell I am!
context: Now, Megumi, you know that's bad manners.\Huh? There's isn't a thing in this room worth anything.\That's not her! That's not Megumi!\Huh?\Listen, you! Who the hell are you, anyway?\Such...such power...\You...\This is who the hell I am! response:	But that mark...it's the mark of a first-class demon...
context: Huh? There's isn't a thing in this room worth anything.\That's not her! That's not Megumi!\Huh?\Listen, you! Who the hell are you, anyway?\Such...such power...\You...\This is who the hell I am!\But that mark...it's the mark of a first-class demon... response:	Why don't you just lie there for the rest of your life?
context: That's not her! That's not Megumi!\Huh?\Listen, you! Who the hell are you, anyway?\Such...such power...\You...\This is who the hell I am!\But that mark...it's the mark of a first-class demon...\Why don't you just lie there for the rest of your life? response:	From here on in, I'm Megumi Morisato!
context: Huh?\Listen, you! Who the hell are you, anyway?\Such...such power...\You...\This is who the hell I am!\But that mark...it's the mark of a first-class demon...\Why don't you just lie there for the rest of your life?\From here on in, I'm Megumi Morisato! response:	A test drive, did you say?
context: Listen, you! Who the hell are you, anyway?\Such...such power...\You...\This is who the hell I am!\But that mark...it's the mark of a first-class demon...\Why don't you just lie there for the rest of your life?\From here on in, I'm Megumi Morisato!\A test drive, did you say? response:	Yeah, that's what the Seniors want me to do.
context: Such...such power...\You...\This is who the hell I am!\But that mark...it's the mark of a first-class demon...\Why don't you just lie there for the rest of your life?\From here on in, I'm Megumi Morisato!\A test drive, did you say?\Yeah, that's what the Seniors want me to do. response:	Since our next race is coming up soon. It's just that they're really into it.
context: You...\This is who the hell I am!\But that mark...it's the mark of a first-class demon...\Why don't you just lie there for the rest of your life?\From here on in, I'm Megumi Morisato!\A test drive, did you say?\Yeah, that's what the Seniors want me to do.\Since our next race is coming up soon. It's just that they're really into it. response:	Into it?
context: This is who the hell I am!\But that mark...it's the mark of a first-class demon...\Why don't you just lie there for the rest of your life?\From here on in, I'm Megumi Morisato!\A test drive, did you say?\Yeah, that's what the Seniors want me to do.\Since our next race is coming up soon. It's just that they're really into it.\Into it? response:	There's going to be a lot of prize money.
context: But that mark...it's the mark of a first-class demon...\Why don't you just lie there for the rest of your life?\From here on in, I'm Megumi Morisato!\A test drive, did you say?\Yeah, that's what the Seniors want me to do.\Since our next race is coming up soon. It's just that they're really into it.\Into it?\There's going to be a lot of prize money. response:	Big Brother!
context: Why don't you just lie there for the rest of your life?\From here on in, I'm Megumi Morisato!\A test drive, did you say?\Yeah, that's what the Seniors want me to do.\Since our next race is coming up soon. It's just that they're really into it.\Into it?\There's going to be a lot of prize money.\Big Brother! response:	That you, Megumi?
context: From here on in, I'm Megumi Morisato!\A test drive, did you say?\Yeah, that's what the Seniors want me to do.\Since our next race is coming up soon. It's just that they're really into it.\Into it?\There's going to be a lot of prize money.\Big Brother!\That you, Megumi? response:	What's with that look on your face? Big Brother!
context: A test drive, did you say?\Yeah, that's what the Seniors want me to do.\Since our next race is coming up soon. It's just that they're really into it.\Into it?\There's going to be a lot of prize money.\Big Brother!\That you, Megumi?\What's with that look on your face? Big Brother! response:	What's your problem? You're creeping me out!
context: Yeah, that's what the Seniors want me to do.\Since our next race is coming up soon. It's just that they're really into it.\Into it?\There's going to be a lot of prize money.\Big Brother!\That you, Megumi?\What's with that look on your face? Big Brother!\What's your problem? You're creeping me out! response:	You always call me'Kei-chan', for god's sake.
context: Since our next race is coming up soon. It's just that they're really into it.\Into it?\There's going to be a lot of prize money.\Big Brother!\That you, Megumi?\What's with that look on your face? Big Brother!\What's your problem? You're creeping me out!\You always call me'Kei-chan', for god's sake. response:	Don't call me like that.
context: Into it?\There's going to be a lot of prize money.\Big Brother!\That you, Megumi?\What's with that look on your face? Big Brother!\What's your problem? You're creeping me out!\You always call me'Kei-chan', for god's sake.\Don't call me like that. response:	Oh, well, um...
context: There's going to be a lot of prize money.\Big Brother!\That you, Megumi?\What's with that look on your face? Big Brother!\What's your problem? You're creeping me out!\You always call me'Kei-chan', for god's sake.\Don't call me like that.\Oh, well, um... response:	Oh, come on, Kei-chan! I was just kidding around, all right?
context: Big Brother!\That you, Megumi?\What's with that look on your face? Big Brother!\What's your problem? You're creeping me out!\You always call me'Kei-chan', for god's sake.\Don't call me like that.\Oh, well, um...\Oh, come on, Kei-chan! I was just kidding around, all right? response:	Megumi, I thought you said you didn't have class until later?
context: That you, Megumi?\What's with that look on your face? Big Brother!\What's your problem? You're creeping me out!\You always call me'Kei-chan', for god's sake.\Don't call me like that.\Oh, well, um...\Oh, come on, Kei-chan! I was just kidding around, all right?\Megumi, I thought you said you didn't have class until later? response:	Oh, um...well...the thing is...
context: What's with that look on your face? Big Brother!\What's your problem? You're creeping me out!\You always call me'Kei-chan', for god's sake.\Don't call me like that.\Oh, well, um...\Oh, come on, Kei-chan! I was just kidding around, all right?\Megumi, I thought you said you didn't have class until later?\Oh, um...well...the thing is... response:	Anyway, see you later!
context: What's your problem? You're creeping me out!\You always call me'Kei-chan', for god's sake.\Don't call me like that.\Oh, well, um...\Oh, come on, Kei-chan! I was just kidding around, all right?\Megumi, I thought you said you didn't have class until later?\Oh, um...well...the thing is...\Anyway, see you later! response:	Yeah.
context: You always call me'Kei-chan', for god's sake.\Don't call me like that.\Oh, well, um...\Oh, come on, Kei-chan! I was just kidding around, all right?\Megumi, I thought you said you didn't have class until later?\Oh, um...well...the thing is...\Anyway, see you later!\Yeah. response:	See you later!
context: Don't call me like that.\Oh, well, um...\Oh, come on, Kei-chan! I was just kidding around, all right?\Megumi, I thought you said you didn't have class until later?\Oh, um...well...the thing is...\Anyway, see you later!\Yeah.\See you later! response:	What was that?
context: Oh, well, um...\Oh, come on, Kei-chan! I was just kidding around, all right?\Megumi, I thought you said you didn't have class until later?\Oh, um...well...the thing is...\Anyway, see you later!\Yeah.\See you later!\What was that? response:	Megumi is always so full of life, isn't she?
context: Oh, come on, Kei-chan! I was just kidding around, all right?\Megumi, I thought you said you didn't have class until later?\Oh, um...well...the thing is...\Anyway, see you later!\Yeah.\See you later!\What was that?\Megumi is always so full of life, isn't she? response:	Good thing I put up a double shield.
context: Megumi, I thought you said you didn't have class until later?\Oh, um...well...the thing is...\Anyway, see you later!\Yeah.\See you later!\What was that?\Megumi is always so full of life, isn't she?\Good thing I put up a double shield. response:	That Belldandy doesn't have a clue it's me!
context: Oh, um...well...the thing is...\Anyway, see you later!\Yeah.\See you later!\What was that?\Megumi is always so full of life, isn't she?\Good thing I put up a double shield.\That Belldandy doesn't have a clue it's me! response:	That means I can accomplish my goal! I'm going to give you two a taste of hell!
context: Anyway, see you later!\Yeah.\See you later!\What was that?\Megumi is always so full of life, isn't she?\Good thing I put up a double shield.\That Belldandy doesn't have a clue it's me!\That means I can accomplish my goal! I'm going to give you two a taste of hell! response:	Using my Ultimate Last-resort Weapon... feared even by demons!
context: Yeah.\See you later!\What was that?\Megumi is always so full of life, isn't she?\Good thing I put up a double shield.\That Belldandy doesn't have a clue it's me!\That means I can accomplish my goal! I'm going to give you two a taste of hell!\Using my Ultimate Last-resort Weapon... feared even by demons! response:	It is now time to break the seal of Evil...
context: See you later!\What was that?\Megumi is always so full of life, isn't she?\Good thing I put up a double shield.\That Belldandy doesn't have a clue it's me!\That means I can accomplish my goal! I'm going to give you two a taste of hell!\Using my Ultimate Last-resort Weapon... feared even by demons!\It is now time to break the seal of Evil... response:	Come forth, Demon-god Senbei!
context: What was that?\Megumi is always so full of life, isn't she?\Good thing I put up a double shield.\That Belldandy doesn't have a clue it's me!\That means I can accomplish my goal! I'm going to give you two a taste of hell!\Using my Ultimate Last-resort Weapon... feared even by demons!\It is now time to break the seal of Evil...\Come forth, Demon-god Senbei! response:	I am most honored to be summoned by you.
context: Megumi is always so full of life, isn't she?\Good thing I put up a double shield.\That Belldandy doesn't have a clue it's me!\That means I can accomplish my goal! I'm going to give you two a taste of hell!\Using my Ultimate Last-resort Weapon... feared even by demons!\It is now time to break the seal of Evil...\Come forth, Demon-god Senbei!\I am most honored to be summoned by you. response:	Shakkin!
context: Good thing I put up a double shield.\That Belldandy doesn't have a clue it's me!\That means I can accomplish my goal! I'm going to give you two a taste of hell!\Using my Ultimate Last-resort Weapon... feared even by demons!\It is now time to break the seal of Evil...\Come forth, Demon-god Senbei!\I am most honored to be summoned by you.\Shakkin! response:	Senbei, the God of Poverty, has received your call and is at your service.
