context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Well, I guess I'll go take a shower.\Still got those lovely curves, I see.\Maybe a little worse for the wear though.\What was that again?\Minmay!\Minmay!\Come on, outta the way!\I can't even stop by my uncle's to say hi anymore. response:	Hi...
context: Still got those lovely curves, I see.\Maybe a little worse for the wear though.\What was that again?\Minmay!\Minmay!\Come on, outta the way!\I can't even stop by my uncle's to say hi anymore.\Hi... response:	Looks like a lot of work.
context: Maybe a little worse for the wear though.\What was that again?\Minmay!\Minmay!\Come on, outta the way!\I can't even stop by my uncle's to say hi anymore.\Hi...\Looks like a lot of work. response:	Yeah, but all my fans are important to me.
context: What was that again?\Minmay!\Minmay!\Come on, outta the way!\I can't even stop by my uncle's to say hi anymore.\Hi...\Looks like a lot of work.\Yeah, but all my fans are important to me. response:	Oh, is that how it is?
context: Minmay!\Minmay!\Come on, outta the way!\I can't even stop by my uncle's to say hi anymore.\Hi...\Looks like a lot of work.\Yeah, but all my fans are important to me.\Oh, is that how it is? response:	Thank you.
context: Minmay!\Come on, outta the way!\I can't even stop by my uncle's to say hi anymore.\Hi...\Looks like a lot of work.\Yeah, but all my fans are important to me.\Oh, is that how it is?\Thank you. response:	You're a lot nicer now than when we first met.
context: Come on, outta the way!\I can't even stop by my uncle's to say hi anymore.\Hi...\Looks like a lot of work.\Yeah, but all my fans are important to me.\Oh, is that how it is?\Thank you.\You're a lot nicer now than when we first met. response:	Lt. Ichijo! I'm counting on you.
context: I can't even stop by my uncle's to say hi anymore.\Hi...\Looks like a lot of work.\Yeah, but all my fans are important to me.\Oh, is that how it is?\Thank you.\You're a lot nicer now than when we first met.\Lt. Ichijo! I'm counting on you. response:	Understood!
context: Hi...\Looks like a lot of work.\Yeah, but all my fans are important to me.\Oh, is that how it is?\Thank you.\You're a lot nicer now than when we first met.\Lt. Ichijo! I'm counting on you.\Understood! response:	Don't be late coming back. I know you wanted to see your parents,
context: Looks like a lot of work.\Yeah, but all my fans are important to me.\Oh, is that how it is?\Thank you.\You're a lot nicer now than when we first met.\Lt. Ichijo! I'm counting on you.\Understood!\Don't be late coming back. I know you wanted to see your parents, response:	but as your manager, I'm the one who has to balance your schedule and...
context: Yeah, but all my fans are important to me.\Oh, is that how it is?\Thank you.\You're a lot nicer now than when we first met.\Lt. Ichijo! I'm counting on you.\Understood!\Don't be late coming back. I know you wanted to see your parents,\but as your manager, I'm the one who has to balance your schedule and... response:	I know that. I'm not an amateur anymore.
context: Oh, is that how it is?\Thank you.\You're a lot nicer now than when we first met.\Lt. Ichijo! I'm counting on you.\Understood!\Don't be late coming back. I know you wanted to see your parents,\but as your manager, I'm the one who has to balance your schedule and...\I know that. I'm not an amateur anymore. response:	Right, as long as you understand.
context: Thank you.\You're a lot nicer now than when we first met.\Lt. Ichijo! I'm counting on you.\Understood!\Don't be late coming back. I know you wanted to see your parents,\but as your manager, I'm the one who has to balance your schedule and...\I know that. I'm not an amateur anymore.\Right, as long as you understand. response:	We're going! Please stand back.
context: You're a lot nicer now than when we first met.\Lt. Ichijo! I'm counting on you.\Understood!\Don't be late coming back. I know you wanted to see your parents,\but as your manager, I'm the one who has to balance your schedule and...\I know that. I'm not an amateur anymore.\Right, as long as you understand.\We're going! Please stand back. response:	Right. See you soon!
context: Lt. Ichijo! I'm counting on you.\Understood!\Don't be late coming back. I know you wanted to see your parents,\but as your manager, I'm the one who has to balance your schedule and...\I know that. I'm not an amateur anymore.\Right, as long as you understand.\We're going! Please stand back.\Right. See you soon! response:	I'd forgotten what this felt like.
context: Understood!\Don't be late coming back. I know you wanted to see your parents,\but as your manager, I'm the one who has to balance your schedule and...\I know that. I'm not an amateur anymore.\Right, as long as you understand.\We're going! Please stand back.\Right. See you soon!\I'd forgotten what this felt like. response:	What?
context: Don't be late coming back. I know you wanted to see your parents,\but as your manager, I'm the one who has to balance your schedule and...\I know that. I'm not an amateur anymore.\Right, as long as you understand.\We're going! Please stand back.\Right. See you soon!\I'd forgotten what this felt like.\What? response:	Let's go!
context: but as your manager, I'm the one who has to balance your schedule and...\I know that. I'm not an amateur anymore.\Right, as long as you understand.\We're going! Please stand back.\Right. See you soon!\I'd forgotten what this felt like.\What?\Let's go! response:	What's got you in such a good mood, Leader?
context: I know that. I'm not an amateur anymore.\Right, as long as you understand.\We're going! Please stand back.\Right. See you soon!\I'd forgotten what this felt like.\What?\Let's go!\What's got you in such a good mood, Leader? response:	Jeez, it's you two?
context: Right, as long as you understand.\We're going! Please stand back.\Right. See you soon!\I'd forgotten what this felt like.\What?\Let's go!\What's got you in such a good mood, Leader?\Jeez, it's you two? response:	What's THAT supposed to mean?
context: We're going! Please stand back.\Right. See you soon!\I'd forgotten what this felt like.\What?\Let's go!\What's got you in such a good mood, Leader?\Jeez, it's you two?\What's THAT supposed to mean? response:	Sorry'bout that.
context: Right. See you soon!\I'd forgotten what this felt like.\What?\Let's go!\What's got you in such a good mood, Leader?\Jeez, it's you two?\What's THAT supposed to mean?\Sorry'bout that. response:	We'll be heading back now, sir.
context: I'd forgotten what this felt like.\What?\Let's go!\What's got you in such a good mood, Leader?\Jeez, it's you two?\What's THAT supposed to mean?\Sorry'bout that.\We'll be heading back now, sir. response:	And leave you and Minmay alone to pursue your love.
context: What?\Let's go!\What's got you in such a good mood, Leader?\Jeez, it's you two?\What's THAT supposed to mean?\Sorry'bout that.\We'll be heading back now, sir.\And leave you and Minmay alone to pursue your love. response:	Must be nice!
context: Let's go!\What's got you in such a good mood, Leader?\Jeez, it's you two?\What's THAT supposed to mean?\Sorry'bout that.\We'll be heading back now, sir.\And leave you and Minmay alone to pursue your love.\Must be nice! response:	Idiot! It's not like that!
context: What's got you in such a good mood, Leader?\Jeez, it's you two?\What's THAT supposed to mean?\Sorry'bout that.\We'll be heading back now, sir.\And leave you and Minmay alone to pursue your love.\Must be nice!\Idiot! It's not like that! response:	You don't have to be shy about it!
context: Jeez, it's you two?\What's THAT supposed to mean?\Sorry'bout that.\We'll be heading back now, sir.\And leave you and Minmay alone to pursue your love.\Must be nice!\Idiot! It's not like that!\You don't have to be shy about it! response:	Anyway, enjoy yourselves.
context: What's THAT supposed to mean?\Sorry'bout that.\We'll be heading back now, sir.\And leave you and Minmay alone to pursue your love.\Must be nice!\Idiot! It's not like that!\You don't have to be shy about it!\Anyway, enjoy yourselves. response:	It's been a while since we were alone, huh?
context: Sorry'bout that.\We'll be heading back now, sir.\And leave you and Minmay alone to pursue your love.\Must be nice!\Idiot! It's not like that!\You don't have to be shy about it!\Anyway, enjoy yourselves.\It's been a while since we were alone, huh? response:	Yeah...
context: We'll be heading back now, sir.\And leave you and Minmay alone to pursue your love.\Must be nice!\Idiot! It's not like that!\You don't have to be shy about it!\Anyway, enjoy yourselves.\It's been a while since we were alone, huh?\Yeah... response:	I can finally relax.
context: And leave you and Minmay alone to pursue your love.\Must be nice!\Idiot! It's not like that!\You don't have to be shy about it!\Anyway, enjoy yourselves.\It's been a while since we were alone, huh?\Yeah...\I can finally relax. response:	But once I go back, I'll be busy all over again.
context: Must be nice!\Idiot! It's not like that!\You don't have to be shy about it!\Anyway, enjoy yourselves.\It's been a while since we were alone, huh?\Yeah...\I can finally relax.\But once I go back, I'll be busy all over again. response:	I'll have to make up the time I took off.
context: Idiot! It's not like that!\You don't have to be shy about it!\Anyway, enjoy yourselves.\It's been a while since we were alone, huh?\Yeah...\I can finally relax.\But once I go back, I'll be busy all over again.\I'll have to make up the time I took off. response:	Don't push yourself so hard.
context: You don't have to be shy about it!\Anyway, enjoy yourselves.\It's been a while since we were alone, huh?\Yeah...\I can finally relax.\But once I go back, I'll be busy all over again.\I'll have to make up the time I took off.\Don't push yourself so hard. response:	Let's see. As soon as I get back, I have that TV show taping...
context: Anyway, enjoy yourselves.\It's been a while since we were alone, huh?\Yeah...\I can finally relax.\But once I go back, I'll be busy all over again.\I'll have to make up the time I took off.\Don't push yourself so hard.\Let's see. As soon as I get back, I have that TV show taping... response:	Then there's a live appearance.
context: It's been a while since we were alone, huh?\Yeah...\I can finally relax.\But once I go back, I'll be busy all over again.\I'll have to make up the time I took off.\Don't push yourself so hard.\Let's see. As soon as I get back, I have that TV show taping...\Then there's a live appearance. response:	And then I'm going to be in a movie!
context: Yeah...\I can finally relax.\But once I go back, I'll be busy all over again.\I'll have to make up the time I took off.\Don't push yourself so hard.\Let's see. As soon as I get back, I have that TV show taping...\Then there's a live appearance.\And then I'm going to be in a movie! response:	My first movie! It's a lot of work too.
context: I can finally relax.\But once I go back, I'll be busy all over again.\I'll have to make up the time I took off.\Don't push yourself so hard.\Let's see. As soon as I get back, I have that TV show taping...\Then there's a live appearance.\And then I'm going to be in a movie!\My first movie! It's a lot of work too. response:	Then I'm recording an LP!
context: But once I go back, I'll be busy all over again.\I'll have to make up the time I took off.\Don't push yourself so hard.\Let's see. As soon as I get back, I have that TV show taping...\Then there's a live appearance.\And then I'm going to be in a movie!\My first movie! It's a lot of work too.\Then I'm recording an LP! response:	I'll send you one as a gift.
context: I'll have to make up the time I took off.\Don't push yourself so hard.\Let's see. As soon as I get back, I have that TV show taping...\Then there's a live appearance.\And then I'm going to be in a movie!\My first movie! It's a lot of work too.\Then I'm recording an LP!\I'll send you one as a gift. response:	Uh, thanks.
context: Don't push yourself so hard.\Let's see. As soon as I get back, I have that TV show taping...\Then there's a live appearance.\And then I'm going to be in a movie!\My first movie! It's a lot of work too.\Then I'm recording an LP!\I'll send you one as a gift.\Uh, thanks. response:	Still, can such a hard schedule be good for your health?
context: Let's see. As soon as I get back, I have that TV show taping...\Then there's a live appearance.\And then I'm going to be in a movie!\My first movie! It's a lot of work too.\Then I'm recording an LP!\I'll send you one as a gift.\Uh, thanks.\Still, can such a hard schedule be good for your health? response:	Minmay? Min...
context: Then there's a live appearance.\And then I'm going to be in a movie!\My first movie! It's a lot of work too.\Then I'm recording an LP!\I'll send you one as a gift.\Uh, thanks.\Still, can such a hard schedule be good for your health?\Minmay? Min... response:	They must have put a lot of work into this.
context: And then I'm going to be in a movie!\My first movie! It's a lot of work too.\Then I'm recording an LP!\I'll send you one as a gift.\Uh, thanks.\Still, can such a hard schedule be good for your health?\Minmay? Min...\They must have put a lot of work into this. response:	Look, that's how far up we still are.
context: My first movie! It's a lot of work too.\Then I'm recording an LP!\I'll send you one as a gift.\Uh, thanks.\Still, can such a hard schedule be good for your health?\Minmay? Min...\They must have put a lot of work into this.\Look, that's how far up we still are. response:	This shaft is a full six kilometers deep.
context: Then I'm recording an LP!\I'll send you one as a gift.\Uh, thanks.\Still, can such a hard schedule be good for your health?\Minmay? Min...\They must have put a lot of work into this.\Look, that's how far up we still are.\This shaft is a full six kilometers deep. response:	By the way, do you know about the Grand Cannon?
context: I'll send you one as a gift.\Uh, thanks.\Still, can such a hard schedule be good for your health?\Minmay? Min...\They must have put a lot of work into this.\Look, that's how far up we still are.\This shaft is a full six kilometers deep.\By the way, do you know about the Grand Cannon? response:	No, sir.
context: Uh, thanks.\Still, can such a hard schedule be good for your health?\Minmay? Min...\They must have put a lot of work into this.\Look, that's how far up we still are.\This shaft is a full six kilometers deep.\By the way, do you know about the Grand Cannon?\No, sir. response:	It's based on the main gun of the Macross,
context: Still, can such a hard schedule be good for your health?\Minmay? Min...\They must have put a lot of work into this.\Look, that's how far up we still are.\This shaft is a full six kilometers deep.\By the way, do you know about the Grand Cannon?\No, sir.\It's based on the main gun of the Macross, response:	and uses the Earth's gravitational field as its energy source.
context: Minmay? Min...\They must have put a lot of work into this.\Look, that's how far up we still are.\This shaft is a full six kilometers deep.\By the way, do you know about the Grand Cannon?\No, sir.\It's based on the main gun of the Macross,\and uses the Earth's gravitational field as its energy source. response:	Work on it began seven or eight years ago.
context: They must have put a lot of work into this.\Look, that's how far up we still are.\This shaft is a full six kilometers deep.\By the way, do you know about the Grand Cannon?\No, sir.\It's based on the main gun of the Macross,\and uses the Earth's gravitational field as its energy source.\Work on it began seven or eight years ago. response:	This shaft is so huge because it acts as the cannon's barrel.
context: Look, that's how far up we still are.\This shaft is a full six kilometers deep.\By the way, do you know about the Grand Cannon?\No, sir.\It's based on the main gun of the Macross,\and uses the Earth's gravitational field as its energy source.\Work on it began seven or eight years ago.\This shaft is so huge because it acts as the cannon's barrel. response:	So everyone here lives inside a cannon?
context: This shaft is a full six kilometers deep.\By the way, do you know about the Grand Cannon?\No, sir.\It's based on the main gun of the Macross,\and uses the Earth's gravitational field as its energy source.\Work on it began seven or eight years ago.\This shaft is so huge because it acts as the cannon's barrel.\So everyone here lives inside a cannon? response:	Yes, you could put it that way.
context: By the way, do you know about the Grand Cannon?\No, sir.\It's based on the main gun of the Macross,\and uses the Earth's gravitational field as its energy source.\Work on it began seven or eight years ago.\This shaft is so huge because it acts as the cannon's barrel.\So everyone here lives inside a cannon?\Yes, you could put it that way. response:	Is this your first time here?
context: No, sir.\It's based on the main gun of the Macross,\and uses the Earth's gravitational field as its energy source.\Work on it began seven or eight years ago.\This shaft is so huge because it acts as the cannon's barrel.\So everyone here lives inside a cannon?\Yes, you could put it that way.\Is this your first time here? response:	No, my father brought me a few times.
context: It's based on the main gun of the Macross,\and uses the Earth's gravitational field as its energy source.\Work on it began seven or eight years ago.\This shaft is so huge because it acts as the cannon's barrel.\So everyone here lives inside a cannon?\Yes, you could put it that way.\Is this your first time here?\No, my father brought me a few times. response:	But he never took me down to the bottom of the main shaft.
context: and uses the Earth's gravitational field as its energy source.\Work on it began seven or eight years ago.\This shaft is so huge because it acts as the cannon's barrel.\So everyone here lives inside a cannon?\Yes, you could put it that way.\Is this your first time here?\No, my father brought me a few times.\But he never took me down to the bottom of the main shaft. response:	I suppose not. Most officers aren't even allowed there, let alone academy cadets.
context: Work on it began seven or eight years ago.\This shaft is so huge because it acts as the cannon's barrel.\So everyone here lives inside a cannon?\Yes, you could put it that way.\Is this your first time here?\No, my father brought me a few times.\But he never took me down to the bottom of the main shaft.\I suppose not. Most officers aren't even allowed there, let alone academy cadets. response:	Still...
