context: Water. response:	Earth.
context: It's like you're a whole different person.\Let's go.\I think we need some new disguises.\Where are we gonna get masks like that?\Get your genu-ine Fire Festival masks here!\That was surprisingly easy.\Hey, there's some food.\Finally! What do you have? response:	Flaming fire flakes! Best in town.
context: Let's go.\I think we need some new disguises.\Where are we gonna get masks like that?\Get your genu-ine Fire Festival masks here!\That was surprisingly easy.\Hey, there's some food.\Finally! What do you have?\Flaming fire flakes! Best in town. response:	I'll take'em!
context: I think we need some new disguises.\Where are we gonna get masks like that?\Get your genu-ine Fire Festival masks here!\That was surprisingly easy.\Hey, there's some food.\Finally! What do you have?\Flaming fire flakes! Best in town.\I'll take'em! response:	Aaahh! Hot! Hot!
context: Where are we gonna get masks like that?\Get your genu-ine Fire Festival masks here!\That was surprisingly easy.\Hey, there's some food.\Finally! What do you have?\Flaming fire flakes! Best in town.\I'll take'em!\Aaahh! Hot! Hot! response:	Flaming fire flakes hot? What do you know?
context: Get your genu-ine Fire Festival masks here!\That was surprisingly easy.\Hey, there's some food.\Finally! What do you have?\Flaming fire flakes! Best in town.\I'll take'em!\Aaahh! Hot! Hot!\Flaming fire flakes hot? What do you know? response:	Hey, look at this.
context: That was surprisingly easy.\Hey, there's some food.\Finally! What do you have?\Flaming fire flakes! Best in town.\I'll take'em!\Aaahh! Hot! Hot!\Flaming fire flakes hot? What do you know?\Hey, look at this. response:	Don't worry loyal citizens! No one can surprise the Fire Lord!
context: Hey, there's some food.\Finally! What do you have?\Flaming fire flakes! Best in town.\I'll take'em!\Aaahh! Hot! Hot!\Flaming fire flakes hot? What do you know?\Hey, look at this.\Don't worry loyal citizens! No one can surprise the Fire Lord! response:	Oh, no!
context: Finally! What do you have?\Flaming fire flakes! Best in town.\I'll take'em!\Aaahh! Hot! Hot!\Flaming fire flakes hot? What do you know?\Hey, look at this.\Don't worry loyal citizens! No one can surprise the Fire Lord!\Oh, no! response:	Aang, hold on! Where are we going?
context: Flaming fire flakes! Best in town.\I'll take'em!\Aaahh! Hot! Hot!\Flaming fire flakes hot? What do you know?\Hey, look at this.\Don't worry loyal citizens! No one can surprise the Fire Lord!\Oh, no!\Aang, hold on! Where are we going? response:	I don't know, but there's a big crowd so it must be good.
context: I'll take'em!\Aaahh! Hot! Hot!\Flaming fire flakes hot? What do you know?\Hey, look at this.\Don't worry loyal citizens! No one can surprise the Fire Lord!\Oh, no!\Aang, hold on! Where are we going?\I don't know, but there's a big crowd so it must be good. response:	Knowing the Fire Nation, it's probably an execution.
context: Aaahh! Hot! Hot!\Flaming fire flakes hot? What do you know?\Hey, look at this.\Don't worry loyal citizens! No one can surprise the Fire Lord!\Oh, no!\Aang, hold on! Where are we going?\I don't know, but there's a big crowd so it must be good.\Knowing the Fire Nation, it's probably an execution. response:	I gotta learn that trick!
context: Flaming fire flakes hot? What do you know?\Hey, look at this.\Don't worry loyal citizens! No one can surprise the Fire Lord!\Oh, no!\Aang, hold on! Where are we going?\I don't know, but there's a big crowd so it must be good.\Knowing the Fire Nation, it's probably an execution.\I gotta learn that trick! response:	Thank you! For my next trick I need a volunteer from the audience!
context: Hey, look at this.\Don't worry loyal citizens! No one can surprise the Fire Lord!\Oh, no!\Aang, hold on! Where are we going?\I don't know, but there's a big crowd so it must be good.\Knowing the Fire Nation, it's probably an execution.\I gotta learn that trick!\Thank you! For my next trick I need a volunteer from the audience! response:	Oh! Oh! Me! Me!
context: Don't worry loyal citizens! No one can surprise the Fire Lord!\Oh, no!\Aang, hold on! Where are we going?\I don't know, but there's a big crowd so it must be good.\Knowing the Fire Nation, it's probably an execution.\I gotta learn that trick!\Thank you! For my next trick I need a volunteer from the audience!\Oh! Oh! Me! Me! response:	What do you think you're doing?
context: Oh, no!\Aang, hold on! Where are we going?\I don't know, but there's a big crowd so it must be good.\Knowing the Fire Nation, it's probably an execution.\I gotta learn that trick!\Thank you! For my next trick I need a volunteer from the audience!\Oh! Oh! Me! Me!\What do you think you're doing? response:	I want to get a closer look.
context: Aang, hold on! Where are we going?\I don't know, but there's a big crowd so it must be good.\Knowing the Fire Nation, it's probably an execution.\I gotta learn that trick!\Thank you! For my next trick I need a volunteer from the audience!\Oh! Oh! Me! Me!\What do you think you're doing?\I want to get a closer look. response:	It's better that we don't attract any attention to ourselves.
context: I don't know, but there's a big crowd so it must be good.\Knowing the Fire Nation, it's probably an execution.\I gotta learn that trick!\Thank you! For my next trick I need a volunteer from the audience!\Oh! Oh! Me! Me!\What do you think you're doing?\I want to get a closer look.\It's better that we don't attract any attention to ourselves. response:	How about you, little lady?
context: Knowing the Fire Nation, it's probably an execution.\I gotta learn that trick!\Thank you! For my next trick I need a volunteer from the audience!\Oh! Oh! Me! Me!\What do you think you're doing?\I want to get a closer look.\It's better that we don't attract any attention to ourselves.\How about you, little lady? response:	Awww, She's shy. Leeet's give her some encouragement, folks!
context: I gotta learn that trick!\Thank you! For my next trick I need a volunteer from the audience!\Oh! Oh! Me! Me!\What do you think you're doing?\I want to get a closer look.\It's better that we don't attract any attention to ourselves.\How about you, little lady?\Awww, She's shy. Leeet's give her some encouragement, folks! response:	Awww! That could'a been me.
context: Thank you! For my next trick I need a volunteer from the audience!\Oh! Oh! Me! Me!\What do you think you're doing?\I want to get a closer look.\It's better that we don't attract any attention to ourselves.\How about you, little lady?\Awww, She's shy. Leeet's give her some encouragement, folks!\Awww! That could'a been me. response:	This next trick is called Taming the Dragon. You will be my captured princess!
context: Oh! Oh! Me! Me!\What do you think you're doing?\I want to get a closer look.\It's better that we don't attract any attention to ourselves.\How about you, little lady?\Awww, She's shy. Leeet's give her some encouragement, folks!\Awww! That could'a been me.\This next trick is called Taming the Dragon. You will be my captured princess! response:	Don't worry, young maiden! I will tame this fiery beast!
context: What do you think you're doing?\I want to get a closer look.\It's better that we don't attract any attention to ourselves.\How about you, little lady?\Awww, She's shy. Leeet's give her some encouragement, folks!\Awww! That could'a been me.\This next trick is called Taming the Dragon. You will be my captured princess!\Don't worry, young maiden! I will tame this fiery beast! response:	It's too strong, I can't hold it!
context: I want to get a closer look.\It's better that we don't attract any attention to ourselves.\How about you, little lady?\Awww, She's shy. Leeet's give her some encouragement, folks!\Awww! That could'a been me.\This next trick is called Taming the Dragon. You will be my captured princess!\Don't worry, young maiden! I will tame this fiery beast!\It's too strong, I can't hold it! response:	We gotta help her!
context: It's better that we don't attract any attention to ourselves.\How about you, little lady?\Awww, She's shy. Leeet's give her some encouragement, folks!\Awww! That could'a been me.\This next trick is called Taming the Dragon. You will be my captured princess!\Don't worry, young maiden! I will tame this fiery beast!\It's too strong, I can't hold it!\We gotta help her! response:	No, we don't want to make a scene!
context: How about you, little lady?\Awww, She's shy. Leeet's give her some encouragement, folks!\Awww! That could'a been me.\This next trick is called Taming the Dragon. You will be my captured princess!\Don't worry, young maiden! I will tame this fiery beast!\It's too strong, I can't hold it!\We gotta help her!\No, we don't want to make a scene! response:	The rope, it's breaking!
context: Awww, She's shy. Leeet's give her some encouragement, folks!\Awww! That could'a been me.\This next trick is called Taming the Dragon. You will be my captured princess!\Don't worry, young maiden! I will tame this fiery beast!\It's too strong, I can't hold it!\We gotta help her!\No, we don't want to make a scene!\The rope, it's breaking! response:	Hey, you tryin' to upstage me, kid?
context: Awww! That could'a been me.\This next trick is called Taming the Dragon. You will be my captured princess!\Don't worry, young maiden! I will tame this fiery beast!\It's too strong, I can't hold it!\We gotta help her!\No, we don't want to make a scene!\The rope, it's breaking!\Hey, you tryin' to upstage me, kid? response:	Hey! That kid's the Avatar!
context: This next trick is called Taming the Dragon. You will be my captured princess!\Don't worry, young maiden! I will tame this fiery beast!\It's too strong, I can't hold it!\We gotta help her!\No, we don't want to make a scene!\The rope, it's breaking!\Hey, you tryin' to upstage me, kid?\Hey! That kid's the Avatar! response:	I think it's time to go.
context: Don't worry, young maiden! I will tame this fiery beast!\It's too strong, I can't hold it!\We gotta help her!\No, we don't want to make a scene!\The rope, it's breaking!\Hey, you tryin' to upstage me, kid?\Hey! That kid's the Avatar!\I think it's time to go. response:	Follow me! I can git ya outta here!
context: It's too strong, I can't hold it!\We gotta help her!\No, we don't want to make a scene!\The rope, it's breaking!\Hey, you tryin' to upstage me, kid?\Hey! That kid's the Avatar!\I think it's time to go.\Follow me! I can git ya outta here! response:	There they are!
context: We gotta help her!\No, we don't want to make a scene!\The rope, it's breaking!\Hey, you tryin' to upstage me, kid?\Hey! That kid's the Avatar!\I think it's time to go.\Follow me! I can git ya outta here!\There they are! response:	Over there!
context: No, we don't want to make a scene!\The rope, it's breaking!\Hey, you tryin' to upstage me, kid?\Hey! That kid's the Avatar!\I think it's time to go.\Follow me! I can git ya outta here!\There they are!\Over there! response:	I'm calling Appa!
context: The rope, it's breaking!\Hey, you tryin' to upstage me, kid?\Hey! That kid's the Avatar!\I think it's time to go.\Follow me! I can git ya outta here!\There they are!\Over there!\I'm calling Appa! response:	I hope he can really hear that bison whistle!
context: Hey, you tryin' to upstage me, kid?\Hey! That kid's the Avatar!\I think it's time to go.\Follow me! I can git ya outta here!\There they are!\Over there!\I'm calling Appa!\I hope he can really hear that bison whistle! response:	This way!
context: Hey! That kid's the Avatar!\I think it's time to go.\Follow me! I can git ya outta here!\There they are!\Over there!\I'm calling Appa!\I hope he can really hear that bison whistle!\This way! response:	Okay! Not this way!
context: I think it's time to go.\Follow me! I can git ya outta here!\There they are!\Over there!\I'm calling Appa!\I hope he can really hear that bison whistle!\This way!\Okay! Not this way! response:	Appa! Down here!
context: Follow me! I can git ya outta here!\There they are!\Over there!\I'm calling Appa!\I hope he can really hear that bison whistle!\This way!\Okay! Not this way!\Appa! Down here! response:	Nice touch setting off the fireworks.
context: There they are!\Over there!\I'm calling Appa!\I hope he can really hear that bison whistle!\This way!\Okay! Not this way!\Appa! Down here!\Nice touch setting off the fireworks. response:	You seem to really know your explosives.
context: Over there!\I'm calling Appa!\I hope he can really hear that bison whistle!\This way!\Okay! Not this way!\Appa! Down here!\Nice touch setting off the fireworks.\You seem to really know your explosives. response:	I'm familiar.
context: I'm calling Appa!\I hope he can really hear that bison whistle!\This way!\Okay! Not this way!\Appa! Down here!\Nice touch setting off the fireworks.\You seem to really know your explosives.\I'm familiar. response:	You're a Fire Nation soldier!
context: I hope he can really hear that bison whistle!\This way!\Okay! Not this way!\Appa! Down here!\Nice touch setting off the fireworks.\You seem to really know your explosives.\I'm familiar.\You're a Fire Nation soldier! response:	Was. My name's Chey.
context: This way!\Okay! Not this way!\Appa! Down here!\Nice touch setting off the fireworks.\You seem to really know your explosives.\I'm familiar.\You're a Fire Nation soldier!\Was. My name's Chey. response:	I serve a man. More than a man really, he's a myth, but he's real, a living legend,...
context: Okay! Not this way!\Appa! Down here!\Nice touch setting off the fireworks.\You seem to really know your explosives.\I'm familiar.\You're a Fire Nation soldier!\Was. My name's Chey.\I serve a man. More than a man really, he's a myth, but he's real, a living legend,... response:	He was very highly ranked, we get it.
context: Appa! Down here!\Nice touch setting off the fireworks.\You seem to really know your explosives.\I'm familiar.\You're a Fire Nation soldier!\Was. My name's Chey.\I serve a man. More than a man really, he's a myth, but he's real, a living legend,...\He was very highly ranked, we get it. response:	Yeh! Way up there! But he couldn't take the madness any more.
context: Nice touch setting off the fireworks.\You seem to really know your explosives.\I'm familiar.\You're a Fire Nation soldier!\Was. My name's Chey.\I serve a man. More than a man really, he's a myth, but he's real, a living legend,...\He was very highly ranked, we get it.\Yeh! Way up there! But he couldn't take the madness any more. response:	He's the first person ever to leave the army... and live.
context: You seem to really know your explosives.\I'm familiar.\You're a Fire Nation soldier!\Was. My name's Chey.\I serve a man. More than a man really, he's a myth, but he's real, a living legend,...\He was very highly ranked, we get it.\Yeh! Way up there! But he couldn't take the madness any more.\He's the first person ever to leave the army... and live. response:	I'm the second, but you don't get to be a legend for that. That's okay though.
context: I'm familiar.\You're a Fire Nation soldier!\Was. My name's Chey.\I serve a man. More than a man really, he's a myth, but he's real, a living legend,...\He was very highly ranked, we get it.\Yeh! Way up there! But he couldn't take the madness any more.\He's the first person ever to leave the army... and live.\I'm the second, but you don't get to be a legend for that. That's okay though. response:	Jeong Jeong's a firebending genius.
context: You're a Fire Nation soldier!\Was. My name's Chey.\I serve a man. More than a man really, he's a myth, but he's real, a living legend,...\He was very highly ranked, we get it.\Yeh! Way up there! But he couldn't take the madness any more.\He's the first person ever to leave the army... and live.\I'm the second, but you don't get to be a legend for that. That's okay though.\Jeong Jeong's a firebending genius. response:	Some say he's mad... but he's not! He's enlightened.
context: Was. My name's Chey.\I serve a man. More than a man really, he's a myth, but he's real, a living legend,...\He was very highly ranked, we get it.\Yeh! Way up there! But he couldn't take the madness any more.\He's the first person ever to leave the army... and live.\I'm the second, but you don't get to be a legend for that. That's okay though.\Jeong Jeong's a firebending genius.\Some say he's mad... but he's not! He's enlightened. response:	You mean there's a firebender out here who's not with the Fire Lord?
context: I serve a man. More than a man really, he's a myth, but he's real, a living legend,...\He was very highly ranked, we get it.\Yeh! Way up there! But he couldn't take the madness any more.\He's the first person ever to leave the army... and live.\I'm the second, but you don't get to be a legend for that. That's okay though.\Jeong Jeong's a firebending genius.\Some say he's mad... but he's not! He's enlightened.\You mean there's a firebender out here who's not with the Fire Lord? response:	We've gotta go see him! He can train me!
context: He was very highly ranked, we get it.\Yeh! Way up there! But he couldn't take the madness any more.\He's the first person ever to leave the army... and live.\I'm the second, but you don't get to be a legend for that. That's okay though.\Jeong Jeong's a firebending genius.\Some say he's mad... but he's not! He's enlightened.\You mean there's a firebender out here who's not with the Fire Lord?\We've gotta go see him! He can train me! response:	We're not gonna go find some crazy firebender!
context: Yeh! Way up there! But he couldn't take the madness any more.\He's the first person ever to leave the army... and live.\I'm the second, but you don't get to be a legend for that. That's okay though.\Jeong Jeong's a firebending genius.\Some say he's mad... but he's not! He's enlightened.\You mean there's a firebender out here who's not with the Fire Lord?\We've gotta go see him! He can train me!\We're not gonna go find some crazy firebender! response:	He's not crazy! He's a genius! And he's the perfect person to train the Avatar!
context: He's the first person ever to leave the army... and live.\I'm the second, but you don't get to be a legend for that. That's okay though.\Jeong Jeong's a firebending genius.\Some say he's mad... but he's not! He's enlightened.\You mean there's a firebender out here who's not with the Fire Lord?\We've gotta go see him! He can train me!\We're not gonna go find some crazy firebender!\He's not crazy! He's a genius! And he's the perfect person to train the Avatar! response:	That's why I followed you into the festival.
context: I'm the second, but you don't get to be a legend for that. That's okay though.\Jeong Jeong's a firebending genius.\Some say he's mad... but he's not! He's enlightened.\You mean there's a firebender out here who's not with the Fire Lord?\We've gotta go see him! He can train me!\We're not gonna go find some crazy firebender!\He's not crazy! He's a genius! And he's the perfect person to train the Avatar!\That's why I followed you into the festival. response:	Look, thanks for the help, but we're leaving for the north pole in the morning.
context: Jeong Jeong's a firebending genius.\Some say he's mad... but he's not! He's enlightened.\You mean there's a firebender out here who's not with the Fire Lord?\We've gotta go see him! He can train me!\We're not gonna go find some crazy firebender!\He's not crazy! He's a genius! And he's the perfect person to train the Avatar!\That's why I followed you into the festival.\Look, thanks for the help, but we're leaving for the north pole in the morning. response:	Sokka, this could be my only chance to meet a firebending master...
context: Some say he's mad... but he's not! He's enlightened.\You mean there's a firebender out here who's not with the Fire Lord?\We've gotta go see him! He can train me!\We're not gonna go find some crazy firebender!\He's not crazy! He's a genius! And he's the perfect person to train the Avatar!\That's why I followed you into the festival.\Look, thanks for the help, but we're leaving for the north pole in the morning.\Sokka, this could be my only chance to meet a firebending master... response:	It can't hurt just to talk to him.
context: You mean there's a firebender out here who's not with the Fire Lord?\We've gotta go see him! He can train me!\We're not gonna go find some crazy firebender!\He's not crazy! He's a genius! And he's the perfect person to train the Avatar!\That's why I followed you into the festival.\Look, thanks for the help, but we're leaving for the north pole in the morning.\Sokka, this could be my only chance to meet a firebending master...\It can't hurt just to talk to him. response:	That's what you said about going to the festival!
context: We've gotta go see him! He can train me!\We're not gonna go find some crazy firebender!\He's not crazy! He's a genius! And he's the perfect person to train the Avatar!\That's why I followed you into the festival.\Look, thanks for the help, but we're leaving for the north pole in the morning.\Sokka, this could be my only chance to meet a firebending master...\It can't hurt just to talk to him.\That's what you said about going to the festival! response:	Why doesn't anyone ever listen to me!?
context: We're not gonna go find some crazy firebender!\He's not crazy! He's a genius! And he's the perfect person to train the Avatar!\That's why I followed you into the festival.\Look, thanks for the help, but we're leaving for the north pole in the morning.\Sokka, this could be my only chance to meet a firebending master...\It can't hurt just to talk to him.\That's what you said about going to the festival!\Why doesn't anyone ever listen to me!? response:	Don't move!
context: He's not crazy! He's a genius! And he's the perfect person to train the Avatar!\That's why I followed you into the festival.\Look, thanks for the help, but we're leaving for the north pole in the morning.\Sokka, this could be my only chance to meet a firebending master...\It can't hurt just to talk to him.\That's what you said about going to the festival!\Why doesn't anyone ever listen to me!?\Don't move! response:	Jeong Jeong told you not to look for Avatar!
context: That's why I followed you into the festival.\Look, thanks for the help, but we're leaving for the north pole in the morning.\Sokka, this could be my only chance to meet a firebending master...\It can't hurt just to talk to him.\That's what you said about going to the festival!\Why doesn't anyone ever listen to me!?\Don't move!\Jeong Jeong told you not to look for Avatar! response:	Hold on, you know these guys!?
context: Look, thanks for the help, but we're leaving for the north pole in the morning.\Sokka, this could be my only chance to meet a firebending master...\It can't hurt just to talk to him.\That's what you said about going to the festival!\Why doesn't anyone ever listen to me!?\Don't move!\Jeong Jeong told you not to look for Avatar!\Hold on, you know these guys!? response:	Oh yeh! Lin Yi's an old buddy! Right Lin Yi?
context: Sokka, this could be my only chance to meet a firebending master...\It can't hurt just to talk to him.\That's what you said about going to the festival!\Why doesn't anyone ever listen to me!?\Don't move!\Jeong Jeong told you not to look for Avatar!\Hold on, you know these guys!?\Oh yeh! Lin Yi's an old buddy! Right Lin Yi? response:	Shut up! Keep moving.
context: It can't hurt just to talk to him.\That's what you said about going to the festival!\Why doesn't anyone ever listen to me!?\Don't move!\Jeong Jeong told you not to look for Avatar!\Hold on, you know these guys!?\Oh yeh! Lin Yi's an old buddy! Right Lin Yi?\Shut up! Keep moving. response:	Go on. He sees you only.
context: That's what you said about going to the festival!\Why doesn't anyone ever listen to me!?\Don't move!\Jeong Jeong told you not to look for Avatar!\Hold on, you know these guys!?\Oh yeh! Lin Yi's an old buddy! Right Lin Yi?\Shut up! Keep moving.\Go on. He sees you only. response:	Oh that's okay, we can chat later.
context: Why doesn't anyone ever listen to me!?\Don't move!\Jeong Jeong told you not to look for Avatar!\Hold on, you know these guys!?\Oh yeh! Lin Yi's an old buddy! Right Lin Yi?\Shut up! Keep moving.\Go on. He sees you only.\Oh that's okay, we can chat later. response:	Is that where Jeong Jeong is? I need to talk to him right away.
context: Don't move!\Jeong Jeong told you not to look for Avatar!\Hold on, you know these guys!?\Oh yeh! Lin Yi's an old buddy! Right Lin Yi?\Shut up! Keep moving.\Go on. He sees you only.\Oh that's okay, we can chat later.\Is that where Jeong Jeong is? I need to talk to him right away. response:	No! You wait there. Go now!
