context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Listen! This is a one-in-a-million chance, so you've got to do your best.\If nothing comes of this, I'll toss a thunderbolt at you!\Huh? But, wait... response:	I won't have it, I tell you! You lay one finger on my Big Sister and...
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Listen! This is a one-in-a-million chance, so you've got to do your best.\If nothing comes of this, I'll toss a thunderbolt at you!\Huh? But, wait...\I won't have it, I tell you! You lay one finger on my Big Sister and... response:	Don't listen to her, she's a child.
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Listen! This is a one-in-a-million chance, so you've got to do your best.\If nothing comes of this, I'll toss a thunderbolt at you!\Huh? But, wait...\I won't have it, I tell you! You lay one finger on my Big Sister and...\Don't listen to her, she's a child. response:	Hey! Don't listen to a wicked old hag like her!
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Listen! This is a one-in-a-million chance, so you've got to do your best.\If nothing comes of this, I'll toss a thunderbolt at you!\Huh? But, wait...\I won't have it, I tell you! You lay one finger on my Big Sister and...\Don't listen to her, she's a child.\Hey! Don't listen to a wicked old hag like her! response:	Here...
context: The sky is so blue...\Listen! This is a one-in-a-million chance, so you've got to do your best.\If nothing comes of this, I'll toss a thunderbolt at you!\Huh? But, wait...\I won't have it, I tell you! You lay one finger on my Big Sister and...\Don't listen to her, she's a child.\Hey! Don't listen to a wicked old hag like her!\Here... response:	Give it a read, and you'll know exactly what to do.
context: Listen! This is a one-in-a-million chance, so you've got to do your best.\If nothing comes of this, I'll toss a thunderbolt at you!\Huh? But, wait...\I won't have it, I tell you! You lay one finger on my Big Sister and...\Don't listen to her, she's a child.\Hey! Don't listen to a wicked old hag like her!\Here...\Give it a read, and you'll know exactly what to do. response:	No way! You can't do this!
context: If nothing comes of this, I'll toss a thunderbolt at you!\Huh? But, wait...\I won't have it, I tell you! You lay one finger on my Big Sister and...\Don't listen to her, she's a child.\Hey! Don't listen to a wicked old hag like her!\Here...\Give it a read, and you'll know exactly what to do.\No way! You can't do this! response:	How red you are! Do you even understand what it's about?
context: Huh? But, wait...\I won't have it, I tell you! You lay one finger on my Big Sister and...\Don't listen to her, she's a child.\Hey! Don't listen to a wicked old hag like her!\Here...\Give it a read, and you'll know exactly what to do.\No way! You can't do this!\How red you are! Do you even understand what it's about? response:	You're such a...
context: I won't have it, I tell you! You lay one finger on my Big Sister and...\Don't listen to her, she's a child.\Hey! Don't listen to a wicked old hag like her!\Here...\Give it a read, and you'll know exactly what to do.\No way! You can't do this!\How red you are! Do you even understand what it's about?\You're such a... response:	Is something the matter? You're such a...
context: Don't listen to her, she's a child.\Hey! Don't listen to a wicked old hag like her!\Here...\Give it a read, and you'll know exactly what to do.\No way! You can't do this!\How red you are! Do you even understand what it's about?\You're such a...\Is something the matter? You're such a... response:	Huh? No, it's nothing!
context: Hey! Don't listen to a wicked old hag like her!\Here...\Give it a read, and you'll know exactly what to do.\No way! You can't do this!\How red you are! Do you even understand what it's about?\You're such a...\Is something the matter? You're such a...\Huh? No, it's nothing! response:	Since Skuld and I have to go back to Heaven for about a week...
context: Here...\Give it a read, and you'll know exactly what to do.\No way! You can't do this!\How red you are! Do you even understand what it's about?\You're such a...\Is something the matter? You're such a...\Huh? No, it's nothing!\Since Skuld and I have to go back to Heaven for about a week... response:	Right?
context: Give it a read, and you'll know exactly what to do.\No way! You can't do this!\How red you are! Do you even understand what it's about?\You're such a...\Is something the matter? You're such a...\Huh? No, it's nothing!\Since Skuld and I have to go back to Heaven for about a week...\Right? response:	Really...these sisters are totally in sync, huh?
context: No way! You can't do this!\How red you are! Do you even understand what it's about?\You're such a...\Is something the matter? You're such a...\Huh? No, it's nothing!\Since Skuld and I have to go back to Heaven for about a week...\Right?\Really...these sisters are totally in sync, huh? response:	Ah! If You're a Real Man, Save the Goddess?
context: How red you are! Do you even understand what it's about?\You're such a...\Is something the matter? You're such a...\Huh? No, it's nothing!\Since Skuld and I have to go back to Heaven for about a week...\Right?\Really...these sisters are totally in sync, huh?\Ah! If You're a Real Man, Save the Goddess? response:	Sweet mattress... sweet mattress...
context: You're such a...\Is something the matter? You're such a...\Huh? No, it's nothing!\Since Skuld and I have to go back to Heaven for about a week...\Right?\Really...these sisters are totally in sync, huh?\Ah! If You're a Real Man, Save the Goddess?\Sweet mattress... sweet mattress... response:	Let's hang you in the sunshine... let's hang you in the sunshine...
context: Is something the matter? You're such a...\Huh? No, it's nothing!\Since Skuld and I have to go back to Heaven for about a week...\Right?\Really...these sisters are totally in sync, huh?\Ah! If You're a Real Man, Save the Goddess?\Sweet mattress... sweet mattress...\Let's hang you in the sunshine... let's hang you in the sunshine... response:	Just because we're alone together doesn't mean anything's going to change...
context: Huh? No, it's nothing!\Since Skuld and I have to go back to Heaven for about a week...\Right?\Really...these sisters are totally in sync, huh?\Ah! If You're a Real Man, Save the Goddess?\Sweet mattress... sweet mattress...\Let's hang you in the sunshine... let's hang you in the sunshine...\Just because we're alone together doesn't mean anything's going to change... response:	I mean, Belldandy isn't the type of girl to get all self-conscious.
context: Since Skuld and I have to go back to Heaven for about a week...\Right?\Really...these sisters are totally in sync, huh?\Ah! If You're a Real Man, Save the Goddess?\Sweet mattress... sweet mattress...\Let's hang you in the sunshine... let's hang you in the sunshine...\Just because we're alone together doesn't mean anything's going to change...\I mean, Belldandy isn't the type of girl to get all self-conscious. response:	This thing and that thing only happened because of the potion.
context: Right?\Really...these sisters are totally in sync, huh?\Ah! If You're a Real Man, Save the Goddess?\Sweet mattress... sweet mattress...\Let's hang you in the sunshine... let's hang you in the sunshine...\Just because we're alone together doesn't mean anything's going to change...\I mean, Belldandy isn't the type of girl to get all self-conscious.\This thing and that thing only happened because of the potion. response:	A whole week alone with her... what are we supposed to do?
context: Really...these sisters are totally in sync, huh?\Ah! If You're a Real Man, Save the Goddess?\Sweet mattress... sweet mattress...\Let's hang you in the sunshine... let's hang you in the sunshine...\Just because we're alone together doesn't mean anything's going to change...\I mean, Belldandy isn't the type of girl to get all self-conscious.\This thing and that thing only happened because of the potion.\A whole week alone with her... what are we supposed to do? response:	Actually, I mean...what should I do?
context: Ah! If You're a Real Man, Save the Goddess?\Sweet mattress... sweet mattress...\Let's hang you in the sunshine... let's hang you in the sunshine...\Just because we're alone together doesn't mean anything's going to change...\I mean, Belldandy isn't the type of girl to get all self-conscious.\This thing and that thing only happened because of the potion.\A whole week alone with her... what are we supposed to do?\Actually, I mean...what should I do? response:	What is it?
context: Sweet mattress... sweet mattress...\Let's hang you in the sunshine... let's hang you in the sunshine...\Just because we're alone together doesn't mean anything's going to change...\I mean, Belldandy isn't the type of girl to get all self-conscious.\This thing and that thing only happened because of the potion.\A whole week alone with her... what are we supposed to do?\Actually, I mean...what should I do?\What is it? response:	Oh, um, nothing.
context: Let's hang you in the sunshine... let's hang you in the sunshine...\Just because we're alone together doesn't mean anything's going to change...\I mean, Belldandy isn't the type of girl to get all self-conscious.\This thing and that thing only happened because of the potion.\A whole week alone with her... what are we supposed to do?\Actually, I mean...what should I do?\What is it?\Oh, um, nothing. response:	Sweet mattress, sweet mattress...
context: Just because we're alone together doesn't mean anything's going to change...\I mean, Belldandy isn't the type of girl to get all self-conscious.\This thing and that thing only happened because of the potion.\A whole week alone with her... what are we supposed to do?\Actually, I mean...what should I do?\What is it?\Oh, um, nothing.\Sweet mattress, sweet mattress... response:	I guess I shouldn't worry about it. Sweet mattress, sweet mattress...
context: I mean, Belldandy isn't the type of girl to get all self-conscious.\This thing and that thing only happened because of the potion.\A whole week alone with her... what are we supposed to do?\Actually, I mean...what should I do?\What is it?\Oh, um, nothing.\Sweet mattress, sweet mattress...\I guess I shouldn't worry about it. Sweet mattress, sweet mattress... response:	Oh, man! Is this ever going to end?
context: This thing and that thing only happened because of the potion.\A whole week alone with her... what are we supposed to do?\Actually, I mean...what should I do?\What is it?\Oh, um, nothing.\Sweet mattress, sweet mattress...\I guess I shouldn't worry about it. Sweet mattress, sweet mattress...\Oh, man! Is this ever going to end? response:	Not if you don't stop goofing off, it won't.
context: A whole week alone with her... what are we supposed to do?\Actually, I mean...what should I do?\What is it?\Oh, um, nothing.\Sweet mattress, sweet mattress...\I guess I shouldn't worry about it. Sweet mattress, sweet mattress...\Oh, man! Is this ever going to end?\Not if you don't stop goofing off, it won't. response:	I wonder if everything's going well with Keiichi?
context: Actually, I mean...what should I do?\What is it?\Oh, um, nothing.\Sweet mattress, sweet mattress...\I guess I shouldn't worry about it. Sweet mattress, sweet mattress...\Oh, man! Is this ever going to end?\Not if you don't stop goofing off, it won't.\I wonder if everything's going well with Keiichi? response:	I wouldn't bet on things going the way you want, Urd!
context: What is it?\Oh, um, nothing.\Sweet mattress, sweet mattress...\I guess I shouldn't worry about it. Sweet mattress, sweet mattress...\Oh, man! Is this ever going to end?\Not if you don't stop goofing off, it won't.\I wonder if everything's going well with Keiichi?\I wouldn't bet on things going the way you want, Urd! response:	But why not?
context: Oh, um, nothing.\Sweet mattress, sweet mattress...\I guess I shouldn't worry about it. Sweet mattress, sweet mattress...\Oh, man! Is this ever going to end?\Not if you don't stop goofing off, it won't.\I wonder if everything's going well with Keiichi?\I wouldn't bet on things going the way you want, Urd!\But why not? response:	Because I fixed it so he won't be able to get near Big Sister!
context: Sweet mattress, sweet mattress...\I guess I shouldn't worry about it. Sweet mattress, sweet mattress...\Oh, man! Is this ever going to end?\Not if you don't stop goofing off, it won't.\I wonder if everything's going well with Keiichi?\I wouldn't bet on things going the way you want, Urd!\But why not?\Because I fixed it so he won't be able to get near Big Sister! response:	What do you mean?
context: I guess I shouldn't worry about it. Sweet mattress, sweet mattress...\Oh, man! Is this ever going to end?\Not if you don't stop goofing off, it won't.\I wonder if everything's going well with Keiichi?\I wouldn't bet on things going the way you want, Urd!\But why not?\Because I fixed it so he won't be able to get near Big Sister!\What do you mean? response:	How do you like Skuld's flan?
context: Oh, man! Is this ever going to end?\Not if you don't stop goofing off, it won't.\I wonder if everything's going well with Keiichi?\I wouldn't bet on things going the way you want, Urd!\But why not?\Because I fixed it so he won't be able to get near Big Sister!\What do you mean?\How do you like Skuld's flan? response:	It's pretty good!
context: Not if you don't stop goofing off, it won't.\I wonder if everything's going well with Keiichi?\I wouldn't bet on things going the way you want, Urd!\But why not?\Because I fixed it so he won't be able to get near Big Sister!\What do you mean?\How do you like Skuld's flan?\It's pretty good! response:	But I never would've thought Skuld would be into making desserts!
context: I wonder if everything's going well with Keiichi?\I wouldn't bet on things going the way you want, Urd!\But why not?\Because I fixed it so he won't be able to get near Big Sister!\What do you mean?\How do you like Skuld's flan?\It's pretty good!\But I never would've thought Skuld would be into making desserts! response:	She really wanted you to have it. She insisted I serve it to you.
context: I wouldn't bet on things going the way you want, Urd!\But why not?\Because I fixed it so he won't be able to get near Big Sister!\What do you mean?\How do you like Skuld's flan?\It's pretty good!\But I never would've thought Skuld would be into making desserts!\She really wanted you to have it. She insisted I serve it to you. response:	Here.
context: But why not?\Because I fixed it so he won't be able to get near Big Sister!\What do you mean?\How do you like Skuld's flan?\It's pretty good!\But I never would've thought Skuld would be into making desserts!\She really wanted you to have it. She insisted I serve it to you.\Here. response:	Thanks.
context: Because I fixed it so he won't be able to get near Big Sister!\What do you mean?\How do you like Skuld's flan?\It's pretty good!\But I never would've thought Skuld would be into making desserts!\She really wanted you to have it. She insisted I serve it to you.\Here.\Thanks. response:	Darn that Skuld!
context: What do you mean?\How do you like Skuld's flan?\It's pretty good!\But I never would've thought Skuld would be into making desserts!\She really wanted you to have it. She insisted I serve it to you.\Here.\Thanks.\Darn that Skuld! response:	Hey, I'm not going to do anything.
context: How do you like Skuld's flan?\It's pretty good!\But I never would've thought Skuld would be into making desserts!\She really wanted you to have it. She insisted I serve it to you.\Here.\Thanks.\Darn that Skuld!\Hey, I'm not going to do anything. response:	Keiichi!
context: It's pretty good!\But I never would've thought Skuld would be into making desserts!\She really wanted you to have it. She insisted I serve it to you.\Here.\Thanks.\Darn that Skuld!\Hey, I'm not going to do anything.\Keiichi! response:	Hey, what's going on?
context: But I never would've thought Skuld would be into making desserts!\She really wanted you to have it. She insisted I serve it to you.\Here.\Thanks.\Darn that Skuld!\Hey, I'm not going to do anything.\Keiichi!\Hey, what's going on? response:	What the...
context: She really wanted you to have it. She insisted I serve it to you.\Here.\Thanks.\Darn that Skuld!\Hey, I'm not going to do anything.\Keiichi!\Hey, what's going on?\What the... response:	Don't tell me I've turned into a girl?
context: Here.\Thanks.\Darn that Skuld!\Hey, I'm not going to do anything.\Keiichi!\Hey, what's going on?\What the...\Don't tell me I've turned into a girl? response:	It looks like you have.
context: Thanks.\Darn that Skuld!\Hey, I'm not going to do anything.\Keiichi!\Hey, what's going on?\What the...\Don't tell me I've turned into a girl?\It looks like you have. response:	Looks like I have? It looks like you have.
context: Darn that Skuld!\Hey, I'm not going to do anything.\Keiichi!\Hey, what's going on?\What the...\Don't tell me I've turned into a girl?\It looks like you have.\Looks like I have? It looks like you have. response:	Still got it.
context: Hey, I'm not going to do anything.\Keiichi!\Hey, what's going on?\What the...\Don't tell me I've turned into a girl?\It looks like you have.\Looks like I have? It looks like you have.\Still got it. response:	Thank God!
context: Keiichi!\Hey, what's going on?\What the...\Don't tell me I've turned into a girl?\It looks like you have.\Looks like I have? It looks like you have.\Still got it.\Thank God! response:	Hmm?
context: Hey, what's going on?\What the...\Don't tell me I've turned into a girl?\It looks like you have.\Looks like I have? It looks like you have.\Still got it.\Thank God!\Hmm? response:	Dear Keiichi, You will remain a member of that gender until I return.
context: What the...\Don't tell me I've turned into a girl?\It looks like you have.\Looks like I have? It looks like you have.\Still got it.\Thank God!\Hmm?\Dear Keiichi, You will remain a member of that gender until I return. response:	That's what it says on this plate.
context: Don't tell me I've turned into a girl?\It looks like you have.\Looks like I have? It looks like you have.\Still got it.\Thank God!\Hmm?\Dear Keiichi, You will remain a member of that gender until I return.\That's what it says on this plate. response:	Oh, I see. So that's why she made me eat her flan...
context: It looks like you have.\Looks like I have? It looks like you have.\Still got it.\Thank God!\Hmm?\Dear Keiichi, You will remain a member of that gender until I return.\That's what it says on this plate.\Oh, I see. So that's why she made me eat her flan... response:	But from what I can see, it doesn't seem to be doing any physical harm.
context: Looks like I have? It looks like you have.\Still got it.\Thank God!\Hmm?\Dear Keiichi, You will remain a member of that gender until I return.\That's what it says on this plate.\Oh, I see. So that's why she made me eat her flan...\But from what I can see, it doesn't seem to be doing any physical harm. response:	I think if you just stay that way, it will wear off in about a week.
context: Still got it.\Thank God!\Hmm?\Dear Keiichi, You will remain a member of that gender until I return.\That's what it says on this plate.\Oh, I see. So that's why she made me eat her flan...\But from what I can see, it doesn't seem to be doing any physical harm.\I think if you just stay that way, it will wear off in about a week. response:	In a week?
context: Thank God!\Hmm?\Dear Keiichi, You will remain a member of that gender until I return.\That's what it says on this plate.\Oh, I see. So that's why she made me eat her flan...\But from what I can see, it doesn't seem to be doing any physical harm.\I think if you just stay that way, it will wear off in about a week.\In a week? response:	What?
context: Hmm?\Dear Keiichi, You will remain a member of that gender until I return.\That's what it says on this plate.\Oh, I see. So that's why she made me eat her flan...\But from what I can see, it doesn't seem to be doing any physical harm.\I think if you just stay that way, it will wear off in about a week.\In a week?\What? response:	You mean I have to go to class like this?
context: Dear Keiichi, You will remain a member of that gender until I return.\That's what it says on this plate.\Oh, I see. So that's why she made me eat her flan...\But from what I can see, it doesn't seem to be doing any physical harm.\I think if you just stay that way, it will wear off in about a week.\In a week?\What?\You mean I have to go to class like this? response:	Um...would you like to come with me to the ladies' room?
context: That's what it says on this plate.\Oh, I see. So that's why she made me eat her flan...\But from what I can see, it doesn't seem to be doing any physical harm.\I think if you just stay that way, it will wear off in about a week.\In a week?\What?\You mean I have to go to class like this?\Um...would you like to come with me to the ladies' room? response:	Oh, sounds good! But are you sure you don't mind me coming along?
context: Oh, I see. So that's why she made me eat her flan...\But from what I can see, it doesn't seem to be doing any physical harm.\I think if you just stay that way, it will wear off in about a week.\In a week?\What?\You mean I have to go to class like this?\Um...would you like to come with me to the ladies' room?\Oh, sounds good! But are you sure you don't mind me coming along? response:	Of course not, Keiichi! You're a woman, too.
context: But from what I can see, it doesn't seem to be doing any physical harm.\I think if you just stay that way, it will wear off in about a week.\In a week?\What?\You mean I have to go to class like this?\Um...would you like to come with me to the ladies' room?\Oh, sounds good! But are you sure you don't mind me coming along?\Of course not, Keiichi! You're a woman, too. response:	That's right, so it wouldn't be strange at all, would it?
context: I think if you just stay that way, it will wear off in about a week.\In a week?\What?\You mean I have to go to class like this?\Um...would you like to come with me to the ladies' room?\Oh, sounds good! But are you sure you don't mind me coming along?\Of course not, Keiichi! You're a woman, too.\That's right, so it wouldn't be strange at all, would it? response:	Oh, good morning, Big Sister!
context: In a week?\What?\You mean I have to go to class like this?\Um...would you like to come with me to the ladies' room?\Oh, sounds good! But are you sure you don't mind me coming along?\Of course not, Keiichi! You're a woman, too.\That's right, so it wouldn't be strange at all, would it?\Oh, good morning, Big Sister! response:	Morning, Megumi!
context: What?\You mean I have to go to class like this?\Um...would you like to come with me to the ladies' room?\Oh, sounds good! But are you sure you don't mind me coming along?\Of course not, Keiichi! You're a woman, too.\That's right, so it wouldn't be strange at all, would it?\Oh, good morning, Big Sister!\Morning, Megumi! response:	It's so nice out. Why don't we all go to the public bath tonight?
context: You mean I have to go to class like this?\Um...would you like to come with me to the ladies' room?\Oh, sounds good! But are you sure you don't mind me coming along?\Of course not, Keiichi! You're a woman, too.\That's right, so it wouldn't be strange at all, would it?\Oh, good morning, Big Sister!\Morning, Megumi!\It's so nice out. Why don't we all go to the public bath tonight? response:	Oh? Are you sure it's okay for me to come along?
context: Um...would you like to come with me to the ladies' room?\Oh, sounds good! But are you sure you don't mind me coming along?\Of course not, Keiichi! You're a woman, too.\That's right, so it wouldn't be strange at all, would it?\Oh, good morning, Big Sister!\Morning, Megumi!\It's so nice out. Why don't we all go to the public bath tonight?\Oh? Are you sure it's okay for me to come along? response:	What are you talking about? We're all girls here, aren't we?
context: Oh, sounds good! But are you sure you don't mind me coming along?\Of course not, Keiichi! You're a woman, too.\That's right, so it wouldn't be strange at all, would it?\Oh, good morning, Big Sister!\Morning, Megumi!\It's so nice out. Why don't we all go to the public bath tonight?\Oh? Are you sure it's okay for me to come along?\What are you talking about? We're all girls here, aren't we? response:	But of course, you're right!
context: Of course not, Keiichi! You're a woman, too.\That's right, so it wouldn't be strange at all, would it?\Oh, good morning, Big Sister!\Morning, Megumi!\It's so nice out. Why don't we all go to the public bath tonight?\Oh? Are you sure it's okay for me to come along?\What are you talking about? We're all girls here, aren't we?\But of course, you're right! response:	She's absolutely right!
context: That's right, so it wouldn't be strange at all, would it?\Oh, good morning, Big Sister!\Morning, Megumi!\It's so nice out. Why don't we all go to the public bath tonight?\Oh? Are you sure it's okay for me to come along?\What are you talking about? We're all girls here, aren't we?\But of course, you're right!\She's absolutely right! response:	You've got to be kidding me.
context: Oh, good morning, Big Sister!\Morning, Megumi!\It's so nice out. Why don't we all go to the public bath tonight?\Oh? Are you sure it's okay for me to come along?\What are you talking about? We're all girls here, aren't we?\But of course, you're right!\She's absolutely right!\You've got to be kidding me. response:	Is something the matter? You've got to be kidding me.
context: Morning, Megumi!\It's so nice out. Why don't we all go to the public bath tonight?\Oh? Are you sure it's okay for me to come along?\What are you talking about? We're all girls here, aren't we?\But of course, you're right!\She's absolutely right!\You've got to be kidding me.\Is something the matter? You've got to be kidding me. response:	Isn't there any way you can change me back right now?
context: It's so nice out. Why don't we all go to the public bath tonight?\Oh? Are you sure it's okay for me to come along?\What are you talking about? We're all girls here, aren't we?\But of course, you're right!\She's absolutely right!\You've got to be kidding me.\Is something the matter? You've got to be kidding me.\Isn't there any way you can change me back right now? response:	Let me see...here it is!
context: Oh? Are you sure it's okay for me to come along?\What are you talking about? We're all girls here, aren't we?\But of course, you're right!\She's absolutely right!\You've got to be kidding me.\Is something the matter? You've got to be kidding me.\Isn't there any way you can change me back right now?\Let me see...here it is! response:	It looks really bitter.
context: What are you talking about? We're all girls here, aren't we?\But of course, you're right!\She's absolutely right!\You've got to be kidding me.\Is something the matter? You've got to be kidding me.\Isn't there any way you can change me back right now?\Let me see...here it is!\It looks really bitter. response:	Don't worry, Keiichi. It's an ointment.
context: But of course, you're right!\She's absolutely right!\You've got to be kidding me.\Is something the matter? You've got to be kidding me.\Isn't there any way you can change me back right now?\Let me see...here it is!\It looks really bitter.\Don't worry, Keiichi. It's an ointment. response:	Ointment?
context: She's absolutely right!\You've got to be kidding me.\Is something the matter? You've got to be kidding me.\Isn't there any way you can change me back right now?\Let me see...here it is!\It looks really bitter.\Don't worry, Keiichi. It's an ointment.\Ointment? response:	Would you please lift up your shirt?
context: You've got to be kidding me.\Is something the matter? You've got to be kidding me.\Isn't there any way you can change me back right now?\Let me see...here it is!\It looks really bitter.\Don't worry, Keiichi. It's an ointment.\Ointment?\Would you please lift up your shirt? response:	If I rub it all over your chest area, I think you'll go back to normal.
context: Is something the matter? You've got to be kidding me.\Isn't there any way you can change me back right now?\Let me see...here it is!\It looks really bitter.\Don't worry, Keiichi. It's an ointment.\Ointment?\Would you please lift up your shirt?\If I rub it all over your chest area, I think you'll go back to normal. response:	Rub it? You're not going to do the rubbing, are you?
context: Isn't there any way you can change me back right now?\Let me see...here it is!\It looks really bitter.\Don't worry, Keiichi. It's an ointment.\Ointment?\Would you please lift up your shirt?\If I rub it all over your chest area, I think you'll go back to normal.\Rub it? You're not going to do the rubbing, are you? response:	Yes. Is there a problem?
context: Let me see...here it is!\It looks really bitter.\Don't worry, Keiichi. It's an ointment.\Ointment?\Would you please lift up your shirt?\If I rub it all over your chest area, I think you'll go back to normal.\Rub it? You're not going to do the rubbing, are you?\Yes. Is there a problem? response:	I think an oral medication would be better.
context: It looks really bitter.\Don't worry, Keiichi. It's an ointment.\Ointment?\Would you please lift up your shirt?\If I rub it all over your chest area, I think you'll go back to normal.\Rub it? You're not going to do the rubbing, are you?\Yes. Is there a problem?\I think an oral medication would be better. response:	You're right.
context: Don't worry, Keiichi. It's an ointment.\Ointment?\Would you please lift up your shirt?\If I rub it all over your chest area, I think you'll go back to normal.\Rub it? You're not going to do the rubbing, are you?\Yes. Is there a problem?\I think an oral medication would be better.\You're right. response:	I know, I can just mix it up with...
context: Ointment?\Would you please lift up your shirt?\If I rub it all over your chest area, I think you'll go back to normal.\Rub it? You're not going to do the rubbing, are you?\Yes. Is there a problem?\I think an oral medication would be better.\You're right.\I know, I can just mix it up with... response:	With what?
context: Would you please lift up your shirt?\If I rub it all over your chest area, I think you'll go back to normal.\Rub it? You're not going to do the rubbing, are you?\Yes. Is there a problem?\I think an oral medication would be better.\You're right.\I know, I can just mix it up with...\With what? response:	We're going to pour in that liquid and this seed at the same time.
context: If I rub it all over your chest area, I think you'll go back to normal.\Rub it? You're not going to do the rubbing, are you?\Yes. Is there a problem?\I think an oral medication would be better.\You're right.\I know, I can just mix it up with...\With what?\We're going to pour in that liquid and this seed at the same time. response:	Right.
context: Rub it? You're not going to do the rubbing, are you?\Yes. Is there a problem?\I think an oral medication would be better.\You're right.\I know, I can just mix it up with...\With what?\We're going to pour in that liquid and this seed at the same time.\Right. response:	Now then, I want you to pour it in gently.
context: Yes. Is there a problem?\I think an oral medication would be better.\You're right.\I know, I can just mix it up with...\With what?\We're going to pour in that liquid and this seed at the same time.\Right.\Now then, I want you to pour it in gently. response:	What's going on?
context: I think an oral medication would be better.\You're right.\I know, I can just mix it up with...\With what?\We're going to pour in that liquid and this seed at the same time.\Right.\Now then, I want you to pour it in gently.\What's going on? response:	Belldandy?
context: You're right.\I know, I can just mix it up with...\With what?\We're going to pour in that liquid and this seed at the same time.\Right.\Now then, I want you to pour it in gently.\What's going on?\Belldandy? response:	Belldandy!
