context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: This may be the early stages.\Disaster, eh? That may be.\Enough, turn it off!\Just looking at them makes my head hurt.\I share your sentiment.\This may no longer be a problem we can manage alone.\Perhaps we should contact the main fleet.\Lord Bodolzaa is a cautious individual. response:	Perhaps it would be best if we handed the prisoners over to him directly.
context: Disaster, eh? That may be.\Enough, turn it off!\Just looking at them makes my head hurt.\I share your sentiment.\This may no longer be a problem we can manage alone.\Perhaps we should contact the main fleet.\Lord Bodolzaa is a cautious individual.\Perhaps it would be best if we handed the prisoners over to him directly. response:	Very well.
context: Enough, turn it off!\Just looking at them makes my head hurt.\I share your sentiment.\This may no longer be a problem we can manage alone.\Perhaps we should contact the main fleet.\Lord Bodolzaa is a cautious individual.\Perhaps it would be best if we handed the prisoners over to him directly.\Very well. response:	Anyway, protecting me was your mission!
context: Just looking at them makes my head hurt.\I share your sentiment.\This may no longer be a problem we can manage alone.\Perhaps we should contact the main fleet.\Lord Bodolzaa is a cautious individual.\Perhaps it would be best if we handed the prisoners over to him directly.\Very well.\Anyway, protecting me was your mission! response:	How could you be in a Battroid and get beaten by an unarmed man?
context: I share your sentiment.\This may no longer be a problem we can manage alone.\Perhaps we should contact the main fleet.\Lord Bodolzaa is a cautious individual.\Perhaps it would be best if we handed the prisoners over to him directly.\Very well.\Anyway, protecting me was your mission!\How could you be in a Battroid and get beaten by an unarmed man? response:	I can't believe they let you command your own team!
context: This may no longer be a problem we can manage alone.\Perhaps we should contact the main fleet.\Lord Bodolzaa is a cautious individual.\Perhaps it would be best if we handed the prisoners over to him directly.\Very well.\Anyway, protecting me was your mission!\How could you be in a Battroid and get beaten by an unarmed man?\I can't believe they let you command your own team! response:	You're kidding! Even the vacuum of space doesn't kill these monsters!
context: Perhaps we should contact the main fleet.\Lord Bodolzaa is a cautious individual.\Perhaps it would be best if we handed the prisoners over to him directly.\Very well.\Anyway, protecting me was your mission!\How could you be in a Battroid and get beaten by an unarmed man?\I can't believe they let you command your own team!\You're kidding! Even the vacuum of space doesn't kill these monsters! response:	I wonder what's going on?
context: Lord Bodolzaa is a cautious individual.\Perhaps it would be best if we handed the prisoners over to him directly.\Very well.\Anyway, protecting me was your mission!\How could you be in a Battroid and get beaten by an unarmed man?\I can't believe they let you command your own team!\You're kidding! Even the vacuum of space doesn't kill these monsters!\I wonder what's going on? response:	That's what I'd like to know!
context: Perhaps it would be best if we handed the prisoners over to him directly.\Very well.\Anyway, protecting me was your mission!\How could you be in a Battroid and get beaten by an unarmed man?\I can't believe they let you command your own team!\You're kidding! Even the vacuum of space doesn't kill these monsters!\I wonder what's going on?\That's what I'd like to know! response:	Lieutenant! Leader! Are you both okay?
context: Very well.\Anyway, protecting me was your mission!\How could you be in a Battroid and get beaten by an unarmed man?\I can't believe they let you command your own team!\You're kidding! Even the vacuum of space doesn't kill these monsters!\I wonder what's going on?\That's what I'd like to know!\Lieutenant! Leader! Are you both okay? response:	Don't these giants have any decent repair technicians?
context: Anyway, protecting me was your mission!\How could you be in a Battroid and get beaten by an unarmed man?\I can't believe they let you command your own team!\You're kidding! Even the vacuum of space doesn't kill these monsters!\I wonder what's going on?\That's what I'd like to know!\Lieutenant! Leader! Are you both okay?\Don't these giants have any decent repair technicians? response:	What's that?
context: How could you be in a Battroid and get beaten by an unarmed man?\I can't believe they let you command your own team!\You're kidding! Even the vacuum of space doesn't kill these monsters!\I wonder what's going on?\That's what I'd like to know!\Lieutenant! Leader! Are you both okay?\Don't these giants have any decent repair technicians?\What's that? response:	A micro-video recorder. I guess it was too small for them to find.
context: I can't believe they let you command your own team!\You're kidding! Even the vacuum of space doesn't kill these monsters!\I wonder what's going on?\That's what I'd like to know!\Lieutenant! Leader! Are you both okay?\Don't these giants have any decent repair technicians?\What's that?\A micro-video recorder. I guess it was too small for them to find. response:	Looks like bein' so big is a mixed blessing, huh?
context: You're kidding! Even the vacuum of space doesn't kill these monsters!\I wonder what's going on?\That's what I'd like to know!\Lieutenant! Leader! Are you both okay?\Don't these giants have any decent repair technicians?\What's that?\A micro-video recorder. I guess it was too small for them to find.\Looks like bein' so big is a mixed blessing, huh? response:	What good is recording some video gonna do us?
context: I wonder what's going on?\That's what I'd like to know!\Lieutenant! Leader! Are you both okay?\Don't these giants have any decent repair technicians?\What's that?\A micro-video recorder. I guess it was too small for them to find.\Looks like bein' so big is a mixed blessing, huh?\What good is recording some video gonna do us? response:	What, you think we've got no chance of escaping?
context: That's what I'd like to know!\Lieutenant! Leader! Are you both okay?\Don't these giants have any decent repair technicians?\What's that?\A micro-video recorder. I guess it was too small for them to find.\Looks like bein' so big is a mixed blessing, huh?\What good is recording some video gonna do us?\What, you think we've got no chance of escaping? response:	She's right, Leader!
context: Lieutenant! Leader! Are you both okay?\Don't these giants have any decent repair technicians?\What's that?\A micro-video recorder. I guess it was too small for them to find.\Looks like bein' so big is a mixed blessing, huh?\What good is recording some video gonna do us?\What, you think we've got no chance of escaping?\She's right, Leader! response:	Calculation of spatial transfer coordinates is complete.
context: Don't these giants have any decent repair technicians?\What's that?\A micro-video recorder. I guess it was too small for them to find.\Looks like bein' so big is a mixed blessing, huh?\What good is recording some video gonna do us?\What, you think we've got no chance of escaping?\She's right, Leader!\Calculation of spatial transfer coordinates is complete. response:	Preparations for long-range fold are complete for all fold systems.
context: What's that?\A micro-video recorder. I guess it was too small for them to find.\Looks like bein' so big is a mixed blessing, huh?\What good is recording some video gonna do us?\What, you think we've got no chance of escaping?\She's right, Leader!\Calculation of spatial transfer coordinates is complete.\Preparations for long-range fold are complete for all fold systems. response:	Our target is the region of the main Bodol fleet.
context: A micro-video recorder. I guess it was too small for them to find.\Looks like bein' so big is a mixed blessing, huh?\What good is recording some video gonna do us?\What, you think we've got no chance of escaping?\She's right, Leader!\Calculation of spatial transfer coordinates is complete.\Preparations for long-range fold are complete for all fold systems.\Our target is the region of the main Bodol fleet. response:	Commence fold navigation!
context: Looks like bein' so big is a mixed blessing, huh?\What good is recording some video gonna do us?\What, you think we've got no chance of escaping?\She's right, Leader!\Calculation of spatial transfer coordinates is complete.\Preparations for long-range fold are complete for all fold systems.\Our target is the region of the main Bodol fleet.\Commence fold navigation! response:	We're folding!
context: What good is recording some video gonna do us?\What, you think we've got no chance of escaping?\She's right, Leader!\Calculation of spatial transfer coordinates is complete.\Preparations for long-range fold are complete for all fold systems.\Our target is the region of the main Bodol fleet.\Commence fold navigation!\We're folding! response:	What?!
context: What, you think we've got no chance of escaping?\She's right, Leader!\Calculation of spatial transfer coordinates is complete.\Preparations for long-range fold are complete for all fold systems.\Our target is the region of the main Bodol fleet.\Commence fold navigation!\We're folding!\What?! response:	Fold signature detected!
context: She's right, Leader!\Calculation of spatial transfer coordinates is complete.\Preparations for long-range fold are complete for all fold systems.\Our target is the region of the main Bodol fleet.\Commence fold navigation!\We're folding!\What?!\Fold signature detected! response:	One ship of the enemy fleet appears to have folded.
context: Calculation of spatial transfer coordinates is complete.\Preparations for long-range fold are complete for all fold systems.\Our target is the region of the main Bodol fleet.\Commence fold navigation!\We're folding!\What?!\Fold signature detected!\One ship of the enemy fleet appears to have folded. response:	Just one ship? What is its position?
context: Preparations for long-range fold are complete for all fold systems.\Our target is the region of the main Bodol fleet.\Commence fold navigation!\We're folding!\What?!\Fold signature detected!\One ship of the enemy fleet appears to have folded.\Just one ship? What is its position? response:	XP-128, YP-175.
context: Our target is the region of the main Bodol fleet.\Commence fold navigation!\We're folding!\What?!\Fold signature detected!\One ship of the enemy fleet appears to have folded.\Just one ship? What is its position?\XP-128, YP-175. response:	That's close to where Lt. Hayase was conducting her recon.
context: Commence fold navigation!\We're folding!\What?!\Fold signature detected!\One ship of the enemy fleet appears to have folded.\Just one ship? What is its position?\XP-128, YP-175.\That's close to where Lt. Hayase was conducting her recon. response:	Still no contact from Hayase?
context: We're folding!\What?!\Fold signature detected!\One ship of the enemy fleet appears to have folded.\Just one ship? What is its position?\XP-128, YP-175.\That's close to where Lt. Hayase was conducting her recon.\Still no contact from Hayase? response:	No, sir.
context: What?!\Fold signature detected!\One ship of the enemy fleet appears to have folded.\Just one ship? What is its position?\XP-128, YP-175.\That's close to where Lt. Hayase was conducting her recon.\Still no contact from Hayase?\No, sir. response:	There's no response from her escort, Vermilion Team, either.
context: Fold signature detected!\One ship of the enemy fleet appears to have folded.\Just one ship? What is its position?\XP-128, YP-175.\That's close to where Lt. Hayase was conducting her recon.\Still no contact from Hayase?\No, sir.\There's no response from her escort, Vermilion Team, either. response:	I see.
context: One ship of the enemy fleet appears to have folded.\Just one ship? What is its position?\XP-128, YP-175.\That's close to where Lt. Hayase was conducting her recon.\Still no contact from Hayase?\No, sir.\There's no response from her escort, Vermilion Team, either.\I see. response:	Maybe they've been killed.
context: Just one ship? What is its position?\XP-128, YP-175.\That's close to where Lt. Hayase was conducting her recon.\Still no contact from Hayase?\No, sir.\There's no response from her escort, Vermilion Team, either.\I see.\Maybe they've been killed. response:	No! Lieutenant Hayase can't be dead!
context: XP-128, YP-175.\That's close to where Lt. Hayase was conducting her recon.\Still no contact from Hayase?\No, sir.\There's no response from her escort, Vermilion Team, either.\I see.\Maybe they've been killed.\No! Lieutenant Hayase can't be dead! response:	But if they're not responding...
context: That's close to where Lt. Hayase was conducting her recon.\Still no contact from Hayase?\No, sir.\There's no response from her escort, Vermilion Team, either.\I see.\Maybe they've been killed.\No! Lieutenant Hayase can't be dead!\But if they're not responding... response:	Maybe their comm gear is malfunctioning.
context: Still no contact from Hayase?\No, sir.\There's no response from her escort, Vermilion Team, either.\I see.\Maybe they've been killed.\No! Lieutenant Hayase can't be dead!\But if they're not responding...\Maybe their comm gear is malfunctioning. response:	Ten days'til your debut, huh?
context: No, sir.\There's no response from her escort, Vermilion Team, either.\I see.\Maybe they've been killed.\No! Lieutenant Hayase can't be dead!\But if they're not responding...\Maybe their comm gear is malfunctioning.\Ten days'til your debut, huh? response:	Wow, you're gonna be a singer! I'll have to get your autograph!
context: There's no response from her escort, Vermilion Team, either.\I see.\Maybe they've been killed.\No! Lieutenant Hayase can't be dead!\But if they're not responding...\Maybe their comm gear is malfunctioning.\Ten days'til your debut, huh?\Wow, you're gonna be a singer! I'll have to get your autograph! response:	Cut it out, Riko!
context: I see.\Maybe they've been killed.\No! Lieutenant Hayase can't be dead!\But if they're not responding...\Maybe their comm gear is malfunctioning.\Ten days'til your debut, huh?\Wow, you're gonna be a singer! I'll have to get your autograph!\Cut it out, Riko! response:	Major Focker!
context: Maybe they've been killed.\No! Lieutenant Hayase can't be dead!\But if they're not responding...\Maybe their comm gear is malfunctioning.\Ten days'til your debut, huh?\Wow, you're gonna be a singer! I'll have to get your autograph!\Cut it out, Riko!\Major Focker! response:	Hey...
context: No! Lieutenant Hayase can't be dead!\But if they're not responding...\Maybe their comm gear is malfunctioning.\Ten days'til your debut, huh?\Wow, you're gonna be a singer! I'll have to get your autograph!\Cut it out, Riko!\Major Focker!\Hey... response:	Hello!
context: But if they're not responding...\Maybe their comm gear is malfunctioning.\Ten days'til your debut, huh?\Wow, you're gonna be a singer! I'll have to get your autograph!\Cut it out, Riko!\Major Focker!\Hey...\Hello! response:	Hello!
context: Maybe their comm gear is malfunctioning.\Ten days'til your debut, huh?\Wow, you're gonna be a singer! I'll have to get your autograph!\Cut it out, Riko!\Major Focker!\Hey...\Hello!\Hello! response:	Isn't Hikaru with you?
context: Ten days'til your debut, huh?\Wow, you're gonna be a singer! I'll have to get your autograph!\Cut it out, Riko!\Major Focker!\Hey...\Hello!\Hello!\Isn't Hikaru with you? response:	About that...
context: Wow, you're gonna be a singer! I'll have to get your autograph!\Cut it out, Riko!\Major Focker!\Hey...\Hello!\Hello!\Isn't Hikaru with you?\About that... response:	Just stay calm and hear me out.
context: Cut it out, Riko!\Major Focker!\Hey...\Hello!\Hello!\Isn't Hikaru with you?\About that...\Just stay calm and hear me out. response:	Hikaru hasn't come back.
context: Major Focker!\Hey...\Hello!\Hello!\Isn't Hikaru with you?\About that...\Just stay calm and hear me out.\Hikaru hasn't come back. response:	Hasn't come back?
context: Hey...\Hello!\Hello!\Isn't Hikaru with you?\About that...\Just stay calm and hear me out.\Hikaru hasn't come back.\Hasn't come back? response:	He was providing escort on a recon mission, and now he's gone missing.
context: Hello!\Hello!\Isn't Hikaru with you?\About that...\Just stay calm and hear me out.\Hikaru hasn't come back.\Hasn't come back?\He was providing escort on a recon mission, and now he's gone missing. response:	It can't be!
context: Hello!\Isn't Hikaru with you?\About that...\Just stay calm and hear me out.\Hikaru hasn't come back.\Hasn't come back?\He was providing escort on a recon mission, and now he's gone missing.\It can't be! response:	Look, it doesn't mean he's dead or...
context: Isn't Hikaru with you?\About that...\Just stay calm and hear me out.\Hikaru hasn't come back.\Hasn't come back?\He was providing escort on a recon mission, and now he's gone missing.\It can't be!\Look, it doesn't mean he's dead or... response:	Stop it! I don't want to hear any more!
context: About that...\Just stay calm and hear me out.\Hikaru hasn't come back.\Hasn't come back?\He was providing escort on a recon mission, and now he's gone missing.\It can't be!\Look, it doesn't mean he's dead or...\Stop it! I don't want to hear any more! response:	Minmay!
context: Just stay calm and hear me out.\Hikaru hasn't come back.\Hasn't come back?\He was providing escort on a recon mission, and now he's gone missing.\It can't be!\Look, it doesn't mean he's dead or...\Stop it! I don't want to hear any more!\Minmay! response:	Just let her go.
context: Hikaru hasn't come back.\Hasn't come back?\He was providing escort on a recon mission, and now he's gone missing.\It can't be!\Look, it doesn't mean he's dead or...\Stop it! I don't want to hear any more!\Minmay!\Just let her go. response:	Hikaru...
context: Hasn't come back?\He was providing escort on a recon mission, and now he's gone missing.\It can't be!\Look, it doesn't mean he's dead or...\Stop it! I don't want to hear any more!\Minmay!\Just let her go.\Hikaru... response:	Just how far out are we gonna go?
