context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Yeah!\Here.\M-Morita-san...\You're going to get an upset stomach.\Hagu-chan, get a hold of yourself!\Hold on a second, I'll go buy another one!\I'm sorry... Really.\It's nothing. It's just that your kick seems to have gotten even sharper. response:	I'm actually worried.
context: Here.\M-Morita-san...\You're going to get an upset stomach.\Hagu-chan, get a hold of yourself!\Hold on a second, I'll go buy another one!\I'm sorry... Really.\It's nothing. It's just that your kick seems to have gotten even sharper.\I'm actually worried. response:	Just make sure you aren't so quick to hit your superiors and coworkers once you're working for a company.
context: M-Morita-san...\You're going to get an upset stomach.\Hagu-chan, get a hold of yourself!\Hold on a second, I'll go buy another one!\I'm sorry... Really.\It's nothing. It's just that your kick seems to have gotten even sharper.\I'm actually worried.\Just make sure you aren't so quick to hit your superiors and coworkers once you're working for a company. response:	I-I won't do such a thing!
context: You're going to get an upset stomach.\Hagu-chan, get a hold of yourself!\Hold on a second, I'll go buy another one!\I'm sorry... Really.\It's nothing. It's just that your kick seems to have gotten even sharper.\I'm actually worried.\Just make sure you aren't so quick to hit your superiors and coworkers once you're working for a company.\I-I won't do such a thing! response:	I've also been turned down by every company I've applied to so far.
context: Hagu-chan, get a hold of yourself!\Hold on a second, I'll go buy another one!\I'm sorry... Really.\It's nothing. It's just that your kick seems to have gotten even sharper.\I'm actually worried.\Just make sure you aren't so quick to hit your superiors and coworkers once you're working for a company.\I-I won't do such a thing!\I've also been turned down by every company I've applied to so far. response:	I see.
context: Hold on a second, I'll go buy another one!\I'm sorry... Really.\It's nothing. It's just that your kick seems to have gotten even sharper.\I'm actually worried.\Just make sure you aren't so quick to hit your superiors and coworkers once you're working for a company.\I-I won't do such a thing!\I've also been turned down by every company I've applied to so far.\I see. response:	I'm still waiting for my results myself.
context: I'm sorry... Really.\It's nothing. It's just that your kick seems to have gotten even sharper.\I'm actually worried.\Just make sure you aren't so quick to hit your superiors and coworkers once you're working for a company.\I-I won't do such a thing!\I've also been turned down by every company I've applied to so far.\I see.\I'm still waiting for my results myself. response:	Hey, Mayama...
context: It's nothing. It's just that your kick seems to have gotten even sharper.\I'm actually worried.\Just make sure you aren't so quick to hit your superiors and coworkers once you're working for a company.\I-I won't do such a thing!\I've also been turned down by every company I've applied to so far.\I see.\I'm still waiting for my results myself.\Hey, Mayama... response:	I'm sorry.
context: I'm actually worried.\Just make sure you aren't so quick to hit your superiors and coworkers once you're working for a company.\I-I won't do such a thing!\I've also been turned down by every company I've applied to so far.\I see.\I'm still waiting for my results myself.\Hey, Mayama...\I'm sorry. response:	I need to go.
context: Just make sure you aren't so quick to hit your superiors and coworkers once you're working for a company.\I-I won't do such a thing!\I've also been turned down by every company I've applied to so far.\I see.\I'm still waiting for my results myself.\Hey, Mayama...\I'm sorry.\I need to go. response:	Thanks for the coffee.
context: I-I won't do such a thing!\I've also been turned down by every company I've applied to so far.\I see.\I'm still waiting for my results myself.\Hey, Mayama...\I'm sorry.\I need to go.\Thanks for the coffee. response:	He ran away...
context: I've also been turned down by every company I've applied to so far.\I see.\I'm still waiting for my results myself.\Hey, Mayama...\I'm sorry.\I need to go.\Thanks for the coffee.\He ran away... response:	So he ran away...
context: I see.\I'm still waiting for my results myself.\Hey, Mayama...\I'm sorry.\I need to go.\Thanks for the coffee.\He ran away...\So he ran away... response:	Yo.
context: I'm still waiting for my results myself.\Hey, Mayama...\I'm sorry.\I need to go.\Thanks for the coffee.\He ran away...\So he ran away...\Yo. response:	Why don't you have a seat?
context: Hey, Mayama...\I'm sorry.\I need to go.\Thanks for the coffee.\He ran away...\So he ran away...\Yo.\Why don't you have a seat? response:	So what is it?
context: I'm sorry.\I need to go.\Thanks for the coffee.\He ran away...\So he ran away...\Yo.\Why don't you have a seat?\So what is it? response:	It seems you've wanted to tell me something since yesterday.
context: I need to go.\Thanks for the coffee.\He ran away...\So he ran away...\Yo.\Why don't you have a seat?\So what is it?\It seems you've wanted to tell me something since yesterday. response:	Someone from another office who I worked with told me...
context: Thanks for the coffee.\He ran away...\So he ran away...\Yo.\Why don't you have a seat?\So what is it?\It seems you've wanted to tell me something since yesterday.\Someone from another office who I worked with told me... response:	It was you, wasn't it, Sensei?
context: He ran away...\So he ran away...\Yo.\Why don't you have a seat?\So what is it?\It seems you've wanted to tell me something since yesterday.\Someone from another office who I worked with told me...\It was you, wasn't it, Sensei? response:	When you put it that way, it sounds risque, doesn't it?
context: So he ran away...\Yo.\Why don't you have a seat?\So what is it?\It seems you've wanted to tell me something since yesterday.\Someone from another office who I worked with told me...\It was you, wasn't it, Sensei?\When you put it that way, it sounds risque, doesn't it? response:	I was probably just on the lookout...
context: Yo.\Why don't you have a seat?\So what is it?\It seems you've wanted to tell me something since yesterday.\Someone from another office who I worked with told me...\It was you, wasn't it, Sensei?\When you put it that way, it sounds risque, doesn't it?\I was probably just on the lookout... response:	Her husband?
context: Why don't you have a seat?\So what is it?\It seems you've wanted to tell me something since yesterday.\Someone from another office who I worked with told me...\It was you, wasn't it, Sensei?\When you put it that way, it sounds risque, doesn't it?\I was probably just on the lookout...\Her husband? response:	Yeah.
context: So what is it?\It seems you've wanted to tell me something since yesterday.\Someone from another office who I worked with told me...\It was you, wasn't it, Sensei?\When you put it that way, it sounds risque, doesn't it?\I was probably just on the lookout...\Her husband?\Yeah. response:	I was a kid from the country who liked to draw, even though I wasn't that good.
context: It seems you've wanted to tell me something since yesterday.\Someone from another office who I worked with told me...\It was you, wasn't it, Sensei?\When you put it that way, it sounds risque, doesn't it?\I was probably just on the lookout...\Her husband?\Yeah.\I was a kid from the country who liked to draw, even though I wasn't that good. response:	I had no confidence, but lots of pride.
context: Someone from another office who I worked with told me...\It was you, wasn't it, Sensei?\When you put it that way, it sounds risque, doesn't it?\I was probably just on the lookout...\Her husband?\Yeah.\I was a kid from the country who liked to draw, even though I wasn't that good.\I had no confidence, but lots of pride. response:	Because of that, I didn't fit in anywhere and just concentrated on drawing on canvas.
context: It was you, wasn't it, Sensei?\When you put it that way, it sounds risque, doesn't it?\I was probably just on the lookout...\Her husband?\Yeah.\I was a kid from the country who liked to draw, even though I wasn't that good.\I had no confidence, but lots of pride.\Because of that, I didn't fit in anywhere and just concentrated on drawing on canvas. response:	He's good!
context: When you put it that way, it sounds risque, doesn't it?\I was probably just on the lookout...\Her husband?\Yeah.\I was a kid from the country who liked to draw, even though I wasn't that good.\I had no confidence, but lots of pride.\Because of that, I didn't fit in anywhere and just concentrated on drawing on canvas.\He's good! response:	Want some bread?
context: I was probably just on the lookout...\Her husband?\Yeah.\I was a kid from the country who liked to draw, even though I wasn't that good.\I had no confidence, but lots of pride.\Because of that, I didn't fit in anywhere and just concentrated on drawing on canvas.\He's good!\Want some bread? response:	Harada was a mysterious man.
context: Her husband?\Yeah.\I was a kid from the country who liked to draw, even though I wasn't that good.\I had no confidence, but lots of pride.\Because of that, I didn't fit in anywhere and just concentrated on drawing on canvas.\He's good!\Want some bread?\Harada was a mysterious man. response:	Even when he was laughing casually, being with him made you feel like he could see right through you.
context: Yeah.\I was a kid from the country who liked to draw, even though I wasn't that good.\I had no confidence, but lots of pride.\Because of that, I didn't fit in anywhere and just concentrated on drawing on canvas.\He's good!\Want some bread?\Harada was a mysterious man.\Even when he was laughing casually, being with him made you feel like he could see right through you. response:	But I didn't feel uncomfortable with that at all.
context: I was a kid from the country who liked to draw, even though I wasn't that good.\I had no confidence, but lots of pride.\Because of that, I didn't fit in anywhere and just concentrated on drawing on canvas.\He's good!\Want some bread?\Harada was a mysterious man.\Even when he was laughing casually, being with him made you feel like he could see right through you.\But I didn't feel uncomfortable with that at all. response:	Then we worked part time together and moved to a run-down apartment, though it had a yard.
context: I had no confidence, but lots of pride.\Because of that, I didn't fit in anywhere and just concentrated on drawing on canvas.\He's good!\Want some bread?\Harada was a mysterious man.\Even when he was laughing casually, being with him made you feel like he could see right through you.\But I didn't feel uncomfortable with that at all.\Then we worked part time together and moved to a run-down apartment, though it had a yard. response:	Yamashita Realtors
context: Because of that, I didn't fit in anywhere and just concentrated on drawing on canvas.\He's good!\Want some bread?\Harada was a mysterious man.\Even when he was laughing casually, being with him made you feel like he could see right through you.\But I didn't feel uncomfortable with that at all.\Then we worked part time together and moved to a run-down apartment, though it had a yard.\Yamashita Realtors response:	Apartments
context: He's good!\Want some bread?\Harada was a mysterious man.\Even when he was laughing casually, being with him made you feel like he could see right through you.\But I didn't feel uncomfortable with that at all.\Then we worked part time together and moved to a run-down apartment, though it had a yard.\Yamashita Realtors\Apartments response:	Hanamoto, take a look!
context: Want some bread?\Harada was a mysterious man.\Even when he was laughing casually, being with him made you feel like he could see right through you.\But I didn't feel uncomfortable with that at all.\Then we worked part time together and moved to a run-down apartment, though it had a yard.\Yamashita Realtors\Apartments\Hanamoto, take a look! response:	It's a magpie and a white-eye.
context: Harada was a mysterious man.\Even when he was laughing casually, being with him made you feel like he could see right through you.\But I didn't feel uncomfortable with that at all.\Then we worked part time together and moved to a run-down apartment, though it had a yard.\Yamashita Realtors\Apartments\Hanamoto, take a look!\It's a magpie and a white-eye. response:	Shuuji, look!
context: Even when he was laughing casually, being with him made you feel like he could see right through you.\But I didn't feel uncomfortable with that at all.\Then we worked part time together and moved to a run-down apartment, though it had a yard.\Yamashita Realtors\Apartments\Hanamoto, take a look!\It's a magpie and a white-eye.\Shuuji, look! response:	Shuu! Look at this!
context: But I didn't feel uncomfortable with that at all.\Then we worked part time together and moved to a run-down apartment, though it had a yard.\Yamashita Realtors\Apartments\Hanamoto, take a look!\It's a magpie and a white-eye.\Shuuji, look!\Shuu! Look at this! response:	Note: Phone 000-0000 Harada We're taking care of a lost dog!! (Akita breed)
context: Then we worked part time together and moved to a run-down apartment, though it had a yard.\Yamashita Realtors\Apartments\Hanamoto, take a look!\It's a magpie and a white-eye.\Shuuji, look!\Shuu! Look at this!\Note: Phone 000-0000 Harada We're taking care of a lost dog!! (Akita breed) response:	And towards the end of our third year...
context: Yamashita Realtors\Apartments\Hanamoto, take a look!\It's a magpie and a white-eye.\Shuuji, look!\Shuu! Look at this!\Note: Phone 000-0000 Harada We're taking care of a lost dog!! (Akita breed)\And towards the end of our third year... response:	I'm home.
context: Apartments\Hanamoto, take a look!\It's a magpie and a white-eye.\Shuuji, look!\Shuu! Look at this!\Note: Phone 000-0000 Harada We're taking care of a lost dog!! (Akita breed)\And towards the end of our third year...\I'm home. response:	Hey, Shuu!
context: Hanamoto, take a look!\It's a magpie and a white-eye.\Shuuji, look!\Shuu! Look at this!\Note: Phone 000-0000 Harada We're taking care of a lost dog!! (Akita breed)\And towards the end of our third year...\I'm home.\Hey, Shuu! response:	Take a look!
context: It's a magpie and a white-eye.\Shuuji, look!\Shuu! Look at this!\Note: Phone 000-0000 Harada We're taking care of a lost dog!! (Akita breed)\And towards the end of our third year...\I'm home.\Hey, Shuu!\Take a look! response:	I've finally tamed her.
context: Shuuji, look!\Shuu! Look at this!\Note: Phone 000-0000 Harada We're taking care of a lost dog!! (Akita breed)\And towards the end of our third year...\I'm home.\Hey, Shuu!\Take a look!\I've finally tamed her. response:	E-Egami-san?
context: Shuu! Look at this!\Note: Phone 000-0000 Harada We're taking care of a lost dog!! (Akita breed)\And towards the end of our third year...\I'm home.\Hey, Shuu!\Take a look!\I've finally tamed her.\E-Egami-san? response:	Rika was a girl from Hokkaido who was terribly good at drawing.
context: Note: Phone 000-0000 Harada We're taking care of a lost dog!! (Akita breed)\And towards the end of our third year...\I'm home.\Hey, Shuu!\Take a look!\I've finally tamed her.\E-Egami-san?\Rika was a girl from Hokkaido who was terribly good at drawing. response:	She was known around campus as the Snow Queen due to her beauty and unfriendliness...
context: And towards the end of our third year...\I'm home.\Hey, Shuu!\Take a look!\I've finally tamed her.\E-Egami-san?\Rika was a girl from Hokkaido who was terribly good at drawing.\She was known around campus as the Snow Queen due to her beauty and unfriendliness... response:	Apparently, she's been half disowned by her family.
context: I'm home.\Hey, Shuu!\Take a look!\I've finally tamed her.\E-Egami-san?\Rika was a girl from Hokkaido who was terribly good at drawing.\She was known around campus as the Snow Queen due to her beauty and unfriendliness...\Apparently, she's been half disowned by her family. response:	She seems to be really tired from her work.
context: Hey, Shuu!\Take a look!\I've finally tamed her.\E-Egami-san?\Rika was a girl from Hokkaido who was terribly good at drawing.\She was known around campus as the Snow Queen due to her beauty and unfriendliness...\Apparently, she's been half disowned by her family.\She seems to be really tired from her work. response:	Just look at her neck.
