context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	Apotheosis for the three Evas will be performed
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Apotheosis for the three Evas will be performed response:	as soon as the MAGI system is reactivated.
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Apotheosis for the three Evas will be performed\as soon as the MAGI system is reactivated. response:	Operation confirmed. Steps 450 through 670 are omitted.
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Apotheosis for the three Evas will be performed\as soon as the MAGI system is reactivated.\Operation confirmed. Steps 450 through 670 are omitted. response:	Command has granted approval.
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Apotheosis for the three Evas will be performed\as soon as the MAGI system is reactivated.\Operation confirmed. Steps 450 through 670 are omitted.\Command has granted approval. response:	You're fast, Maya, that's what makes you you!
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Apotheosis for the three Evas will be performed\as soon as the MAGI system is reactivated.\Operation confirmed. Steps 450 through 670 are omitted.\Command has granted approval.\You're fast, Maya, that's what makes you you! response:	Of course, I am. You trained me.
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Apotheosis for the three Evas will be performed\as soon as the MAGI system is reactivated.\Operation confirmed. Steps 450 through 670 are omitted.\Command has granted approval.\You're fast, Maya, that's what makes you you!\Of course, I am. You trained me. response:	Wait a second, A-8 would be faster there.
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Apotheosis for the three Evas will be performed\as soon as the MAGI system is reactivated.\Operation confirmed. Steps 450 through 670 are omitted.\Command has granted approval.\You're fast, Maya, that's what makes you you!\Of course, I am. You trained me.\Wait a second, A-8 would be faster there. response:	Let me do that.
context: Apotheosis for the three Evas will be performed\as soon as the MAGI system is reactivated.\Operation confirmed. Steps 450 through 670 are omitted.\Command has granted approval.\You're fast, Maya, that's what makes you you!\Of course, I am. You trained me.\Wait a second, A-8 would be faster there.\Let me do that. response:	Well, she was my teacher.
context: as soon as the MAGI system is reactivated.\Operation confirmed. Steps 450 through 670 are omitted.\Command has granted approval.\You're fast, Maya, that's what makes you you!\Of course, I am. You trained me.\Wait a second, A-8 would be faster there.\Let me do that.\Well, she was my teacher. response:	How's it going? Are you finished giving the MAGI their check-up?
context: Operation confirmed. Steps 450 through 670 are omitted.\Command has granted approval.\You're fast, Maya, that's what makes you you!\Of course, I am. You trained me.\Wait a second, A-8 would be faster there.\Let me do that.\Well, she was my teacher.\How's it going? Are you finished giving the MAGI their check-up? response:	Almost done. As promised, it'll be over before today's test begins.
context: Command has granted approval.\You're fast, Maya, that's what makes you you!\Of course, I am. You trained me.\Wait a second, A-8 would be faster there.\Let me do that.\Well, she was my teacher.\How's it going? Are you finished giving the MAGI their check-up?\Almost done. As promised, it'll be over before today's test begins. response:	You're something else, Ritsuko.
context: You're fast, Maya, that's what makes you you!\Of course, I am. You trained me.\Wait a second, A-8 would be faster there.\Let me do that.\Well, she was my teacher.\How's it going? Are you finished giving the MAGI their check-up?\Almost done. As promised, it'll be over before today's test begins.\You're something else, Ritsuko. response:	You have three impossible tasks, yet you still beat the schedule.
context: Of course, I am. You trained me.\Wait a second, A-8 would be faster there.\Let me do that.\Well, she was my teacher.\How's it going? Are you finished giving the MAGI their check-up?\Almost done. As promised, it'll be over before today's test begins.\You're something else, Ritsuko.\You have three impossible tasks, yet you still beat the schedule. response:	That one's cold.
context: Wait a second, A-8 would be faster there.\Let me do that.\Well, she was my teacher.\How's it going? Are you finished giving the MAGI their check-up?\Almost done. As promised, it'll be over before today's test begins.\You're something else, Ritsuko.\You have three impossible tasks, yet you still beat the schedule.\That one's cold. response:	All three MAGI systems have entered self-diagnostic mode.
context: Let me do that.\Well, she was my teacher.\How's it going? Are you finished giving the MAGI their check-up?\Almost done. As promised, it'll be over before today's test begins.\You're something else, Ritsuko.\You have three impossible tasks, yet you still beat the schedule.\That one's cold.\All three MAGI systems have entered self-diagnostic mode. response:	The 127th routine maintenance has been completed.
context: Well, she was my teacher.\How's it going? Are you finished giving the MAGI their check-up?\Almost done. As promised, it'll be over before today's test begins.\You're something else, Ritsuko.\You have three impossible tasks, yet you still beat the schedule.\That one's cold.\All three MAGI systems have entered self-diagnostic mode.\The 127th routine maintenance has been completed. response:	Confirmed. Well done, guys.
context: How's it going? Are you finished giving the MAGI their check-up?\Almost done. As promised, it'll be over before today's test begins.\You're something else, Ritsuko.\You have three impossible tasks, yet you still beat the schedule.\That one's cold.\All three MAGI systems have entered self-diagnostic mode.\The 127th routine maintenance has been completed.\Confirmed. Well done, guys. response:	Take a break until the test begins.
context: Almost done. As promised, it'll be over before today's test begins.\You're something else, Ritsuko.\You have three impossible tasks, yet you still beat the schedule.\That one's cold.\All three MAGI systems have entered self-diagnostic mode.\The 127th routine maintenance has been completed.\Confirmed. Well done, guys.\Take a break until the test begins. response:	Everything checked out.
context: You're something else, Ritsuko.\You have three impossible tasks, yet you still beat the schedule.\That one's cold.\All three MAGI systems have entered self-diagnostic mode.\The 127th routine maintenance has been completed.\Confirmed. Well done, guys.\Take a break until the test begins.\Everything checked out. response:	As usual, mother's in good shape, but...
context: You have three impossible tasks, yet you still beat the schedule.\That one's cold.\All three MAGI systems have entered self-diagnostic mode.\The 127th routine maintenance has been completed.\Confirmed. Well done, guys.\Take a break until the test begins.\Everything checked out.\As usual, mother's in good shape, but... response:	Is it just me getting older?
context: That one's cold.\All three MAGI systems have entered self-diagnostic mode.\The 127th routine maintenance has been completed.\Confirmed. Well done, guys.\Take a break until the test begins.\Everything checked out.\As usual, mother's in good shape, but...\Is it just me getting older? response:	You want me to take off my clothes again?
context: All three MAGI systems have entered self-diagnostic mode.\The 127th routine maintenance has been completed.\Confirmed. Well done, guys.\Take a break until the test begins.\Everything checked out.\As usual, mother's in good shape, but...\Is it just me getting older?\You want me to take off my clothes again? response:	The next chamber is an ultra-clean room environment.
context: The 127th routine maintenance has been completed.\Confirmed. Well done, guys.\Take a break until the test begins.\Everything checked out.\As usual, mother's in good shape, but...\Is it just me getting older?\You want me to take off my clothes again?\The next chamber is an ultra-clean room environment. response:	Just taking a shower and changing your undergarments is insufficient.
context: Confirmed. Well done, guys.\Take a break until the test begins.\Everything checked out.\As usual, mother's in good shape, but...\Is it just me getting older?\You want me to take off my clothes again?\The next chamber is an ultra-clean room environment.\Just taking a shower and changing your undergarments is insufficient. response:	Why do I have to go through all this for a simple autopilot test?
context: Take a break until the test begins.\Everything checked out.\As usual, mother's in good shape, but...\Is it just me getting older?\You want me to take off my clothes again?\The next chamber is an ultra-clean room environment.\Just taking a shower and changing your undergarments is insufficient.\Why do I have to go through all this for a simple autopilot test? response:	With the advance of time, Eva technology also needs to advance.
context: Everything checked out.\As usual, mother's in good shape, but...\Is it just me getting older?\You want me to take off my clothes again?\The next chamber is an ultra-clean room environment.\Just taking a shower and changing your undergarments is insufficient.\Why do I have to go through all this for a simple autopilot test?\With the advance of time, Eva technology also needs to advance. response:	To do so, we need a constant influx of new data.
context: As usual, mother's in good shape, but...\Is it just me getting older?\You want me to take off my clothes again?\The next chamber is an ultra-clean room environment.\Just taking a shower and changing your undergarments is insufficient.\Why do I have to go through all this for a simple autopilot test?\With the advance of time, Eva technology also needs to advance.\To do so, we need a constant influx of new data. response:	All right, I'm here, just the way you wanted.
context: Is it just me getting older?\You want me to take off my clothes again?\The next chamber is an ultra-clean room environment.\Just taking a shower and changing your undergarments is insufficient.\Why do I have to go through all this for a simple autopilot test?\With the advance of time, Eva technology also needs to advance.\To do so, we need a constant influx of new data.\All right, I'm here, just the way you wanted. response:	Butt-naked and run through the wash cycle seventeen times.
context: You want me to take off my clothes again?\The next chamber is an ultra-clean room environment.\Just taking a shower and changing your undergarments is insufficient.\Why do I have to go through all this for a simple autopilot test?\With the advance of time, Eva technology also needs to advance.\To do so, we need a constant influx of new data.\All right, I'm here, just the way you wanted.\Butt-naked and run through the wash cycle seventeen times. response:	Now, I want all three of you to stay that way
context: The next chamber is an ultra-clean room environment.\Just taking a shower and changing your undergarments is insufficient.\Why do I have to go through all this for a simple autopilot test?\With the advance of time, Eva technology also needs to advance.\To do so, we need a constant influx of new data.\All right, I'm here, just the way you wanted.\Butt-naked and run through the wash cycle seventeen times.\Now, I want all three of you to stay that way response:	as you walk through the room and board the entry plug.
context: Just taking a shower and changing your undergarments is insufficient.\Why do I have to go through all this for a simple autopilot test?\With the advance of time, Eva technology also needs to advance.\To do so, we need a constant influx of new data.\All right, I'm here, just the way you wanted.\Butt-naked and run through the wash cycle seventeen times.\Now, I want all three of you to stay that way\as you walk through the room and board the entry plug. response:	Don't worry. The video recorders have been shut off.
context: Why do I have to go through all this for a simple autopilot test?\With the advance of time, Eva technology also needs to advance.\To do so, we need a constant influx of new data.\All right, I'm here, just the way you wanted.\Butt-naked and run through the wash cycle seventeen times.\Now, I want all three of you to stay that way\as you walk through the room and board the entry plug.\Don't worry. The video recorders have been shut off. response:	We do respect your privacy.
context: With the advance of time, Eva technology also needs to advance.\To do so, we need a constant influx of new data.\All right, I'm here, just the way you wanted.\Butt-naked and run through the wash cycle seventeen times.\Now, I want all three of you to stay that way\as you walk through the room and board the entry plug.\Don't worry. The video recorders have been shut off.\We do respect your privacy. response:	That isn't the point! This is a very personal thing!
context: To do so, we need a constant influx of new data.\All right, I'm here, just the way you wanted.\Butt-naked and run through the wash cycle seventeen times.\Now, I want all three of you to stay that way\as you walk through the room and board the entry plug.\Don't worry. The video recorders have been shut off.\We do respect your privacy.\That isn't the point! This is a very personal thing! response:	This test's purpose is to remove interference from your plug suits,
context: All right, I'm here, just the way you wanted.\Butt-naked and run through the wash cycle seventeen times.\Now, I want all three of you to stay that way\as you walk through the room and board the entry plug.\Don't worry. The video recorders have been shut off.\We do respect your privacy.\That isn't the point! This is a very personal thing!\This test's purpose is to remove interference from your plug suits, response:	and monitor the harmonics directly from your bodies.
context: Butt-naked and run through the wash cycle seventeen times.\Now, I want all three of you to stay that way\as you walk through the room and board the entry plug.\Don't worry. The video recorders have been shut off.\We do respect your privacy.\That isn't the point! This is a very personal thing!\This test's purpose is to remove interference from your plug suits,\and monitor the harmonics directly from your bodies. response:	Asuka, that's an order.
context: Now, I want all three of you to stay that way\as you walk through the room and board the entry plug.\Don't worry. The video recorders have been shut off.\We do respect your privacy.\That isn't the point! This is a very personal thing!\This test's purpose is to remove interference from your plug suits,\and monitor the harmonics directly from your bodies.\Asuka, that's an order. response:	All right! But I don't want anybody peeking, okay?
context: as you walk through the room and board the entry plug.\Don't worry. The video recorders have been shut off.\We do respect your privacy.\That isn't the point! This is a very personal thing!\This test's purpose is to remove interference from your plug suits,\and monitor the harmonics directly from your bodies.\Asuka, that's an order.\All right! But I don't want anybody peeking, okay? response:	All pilots are ready for entry.
context: Don't worry. The video recorders have been shut off.\We do respect your privacy.\That isn't the point! This is a very personal thing!\This test's purpose is to remove interference from your plug suits,\and monitor the harmonics directly from your bodies.\Asuka, that's an order.\All right! But I don't want anybody peeking, okay?\All pilots are ready for entry. response:	Start the test.
context: We do respect your privacy.\That isn't the point! This is a very personal thing!\This test's purpose is to remove interference from your plug suits,\and monitor the harmonics directly from your bodies.\Asuka, that's an order.\All right! But I don't want anybody peeking, okay?\All pilots are ready for entry.\Start the test. response:	Beginning the test. Initiate autopilot recording.
context: That isn't the point! This is a very personal thing!\This test's purpose is to remove interference from your plug suits,\and monitor the harmonics directly from your bodies.\Asuka, that's an order.\All right! But I don't want anybody peeking, okay?\All pilots are ready for entry.\Start the test.\Beginning the test. Initiate autopilot recording. response:	Inserting simulation plug.
context: This test's purpose is to remove interference from your plug suits,\and monitor the harmonics directly from your bodies.\Asuka, that's an order.\All right! But I don't want anybody peeking, okay?\All pilots are ready for entry.\Start the test.\Beginning the test. Initiate autopilot recording.\Inserting simulation plug. response:	Connecting simulation bodies to the system.
context: and monitor the harmonics directly from your bodies.\Asuka, that's an order.\All right! But I don't want anybody peeking, okay?\All pilots are ready for entry.\Start the test.\Beginning the test. Initiate autopilot recording.\Inserting simulation plug.\Connecting simulation bodies to the system. response:	The simulation plugs are now under the MAGI's control.
context: Asuka, that's an order.\All right! But I don't want anybody peeking, okay?\All pilots are ready for entry.\Start the test.\Beginning the test. Initiate autopilot recording.\Inserting simulation plug.\Connecting simulation bodies to the system.\The simulation plugs are now under the MAGI's control. response:	Wow, that was really fast! The MAGI are magnificent!
context: All right! But I don't want anybody peeking, okay?\All pilots are ready for entry.\Start the test.\Beginning the test. Initiate autopilot recording.\Inserting simulation plug.\Connecting simulation bodies to the system.\The simulation plugs are now under the MAGI's control.\Wow, that was really fast! The MAGI are magnificent! response:	It's hard to believe that the first experiment took a whole week.
context: All pilots are ready for entry.\Start the test.\Beginning the test. Initiate autopilot recording.\Inserting simulation plug.\Connecting simulation bodies to the system.\The simulation plugs are now under the MAGI's control.\Wow, that was really fast! The MAGI are magnificent!\It's hard to believe that the first experiment took a whole week. response:	According to the schedule, the test will end in three hours.
context: Start the test.\Beginning the test. Initiate autopilot recording.\Inserting simulation plug.\Connecting simulation bodies to the system.\The simulation plugs are now under the MAGI's control.\Wow, that was really fast! The MAGI are magnificent!\It's hard to believe that the first experiment took a whole week.\According to the schedule, the test will end in three hours. response:	How do you feel?
context: Beginning the test. Initiate autopilot recording.\Inserting simulation plug.\Connecting simulation bodies to the system.\The simulation plugs are now under the MAGI's control.\Wow, that was really fast! The MAGI are magnificent!\It's hard to believe that the first experiment took a whole week.\According to the schedule, the test will end in three hours.\How do you feel? response:	It feels odd.
context: Inserting simulation plug.\Connecting simulation bodies to the system.\The simulation plugs are now under the MAGI's control.\Wow, that was really fast! The MAGI are magnificent!\It's hard to believe that the first experiment took a whole week.\According to the schedule, the test will end in three hours.\How do you feel?\It feels odd. response:	Yes, it's different from the other times.
context: Connecting simulation bodies to the system.\The simulation plugs are now under the MAGI's control.\Wow, that was really fast! The MAGI are magnificent!\It's hard to believe that the first experiment took a whole week.\According to the schedule, the test will end in three hours.\How do you feel?\It feels odd.\Yes, it's different from the other times. response:	Something's wrong with my senses.
context: The simulation plugs are now under the MAGI's control.\Wow, that was really fast! The MAGI are magnificent!\It's hard to believe that the first experiment took a whole week.\According to the schedule, the test will end in three hours.\How do you feel?\It feels odd.\Yes, it's different from the other times.\Something's wrong with my senses. response:	My right arm is all I can feel clearly. Everything else is fuzzy.
context: Wow, that was really fast! The MAGI are magnificent!\It's hard to believe that the first experiment took a whole week.\According to the schedule, the test will end in three hours.\How do you feel?\It feels odd.\Yes, it's different from the other times.\Something's wrong with my senses.\My right arm is all I can feel clearly. Everything else is fuzzy. response:	Rei, imagine moving your right hand.
context: It's hard to believe that the first experiment took a whole week.\According to the schedule, the test will end in three hours.\How do you feel?\It feels odd.\Yes, it's different from the other times.\Something's wrong with my senses.\My right arm is all I can feel clearly. Everything else is fuzzy.\Rei, imagine moving your right hand. response:	Yes, Ma'am.
context: According to the schedule, the test will end in three hours.\How do you feel?\It feels odd.\Yes, it's different from the other times.\Something's wrong with my senses.\My right arm is all I can feel clearly. Everything else is fuzzy.\Rei, imagine moving your right hand.\Yes, Ma'am. response:	Data collection is proceeding nicely.
context: How do you feel?\It feels odd.\Yes, it's different from the other times.\Something's wrong with my senses.\My right arm is all I can feel clearly. Everything else is fuzzy.\Rei, imagine moving your right hand.\Yes, Ma'am.\Data collection is proceeding nicely. response:	Everything seems good so far.
context: It feels odd.\Yes, it's different from the other times.\Something's wrong with my senses.\My right arm is all I can feel clearly. Everything else is fuzzy.\Rei, imagine moving your right hand.\Yes, Ma'am.\Data collection is proceeding nicely.\Everything seems good so far. response:	Return the MAGI to their normal state.
context: Yes, it's different from the other times.\Something's wrong with my senses.\My right arm is all I can feel clearly. Everything else is fuzzy.\Rei, imagine moving your right hand.\Yes, Ma'am.\Data collection is proceeding nicely.\Everything seems good so far.\Return the MAGI to their normal state. response:	A dilemma...
context: Something's wrong with my senses.\My right arm is all I can feel clearly. Everything else is fuzzy.\Rei, imagine moving your right hand.\Yes, Ma'am.\Data collection is proceeding nicely.\Everything seems good so far.\Return the MAGI to their normal state.\A dilemma... response:	You can sure feel the creator's personality, can't you?
context: My right arm is all I can feel clearly. Everything else is fuzzy.\Rei, imagine moving your right hand.\Yes, Ma'am.\Data collection is proceeding nicely.\Everything seems good so far.\Return the MAGI to their normal state.\A dilemma...\You can sure feel the creator's personality, can't you? response:	What are you talking about? You created them, didn't you?
context: Rei, imagine moving your right hand.\Yes, Ma'am.\Data collection is proceeding nicely.\Everything seems good so far.\Return the MAGI to their normal state.\A dilemma...\You can sure feel the creator's personality, can't you?\What are you talking about? You created them, didn't you? response:	You don't know anything, do you?
context: Yes, Ma'am.\Data collection is proceeding nicely.\Everything seems good so far.\Return the MAGI to their normal state.\A dilemma...\You can sure feel the creator's personality, can't you?\What are you talking about? You created them, didn't you?\You don't know anything, do you? response:	That's because you never talk about yourself like I do, Ritsuko!
context: Data collection is proceeding nicely.\Everything seems good so far.\Return the MAGI to their normal state.\A dilemma...\You can sure feel the creator's personality, can't you?\What are you talking about? You created them, didn't you?\You don't know anything, do you?\That's because you never talk about yourself like I do, Ritsuko! response:	That's true. I just created the system uplinks.
context: Everything seems good so far.\Return the MAGI to their normal state.\A dilemma...\You can sure feel the creator's personality, can't you?\What are you talking about? You created them, didn't you?\You don't know anything, do you?\That's because you never talk about yourself like I do, Ritsuko!\That's true. I just created the system uplinks. response:	The one who developed the basic theorems and the main frame
context: Return the MAGI to their normal state.\A dilemma...\You can sure feel the creator's personality, can't you?\What are you talking about? You created them, didn't you?\You don't know anything, do you?\That's because you never talk about yourself like I do, Ritsuko!\That's true. I just created the system uplinks.\The one who developed the basic theorems and the main frame response:	was my mother.
context: A dilemma...\You can sure feel the creator's personality, can't you?\What are you talking about? You created them, didn't you?\You don't know anything, do you?\That's because you never talk about yourself like I do, Ritsuko!\That's true. I just created the system uplinks.\The one who developed the basic theorems and the main frame\was my mother. response:	Are you double checking this?
