context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: Embrace them.\It starts all over everyday.\I'm drowning in the raging waves.\Still haven't awaken from my dream.\We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude. response:	In the winds of waiting.
context: It starts all over everyday.\I'm drowning in the raging waves.\Still haven't awaken from my dream.\We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting. response:	I have no other way but to move forward.
context: I'm drowning in the raging waves.\Still haven't awaken from my dream.\We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward. response:	I believe in the way of life.
context: Still haven't awaken from my dream.\We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life. response:	Yeah.
context: We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah. response:	Resonance Chain
context: I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah.\Resonance Chain response:	Playing the Melody of Souls?
context: The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah.\Resonance Chain\Playing the Melody of Souls? response:	BREW Contest!
context: I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah.\Resonance Chain\Playing the Melody of Souls?\BREW Contest! response:	Clash, Shibusen vs Arachnophobia?
context: In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah.\Resonance Chain\Playing the Melody of Souls?\BREW Contest!\Clash, Shibusen vs Arachnophobia? response:	Marie?
context: I have no other way but to move forward.\I believe in the way of life.\Yeah.\Resonance Chain\Playing the Melody of Souls?\BREW Contest!\Clash, Shibusen vs Arachnophobia?\Marie? response:	It's alright...
context: I believe in the way of life.\Yeah.\Resonance Chain\Playing the Melody of Souls?\BREW Contest!\Clash, Shibusen vs Arachnophobia?\Marie?\It's alright... response:	I'm still sane.
context: Yeah.\Resonance Chain\Playing the Melody of Souls?\BREW Contest!\Clash, Shibusen vs Arachnophobia?\Marie?\It's alright...\I'm still sane. response:	I've studied everything that can be studied about my body.
context: Resonance Chain\Playing the Melody of Souls?\BREW Contest!\Clash, Shibusen vs Arachnophobia?\Marie?\It's alright...\I'm still sane.\I've studied everything that can be studied about my body. response:	Jeez...
context: Playing the Melody of Souls?\BREW Contest!\Clash, Shibusen vs Arachnophobia?\Marie?\It's alright...\I'm still sane.\I've studied everything that can be studied about my body.\Jeez... response:	There are still things to be done.
context: BREW Contest!\Clash, Shibusen vs Arachnophobia?\Marie?\It's alright...\I'm still sane.\I've studied everything that can be studied about my body.\Jeez...\There are still things to be done. response:	Being in such a sorry state... It's too early for that!
context: Clash, Shibusen vs Arachnophobia?\Marie?\It's alright...\I'm still sane.\I've studied everything that can be studied about my body.\Jeez...\There are still things to be done.\Being in such a sorry state... It's too early for that! response:	Being in such a sorry state... It's too early for that!
context: Marie?\It's alright...\I'm still sane.\I've studied everything that can be studied about my body.\Jeez...\There are still things to be done.\Being in such a sorry state... It's too early for that!\Being in such a sorry state... It's too early for that! response:	Marie was worried about your health.
context: It's alright...\I'm still sane.\I've studied everything that can be studied about my body.\Jeez...\There are still things to be done.\Being in such a sorry state... It's too early for that!\Being in such a sorry state... It's too early for that!\Marie was worried about your health. response:	She says you've been looking tired lately.
context: I'm still sane.\I've studied everything that can be studied about my body.\Jeez...\There are still things to be done.\Being in such a sorry state... It's too early for that!\Being in such a sorry state... It's too early for that!\Marie was worried about your health.\She says you've been looking tired lately. response:	Wouldn't it be better for you to take a rest for a while?
context: I've studied everything that can be studied about my body.\Jeez...\There are still things to be done.\Being in such a sorry state... It's too early for that!\Being in such a sorry state... It's too early for that!\Marie was worried about your health.\She says you've been looking tired lately.\Wouldn't it be better for you to take a rest for a while? response:	No, there's no need to worry.
context: Jeez...\There are still things to be done.\Being in such a sorry state... It's too early for that!\Being in such a sorry state... It's too early for that!\Marie was worried about your health.\She says you've been looking tired lately.\Wouldn't it be better for you to take a rest for a while?\No, there's no need to worry. response:	We've been simulating battles in class.
context: There are still things to be done.\Being in such a sorry state... It's too early for that!\Being in such a sorry state... It's too early for that!\Marie was worried about your health.\She says you've been looking tired lately.\Wouldn't it be better for you to take a rest for a while?\No, there's no need to worry.\We've been simulating battles in class. response:	I'm merely sore from that.
context: Being in such a sorry state... It's too early for that!\Being in such a sorry state... It's too early for that!\Marie was worried about your health.\She says you've been looking tired lately.\Wouldn't it be better for you to take a rest for a while?\No, there's no need to worry.\We've been simulating battles in class.\I'm merely sore from that. response:	Is that so?
context: Being in such a sorry state... It's too early for that!\Marie was worried about your health.\She says you've been looking tired lately.\Wouldn't it be better for you to take a rest for a while?\No, there's no need to worry.\We've been simulating battles in class.\I'm merely sore from that.\Is that so? response:	Then do what you want.
context: Marie was worried about your health.\She says you've been looking tired lately.\Wouldn't it be better for you to take a rest for a while?\No, there's no need to worry.\We've been simulating battles in class.\I'm merely sore from that.\Is that so?\Then do what you want. response:	In fact, there's something else I need you to deal with.
context: She says you've been looking tired lately.\Wouldn't it be better for you to take a rest for a while?\No, there's no need to worry.\We've been simulating battles in class.\I'm merely sore from that.\Is that so?\Then do what you want.\In fact, there's something else I need you to deal with. response:	It looks like Arachnophobia has located the whereabouts of the BREW.
context: Wouldn't it be better for you to take a rest for a while?\No, there's no need to worry.\We've been simulating battles in class.\I'm merely sore from that.\Is that so?\Then do what you want.\In fact, there's something else I need you to deal with.\It looks like Arachnophobia has located the whereabouts of the BREW. response:	The BREW?
context: No, there's no need to worry.\We've been simulating battles in class.\I'm merely sore from that.\Is that so?\Then do what you want.\In fact, there's something else I need you to deal with.\It looks like Arachnophobia has located the whereabouts of the BREW.\The BREW? response:	The Demon Tool known as Eibon's Crystal of Intelligence.
context: We've been simulating battles in class.\I'm merely sore from that.\Is that so?\Then do what you want.\In fact, there's something else I need you to deal with.\It looks like Arachnophobia has located the whereabouts of the BREW.\The BREW?\The Demon Tool known as Eibon's Crystal of Intelligence. response:	If that falls into their hands...
context: I'm merely sore from that.\Is that so?\Then do what you want.\In fact, there's something else I need you to deal with.\It looks like Arachnophobia has located the whereabouts of the BREW.\The BREW?\The Demon Tool known as Eibon's Crystal of Intelligence.\If that falls into their hands... response:	Yes, things will turn black for Shibusen.
context: Is that so?\Then do what you want.\In fact, there's something else I need you to deal with.\It looks like Arachnophobia has located the whereabouts of the BREW.\The BREW?\The Demon Tool known as Eibon's Crystal of Intelligence.\If that falls into their hands...\Yes, things will turn black for Shibusen. response:	Arachnophobia will go all out to attain the BREW.
context: Then do what you want.\In fact, there's something else I need you to deal with.\It looks like Arachnophobia has located the whereabouts of the BREW.\The BREW?\The Demon Tool known as Eibon's Crystal of Intelligence.\If that falls into their hands...\Yes, things will turn black for Shibusen.\Arachnophobia will go all out to attain the BREW. response:	Stein-kun... this will grow into a huge battle.
context: In fact, there's something else I need you to deal with.\It looks like Arachnophobia has located the whereabouts of the BREW.\The BREW?\The Demon Tool known as Eibon's Crystal of Intelligence.\If that falls into their hands...\Yes, things will turn black for Shibusen.\Arachnophobia will go all out to attain the BREW.\Stein-kun... this will grow into a huge battle. response:	Stein-kun... this will grow into a huge battle.
context: It looks like Arachnophobia has located the whereabouts of the BREW.\The BREW?\The Demon Tool known as Eibon's Crystal of Intelligence.\If that falls into their hands...\Yes, things will turn black for Shibusen.\Arachnophobia will go all out to attain the BREW.\Stein-kun... this will grow into a huge battle.\Stein-kun... this will grow into a huge battle. response:	Please proceed with the students' duel lessons immediately.
context: The BREW?\The Demon Tool known as Eibon's Crystal of Intelligence.\If that falls into their hands...\Yes, things will turn black for Shibusen.\Arachnophobia will go all out to attain the BREW.\Stein-kun... this will grow into a huge battle.\Stein-kun... this will grow into a huge battle.\Please proceed with the students' duel lessons immediately. response:	Resonance Chain.
context: The Demon Tool known as Eibon's Crystal of Intelligence.\If that falls into their hands...\Yes, things will turn black for Shibusen.\Arachnophobia will go all out to attain the BREW.\Stein-kun... this will grow into a huge battle.\Stein-kun... this will grow into a huge battle.\Please proceed with the students' duel lessons immediately.\Resonance Chain. response:	Playing the Melody of Souls?
context: If that falls into their hands...\Yes, things will turn black for Shibusen.\Arachnophobia will go all out to attain the BREW.\Stein-kun... this will grow into a huge battle.\Stein-kun... this will grow into a huge battle.\Please proceed with the students' duel lessons immediately.\Resonance Chain.\Playing the Melody of Souls? response:	The other entity inside Tsubaki...
context: Yes, things will turn black for Shibusen.\Arachnophobia will go all out to attain the BREW.\Stein-kun... this will grow into a huge battle.\Stein-kun... this will grow into a huge battle.\Please proceed with the students' duel lessons immediately.\Resonance Chain.\Playing the Melody of Souls?\The other entity inside Tsubaki... response:	If I become aware of it, the Demon Blade will respond.
context: Arachnophobia will go all out to attain the BREW.\Stein-kun... this will grow into a huge battle.\Stein-kun... this will grow into a huge battle.\Please proceed with the students' duel lessons immediately.\Resonance Chain.\Playing the Melody of Souls?\The other entity inside Tsubaki...\If I become aware of it, the Demon Blade will respond. response:	Sense it, Black Star.
context: Stein-kun... this will grow into a huge battle.\Stein-kun... this will grow into a huge battle.\Please proceed with the students' duel lessons immediately.\Resonance Chain.\Playing the Melody of Souls?\The other entity inside Tsubaki...\If I become aware of it, the Demon Blade will respond.\Sense it, Black Star. response:	Sense the wavelength of my clan with my help.
context: Stein-kun... this will grow into a huge battle.\Please proceed with the students' duel lessons immediately.\Resonance Chain.\Playing the Melody of Souls?\The other entity inside Tsubaki...\If I become aware of it, the Demon Blade will respond.\Sense it, Black Star.\Sense the wavelength of my clan with my help. response:	You can hear it, right?
context: Please proceed with the students' duel lessons immediately.\Resonance Chain.\Playing the Melody of Souls?\The other entity inside Tsubaki...\If I become aware of it, the Demon Blade will respond.\Sense it, Black Star.\Sense the wavelength of my clan with my help.\You can hear it, right? response:	The sound of the waves of the souls.
context: Resonance Chain.\Playing the Melody of Souls?\The other entity inside Tsubaki...\If I become aware of it, the Demon Blade will respond.\Sense it, Black Star.\Sense the wavelength of my clan with my help.\You can hear it, right?\The sound of the waves of the souls. response:	The wavelength of our lineage,
context: Playing the Melody of Souls?\The other entity inside Tsubaki...\If I become aware of it, the Demon Blade will respond.\Sense it, Black Star.\Sense the wavelength of my clan with my help.\You can hear it, right?\The sound of the waves of the souls.\The wavelength of our lineage, response:	which has reaped and protected countless souls, is still here.
context: The other entity inside Tsubaki...\If I become aware of it, the Demon Blade will respond.\Sense it, Black Star.\Sense the wavelength of my clan with my help.\You can hear it, right?\The sound of the waves of the souls.\The wavelength of our lineage,\which has reaped and protected countless souls, is still here. response:	It's waiting... for a partner to fight alongside with.
context: If I become aware of it, the Demon Blade will respond.\Sense it, Black Star.\Sense the wavelength of my clan with my help.\You can hear it, right?\The sound of the waves of the souls.\The wavelength of our lineage,\which has reaped and protected countless souls, is still here.\It's waiting... for a partner to fight alongside with. response:	It's waiting... for a partner to fight alongside with.
context: Sense it, Black Star.\Sense the wavelength of my clan with my help.\You can hear it, right?\The sound of the waves of the souls.\The wavelength of our lineage,\which has reaped and protected countless souls, is still here.\It's waiting... for a partner to fight alongside with.\It's waiting... for a partner to fight alongside with. response:	Why do you seek power in such a fashion?
context: Sense the wavelength of my clan with my help.\You can hear it, right?\The sound of the waves of the souls.\The wavelength of our lineage,\which has reaped and protected countless souls, is still here.\It's waiting... for a partner to fight alongside with.\It's waiting... for a partner to fight alongside with.\Why do you seek power in such a fashion? response:	I will surpass God.
context: You can hear it, right?\The sound of the waves of the souls.\The wavelength of our lineage,\which has reaped and protected countless souls, is still here.\It's waiting... for a partner to fight alongside with.\It's waiting... for a partner to fight alongside with.\Why do you seek power in such a fashion?\I will surpass God. response:	That's why.
context: The sound of the waves of the souls.\The wavelength of our lineage,\which has reaped and protected countless souls, is still here.\It's waiting... for a partner to fight alongside with.\It's waiting... for a partner to fight alongside with.\Why do you seek power in such a fashion?\I will surpass God.\That's why. response:	God, you say?
context: The wavelength of our lineage,\which has reaped and protected countless souls, is still here.\It's waiting... for a partner to fight alongside with.\It's waiting... for a partner to fight alongside with.\Why do you seek power in such a fashion?\I will surpass God.\That's why.\God, you say? response:	You speak of God,
context: which has reaped and protected countless souls, is still here.\It's waiting... for a partner to fight alongside with.\It's waiting... for a partner to fight alongside with.\Why do you seek power in such a fashion?\I will surpass God.\That's why.\God, you say?\You speak of God, response:	but you have the features of a demon.
context: It's waiting... for a partner to fight alongside with.\It's waiting... for a partner to fight alongside with.\Why do you seek power in such a fashion?\I will surpass God.\That's why.\God, you say?\You speak of God,\but you have the features of a demon. response:	Black Star!
context: It's waiting... for a partner to fight alongside with.\Why do you seek power in such a fashion?\I will surpass God.\That's why.\God, you say?\You speak of God,\but you have the features of a demon.\Black Star! response:	Are you alright?
context: Why do you seek power in such a fashion?\I will surpass God.\That's why.\God, you say?\You speak of God,\but you have the features of a demon.\Black Star!\Are you alright? response:	Yeah, it's nothing.
context: I will surpass God.\That's why.\God, you say?\You speak of God,\but you have the features of a demon.\Black Star!\Are you alright?\Yeah, it's nothing. response:	Found you!
context: That's why.\God, you say?\You speak of God,\but you have the features of a demon.\Black Star!\Are you alright?\Yeah, it's nothing.\Found you! response:	The Professor's calling.
context: God, you say?\You speak of God,\but you have the features of a demon.\Black Star!\Are you alright?\Yeah, it's nothing.\Found you!\The Professor's calling. response:	He said we're gonna practice how to merge souls in a Team Soul Resonance.
context: You speak of God,\but you have the features of a demon.\Black Star!\Are you alright?\Yeah, it's nothing.\Found you!\The Professor's calling.\He said we're gonna practice how to merge souls in a Team Soul Resonance. response:	Okay.
context: but you have the features of a demon.\Black Star!\Are you alright?\Yeah, it's nothing.\Found you!\The Professor's calling.\He said we're gonna practice how to merge souls in a Team Soul Resonance.\Okay. response:	You're still doing those rough training exercises?
context: Black Star!\Are you alright?\Yeah, it's nothing.\Found you!\The Professor's calling.\He said we're gonna practice how to merge souls in a Team Soul Resonance.\Okay.\You're still doing those rough training exercises? response:	If you overdo it, your body will break down...
context: Are you alright?\Yeah, it's nothing.\Found you!\The Professor's calling.\He said we're gonna practice how to merge souls in a Team Soul Resonance.\Okay.\You're still doing those rough training exercises?\If you overdo it, your body will break down... response:	If I worry about breaking down, I won't be able to accomplish anything.
context: Yeah, it's nothing.\Found you!\The Professor's calling.\He said we're gonna practice how to merge souls in a Team Soul Resonance.\Okay.\You're still doing those rough training exercises?\If you overdo it, your body will break down...\If I worry about breaking down, I won't be able to accomplish anything. response:	Oi, let's hurry! We'll be late!
context: Found you!\The Professor's calling.\He said we're gonna practice how to merge souls in a Team Soul Resonance.\Okay.\You're still doing those rough training exercises?\If you overdo it, your body will break down...\If I worry about breaking down, I won't be able to accomplish anything.\Oi, let's hurry! We'll be late! response:	We're the ones who came for you!
context: The Professor's calling.\He said we're gonna practice how to merge souls in a Team Soul Resonance.\Okay.\You're still doing those rough training exercises?\If you overdo it, your body will break down...\If I worry about breaking down, I won't be able to accomplish anything.\Oi, let's hurry! We'll be late!\We're the ones who came for you! response:	What's he getting worked up for?
context: He said we're gonna practice how to merge souls in a Team Soul Resonance.\Okay.\You're still doing those rough training exercises?\If you overdo it, your body will break down...\If I worry about breaking down, I won't be able to accomplish anything.\Oi, let's hurry! We'll be late!\We're the ones who came for you!\What's he getting worked up for? response:	Professor, I brought them!
context: Okay.\You're still doing those rough training exercises?\If you overdo it, your body will break down...\If I worry about breaking down, I won't be able to accomplish anything.\Oi, let's hurry! We'll be late!\We're the ones who came for you!\What's he getting worked up for?\Professor, I brought them! response:	You're late! What were you doing?
context: You're still doing those rough training exercises?\If you overdo it, your body will break down...\If I worry about breaking down, I won't be able to accomplish anything.\Oi, let's hurry! We'll be late!\We're the ones who came for you!\What's he getting worked up for?\Professor, I brought them!\You're late! What were you doing? response:	Some stuff.
context: If you overdo it, your body will break down...\If I worry about breaking down, I won't be able to accomplish anything.\Oi, let's hurry! We'll be late!\We're the ones who came for you!\What's he getting worked up for?\Professor, I brought them!\You're late! What were you doing?\Some stuff. response:	I'm an eager beaver, unlike you.
context: If I worry about breaking down, I won't be able to accomplish anything.\Oi, let's hurry! We'll be late!\We're the ones who came for you!\What's he getting worked up for?\Professor, I brought them!\You're late! What were you doing?\Some stuff.\I'm an eager beaver, unlike you. response:	Are you making any progress in mastering the Demon Blade?
context: Oi, let's hurry! We'll be late!\We're the ones who came for you!\What's he getting worked up for?\Professor, I brought them!\You're late! What were you doing?\Some stuff.\I'm an eager beaver, unlike you.\Are you making any progress in mastering the Demon Blade? response:	No problem!
context: We're the ones who came for you!\What's he getting worked up for?\Professor, I brought them!\You're late! What were you doing?\Some stuff.\I'm an eager beaver, unlike you.\Are you making any progress in mastering the Demon Blade?\No problem! response:	I'm God, after all.
context: What's he getting worked up for?\Professor, I brought them!\You're late! What were you doing?\Some stuff.\I'm an eager beaver, unlike you.\Are you making any progress in mastering the Demon Blade?\No problem!\I'm God, after all. response:	There's nothing I can't bring about.
context: Professor, I brought them!\You're late! What were you doing?\Some stuff.\I'm an eager beaver, unlike you.\Are you making any progress in mastering the Demon Blade?\No problem!\I'm God, after all.\There's nothing I can't bring about. response:	Make use of that spirit and clear the lesson, then.
context: You're late! What were you doing?\Some stuff.\I'm an eager beaver, unlike you.\Are you making any progress in mastering the Demon Blade?\No problem!\I'm God, after all.\There's nothing I can't bring about.\Make use of that spirit and clear the lesson, then. response:	You can count on it.
context: Some stuff.\I'm an eager beaver, unlike you.\Are you making any progress in mastering the Demon Blade?\No problem!\I'm God, after all.\There's nothing I can't bring about.\Make use of that spirit and clear the lesson, then.\You can count on it. response:	Now then, shall we wrap up the ice breaking,
context: I'm an eager beaver, unlike you.\Are you making any progress in mastering the Demon Blade?\No problem!\I'm God, after all.\There's nothing I can't bring about.\Make use of that spirit and clear the lesson, then.\You can count on it.\Now then, shall we wrap up the ice breaking, response:	and move on to the real deal?
context: Are you making any progress in mastering the Demon Blade?\No problem!\I'm God, after all.\There's nothing I can't bring about.\Make use of that spirit and clear the lesson, then.\You can count on it.\Now then, shall we wrap up the ice breaking,\and move on to the real deal? response:	I've had you practice Team Soul Resonance for this past month.
context: No problem!\I'm God, after all.\There's nothing I can't bring about.\Make use of that spirit and clear the lesson, then.\You can count on it.\Now then, shall we wrap up the ice breaking,\and move on to the real deal?\I've had you practice Team Soul Resonance for this past month. response:	However, you never got passing grades.
context: I'm God, after all.\There's nothing I can't bring about.\Make use of that spirit and clear the lesson, then.\You can count on it.\Now then, shall we wrap up the ice breaking,\and move on to the real deal?\I've had you practice Team Soul Resonance for this past month.\However, you never got passing grades. response:	I want you to hurry so you don't fall behind the other teams.
