context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Yeah.\Say, Rika, what are you going to do from now on?\Who knows. I haven't decided yet.\Hey, isn't he waiting for you?\Are you going out?\Yes, Hanamoto-kun offered me a ride.\I'm going to get a new pattern book for wallpapers.\Oh, and I've been forgetting to tell you this... response:	Asai-san from Artcraft, who we worked with the other day, was saying that he got the tickets for the soccer game.
context: Say, Rika, what are you going to do from now on?\Who knows. I haven't decided yet.\Hey, isn't he waiting for you?\Are you going out?\Yes, Hanamoto-kun offered me a ride.\I'm going to get a new pattern book for wallpapers.\Oh, and I've been forgetting to tell you this...\Asai-san from Artcraft, who we worked with the other day, was saying that he got the tickets for the soccer game. response:	He was saying that he'd get in touch with you.
context: Who knows. I haven't decided yet.\Hey, isn't he waiting for you?\Are you going out?\Yes, Hanamoto-kun offered me a ride.\I'm going to get a new pattern book for wallpapers.\Oh, and I've been forgetting to tell you this...\Asai-san from Artcraft, who we worked with the other day, was saying that he got the tickets for the soccer game.\He was saying that he'd get in touch with you. response:	It seems he likes you.
context: Hey, isn't he waiting for you?\Are you going out?\Yes, Hanamoto-kun offered me a ride.\I'm going to get a new pattern book for wallpapers.\Oh, and I've been forgetting to tell you this...\Asai-san from Artcraft, who we worked with the other day, was saying that he got the tickets for the soccer game.\He was saying that he'd get in touch with you.\It seems he likes you. response:	You should go.
context: Are you going out?\Yes, Hanamoto-kun offered me a ride.\I'm going to get a new pattern book for wallpapers.\Oh, and I've been forgetting to tell you this...\Asai-san from Artcraft, who we worked with the other day, was saying that he got the tickets for the soccer game.\He was saying that he'd get in touch with you.\It seems he likes you.\You should go. response:	Are you okay with that? Won't the other company get him?
context: Yes, Hanamoto-kun offered me a ride.\I'm going to get a new pattern book for wallpapers.\Oh, and I've been forgetting to tell you this...\Asai-san from Artcraft, who we worked with the other day, was saying that he got the tickets for the soccer game.\He was saying that he'd get in touch with you.\It seems he likes you.\You should go.\Are you okay with that? Won't the other company get him? response:	If that happens, then that's that.
context: I'm going to get a new pattern book for wallpapers.\Oh, and I've been forgetting to tell you this...\Asai-san from Artcraft, who we worked with the other day, was saying that he got the tickets for the soccer game.\He was saying that he'd get in touch with you.\It seems he likes you.\You should go.\Are you okay with that? Won't the other company get him?\If that happens, then that's that. response:	It's better for him to have many options.
context: Oh, and I've been forgetting to tell you this...\Asai-san from Artcraft, who we worked with the other day, was saying that he got the tickets for the soccer game.\He was saying that he'd get in touch with you.\It seems he likes you.\You should go.\Are you okay with that? Won't the other company get him?\If that happens, then that's that.\It's better for him to have many options. response:	He should decide for himself when it comes to something this important.
context: Asai-san from Artcraft, who we worked with the other day, was saying that he got the tickets for the soccer game.\He was saying that he'd get in touch with you.\It seems he likes you.\You should go.\Are you okay with that? Won't the other company get him?\If that happens, then that's that.\It's better for him to have many options.\He should decide for himself when it comes to something this important. response:	Get a hold of yourself, Iron Lady! I don't want to see you like that!
context: He was saying that he'd get in touch with you.\It seems he likes you.\You should go.\Are you okay with that? Won't the other company get him?\If that happens, then that's that.\It's better for him to have many options.\He should decide for himself when it comes to something this important.\Get a hold of yourself, Iron Lady! I don't want to see you like that! response:	Yo, Captain Broken Heart!
context: It seems he likes you.\You should go.\Are you okay with that? Won't the other company get him?\If that happens, then that's that.\It's better for him to have many options.\He should decide for himself when it comes to something this important.\Get a hold of yourself, Iron Lady! I don't want to see you like that!\Yo, Captain Broken Heart! response:	Just who are you calling Captain Broken Heart?!
context: You should go.\Are you okay with that? Won't the other company get him?\If that happens, then that's that.\It's better for him to have many options.\He should decide for himself when it comes to something this important.\Get a hold of yourself, Iron Lady! I don't want to see you like that!\Yo, Captain Broken Heart!\Just who are you calling Captain Broken Heart?! response:	Iron Lady, your panties are a little childish.
context: Are you okay with that? Won't the other company get him?\If that happens, then that's that.\It's better for him to have many options.\He should decide for himself when it comes to something this important.\Get a hold of yourself, Iron Lady! I don't want to see you like that!\Yo, Captain Broken Heart!\Just who are you calling Captain Broken Heart?!\Iron Lady, your panties are a little childish. response:	Patrasche... it's a Rubens painting...
context: If that happens, then that's that.\It's better for him to have many options.\He should decide for himself when it comes to something this important.\Get a hold of yourself, Iron Lady! I don't want to see you like that!\Yo, Captain Broken Heart!\Just who are you calling Captain Broken Heart?!\Iron Lady, your panties are a little childish.\Patrasche... it's a Rubens painting... response:	Note: In the anime version of Dog of Flanders, Nello and Patrasche die in front of the Paul Rubens painting.
context: It's better for him to have many options.\He should decide for himself when it comes to something this important.\Get a hold of yourself, Iron Lady! I don't want to see you like that!\Yo, Captain Broken Heart!\Just who are you calling Captain Broken Heart?!\Iron Lady, your panties are a little childish.\Patrasche... it's a Rubens painting...\Note: In the anime version of Dog of Flanders, Nello and Patrasche die in front of the Paul Rubens painting. response:	Oh no, his soul!
context: He should decide for himself when it comes to something this important.\Get a hold of yourself, Iron Lady! I don't want to see you like that!\Yo, Captain Broken Heart!\Just who are you calling Captain Broken Heart?!\Iron Lady, your panties are a little childish.\Patrasche... it's a Rubens painting...\Note: In the anime version of Dog of Flanders, Nello and Patrasche die in front of the Paul Rubens painting.\Oh no, his soul! response:	Push it back in, you idiot!
context: Get a hold of yourself, Iron Lady! I don't want to see you like that!\Yo, Captain Broken Heart!\Just who are you calling Captain Broken Heart?!\Iron Lady, your panties are a little childish.\Patrasche... it's a Rubens painting...\Note: In the anime version of Dog of Flanders, Nello and Patrasche die in front of the Paul Rubens painting.\Oh no, his soul!\Push it back in, you idiot! response:	Hurry!
context: Yo, Captain Broken Heart!\Just who are you calling Captain Broken Heart?!\Iron Lady, your panties are a little childish.\Patrasche... it's a Rubens painting...\Note: In the anime version of Dog of Flanders, Nello and Patrasche die in front of the Paul Rubens painting.\Oh no, his soul!\Push it back in, you idiot!\Hurry! response:	It'll put a blemish on the Iron Lady's background!
context: Just who are you calling Captain Broken Heart?!\Iron Lady, your panties are a little childish.\Patrasche... it's a Rubens painting...\Note: In the anime version of Dog of Flanders, Nello and Patrasche die in front of the Paul Rubens painting.\Oh no, his soul!\Push it back in, you idiot!\Hurry!\It'll put a blemish on the Iron Lady's background! response:	Well then, we'll meet at the bowling alley in Nakano.
context: Iron Lady, your panties are a little childish.\Patrasche... it's a Rubens painting...\Note: In the anime version of Dog of Flanders, Nello and Patrasche die in front of the Paul Rubens painting.\Oh no, his soul!\Push it back in, you idiot!\Hurry!\It'll put a blemish on the Iron Lady's background!\Well then, we'll meet at the bowling alley in Nakano. response:	No way, that's far away! Are we drinking after that?
context: Patrasche... it's a Rubens painting...\Note: In the anime version of Dog of Flanders, Nello and Patrasche die in front of the Paul Rubens painting.\Oh no, his soul!\Push it back in, you idiot!\Hurry!\It'll put a blemish on the Iron Lady's background!\Well then, we'll meet at the bowling alley in Nakano.\No way, that's far away! Are we drinking after that? response:	Hey, is Takiguchi-kun coming?
context: Note: In the anime version of Dog of Flanders, Nello and Patrasche die in front of the Paul Rubens painting.\Oh no, his soul!\Push it back in, you idiot!\Hurry!\It'll put a blemish on the Iron Lady's background!\Well then, we'll meet at the bowling alley in Nakano.\No way, that's far away! Are we drinking after that?\Hey, is Takiguchi-kun coming? response:	Of course.
context: Oh no, his soul!\Push it back in, you idiot!\Hurry!\It'll put a blemish on the Iron Lady's background!\Well then, we'll meet at the bowling alley in Nakano.\No way, that's far away! Are we drinking after that?\Hey, is Takiguchi-kun coming?\Of course. response:	Your change is 240 yen.
context: Push it back in, you idiot!\Hurry!\It'll put a blemish on the Iron Lady's background!\Well then, we'll meet at the bowling alley in Nakano.\No way, that's far away! Are we drinking after that?\Hey, is Takiguchi-kun coming?\Of course.\Your change is 240 yen. response:	Thank you.
context: Hurry!\It'll put a blemish on the Iron Lady's background!\Well then, we'll meet at the bowling alley in Nakano.\No way, that's far away! Are we drinking after that?\Hey, is Takiguchi-kun coming?\Of course.\Your change is 240 yen.\Thank you. response:	Oh, do you want to come, Hanamoto-san?
context: It'll put a blemish on the Iron Lady's background!\Well then, we'll meet at the bowling alley in Nakano.\No way, that's far away! Are we drinking after that?\Hey, is Takiguchi-kun coming?\Of course.\Your change is 240 yen.\Thank you.\Oh, do you want to come, Hanamoto-san? response:	You never come to something like this, so how about giving it a try?
context: Well then, we'll meet at the bowling alley in Nakano.\No way, that's far away! Are we drinking after that?\Hey, is Takiguchi-kun coming?\Of course.\Your change is 240 yen.\Thank you.\Oh, do you want to come, Hanamoto-san?\You never come to something like this, so how about giving it a try? response:	Oh, but Hanamoto-san needs to work on her piece, right?
context: No way, that's far away! Are we drinking after that?\Hey, is Takiguchi-kun coming?\Of course.\Your change is 240 yen.\Thank you.\Oh, do you want to come, Hanamoto-san?\You never come to something like this, so how about giving it a try?\Oh, but Hanamoto-san needs to work on her piece, right? response:	That's right. Your piece for the art museum was even featured in the newspaper the other day.
context: Hey, is Takiguchi-kun coming?\Of course.\Your change is 240 yen.\Thank you.\Oh, do you want to come, Hanamoto-san?\You never come to something like this, so how about giving it a try?\Oh, but Hanamoto-san needs to work on her piece, right?\That's right. Your piece for the art museum was even featured in the newspaper the other day. response:	You're amazing. Your next one's going to be for a gallery, right?
context: Of course.\Your change is 240 yen.\Thank you.\Oh, do you want to come, Hanamoto-san?\You never come to something like this, so how about giving it a try?\Oh, but Hanamoto-san needs to work on her piece, right?\That's right. Your piece for the art museum was even featured in the newspaper the other day.\You're amazing. Your next one's going to be for a gallery, right? response:	Professor Takazawa was talking happily about it too.
context: Your change is 240 yen.\Thank you.\Oh, do you want to come, Hanamoto-san?\You never come to something like this, so how about giving it a try?\Oh, but Hanamoto-san needs to work on her piece, right?\That's right. Your piece for the art museum was even featured in the newspaper the other day.\You're amazing. Your next one's going to be for a gallery, right?\Professor Takazawa was talking happily about it too. response:	Don't interfere with Hanamoto's work, he says.
context: Thank you.\Oh, do you want to come, Hanamoto-san?\You never come to something like this, so how about giving it a try?\Oh, but Hanamoto-san needs to work on her piece, right?\That's right. Your piece for the art museum was even featured in the newspaper the other day.\You're amazing. Your next one's going to be for a gallery, right?\Professor Takazawa was talking happily about it too.\Don't interfere with Hanamoto's work, he says. response:	You don't speak much, you sure are different.
context: Oh, do you want to come, Hanamoto-san?\You never come to something like this, so how about giving it a try?\Oh, but Hanamoto-san needs to work on her piece, right?\That's right. Your piece for the art museum was even featured in the newspaper the other day.\You're amazing. Your next one's going to be for a gallery, right?\Professor Takazawa was talking happily about it too.\Don't interfere with Hanamoto's work, he says.\You don't speak much, you sure are different. response:	Yeah, that's true.
context: You never come to something like this, so how about giving it a try?\Oh, but Hanamoto-san needs to work on her piece, right?\That's right. Your piece for the art museum was even featured in the newspaper the other day.\You're amazing. Your next one's going to be for a gallery, right?\Professor Takazawa was talking happily about it too.\Don't interfere with Hanamoto's work, he says.\You don't speak much, you sure are different.\Yeah, that's true. response:	You're probably not interested in socials, are you?
context: Oh, but Hanamoto-san needs to work on her piece, right?\That's right. Your piece for the art museum was even featured in the newspaper the other day.\You're amazing. Your next one's going to be for a gallery, right?\Professor Takazawa was talking happily about it too.\Don't interfere with Hanamoto's work, he says.\You don't speak much, you sure are different.\Yeah, that's true.\You're probably not interested in socials, are you? response:	If it's for a gallery, then a statue won't do.
context: That's right. Your piece for the art museum was even featured in the newspaper the other day.\You're amazing. Your next one's going to be for a gallery, right?\Professor Takazawa was talking happily about it too.\Don't interfere with Hanamoto's work, he says.\You don't speak much, you sure are different.\Yeah, that's true.\You're probably not interested in socials, are you?\If it's for a gallery, then a statue won't do. response:	About tendencies...
context: You're amazing. Your next one's going to be for a gallery, right?\Professor Takazawa was talking happily about it too.\Don't interfere with Hanamoto's work, he says.\You don't speak much, you sure are different.\Yeah, that's true.\You're probably not interested in socials, are you?\If it's for a gallery, then a statue won't do.\About tendencies... response:	Going overseas while you're young will give you a wider perspective.
context: Professor Takazawa was talking happily about it too.\Don't interfere with Hanamoto's work, he says.\You don't speak much, you sure are different.\Yeah, that's true.\You're probably not interested in socials, are you?\If it's for a gallery, then a statue won't do.\About tendencies...\Going overseas while you're young will give you a wider perspective. response:	When will your next work be completed?
context: Don't interfere with Hanamoto's work, he says.\You don't speak much, you sure are different.\Yeah, that's true.\You're probably not interested in socials, are you?\If it's for a gallery, then a statue won't do.\About tendencies...\Going overseas while you're young will give you a wider perspective.\When will your next work be completed? response:	Well, shall we get going?
context: You don't speak much, you sure are different.\Yeah, that's true.\You're probably not interested in socials, are you?\If it's for a gallery, then a statue won't do.\About tendencies...\Going overseas while you're young will give you a wider perspective.\When will your next work be completed?\Well, shall we get going? response:	Yeah.
