context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Oh, come on. It's not a bad deal.\You wanna win, right?\Against that human.\I can make that happen for you.\Shut up! I'm gonna defeat him with my own strength!\Quit yappin' and let me take over your consciousness!\All you've got to do is pass out.\A little dwarf like you has no chance of winning. response:	Don't you dare underestimate dwarfs!
context: You wanna win, right?\Against that human.\I can make that happen for you.\Shut up! I'm gonna defeat him with my own strength!\Quit yappin' and let me take over your consciousness!\All you've got to do is pass out.\A little dwarf like you has no chance of winning.\Don't you dare underestimate dwarfs! response:	Thanks for looking down on me from all the way up there, you big lug!
context: Against that human.\I can make that happen for you.\Shut up! I'm gonna defeat him with my own strength!\Quit yappin' and let me take over your consciousness!\All you've got to do is pass out.\A little dwarf like you has no chance of winning.\Don't you dare underestimate dwarfs!\Thanks for looking down on me from all the way up there, you big lug! response:	Because of that, I can look up as I run to the top!
context: I can make that happen for you.\Shut up! I'm gonna defeat him with my own strength!\Quit yappin' and let me take over your consciousness!\All you've got to do is pass out.\A little dwarf like you has no chance of winning.\Don't you dare underestimate dwarfs!\Thanks for looking down on me from all the way up there, you big lug!\Because of that, I can look up as I run to the top! response:	There are places that you just can't climb.
context: Shut up! I'm gonna defeat him with my own strength!\Quit yappin' and let me take over your consciousness!\All you've got to do is pass out.\A little dwarf like you has no chance of winning.\Don't you dare underestimate dwarfs!\Thanks for looking down on me from all the way up there, you big lug!\Because of that, I can look up as I run to the top!\There are places that you just can't climb. response:	Come on, just give up.
context: Quit yappin' and let me take over your consciousness!\All you've got to do is pass out.\A little dwarf like you has no chance of winning.\Don't you dare underestimate dwarfs!\Thanks for looking down on me from all the way up there, you big lug!\Because of that, I can look up as I run to the top!\There are places that you just can't climb.\Come on, just give up. response:	You can't do a thing in this world. Just give up on everything.
context: All you've got to do is pass out.\A little dwarf like you has no chance of winning.\Don't you dare underestimate dwarfs!\Thanks for looking down on me from all the way up there, you big lug!\Because of that, I can look up as I run to the top!\There are places that you just can't climb.\Come on, just give up.\You can't do a thing in this world. Just give up on everything. response:	You were born a loser!
context: A little dwarf like you has no chance of winning.\Don't you dare underestimate dwarfs!\Thanks for looking down on me from all the way up there, you big lug!\Because of that, I can look up as I run to the top!\There are places that you just can't climb.\Come on, just give up.\You can't do a thing in this world. Just give up on everything.\You were born a loser! response:	Give... up?
context: Don't you dare underestimate dwarfs!\Thanks for looking down on me from all the way up there, you big lug!\Because of that, I can look up as I run to the top!\There are places that you just can't climb.\Come on, just give up.\You can't do a thing in this world. Just give up on everything.\You were born a loser!\Give... up? response:	That one time was the very last time
context: Thanks for looking down on me from all the way up there, you big lug!\Because of that, I can look up as I run to the top!\There are places that you just can't climb.\Come on, just give up.\You can't do a thing in this world. Just give up on everything.\You were born a loser!\Give... up?\That one time was the very last time response:	I'm ever going to feel depressed!
context: Because of that, I can look up as I run to the top!\There are places that you just can't climb.\Come on, just give up.\You can't do a thing in this world. Just give up on everything.\You were born a loser!\Give... up?\That one time was the very last time\I'm ever going to feel depressed! response:	Never giving up...
context: There are places that you just can't climb.\Come on, just give up.\You can't do a thing in this world. Just give up on everything.\You were born a loser!\Give... up?\That one time was the very last time\I'm ever going to feel depressed!\Never giving up... response:	is my magic!
context: Come on, just give up.\You can't do a thing in this world. Just give up on everything.\You were born a loser!\Give... up?\That one time was the very last time\I'm ever going to feel depressed!\Never giving up...\is my magic! response:	What the?
context: You can't do a thing in this world. Just give up on everything.\You were born a loser!\Give... up?\That one time was the very last time\I'm ever going to feel depressed!\Never giving up...\is my magic!\What the? response:	He got back up instantly...
context: You were born a loser!\Give... up?\That one time was the very last time\I'm ever going to feel depressed!\Never giving up...\is my magic!\What the?\He got back up instantly... response:	The three leaves of the clover represent faith, hope, and love.
context: Give... up?\That one time was the very last time\I'm ever going to feel depressed!\Never giving up...\is my magic!\What the?\He got back up instantly...\The three leaves of the clover represent faith, hope, and love. response:	Within a fourth leaf dwells good luck.
context: That one time was the very last time\I'm ever going to feel depressed!\Never giving up...\is my magic!\What the?\He got back up instantly...\The three leaves of the clover represent faith, hope, and love.\Within a fourth leaf dwells good luck. response:	Within a fifth leaf...
context: I'm ever going to feel depressed!\Never giving up...\is my magic!\What the?\He got back up instantly...\The three leaves of the clover represent faith, hope, and love.\Within a fourth leaf dwells good luck.\Within a fifth leaf... response:	resides a demon.
context: Never giving up...\is my magic!\What the?\He got back up instantly...\The three leaves of the clover represent faith, hope, and love.\Within a fourth leaf dwells good luck.\Within a fifth leaf...\resides a demon. response:	This... doesn't feel like magic?
context: is my magic!\What the?\He got back up instantly...\The three leaves of the clover represent faith, hope, and love.\Within a fourth leaf dwells good luck.\Within a fifth leaf...\resides a demon.\This... doesn't feel like magic? response:	Asta?
context: What the?\He got back up instantly...\The three leaves of the clover represent faith, hope, and love.\Within a fourth leaf dwells good luck.\Within a fifth leaf...\resides a demon.\This... doesn't feel like magic?\Asta? response:	What happened to you?
context: He got back up instantly...\The three leaves of the clover represent faith, hope, and love.\Within a fourth leaf dwells good luck.\Within a fifth leaf...\resides a demon.\This... doesn't feel like magic?\Asta?\What happened to you? response:	That's quite the transformation.
context: The three leaves of the clover represent faith, hope, and love.\Within a fourth leaf dwells good luck.\Within a fifth leaf...\resides a demon.\This... doesn't feel like magic?\Asta?\What happened to you?\That's quite the transformation. response:	But what exactly are you going to do with it?!
context: Within a fourth leaf dwells good luck.\Within a fifth leaf...\resides a demon.\This... doesn't feel like magic?\Asta?\What happened to you?\That's quite the transformation.\But what exactly are you going to do with it?! response:	Well, it looks like you're a bit faster now,
context: Within a fifth leaf...\resides a demon.\This... doesn't feel like magic?\Asta?\What happened to you?\That's quite the transformation.\But what exactly are you going to do with it?!\Well, it looks like you're a bit faster now, response:	but let's see how long you can keep that up!
context: resides a demon.\This... doesn't feel like magic?\Asta?\What happened to you?\That's quite the transformation.\But what exactly are you going to do with it?!\Well, it looks like you're a bit faster now,\but let's see how long you can keep that up! response:	Did you really think I'd fall for the same thing twice?!
context: This... doesn't feel like magic?\Asta?\What happened to you?\That's quite the transformation.\But what exactly are you going to do with it?!\Well, it looks like you're a bit faster now,\but let's see how long you can keep that up!\Did you really think I'd fall for the same thing twice?! response:	This isn't a slight change.
context: Asta?\What happened to you?\That's quite the transformation.\But what exactly are you going to do with it?!\Well, it looks like you're a bit faster now,\but let's see how long you can keep that up!\Did you really think I'd fall for the same thing twice?!\This isn't a slight change. response:	Where's all this strength coming from?!
context: What happened to you?\That's quite the transformation.\But what exactly are you going to do with it?!\Well, it looks like you're a bit faster now,\but let's see how long you can keep that up!\Did you really think I'd fall for the same thing twice?!\This isn't a slight change.\Where's all this strength coming from?! response:	Damn you!
context: That's quite the transformation.\But what exactly are you going to do with it?!\Well, it looks like you're a bit faster now,\but let's see how long you can keep that up!\Did you really think I'd fall for the same thing twice?!\This isn't a slight change.\Where's all this strength coming from?!\Damn you! response:	Now you won't be able to dodge anymore.
context: But what exactly are you going to do with it?!\Well, it looks like you're a bit faster now,\but let's see how long you can keep that up!\Did you really think I'd fall for the same thing twice?!\This isn't a slight change.\Where's all this strength coming from?!\Damn you!\Now you won't be able to dodge anymore. response:	Huh?
context: Well, it looks like you're a bit faster now,\but let's see how long you can keep that up!\Did you really think I'd fall for the same thing twice?!\This isn't a slight change.\Where's all this strength coming from?!\Damn you!\Now you won't be able to dodge anymore.\Huh? response:	Whoa, there!
context: but let's see how long you can keep that up!\Did you really think I'd fall for the same thing twice?!\This isn't a slight change.\Where's all this strength coming from?!\Damn you!\Now you won't be able to dodge anymore.\Huh?\Whoa, there! response:	What is this?
context: Did you really think I'd fall for the same thing twice?!\This isn't a slight change.\Where's all this strength coming from?!\Damn you!\Now you won't be able to dodge anymore.\Huh?\Whoa, there!\What is this? response:	It feels like I'm in a cold lake.
context: This isn't a slight change.\Where's all this strength coming from?!\Damn you!\Now you won't be able to dodge anymore.\Huh?\Whoa, there!\What is this?\It feels like I'm in a cold lake. response:	It feels cool...
context: Where's all this strength coming from?!\Damn you!\Now you won't be able to dodge anymore.\Huh?\Whoa, there!\What is this?\It feels like I'm in a cold lake.\It feels cool... response:	My mind is unbelievably clear.
context: Damn you!\Now you won't be able to dodge anymore.\Huh?\Whoa, there!\What is this?\It feels like I'm in a cold lake.\It feels cool...\My mind is unbelievably clear. response:	And I can feel...
context: Now you won't be able to dodge anymore.\Huh?\Whoa, there!\What is this?\It feels like I'm in a cold lake.\It feels cool...\My mind is unbelievably clear.\And I can feel... response:	the power overflowing!
context: Huh?\Whoa, there!\What is this?\It feels like I'm in a cold lake.\It feels cool...\My mind is unbelievably clear.\And I can feel...\the power overflowing! response:	I thought he'd lose consciousness, but it seems he was able to control it.
context: Whoa, there!\What is this?\It feels like I'm in a cold lake.\It feels cool...\My mind is unbelievably clear.\And I can feel...\the power overflowing!\I thought he'd lose consciousness, but it seems he was able to control it. response:	Anti-magic energy flows constantly through the Demon-Dweller Sword,
context: What is this?\It feels like I'm in a cold lake.\It feels cool...\My mind is unbelievably clear.\And I can feel...\the power overflowing!\I thought he'd lose consciousness, but it seems he was able to control it.\Anti-magic energy flows constantly through the Demon-Dweller Sword, response:	draining the wielder's magic.
context: It feels like I'm in a cold lake.\It feels cool...\My mind is unbelievably clear.\And I can feel...\the power overflowing!\I thought he'd lose consciousness, but it seems he was able to control it.\Anti-magic energy flows constantly through the Demon-Dweller Sword,\draining the wielder's magic. response:	As such, no one should be able to wield it.
context: It feels cool...\My mind is unbelievably clear.\And I can feel...\the power overflowing!\I thought he'd lose consciousness, but it seems he was able to control it.\Anti-magic energy flows constantly through the Demon-Dweller Sword,\draining the wielder's magic.\As such, no one should be able to wield it. response:	But since you are magicless, that power flows through you.
context: My mind is unbelievably clear.\And I can feel...\the power overflowing!\I thought he'd lose consciousness, but it seems he was able to control it.\Anti-magic energy flows constantly through the Demon-Dweller Sword,\draining the wielder's magic.\As such, no one should be able to wield it.\But since you are magicless, that power flows through you. response:	You've been unconsciously emitting and shutting off that power.
context: And I can feel...\the power overflowing!\I thought he'd lose consciousness, but it seems he was able to control it.\Anti-magic energy flows constantly through the Demon-Dweller Sword,\draining the wielder's magic.\As such, no one should be able to wield it.\But since you are magicless, that power flows through you.\You've been unconsciously emitting and shutting off that power. response:	Using the power of my blood, which I transfused during your treatment,
context: the power overflowing!\I thought he'd lose consciousness, but it seems he was able to control it.\Anti-magic energy flows constantly through the Demon-Dweller Sword,\draining the wielder's magic.\As such, no one should be able to wield it.\But since you are magicless, that power flows through you.\You've been unconsciously emitting and shutting off that power.\Using the power of my blood, which I transfused during your treatment, response:	I accelerated the flow of power and removed the limits on its output.
context: I thought he'd lose consciousness, but it seems he was able to control it.\Anti-magic energy flows constantly through the Demon-Dweller Sword,\draining the wielder's magic.\As such, no one should be able to wield it.\But since you are magicless, that power flows through you.\You've been unconsciously emitting and shutting off that power.\Using the power of my blood, which I transfused during your treatment,\I accelerated the flow of power and removed the limits on its output. response:	The anti-magic power will now become a raging torrent,
context: Anti-magic energy flows constantly through the Demon-Dweller Sword,\draining the wielder's magic.\As such, no one should be able to wield it.\But since you are magicless, that power flows through you.\You've been unconsciously emitting and shutting off that power.\Using the power of my blood, which I transfused during your treatment,\I accelerated the flow of power and removed the limits on its output.\The anti-magic power will now become a raging torrent, response:	and you will become its vessel.
context: draining the wielder's magic.\As such, no one should be able to wield it.\But since you are magicless, that power flows through you.\You've been unconsciously emitting and shutting off that power.\Using the power of my blood, which I transfused during your treatment,\I accelerated the flow of power and removed the limits on its output.\The anti-magic power will now become a raging torrent,\and you will become its vessel. response:	What... the hell?
context: As such, no one should be able to wield it.\But since you are magicless, that power flows through you.\You've been unconsciously emitting and shutting off that power.\Using the power of my blood, which I transfused during your treatment,\I accelerated the flow of power and removed the limits on its output.\The anti-magic power will now become a raging torrent,\and you will become its vessel.\What... the hell? response:	I assumed that you might be one of their kin,
context: But since you are magicless, that power flows through you.\You've been unconsciously emitting and shutting off that power.\Using the power of my blood, which I transfused during your treatment,\I accelerated the flow of power and removed the limits on its output.\The anti-magic power will now become a raging torrent,\and you will become its vessel.\What... the hell?\I assumed that you might be one of their kin, response:	but apparently I was wrong.
context: You've been unconsciously emitting and shutting off that power.\Using the power of my blood, which I transfused during your treatment,\I accelerated the flow of power and removed the limits on its output.\The anti-magic power will now become a raging torrent,\and you will become its vessel.\What... the hell?\I assumed that you might be one of their kin,\but apparently I was wrong. response:	What is this feeling?
context: Using the power of my blood, which I transfused during your treatment,\I accelerated the flow of power and removed the limits on its output.\The anti-magic power will now become a raging torrent,\and you will become its vessel.\What... the hell?\I assumed that you might be one of their kin,\but apparently I was wrong.\What is this feeling? response:	A sudden mutation kept mana from dwelling in you.
context: I accelerated the flow of power and removed the limits on its output.\The anti-magic power will now become a raging torrent,\and you will become its vessel.\What... the hell?\I assumed that you might be one of their kin,\but apparently I was wrong.\What is this feeling?\A sudden mutation kept mana from dwelling in you. response:	You're merely defective.
context: The anti-magic power will now become a raging torrent,\and you will become its vessel.\What... the hell?\I assumed that you might be one of their kin,\but apparently I was wrong.\What is this feeling?\A sudden mutation kept mana from dwelling in you.\You're merely defective. response:	But because of that, you are able to wield that sword.
context: and you will become its vessel.\What... the hell?\I assumed that you might be one of their kin,\but apparently I was wrong.\What is this feeling?\A sudden mutation kept mana from dwelling in you.\You're merely defective.\But because of that, you are able to wield that sword. response:	What the hell are you?
context: What... the hell?\I assumed that you might be one of their kin,\but apparently I was wrong.\What is this feeling?\A sudden mutation kept mana from dwelling in you.\You're merely defective.\But because of that, you are able to wield that sword.\What the hell are you? response:	You aren't special. Not in the slightest.
context: I assumed that you might be one of their kin,\but apparently I was wrong.\What is this feeling?\A sudden mutation kept mana from dwelling in you.\You're merely defective.\But because of that, you are able to wield that sword.\What the hell are you?\You aren't special. Not in the slightest. response:	But that's exactly what makes you special.
context: but apparently I was wrong.\What is this feeling?\A sudden mutation kept mana from dwelling in you.\You're merely defective.\But because of that, you are able to wield that sword.\What the hell are you?\You aren't special. Not in the slightest.\But that's exactly what makes you special. response:	Get out of my sight!
context: What is this feeling?\A sudden mutation kept mana from dwelling in you.\You're merely defective.\But because of that, you are able to wield that sword.\What the hell are you?\You aren't special. Not in the slightest.\But that's exactly what makes you special.\Get out of my sight! response:	In your presence, all magic is meaningless.
context: A sudden mutation kept mana from dwelling in you.\You're merely defective.\But because of that, you are able to wield that sword.\What the hell are you?\You aren't special. Not in the slightest.\But that's exactly what makes you special.\Get out of my sight!\In your presence, all magic is meaningless. response:	So finish him.
context: You're merely defective.\But because of that, you are able to wield that sword.\What the hell are you?\You aren't special. Not in the slightest.\But that's exactly what makes you special.\Get out of my sight!\In your presence, all magic is meaningless.\So finish him. response:	Damn it!
context: But because of that, you are able to wield that sword.\What the hell are you?\You aren't special. Not in the slightest.\But that's exactly what makes you special.\Get out of my sight!\In your presence, all magic is meaningless.\So finish him.\Damn it! response:	Why?!
context: What the hell are you?\You aren't special. Not in the slightest.\But that's exactly what makes you special.\Get out of my sight!\In your presence, all magic is meaningless.\So finish him.\Damn it!\Why?! response:	My magic's supposed to be invincible now!
context: You aren't special. Not in the slightest.\But that's exactly what makes you special.\Get out of my sight!\In your presence, all magic is meaningless.\So finish him.\Damn it!\Why?!\My magic's supposed to be invincible now! response:	Stay back!
context: But that's exactly what makes you special.\Get out of my sight!\In your presence, all magic is meaningless.\So finish him.\Damn it!\Why?!\My magic's supposed to be invincible now!\Stay back! response:	Get away from me! Stay away!
context: Get out of my sight!\In your presence, all magic is meaningless.\So finish him.\Damn it!\Why?!\My magic's supposed to be invincible now!\Stay back!\Get away from me! Stay away! response:	It's no use.
context: In your presence, all magic is meaningless.\So finish him.\Damn it!\Why?!\My magic's supposed to be invincible now!\Stay back!\Get away from me! Stay away!\It's no use. response:	The flood of anti-magic homes in on mana.
context: So finish him.\Damn it!\Why?!\My magic's supposed to be invincible now!\Stay back!\Get away from me! Stay away!\It's no use.\The flood of anti-magic homes in on mana. response:	A black shooting star... climbing into the sky?
context: Damn it!\Why?!\My magic's supposed to be invincible now!\Stay back!\Get away from me! Stay away!\It's no use.\The flood of anti-magic homes in on mana.\A black shooting star... climbing into the sky? response:	Shit!
context: Why?!\My magic's supposed to be invincible now!\Stay back!\Get away from me! Stay away!\It's no use.\The flood of anti-magic homes in on mana.\A black shooting star... climbing into the sky?\Shit! response:	Shit, shit, shit, shit, shit, shit! Shit!
context: My magic's supposed to be invincible now!\Stay back!\Get away from me! Stay away!\It's no use.\The flood of anti-magic homes in on mana.\A black shooting star... climbing into the sky?\Shit!\Shit, shit, shit, shit, shit, shit! Shit! response:	Why?!
context: Stay back!\Get away from me! Stay away!\It's no use.\The flood of anti-magic homes in on mana.\A black shooting star... climbing into the sky?\Shit!\Shit, shit, shit, shit, shit, shit! Shit!\Why?! response:	I got this far by kicking everyone else down!
context: Get away from me! Stay away!\It's no use.\The flood of anti-magic homes in on mana.\A black shooting star... climbing into the sky?\Shit!\Shit, shit, shit, shit, shit, shit! Shit!\Why?!\I got this far by kicking everyone else down! response:	Why are you...
context: It's no use.\The flood of anti-magic homes in on mana.\A black shooting star... climbing into the sky?\Shit!\Shit, shit, shit, shit, shit, shit! Shit!\Why?!\I got this far by kicking everyone else down!\Why are you... response:	You might've kicked people down,
context: The flood of anti-magic homes in on mana.\A black shooting star... climbing into the sky?\Shit!\Shit, shit, shit, shit, shit, shit! Shit!\Why?!\I got this far by kicking everyone else down!\Why are you...\You might've kicked people down, response:	but everyone that helped boost me up
context: A black shooting star... climbing into the sky?\Shit!\Shit, shit, shit, shit, shit, shit! Shit!\Why?!\I got this far by kicking everyone else down!\Why are you...\You might've kicked people down,\but everyone that helped boost me up response:	makes me strong!
context: Shit!\Shit, shit, shit, shit, shit, shit! Shit!\Why?!\I got this far by kicking everyone else down!\Why are you...\You might've kicked people down,\but everyone that helped boost me up\makes me strong! response:	Black Meteorite!
context: Shit, shit, shit, shit, shit, shit! Shit!\Why?!\I got this far by kicking everyone else down!\Why are you...\You might've kicked people down,\but everyone that helped boost me up\makes me strong!\Black Meteorite! response:	All the magic in my body is gone.
context: Why?!\I got this far by kicking everyone else down!\Why are you...\You might've kicked people down,\but everyone that helped boost me up\makes me strong!\Black Meteorite!\All the magic in my body is gone. response:	This can't happen to me... Not here...
context: I got this far by kicking everyone else down!\Why are you...\You might've kicked people down,\but everyone that helped boost me up\makes me strong!\Black Meteorite!\All the magic in my body is gone.\This can't happen to me... Not here... response:	I guess maybe... this really is my limit.
context: Why are you...\You might've kicked people down,\but everyone that helped boost me up\makes me strong!\Black Meteorite!\All the magic in my body is gone.\This can't happen to me... Not here...\I guess maybe... this really is my limit. response:	Lad...ros...
context: You might've kicked people down,\but everyone that helped boost me up\makes me strong!\Black Meteorite!\All the magic in my body is gone.\This can't happen to me... Not here...\I guess maybe... this really is my limit.\Lad...ros... response:	Asta...
context: but everyone that helped boost me up\makes me strong!\Black Meteorite!\All the magic in my body is gone.\This can't happen to me... Not here...\I guess maybe... this really is my limit.\Lad...ros...\Asta... response:	He's so powerful...
context: makes me strong!\Black Meteorite!\All the magic in my body is gone.\This can't happen to me... Not here...\I guess maybe... this really is my limit.\Lad...ros...\Asta...\He's so powerful... response:	The way he fought didn't seem like Asta at all.
context: Black Meteorite!\All the magic in my body is gone.\This can't happen to me... Not here...\I guess maybe... this really is my limit.\Lad...ros...\Asta...\He's so powerful...\The way he fought didn't seem like Asta at all. response:	And the way he looks...
context: All the magic in my body is gone.\This can't happen to me... Not here...\I guess maybe... this really is my limit.\Lad...ros...\Asta...\He's so powerful...\The way he fought didn't seem like Asta at all.\And the way he looks... response:	It's almost as if...
context: This can't happen to me... Not here...\I guess maybe... this really is my limit.\Lad...ros...\Asta...\He's so powerful...\The way he fought didn't seem like Asta at all.\And the way he looks...\It's almost as if... response:	Kill me. I'm ready.
context: I guess maybe... this really is my limit.\Lad...ros...\Asta...\He's so powerful...\The way he fought didn't seem like Asta at all.\And the way he looks...\It's almost as if...\Kill me. I'm ready. response:	Like hell I'd kill you!
context: Lad...ros...\Asta...\He's so powerful...\The way he fought didn't seem like Asta at all.\And the way he looks...\It's almost as if...\Kill me. I'm ready.\Like hell I'd kill you! response:	Right now, I'm gonna go rescue all the people you hurt!
context: Asta...\He's so powerful...\The way he fought didn't seem like Asta at all.\And the way he looks...\It's almost as if...\Kill me. I'm ready.\Like hell I'd kill you!\Right now, I'm gonna go rescue all the people you hurt! response:	Hurry up and heal so you can come help me!
context: He's so powerful...\The way he fought didn't seem like Asta at all.\And the way he looks...\It's almost as if...\Kill me. I'm ready.\Like hell I'd kill you!\Right now, I'm gonna go rescue all the people you hurt!\Hurry up and heal so you can come help me! response:	Then you can apologize to them all!
context: The way he fought didn't seem like Asta at all.\And the way he looks...\It's almost as if...\Kill me. I'm ready.\Like hell I'd kill you!\Right now, I'm gonna go rescue all the people you hurt!\Hurry up and heal so you can come help me!\Then you can apologize to them all! response:	You're all wrinkly and bloody now, but I'm not letting you off the hook, you jerk!
context: And the way he looks...\It's almost as if...\Kill me. I'm ready.\Like hell I'd kill you!\Right now, I'm gonna go rescue all the people you hurt!\Hurry up and heal so you can come help me!\Then you can apologize to them all!\You're all wrinkly and bloody now, but I'm not letting you off the hook, you jerk! response:	What the hell?! Are you okay?
context: It's almost as if...\Kill me. I'm ready.\Like hell I'd kill you!\Right now, I'm gonna go rescue all the people you hurt!\Hurry up and heal so you can come help me!\Then you can apologize to them all!\You're all wrinkly and bloody now, but I'm not letting you off the hook, you jerk!\What the hell?! Are you okay? response:	Yeah... I can't beat that.
