context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Yeah, it's really delicious.\To be honest, you saved us.\D-Delish...\I'm glad.\It looks like I won't just be in the way...\boku wa ima BEDDO de maruku natte\I'm now curled up in my bed\tsumaranai koto kangaeteru response:	Thinking pointless thoughts...
context: To be honest, you saved us.\D-Delish...\I'm glad.\It looks like I won't just be in the way...\boku wa ima BEDDO de maruku natte\I'm now curled up in my bed\tsumaranai koto kangaeteru\Thinking pointless thoughts... response:	warui yokan no hitotsu hitotsu ni
context: D-Delish...\I'm glad.\It looks like I won't just be in the way...\boku wa ima BEDDO de maruku natte\I'm now curled up in my bed\tsumaranai koto kangaeteru\Thinking pointless thoughts...\warui yokan no hitotsu hitotsu ni response:	Whining like a child
context: I'm glad.\It looks like I won't just be in the way...\boku wa ima BEDDO de maruku natte\I'm now curled up in my bed\tsumaranai koto kangaeteru\Thinking pointless thoughts...\warui yokan no hitotsu hitotsu ni\Whining like a child response:	Open Until 9pm
context: It looks like I won't just be in the way...\boku wa ima BEDDO de maruku natte\I'm now curled up in my bed\tsumaranai koto kangaeteru\Thinking pointless thoughts...\warui yokan no hitotsu hitotsu ni\Whining like a child\Open Until 9pm response:	Motorcycle Bike
context: boku wa ima BEDDO de maruku natte\I'm now curled up in my bed\tsumaranai koto kangaeteru\Thinking pointless thoughts...\warui yokan no hitotsu hitotsu ni\Whining like a child\Open Until 9pm\Motorcycle Bike response:	AJIMA
context: I'm now curled up in my bed\tsumaranai koto kangaeteru\Thinking pointless thoughts...\warui yokan no hitotsu hitotsu ni\Whining like a child\Open Until 9pm\Motorcycle Bike\AJIMA response:	kodomo mitai ni dada wo konete
context: tsumaranai koto kangaeteru\Thinking pointless thoughts...\warui yokan no hitotsu hitotsu ni\Whining like a child\Open Until 9pm\Motorcycle Bike\AJIMA\kodomo mitai ni dada wo konete response:	About every one of my bad premonitions.
context: Thinking pointless thoughts...\warui yokan no hitotsu hitotsu ni\Whining like a child\Open Until 9pm\Motorcycle Bike\AJIMA\kodomo mitai ni dada wo konete\About every one of my bad premonitions. response:	The new bike that Shin-san picked out for me costs 43,000 yen.
context: warui yokan no hitotsu hitotsu ni\Whining like a child\Open Until 9pm\Motorcycle Bike\AJIMA\kodomo mitai ni dada wo konete\About every one of my bad premonitions.\The new bike that Shin-san picked out for me costs 43,000 yen. response:	mayonaka sugi kimi ni au tame ni
context: Whining like a child\Open Until 9pm\Motorcycle Bike\AJIMA\kodomo mitai ni dada wo konete\About every one of my bad premonitions.\The new bike that Shin-san picked out for me costs 43,000 yen.\mayonaka sugi kimi ni au tame ni response:	Past midnight, my legs got tangled up
context: Open Until 9pm\Motorcycle Bike\AJIMA\kodomo mitai ni dada wo konete\About every one of my bad premonitions.\The new bike that Shin-san picked out for me costs 43,000 yen.\mayonaka sugi kimi ni au tame ni\Past midnight, my legs got tangled up response:	Being paid 4,200 yen a day, I'll be able to make that money in a little over ten days.
context: Motorcycle Bike\AJIMA\kodomo mitai ni dada wo konete\About every one of my bad premonitions.\The new bike that Shin-san picked out for me costs 43,000 yen.\mayonaka sugi kimi ni au tame ni\Past midnight, my legs got tangled up\Being paid 4,200 yen a day, I'll be able to make that money in a little over ten days. response:	I've already been here two days, so I have eight more to go.
context: AJIMA\kodomo mitai ni dada wo konete\About every one of my bad premonitions.\The new bike that Shin-san picked out for me costs 43,000 yen.\mayonaka sugi kimi ni au tame ni\Past midnight, my legs got tangled up\Being paid 4,200 yen a day, I'll be able to make that money in a little over ten days.\I've already been here two days, so I have eight more to go. response:	motsureta ashi de boku wa tada hashitta
context: kodomo mitai ni dada wo konete\About every one of my bad premonitions.\The new bike that Shin-san picked out for me costs 43,000 yen.\mayonaka sugi kimi ni au tame ni\Past midnight, my legs got tangled up\Being paid 4,200 yen a day, I'll be able to make that money in a little over ten days.\I've already been here two days, so I have eight more to go.\motsureta ashi de boku wa tada hashitta response:	Simply running to meet you.
context: About every one of my bad premonitions.\The new bike that Shin-san picked out for me costs 43,000 yen.\mayonaka sugi kimi ni au tame ni\Past midnight, my legs got tangled up\Being paid 4,200 yen a day, I'll be able to make that money in a little over ten days.\I've already been here two days, so I have eight more to go.\motsureta ashi de boku wa tada hashitta\Simply running to meet you. response:	kimi to nani wo saigo ni hanasu no darou
context: The new bike that Shin-san picked out for me costs 43,000 yen.\mayonaka sugi kimi ni au tame ni\Past midnight, my legs got tangled up\Being paid 4,200 yen a day, I'll be able to make that money in a little over ten days.\I've already been here two days, so I have eight more to go.\motsureta ashi de boku wa tada hashitta\Simply running to meet you.\kimi to nani wo saigo ni hanasu no darou response:	What will I talk about with you in the end...
context: mayonaka sugi kimi ni au tame ni\Past midnight, my legs got tangled up\Being paid 4,200 yen a day, I'll be able to make that money in a little over ten days.\I've already been here two days, so I have eight more to go.\motsureta ashi de boku wa tada hashitta\Simply running to meet you.\kimi to nani wo saigo ni hanasu no darou\What will I talk about with you in the end... response:	Ever since I started riding my bike, not knowing anything...
context: Past midnight, my legs got tangled up\Being paid 4,200 yen a day, I'll be able to make that money in a little over ten days.\I've already been here two days, so I have eight more to go.\motsureta ashi de boku wa tada hashitta\Simply running to meet you.\kimi to nani wo saigo ni hanasu no darou\What will I talk about with you in the end...\Ever since I started riding my bike, not knowing anything... response:	ironna kotoba ga chirakatta mama
context: Being paid 4,200 yen a day, I'll be able to make that money in a little over ten days.\I've already been here two days, so I have eight more to go.\motsureta ashi de boku wa tada hashitta\Simply running to meet you.\kimi to nani wo saigo ni hanasu no darou\What will I talk about with you in the end...\Ever since I started riding my bike, not knowing anything...\ironna kotoba ga chirakatta mama response:	There are so many words just scattered about.
context: I've already been here two days, so I have eight more to go.\motsureta ashi de boku wa tada hashitta\Simply running to meet you.\kimi to nani wo saigo ni hanasu no darou\What will I talk about with you in the end...\Ever since I started riding my bike, not knowing anything...\ironna kotoba ga chirakatta mama\There are so many words just scattered about. response:	I was uneasy and in a rush.
context: motsureta ashi de boku wa tada hashitta\Simply running to meet you.\kimi to nani wo saigo ni hanasu no darou\What will I talk about with you in the end...\Ever since I started riding my bike, not knowing anything...\ironna kotoba ga chirakatta mama\There are so many words just scattered about.\I was uneasy and in a rush. response:	tokidoki reizouko no unarigoe ga
context: Simply running to meet you.\kimi to nani wo saigo ni hanasu no darou\What will I talk about with you in the end...\Ever since I started riding my bike, not knowing anything...\ironna kotoba ga chirakatta mama\There are so many words just scattered about.\I was uneasy and in a rush.\tokidoki reizouko no unarigoe ga response:	At times the humming of the fridge...
context: kimi to nani wo saigo ni hanasu no darou\What will I talk about with you in the end...\Ever since I started riding my bike, not knowing anything...\ironna kotoba ga chirakatta mama\There are so many words just scattered about.\I was uneasy and in a rush.\tokidoki reizouko no unarigoe ga\At times the humming of the fridge... response:	But this place is mysterious.
context: What will I talk about with you in the end...\Ever since I started riding my bike, not knowing anything...\ironna kotoba ga chirakatta mama\There are so many words just scattered about.\I was uneasy and in a rush.\tokidoki reizouko no unarigoe ga\At times the humming of the fridge...\But this place is mysterious. response:	maru de dareka no henji no you ni hibita
context: Ever since I started riding my bike, not knowing anything...\ironna kotoba ga chirakatta mama\There are so many words just scattered about.\I was uneasy and in a rush.\tokidoki reizouko no unarigoe ga\At times the humming of the fridge...\But this place is mysterious.\maru de dareka no henji no you ni hibita response:	Sounds like somebody's response.
context: ironna kotoba ga chirakatta mama\There are so many words just scattered about.\I was uneasy and in a rush.\tokidoki reizouko no unarigoe ga\At times the humming of the fridge...\But this place is mysterious.\maru de dareka no henji no you ni hibita\Sounds like somebody's response. response:	It starts to feel like I've always been here.
context: There are so many words just scattered about.\I was uneasy and in a rush.\tokidoki reizouko no unarigoe ga\At times the humming of the fridge...\But this place is mysterious.\maru de dareka no henji no you ni hibita\Sounds like somebody's response.\It starts to feel like I've always been here. response:	Being here and working all day long, seeing everyone's happy faces...
context: I was uneasy and in a rush.\tokidoki reizouko no unarigoe ga\At times the humming of the fridge...\But this place is mysterious.\maru de dareka no henji no you ni hibita\Sounds like somebody's response.\It starts to feel like I've always been here.\Being here and working all day long, seeing everyone's happy faces... response:	mayonaka semai rojiura wo nukete
context: tokidoki reizouko no unarigoe ga\At times the humming of the fridge...\But this place is mysterious.\maru de dareka no henji no you ni hibita\Sounds like somebody's response.\It starts to feel like I've always been here.\Being here and working all day long, seeing everyone's happy faces...\mayonaka semai rojiura wo nukete response:	Running through the narrow back alley in the middle of the night,
context: At times the humming of the fridge...\But this place is mysterious.\maru de dareka no henji no you ni hibita\Sounds like somebody's response.\It starts to feel like I've always been here.\Being here and working all day long, seeing everyone's happy faces...\mayonaka semai rojiura wo nukete\Running through the narrow back alley in the middle of the night, response:	hashitta boku wa kage ni oikosareta
context: But this place is mysterious.\maru de dareka no henji no you ni hibita\Sounds like somebody's response.\It starts to feel like I've always been here.\Being here and working all day long, seeing everyone's happy faces...\mayonaka semai rojiura wo nukete\Running through the narrow back alley in the middle of the night,\hashitta boku wa kage ni oikosareta response:	I was overtaken by a shadow.
context: maru de dareka no henji no you ni hibita\Sounds like somebody's response.\It starts to feel like I've always been here.\Being here and working all day long, seeing everyone's happy faces...\mayonaka semai rojiura wo nukete\Running through the narrow back alley in the middle of the night,\hashitta boku wa kage ni oikosareta\I was overtaken by a shadow. response:	That felt comfortable.
context: Sounds like somebody's response.\It starts to feel like I've always been here.\Being here and working all day long, seeing everyone's happy faces...\mayonaka semai rojiura wo nukete\Running through the narrow back alley in the middle of the night,\hashitta boku wa kage ni oikosareta\I was overtaken by a shadow.\That felt comfortable. response:	ima kimi no soba de ima kimi no chikaku de
context: It starts to feel like I've always been here.\Being here and working all day long, seeing everyone's happy faces...\mayonaka semai rojiura wo nukete\Running through the narrow back alley in the middle of the night,\hashitta boku wa kage ni oikosareta\I was overtaken by a shadow.\That felt comfortable.\ima kimi no soba de ima kimi no chikaku de response:	Now, by your side... Now, somewhere near you...
context: Being here and working all day long, seeing everyone's happy faces...\mayonaka semai rojiura wo nukete\Running through the narrow back alley in the middle of the night,\hashitta boku wa kage ni oikosareta\I was overtaken by a shadow.\That felt comfortable.\ima kimi no soba de ima kimi no chikaku de\Now, by your side... Now, somewhere near you... response:	nani ga kawatte shimatta no darou
context: mayonaka semai rojiura wo nukete\Running through the narrow back alley in the middle of the night,\hashitta boku wa kage ni oikosareta\I was overtaken by a shadow.\That felt comfortable.\ima kimi no soba de ima kimi no chikaku de\Now, by your side... Now, somewhere near you...\nani ga kawatte shimatta no darou response:	I wonder what has changed?
context: Running through the narrow back alley in the middle of the night,\hashitta boku wa kage ni oikosareta\I was overtaken by a shadow.\That felt comfortable.\ima kimi no soba de ima kimi no chikaku de\Now, by your side... Now, somewhere near you...\nani ga kawatte shimatta no darou\I wonder what has changed? response:	ima kimi no sono te wa ima kimi no egao wa
context: hashitta boku wa kage ni oikosareta\I was overtaken by a shadow.\That felt comfortable.\ima kimi no soba de ima kimi no chikaku de\Now, by your side... Now, somewhere near you...\nani ga kawatte shimatta no darou\I wonder what has changed?\ima kimi no sono te wa ima kimi no egao wa response:	Now, your hands... Now, your smiling face...
context: I was overtaken by a shadow.\That felt comfortable.\ima kimi no soba de ima kimi no chikaku de\Now, by your side... Now, somewhere near you...\nani ga kawatte shimatta no darou\I wonder what has changed?\ima kimi no sono te wa ima kimi no egao wa\Now, your hands... Now, your smiling face... response:	nani wo motomete iru no darou
context: That felt comfortable.\ima kimi no soba de ima kimi no chikaku de\Now, by your side... Now, somewhere near you...\nani ga kawatte shimatta no darou\I wonder what has changed?\ima kimi no sono te wa ima kimi no egao wa\Now, your hands... Now, your smiling face...\nani wo motomete iru no darou response:	I wonder what they're longing for...
context: ima kimi no soba de ima kimi no chikaku de\Now, by your side... Now, somewhere near you...\nani ga kawatte shimatta no darou\I wonder what has changed?\ima kimi no sono te wa ima kimi no egao wa\Now, your hands... Now, your smiling face...\nani wo motomete iru no darou\I wonder what they're longing for... response:	It's in my hands now.
context: Now, by your side... Now, somewhere near you...\nani ga kawatte shimatta no darou\I wonder what has changed?\ima kimi no sono te wa ima kimi no egao wa\Now, your hands... Now, your smiling face...\nani wo motomete iru no darou\I wonder what they're longing for...\It's in my hands now. response:	Thank you for your hard work.
context: nani ga kawatte shimatta no darou\I wonder what has changed?\ima kimi no sono te wa ima kimi no egao wa\Now, your hands... Now, your smiling face...\nani wo motomete iru no darou\I wonder what they're longing for...\It's in my hands now.\Thank you for your hard work. response:	I'm glad I made it in time.
