context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: who owns a four-leaf grimoire.\They are a terrorist group he formed six years ago, and they hold\a grudge against the Clover Kingdom.\They have about fifty mages who are members.\Among them are their leader, Licht,\as well as the three they call the Third Eye: Raia, Vetto, and Fana.\They are much stronger than the other members.\They all hold a strong grudge against the Clover Kingdom, response:	and they use that to justify their terrorist attacks.
context: They are a terrorist group he formed six years ago, and they hold\a grudge against the Clover Kingdom.\They have about fifty mages who are members.\Among them are their leader, Licht,\as well as the three they call the Third Eye: Raia, Vetto, and Fana.\They are much stronger than the other members.\They all hold a strong grudge against the Clover Kingdom,\and they use that to justify their terrorist attacks. response:	Their endgame is to have an independent country of their own.
context: a grudge against the Clover Kingdom.\They have about fifty mages who are members.\Among them are their leader, Licht,\as well as the three they call the Third Eye: Raia, Vetto, and Fana.\They are much stronger than the other members.\They all hold a strong grudge against the Clover Kingdom,\and they use that to justify their terrorist attacks.\Their endgame is to have an independent country of their own. response:	That about covers everything, doesn't it?
context: They have about fifty mages who are members.\Among them are their leader, Licht,\as well as the three they call the Third Eye: Raia, Vetto, and Fana.\They are much stronger than the other members.\They all hold a strong grudge against the Clover Kingdom,\and they use that to justify their terrorist attacks.\Their endgame is to have an independent country of their own.\That about covers everything, doesn't it? response:	Yes.
context: Among them are their leader, Licht,\as well as the three they call the Third Eye: Raia, Vetto, and Fana.\They are much stronger than the other members.\They all hold a strong grudge against the Clover Kingdom,\and they use that to justify their terrorist attacks.\Their endgame is to have an independent country of their own.\That about covers everything, doesn't it?\Yes. response:	And this is the most important bit of information...
context: as well as the three they call the Third Eye: Raia, Vetto, and Fana.\They are much stronger than the other members.\They all hold a strong grudge against the Clover Kingdom,\and they use that to justify their terrorist attacks.\Their endgame is to have an independent country of their own.\That about covers everything, doesn't it?\Yes.\And this is the most important bit of information... response:	I've learned that there is a traitor among you
context: They are much stronger than the other members.\They all hold a strong grudge against the Clover Kingdom,\and they use that to justify their terrorist attacks.\Their endgame is to have an independent country of their own.\That about covers everything, doesn't it?\Yes.\And this is the most important bit of information...\I've learned that there is a traitor among you response:	who is working with the Eye of the Midnight Sun.
context: They all hold a strong grudge against the Clover Kingdom,\and they use that to justify their terrorist attacks.\Their endgame is to have an independent country of their own.\That about covers everything, doesn't it?\Yes.\And this is the most important bit of information...\I've learned that there is a traitor among you\who is working with the Eye of the Midnight Sun. response:	What?! Among the c-c-captains?!
context: and they use that to justify their terrorist attacks.\Their endgame is to have an independent country of their own.\That about covers everything, doesn't it?\Yes.\And this is the most important bit of information...\I've learned that there is a traitor among you\who is working with the Eye of the Midnight Sun.\What?! Among the c-c-captains?! response:	I knew it.
context: Their endgame is to have an independent country of their own.\That about covers everything, doesn't it?\Yes.\And this is the most important bit of information...\I've learned that there is a traitor among you\who is working with the Eye of the Midnight Sun.\What?! Among the c-c-captains?!\I knew it. response:	Who could it be?
context: That about covers everything, doesn't it?\Yes.\And this is the most important bit of information...\I've learned that there is a traitor among you\who is working with the Eye of the Midnight Sun.\What?! Among the c-c-captains?!\I knew it.\Who could it be? response:	Because of you, Captain Fuegoleon was...
context: Yes.\And this is the most important bit of information...\I've learned that there is a traitor among you\who is working with the Eye of the Midnight Sun.\What?! Among the c-c-captains?!\I knew it.\Who could it be?\Because of you, Captain Fuegoleon was... response:	Why?! Why would you betray us?!
context: And this is the most important bit of information...\I've learned that there is a traitor among you\who is working with the Eye of the Midnight Sun.\What?! Among the c-c-captains?!\I knew it.\Who could it be?\Because of you, Captain Fuegoleon was...\Why?! Why would you betray us?! response:	Three-Leaf Salute
context: I've learned that there is a traitor among you\who is working with the Eye of the Midnight Sun.\What?! Among the c-c-captains?!\I knew it.\Who could it be?\Because of you, Captain Fuegoleon was...\Why?! Why would you betray us?!\Three-Leaf Salute response:	Now, would you kindly tell me
context: who is working with the Eye of the Midnight Sun.\What?! Among the c-c-captains?!\I knew it.\Who could it be?\Because of you, Captain Fuegoleon was...\Why?! Why would you betray us?!\Three-Leaf Salute\Now, would you kindly tell me response:	which one of these captains is the traitor who aided the Eye of the Midnight Sun?
context: What?! Among the c-c-captains?!\I knew it.\Who could it be?\Because of you, Captain Fuegoleon was...\Why?! Why would you betray us?!\Three-Leaf Salute\Now, would you kindly tell me\which one of these captains is the traitor who aided the Eye of the Midnight Sun? response:	Tell me their name.
context: I knew it.\Who could it be?\Because of you, Captain Fuegoleon was...\Why?! Why would you betray us?!\Three-Leaf Salute\Now, would you kindly tell me\which one of these captains is the traitor who aided the Eye of the Midnight Sun?\Tell me their name. response:	It's...
context: Who could it be?\Because of you, Captain Fuegoleon was...\Why?! Why would you betray us?!\Three-Leaf Salute\Now, would you kindly tell me\which one of these captains is the traitor who aided the Eye of the Midnight Sun?\Tell me their name.\It's... response:	The captain of the Purple Orcas,
context: Because of you, Captain Fuegoleon was...\Why?! Why would you betray us?!\Three-Leaf Salute\Now, would you kindly tell me\which one of these captains is the traitor who aided the Eye of the Midnight Sun?\Tell me their name.\It's...\The captain of the Purple Orcas, response:	Gueldre Poizot.
context: Why?! Why would you betray us?!\Three-Leaf Salute\Now, would you kindly tell me\which one of these captains is the traitor who aided the Eye of the Midnight Sun?\Tell me their name.\It's...\The captain of the Purple Orcas,\Gueldre Poizot. response:	Impossible! What are you talking about?
context: Three-Leaf Salute\Now, would you kindly tell me\which one of these captains is the traitor who aided the Eye of the Midnight Sun?\Tell me their name.\It's...\The captain of the Purple Orcas,\Gueldre Poizot.\Impossible! What are you talking about? response:	Th-They're terrorists that attacked our beloved nation!
context: Now, would you kindly tell me\which one of these captains is the traitor who aided the Eye of the Midnight Sun?\Tell me their name.\It's...\The captain of the Purple Orcas,\Gueldre Poizot.\Impossible! What are you talking about?\Th-They're terrorists that attacked our beloved nation! response:	You'd actually believe what they're saying?
context: which one of these captains is the traitor who aided the Eye of the Midnight Sun?\Tell me their name.\It's...\The captain of the Purple Orcas,\Gueldre Poizot.\Impossible! What are you talking about?\Th-They're terrorists that attacked our beloved nation!\You'd actually believe what they're saying? response:	As if I would ever betray the Clover Kingdom!
context: Tell me their name.\It's...\The captain of the Purple Orcas,\Gueldre Poizot.\Impossible! What are you talking about?\Th-They're terrorists that attacked our beloved nation!\You'd actually believe what they're saying?\As if I would ever betray the Clover Kingdom! response:	I'd rather not say this,
context: It's...\The captain of the Purple Orcas,\Gueldre Poizot.\Impossible! What are you talking about?\Th-They're terrorists that attacked our beloved nation!\You'd actually believe what they're saying?\As if I would ever betray the Clover Kingdom!\I'd rather not say this, response:	but I've heard a few dark rumors about you.
context: The captain of the Purple Orcas,\Gueldre Poizot.\Impossible! What are you talking about?\Th-They're terrorists that attacked our beloved nation!\You'd actually believe what they're saying?\As if I would ever betray the Clover Kingdom!\I'd rather not say this,\but I've heard a few dark rumors about you. response:	It's not just a few. We've heard many.
context: Gueldre Poizot.\Impossible! What are you talking about?\Th-They're terrorists that attacked our beloved nation!\You'd actually believe what they're saying?\As if I would ever betray the Clover Kingdom!\I'd rather not say this,\but I've heard a few dark rumors about you.\It's not just a few. We've heard many. response:	Wh-What? Really?
context: Impossible! What are you talking about?\Th-They're terrorists that attacked our beloved nation!\You'd actually believe what they're saying?\As if I would ever betray the Clover Kingdom!\I'd rather not say this,\but I've heard a few dark rumors about you.\It's not just a few. We've heard many.\Wh-What? Really? response:	Come to think of it, I've heard plenty of rumors like that.
context: Th-They're terrorists that attacked our beloved nation!\You'd actually believe what they're saying?\As if I would ever betray the Clover Kingdom!\I'd rather not say this,\but I've heard a few dark rumors about you.\It's not just a few. We've heard many.\Wh-What? Really?\Come to think of it, I've heard plenty of rumors like that. response:	Apparently, they weren't all false.
context: You'd actually believe what they're saying?\As if I would ever betray the Clover Kingdom!\I'd rather not say this,\but I've heard a few dark rumors about you.\It's not just a few. We've heard many.\Wh-What? Really?\Come to think of it, I've heard plenty of rumors like that.\Apparently, they weren't all false. response:	I knew you were probably up to something sketchy, but this is just...
context: As if I would ever betray the Clover Kingdom!\I'd rather not say this,\but I've heard a few dark rumors about you.\It's not just a few. We've heard many.\Wh-What? Really?\Come to think of it, I've heard plenty of rumors like that.\Apparently, they weren't all false.\I knew you were probably up to something sketchy, but this is just... response:	Don't be ridiculous! Th-This must be some kind of mistake!
context: I'd rather not say this,\but I've heard a few dark rumors about you.\It's not just a few. We've heard many.\Wh-What? Really?\Come to think of it, I've heard plenty of rumors like that.\Apparently, they weren't all false.\I knew you were probably up to something sketchy, but this is just...\Don't be ridiculous! Th-This must be some kind of mistake! response:	I know! They're trying to frame me as a traitor!
context: but I've heard a few dark rumors about you.\It's not just a few. We've heard many.\Wh-What? Really?\Come to think of it, I've heard plenty of rumors like that.\Apparently, they weren't all false.\I knew you were probably up to something sketchy, but this is just...\Don't be ridiculous! Th-This must be some kind of mistake!\I know! They're trying to frame me as a traitor! response:	They're only telling me what they know, plain and simple.
context: It's not just a few. We've heard many.\Wh-What? Really?\Come to think of it, I've heard plenty of rumors like that.\Apparently, they weren't all false.\I knew you were probably up to something sketchy, but this is just...\Don't be ridiculous! Th-This must be some kind of mistake!\I know! They're trying to frame me as a traitor!\They're only telling me what they know, plain and simple. response:	Information obtained with my memory exchange magic
context: Wh-What? Really?\Come to think of it, I've heard plenty of rumors like that.\Apparently, they weren't all false.\I knew you were probably up to something sketchy, but this is just...\Don't be ridiculous! Th-This must be some kind of mistake!\I know! They're trying to frame me as a traitor!\They're only telling me what they know, plain and simple.\Information obtained with my memory exchange magic response:	is absolute.
context: Come to think of it, I've heard plenty of rumors like that.\Apparently, they weren't all false.\I knew you were probably up to something sketchy, but this is just...\Don't be ridiculous! Th-This must be some kind of mistake!\I know! They're trying to frame me as a traitor!\They're only telling me what they know, plain and simple.\Information obtained with my memory exchange magic\is absolute. response:	You heard him, Hard Ham.
context: Apparently, they weren't all false.\I knew you were probably up to something sketchy, but this is just...\Don't be ridiculous! Th-This must be some kind of mistake!\I know! They're trying to frame me as a traitor!\They're only telling me what they know, plain and simple.\Information obtained with my memory exchange magic\is absolute.\You heard him, Hard Ham. response:	I'm not hard!
context: I knew you were probably up to something sketchy, but this is just...\Don't be ridiculous! Th-This must be some kind of mistake!\I know! They're trying to frame me as a traitor!\They're only telling me what they know, plain and simple.\Information obtained with my memory exchange magic\is absolute.\You heard him, Hard Ham.\I'm not hard! response:	Just calm down.
context: Don't be ridiculous! Th-This must be some kind of mistake!\I know! They're trying to frame me as a traitor!\They're only telling me what they know, plain and simple.\Information obtained with my memory exchange magic\is absolute.\You heard him, Hard Ham.\I'm not hard!\Just calm down. response:	Why not just let the guy with the bowl cut look at your memories?
context: I know! They're trying to frame me as a traitor!\They're only telling me what they know, plain and simple.\Information obtained with my memory exchange magic\is absolute.\You heard him, Hard Ham.\I'm not hard!\Just calm down.\Why not just let the guy with the bowl cut look at your memories? response:	If you're really a clean ham, that is.
context: They're only telling me what they know, plain and simple.\Information obtained with my memory exchange magic\is absolute.\You heard him, Hard Ham.\I'm not hard!\Just calm down.\Why not just let the guy with the bowl cut look at your memories?\If you're really a clean ham, that is. response:	I agree with everything other than what you called me.
context: Information obtained with my memory exchange magic\is absolute.\You heard him, Hard Ham.\I'm not hard!\Just calm down.\Why not just let the guy with the bowl cut look at your memories?\If you're really a clean ham, that is.\I agree with everything other than what you called me. response:	If you're truly innocent, you should.
context: is absolute.\You heard him, Hard Ham.\I'm not hard!\Just calm down.\Why not just let the guy with the bowl cut look at your memories?\If you're really a clean ham, that is.\I agree with everything other than what you called me.\If you're truly innocent, you should. response:	W-Well, I...
context: You heard him, Hard Ham.\I'm not hard!\Just calm down.\Why not just let the guy with the bowl cut look at your memories?\If you're really a clean ham, that is.\I agree with everything other than what you called me.\If you're truly innocent, you should.\W-Well, I... response:	What? Are you embarrassed?
context: I'm not hard!\Just calm down.\Why not just let the guy with the bowl cut look at your memories?\If you're really a clean ham, that is.\I agree with everything other than what you called me.\If you're truly innocent, you should.\W-Well, I...\What? Are you embarrassed? response:	You a teenage boy or something?
context: Just calm down.\Why not just let the guy with the bowl cut look at your memories?\If you're really a clean ham, that is.\I agree with everything other than what you called me.\If you're truly innocent, you should.\W-Well, I...\What? Are you embarrassed?\You a teenage boy or something? response:	You're behaving shamefully, Gueldre.
context: Why not just let the guy with the bowl cut look at your memories?\If you're really a clean ham, that is.\I agree with everything other than what you called me.\If you're truly innocent, you should.\W-Well, I...\What? Are you embarrassed?\You a teenage boy or something?\You're behaving shamefully, Gueldre. response:	You will pay for betraying the kingdom with your death.
context: If you're really a clean ham, that is.\I agree with everything other than what you called me.\If you're truly innocent, you should.\W-Well, I...\What? Are you embarrassed?\You a teenage boy or something?\You're behaving shamefully, Gueldre.\You will pay for betraying the kingdom with your death. response:	So it really is you.
context: I agree with everything other than what you called me.\If you're truly innocent, you should.\W-Well, I...\What? Are you embarrassed?\You a teenage boy or something?\You're behaving shamefully, Gueldre.\You will pay for betraying the kingdom with your death.\So it really is you. response:	Because of you, Captain Fuegoleon was...
context: If you're truly innocent, you should.\W-Well, I...\What? Are you embarrassed?\You a teenage boy or something?\You're behaving shamefully, Gueldre.\You will pay for betraying the kingdom with your death.\So it really is you.\Because of you, Captain Fuegoleon was... response:	No! This is some sort of trap!
context: W-Well, I...\What? Are you embarrassed?\You a teenage boy or something?\You're behaving shamefully, Gueldre.\You will pay for betraying the kingdom with your death.\So it really is you.\Because of you, Captain Fuegoleon was...\No! This is some sort of trap! response:	I'll clear my name! This is a strategic retreat!
context: What? Are you embarrassed?\You a teenage boy or something?\You're behaving shamefully, Gueldre.\You will pay for betraying the kingdom with your death.\So it really is you.\Because of you, Captain Fuegoleon was...\No! This is some sort of trap!\I'll clear my name! This is a strategic retreat! response:	Transparency Creation Magic: Invisible Great Mage!
context: You a teenage boy or something?\You're behaving shamefully, Gueldre.\You will pay for betraying the kingdom with your death.\So it really is you.\Because of you, Captain Fuegoleon was...\No! This is some sort of trap!\I'll clear my name! This is a strategic retreat!\Transparency Creation Magic: Invisible Great Mage! response:	He disappeared?
context: You're behaving shamefully, Gueldre.\You will pay for betraying the kingdom with your death.\So it really is you.\Because of you, Captain Fuegoleon was...\No! This is some sort of trap!\I'll clear my name! This is a strategic retreat!\Transparency Creation Magic: Invisible Great Mage!\He disappeared? response:	He's actually trying to get away?
context: You will pay for betraying the kingdom with your death.\So it really is you.\Because of you, Captain Fuegoleon was...\No! This is some sort of trap!\I'll clear my name! This is a strategic retreat!\Transparency Creation Magic: Invisible Great Mage!\He disappeared?\He's actually trying to get away? response:	Well, this just got real.
context: So it really is you.\Because of you, Captain Fuegoleon was...\No! This is some sort of trap!\I'll clear my name! This is a strategic retreat!\Transparency Creation Magic: Invisible Great Mage!\He disappeared?\He's actually trying to get away?\Well, this just got real. response:	This isn't good. His transparency magic
context: Because of you, Captain Fuegoleon was...\No! This is some sort of trap!\I'll clear my name! This is a strategic retreat!\Transparency Creation Magic: Invisible Great Mage!\He disappeared?\He's actually trying to get away?\Well, this just got real.\This isn't good. His transparency magic response:	makes him vanish for a set amount of time, and all spells will go right through him.
context: No! This is some sort of trap!\I'll clear my name! This is a strategic retreat!\Transparency Creation Magic: Invisible Great Mage!\He disappeared?\He's actually trying to get away?\Well, this just got real.\This isn't good. His transparency magic\makes him vanish for a set amount of time, and all spells will go right through him. response:	Meaning while he's invisible, our attacks won't do a thing.
context: I'll clear my name! This is a strategic retreat!\Transparency Creation Magic: Invisible Great Mage!\He disappeared?\He's actually trying to get away?\Well, this just got real.\This isn't good. His transparency magic\makes him vanish for a set amount of time, and all spells will go right through him.\Meaning while he's invisible, our attacks won't do a thing. response:	What?! But that makes him invincible!
context: Transparency Creation Magic: Invisible Great Mage!\He disappeared?\He's actually trying to get away?\Well, this just got real.\This isn't good. His transparency magic\makes him vanish for a set amount of time, and all spells will go right through him.\Meaning while he's invisible, our attacks won't do a thing.\What?! But that makes him invincible! response:	Transparency Creation Magic: Invisible Troops.
context: He disappeared?\He's actually trying to get away?\Well, this just got real.\This isn't good. His transparency magic\makes him vanish for a set amount of time, and all spells will go right through him.\Meaning while he's invisible, our attacks won't do a thing.\What?! But that makes him invincible!\Transparency Creation Magic: Invisible Troops. response:	Hold them back for me!
context: He's actually trying to get away?\Well, this just got real.\This isn't good. His transparency magic\makes him vanish for a set amount of time, and all spells will go right through him.\Meaning while he's invisible, our attacks won't do a thing.\What?! But that makes him invincible!\Transparency Creation Magic: Invisible Troops.\Hold them back for me! response:	We can't just let him get away!
context: Well, this just got real.\This isn't good. His transparency magic\makes him vanish for a set amount of time, and all spells will go right through him.\Meaning while he's invisible, our attacks won't do a thing.\What?! But that makes him invincible!\Transparency Creation Magic: Invisible Troops.\Hold them back for me!\We can't just let him get away! response:	Dorothy, this is no time to be sleeping!
context: This isn't good. His transparency magic\makes him vanish for a set amount of time, and all spells will go right through him.\Meaning while he's invisible, our attacks won't do a thing.\What?! But that makes him invincible!\Transparency Creation Magic: Invisible Troops.\Hold them back for me!\We can't just let him get away!\Dorothy, this is no time to be sleeping! response:	What are we going to do? We can't catch him if we can't see him.
context: makes him vanish for a set amount of time, and all spells will go right through him.\Meaning while he's invisible, our attacks won't do a thing.\What?! But that makes him invincible!\Transparency Creation Magic: Invisible Troops.\Hold them back for me!\We can't just let him get away!\Dorothy, this is no time to be sleeping!\What are we going to do? We can't catch him if we can't see him. response:	Yami.
context: Meaning while he's invisible, our attacks won't do a thing.\What?! But that makes him invincible!\Transparency Creation Magic: Invisible Troops.\Hold them back for me!\We can't just let him get away!\Dorothy, this is no time to be sleeping!\What are we going to do? We can't catch him if we can't see him.\Yami. response:	There's nothing to worry about.
context: What?! But that makes him invincible!\Transparency Creation Magic: Invisible Troops.\Hold them back for me!\We can't just let him get away!\Dorothy, this is no time to be sleeping!\What are we going to do? We can't catch him if we can't see him.\Yami.\There's nothing to worry about. response:	I'm not going to get caught by the likes of you!
context: Transparency Creation Magic: Invisible Troops.\Hold them back for me!\We can't just let him get away!\Dorothy, this is no time to be sleeping!\What are we going to do? We can't catch him if we can't see him.\Yami.\There's nothing to worry about.\I'm not going to get caught by the likes of you! response:	My magic is invincible!
context: Hold them back for me!\We can't just let him get away!\Dorothy, this is no time to be sleeping!\What are we going to do? We can't catch him if we can't see him.\Yami.\There's nothing to worry about.\I'm not going to get caught by the likes of you!\My magic is invincible! response:	I used this power to claw my way up to the position of Magic Knights Captain!
context: We can't just let him get away!\Dorothy, this is no time to be sleeping!\What are we going to do? We can't catch him if we can't see him.\Yami.\There's nothing to worry about.\I'm not going to get caught by the likes of you!\My magic is invincible!\I used this power to claw my way up to the position of Magic Knights Captain! response:	Then I accumulated a fortune through business and became a wealthy merchant.
context: Dorothy, this is no time to be sleeping!\What are we going to do? We can't catch him if we can't see him.\Yami.\There's nothing to worry about.\I'm not going to get caught by the likes of you!\My magic is invincible!\I used this power to claw my way up to the position of Magic Knights Captain!\Then I accumulated a fortune through business and became a wealthy merchant. response:	I am a great mage who has both wealth and power!
context: What are we going to do? We can't catch him if we can't see him.\Yami.\There's nothing to worry about.\I'm not going to get caught by the likes of you!\My magic is invincible!\I used this power to claw my way up to the position of Magic Knights Captain!\Then I accumulated a fortune through business and became a wealthy merchant.\I am a great mage who has both wealth and power! response:	I won't let it end here!
context: Yami.\There's nothing to worry about.\I'm not going to get caught by the likes of you!\My magic is invincible!\I used this power to claw my way up to the position of Magic Knights Captain!\Then I accumulated a fortune through business and became a wealthy merchant.\I am a great mage who has both wealth and power!\I won't let it end here! response:	I will rise again and again with this magic and my business talent!
context: There's nothing to worry about.\I'm not going to get caught by the likes of you!\My magic is invincible!\I used this power to claw my way up to the position of Magic Knights Captain!\Then I accumulated a fortune through business and became a wealthy merchant.\I am a great mage who has both wealth and power!\I won't let it end here!\I will rise again and again with this magic and my business talent! response:	You're right there!
context: I'm not going to get caught by the likes of you!\My magic is invincible!\I used this power to claw my way up to the position of Magic Knights Captain!\Then I accumulated a fortune through business and became a wealthy merchant.\I am a great mage who has both wealth and power!\I won't let it end here!\I will rise again and again with this magic and my business talent!\You're right there! response:	Wh-What?!
context: My magic is invincible!\I used this power to claw my way up to the position of Magic Knights Captain!\Then I accumulated a fortune through business and became a wealthy merchant.\I am a great mage who has both wealth and power!\I won't let it end here!\I will rise again and again with this magic and my business talent!\You're right there!\Wh-What?! response:	Y-You shouldn't have been able to see me!
context: I used this power to claw my way up to the position of Magic Knights Captain!\Then I accumulated a fortune through business and became a wealthy merchant.\I am a great mage who has both wealth and power!\I won't let it end here!\I will rise again and again with this magic and my business talent!\You're right there!\Wh-What?!\Y-You shouldn't have been able to see me! response:	How?! How were you able to attack me?!
context: Then I accumulated a fortune through business and became a wealthy merchant.\I am a great mage who has both wealth and power!\I won't let it end here!\I will rise again and again with this magic and my business talent!\You're right there!\Wh-What?!\Y-You shouldn't have been able to see me!\How?! How were you able to attack me?! response:	Hard Ham is able to hide his magical powers, but not his ki.
context: I am a great mage who has both wealth and power!\I won't let it end here!\I will rise again and again with this magic and my business talent!\You're right there!\Wh-What?!\Y-You shouldn't have been able to see me!\How?! How were you able to attack me?!\Hard Ham is able to hide his magical powers, but not his ki. response:	And since the anti-magic sword isn't magical, it'll work against him.
context: I won't let it end here!\I will rise again and again with this magic and my business talent!\You're right there!\Wh-What?!\Y-You shouldn't have been able to see me!\How?! How were you able to attack me?!\Hard Ham is able to hide his magical powers, but not his ki.\And since the anti-magic sword isn't magical, it'll work against him. response:	Looks like an anti-magic kid who can read ki ended up being his natural enemy.
context: I will rise again and again with this magic and my business talent!\You're right there!\Wh-What?!\Y-You shouldn't have been able to see me!\How?! How were you able to attack me?!\Hard Ham is able to hide his magical powers, but not his ki.\And since the anti-magic sword isn't magical, it'll work against him.\Looks like an anti-magic kid who can read ki ended up being his natural enemy. response:	Don't mock me! I'm a captain!
context: You're right there!\Wh-What?!\Y-You shouldn't have been able to see me!\How?! How were you able to attack me?!\Hard Ham is able to hide his magical powers, but not his ki.\And since the anti-magic sword isn't magical, it'll work against him.\Looks like an anti-magic kid who can read ki ended up being his natural enemy.\Don't mock me! I'm a captain! response:	You magicless peasant!
context: Wh-What?!\Y-You shouldn't have been able to see me!\How?! How were you able to attack me?!\Hard Ham is able to hide his magical powers, but not his ki.\And since the anti-magic sword isn't magical, it'll work against him.\Looks like an anti-magic kid who can read ki ended up being his natural enemy.\Don't mock me! I'm a captain!\You magicless peasant! response:	You look better when you're groveling on the ground!
context: Y-You shouldn't have been able to see me!\How?! How were you able to attack me?!\Hard Ham is able to hide his magical powers, but not his ki.\And since the anti-magic sword isn't magical, it'll work against him.\Looks like an anti-magic kid who can read ki ended up being his natural enemy.\Don't mock me! I'm a captain!\You magicless peasant!\You look better when you're groveling on the ground! response:	Not yet!
context: How?! How were you able to attack me?!\Hard Ham is able to hide his magical powers, but not his ki.\And since the anti-magic sword isn't magical, it'll work against him.\Looks like an anti-magic kid who can read ki ended up being his natural enemy.\Don't mock me! I'm a captain!\You magicless peasant!\You look better when you're groveling on the ground!\Not yet! response:	I'm not letting you get away!
context: Hard Ham is able to hide his magical powers, but not his ki.\And since the anti-magic sword isn't magical, it'll work against him.\Looks like an anti-magic kid who can read ki ended up being his natural enemy.\Don't mock me! I'm a captain!\You magicless peasant!\You look better when you're groveling on the ground!\Not yet!\I'm not letting you get away! response:	The Magic Knights Captains that I admire so much
context: And since the anti-magic sword isn't magical, it'll work against him.\Looks like an anti-magic kid who can read ki ended up being his natural enemy.\Don't mock me! I'm a captain!\You magicless peasant!\You look better when you're groveling on the ground!\Not yet!\I'm not letting you get away!\The Magic Knights Captains that I admire so much response:	wouldn't run away over something like this!
context: Looks like an anti-magic kid who can read ki ended up being his natural enemy.\Don't mock me! I'm a captain!\You magicless peasant!\You look better when you're groveling on the ground!\Not yet!\I'm not letting you get away!\The Magic Knights Captains that I admire so much\wouldn't run away over something like this! response:	Very well. If you want to die that badly...
context: Don't mock me! I'm a captain!\You magicless peasant!\You look better when you're groveling on the ground!\Not yet!\I'm not letting you get away!\The Magic Knights Captains that I admire so much\wouldn't run away over something like this!\Very well. If you want to die that badly... response:	I shall grant your wish for you!
context: You magicless peasant!\You look better when you're groveling on the ground!\Not yet!\I'm not letting you get away!\The Magic Knights Captains that I admire so much\wouldn't run away over something like this!\Very well. If you want to die that badly...\I shall grant your wish for you! response:	Mr. Poizot.
context: You look better when you're groveling on the ground!\Not yet!\I'm not letting you get away!\The Magic Knights Captains that I admire so much\wouldn't run away over something like this!\Very well. If you want to die that badly...\I shall grant your wish for you!\Mr. Poizot. response:	Hold still a sec.
context: Not yet!\I'm not letting you get away!\The Magic Knights Captains that I admire so much\wouldn't run away over something like this!\Very well. If you want to die that badly...\I shall grant your wish for you!\Mr. Poizot.\Hold still a sec. response:	Picture Magic: Spring of Restriction.
context: I'm not letting you get away!\The Magic Knights Captains that I admire so much\wouldn't run away over something like this!\Very well. If you want to die that badly...\I shall grant your wish for you!\Mr. Poizot.\Hold still a sec.\Picture Magic: Spring of Restriction. response:	Ah, yes, Mr. Poizot, you're a picture-perfect fellow.
