context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: passed out\(All the truth)\T-That must have been a lot of trouble...\You good-for-nothing daughter!\So, was that passable?\It was magnificient.\I'm in your debt.\But the stench sure was powerful... response:	Really, how much did she drink?
context: (All the truth)\T-That must have been a lot of trouble...\You good-for-nothing daughter!\So, was that passable?\It was magnificient.\I'm in your debt.\But the stench sure was powerful...\Really, how much did she drink? response:	Well, let's see...
context: T-That must have been a lot of trouble...\You good-for-nothing daughter!\So, was that passable?\It was magnificient.\I'm in your debt.\But the stench sure was powerful...\Really, how much did she drink?\Well, let's see... response:	Even on the ferris wheel, she stank of alcohol... even though the small window was wide open.
context: You good-for-nothing daughter!\So, was that passable?\It was magnificient.\I'm in your debt.\But the stench sure was powerful...\Really, how much did she drink?\Well, let's see...\Even on the ferris wheel, she stank of alcohol... even though the small window was wide open. response:	Ventillation
context: So, was that passable?\It was magnificient.\I'm in your debt.\But the stench sure was powerful...\Really, how much did she drink?\Well, let's see...\Even on the ferris wheel, she stank of alcohol... even though the small window was wide open.\Ventillation response:	I'm sorry!
context: It was magnificient.\I'm in your debt.\But the stench sure was powerful...\Really, how much did she drink?\Well, let's see...\Even on the ferris wheel, she stank of alcohol... even though the small window was wide open.\Ventillation\I'm sorry! response:	Yep, yep. That surprised me.
context: I'm in your debt.\But the stench sure was powerful...\Really, how much did she drink?\Well, let's see...\Even on the ferris wheel, she stank of alcohol... even though the small window was wide open.\Ventillation\I'm sorry!\Yep, yep. That surprised me. response:	A ferris wheel? That's a rather elegant thing for you to ride on, Nomiya.
context: But the stench sure was powerful...\Really, how much did she drink?\Well, let's see...\Even on the ferris wheel, she stank of alcohol... even though the small window was wide open.\Ventillation\I'm sorry!\Yep, yep. That surprised me.\A ferris wheel? That's a rather elegant thing for you to ride on, Nomiya. response:	So, how was it?
context: Really, how much did she drink?\Well, let's see...\Even on the ferris wheel, she stank of alcohol... even though the small window was wide open.\Ventillation\I'm sorry!\Yep, yep. That surprised me.\A ferris wheel? That's a rather elegant thing for you to ride on, Nomiya.\So, how was it? response:	What do you mean?
context: Well, let's see...\Even on the ferris wheel, she stank of alcohol... even though the small window was wide open.\Ventillation\I'm sorry!\Yep, yep. That surprised me.\A ferris wheel? That's a rather elegant thing for you to ride on, Nomiya.\So, how was it?\What do you mean? response:	That brat was saying that you're the type to take her, eat her, and throw her away.
context: Even on the ferris wheel, she stank of alcohol... even though the small window was wide open.\Ventillation\I'm sorry!\Yep, yep. That surprised me.\A ferris wheel? That's a rather elegant thing for you to ride on, Nomiya.\So, how was it?\What do you mean?\That brat was saying that you're the type to take her, eat her, and throw her away. response:	That brat.
context: Ventillation\I'm sorry!\Yep, yep. That surprised me.\A ferris wheel? That's a rather elegant thing for you to ride on, Nomiya.\So, how was it?\What do you mean?\That brat was saying that you're the type to take her, eat her, and throw her away.\That brat. response:	Oh... that brat.
context: I'm sorry!\Yep, yep. That surprised me.\A ferris wheel? That's a rather elegant thing for you to ride on, Nomiya.\So, how was it?\What do you mean?\That brat was saying that you're the type to take her, eat her, and throw her away.\That brat.\Oh... that brat. response:	Oh... that brat.
context: Yep, yep. That surprised me.\A ferris wheel? That's a rather elegant thing for you to ride on, Nomiya.\So, how was it?\What do you mean?\That brat was saying that you're the type to take her, eat her, and throw her away.\That brat.\Oh... that brat.\Oh... that brat. response:	On that matter... well, let's just say I wasn't able to live up to his expectations.
context: A ferris wheel? That's a rather elegant thing for you to ride on, Nomiya.\So, how was it?\What do you mean?\That brat was saying that you're the type to take her, eat her, and throw her away.\That brat.\Oh... that brat.\Oh... that brat.\On that matter... well, let's just say I wasn't able to live up to his expectations. response:	I mean...
context: So, how was it?\What do you mean?\That brat was saying that you're the type to take her, eat her, and throw her away.\That brat.\Oh... that brat.\Oh... that brat.\On that matter... well, let's just say I wasn't able to live up to his expectations.\I mean... response:	Being the cushion for a failed love is like pulling the short straw.
context: What do you mean?\That brat was saying that you're the type to take her, eat her, and throw her away.\That brat.\Oh... that brat.\Oh... that brat.\On that matter... well, let's just say I wasn't able to live up to his expectations.\I mean...\Being the cushion for a failed love is like pulling the short straw. response:	What a luxurious cushion she has.
context: That brat was saying that you're the type to take her, eat her, and throw her away.\That brat.\Oh... that brat.\Oh... that brat.\On that matter... well, let's just say I wasn't able to live up to his expectations.\I mean...\Being the cushion for a failed love is like pulling the short straw.\What a luxurious cushion she has. response:	And what about Yamada-san?
context: That brat.\Oh... that brat.\Oh... that brat.\On that matter... well, let's just say I wasn't able to live up to his expectations.\I mean...\Being the cushion for a failed love is like pulling the short straw.\What a luxurious cushion she has.\And what about Yamada-san? response:	He's asleep.
context: Oh... that brat.\Oh... that brat.\On that matter... well, let's just say I wasn't able to live up to his expectations.\I mean...\Being the cushion for a failed love is like pulling the short straw.\What a luxurious cushion she has.\And what about Yamada-san?\He's asleep. response:	He crashed just now.
context: Oh... that brat.\On that matter... well, let's just say I wasn't able to live up to his expectations.\I mean...\Being the cushion for a failed love is like pulling the short straw.\What a luxurious cushion she has.\And what about Yamada-san?\He's asleep.\He crashed just now. response:	Tired out from playing, huh?
context: On that matter... well, let's just say I wasn't able to live up to his expectations.\I mean...\Being the cushion for a failed love is like pulling the short straw.\What a luxurious cushion she has.\And what about Yamada-san?\He's asleep.\He crashed just now.\Tired out from playing, huh? response:	He's still just a child.
context: I mean...\Being the cushion for a failed love is like pulling the short straw.\What a luxurious cushion she has.\And what about Yamada-san?\He's asleep.\He crashed just now.\Tired out from playing, huh?\He's still just a child. response:	How is Miwako-san's bento?
context: Being the cushion for a failed love is like pulling the short straw.\What a luxurious cushion she has.\And what about Yamada-san?\He's asleep.\He crashed just now.\Tired out from playing, huh?\He's still just a child.\How is Miwako-san's bento? response:	This is a wonderful combination!
context: What a luxurious cushion she has.\And what about Yamada-san?\He's asleep.\He crashed just now.\Tired out from playing, huh?\He's still just a child.\How is Miwako-san's bento?\This is a wonderful combination! response:	This beef sausage and the yellow pickled radishes and this riceball!
context: And what about Yamada-san?\He's asleep.\He crashed just now.\Tired out from playing, huh?\He's still just a child.\How is Miwako-san's bento?\This is a wonderful combination!\This beef sausage and the yellow pickled radishes and this riceball! response:	She's a good person!
context: He's asleep.\He crashed just now.\Tired out from playing, huh?\He's still just a child.\How is Miwako-san's bento?\This is a wonderful combination!\This beef sausage and the yellow pickled radishes and this riceball!\She's a good person! response:	Aren't they good? Miwako-san is the rice-mixing captain.
context: He crashed just now.\Tired out from playing, huh?\He's still just a child.\How is Miwako-san's bento?\This is a wonderful combination!\This beef sausage and the yellow pickled radishes and this riceball!\She's a good person!\Aren't they good? Miwako-san is the rice-mixing captain. response:	Hold on a second! I'll make you some riceballs!
context: Tired out from playing, huh?\He's still just a child.\How is Miwako-san's bento?\This is a wonderful combination!\This beef sausage and the yellow pickled radishes and this riceball!\She's a good person!\Aren't they good? Miwako-san is the rice-mixing captain.\Hold on a second! I'll make you some riceballs! response:	I want to go again.
context: He's still just a child.\How is Miwako-san's bento?\This is a wonderful combination!\This beef sausage and the yellow pickled radishes and this riceball!\She's a good person!\Aren't they good? Miwako-san is the rice-mixing captain.\Hold on a second! I'll make you some riceballs!\I want to go again. response:	I like that place.
context: How is Miwako-san's bento?\This is a wonderful combination!\This beef sausage and the yellow pickled radishes and this riceball!\She's a good person!\Aren't they good? Miwako-san is the rice-mixing captain.\Hold on a second! I'll make you some riceballs!\I want to go again.\I like that place. response:	Fujiwara Design?
context: This is a wonderful combination!\This beef sausage and the yellow pickled radishes and this riceball!\She's a good person!\Aren't they good? Miwako-san is the rice-mixing captain.\Hold on a second! I'll make you some riceballs!\I want to go again.\I like that place.\Fujiwara Design? response:	Sure.
context: This beef sausage and the yellow pickled radishes and this riceball!\She's a good person!\Aren't they good? Miwako-san is the rice-mixing captain.\Hold on a second! I'll make you some riceballs!\I want to go again.\I like that place.\Fujiwara Design?\Sure. response:	boots
context: She's a good person!\Aren't they good? Miwako-san is the rice-mixing captain.\Hold on a second! I'll make you some riceballs!\I want to go again.\I like that place.\Fujiwara Design?\Sure.\boots response:	flare
context: Aren't they good? Miwako-san is the rice-mixing captain.\Hold on a second! I'll make you some riceballs!\I want to go again.\I like that place.\Fujiwara Design?\Sure.\boots\flare response:	light blue
context: Hold on a second! I'll make you some riceballs!\I want to go again.\I like that place.\Fujiwara Design?\Sure.\boots\flare\light blue response:	high waist
context: I want to go again.\I like that place.\Fujiwara Design?\Sure.\boots\flare\light blue\high waist response:	pink
context: I like that place.\Fujiwara Design?\Sure.\boots\flare\light blue\high waist\pink response:	snore
context: Fujiwara Design?\Sure.\boots\flare\light blue\high waist\pink\snore response:	But this man sure is an interesting creature...
context: Sure.\boots\flare\light blue\high waist\pink\snore\But this man sure is an interesting creature... response:	Are these clothes custom-made?
context: boots\flare\light blue\high waist\pink\snore\But this man sure is an interesting creature...\Are these clothes custom-made? response:	How's this?
context: flare\light blue\high waist\pink\snore\But this man sure is an interesting creature...\Are these clothes custom-made?\How's this? response:	Bubble: Hideki is overwhelmed
context: light blue\high waist\pink\snore\But this man sure is an interesting creature...\Are these clothes custom-made?\How's this?\Bubble: Hideki is overwhelmed response:	That's the greatest, all right! The greatest in lameness!
context: high waist\pink\snore\But this man sure is an interesting creature...\Are these clothes custom-made?\How's this?\Bubble: Hideki is overwhelmed\That's the greatest, all right! The greatest in lameness! response:	That's cool.
context: pink\snore\But this man sure is an interesting creature...\Are these clothes custom-made?\How's this?\Bubble: Hideki is overwhelmed\That's the greatest, all right! The greatest in lameness!\That's cool. response:	Let's go again, Morita-san.
context: snore\But this man sure is an interesting creature...\Are these clothes custom-made?\How's this?\Bubble: Hideki is overwhelmed\That's the greatest, all right! The greatest in lameness!\That's cool.\Let's go again, Morita-san. response:	Yeah, I'll go again!
context: But this man sure is an interesting creature...\Are these clothes custom-made?\How's this?\Bubble: Hideki is overwhelmed\That's the greatest, all right! The greatest in lameness!\That's cool.\Let's go again, Morita-san.\Yeah, I'll go again! response:	Beef!
context: Are these clothes custom-made?\How's this?\Bubble: Hideki is overwhelmed\That's the greatest, all right! The greatest in lameness!\That's cool.\Let's go again, Morita-san.\Yeah, I'll go again!\Beef! response:	Note: random pun - Iku, iku, gyuuniku! (Go, go, beef!)
context: How's this?\Bubble: Hideki is overwhelmed\That's the greatest, all right! The greatest in lameness!\That's cool.\Let's go again, Morita-san.\Yeah, I'll go again!\Beef!\Note: random pun - Iku, iku, gyuuniku! (Go, go, beef!) response:	Hello?
context: Bubble: Hideki is overwhelmed\That's the greatest, all right! The greatest in lameness!\That's cool.\Let's go again, Morita-san.\Yeah, I'll go again!\Beef!\Note: random pun - Iku, iku, gyuuniku! (Go, go, beef!)\Hello? response:	I was asleep...
context: That's the greatest, all right! The greatest in lameness!\That's cool.\Let's go again, Morita-san.\Yeah, I'll go again!\Beef!\Note: random pun - Iku, iku, gyuuniku! (Go, go, beef!)\Hello?\I was asleep... response:	Yeah, sure.
context: That's cool.\Let's go again, Morita-san.\Yeah, I'll go again!\Beef!\Note: random pun - Iku, iku, gyuuniku! (Go, go, beef!)\Hello?\I was asleep...\Yeah, sure. response:	Where are you now?
context: Let's go again, Morita-san.\Yeah, I'll go again!\Beef!\Note: random pun - Iku, iku, gyuuniku! (Go, go, beef!)\Hello?\I was asleep...\Yeah, sure.\Where are you now? response:	Me?
context: Yeah, I'll go again!\Beef!\Note: random pun - Iku, iku, gyuuniku! (Go, go, beef!)\Hello?\I was asleep...\Yeah, sure.\Where are you now?\Me? response:	I'm at the office.
context: Beef!\Note: random pun - Iku, iku, gyuuniku! (Go, go, beef!)\Hello?\I was asleep...\Yeah, sure.\Where are you now?\Me?\I'm at the office. response:	Yeah.
context: Note: random pun - Iku, iku, gyuuniku! (Go, go, beef!)\Hello?\I was asleep...\Yeah, sure.\Where are you now?\Me?\I'm at the office.\Yeah. response:	Bubble: Time for me to take off my boots and eat breakfast!!
context: Hello?\I was asleep...\Yeah, sure.\Where are you now?\Me?\I'm at the office.\Yeah.\Bubble: Time for me to take off my boots and eat breakfast!! response:	Good morning.
context: I was asleep...\Yeah, sure.\Where are you now?\Me?\I'm at the office.\Yeah.\Bubble: Time for me to take off my boots and eat breakfast!!\Good morning. response:	Oh, geez. Mayama.
context: Yeah, sure.\Where are you now?\Me?\I'm at the office.\Yeah.\Bubble: Time for me to take off my boots and eat breakfast!!\Good morning.\Oh, geez. Mayama. response:	Could it be that you haven't slept?
