context: Late Night Show response:	Late Night Show
context: Soul!\Soul!\What's wrong?\Medusa-sensei, Soul is...\Soul?\It's all right.\I'm fine.\It was only a nightmare. response:	Thank goodness...
context: Soul!\What's wrong?\Medusa-sensei, Soul is...\Soul?\It's all right.\I'm fine.\It was only a nightmare.\Thank goodness... response:	But if something happens, call me right away, ok?
context: What's wrong?\Medusa-sensei, Soul is...\Soul?\It's all right.\I'm fine.\It was only a nightmare.\Thank goodness...\But if something happens, call me right away, ok? response:	The black blood of Ragnarok has blended with Soul Eater.
context: Medusa-sensei, Soul is...\Soul?\It's all right.\I'm fine.\It was only a nightmare.\Thank goodness...\But if something happens, call me right away, ok?\The black blood of Ragnarok has blended with Soul Eater. response:	It appears that this child will become a great research subject.
context: Soul?\It's all right.\I'm fine.\It was only a nightmare.\Thank goodness...\But if something happens, call me right away, ok?\The black blood of Ragnarok has blended with Soul Eater.\It appears that this child will become a great research subject. response:	This is a free fansub. Not for sale or rent.
context: It's all right.\I'm fine.\It was only a nightmare.\Thank goodness...\But if something happens, call me right away, ok?\The black blood of Ragnarok has blended with Soul Eater.\It appears that this child will become a great research subject.\This is a free fansub. Not for sale or rent. response:	Finally, the time has come!!
context: I'm fine.\It was only a nightmare.\Thank goodness...\But if something happens, call me right away, ok?\The black blood of Ragnarok has blended with Soul Eater.\It appears that this child will become a great research subject.\This is a free fansub. Not for sale or rent.\Finally, the time has come!! response:	Excalibur
context: It was only a nightmare.\Thank goodness...\But if something happens, call me right away, ok?\The black blood of Ragnarok has blended with Soul Eater.\It appears that this child will become a great research subject.\This is a free fansub. Not for sale or rent.\Finally, the time has come!!\Excalibur response:	's arrived!!
context: Thank goodness...\But if something happens, call me right away, ok?\The black blood of Ragnarok has blended with Soul Eater.\It appears that this child will become a great research subject.\This is a free fansub. Not for sale or rent.\Finally, the time has come!!\Excalibur\'s arrived!! response:	Please enjoy it, everyone.
context: But if something happens, call me right away, ok?\The black blood of Ragnarok has blended with Soul Eater.\It appears that this child will become a great research subject.\This is a free fansub. Not for sale or rent.\Finally, the time has come!!\Excalibur\'s arrived!!\Please enjoy it, everyone. response:	Now, let's get started.
context: The black blood of Ragnarok has blended with Soul Eater.\It appears that this child will become a great research subject.\This is a free fansub. Not for sale or rent.\Finally, the time has come!!\Excalibur\'s arrived!!\Please enjoy it, everyone.\Now, let's get started. response:	My legend began in the 12th Century!!
context: It appears that this child will become a great research subject.\This is a free fansub. Not for sale or rent.\Finally, the time has come!!\Excalibur\'s arrived!!\Please enjoy it, everyone.\Now, let's get started.\My legend began in the 12th Century!! response:	My legend began in the 12th Century!!
context: This is a free fansub. Not for sale or rent.\Finally, the time has come!!\Excalibur\'s arrived!!\Please enjoy it, everyone.\Now, let's get started.\My legend began in the 12th Century!!\My legend began in the 12th Century!! response:	Now then,
context: Finally, the time has come!!\Excalibur\'s arrived!!\Please enjoy it, everyone.\Now, let's get started.\My legend began in the 12th Century!!\My legend began in the 12th Century!!\Now then, response:	Ah, are you thirsty?
context: Excalibur\'s arrived!!\Please enjoy it, everyone.\Now, let's get started.\My legend began in the 12th Century!!\My legend began in the 12th Century!!\Now then,\Ah, are you thirsty? response:	Want me to get you something before I go home?
context: 's arrived!!\Please enjoy it, everyone.\Now, let's get started.\My legend began in the 12th Century!!\My legend began in the 12th Century!!\Now then,\Ah, are you thirsty?\Want me to get you something before I go home? response:	Nah... It's okay.
context: Please enjoy it, everyone.\Now, let's get started.\My legend began in the 12th Century!!\My legend began in the 12th Century!!\Now then,\Ah, are you thirsty?\Want me to get you something before I go home?\Nah... It's okay. response:	If I drink it, I leak it, right?
context: Now, let's get started.\My legend began in the 12th Century!!\My legend began in the 12th Century!!\Now then,\Ah, are you thirsty?\Want me to get you something before I go home?\Nah... It's okay.\If I drink it, I leak it, right? response:	I don't feel like going to the pot. It won't help.
context: My legend began in the 12th Century!!\My legend began in the 12th Century!!\Now then,\Ah, are you thirsty?\Want me to get you something before I go home?\Nah... It's okay.\If I drink it, I leak it, right?\I don't feel like going to the pot. It won't help. response:	I see...
context: My legend began in the 12th Century!!\Now then,\Ah, are you thirsty?\Want me to get you something before I go home?\Nah... It's okay.\If I drink it, I leak it, right?\I don't feel like going to the pot. It won't help.\I see... response:	Aside from a change of clothes, is there anything you want me to bring?
context: Now then,\Ah, are you thirsty?\Want me to get you something before I go home?\Nah... It's okay.\If I drink it, I leak it, right?\I don't feel like going to the pot. It won't help.\I see...\Aside from a change of clothes, is there anything you want me to bring? response:	Hm... not really.
context: Ah, are you thirsty?\Want me to get you something before I go home?\Nah... It's okay.\If I drink it, I leak it, right?\I don't feel like going to the pot. It won't help.\I see...\Aside from a change of clothes, is there anything you want me to bring?\Hm... not really. response:	Hm... not really.
context: Want me to get you something before I go home?\Nah... It's okay.\If I drink it, I leak it, right?\I don't feel like going to the pot. It won't help.\I see...\Aside from a change of clothes, is there anything you want me to bring?\Hm... not really.\Hm... not really. response:	I see...
context: Nah... It's okay.\If I drink it, I leak it, right?\I don't feel like going to the pot. It won't help.\I see...\Aside from a change of clothes, is there anything you want me to bring?\Hm... not really.\Hm... not really.\I see... response:	You know...
context: If I drink it, I leak it, right?\I don't feel like going to the pot. It won't help.\I see...\Aside from a change of clothes, is there anything you want me to bring?\Hm... not really.\Hm... not really.\I see...\You know... response:	It's my fault that I ended up this way.
context: I don't feel like going to the pot. It won't help.\I see...\Aside from a change of clothes, is there anything you want me to bring?\Hm... not really.\Hm... not really.\I see...\You know...\It's my fault that I ended up this way. response:	You shouldn't feel guilty,'kay?
context: I see...\Aside from a change of clothes, is there anything you want me to bring?\Hm... not really.\Hm... not really.\I see...\You know...\It's my fault that I ended up this way.\You shouldn't feel guilty,'kay? response:	Sorry...
context: Aside from a change of clothes, is there anything you want me to bring?\Hm... not really.\Hm... not really.\I see...\You know...\It's my fault that I ended up this way.\You shouldn't feel guilty,'kay?\Sorry... response:	Crap! I screwed up!
context: Hm... not really.\Hm... not really.\I see...\You know...\It's my fault that I ended up this way.\You shouldn't feel guilty,'kay?\Sorry...\Crap! I screwed up! response:	It ended up making her even more depressed.
context: Hm... not really.\I see...\You know...\It's my fault that I ended up this way.\You shouldn't feel guilty,'kay?\Sorry...\Crap! I screwed up!\It ended up making her even more depressed. response:	I'm so stupid.
context: I see...\You know...\It's my fault that I ended up this way.\You shouldn't feel guilty,'kay?\Sorry...\Crap! I screwed up!\It ended up making her even more depressed.\I'm so stupid. response:	What am I doing making Soul worried about me like that?
context: You know...\It's my fault that I ended up this way.\You shouldn't feel guilty,'kay?\Sorry...\Crap! I screwed up!\It ended up making her even more depressed.\I'm so stupid.\What am I doing making Soul worried about me like that? response:	Papa?
context: It's my fault that I ended up this way.\You shouldn't feel guilty,'kay?\Sorry...\Crap! I screwed up!\It ended up making her even more depressed.\I'm so stupid.\What am I doing making Soul worried about me like that?\Papa? response:	Wanna come to the roof?
context: You shouldn't feel guilty,'kay?\Sorry...\Crap! I screwed up!\It ended up making her even more depressed.\I'm so stupid.\What am I doing making Soul worried about me like that?\Papa?\Wanna come to the roof? response:	There's a lovely sunset.
context: Sorry...\Crap! I screwed up!\It ended up making her even more depressed.\I'm so stupid.\What am I doing making Soul worried about me like that?\Papa?\Wanna come to the roof?\There's a lovely sunset. response:	So...
context: Crap! I screwed up!\It ended up making her even more depressed.\I'm so stupid.\What am I doing making Soul worried about me like that?\Papa?\Wanna come to the roof?\There's a lovely sunset.\So... response:	What did you want me to do?
context: It ended up making her even more depressed.\I'm so stupid.\What am I doing making Soul worried about me like that?\Papa?\Wanna come to the roof?\There's a lovely sunset.\So...\What did you want me to do? response:	Clean up! Clean up the library.
context: I'm so stupid.\What am I doing making Soul worried about me like that?\Papa?\Wanna come to the roof?\There's a lovely sunset.\So...\What did you want me to do?\Clean up! Clean up the library. response:	Clean up! Clean up the library.
context: What am I doing making Soul worried about me like that?\Papa?\Wanna come to the roof?\There's a lovely sunset.\So...\What did you want me to do?\Clean up! Clean up the library.\Clean up! Clean up the library. response:	Huh? No way! What a pain in the ass!
context: Papa?\Wanna come to the roof?\There's a lovely sunset.\So...\What did you want me to do?\Clean up! Clean up the library.\Clean up! Clean up the library.\Huh? No way! What a pain in the ass! response:	Ya know...
context: Wanna come to the roof?\There's a lovely sunset.\So...\What did you want me to do?\Clean up! Clean up the library.\Clean up! Clean up the library.\Huh? No way! What a pain in the ass!\Ya know... response:	You didn't retrieve a single soul in the last extra curricular class either.
context: There's a lovely sunset.\So...\What did you want me to do?\Clean up! Clean up the library.\Clean up! Clean up the library.\Huh? No way! What a pain in the ass!\Ya know...\You didn't retrieve a single soul in the last extra curricular class either. response:	And I have to make up for it, right?
context: So...\What did you want me to do?\Clean up! Clean up the library.\Clean up! Clean up the library.\Huh? No way! What a pain in the ass!\Ya know...\You didn't retrieve a single soul in the last extra curricular class either.\And I have to make up for it, right? response:	I already know that's the reason.
context: What did you want me to do?\Clean up! Clean up the library.\Clean up! Clean up the library.\Huh? No way! What a pain in the ass!\Ya know...\You didn't retrieve a single soul in the last extra curricular class either.\And I have to make up for it, right?\I already know that's the reason. response:	I don't want these lame pseudo-assignments.
context: Clean up! Clean up the library.\Clean up! Clean up the library.\Huh? No way! What a pain in the ass!\Ya know...\You didn't retrieve a single soul in the last extra curricular class either.\And I have to make up for it, right?\I already know that's the reason.\I don't want these lame pseudo-assignments. response:	Cleaning up...? Ugh!
context: Clean up! Clean up the library.\Huh? No way! What a pain in the ass!\Ya know...\You didn't retrieve a single soul in the last extra curricular class either.\And I have to make up for it, right?\I already know that's the reason.\I don't want these lame pseudo-assignments.\Cleaning up...? Ugh! response:	Cleaning up...? Ugh!
context: Huh? No way! What a pain in the ass!\Ya know...\You didn't retrieve a single soul in the last extra curricular class either.\And I have to make up for it, right?\I already know that's the reason.\I don't want these lame pseudo-assignments.\Cleaning up...? Ugh!\Cleaning up...? Ugh! response:	How do you get under the spotlight doing that?
context: Ya know...\You didn't retrieve a single soul in the last extra curricular class either.\And I have to make up for it, right?\I already know that's the reason.\I don't want these lame pseudo-assignments.\Cleaning up...? Ugh!\Cleaning up...? Ugh!\How do you get under the spotlight doing that? response:	Do it yourself!
context: You didn't retrieve a single soul in the last extra curricular class either.\And I have to make up for it, right?\I already know that's the reason.\I don't want these lame pseudo-assignments.\Cleaning up...? Ugh!\Cleaning up...? Ugh!\How do you get under the spotlight doing that?\Do it yourself! response:	Can't I do something else?
context: And I have to make up for it, right?\I already know that's the reason.\I don't want these lame pseudo-assignments.\Cleaning up...? Ugh!\Cleaning up...? Ugh!\How do you get under the spotlight doing that?\Do it yourself!\Can't I do something else? response:	Like when I fought with the professor.
context: I already know that's the reason.\I don't want these lame pseudo-assignments.\Cleaning up...? Ugh!\Cleaning up...? Ugh!\How do you get under the spotlight doing that?\Do it yourself!\Can't I do something else?\Like when I fought with the professor. response:	Ya know, Black Star...
context: I don't want these lame pseudo-assignments.\Cleaning up...? Ugh!\Cleaning up...? Ugh!\How do you get under the spotlight doing that?\Do it yourself!\Can't I do something else?\Like when I fought with the professor.\Ya know, Black Star... response:	Your strength is ranked pretty high in class.
context: Cleaning up...? Ugh!\Cleaning up...? Ugh!\How do you get under the spotlight doing that?\Do it yourself!\Can't I do something else?\Like when I fought with the professor.\Ya know, Black Star...\Your strength is ranked pretty high in class. response:	But you still haven't got a single star.
context: Cleaning up...? Ugh!\How do you get under the spotlight doing that?\Do it yourself!\Can't I do something else?\Like when I fought with the professor.\Ya know, Black Star...\Your strength is ranked pretty high in class.\But you still haven't got a single star. response:	Tsubaki's working so hard. Don't you feel sorry for her?
context: How do you get under the spotlight doing that?\Do it yourself!\Can't I do something else?\Like when I fought with the professor.\Ya know, Black Star...\Your strength is ranked pretty high in class.\But you still haven't got a single star.\Tsubaki's working so hard. Don't you feel sorry for her? response:	What you need now is to be punished!
context: Do it yourself!\Can't I do something else?\Like when I fought with the professor.\Ya know, Black Star...\Your strength is ranked pretty high in class.\But you still haven't got a single star.\Tsubaki's working so hard. Don't you feel sorry for her?\What you need now is to be punished! response:	If you don't wanna do this, change your ways.
context: Can't I do something else?\Like when I fought with the professor.\Ya know, Black Star...\Your strength is ranked pretty high in class.\But you still haven't got a single star.\Tsubaki's working so hard. Don't you feel sorry for her?\What you need now is to be punished!\If you don't wanna do this, change your ways. response:	You can help, if you want.
context: Like when I fought with the professor.\Ya know, Black Star...\Your strength is ranked pretty high in class.\But you still haven't got a single star.\Tsubaki's working so hard. Don't you feel sorry for her?\What you need now is to be punished!\If you don't wanna do this, change your ways.\You can help, if you want. response:	I don't spoil the students.
context: Ya know, Black Star...\Your strength is ranked pretty high in class.\But you still haven't got a single star.\Tsubaki's working so hard. Don't you feel sorry for her?\What you need now is to be punished!\If you don't wanna do this, change your ways.\You can help, if you want.\I don't spoil the students. response:	That's the man I used to be.
context: Your strength is ranked pretty high in class.\But you still haven't got a single star.\Tsubaki's working so hard. Don't you feel sorry for her?\What you need now is to be punished!\If you don't wanna do this, change your ways.\You can help, if you want.\I don't spoil the students.\That's the man I used to be. response:	What am I supposed to do with this?
context: But you still haven't got a single star.\Tsubaki's working so hard. Don't you feel sorry for her?\What you need now is to be punished!\If you don't wanna do this, change your ways.\You can help, if you want.\I don't spoil the students.\That's the man I used to be.\What am I supposed to do with this? response:	Charisma Justice rules!
context: Tsubaki's working so hard. Don't you feel sorry for her?\What you need now is to be punished!\If you don't wanna do this, change your ways.\You can help, if you want.\I don't spoil the students.\That's the man I used to be.\What am I supposed to do with this?\Charisma Justice rules! response:	This is the second biggest guy after myself!
context: What you need now is to be punished!\If you don't wanna do this, change your ways.\You can help, if you want.\I don't spoil the students.\That's the man I used to be.\What am I supposed to do with this?\Charisma Justice rules!\This is the second biggest guy after myself! response:	I never knew they had manga at the library!
context: If you don't wanna do this, change your ways.\You can help, if you want.\I don't spoil the students.\That's the man I used to be.\What am I supposed to do with this?\Charisma Justice rules!\This is the second biggest guy after myself!\I never knew they had manga at the library! response:	I'm gonna skip Doc's class tomorrow and come again.
context: You can help, if you want.\I don't spoil the students.\That's the man I used to be.\What am I supposed to do with this?\Charisma Justice rules!\This is the second biggest guy after myself!\I never knew they had manga at the library!\I'm gonna skip Doc's class tomorrow and come again. response:	Hey, you! No talking in the library!
context: I don't spoil the students.\That's the man I used to be.\What am I supposed to do with this?\Charisma Justice rules!\This is the second biggest guy after myself!\I never knew they had manga at the library!\I'm gonna skip Doc's class tomorrow and come again.\Hey, you! No talking in the library! response:	Ah! Sorry...
context: That's the man I used to be.\What am I supposed to do with this?\Charisma Justice rules!\This is the second biggest guy after myself!\I never knew they had manga at the library!\I'm gonna skip Doc's class tomorrow and come again.\Hey, you! No talking in the library!\Ah! Sorry... response:	Kid?
context: What am I supposed to do with this?\Charisma Justice rules!\This is the second biggest guy after myself!\I never knew they had manga at the library!\I'm gonna skip Doc's class tomorrow and come again.\Hey, you! No talking in the library!\Ah! Sorry...\Kid? response:	What's up? You got punished, too?
context: Charisma Justice rules!\This is the second biggest guy after myself!\I never knew they had manga at the library!\I'm gonna skip Doc's class tomorrow and come again.\Hey, you! No talking in the library!\Ah! Sorry...\Kid?\What's up? You got punished, too? response:	I came to borrow a book.
context: This is the second biggest guy after myself!\I never knew they had manga at the library!\I'm gonna skip Doc's class tomorrow and come again.\Hey, you! No talking in the library!\Ah! Sorry...\Kid?\What's up? You got punished, too?\I came to borrow a book. response:	I came for an amazing work of art.
context: I never knew they had manga at the library!\I'm gonna skip Doc's class tomorrow and come again.\Hey, you! No talking in the library!\Ah! Sorry...\Kid?\What's up? You got punished, too?\I came to borrow a book.\I came for an amazing work of art. response:	Can I take the book you have under your ass?
context: I'm gonna skip Doc's class tomorrow and come again.\Hey, you! No talking in the library!\Ah! Sorry...\Kid?\What's up? You got punished, too?\I came to borrow a book.\I came for an amazing work of art.\Can I take the book you have under your ass? response:	Oh, this?
context: Hey, you! No talking in the library!\Ah! Sorry...\Kid?\What's up? You got punished, too?\I came to borrow a book.\I came for an amazing work of art.\Can I take the book you have under your ass?\Oh, this? response:	What's that?
context: Ah! Sorry...\Kid?\What's up? You got punished, too?\I came to borrow a book.\I came for an amazing work of art.\Can I take the book you have under your ass?\Oh, this?\What's that? response:	E- Ex... ca... libur?
context: Kid?\What's up? You got punished, too?\I came to borrow a book.\I came for an amazing work of art.\Can I take the book you have under your ass?\Oh, this?\What's that?\E- Ex... ca... libur? response:	E-Ex... ca... libur?
context: What's up? You got punished, too?\I came to borrow a book.\I came for an amazing work of art.\Can I take the book you have under your ass?\Oh, this?\What's that?\E- Ex... ca... libur?\E-Ex... ca... libur? response:	E-Ex... ca... libur?
context: I came to borrow a book.\I came for an amazing work of art.\Can I take the book you have under your ass?\Oh, this?\What's that?\E- Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur? response:	E-Ex... ca... libur?
context: I came for an amazing work of art.\Can I take the book you have under your ass?\Oh, this?\What's that?\E- Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur? response:	Excalibur.
context: Can I take the book you have under your ass?\Oh, this?\What's that?\E- Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\Excalibur. response:	What's that?
context: Oh, this?\What's that?\E- Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\Excalibur.\What's that? response:	From what I know, it's a legendary holy sword.
context: What's that?\E- Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\Excalibur.\What's that?\From what I know, it's a legendary holy sword. response:	Whoever pulled the sword from the stone would be the hero of the land.
context: E- Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\Excalibur.\What's that?\From what I know, it's a legendary holy sword.\Whoever pulled the sword from the stone would be the hero of the land. response:	That person would be worshiped for all time.
context: E-Ex... ca... libur?\E-Ex... ca... libur?\E-Ex... ca... libur?\Excalibur.\What's that?\From what I know, it's a legendary holy sword.\Whoever pulled the sword from the stone would be the hero of the land.\That person would be worshiped for all time. response:	In the distant past, there was even someone who became King thanks to the Excalibur.
context: E-Ex... ca... libur?\E-Ex... ca... libur?\Excalibur.\What's that?\From what I know, it's a legendary holy sword.\Whoever pulled the sword from the stone would be the hero of the land.\That person would be worshiped for all time.\In the distant past, there was even someone who became King thanks to the Excalibur. response:	It must be a beautiful symmetrical sword...
context: E-Ex... ca... libur?\Excalibur.\What's that?\From what I know, it's a legendary holy sword.\Whoever pulled the sword from the stone would be the hero of the land.\That person would be worshiped for all time.\In the distant past, there was even someone who became King thanks to the Excalibur.\It must be a beautiful symmetrical sword... response:	Wonderful!
context: Excalibur.\What's that?\From what I know, it's a legendary holy sword.\Whoever pulled the sword from the stone would be the hero of the land.\That person would be worshiped for all time.\In the distant past, there was even someone who became King thanks to the Excalibur.\It must be a beautiful symmetrical sword...\Wonderful! response:	Hero? King? That's me all right!
context: What's that?\From what I know, it's a legendary holy sword.\Whoever pulled the sword from the stone would be the hero of the land.\That person would be worshiped for all time.\In the distant past, there was even someone who became King thanks to the Excalibur.\It must be a beautiful symmetrical sword...\Wonderful!\Hero? King? That's me all right! response:	Hero? King? That's me all right!
context: From what I know, it's a legendary holy sword.\Whoever pulled the sword from the stone would be the hero of the land.\That person would be worshiped for all time.\In the distant past, there was even someone who became King thanks to the Excalibur.\It must be a beautiful symmetrical sword...\Wonderful!\Hero? King? That's me all right!\Hero? King? That's me all right! response:	Hero? King? That's me all right!
context: Whoever pulled the sword from the stone would be the hero of the land.\That person would be worshiped for all time.\In the distant past, there was even someone who became King thanks to the Excalibur.\It must be a beautiful symmetrical sword...\Wonderful!\Hero? King? That's me all right!\Hero? King? That's me all right!\Hero? King? That's me all right! response:	Huh, Excalibur, right?
context: That person would be worshiped for all time.\In the distant past, there was even someone who became King thanks to the Excalibur.\It must be a beautiful symmetrical sword...\Wonderful!\Hero? King? That's me all right!\Hero? King? That's me all right!\Hero? King? That's me all right!\Huh, Excalibur, right? response:	What's up? Did you get detention too, Doctor?
context: In the distant past, there was even someone who became King thanks to the Excalibur.\It must be a beautiful symmetrical sword...\Wonderful!\Hero? King? That's me all right!\Hero? King? That's me all right!\Hero? King? That's me all right!\Huh, Excalibur, right?\What's up? Did you get detention too, Doctor? response:	What are you talking about?
context: It must be a beautiful symmetrical sword...\Wonderful!\Hero? King? That's me all right!\Hero? King? That's me all right!\Hero? King? That's me all right!\Huh, Excalibur, right?\What's up? Did you get detention too, Doctor?\What are you talking about? response:	Do you know anything about the Holy Blade?
context: Wonderful!\Hero? King? That's me all right!\Hero? King? That's me all right!\Hero? King? That's me all right!\Huh, Excalibur, right?\What's up? Did you get detention too, Doctor?\What are you talking about?\Do you know anything about the Holy Blade? response:	The Holy Blade Excalibur?
context: Hero? King? That's me all right!\Hero? King? That's me all right!\Hero? King? That's me all right!\Huh, Excalibur, right?\What's up? Did you get detention too, Doctor?\What are you talking about?\Do you know anything about the Holy Blade?\The Holy Blade Excalibur? response:	Even I couldn't do it...
context: Hero? King? That's me all right!\Hero? King? That's me all right!\Huh, Excalibur, right?\What's up? Did you get detention too, Doctor?\What are you talking about?\Do you know anything about the Holy Blade?\The Holy Blade Excalibur?\Even I couldn't do it... response:	What? You tried to pull it out?
context: Hero? King? That's me all right!\Huh, Excalibur, right?\What's up? Did you get detention too, Doctor?\What are you talking about?\Do you know anything about the Holy Blade?\The Holy Blade Excalibur?\Even I couldn't do it...\What? You tried to pull it out? response:	Even Doctor couldn't remove it...
context: Huh, Excalibur, right?\What's up? Did you get detention too, Doctor?\What are you talking about?\Do you know anything about the Holy Blade?\The Holy Blade Excalibur?\Even I couldn't do it...\What? You tried to pull it out?\Even Doctor couldn't remove it... response:	The Holy Blade Excalibur...
context: What's up? Did you get detention too, Doctor?\What are you talking about?\Do you know anything about the Holy Blade?\The Holy Blade Excalibur?\Even I couldn't do it...\What? You tried to pull it out?\Even Doctor couldn't remove it...\The Holy Blade Excalibur... response:	It's getting really interesting!
context: What are you talking about?\Do you know anything about the Holy Blade?\The Holy Blade Excalibur?\Even I couldn't do it...\What? You tried to pull it out?\Even Doctor couldn't remove it...\The Holy Blade Excalibur...\It's getting really interesting! response:	The Legend of the Sacred Sword
context: Do you know anything about the Holy Blade?\The Holy Blade Excalibur?\Even I couldn't do it...\What? You tried to pull it out?\Even Doctor couldn't remove it...\The Holy Blade Excalibur...\It's getting really interesting!\The Legend of the Sacred Sword response:	The
context: The Holy Blade Excalibur?\Even I couldn't do it...\What? You tried to pull it out?\Even Doctor couldn't remove it...\The Holy Blade Excalibur...\It's getting really interesting!\The Legend of the Sacred Sword\The response:	Adventure of Kid and Black Star?
context: Even I couldn't do it...\What? You tried to pull it out?\Even Doctor couldn't remove it...\The Holy Blade Excalibur...\It's getting really interesting!\The Legend of the Sacred Sword\The\Adventure of Kid and Black Star? response:	The Adventure of Kid and Black Star?
context: What? You tried to pull it out?\Even Doctor couldn't remove it...\The Holy Blade Excalibur...\It's getting really interesting!\The Legend of the Sacred Sword\The\Adventure of Kid and Black Star?\The Adventure of Kid and Black Star? response:	Look, look! Look at that, Maka!
context: Even Doctor couldn't remove it...\The Holy Blade Excalibur...\It's getting really interesting!\The Legend of the Sacred Sword\The\Adventure of Kid and Black Star?\The Adventure of Kid and Black Star?\Look, look! Look at that, Maka! response:	Look, look! Look at that, Maka!
context: The Holy Blade Excalibur...\It's getting really interesting!\The Legend of the Sacred Sword\The\Adventure of Kid and Black Star?\The Adventure of Kid and Black Star?\Look, look! Look at that, Maka!\Look, look! Look at that, Maka! response:	Look at the the stupid face he's making while he tries not to fall asleep.
