context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	It's eating the Angel?
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\It's eating the Angel? response:	Those bindings were what allowed us to control the Eva's power.
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\It's eating the Angel?\Those bindings were what allowed us to control the Eva's power. response:	But now the Eva is removing the web that binds it to our will.
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\It's eating the Angel?\Those bindings were what allowed us to control the Eva's power.\But now the Eva is removing the web that binds it to our will. response:	Unit 01's been awakened and set free.
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\It's eating the Angel?\Those bindings were what allowed us to control the Eva's power.\But now the Eva is removing the web that binds it to our will.\Unit 01's been awakened and set free. response:	SEELE won't stay quiet for this.
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\It's eating the Angel?\Those bindings were what allowed us to control the Eva's power.\But now the Eva is removing the web that binds it to our will.\Unit 01's been awakened and set free.\SEELE won't stay quiet for this. response:	The Eva series aren't capable of generating S2 organs themselves.
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\It's eating the Angel?\Those bindings were what allowed us to control the Eva's power.\But now the Eva is removing the web that binds it to our will.\Unit 01's been awakened and set free.\SEELE won't stay quiet for this.\The Eva series aren't capable of generating S2 organs themselves. response:	But we never imagined it'd be able to take one into itself this way.
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\It's eating the Angel?\Those bindings were what allowed us to control the Eva's power.\But now the Eva is removing the web that binds it to our will.\Unit 01's been awakened and set free.\SEELE won't stay quiet for this.\The Eva series aren't capable of generating S2 organs themselves.\But we never imagined it'd be able to take one into itself this way. response:	This incident is at extreme odds with the scenario SEELE created.
context: It's eating the Angel?\Those bindings were what allowed us to control the Eva's power.\But now the Eva is removing the web that binds it to our will.\Unit 01's been awakened and set free.\SEELE won't stay quiet for this.\The Eva series aren't capable of generating S2 organs themselves.\But we never imagined it'd be able to take one into itself this way.\This incident is at extreme odds with the scenario SEELE created. response:	It will not be easy to correct this.
context: Those bindings were what allowed us to control the Eva's power.\But now the Eva is removing the web that binds it to our will.\Unit 01's been awakened and set free.\SEELE won't stay quiet for this.\The Eva series aren't capable of generating S2 organs themselves.\But we never imagined it'd be able to take one into itself this way.\This incident is at extreme odds with the scenario SEELE created.\It will not be easy to correct this. response:	It was a mistake to entrust NERV to Gendo Ikari, wasn't it?
context: But now the Eva is removing the web that binds it to our will.\Unit 01's been awakened and set free.\SEELE won't stay quiet for this.\The Eva series aren't capable of generating S2 organs themselves.\But we never imagined it'd be able to take one into itself this way.\This incident is at extreme odds with the scenario SEELE created.\It will not be easy to correct this.\It was a mistake to entrust NERV to Gendo Ikari, wasn't it? response:	But he was the only one who could achieve this project's goals.
context: Unit 01's been awakened and set free.\SEELE won't stay quiet for this.\The Eva series aren't capable of generating S2 organs themselves.\But we never imagined it'd be able to take one into itself this way.\This incident is at extreme odds with the scenario SEELE created.\It will not be easy to correct this.\It was a mistake to entrust NERV to Gendo Ikari, wasn't it?\But he was the only one who could achieve this project's goals. response:	Ikari, what's going on in your mind?
context: SEELE won't stay quiet for this.\The Eva series aren't capable of generating S2 organs themselves.\But we never imagined it'd be able to take one into itself this way.\This incident is at extreme odds with the scenario SEELE created.\It will not be easy to correct this.\It was a mistake to entrust NERV to Gendo Ikari, wasn't it?\But he was the only one who could achieve this project's goals.\Ikari, what's going on in your mind? response:	It's begun, hasn't it?
context: The Eva series aren't capable of generating S2 organs themselves.\But we never imagined it'd be able to take one into itself this way.\This incident is at extreme odds with the scenario SEELE created.\It will not be easy to correct this.\It was a mistake to entrust NERV to Gendo Ikari, wasn't it?\But he was the only one who could achieve this project's goals.\Ikari, what's going on in your mind?\It's begun, hasn't it? response:	Yes, this is the beginning.
context: But we never imagined it'd be able to take one into itself this way.\This incident is at extreme odds with the scenario SEELE created.\It will not be easy to correct this.\It was a mistake to entrust NERV to Gendo Ikari, wasn't it?\But he was the only one who could achieve this project's goals.\Ikari, what's going on in your mind?\It's begun, hasn't it?\Yes, this is the beginning. response:	Damage on both Evas
context: This incident is at extreme odds with the scenario SEELE created.\It will not be easy to correct this.\It was a mistake to entrust NERV to Gendo Ikari, wasn't it?\But he was the only one who could achieve this project's goals.\Ikari, what's going on in your mind?\It's begun, hasn't it?\Yes, this is the beginning.\Damage on both Evas response:	is over the Henflick limit, beyond any normal restoration.
context: It will not be easy to correct this.\It was a mistake to entrust NERV to Gendo Ikari, wasn't it?\But he was the only one who could achieve this project's goals.\Ikari, what's going on in your mind?\It's begun, hasn't it?\Yes, this is the beginning.\Damage on both Evas\is over the Henflick limit, beyond any normal restoration. response:	It may be a while before we can restore everything to normal.
context: It was a mistake to entrust NERV to Gendo Ikari, wasn't it?\But he was the only one who could achieve this project's goals.\Ikari, what's going on in your mind?\It's begun, hasn't it?\Yes, this is the beginning.\Damage on both Evas\is over the Henflick limit, beyond any normal restoration.\It may be a while before we can restore everything to normal. response:	Fortunately, the MAGI system can be transferred to a new location.
context: But he was the only one who could achieve this project's goals.\Ikari, what's going on in your mind?\It's begun, hasn't it?\Yes, this is the beginning.\Damage on both Evas\is over the Henflick limit, beyond any normal restoration.\It may be a while before we can restore everything to normal.\Fortunately, the MAGI system can be transferred to a new location. response:	We may be able to start working tomorrow.
context: Ikari, what's going on in your mind?\It's begun, hasn't it?\Yes, this is the beginning.\Damage on both Evas\is over the Henflick limit, beyond any normal restoration.\It may be a while before we can restore everything to normal.\Fortunately, the MAGI system can be transferred to a new location.\We may be able to start working tomorrow. response:	But this place will have to be scrapped.
context: It's begun, hasn't it?\Yes, this is the beginning.\Damage on both Evas\is over the Henflick limit, beyond any normal restoration.\It may be a while before we can restore everything to normal.\Fortunately, the MAGI system can be transferred to a new location.\We may be able to start working tomorrow.\But this place will have to be scrapped. response:	It's just a matter of time before the brass decides to abandon it.
context: Yes, this is the beginning.\Damage on both Evas\is over the Henflick limit, beyond any normal restoration.\It may be a while before we can restore everything to normal.\Fortunately, the MAGI system can be transferred to a new location.\We may be able to start working tomorrow.\But this place will have to be scrapped.\It's just a matter of time before the brass decides to abandon it. response:	That's true.
context: Damage on both Evas\is over the Henflick limit, beyond any normal restoration.\It may be a while before we can restore everything to normal.\Fortunately, the MAGI system can be transferred to a new location.\We may be able to start working tomorrow.\But this place will have to be scrapped.\It's just a matter of time before the brass decides to abandon it.\That's true. response:	For the time being, we'll have to use the Secondary Control Center.
context: is over the Henflick limit, beyond any normal restoration.\It may be a while before we can restore everything to normal.\Fortunately, the MAGI system can be transferred to a new location.\We may be able to start working tomorrow.\But this place will have to be scrapped.\It's just a matter of time before the brass decides to abandon it.\That's true.\For the time being, we'll have to use the Secondary Control Center. response:	You mean, without the MAGI?
context: It may be a while before we can restore everything to normal.\Fortunately, the MAGI system can be transferred to a new location.\We may be able to start working tomorrow.\But this place will have to be scrapped.\It's just a matter of time before the brass decides to abandon it.\That's true.\For the time being, we'll have to use the Secondary Control Center.\You mean, without the MAGI? response:	That's right.
context: Fortunately, the MAGI system can be transferred to a new location.\We may be able to start working tomorrow.\But this place will have to be scrapped.\It's just a matter of time before the brass decides to abandon it.\That's true.\For the time being, we'll have to use the Secondary Control Center.\You mean, without the MAGI?\That's right. response:	We can clean the dust off, and be working again by this afternoon.
context: We may be able to start working tomorrow.\But this place will have to be scrapped.\It's just a matter of time before the brass decides to abandon it.\That's true.\For the time being, we'll have to use the Secondary Control Center.\You mean, without the MAGI?\That's right.\We can clean the dust off, and be working again by this afternoon. response:	But those chairs are cramped, and the sensors don't operate well.
context: But this place will have to be scrapped.\It's just a matter of time before the brass decides to abandon it.\That's true.\For the time being, we'll have to use the Secondary Control Center.\You mean, without the MAGI?\That's right.\We can clean the dust off, and be working again by this afternoon.\But those chairs are cramped, and the sensors don't operate well. response:	It's difficult to work there.
context: It's just a matter of time before the brass decides to abandon it.\That's true.\For the time being, we'll have to use the Secondary Control Center.\You mean, without the MAGI?\That's right.\We can clean the dust off, and be working again by this afternoon.\But those chairs are cramped, and the sensors don't operate well.\It's difficult to work there. response:	But at least the layout is the same as our original control center.
context: That's true.\For the time being, we'll have to use the Secondary Control Center.\You mean, without the MAGI?\That's right.\We can clean the dust off, and be working again by this afternoon.\But those chairs are cramped, and the sensors don't operate well.\It's difficult to work there.\But at least the layout is the same as our original control center. response:	It just feels like we don't belong there.
context: For the time being, we'll have to use the Secondary Control Center.\You mean, without the MAGI?\That's right.\We can clean the dust off, and be working again by this afternoon.\But those chairs are cramped, and the sensors don't operate well.\It's difficult to work there.\But at least the layout is the same as our original control center.\It just feels like we don't belong there. response:	At least we have an alternative.
context: You mean, without the MAGI?\That's right.\We can clean the dust off, and be working again by this afternoon.\But those chairs are cramped, and the sensors don't operate well.\It's difficult to work there.\But at least the layout is the same as our original control center.\It just feels like we don't belong there.\At least we have an alternative. response:	We have no choice when it comes to using Unit 01.
context: That's right.\We can clean the dust off, and be working again by this afternoon.\But those chairs are cramped, and the sensors don't operate well.\It's difficult to work there.\But at least the layout is the same as our original control center.\It just feels like we don't belong there.\At least we have an alternative.\We have no choice when it comes to using Unit 01. response:	It may be restrained by the cage, but are you sure it's safe?
context: We can clean the dust off, and be working again by this afternoon.\But those chairs are cramped, and the sensors don't operate well.\It's difficult to work there.\But at least the layout is the same as our original control center.\It just feels like we don't belong there.\At least we have an alternative.\We have no choice when it comes to using Unit 01.\It may be restrained by the cage, but are you sure it's safe? response:	No heat emissions, free electrons, electromagnetic fields
context: But those chairs are cramped, and the sensors don't operate well.\It's difficult to work there.\But at least the layout is the same as our original control center.\It just feels like we don't belong there.\At least we have an alternative.\We have no choice when it comes to using Unit 01.\It may be restrained by the cage, but are you sure it's safe?\No heat emissions, free electrons, electromagnetic fields response:	or chemical reactions are being detected.
context: It's difficult to work there.\But at least the layout is the same as our original control center.\It just feels like we don't belong there.\At least we have an alternative.\We have no choice when it comes to using Unit 01.\It may be restrained by the cage, but are you sure it's safe?\No heat emissions, free electrons, electromagnetic fields\or chemical reactions are being detected. response:	The S2 unit is completely inactive.
context: But at least the layout is the same as our original control center.\It just feels like we don't belong there.\At least we have an alternative.\We have no choice when it comes to using Unit 01.\It may be restrained by the cage, but are you sure it's safe?\No heat emissions, free electrons, electromagnetic fields\or chemical reactions are being detected.\The S2 unit is completely inactive. response:	Nevertheless, on three separate occasions,
context: It just feels like we don't belong there.\At least we have an alternative.\We have no choice when it comes to using Unit 01.\It may be restrained by the cage, but are you sure it's safe?\No heat emissions, free electrons, electromagnetic fields\or chemical reactions are being detected.\The S2 unit is completely inactive.\Nevertheless, on three separate occasions, response:	Unit 01 has moved without power.
context: At least we have an alternative.\We have no choice when it comes to using Unit 01.\It may be restrained by the cage, but are you sure it's safe?\No heat emissions, free electrons, electromagnetic fields\or chemical reactions are being detected.\The S2 unit is completely inactive.\Nevertheless, on three separate occasions,\Unit 01 has moved without power. response:	You can't judge this situation
context: We have no choice when it comes to using Unit 01.\It may be restrained by the cage, but are you sure it's safe?\No heat emissions, free electrons, electromagnetic fields\or chemical reactions are being detected.\The S2 unit is completely inactive.\Nevertheless, on three separate occasions,\Unit 01 has moved without power.\You can't judge this situation response:	just by the things you can see and measure.
context: It may be restrained by the cage, but are you sure it's safe?\No heat emissions, free electrons, electromagnetic fields\or chemical reactions are being detected.\The S2 unit is completely inactive.\Nevertheless, on three separate occasions,\Unit 01 has moved without power.\You can't judge this situation\just by the things you can see and measure. response:	Yeah, we can't take any chances, that's for sure.
context: No heat emissions, free electrons, electromagnetic fields\or chemical reactions are being detected.\The S2 unit is completely inactive.\Nevertheless, on three separate occasions,\Unit 01 has moved without power.\You can't judge this situation\just by the things you can see and measure.\Yeah, we can't take any chances, that's for sure. response:	It's as unpredictable as you are, Katsuragi.
context: or chemical reactions are being detected.\The S2 unit is completely inactive.\Nevertheless, on three separate occasions,\Unit 01 has moved without power.\You can't judge this situation\just by the things you can see and measure.\Yeah, we can't take any chances, that's for sure.\It's as unpredictable as you are, Katsuragi. response:	I'm sorry.
context: The S2 unit is completely inactive.\Nevertheless, on three separate occasions,\Unit 01 has moved without power.\You can't judge this situation\just by the things you can see and measure.\Yeah, we can't take any chances, that's for sure.\It's as unpredictable as you are, Katsuragi.\I'm sorry. response:	However, our concerns are not limited to Unit 01.
context: Nevertheless, on three separate occasions,\Unit 01 has moved without power.\You can't judge this situation\just by the things you can see and measure.\Yeah, we can't take any chances, that's for sure.\It's as unpredictable as you are, Katsuragi.\I'm sorry.\However, our concerns are not limited to Unit 01. response:	Correct. Serious damage was sustained by Units 00 and 02.
context: Unit 01 has moved without power.\You can't judge this situation\just by the things you can see and measure.\Yeah, we can't take any chances, that's for sure.\It's as unpredictable as you are, Katsuragi.\I'm sorry.\However, our concerns are not limited to Unit 01.\Correct. Serious damage was sustained by Units 00 and 02. response:	Headquarters was partially ruined, exposing Central Dogma.
context: You can't judge this situation\just by the things you can see and measure.\Yeah, we can't take any chances, that's for sure.\It's as unpredictable as you are, Katsuragi.\I'm sorry.\However, our concerns are not limited to Unit 01.\Correct. Serious damage was sustained by Units 00 and 02.\Headquarters was partially ruined, exposing Central Dogma. response:	The destruction was enormous.
context: just by the things you can see and measure.\Yeah, we can't take any chances, that's for sure.\It's as unpredictable as you are, Katsuragi.\I'm sorry.\However, our concerns are not limited to Unit 01.\Correct. Serious damage was sustained by Units 00 and 02.\Headquarters was partially ruined, exposing Central Dogma.\The destruction was enormous. response:	We can't even estimate how much money and time have been lost.
context: Yeah, we can't take any chances, that's for sure.\It's as unpredictable as you are, Katsuragi.\I'm sorry.\However, our concerns are not limited to Unit 01.\Correct. Serious damage was sustained by Units 00 and 02.\Headquarters was partially ruined, exposing Central Dogma.\The destruction was enormous.\We can't even estimate how much money and time have been lost. response:	This all is because we didn't put a bell around Ikari's neck.
context: It's as unpredictable as you are, Katsuragi.\I'm sorry.\However, our concerns are not limited to Unit 01.\Correct. Serious damage was sustained by Units 00 and 02.\Headquarters was partially ruined, exposing Central Dogma.\The destruction was enormous.\We can't even estimate how much money and time have been lost.\This all is because we didn't put a bell around Ikari's neck. response:	A bell was there, but it didn't ring.
context: I'm sorry.\However, our concerns are not limited to Unit 01.\Correct. Serious damage was sustained by Units 00 and 02.\Headquarters was partially ruined, exposing Central Dogma.\The destruction was enormous.\We can't even estimate how much money and time have been lost.\This all is because we didn't put a bell around Ikari's neck.\A bell was there, but it didn't ring. response:	A bell that doesn't ring serves no purpose.
context: However, our concerns are not limited to Unit 01.\Correct. Serious damage was sustained by Units 00 and 02.\Headquarters was partially ruined, exposing Central Dogma.\The destruction was enormous.\We can't even estimate how much money and time have been lost.\This all is because we didn't put a bell around Ikari's neck.\A bell was there, but it didn't ring.\A bell that doesn't ring serves no purpose. response:	We'll make sure the bell works next time.
context: Correct. Serious damage was sustained by Units 00 and 02.\Headquarters was partially ruined, exposing Central Dogma.\The destruction was enormous.\We can't even estimate how much money and time have been lost.\This all is because we didn't put a bell around Ikari's neck.\A bell was there, but it didn't ring.\A bell that doesn't ring serves no purpose.\We'll make sure the bell works next time. response:	My, my, what an unexpected situation!
context: Headquarters was partially ruined, exposing Central Dogma.\The destruction was enormous.\We can't even estimate how much money and time have been lost.\This all is because we didn't put a bell around Ikari's neck.\A bell was there, but it didn't ring.\A bell that doesn't ring serves no purpose.\We'll make sure the bell works next time.\My, my, what an unexpected situation! response:	The committee... I mean, how will you explain this to SEELE?
context: The destruction was enormous.\We can't even estimate how much money and time have been lost.\This all is because we didn't put a bell around Ikari's neck.\A bell was there, but it didn't ring.\A bell that doesn't ring serves no purpose.\We'll make sure the bell works next time.\My, my, what an unexpected situation!\The committee... I mean, how will you explain this to SEELE? response:	Unit 01 wasn't under our control.
context: We can't even estimate how much money and time have been lost.\This all is because we didn't put a bell around Ikari's neck.\A bell was there, but it didn't ring.\A bell that doesn't ring serves no purpose.\We'll make sure the bell works next time.\My, my, what an unexpected situation!\The committee... I mean, how will you explain this to SEELE?\Unit 01 wasn't under our control. response:	This was an accident.
context: This all is because we didn't put a bell around Ikari's neck.\A bell was there, but it didn't ring.\A bell that doesn't ring serves no purpose.\We'll make sure the bell works next time.\My, my, what an unexpected situation!\The committee... I mean, how will you explain this to SEELE?\Unit 01 wasn't under our control.\This was an accident. response:	Unit 01 will stay frozen until the Committee gives us further orders.
context: A bell was there, but it didn't ring.\A bell that doesn't ring serves no purpose.\We'll make sure the bell works next time.\My, my, what an unexpected situation!\The committee... I mean, how will you explain this to SEELE?\Unit 01 wasn't under our control.\This was an accident.\Unit 01 will stay frozen until the Committee gives us further orders. response:	That's a very appropriate decision.
context: A bell that doesn't ring serves no purpose.\We'll make sure the bell works next time.\My, my, what an unexpected situation!\The committee... I mean, how will you explain this to SEELE?\Unit 01 wasn't under our control.\This was an accident.\Unit 01 will stay frozen until the Committee gives us further orders.\That's a very appropriate decision. response:	However, isn't your son still trapped inside it?
context: We'll make sure the bell works next time.\My, my, what an unexpected situation!\The committee... I mean, how will you explain this to SEELE?\Unit 01 wasn't under our control.\This was an accident.\Unit 01 will stay frozen until the Committee gives us further orders.\That's a very appropriate decision.\However, isn't your son still trapped inside it? response:	It's hopeless. It's not accepting the code to eject the entry plug.
context: My, my, what an unexpected situation!\The committee... I mean, how will you explain this to SEELE?\Unit 01 wasn't under our control.\This was an accident.\Unit 01 will stay frozen until the Committee gives us further orders.\That's a very appropriate decision.\However, isn't your son still trapped inside it?\It's hopeless. It's not accepting the code to eject the entry plug. response:	What about the backup codes?
context: The committee... I mean, how will you explain this to SEELE?\Unit 01 wasn't under our control.\This was an accident.\Unit 01 will stay frozen until the Committee gives us further orders.\That's a very appropriate decision.\However, isn't your son still trapped inside it?\It's hopeless. It's not accepting the code to eject the entry plug.\What about the backup codes? response:	Also refused. Even a direct circuit isn't getting through.
context: Unit 01 wasn't under our control.\This was an accident.\Unit 01 will stay frozen until the Committee gives us further orders.\That's a very appropriate decision.\However, isn't your son still trapped inside it?\It's hopeless. It's not accepting the code to eject the entry plug.\What about the backup codes?\Also refused. Even a direct circuit isn't getting through. response:	The plug's video monitor is active though.
